rollout/ep_rew_mean,train/learning_rate,time/total_timesteps,train/actor_loss,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,train/n_updates,time/episodes,eval/mean_reward,eval/mean_ep_length
-103.4070735,0.001,400,1.3731801176071168,307,1,0.0339229709468782,100.0,200,4,,
,0.001,500,1.5463906240463257,,,0.026943022673949598,,300,,-95.54471084999999,100.0
-90.5262205,0.001,800,1.9962826371192932,158,5,0.022532780370675028,100.0,600,8,,
,0.001,1000,2.205317664146423,,,0.022306922106072307,,800,,-123.57283714999998,100.0
-90.42083075,0.001,1200,2.6572444295883177,140,8,0.01578903614077717,100.0,1000,12,,
,0.001,1500,3.3313395977020264,,,0.016766192819923163,,1300,,-90.99091905,100.0
-89.21271543750001,0.001,1600,3.5369780969619753,131,12,0.017998566552996635,100.0,1400,16,,
,0.001,2000,4.276971883773804,,,0.018343357602134347,,1800,,-81.47229275,100.0
-87.06029280000001,,2000,,127,15,,100.0,,20,,
-84.450537875,0.001,2400,5.017521486282349,134,17,0.02217088936828077,100.0,2200,24,,
,0.001,2500,5.1729497051239015,,,0.021541760368272662,,2300,,-68.196553,100.0
-80.74762350000002,0.001,2800,5.626070489883423,129,21,0.02074856134131551,100.0,2600,28,,
,0.001,3000,5.867665090560913,,,0.02225635951384902,,2800,,-58.72622749999999,100.0
-77.72933790625001,0.001,3200,6.149133949279785,125,25,0.026919066719710828,100.0,3000,32,,
,0.001,3500,6.544759292602539,,,0.02532940039411187,,3300,,-57.3609911,100.0
-74.90269205555556,0.001,3600,6.671118211746216,124,28,0.024990356685593726,100.0,3400,36,,
,0.001,4000,7.196123523712158,,,0.025706811444833874,,3800,,-55.154088650000006,100.0
-72.889691825,,4000,,123,32,,100.0,,40,,
-70.81517734090909,0.001,4400,7.751228942871093,126,34,0.029941106252372264,100.0,4200,44,,
,0.001,4500,7.851252813339233,,,0.02820778712630272,,4300,,-53.38797935,100.0
-69.23353208333333,0.001,4800,8.283015842437743,125,38,0.028658352876082063,100.0,4600,48,,
,0.001,5000,8.517709922790527,,,0.034993538074195384,,4800,,-52.59069374999999,100.0
-67.68840407692308,0.001,5200,8.784494171142578,123,42,0.027315698880702257,100.0,5000,52,,
,0.001,5500,9.170068836212158,,,0.031688829492777584,,5300,,-56.507737199999994,100.0
-66.77024603571428,0.001,5600,9.33723279953003,122,45,0.02881918266415596,100.0,5400,56,,
,0.001,6000,9.809183406829835,,,0.03462121780961752,,5800,,-49.18470935,100.0
-65.38235633333333,,6000,,121,49,,100.0,,60,,
-64.38016948437499,0.001,6400,10.352689762115478,124,51,0.03598366001620889,100.0,6200,64,,
,0.001,6500,10.448322925567627,,,0.03206711763516069,,6300,,-54.658754099999996,100.0
-63.79599849999998,0.001,6800,10.908369007110595,122,55,0.032528337594121694,100.0,6600,68,,
,0.001,7000,11.09171646118164,,,0.03091397151350975,,6800,,-52.15198134999999,100.0
-63.21628881944444,0.001,7200,11.366965351104737,122,58,0.037511715833097696,100.0,7000,72,,
,0.001,7500,11.782590789794922,,,0.03503755854442716,,7300,,-60.7368518,100.0
-62.93830859210525,0.001,7600,11.910235443115234,121,62,0.03596338192000985,100.0,7400,76,,
,0.001,8000,12.459432315826415,,,0.0362540746293962,,7800,,-54.68388745000001,100.0
-62.55764963749999,,8000,,120,66,,100.0,,80,,
-61.97419724999999,0.001,8400,12.955651931762695,122,68,0.035847239419817926,100.0,8200,84,,
,0.001,8500,13.11689739227295,,,0.03627222323790193,,8300,,-52.20565455,100.0
-61.54441325,0.001,8800,13.46750675201416,122,71,0.0349077408388257,100.0,8600,88,,
,0.001,9000,13.729948558807372,,,0.039781906343996525,,8800,,-53.964070500000005,100.0
-60.76244363043479,0.001,9200,13.97304100036621,122,75,0.03748939048498869,100.0,9000,92,,
,0.001,9500,14.349356288909911,,,0.03889553787186742,,9300,,-50.39693275,100.0
-60.47931796875,0.001,9600,14.546792869567872,121,78,0.0424818873219192,100.0,9400,96,,
,0.001,10000,15.022325496673584,,,0.0634646736830473,,9800,,-48.382052599999994,100.0
-60.014465220000005,,10000,,121,82,,100.0,,100,,
-57.67415715,0.001,10400,15.460322952270507,122,84,0.03755714852362871,100.0,10200,104,,
,0.001,10500,15.527871742248536,,,0.037267443612217906,,10300,,-48.1755,100.0
-56.47602974,0.001,10800,15.917753372192383,122,88,0.04149670019745827,100.0,10600,108,,
,0.001,11000,16.133518390655517,,,0.050837204195559024,,10800,,-49.155561899999995,100.0
-54.62451541,0.001,11200,16.369797668457032,121,92,0.04170236319303513,100.0,11000,112,,
,0.001,11500,16.74898017883301,,,0.04609156660735607,,11300,,-51.60281685000001,100.0
-53.03764171999999,0.001,11600,16.876246757507325,121,95,0.04958325829356909,100.0,11400,116,,
,0.001,12000,17.282495422363283,,,0.042193260714411734,,11800,,-47.6762821,100.0
-51.79200682,,12000,,120,99,,100.0,,120,,
-50.75309580000001,0.001,12400,17.73800884246826,121,101,0.05036265153437853,100.0,12200,124,,
,0.001,12500,17.864724617004395,,,0.053509210646152494,,12300,,-49.4386931,100.0
-50.16361644,0.001,12800,18.1995076751709,121,105,0.0475267717987299,100.0,12600,128,,
,0.001,13000,18.390357780456544,,,0.04938776403665543,,12800,,-48.660495950000005,100.0
-49.62551814,0.001,13200,18.576590690612793,121,108,0.045299567617475986,100.0,13000,132,,
,0.001,13500,18.900574340820313,,,0.057919707614928484,,13300,,-49.40210965,100.0
-49.4543988,0.001,13600,19.0169384765625,121,112,0.05071249257773161,100.0,13400,136,,
,0.001,14000,19.481880226135253,,,0.0512991820462048,,13800,,-48.93133265,100.0
-49.17316185000001,,14000,,120,115,,100.0,,140,,
-48.88116480000001,0.001,14400,19.809012985229494,121,118,0.06608535662293434,100.0,14200,144,,
,0.001,14500,20.00112682342529,,,0.0588494061678648,,14300,,-47.82553405,100.0
-48.81391742000002,0.001,14800,20.299174003601074,121,121,0.05462140943855047,100.0,14600,148,,
,0.001,15000,20.548663444519043,,,0.0690943056344986,,14800,,-52.13528745,100.0
-48.78694328,0.001,15200,20.720717353820802,120,125,0.0663825173676014,100.0,15000,152,,
,0.001,15500,20.99906982421875,,,0.06418420195579529,,15300,,-51.225137200000006,100.0
-48.19067313000001,0.001,15600,21.048609313964842,120,129,0.05512022599577904,100.0,15400,156,,
,0.001,16000,21.40777755737305,,,0.06320184748619795,,15800,,-55.39120644999999,100.0
-48.34391149,,16000,,120,133,,100.0,,160,,
-48.34498296999999,0.001,16400,21.827375984191896,121,135,0.07571084164083004,100.0,16200,164,,
,0.001,16500,21.91757827758789,,,0.06262254424393177,,16300,,-49.011692399999994,100.0
-48.05661843000001,0.001,16800,22.25679691314697,120,138,0.06783093731850386,100.0,16600,168,,
,0.001,17000,22.448826065063475,,,0.0680907717347145,,16800,,-47.9765632,100.0
-47.61158960000001,0.001,17200,22.59751319885254,120,142,0.0635456444695592,100.0,17000,172,,
,0.001,17500,22.908048362731932,,,0.07248204711824656,,17300,,-47.90911425,100.0
-47.373970420000006,0.001,17600,23.064996223449707,120,146,0.06514001537114382,100.0,17400,176,,
,0.001,18000,23.363255653381348,,,0.06951048944145441,,17800,,-51.777296250000006,100.0
-46.89218179,,18000,,119,150,,100.0,,180,,
-47.09602527000001,0.001,18400,23.75766216278076,120,152,0.07787160370498895,100.0,18200,184,,
,0.001,18500,23.86651794433594,,,0.06629246536642314,,18300,,-52.71917289999999,100.0
-46.936155979999995,0.001,18800,24.09547794342041,120,155,0.06650266457349062,100.0,18600,188,,
,0.001,19000,24.33292278289795,,,0.0788560862839222,,18800,,-49.63313035,100.0
-47.29041312000001,0.001,19200,24.473911476135253,120,159,0.06414594952017069,100.0,19000,192,,
,0.001,19500,24.76776290893555,,,0.07393772050738334,,19300,,-53.3833574,100.0
-47.05480769,0.001,19600,24.871518020629882,119,164,0.07867570318281651,100.0,19400,196,,
,0.001,20000,25.212468795776367,,,0.08411813311278821,,19800,,-51.624154950000005,100.0
-47.03042522,,20000,,118,168,,100.0,,200,,
-47.192625260000014,0.001,20400,25.514773445129393,119,171,0.07275294978171587,100.0,20200,204,,
,0.001,20500,25.61101905822754,,,0.07681271385401488,,20300,,-47.5818391,100.0
-46.88971784000001,0.001,20800,25.96415313720703,118,175,0.08002531375735998,100.0,20600,208,,
,0.001,21000,25.972106323242187,,,0.0823607262596488,,20800,,-47.3106458,100.0
-47.05015265,0.001,21200,26.237533798217772,117,179,0.08107322260737419,100.0,21000,212,,
,0.001,21500,26.452081031799317,,,0.07804961699992419,,21300,,-49.7917756,100.0
-47.11034052,0.001,21600,26.570260887145995,117,184,0.07820693515241146,100.0,21400,216,,
,0.001,22000,26.97930778503418,,,0.09182080168277025,,21800,,-47.745314300000004,100.0
-47.067892459999996,,22000,,116,188,,100.0,,220,,
-47.026439999999994,0.001,22400,27.211319351196288,117,190,0.08868626672774553,100.0,22200,224,,
,0.001,22500,27.34322723388672,,,0.08412383235991001,,22300,,-48.4794668,100.0
-47.2073642,0.001,22800,27.61129684448242,117,194,0.0984042826667428,100.0,22600,228,,
,0.001,23000,27.7714022064209,,,0.08650568708777427,,22800,,-48.86416425,100.0
-47.43405271,0.001,23200,28.015634651184083,116,198,0.08418753080070018,100.0,23000,232,,
,0.001,23500,28.322702445983886,,,0.10687833365052939,,23300,,-52.026250700000006,100.0
-47.670062120000004,0.001,23600,28.387133598327637,116,203,0.10091834615916014,100.0,23400,236,,
,0.001,24000,28.705474739074706,,,0.09310133289545774,,23800,,-47.7003151,100.0
-47.81686059,,24000,,115,207,,100.0,,240,,
-47.95435697999999,0.001,24400,29.005046463012697,116,209,0.08846975058317184,100.0,24200,244,,
,0.001,24500,29.109439582824706,,,0.1045904729142785,,24300,,-46.4783791,100.0
-47.86445939,0.001,24800,29.44526237487793,115,214,0.08905780166387559,100.0,24600,248,,
,0.001,25000,29.473832969665526,,,0.0904411719739437,,24800,,-48.981439699999996,100.0
-47.96580248000001,0.001,25200,29.662228050231935,115,218,0.08894362658262253,100.0,25000,252,,
,0.001,25500,29.897518920898438,,,0.09480245262384415,,25300,,-47.46490405,100.0
-48.29543692,0.001,25600,30.085356330871583,115,222,0.09852485835552216,100.0,25400,256,,
,0.001,26000,30.316046600341796,,,0.08471358094364405,,25800,,-48.5896611,100.0
-48.1684923,,26000,,114,226,,100.0,,260,,
-48.06501162000001,0.001,26400,30.698648681640623,115,228,0.08791469357907772,100.0,26200,264,,
,0.001,26500,30.84898223876953,,,0.09573488555848599,,26300,,-48.24992,100.0
-47.99924577000001,0.001,26800,30.945574684143068,114,233,0.08102405514568091,100.0,26600,268,,
,0.001,27000,31.10583641052246,,,0.08521077517420053,,26800,,-47.585121400000006,100.0
-48.37582424,0.001,27200,31.3655513381958,114,238,0.08795589756220579,100.0,27000,272,,
,0.001,27500,31.559474258422853,,,0.09654096752405167,,27300,,-47.244596900000005,100.0
-48.34839536,0.001,27600,31.634432373046874,113,242,0.09996536891907454,100.0,27400,276,,
