time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,rollout/ep_len_mean,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
23,22.99282248,4478,236,187,20.68,0.001,-11.20849895477295,1.1136058121919632,4330,,
25,26.794746290000003,4680,240,186,21.98,0.001,-11.816735644673193,1.9664484726828197,4559,,
26,31.806104290000004,4943,244,188,23.89,0.001,-12.435918599367142,2.4015869591385126,4771,,
,,5000,,,,0.001,-12.526903803755598,2.9083201114724324,4853,77.4,150.0256547152996
28,37.38392036,5235,248,180,26.1,0.001,-13.544548470633371,2.0347328160120095,5076,,
30,43.930636320000005,5563,252,181,28.67,0.001,-15.12930570646774,2.2526852670072137,5387,,
32,50.84110682000001,5906,256,181,31.38,0.001,-16.08462154033572,2.5145333942978882,5730,,
34,57.724100740000004,6247,260,181,34.07,0.001,-16.989797546750022,2.802802789912504,6071,,
36,64.20202257,6571,264,181,36.59,0.001,-18.330006532890852,3.1026055715804874,6415,,
37,71.11972023,6917,268,182,39.32,0.001,-19.452629488567972,3.336281938456941,6741,,
39,75.5638002,7190,272,182,41.24,0.001,-20.367593591863457,3.0590307356706306,7015,,
40,79.42267145,7437,276,182,42.87,0.001,-21.494084393536603,3.365556667435844,7296,,
,,7500,,,,0.001,-22.042559093899197,4.452977075620934,7401,54.85,100.9194648206234
42,83.80683871,7688,280,180,44.59,0.001,-22.777219772338867,4.542665361274373,7511,,
44,89.61251374999998,8035,284,180,47.21,0.001,-23.106587210366893,4.972244109915591,7859,,
46,95.13442205999999,8378,288,181,49.78,0.001,-23.98718887151674,4.363323940094127,8202,,
47,100.4986694,8721,292,182,52.34,0.001,-24.812392035195995,4.177603895581046,8545,,
49,105.91225915000001,9062,296,182,54.87,0.001,-25.797346913537314,4.2070651109828505,8887,,
51,111.40966274,9404,300,182,57.44,0.001,-26.778810589812522,4.5532090292257426,9228,,
53,116.80451103999998,9745,304,183,59.98,0.001,-27.405259154563726,4.472704439303454,9570,,
,,10000,,,,0.001,-27.771985785905706,4.948560443728469,9826,85.55,171.60383067429066
56,122.21860625000001,10086,308,179,62.52,0.001,-28.318446023123606,4.888546946469475,9911,,
57,127.67453652000002,10429,312,179,65.09,0.001,-28.573155469672624,4.55617782718995,10254,,
59,133.08522151,10776,316,180,67.69,0.001,-29.643505362577216,5.011360590541085,10599,,
61,138.58017661,11122,320,180,70.3,0.001,-30.52682104776072,4.6955571340960125,10945,,
63,144.1310825,11467,324,181,72.89,0.001,-31.671099995457848,5.012127526970797,11290,,
65,149.65971591,11815,328,181,75.5,0.001,-32.40203072808006,4.457851355726069,11639,,
67,155.12709281999997,12161,332,181,78.08,0.001,-33.24494233242301,4.984968741734822,11985,,
,,12500,,,,0.001,-33.31777111319609,4.61728541171828,12330,86.95,173.3063414901495
70,159.94857183999997,12506,336,178,80.28,,,,,,
71,163.20439223,12853,340,178,81.73,0.001,-34.49937282909047,5.000645276458784,12676,,
73,165.22422974999998,13199,344,178,82.56,0.001,-35.08758883042769,6.014519428384715,13022,,
75,166.76666207,13545,348,179,83.1,0.001,-35.858195726261584,6.440824958099716,13369,,
77,167.12763995,13888,352,179,83.25,0.001,-37.017306483069135,4.833968546198703,13715,,
79,166.90843882000001,14220,356,179,83.14,0.001,-37.2053918838501,7.270867152512073,14049,,
80,166.58981253,14542,360,179,82.95,0.001,-38.14025037716596,6.0572048455854,14371,,
82,167.03462097999997,14891,364,179,83.2,0.001,-39.41727476119995,6.774125610725789,14722,,
,,15000,,,,0.001,-39.93830998738607,9.582860824909616,14896,56.3,95.15959723293781
84,162.75167009999998,15065,368,177,81.48,,,,,,
86,164.20886991,15387,372,177,81.97,0.001,-41.41848278045654,8.438467495049103,15212,,
87,163.62487570000002,15607,376,178,81.7,0.001,-41.903686250959126,12.085216326372963,15437,,
90,175.35108182,16939,380,187,92.51,0.001,-43.43568739106384,9.095737560640407,15849,,
96,176.49504096,17310,384,179,92.75,0.001,-47.09108257293701,10.443546744396812,17130,,
,,17500,,,,0.001,-47.8160922838294,8.660733175801706,17398,91.35,197.8969579577446
99,177.33391630999998,17671,388,177,92.93,0.001,-48.6758622708528,9.60117284629656,17490,,
101,178.56875392999999,18040,392,177,93.19,0.001,-48.822445321590344,9.757056539363049,17860,,
103,179.96395801999998,18408,396,177,93.46,0.001,-49.599269298796955,10.81504218168156,18228,,
105,181.34960446000002,18776,400,177,93.72,0.001,-50.96270179748535,7.791893462771955,18593,,
107,182.68382127999996,19140,404,177,93.95,0.001,-51.98783551091733,8.018292687751435,18958,,
109,184.10054642000003,19506,408,178,94.2,0.001,-52.31508553546408,12.350257843405336,19324,,
111,185.44726314,19870,412,178,94.41,0.001,-53.76351339920707,10.658255770154621,19690,,
,,20000,,,,0.001,-53.647744800733484,12.526001548254362,19873,91.1,207.0047005146742
114,186.86351784000001,20237,416,176,94.61,0.001,-54.160737694634335,12.485976832253593,20055,,
116,188.23330799000004,20604,420,176,94.82,0.001,-54.280092322308086,10.089314704355987,20422,,
118,189.39683611999993,20966,424,177,94.99,0.001,-54.998411593229875,9.478261468174694,20786,,
120,190.61284003,21329,428,177,95.14,0.001,-55.53822547064887,9.35281109547877,21149,,
122,191.87939386999997,21693,432,177,95.32,0.001,-56.45890545315213,9.16040465566847,21512,,
124,193.07111239000002,22054,436,177,95.48,0.001,-57.18452097022015,8.990063804846544,21874,,
126,194.22736921999996,22413,440,177,95.6,0.001,-57.50959616767035,8.991666460037232,22233,,
,,22500,,,,0.001,-58.33183364868164,11.352108894454108,22323,90.3,205.5234980046749
129,195.36128355999998,22770,444,175,95.71,0.001,-58.429058595137164,6.51805526424538,22592,,
