time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
18,22.87,4269,20.84027708,231,204,0.001,4089,-8.730259912354606,2.301728332774681,,
19,25.58,4611,27.531044650000002,231,208,0.001,4429,-10.294924713844477,2.58756207102953,,
21,28.29,4953,34.26238565,231,212,0.001,4773,-11.803803820942724,3.0036131909420325,,
,,5000,,,,0.001,4857,-11.884901455470494,3.4495257302409126,83.6,158.57761520147324
23,30.95,5290,40.755188800000006,222,216,0.001,5108,-12.907658244288244,3.5027081331785985,,
25,33.51,5618,47.039272409999995,222,220,0.001,5435,-14.508795552137421,4.438542920063777,,
26,36.19,5958,53.652184350000006,220,224,0.001,5780,-15.783282102540483,4.0062772818776065,,
28,38.87,6298,60.29544322999999,220,228,0.001,6119,-17.064869747605435,3.5992291230101916,,
30,41.36,6618,66.53207766,220,232,0.001,6438,-18.477232023727062,4.6774197869441085,,
31,44.06,6960,73.2131111,219,236,0.001,6778,-19.817319736924283,5.087059875560361,,
33,46.72,7296,79.72703769,218,240,0.001,7116,-20.926397732325963,3.377096427338464,,
,,7500,,,,0.001,7370,-21.637033018954966,4.068192639070399,85.25,163.47723205089568
35,49.37,7633,86.27592346,212,244,0.001,7452,-21.48292550808046,4.00371943377867,,
37,52.08,7976,92.97817962,212,248,0.001,7795,-22.85107350903888,4.111252442858685,,
39,54.83,8321,99.77644766000003,213,252,0.001,8139,-24.071431182151617,4.751216185503993,,
40,57.55,8663,106.43542475,212,256,0.001,8482,-24.86222049168178,4.383225888723419,,
41,57.7,8706,106.78591452999999,211,260,0.001,8597,-25.17564697265625,9.26676049232483,,
42,60.07,8974,111.90320881000001,212,264,0.001,8793,-25.29301634500193,5.011081665061241,,
43,62.43,9246,117.01784662999998,213,268,0.001,9064,-25.523093378821084,5.800669588321863,,
44,64.21,9585,121.33020062999998,213,272,0.001,9404,-26.32256308267283,6.008873806280248,,
46,65.97,9926,125.09315025,213,276,0.001,9745,-28.08889153946278,7.232558969841447,,
,,10000,,,,0.001,9830,-28.067856899527616,5.152114412363837,85.4,168.0198573887348
49,67.83,10267,129.34962983,209,280,0.001,10086,-27.75575677738633,6.338972662476932,,
51,70.1,10606,134.07881915,207,284,0.001,10426,-29.148364929925826,5.893950227470625,,
52,72.62,10948,139.25065866,208,288,0.001,10767,-29.422578767288563,5.784281623917956,,
54,75.15,11289,144.43114735,208,292,0.001,11108,-30.67342846892601,7.577990677777459,,
55,77.67,11628,149.58037915,207,296,0.001,11447,-30.645408993675595,7.21628460855711,,
57,80.16,11970,154.66157044000002,208,300,0.001,11789,-31.491328705188838,5.836535578550294,,
58,80.39,12308,155.47679393999996,208,304,0.001,12127,-32.57435825892857,6.4840867405846,,
,,12500,,,,0.001,12380,-33.162672315325054,5.216758648554484,84.65,168.03350418806076
61,80.35,12646,155.57765235999997,205,308,0.001,12465,-33.322162718999955,5.260397078009213,,
63,80.33,12986,155.66502478999996,205,312,0.001,12805,-33.78307946523031,6.146361552967745,,
65,80.37,13327,155.97857686,205,316,0.001,13145,-34.42815826052711,5.315297292260563,,
66,80.52,13670,157.06266198,204,320,0.001,13481,-34.70986557006836,6.660630431519934,,
68,80.57,14015,157.66841905,205,324,0.001,13833,-35.76353277162064,5.681915215281553,,
70,80.57,14355,158.09831444,204,328,0.001,14174,-35.975606373378206,6.8427411475813535,,
71,80.69,14687,158.70303449000002,204,332,0.001,14507,-36.900748934064595,7.3304647340494045,,
,,15000,,,,0.001,14845,-38.051225298926944,6.627326140801112,85.4,171.82069645524024
74,80.66,15026,159.02829449000004,201,336,,,,,,
76,80.67,15363,159.50986704,201,340,0.001,15181,-37.4924003787157,6.8086978124409185,,
77,80.69,15702,160.01474917,201,344,0.001,15521,-38.752546310424805,5.489402514128458,,
79,80.68,16044,160.35329632,201,348,0.001,15862,-39.40649618104447,7.1943224121542535,,
81,80.65,16386,160.61619876,201,352,0.001,16204,-39.45745885094931,6.544223220208112,,
82,80.65,16728,161.05507383000003,201,356,0.001,16547,-40.05489194960821,6.483986116858089,,
84,83.65,17071,167.62420535,202,360,0.001,16890,-40.954436892554874,7.353853799047924,,
86,84.4,17414,169.46543810000003,202,364,0.001,17229,-41.099942161923366,8.198309198547813,,
,,17500,,,,0.001,17402,-40.781791414533345,6.343206875381016,86.05,175.8663161754608
88,85.19,17765,171.44802172000004,200,368,0.001,17574,-41.15488962693648,7.376030372477126,,
90,85.23,18108,171.82641380999996,200,372,0.001,17926,-42.09484712467637,6.506657528877258,,
91,85.26,18452,172.18268412,200,376,0.001,18270,-41.958739800886676,6.460721448920239,,
93,85.17,18784,172.28590863000002,200,380,0.001,18607,-42.47251057624817,8.960646022111177,,
95,85.09,19115,172.35982357000003,200,384,0.001,18942,-42.30936979636168,7.206546484649955,,
96,84.91,19439,172.19707386000002,201,388,0.001,19258,-43.57183027267456,9.038059821611718,,
98,84.98,19787,172.93146000000002,201,392,0.001,19602,-43.532829199896916,6.7904723869429695,,
,,20000,,,,0.001,19879,-43.728153991699216,7.0976444138420955,83.2,168.18343079090118
100,85.1,20138,173.64973943,199,396,0.001,19964,-44.66510790447856,7.693458032608032,,
102,85.35,20505,174.91222686,199,400,0.001,20328,-44.32487887005473,7.397226933871998,,
104,85.17,20825,174.74768547,200,404,0.001,20649,-45.40628641301935,6.76272190018986,,
105,85.34,21180,175.74075636,200,408,0.001,20994,-45.378306444953466,8.688926031093786,,
107,85.95,21581,178.13465343999997,201,412,0.001,21384,-45.25996189491421,8.289315696990135,,
109,86.63,21990,180.30196156999997,201,416,0.001,21793,-46.81231372761277,8.78908919725778,,
111,87.34,22404,181.97904490000002,201,420,0.001,22199,-47.20017409324646,8.581463300075727,,
,,22500,,,,0.001,22308,-47.04830675992099,10.165658926745074,103.3,223.26236129403114
114,88.12,22827,184.03614965,200,424,0.001,22622,-47.04798170236441,9.573532950419645,,
115,88.87,23242,186.21160759999995,200,428,0.001,23043,-48.09910517472487,9.76533560340221,,
117,89.53,23640,188.01478962,200,432,0.001,23445,-48.13627712543194,9.225450438544863,,
119,89.81,24007,188.59353055999998,200,436,0.001,23841,-48.682368826358875,10.136261232275713,,
121,90.21,24384,189.36276528,201,440,0.001,24188,-49.93213756879171,11.387228118876616,,
122,90.75,24777,190.43112761000003,201,444,0.001,24584,-50.6290011039147,10.135191388500546,,
,,25000,,,,0.001,24866,-50.9168074798584,15.061459562995218,87.8,169.52736706733702
125,90.95,25139,190.59573858,199,448,0.001,24955,-51.075745669278234,12.649548787749216,,
127,91.36,25522,191.41710799,200,452,0.001,25325,-51.36762825012207,13.031883999852852,,
129,91.85,25913,192.51201121999998,200,456,0.001,25718,-51.85780516914699,12.768935368611263,,
131,92.37,26308,193.68194552999998,200,460,0.001,26113,-52.04928797595906,12.288480992587107,,
133,93.59,26773,196.55627664,201,464,0.001,26553,-52.86613860497108,11.297924151787392,,
135,94.81,27246,199.66854150999998,201,468,0.001,27028,-53.55770257314046,12.171842263142269,,
,,27500,,,,0.001,27380,-54.695622345496865,13.44388229888061,118.65,257.1916561484337
138,96.09,27717,202.85825660000003,199,472,0.001,27496,-54.78698427923794,11.917582922968371,,
140,97.45,28197,206.37684675000003,200,476,0.001,27982,-55.666032218933104,13.523223620502888,,
142,98.58,28642,209.50082816000008,200,480,0.001,28437,-56.825590280386116,11.930847892394432,,
144,100.1,29125,213.35111944,201,484,0.001,28895,-57.32766360621299,13.920971830045023,,
146,101.9,29629,217.82235701000002,201,488,0.001,29408,-58.29320932607182,16.002858627037924,,
,,30000,,,,0.001,29900,-59.21531332692793,14.705539129613861,124.55,272.3727509737015
150,103.36,30123,221.28953990999997,200,492,,,,,,
152,104.8,30618,224.84206138000002,200,496,0.001,30400,-59.776819905927105,14.503726076695227,,
154,106.0,31105,227.72590925,200,500,0.001,30886,-60.18435306236392,16.93137519812781,,
157,107.89,31614,232.26608794000006,200,504,0.001,31397,-61.03892622727614,15.70866352228018,,
,,32500,,,,0.001,32349,-62.509994983673096,13.103518417105079,124.85,270.64602916836736
163,115.08,32688,241.43242614,199,508,0.001,32470,-63.05674105784932,13.668561675331809,,
166,116.12,33193,243.16637401000003,199,512,0.001,32975,-64.35445089188833,13.251052497878788,,
168,116.96,33686,244.91464746000003,199,516,0.001,33474,-64.82240350784794,15.18338701783157,,
171,117.82,34186,246.75150117000004,199,520,0.001,33965,-65.5558355422247,12.884498879665465,,
173,118.51,34678,248.18338981000005,200,524,0.001,34460,-65.8633302257907,13.06533654466752,,
,,35000,,,,0.001,34838,-66.5610870718956,12.33810940689928,122.9,268.36067137122154
177,119.39,35181,249.92600817000002,198,528,0.001,34962,-66.38633783401981,16.175758638689594,,
179,120.49,35689,252.42141352,198,532,0.001,35471,-67.3621393442154,12.29382148269535,,
181,121.85,36192,256.17538817,199,536,0.001,35954,-66.93503379821777,18.13493519404839,,
184,122.99,36683,259.27913368000003,199,540,0.001,36466,-67.97371911220863,15.080163607831862,,
186,123.74,37151,261.71462012,199,544,0.001,36941,-68.19947992522141,14.342043196332865,,
,,37500,,,,0.001,37330,-67.83854989838181,14.002165526674505,114.7,255.9419377475977
190,125.28,37667,266.01834315,198,548,0.001,37450,-67.91983420054117,15.353051334619522,,
192,126.16,38138,268.73229856,198,552,0.001,37925,-67.9372495432369,13.817008901814946,,
194,126.89,38602,271.00682919999997,198,556,0.001,38393,-68.71386929216057,15.826289269430884,,
196,127.41,39049,272.81889384,198,560,0.001,38836,-69.05522447065873,16.46255921005109,,
198,126.81,39454,271.60130832,198,564,0.001,39279,-68.87097660411487,13.725341051548451,,
200,126.58,39904,271.56130653,198,568,0.001,39713,-68.44272789588341,12.876619111923944,,
,,40000,,,,0.001,39887,-68.70495175092648,16.25179511384119,96.5,205.3845300644636
203,125.35,40252,268.35541294999996,197,572,0.001,40045,-68.74588540884164,9.968350253527678,,
205,124.42,40639,266.22325830999995,197,576,0.001,40464,-68.45971660614013,16.0074553912199,,
207,124.26,41068,266.43479893999995,198,580,0.001,40851,-69.20821734172542,12.342445632306541,,
209,124.0,41525,266.67023134,198,584,0.001,41302,-69.12916472463897,13.008363929413656,,
211,123.5,41979,266.33669131999994,198,588,0.001,41780,-68.21282122685359,13.656007972735804,,
213,122.85,42408,265.04824135,198,592,0.001,42205,-68.94823766637731,12.735086968185705,,
,,42500,,,,0.001,42312,-68.42187747248897,14.909243730741126,105.7,234.80979429483415
216,121.86,42804,262.75103583,197,596,0.001,42627,-69.30492047910337,17.8427507965653,,
218,121.17,43222,261.33137346999996,198,600,0.001,43021,-69.53909017525467,17.821436096640195,,
219,120.32,43646,259.95980769000005,198,604,0.001,43442,-69.1819130519651,15.392562843504406,,
221,114.09,44097,253.16196373000002,198,608,0.001,43894,-68.87208450817671,13.727598479536713,,
223,113.81,44574,253.04469368,199,612,0.001,44355,-69.34690324191389,17.417271748567238,,
,,45000,,,,0.001,44814,-69.50692494710286,10.178498095936245,95.1,208.98263129293917
226,113.3,45016,252.67772997,198,616,,,,,,
228,112.69,45455,252.42432315000002,198,620,0.001,45247,-68.8434248490767,14.979466776414352,,
230,111.53,45831,250.18665064,198,624,0.001,45668,-68.28149509429932,12.310441025665828,,
232,110.32,46213,247.87435955,198,628,0.001,46004,-69.13500671386718,11.914009173711142,,
234,109.39,46628,246.29356589,199,632,0.001,46421,-68.6764907836914,10.1229089884197,,
236,108.91,47083,245.90046998999998,199,636,0.001,46876,-68.24936876458636,11.977810613179612,,
,,47500,,,,0.001,47344,-68.61033733307369,11.48700214958191,123.1,294.78457458615304
239,108.72,47555,246.56344020000003,198,640,,,,,,
242,108.65,48016,247.14636476999996,198,644,0.001,47810,-68.93455064707788,14.876572596615759,,
244,108.03,48470,246.64447875000002,198,648,0.001,48259,-69.43433722134294,12.683689795691391,,
246,108.07,48945,247.97759420999998,198,652,0.001,48732,-69.12825036817982,11.513881813219893,,
247,107.24,49326,246.1598075,198,656,0.001,49121,-70.34584461558948,16.377024300893147,,
250,107.49,49798,248.23735932,199,660,0.001,49582,-70.2220929255251,13.577594353147775,,
,,50000,,,,0.001,49824,-70.14034102392978,14.000030576205644,121.95,325.990790784359
253,108.26,50280,252.43216803000004,198,664,0.001,50067,-69.88477713162781,15.782852301832106,,
255,108.56,50760,255.1676569,198,668,0.001,50544,-70.14516861712346,14.11199269920099,,
257,109.92,51244,260.58964646,198,672,0.001,51022,-70.64780115677138,12.836474875099638,,
259,110.64,51703,264.22685663000004,198,676,0.001,51492,-69.41601317269462,11.590502962470055,,
262,110.93,52161,266.15976322,199,680,0.001,51948,-70.96960912431989,9.863025844097137,,
,,52500,,,,0.001,52294,-70.71587572599712,17.1296483352121,115.6,306.51006402373315
265,110.97,52622,267.52337731,197,684,0.001,52410,-70.57928966653758,14.455100770654349,,
267,111.05,53084,268.66355706,198,688,0.001,52868,-70.6825679910594,12.333638303176217,,
270,111.47,53555,271.62668763999994,198,692,0.001,53342,-70.71867267156051,14.23392378163134,,
272,112.26,54030,275.75753677999995,198,696,0.001,53814,-70.29440326690674,12.465307215682598,,
274,112.85,54507,279.32296236999997,198,700,0.001,54291,-70.50049992611534,16.54977159085481,,
276,113.35,54981,282.4073206300001,198,704,0.001,54768,-70.5909194946289,13.55395828485489,,
,,55000,,,,0.001,54885,-70.68887907883217,13.589669679984068,121.1,332.3742213726044
280,113.66,55463,285.41630859,197,708,0.001,55247,-70.87871170043945,13.91286715075501,,
282,113.73,55947,287.85315978,197,712,0.001,55730,-71.06090683233542,13.191762589226084,,
285,114.19,56435,290.99935452,197,716,0.001,56217,-71.06555813648662,16.1350033108781,,
287,114.62,56917,293.33550484999995,198,720,0.001,56698,-71.01713999763864,14.028345947423258,,
289,115.75,57406,297.87335006999996,198,724,0.001,57185,-71.14174139088598,13.374762152803354,,
,,57500,,,,0.001,57310,-71.0181505112421,14.258044082641602,124.95,332.12601404190065
293,116.84,57897,302.05271244,197,728,0.001,57678,-70.3545672307249,12.90765696517692,,
295,117.72,58400,305.67179610000005,197,732,0.001,58175,-71.31348062330677,11.4730590081984,,
297,118.28,58911,307.99677592,198,736,0.001,58685,-71.18644496372768,13.784653798801692,,
300,118.79,59434,309.82579187,198,740,0.001,59206,-71.50111342921402,15.66411762383148,,
302,119.51,59967,312.15843599,198,744,0.001,59740,-71.31907315935408,14.39804071358272,,
,,60000,,,,0.001,59871,-71.50544926570012,13.891973258884809,132.75,337.1320530653
305,120.35,60505,314.81101929,197,748,0.001,60272,-71.03872424453053,15.390758227584953,,
308,121.02,61047,316.54860868,197,752,0.001,60815,-71.78470611572266,13.821768588879529,,
310,122.5,61576,321.02976937,197,756,0.001,61351,-71.49931066176471,12.305904104429132,,
313,123.26,62124,322.33848678999993,198,760,0.001,61893,-71.27041435241699,13.856058620744282,,
,,62500,,,,0.001,62297,-71.74062661563649,13.495503418585834,137.55,324.20051517784594
317,123.84,62664,322.42418867,197,764,0.001,62434,-71.63740578250608,11.86476407085892,,
320,124.39,63199,322.00268414,197,768,0.001,62975,-71.53102111816406,11.25312218245338,,
323,124.89,63733,321.91917544,197,772,0.001,63507,-71.16215676972361,14.21729776353547,,
325,125.96,64299,322.58648151,197,776,0.001,64067,-71.72987192327327,13.153688772263065,,
328,127.16,64877,323.57997029,197,780,0.001,64626,-71.66831175486247,15.0856556759014,,
,,65000,,,,0.001,64781,-71.45905175147118,13.471759599254977,141.05,321.63192173242567
333,128.39,65461,324.47442256000005,196,784,0.001,65216,-72.06507532220138,12.376563614920565,,
336,130.06,66090,326.11733279,196,788,0.001,65842,-71.87516428629557,12.4103422164917,,
338,130.96,66651,325.84406197,196,792,0.001,66401,-72.23922121202624,14.953182489279932,,
341,132.05,67235,326.40605111,196,796,0.001,66994,-72.59844133589003,11.795588850141405,,
,,67500,,,,0.001,67283,-72.09209468629625,14.238853832085928,142.85,333.41857344508173
345,132.9,67797,326.58619334,196,800,0.001,67574,-72.37510371852565,14.91102735094122,,
348,134.02,68383,327.40384981,196,804,0.001,68148,-72.59968747590717,15.409098495710765,,
351,134.63,68926,327.04669945,196,808,0.001,68717,-72.38687406267438,14.225571611949375,,
353,134.61,69408,325.33837867,196,812,0.001,69173,-72.19083068330409,13.708126298451829,,
356,135.01,69936,324.42736025,196,816,0.001,69726,-72.23633375324187,14.085622654586542,,
,,70000,,,,0.001,69840,-72.49005889892578,15.005541316249914,117.05,290.72376306056975
359,134.96,70413,323.15399153000004,195,820,0.001,70205,-72.16607040655417,13.207688765447648,,
361,134.85,70891,321.84121457000003,195,824,0.001,70672,-71.57835515340169,16.632482861270425,,
364,134.67,71364,320.55057383999997,196,828,0.001,71149,-72.20760668738414,18.389489550550444,,
365,134.37,71837,318.76979762999997,196,832,0.001,71619,-71.63283881494554,17.71146671246674,,
367,134.02,72313,316.95036578,196,836,0.001,72097,-71.84908879597982,14.444873364503719,,
,,72500,,,,0.001,72336,-72.59763476053874,18.691444929908304,124.0,289.22667644321916
371,133.69,72803,315.26159867,195,840,0.001,72584,-72.75598227977753,17.51812805716447,,
374,133.39,73306,314.76275360000005,195,844,0.001,73083,-71.91221412779792,12.846721803109476,,
376,133.03,73808,313.1102194,195,848,0.001,73582,-72.03651880813857,15.945739966172438,,
379,132.75,74322,312.02247214,196,852,0.001,74100,-71.62149399977464,14.755987669871404,,
381,132.69,74845,312.34947676999997,196,856,0.001,74618,-71.53712197506067,14.998265979854205,,
,,75000,,,,0.001,74877,-71.36896848678589,16.700812630355358,128.95,331.60321764349936
385,132.36,75360,312.51061465,195,860,0.001,75136,-71.5257806631235,14.66677371845689,,
387,132.1,75874,313.01295385000003,195,864,0.001,75649,-71.90325343608856,18.15316636802614,,
389,131.92,76391,313.90754004,196,868,0.001,76166,-71.3420612450802,15.792256026556998,,
391,131.74,76907,315.28012836,196,872,0.001,76682,-71.46125599787786,14.67924234683697,,
393,131.34,77433,316.38641043,196,876,0.001,77206,-70.77348015525125,16.103339675728602,,
,,77500,,,,0.001,77337,-71.11815831111028,14.83384817793169,131.05,329.6336188018322
397,130.84,77961,317.13565469,196,880,0.001,77733,-71.80681586632362,20.25657004072466,,
399,130.27,78488,317.96949997999997,196,884,0.001,78259,-71.56175688541296,14.506778082453218,,
402,129.28,79018,318.45656675,196,888,0.001,78791,-71.88199014374705,14.52693684298293,,
405,128.92,79543,320.20290857,196,892,0.001,79316,-71.36491763591766,14.03153520077467,,
,,80000,,,,0.001,79840,-71.00293414776142,18.183456288851225,130.2,338.0051721930504
408,128.32,80067,320.77221189000005,195,896,,,,,,
411,127.91,80588,321.45767582,196,900,0.001,80362,-71.54355116624099,15.494343084882397,,
413,127.29,81112,321.88551447,196,904,0.001,80885,-70.8058099599985,14.705548946674053,,
416,127.13,81639,323.35685366999996,196,908,0.001,81410,-71.24190211296082,14.013396905163141,,
418,127.5,82158,325.82331344,196,912,0.001,81933,-71.18120123056265,16.938634468958927,,
,,82500,,,,0.001,82320,-71.24631881713867,16.901529751718044,129.35,345.7713149368763
422,127.39,82675,327.17791744000004,195,916,0.001,82450,-71.16959967980019,14.385772367624137,,
425,127.85,83198,329.87910989000005,195,920,0.001,82973,-71.89784135084886,11.714238778325438,,
427,128.36,83727,332.61210724999995,195,924,0.001,83498,-71.81394027941155,15.033384810794484,,
429,128.92,84256,335.25998555999996,196,928,0.001,84027,-71.58728649432842,13.794134063575104,,
432,129.47,84784,337.74153434,196,932,0.001,84559,-70.98798555316347,12.3612856612061,,
,,85000,,,,0.001,84821,-71.76071444424716,14.533784862747765,133.75,354.5943155735731
436,130.06,85319,340.42065184,195,936,0.001,85089,-71.8161288174716,17.2831163657339,,
438,130.49,85852,343.07657458,195,940,0.001,85624,-71.91312431221577,13.89639513474658,,
440,130.01,86307,341.81849816,195,944,0.001,86152,-72.05162799719608,15.465463616465794,,
442,129.36,86744,341.16050808999995,196,948,0.001,86514,-71.86086535097948,14.792152294472082,,
444,129.57,87279,342.9262375200001,196,952,0.001,87047,-71.21078549898587,15.151412381470658,,
,,87500,,,,0.001,87316,-71.8191746953708,14.921222546943149,130.95,359.04193491339686
448,129.62,87807,343.7992649,195,956,0.001,87578,-71.7113747229943,14.46023479608389,,
450,129.77,88337,344.54229704000005,195,960,0.001,88110,-72.36072358088707,15.820763939305357,,
452,128.38,88712,340.2491855800001,195,964,0.001,88559,-71.61374840369591,13.005390023285488,,
454,127.77,89168,338.83238508,196,968,0.001,88939,-71.94654459028102,13.36912089807016,,
456,127.93,89700,339.83482224000005,196,972,0.001,89472,-71.95822872332673,16.644461339979028,,
,,90000,,,,0.001,89865,-72.25459122657776,16.753545254699944,131.45,363.70840473771096
460,127.9,90223,340.45090782999995,195,976,0.001,89996,-72.28271727128462,15.44260470193761,,
463,127.93,90754,341.41674062,195,980,0.001,90527,-72.17852771465596,14.236710901478775,,
465,127.97,91285,342.08514978999995,196,984,0.001,91054,-72.26846172626202,17.379885761554423,,
468,127.85,91803,340.90268098,196,988,0.001,91584,-72.0718469619751,15.753643366295522,,
469,124.16,91959,330.56700949000015,196,992,0.001,91851,-70.66712646484375,15.84197018363259,,
469,121.55,92222,323.23823403999995,196,996,0.001,92006,-72.44236267590132,18.5465125170621,,
,,92500,,,,0.001,92372,-72.30040514469147,16.411015390411137,77.05,150.08223197460174
472,121.25,92713,321.45627889,196,1000,0.001,92498,-72.47193496946305,14.899234654411437,,
474,120.21,93133,317.71718439,196,1004,0.001,92979,-71.99919999440512,16.28592902024587,,
475,117.24,93363,307.55688207000003,196,1008,0.001,93209,-72.54903892234519,14.64343676743684,,
477,114.98,93656,299.37421939,196,1012,0.001,93505,-72.24804716843825,15.360309969704106,,
478,112.82,93957,291.41072804000004,196,1016,0.001,93804,-71.84209488377427,15.429055181416599,,
479,109.77,94175,280.87092655,196,1020,0.001,94024,-72.19337524414063,22.086933031082154,,
482,109.69,94696,280.34969445999997,196,1024,0.001,94465,-71.81991635836087,16.23775192774259,,
,,95000,,,,0.001,94864,-72.0417692011053,16.291905825788323,129.3,352.98407437205316
485,109.61,95217,280.57807484,196,1028,0.001,94993,-72.28689551353455,14.662916268489157,,
488,109.54,95738,281.14196877,196,1032,0.001,95513,-71.70077948937049,17.941570999058147,,
490,109.41,96260,281.70455508,196,1036,0.001,96034,-72.81001316417347,15.782420909765994,,
493,109.26,96778,281.83095038999994,196,1040,0.001,96552,-72.03618011474609,16.26233184521015,,
495,110.01,97308,284.78845291999994,196,1044,0.001,97077,-71.80291243333083,16.61015075170077,,
,,97500,,,,0.001,97342,-72.34665961632362,18.832687410941492,127.4,360.4130770325661
