time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
164,4,636,3.55,21.49401167,153,-10.211187362670898,0.001,7.008269627888997,533,,
168,4,650,3.54,21.4124561,153,-9.408268928527832,0.001,6.823943932851155,547,,
172,4,663,3.54,21.412334060000003,153,-8.964746475219727,0.001,7.029882113138835,560,,
176,4,677,3.54,21.412495590000002,153,-9.414686679840088,0.001,6.482715924580892,574,,
180,4,690,3.53,21.32832033,153,-10.28819990158081,0.001,5.901139318943024,588,,
184,4,705,3.54,21.410233630000008,153,-9.779658794403076,0.001,6.652960658073425,603,,
188,4,718,3.53,21.327335260000005,153,-9.934570789337158,0.001,5.103222529093425,616,,
192,4,733,3.55,21.494277940000003,153,-10.07729721069336,0.001,5.766066193580627,631,,
196,4,746,3.55,21.49221669,153,-9.306207180023193,0.001,8.292879740397135,644,,
200,4,760,3.55,21.493789119999995,153,-9.438421726226807,0.001,5.691925843556722,658,,
204,5,773,3.53,21.327639360000003,153,-9.276094913482666,0.001,6.339004635810852,671,,
208,5,787,3.51,21.163256080000007,153,-9.210800170898438,0.001,5.915438294410706,684,,
212,5,809,3.59,21.903757570000003,153,-12.620465755462646,0.001,5.224608778953552,704,,
216,5,838,3.75,23.383880270000006,153,-13.689579963684082,0.001,6.488087313515799,731,,
220,5,869,3.92,24.97557862,153,-14.023684024810791,0.001,4.58167518888201,762,,
224,5,898,4.05,26.2171456,152,-14.683926105499268,0.001,6.642997145652771,793,,
228,6,927,4.18,27.444093009999996,152,-14.446610450744629,0.001,5.997848783220563,821,,
232,6,954,4.31,28.65965202,151,-15.35426139831543,0.001,5.013660703386579,848,,
236,6,983,4.47,30.129370839999996,151,-14.820831934611002,0.001,5.013125351497105,877,,
,,1000,,,,-15.155401229858398,0.001,5.874202489852905,897,6.7,51.00107307434082
240,6,1009,4.59,31.25312167,150,-14.753954887390137,0.001,5.862326622009277,903,,
244,6,1038,4.74,32.65583,150,-15.635445356369019,0.001,4.627985375268119,932,,
248,7,1071,4.93,34.43367345000001,151,-15.345330429077148,0.001,5.320745574103461,962,,
252,7,1125,5.34,38.253036540000004,152,-17.617315928141277,0.001,4.755204015307957,1009,,
256,7,1169,5.63,40.98459063,151,-18.499313672383625,0.001,3.7317695184187456,1060,,
260,8,1224,6.03,44.73803733,151,-18.840664999825613,0.001,4.915788687192476,1112,,
264,8,1282,6.46,48.77751469999999,151,-19.87280327933175,0.001,3.909415270601,1169,,
268,8,1332,6.82,52.15456896,151,-21.0514892578125,0.001,6.678586461327293,1221,,
272,9,1379,7.16,55.331567289999995,151,-21.67871856689453,0.001,9.416271633572048,1268,,
276,9,1421,7.44,57.957699659999996,151,-21.412097930908203,0.001,7.736758649349213,1311,,
280,9,1464,7.74,60.766309729999996,150,-22.41012077331543,0.001,7.125833511352539,1356,,
284,10,1509,8.04,63.58893656,149,-22.417683919270832,0.001,7.789276306445782,1399,,
288,10,1560,8.42,67.13624981,149,-24.380316870553152,0.001,8.945431966048021,1450,,
292,10,1607,8.74,70.1478658,148,-23.8409065246582,0.001,6.84884991645813,1493,,
296,11,1662,9.16,74.07336674999999,147,-25.96878973642985,0.001,5.8155024235065165,1553,,
300,11,1724,9.64,78.57387002,148,-24.81199359893799,0.001,5.7222580909729,1604,,
304,12,1784,10.11,82.97566030999998,147,-27.177730560302734,0.001,4.108363687992096,1676,,
308,12,1827,10.4,85.70083113000001,147,-26.550794219970705,0.001,4.94948673248291,1718,,
312,12,1882,10.73,88.80476443000002,147,-28.15251178741455,0.001,5.0536630868911745,1774,,
316,13,1924,10.86,90.03583611000002,147,-29.436325073242188,0.001,4.8045823357322,1815,,
320,13,1988,11.19,93.13548400999998,148,-29.60902295793806,0.001,4.682489554087321,1877,,
,,2000,,,,-29.63087526957194,0.001,3.2132008175055184,1889,13.5,114.80872983932495
324,13,2054,11.56,96.59861201999998,147,-30.58218901497977,0.001,3.9709346844599795,1934,,
328,14,2123,11.96,100.35253072000002,148,-31.848646481831867,0.001,2.9992657005786896,1999,,
332,14,2176,12.22,102.79486849999999,148,-32.19183087348938,0.001,2.6634637117385864,2060,,
336,15,2240,12.57,106.09853658999998,147,-34.005656242370605,0.001,3.2521903891312447,2132,,
340,15,2287,12.78,108.07918405999999,147,-32.30179977416992,0.001,2.7619811296463013,2176,,
344,15,2338,13.0,110.14023444,147,-34.46758723258972,0.001,4.515013128519058,2229,,
348,16,2396,13.25,112.48791938999999,146,-36.13180494308472,0.001,4.083637118339539,2286,,
352,16,2463,13.38,113.71708628999998,147,-36.85026473999024,0.001,3.40564903345975,2345,,
356,17,2560,13.91,118.66733801000001,148,-37.745872497558594,0.001,4.271209012378346,2433,,
360,17,2645,14.21,121.47560834999999,148,-38.1548097398546,0.001,4.137191507551405,2508,,
364,18,2747,14.65,125.58817566000002,147,-40.96464538574219,0.001,3.4677833820644177,2629,,
368,19,2822,14.9,127.92579251000001,147,-41.593960444132485,0.001,3.5560646255811057,2708,,
372,19,2922,15.43,132.87794815,149,-41.392786741256714,0.001,4.031118111176924,2785,,
376,20,2984,15.63,134.74645242999998,148,-44.67681694030762,0.001,4.0990989208221436,2866,,
,,3000,,,,-43.02914810180664,0.001,4.030201196670532,2885,19.1,166.69373912811278
380,20,3084,16.2,140.04335241,148,-44.773281521267364,0.001,3.6963974167318905,2952,,
384,21,3146,16.37,141.62764367000003,148,-46.99020167759487,0.001,3.9793131669362385,3029,,
388,21,3233,16.73,144.99061515,149,-46.04261118570964,0.001,4.33203700493122,3110,,
392,22,3321,17.14,148.81800263000002,149,-48.03685056246244,0.001,3.206792182922363,3200,,
396,22,3421,17.59,153.03093624000002,149,-49.00115405811983,0.001,3.62834078615362,3302,,
400,23,3512,17.88,155.73637809,150,-51.49869876437717,0.001,3.9758600923750134,3385,,
404,23,3592,18.08,157.58978442999998,149,-52.43285124642508,0.001,3.954565294857683,3473,,
408,24,3660,18.33,159.92159493999998,149,-54.02147928873698,0.001,3.495632996925941,3547,,
412,24,3719,18.37,160.28456296,149,-52.771600087483726,0.001,4.018697061036763,3605,,
416,25,3821,18.97,165.89432489000004,149,-54.52717666625976,0.001,4.2811350186665855,3698,,
420,26,3905,19.17,167.75330951,149,-53.3382381439209,0.001,4.6446340335042855,3788,,
424,26,3979,19.25,168.48635372999996,149,-56.52619552612305,0.001,4.466280988284519,3864,,
,,4000,,,,-56.735218895806206,0.001,4.336964883302388,3899,25.3,224.8689205765724
428,27,4072,19.49,170.72720072,148,-52.87420872279576,0.001,4.1202512337611275,3948,,
432,28,4184,20.08,176.22900598,148,-59.45106506347656,0.001,4.598036906298469,4064,,
436,28,4260,20.2,177.32850056999996,148,-60.24826015125621,0.001,5.122086102312261,4147,,
440,29,4371,20.84,183.28719367000005,149,-59.840065002441406,0.001,4.740140239397685,4219,,
444,30,4527,21.89,193.10205333,149,-62.098542157341456,0.001,6.6458626588185625,4388,,
448,31,4642,22.46,198.41744078999997,149,-62.6059387751988,0.001,7.240072854927608,4512,,
452,31,4752,22.89,202.42071841,149,-63.785736083984375,0.001,5.552788885016191,4635,,
456,32,4880,23.2,205.31642054,149,-66.51339117685954,0.001,8.118766841888428,4745,,
460,33,4990,23.45,207.62275046999994,149,-67.08073145548502,0.001,7.1454301044858735,4866,,
,,5000,,,,-67.87374114990234,0.001,7.507809371948242,4891,31.6,283.21910041570663
464,34,5093,23.46,207.69406811000002,148,-67.39603328704834,0.001,7.2652410189310705,4968,,
468,34,5203,23.81,210.94755806,149,-69.41853866577148,0.001,7.810282230377197,5057,,
472,35,5294,23.72,210.08964158999999,148,-69.07831781560725,0.001,10.050605275414206,5174,,
476,36,5402,24.18,214.37413546000005,149,-71.45690558938419,0.001,9.369198939379524,5273,,
480,36,5504,24.2,214.56627822,149,-71.62745920817058,0.001,8.556572092903984,5382,,
484,37,5691,25.45,226.22864039,150,-74.16924685523624,0.001,10.014514248545577,5548,,
488,38,5800,25.67,228.25605077999998,150,-74.04080065558938,0.001,10.790297521863664,5679,,
492,39,5928,26.07,231.96445415000002,150,-75.66469133817233,0.001,14.697993476435823,5805,,
,,6000,,,,-77.4457943564967,0.001,12.215315429787887,5867,36.8,331.5825207233429
496,40,6061,26.4,235.02049744999997,150,-78.16379656110492,0.001,16.14658030441829,5930,,
500,41,6205,26.93,239.92871820999997,150,-79.66376980868253,0.001,13.565159933907646,6072,,
504,41,6329,27.37,243.98757285999997,151,-80.28551319667271,0.001,14.215366540131745,6194,,
508,42,6466,28.06,250.38820983999997,150,-83.18763763427734,0.001,17.198452873229982,6345,,
512,43,6620,29.01,259.23457791,151,-81.18273629082574,0.001,16.239992523193358,6498,,
516,44,6748,29.27,261.61332974,151,-83.55359916687011,0.001,17.644422670690023,6625,,
520,45,6911,30.06,268.95352599999995,151,-82.43121025779031,0.001,19.28415689685128,6752,,
,,7000,,,,-85.79967696578414,0.001,21.863277082090026,6891,40.9,370.1785583734512
524,47,7092,31.13,278.91039390000003,150,-87.10889898027692,0.001,20.831744436784223,6946,,
528,47,7220,31.48,282.12944637,150,-83.7015495300293,0.001,26.282540957132976,7072,,
532,49,7395,32.11,288.00312261,150,-90.18591417585101,0.001,25.111292839050293,7235,,
536,50,7519,32.59,292.47123139999997,150,-88.24521050086388,0.001,24.856403314150295,7391,,
540,50,7671,33.0,296.29763199,150,-91.9131725856236,0.001,24.20637791245072,7520,,
544,52,7881,33.54,301.29916145,150,-92.84091231402229,0.001,31.48104190826416,7730,,
,,8000,,,,-93.44845754450017,0.001,30.275031810336642,7877,41.9,379.62835839986803
548,53,8055,34.13,306.80868981000003,149,-96.97908274332683,0.001,27.08814127691861,7906,,
552,55,8225,34.73,312.43396499000005,149,-95.32870956947063,0.001,34.93013391996685,8084,,
556,56,8427,35.47,319.33545446999995,149,-99.08921397816052,0.001,28.378884884848524,8279,,
560,57,8584,35.94,323.74419553,149,-99.27622767857143,0.001,31.863353729248047,8432,,
564,59,8765,36.72,331.04786691000004,148,-101.10503387451172,0.001,32.45769214630127,8634,,
568,60,8966,37.63,339.55728573,148,-102.0819687476525,0.001,31.560791712540848,8804,,
,,9000,,,,-103.95500921433971,0.001,31.078071336897594,8867,55.0,502.541782271862
572,61,9137,38.43,347.04814607000003,147,-105.75732774000902,0.001,39.51695794325609,9003,,
576,63,9441,40.39,365.39783802000005,148,-106.79733830113565,0.001,34.01735153505879,9273,,
580,65,9746,42.42,384.39798383,147,-108.42552947998047,0.001,34.98664715415553,9611,,
,,10000,,,,-109.15939666748046,0.001,37.52576904296875,9747,158.5,1471.2449920535087
584,69,10207,45.16,410.0627538800001,146,-114.1697996388311,0.001,38.56692451559087,10083,,
588,72,10737,49.37,449.46171360000005,147,-115.8487118688123,0.001,46.182177225748696,10553,,
,,11000,,,,-117.98062058991077,0.001,40.72327294069178,10835,98.0,904.0282654643058
592,74,11020,50.92,463.9456979400001,147,,,,,,
596,77,11373,53.12,484.51186803,146,-122.29674100875854,0.001,50.01244697570801,11226,,
600,79,11660,54.55,497.91321498,146,-123.21710913521903,0.001,50.60055010659354,11521,,
604,80,11890,55.61,507.8765347700001,147,-124.87122638408954,0.001,52.69951618418974,11706,,
,,12000,,,,-125.34422156924293,0.001,48.990549042111354,11875,97.0,895.6506985068321
608,83,12264,57.98,530.06931629,146,-129.39336170869714,0.001,51.133837671840894,12105,,
612,84,12472,58.52,535.16334406,146,-130.63134406594668,0.001,52.72086171542897,12308,,
616,86,12652,59.04,540.0683609700001,146,-126.43838813088156,0.001,57.65088059685447,12500,,
620,88,12985,60.74,556.02545987,146,-132.48962910970053,0.001,58.66001171535916,12829,,
,,13000,,,,-132.56526236698545,0.001,54.49676125509697,12886,71.1,653.3259304761887
624,90,13200,61.08,559.26164803,146,-131.43703262894243,0.001,59.35548902440954,13044,,
628,91,13438,62.18,569.59491102,146,-132.54150554112024,0.001,78.58391278130668,13241,,
632,93,13626,62.31,570.8274924499999,146,-135.89386258806502,0.001,68.07505661144592,13477,,
636,94,13897,63.78,584.56763017,146,-135.5743173452524,0.001,64.21561281497662,13749,,
,,14000,,,,-138.85661773681642,0.001,71.93745598426231,13872,74.8,687.380175626278
640,96,14081,64.1,587.56328672,146,-137.18674363761113,0.001,71.57383869434226,13930,,
644,97,14382,65.01,596.10933689,147,-138.0939603952261,0.001,70.21779762124116,14125,,
648,100,14748,66.93,614.0728504600002,146,-139.89312916881633,0.001,70.6825493072795,14537,,
,,15000,,,,-142.77978842599052,0.001,92.66135270254952,14879,100.3,925.7718803405762
652,102,15087,68.62,629.86730704,146,,,,,,
656,105,15477,70.5,647.4602252899999,146,-145.20141402534816,0.001,91.4948557148809,15253,,
660,107,15753,71.69,658.6027362699999,146,-145.93044887444913,0.001,92.08935595162308,15599,,
,,16000,,,,-147.62574151221742,0.001,104.00697121796784,15843,906.4,8467.808642864227
,,17000,,,,-155.18507684326173,0.001,99.95136635398865,16843,556.2,5190.108996677399
664,122,17178,84.13,774.96538573,140,-156.41222221906796,0.001,104.87900707333587,16929,,
,,18000,,,,-158.15098993828957,0.001,95.85381171043883,17173,906.0,8466.511034882069
,,19000,,,,-164.88131378173827,0.001,113.79561687278748,18173,1000.0,9341.240282726289
,,20000,,,,-174.03598211669922,0.001,117.1531638622284,19173,908.2,8498.559231340885
668,148,20272,113.06,1045.7813411399998,136,,,,,,
,,21000,,,,-186.42765946821734,0.001,134.2772839047493,20282,1000.0,9345.71479730606
,,22000,,,,-189.7385131225586,0.001,131.96865561676026,21282,1000.0,9334.19950275421
,,23000,,,,-197.2346533203125,0.001,145.92937787246703,22282,1000.0,9346.235603809357
672,182,23381,142.44,1320.58793951,128,,,,,,
,,24000,,,,-205.17602053833008,0.001,159.68172072982787,23282,1000.0,9335.044362068176
,,25000,,,,-212.44550582885742,0.001,162.59367741394044,24282,1000.0,9324.968665027618
,,26000,,,,-220.32439025878907,0.001,183.28582886886596,25282,1000.0,9327.665892887115
,,27000,,,,-227.35936654663087,0.001,199.1117497329712,26282,1000.0,9323.865439891815
676,226,27381,179.4,1665.76183433,120,,,,,,
,,28000,,,,-235.08724099731447,0.001,221.12727502822875,27282,1000.0,9323.579838562011
,,29000,,,,-246.38975210750803,0.001,297.39868713827696,28350,1000.0,9320.341527557373
680,253,29509,197.63,1835.86083176,116,-245.2239255065918,0.001,318.61072186279296,29350,,
,,30000,,,,-246.77581038565006,0.001,340.3104781377883,29634,508.7,4742.728424704075
684,257,30733,205.26,1907.2300961400001,119,,,,,,
,,31000,,,,-248.88014859008788,0.001,354.9368815612793,30634,1000.0,9333.58093032837
,,32000,,,,-251.29209979248046,0.001,400.8665368728638,31634,1000.0,9320.642698955537
,,33000,,,,-257.9458938903809,0.001,439.7322342529297,32634,1000.0,9327.177239227294
,,34000,,,,-262.8848523864746,0.001,438.39449738311765,33634,1000.0,9320.571300888061
688,299,34733,239.96,2231.1475223700004,116,,,,,,
,,35000,,,,-267.39325186157225,0.001,445.79399798583984,34634,1000.0,9320.798028182984
,,36000,,,,-272.74772610473633,0.001,450.4400566558838,35634,1000.0,9320.908803749084
,,37000,,,,-275.7093233032227,0.001,472.92137245178225,36634,1000.0,9319.876605510712
,,38000,,,,-278.41973779296876,0.001,473.53407175445557,37634,1000.0,9318.212797927856
692,350,38733,277.13,2577.9866406200003,110,,,,,,
,,39000,,,,-280.4180135192871,0.001,466.8078403930664,38634,1000.0,9320.881412124634
,,40000,,,,-283.3671733093262,0.001,456.5299881286621,39634,1000.0,9322.160289764404
,,41000,,,,-286.9064172668457,0.001,474.3726684875488,40634,1000.0,9320.041639041901
,,42000,,,,-290.3058248901367,0.001,488.88050526428225,41634,1000.0,9318.77736711502
696,407,42733,313.6,2918.2876395400003,104,,,,,,
,,43000,,,,-292.22990185546877,0.001,477.7302931747437,42634,1000.0,9320.794946193695
,,44000,,,,-297.0798547363281,0.001,480.72789416503906,43634,1000.0,9320.452543067931
,,45000,,,,-299.0580280151367,0.001,465.23039292907714,44634,1000.0,9319.397903633118
,,46000,,,,-303.44163159179686,0.001,477.9844117584229,45634,1000.0,9319.4790309906
700,464,46733,350.73,3264.730143720001,100,,,,,,
,,47000,,,,-305.1707579345703,0.001,450.7428893814087,46634,1000.0,9319.534609508515
,,48000,,,,-308.30741015625,0.001,469.21670337677,47634,1000.0,9317.51563615799
,,49000,,,,-311.3736348266602,0.001,467.36489961242677,48634,1000.0,9321.55780725479
,,50000,,,,-313.8238668212891,0.001,454.53492726898196,49634,1000.0,9317.696253204345
704,521,50733,388.43,3616.4518411199997,97,,,,,,
,,51000,,,,-315.8979286499023,0.001,442.2045175552368,50634,1000.0,9318.557967662811
,,52000,,,,-318.4795001831055,0.001,453.9226535186768,51634,1000.0,9316.279174423218
,,53000,,,,-320.7031151733398,0.001,491.20537890625,52634,1000.0,9319.613026428222
,,54000,,,,-324.6962222290039,0.001,486.6698989105225,53634,1000.0,9318.67924823761
708,580,54733,424.69,3954.6920600199996,94,,,,,,
,,55000,,,,-326.14849603271483,0.001,481.000085395813,54634,1000.0,9319.049248409272
,,56000,,,,-329.36238983154294,0.001,512.0236845703125,55634,1000.0,9315.768527030945
,,57000,,,,-332.02525793457033,0.001,518.3799703063964,56634,1000.0,9318.584579277038
712,628,57777,453.05,4219.2215975300005,91,-335.434678894043,0.001,482.6012424697876,57634,,
,,58000,,,,-334.11568546295166,0.001,475.3537185192108,57742,1000.0,9317.426271438599
,,59000,,,,-339.9729680175781,0.001,465.51611256408694,58742,262.6,2434.7368761897087
716,646,59215,465.63,4336.48845706,91,-343.3643085430195,0.001,468.0378574519963,59050,,
720,648,59489,465.04,4330.880408959999,91,-344.42007795061386,0.001,416.7440423148019,59314,,
,,60000,,,,-345.41437169125203,0.001,417.1287136077881,59390,541.2,5034.819263756275
,,61000,,,,-347.3402428588867,0.001,422.0986856155395,60390,1000.0,9318.469273757935
,,62000,,,,-350.33006640625,0.001,415.4970396957398,61390,1000.0,9318.146814441681
,,63000,,,,-353.0663696289063,0.001,454.19687731933595,62390,1000.0,9319.643455123902
724,694,63489,502.89,4683.958010720001,91,,,,,,
,,64000,,,,-356.5532418212891,0.001,449.6396061325073,63390,1000.0,9319.332566547393
,,65000,,,,-358.42442779541017,0.001,448.9377192077637,64390,1000.0,9318.305673217774
,,66000,,,,-359.8079913330078,0.001,412.9574271850586,65390,1000.0,9320.46333913803
,,67000,,,,-363.84537506103516,0.001,418.1595900039673,66390,1000.0,9320.151630878448
728,749,67489,540.51,5034.954768840001,90,,,,,,
,,68000,,,,-368.3337238769531,0.001,382.2648336791992,67390,1000.0,9320.708036518097
,,69000,,,,-369.52109490966797,0.001,400.34488313293457,68390,1000.0,9320.162663269042
,,70000,,,,-372.1731458129883,0.001,403.12105275726316,69390,1000.0,9319.748267269135
,,71000,,,,-375.8632033081055,0.001,409.67359358215333,70390,1000.0,9320.187280654907
732,804,71489,578.63,5390.6565113199995,88,,,,,,
,,72000,,,,-378.41686859130857,0.001,419.8306179428101,71390,1000.0,9321.14454164505
,,73000,,,,-382.2662719116211,0.001,475.58985977935794,72390,1000.0,9320.135341835023
,,74000,,,,-383.6702083129883,0.001,487.74429918670654,73390,1000.0,9318.662342262269
,,75000,,,,-387.5764598999023,0.001,439.6859144821167,74390,1000.0,9319.212059783935
736,859,75489,615.92,5738.602281460001,87,,,,,,
,,76000,,,,-391.38156640625,0.001,411.35208373260497,75390,1000.0,9322.104903697968
,,77000,,,,-393.39377954101565,0.001,403.31054579925535,76390,1000.0,9321.190160179138
,,78000,,,,-396.27289263916015,0.001,372.2556172103882,77390,1000.0,9319.726769351959
,,79000,,,,-400.57409967041013,0.001,377.27886092376707,78390,1000.0,9319.673248767853
740,917,79489,654.08,6094.701947140001,86,,,,,,
,,80000,,,,-402.4989655151367,0.001,399.75553871154784,79390,1000.0,9319.677479457856
,,81000,,,,-402.9330780029297,0.001,436.7936326828003,80390,1000.0,9317.504655838013
,,82000,,,,-402.6092003716363,0.001,650.6859872606066,81426,735.5,6848.865661907196
744,959,82525,681.43,6349.797169200003,86,,,,,,
,,83000,,,,-402.84519165039063,0.001,595.1215622711181,82426,1000.0,9319.258700180053
,,84000,,,,-401.3162762451172,0.001,777.1147225341797,83426,1000.0,9316.923083114623
,,85000,,,,-400.161767578125,0.001,858.2634116363525,84426,1000.0,9319.10141620636
,,86000,,,,-398.9421408081055,0.001,943.6473735046387,85426,1000.0,9313.632834529877
748,1017,86525,717.77,6688.72996332,85,,,,,,
,,87000,,,,-396.9000169067383,0.001,1084.668610809326,86426,1000.0,9316.056428527832
,,88000,,,,-394.29816162109375,0.001,1164.5432308654786,87426,1000.0,9310.056338977814
,,89000,,,,-390.27106524658205,0.001,1205.26303125,88426,1000.0,9316.502242088318
,,90000,,,,-388.6621877441406,0.001,1189.389678024292,89426,1000.0,9319.237383460999
752,1075,90525,754.38,7030.099741369998,84,,,,,,
,,91000,,,,-385.83883807373047,0.001,1125.6535337677,90426,1000.0,9314.902471256257
,,92000,,,,-384.03999835205076,0.001,1155.2498116455079,91426,1000.0,9315.93856229782
,,93000,,,,-380.9652412719727,0.001,1026.6779457855225,92426,1000.0,9317.100416755677
,,94000,,,,-378.1611930541992,0.001,1092.637653198242,93426,1000.0,9317.362637996674
756,1134,94525,790.48,7366.74945373,83,,,,,,
,,95000,,,,-374.95290802001955,0.001,1144.7403712158202,94426,1000.0,9316.860799217224
,,96000,,,,-371.4773873291016,0.001,1194.6366628723144,95426,1000.0,9310.456931495666
,,97000,,,,-367.894458190918,0.001,1127.819518432617,96426,1000.0,9312.644951629638
,,98000,,,,-363.828844543457,0.001,1140.4360191955566,97426,1000.0,9318.903316879272
760,1193,98525,827.72,7714.002292780001,82,,,,,,
,,99000,,,,-359.6413338623047,0.001,1180.4825889282226,98426,1000.0,9317.677908706664
,,100000,,,,-356.69026666259765,0.001,1138.5951080627442,99426,1000.0,9318.028218841553
,,101000,,,,-354.32890325927735,0.001,1036.9652680664062,100426,1000.0,9318.54356584549
,,102000,,,,-352.15315869140625,0.001,943.7443512878418,101426,1000.0,9320.20688829422
764,1251,102525,853.47,7953.9262598800005,81,,,,,,
,,103000,,,,-349.9867697753906,0.001,784.4694796447754,102426,1000.0,9319.61277589798
,,104000,,,,-350.0484021606445,0.001,712.4044421539306,103426,1000.0,9320.279768371582
,,105000,,,,-349.7549843139648,0.001,567.275810798645,104426,1000.0,9320.096468830108
,,106000,,,,-350.9799598999023,0.001,550.0482056350708,105426,1000.0,9318.060755062103
768,1310,106525,862.53,8037.57064121,81,,,,,,
,,107000,,,,-351.8532936401367,0.001,549.4034292526245,106426,1000.0,9319.34942445755
,,108000,,,,-352.28092333984375,0.001,544.67673021698,107426,1000.0,9316.505451583862
,,109000,,,,-352.651278503418,0.001,537.2060937042236,108426,1000.0,9319.613814544678
,,110000,,,,-353.20264617919923,0.001,585.5458937835693,109426,1000.0,9320.070242786407
772,1369,110525,871.44,8119.99635319,80,,,,,,
,,111000,,,,-354.1637731323242,0.001,640.0824937133789,110426,1000.0,9319.164450454711
,,112000,,,,-354.6277915649414,0.001,704.8447488708496,111426,1000.0,9319.768269443512
,,113000,,,,-353.9463466796875,0.001,742.5572199554443,112426,1000.0,9319.60077495575
,,114000,,,,-353.8591534423828,0.001,692.2089472503662,113426,1000.0,9318.344466209412
776,1428,114525,871.44,8119.61970789,80,,,,,,
,,115000,,,,-352.00033795166013,0.001,700.7925109939575,114426,1000.0,9316.633984184266
,,116000,,,,-351.6362435913086,0.001,604.7845471115112,115426,1000.0,9317.168524360657
780,1466,116694,871.85,8123.313347479999,79,-352.1108002839265,0.001,608.2826721756546,116480,,
,,117000,,,,-351.98876364189283,0.001,670.681505020805,116595,1000.0,9310.599103450775
,,118000,,,,-351.17616023573765,0.001,500.18454518037686,117680,1000.0,9305.96713476181
,,119000,,,,-350.4253485107422,0.001,619.7650726776124,118680,1000.0,9317.371049499512
784,1505,119779,890.46,8296.4209472,79,,,,,,
