time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
144,222,3.57,558,2,21.650441580000003,454,6.229366938273112,0.001,-9.693512439727783,,
148,220,3.54,570,2,21.399506819999996,467,8.655893166859945,0.001,-8.944868087768555,,
152,220,3.53,582,2,21.317849350000003,479,7.9532880783081055,0.001,-8.847746849060059,,
156,218,3.55,598,2,21.483809000000004,494,7.68317723274231,0.001,-9.53715467453003,,
160,217,3.55,612,2,21.48578739,508,6.813715696334839,0.001,-9.315930843353271,,
164,216,3.54,626,2,21.402716109999997,522,5.539514223734538,0.001,-9.724254131317139,,
168,216,3.5,638,2,21.07052494,535,6.17846663792928,0.001,-9.696049690246582,,
172,215,3.51,653,3,21.15294857,549,6.356000105539958,0.001,-9.149535179138184,,
176,214,3.49,667,3,20.983747230000002,563,7.903454780578613,0.001,-9.717198371887207,,
180,213,3.5,680,3,21.062674029999993,577,6.199381510416667,0.001,-11.016239166259766,,
184,213,3.48,693,3,20.89796792,590,8.244742075602213,0.001,-8.374702453613281,,
188,212,3.46,707,3,20.729498399999997,603,7.114176154136658,0.001,-9.861944198608398,,
192,211,3.46,721,3,20.728586579999998,617,7.187569300333659,0.001,-9.244039535522461,,
196,211,3.45,735,3,20.64210822,631,6.754639625549316,0.001,-9.911977767944336,,
200,210,3.47,750,3,20.80757439,646,6.82595431804657,0.001,-9.449593544006348,,
204,209,3.47,764,3,20.809034319999995,660,7.241300264994304,0.001,-9.727379322052002,,
208,209,3.49,779,3,20.974636299999997,675,6.404216845830281,0.001,-8.941693305969238,,
212,208,3.48,793,3,20.89279732,689,6.2571210861206055,0.001,-10.694266319274902,,
216,208,3.47,807,3,20.809908170000003,703,5.537197271982829,0.001,-9.731087684631348,,
220,207,3.48,821,3,20.89240289,718,8.045234680175781,0.001,-8.859646797180176,,
224,207,3.5,837,4,21.056973659999997,733,5.968782663345337,0.001,-10.100867748260498,,
228,206,3.5,852,4,21.058084199999993,749,5.849631667137146,0.001,-9.460310459136963,,
232,206,3.5,866,4,21.055566099999997,763,5.9361109137535095,0.001,-9.583759784698486,,
236,206,3.5,879,4,21.05307705,775,6.821768760681152,0.001,-10.107836723327637,,
240,205,3.5,894,4,21.052842990000002,791,6.118680477142334,0.001,-10.7958984375,,
244,204,3.5,908,4,21.053108969999997,805,6.653233051300049,0.001,-11.551928520202637,,
248,204,3.52,922,4,21.22132335,819,5.471436858177185,0.001,-10.202457427978516,,
252,204,3.54,936,4,21.390229929999997,833,5.297888338565826,0.001,-10.034993171691895,,
256,203,3.52,950,4,21.226303070000004,846,5.094388484954834,0.001,-10.166186332702637,,
260,203,3.53,965,4,21.30507114,862,6.179144382476807,0.001,-10.0755934715271,,
264,202,3.53,979,4,21.30607407,876,7.027243256568909,0.001,-10.786681175231934,,
268,202,3.54,992,4,21.386693370000003,889,6.267800569534302,0.001,-9.851346969604492,,
,,,1000,,,896,5.285485625267029,0.001,-11.29682445526123,3.5,21.044715201854707
272,200,3.53,1006,5,21.305012819999998,903,6.23882261912028,0.001,-11.380699157714844,,
276,200,3.54,1021,5,21.38725825,917,5.089242776234944,0.001,-9.31811809539795,,
280,200,3.54,1034,5,21.39164484999999,930,3.4693120320638022,0.001,-11.213167667388916,,
284,200,3.56,1049,5,21.557468310000004,945,5.354524294535319,0.001,-10.986335754394531,,
288,199,3.55,1062,5,21.473787910000002,958,4.120864073435466,0.001,-11.472023010253906,,
292,199,3.54,1075,5,21.393261480000007,972,4.4465592702229815,0.001,-10.006557941436768,,
296,199,3.55,1090,5,21.476339639999992,986,4.962924838066101,0.001,-10.98309850692749,,
300,199,3.54,1104,5,21.39211158,1000,4.760273039340973,0.001,-11.234445571899414,,
304,198,3.53,1117,5,21.309414859999997,1014,5.024106204509735,0.001,-11.41676139831543,,
308,198,3.54,1133,5,21.391760379999997,1029,4.823305010795593,0.001,-10.843408584594727,,
312,198,3.54,1147,5,21.391269810000004,1043,4.180372397104899,0.001,-11.127537727355957,,
316,198,3.54,1161,5,21.393090760000003,1057,4.7637098630269366,0.001,-9.511225700378418,,
320,198,3.53,1174,5,21.312124510000004,1071,3.6981053352355957,0.001,-10.191208839416504,,
324,198,3.5,1187,5,21.064271000000005,1083,4.843358119328816,0.001,-11.96470832824707,,
328,197,3.5,1202,6,21.06451537,1098,3.3185282548268638,0.001,-11.21237325668335,,
332,197,3.5,1216,6,21.06883227,1113,4.209308981895447,0.001,-11.56151819229126,,
336,197,3.49,1228,6,20.98493243,1125,3.8113715648651123,0.001,-10.418832778930664,,
340,197,3.5,1244,6,21.068580909999994,1140,3.2571821212768555,0.001,-11.585207462310791,,
344,197,3.51,1259,6,21.152011820000002,1155,3.9678755402565002,0.001,-9.677486419677734,,
348,196,3.52,1274,6,21.232487770000002,1171,4.55252993106842,0.001,-10.1936936378479,,
352,196,3.53,1289,6,21.316110320000003,1185,5.4009950160980225,0.001,-11.181139469146729,,
356,197,3.8,1330,6,23.83883922,1217,4.548183292150497,0.001,-14.998612403869629,,
360,197,4.13,1378,6,26.94712352,1267,4.434468335575527,0.001,-16.87527020772298,,
364,196,4.36,1415,7,29.091345260000004,1306,4.763799667358398,0.001,-15.973288345336915,,
368,195,4.59,1451,7,31.21938083,1343,3.8962262153625487,0.001,-17.174248504638673,,
372,195,4.82,1488,7,33.36243775,1379,5.081171333789825,0.001,-16.929035663604736,,
376,195,5.01,1522,7,35.15846838,1414,3.893418312072754,0.001,-18.372124862670898,,
380,195,5.23,1557,7,37.22675090999999,1449,5.131519973278046,0.001,-16.600386381149292,,
384,195,5.53,1602,8,40.040447019999995,1491,4.501479188601176,0.001,-19.117424647013348,,
388,194,5.76,1638,8,42.200920589999996,1529,4.74874046113756,0.001,-19.829406261444092,,
392,194,6.1,1685,8,45.36144864,1576,4.247869426553899,0.001,-18.741114298502605,,
396,194,6.38,1728,8,48.00454886999999,1618,3.631059169769287,0.001,-20.18470335006714,,
400,195,6.73,1777,9,51.28039022,1661,5.113885031806098,0.001,-20.300581455230713,,
404,193,7.1,1827,9,54.725753590000004,1717,4.134696960449219,0.001,-23.20183531443278,,
408,193,7.33,1866,9,56.905444700000004,1758,4.308056169086033,0.001,-22.995008087158205,,
412,193,7.58,1905,9,59.253421440000004,1796,4.580059975385666,0.001,-22.1879243850708,,
416,193,7.81,1942,10,61.407857249999985,1833,4.12768816947937,0.001,-23.736559867858887,,
420,193,8.09,1983,10,64.02248641999999,1873,3.2814817862077192,0.001,-24.680678176879884,,
,,,2000,,,1892,4.639628330866496,0.001,-23.475095748901367,11.0,91.57869094610214
424,191,8.31,2018,10,66.07105559,1910,4.267225885391236,0.001,-26.029023361206054,,
428,192,8.68,2070,10,69.53764140999999,1957,3.4114458560943604,0.001,-25.792514165242512,,
432,191,8.99,2115,11,72.45160285000001,2005,4.621804614861806,0.001,-24.856737454732258,,
436,191,9.32,2160,11,75.53860035000001,2049,3.4107850551605225,0.001,-26.347854614257812,,
440,191,9.52,2196,11,77.44426748,2088,2.9679684400558473,0.001,-26.41048240661621,,
444,191,10.02,2261,11,82.15233617,2146,4.20236411690712,0.001,-26.966957637241908,,
448,191,10.38,2312,12,85.54411105,2203,3.6649436950683594,0.001,-27.835278511047363,,
452,191,10.7,2359,12,88.56546039000001,2251,2.7935526200703213,0.001,-29.689516612461635,,
456,191,10.71,2401,12,88.68188534,2293,3.290820050239563,0.001,-29.88531036376953,,
460,191,10.75,2453,12,89.06755064999999,2336,2.9563430439342153,0.001,-30.618604342142742,,
464,190,10.86,2501,13,90.11369504,2392,3.6130077080293135,0.001,-31.398850123087566,,
468,190,10.98,2549,13,91.27336848,2439,2.977422497489236,0.001,-33.302045822143555,,
472,190,11.2,2608,13,93.35969940999998,2497,3.244669061440688,0.001,-33.12584862342248,,
476,191,11.51,2673,13,96.26897104999996,2558,3.186827377839522,0.001,-33.23198636372884,,
480,191,11.77,2734,14,98.69691801,2619,2.57688167962161,0.001,-34.94921379089355,,
484,190,11.93,2795,14,100.22144722000003,2680,2.7333125869433084,0.001,-34.6421627468533,,
488,190,12.25,2863,15,103.21816715000003,2750,4.480590184529622,0.001,-35.384781230579726,,
492,190,12.33,2918,15,103.98890674,2805,3.377638836701711,0.001,-35.70500405629476,,
496,190,12.45,2973,15,105.11204829999998,2861,2.851972852434431,0.001,-37.751247950962615,,
,,,3000,,,2888,2.8997825225194296,0.001,-36.65145492553711,12.9,109.48998568058013
500,189,12.48,3025,15,105.41376632999999,2914,3.080801872106699,0.001,-38.44921711512974,,
504,189,12.55,3082,16,106.08544324999998,2968,3.1464938346077416,0.001,-38.47684563530816,,
508,188,12.78,3144,16,108.23993896000003,3029,3.2130895527926358,0.001,-39.30885391235351,,
512,188,12.99,3204,17,110.21991975000003,3088,3.5746154955455234,0.001,-39.58521434238979,,
516,188,13.22,3264,17,112.38132033000002,3136,3.9704679449399314,0.001,-40.33684158325195,,
520,187,13.4,3323,17,114.07534680000002,3210,3.212124366026658,0.001,-42.90252467564174,,
524,186,13.84,3402,18,118.20563781999999,3289,3.182361500603812,0.001,-41.1873275756836,,
528,186,13.89,3459,18,118.69205139,3346,3.2398718920621006,0.001,-44.0258938182484,,
532,186,14.03,3518,18,119.99783673999997,3400,3.6326907532555714,0.001,-42.99476133074079,,
536,186,14.19,3579,19,121.49051244,3464,3.355243292721835,0.001,-44.44567281549627,,
540,186,14.54,3650,19,124.76426234999997,3534,3.0270136319673977,0.001,-44.911491938999724,,
544,186,14.55,3716,19,124.85371971999999,3597,3.5919650197029114,0.001,-46.44438362121582,,
548,186,14.58,3770,20,125.13311096999998,3658,3.45932145913442,0.001,-47.76563262939453,,
552,186,14.82,3841,20,127.37757362,3725,2.9838301738103232,0.001,-47.64874776204427,,
556,186,14.94,3895,20,128.49040765,3782,3.013052682081858,0.001,-46.75286610921224,,
560,186,14.9,3943,21,128.10477763,3831,3.974009297110818,0.001,-48.85587768554687,,
,,,4000,,,3890,3.4588711191626156,0.001,-49.42514970567491,16.9,146.69435453414917
564,185,15.01,4002,21,129.13334719,,,,,,
568,185,15.12,4061,21,130.14583425,3950,4.517587645848592,0.001,-47.109739780426025,,
572,185,15.36,4144,22,132.38535064,4019,3.994748964905739,0.001,-49.46427583694458,,
576,185,15.68,4241,22,135.37512765,4112,4.323477788404985,0.001,-49.59290758768717,,
580,185,15.87,4321,23,137.1435366,4195,3.8775337082999095,0.001,-50.72763938903809,,
584,185,16.0,4395,23,138.34422005000002,4281,4.352104759216308,0.001,-50.30752976735433,,
588,185,16.21,4484,24,140.28737893,4361,4.452562287449837,0.001,-53.332090854644775,,
592,186,16.7,4588,24,144.86129721999998,4442,4.850489541103966,0.001,-55.27638816833496,,
596,185,16.75,4648,25,145.32446557,4534,5.585851494471232,0.001,-54.3968243598938,,
600,186,17.47,4772,25,152.04590414,4630,5.133073716328062,0.001,-55.42140401204427,,
604,185,17.59,4841,26,153.15597649,4728,5.181546433218594,0.001,-57.16432571411133,,
608,185,17.76,4920,26,154.73455854999997,4801,5.007150914933947,0.001,-56.49466069539388,,
612,185,17.94,4998,26,156.3928736,4881,5.699711519129136,0.001,-58.42810678482056,,
,,,5000,,,4898,5.609285999746883,0.001,-58.031519148084854,22.3,196.86904017925264
616,184,18.07,5071,27,157.59681233,4950,4.939869205156962,0.001,-58.59899648030599,,
620,185,18.56,5179,27,162.16470735999997,5052,5.307627639770508,0.001,-60.42060470581055,,
624,184,18.65,5267,28,162.98569185,5150,5.653671905912202,0.001,-62.27023595174153,,
628,184,19.09,5368,29,167.08198839,5235,5.757815292903355,0.001,-61.85607147216797,,
632,184,19.82,5500,29,173.89304901999995,5377,6.505344675137446,0.001,-62.61329782926119,,
636,183,20.07,5586,30,176.21562239999994,5473,6.4778540062181875,0.001,-64.57669758796692,,
640,184,20.94,5744,31,184.33053954000002,5606,7.115159926207169,0.001,-66.0340150197347,,
644,183,21.58,5874,31,190.29260565,5756,7.383192308021314,0.001,-66.65305754717659,,
648,183,22.07,5977,32,194.85470252,5856,7.865487000521491,0.001,-66.55514638564166,,
,,,6000,,,5896,8.134659993021112,0.001,-67.34013786315919,29.5,263.91112889051436
652,183,22.73,6114,33,200.99659014,5995,8.850181981629015,0.001,-68.48533737182618,,
656,182,23.52,6247,34,208.36469734,6119,9.24273966659199,0.001,-70.95864417336203,,
660,182,24.61,6404,35,218.53876796,6251,13.474905891851945,0.001,-69.79341212185946,,
664,181,25.29,6531,35,224.86624813000003,6406,13.177875777653286,0.001,-73.88884353637695,,
668,182,26.45,6706,36,235.69598008,6555,13.60160073481108,0.001,-72.9593421534488,,
672,181,26.92,6836,37,240.07315206999996,6719,13.672209434509277,0.001,-77.25589179992676,,
,,,7000,,,6864,14.432353405725388,0.001,-76.10753562233664,37.7,340.54359221458435
676,180,27.65,7006,38,246.88192347999995,,,,,,
680,180,28.22,7143,39,252.19511365999998,7010,15.253897964954376,0.001,-76.7560863494873,,
684,179,28.9,7285,40,258.52502097999997,7162,19.937523242754814,0.001,-79.27218513488769,,
688,180,29.72,7456,41,266.18431182999996,7297,13.423876313602223,0.001,-83.22726631164551,,
692,180,30.47,7635,42,273.16855916000003,7506,18.25424732208252,0.001,-81.82564208984375,,
696,179,30.94,7742,43,277.52744309999997,7620,16.198907203674317,0.001,-82.43899594820462,,
700,180,31.15,7887,43,279.46660984000005,7757,17.41904031076739,0.001,-85.72951812744141,,
,,,8000,,,7893,18.983675674155908,0.001,-86.802165278682,46.0,418.49097018241883
704,179,32.32,8073,44,290.40927787,7922,19.967785341986293,0.001,-87.0591817220052,,
708,179,32.96,8216,45,296.38521975,8084,19.64523919423421,0.001,-86.40820040021624,,
712,179,33.87,8385,46,304.88601959000005,8258,20.095908694797092,0.001,-87.98153426007526,,
716,179,34.34,8505,47,309.25665984,8382,20.931826822685473,0.001,-91.31180841782513,,
720,179,35.03,8682,48,315.69954918,8545,21.15382850964864,0.001,-92.5483283996582,,
724,179,36.27,8894,49,327.28937702999997,8756,23.753388931011333,0.001,-90.45914052327474,,
,,,9000,,,8860,26.44953188751683,0.001,-95.82044497403231,62.3,571.0094267606735
728,177,38.22,9190,51,345.52513616,9066,27.136388880141237,0.001,-96.56007830301921,,
732,179,40.17,9517,53,363.77230724000003,9324,28.045409419319846,0.001,-98.70337769479463,,
736,178,42.61,9847,55,386.6014265999999,9718,31.54807155888255,0.001,-103.48356010800316,,
,,,10000,,,9873,31.3791151576572,0.001,-103.43609110514323,59.1,541.1994113087654
740,177,43.14,10058,56,391.56296331,9916,28.888968401176985,0.001,-103.78764967484908,,
744,177,44.47,10321,58,404.02056309,10158,28.53444559820767,0.001,-105.52353006998698,,
748,177,45.39,10516,59,412.63262733000005,10361,35.050098991394044,0.001,-110.89532216389973,,
752,176,47.02,10816,61,427.8919741800001,10682,31.906392889507746,0.001,-110.95751012166342,,
,,,11000,,,10892,34.7572613006983,0.001,-111.59624852889624,60.0,549.5233244180679
756,177,48.98,11145,62,446.2497205799999,,,,,,
760,175,49.09,11313,64,447.29038406,11186,37.390615159186765,0.001,-116.21625366210938,,
764,175,49.67,11498,65,452.7297158900001,11354,39.871115467765115,0.001,-114.2403748252175,,
768,175,49.54,11660,66,451.50720994999995,11522,34.363823068553,0.001,-118.95374603271485,,
772,175,49.96,11832,67,455.42762778,11693,42.26673329906699,0.001,-117.95810737609864,,
,,,12000,,,11863,44.65585632324219,0.001,-115.98141415913899,49.1,447.62051808834076
776,174,50.11,12017,68,456.83777793,,,,,,
780,174,50.74,12217,69,462.73961325,12050,46.665219895383146,0.001,-117.18232854207356,,
784,174,51.01,12386,70,465.28566226,12234,43.394790715184705,0.001,-118.83533579508463,,
788,174,51.04,12560,72,465.57986824999995,12411,42.559625922309024,0.001,-122.78572568026456,,
792,174,50.84,12719,73,463.7358290500001,12578,47.46952848081236,0.001,-120.37925437644675,,
,,,13000,,,12854,49.738686669733106,0.001,-124.87004494180485,130.1,1205.472377896309
796,173,53.29,13071,75,486.68753133999996,,,,,,
800,172,53.95,13282,76,492.87069433,13151,49.09550233320756,0.001,-125.31442746249112,,
,,,14000,,,13347,47.48070672931093,0.001,-126.1732347069717,78.1,718.9889434814453
804,171,64.66,14539,84,593.2173717399999,14400,47.25733091246407,0.001,-135.1844448513455,,
808,171,65.4,14756,86,600.14884693,14610,57.881532417153416,0.001,-134.82795614566444,,
812,171,65.61,14946,87,602.11334857,14777,58.95323431491852,0.001,-136.7183747291565,,
,,,15000,,,14893,60.01805029524134,0.001,-133.2580516649329,70.0,642.8975765228272
816,170,66.93,15198,89,614.4810419600001,15060,54.08755215476541,0.001,-136.3319881663603,,
820,170,67.04,15386,90,615.50958097,15229,57.18463338216146,0.001,-140.8599100748698,,
824,170,67.82,15676,91,622.8119992700001,15501,65.05632844338051,0.001,-139.22674501859225,,
,,,16000,,,15843,72.30904547373454,0.001,-139.12235434850058,70.7,649.6774230599403
828,170,68.66,16056,94,630.67577279,,,,,,
832,169,67.72,16289,95,621.87954439,16146,84.17155360284252,0.001,-139.52194397537798,,
,,,17000,,,16541,76.67128451913595,0.001,-142.29601794481277,537.2,5021.648332238197
,,,18000,,,17541,76.69799118995667,0.001,-148.84483099365235,625.2,5844.300219750405
836,171,87.94,18641,108,811.3421777700001,,,,,,
,,,19000,,,18541,87.6409399433136,0.001,-154.22152301025392,542.2,5068.2670669078825
,,,20000,,,19541,89.62755911636353,0.001,-160.32365594482422,631.8,5908.239706146717
,,,21000,,,20541,99.34447728347779,0.001,-167.15449276733398,655.9,6133.290304625034
,,,22000,,,21541,102.9308898677826,0.001,-172.24719357299804,1000.0,9358.451639938354
840,159,125.83,22641,141,1166.4206658000003,,,,,,
,,,23000,,,22541,118.74996369171143,0.001,-178.7012791442871,1000.0,9359.02445230484
,,,24000,,,23541,123.76881825256348,0.001,-183.48492950439453,743.6,6955.825632882118
844,150,145.04,24825,165,1346.4366237000002,24631,131.20464774237738,0.001,-187.08207194010416,,
,,,25000,,,24725,123.02695619299057,0.001,-190.31678155127992,1000.0,9358.153377914428
,,,26000,,,25725,138.3736919822693,0.001,-193.80030432128908,1000.0,9359.76320772171
,,,27000,,,26761,154.4506017896864,0.001,-200.97110239664713,1000.0,9358.345429515839
848,148,173.45,27861,188,1612.67948538,,,,,,
,,,28000,,,27761,139.69554978942872,0.001,-205.2975167541504,1000.0,9358.746016311645
,,,29000,,,28761,144.36264785766602,0.001,-209.93700076293945,1000.0,9359.226723098755
,,,30000,,,29761,139.31185684967042,0.001,-215.23417498779298,1000.0,9358.772828006744
,,,31000,,,30761,143.2504228477478,0.001,-215.50192565917968,1000.0,9357.308916568756
852,141,210.45,31861,224,1959.36342879,,,,,,
,,,32000,,,31761,163.51254204940795,0.001,-219.85214212036132,1000.0,9350.699197483063
,,,33000,,,32761,205.7668655166626,0.001,-225.6684486694336,1000.0,9357.541759109497
,,,34000,,,33879,242.82931327819824,0.001,-229.04394815735898,1000.0,9356.31982307434
856,139,238.34,34979,251,2220.6122980799996,,,,,,
,,,35000,,,34879,219.4472202987671,0.001,-232.0165557861328,88.4,815.1412149429322
,,,36000,,,35179,223.0188076899602,0.001,-235.8193527693601,1000.0,9355.165951061248
,,,37000,,,36179,220.8811586494446,0.001,-235.46810314941405,1000.0,9356.518328952789
860,137,259.66,37279,271,2420.31279335,,,,,,
,,,38000,,,37179,195.71610832214355,0.001,-240.27842761230468,1000.0,9350.186936378479
,,,39000,,,38179,227.49956671905517,0.001,-244.80956414794923,1000.0,9342.594945526123
,,,40000,,,39179,261.5458391036987,0.001,-250.2158522949219,1000.0,9356.230865097046
,,,41000,,,40179,298.9309166946411,0.001,-251.6631404724121,1000.0,9356.163399791718
864,134,297.81,41279,307,2777.53659873,,,,,,
,,,42000,,,41179,318.78396376037597,0.001,-251.85398196411134,1000.0,9359.519421195984
,,,43000,,,42179,303.16491339492796,0.001,-252.62743634033203,1000.0,9359.324549102783
,,,44000,,,43179,301.4384160232544,0.001,-255.14848760986328,1000.0,9357.036781215667
,,,45000,,,44179,284.45146160888675,0.001,-261.52955087280276,1000.0,9359.625470542907
868,131,336.19,45279,343,3137.19941001,,,,,,
,,,46000,,,45179,280.41345859146116,0.001,-265.1329336547852,1000.0,9349.410251998901
,,,47000,,,46179,256.78481070327757,0.001,-270.8416734313965,1000.0,9359.823130226136
,,,48000,,,47179,238.19561289215088,0.001,-275.6624308166504,1000.0,9359.871970176697
,,,49000,,,48179,239.45986698532104,0.001,-277.42520504760745,1000.0,9359.475188159942
872,129,374.47,49279,379,3495.86559214,,,,,,
,,,50000,,,49179,237.05206874084473,0.001,-283.0263139648437,1000.0,9358.850153636933
,,,51000,,,50179,227.36327046203613,0.001,-285.96593826293946,1000.0,9359.831664085388
,,,52000,,,51179,209.15581869506835,0.001,-288.9322056274414,1000.0,9359.157669734956
,,,53000,,,52179,211.78427529144287,0.001,-292.69828009033205,1000.0,9359.684992694854
876,128,412.62,53279,415,3853.39893982,,,,,,
,,,54000,,,53179,226.62221239471435,0.001,-297.59684295654296,1000.0,9359.736442947387
,,,55000,,,54179,221.41364059448242,0.001,-302.49747045898437,1000.0,9358.300204372406
,,,56000,,,55193,182.47946166992188,0.001,-304.3153817313058,1000.0,9358.866466522217
880,127,440.76,56293,442,4117.1227081199995,,,,,,
,,,57000,,,56283,202.86069912380643,0.001,-310.12626003689235,1000.0,9357.940567398071
,,,58000,,,57461,201.7018692145187,0.001,-317.9802342104108,1000.0,9338.451802539825
884,126,461.75,58561,462,4313.555538910001,,,,,,
,,,59000,,,58461,201.689042552948,0.001,-322.49526641845705,1000.0,9349.213744258881
,,,60000,,,59461,206.93757628250123,0.001,-330.0154865722656,1000.0,9359.753583335876
,,,61000,,,60461,177.50096599006653,0.001,-339.49298010253904,1000.0,9359.586751937866
,,,62000,,,61461,193.1460881996155,0.001,-347.26342132568357,1000.0,9359.703984355927
888,125,500.01,62561,500,4672.02721288,,,,,,
,,,63000,,,62461,257.6999698905945,0.001,-353.6108879394531,1000.0,9358.43789949417
,,,64000,,,63461,312.9093527793884,0.001,-361.3837681274414,1000.0,9342.66370973587
,,,65000,,,64461,365.17975825500486,0.001,-366.2943533325195,1000.0,9353.10923614502
,,,66000,,,65461,489.9081583404541,0.001,-368.8955281982422,1000.0,9330.141824913026
892,123,538.42,66561,537,5031.439159060001,,,,,,
,,,67000,,,66461,539.4790735015869,0.001,-371.9863318481445,1000.0,9330.601384067535
,,,68000,,,67461,517.4823747558594,0.001,-375.43021270751956,1000.0,9336.893666744232
,,,69000,,,68461,428.8747041168213,0.001,-377.15377856445315,1000.0,9341.113681793213
,,,70000,,,69461,334.7990214614868,0.001,-379.0455382080078,1000.0,9343.941575336456
896,122,574.9,70561,574,5372.37443563,,,,,,
,,,71000,,,70461,385.66711616516113,0.001,-381.9713643798828,1000.0,9343.197239875793
,,,72000,,,71461,424.23835494995114,0.001,-381.6044460449219,1000.0,9352.6702794075
,,,73000,,,72461,405.59539655303956,0.001,-385.5620658569336,1000.0,9358.314329910278
,,,74000,,,73461,492.6789436035156,0.001,-385.2170005493164,1000.0,9355.52942314148
900,122,612.79,74561,611,5727.32390833,,,,,,
,,,75000,,,74472,420.725810657848,0.001,-395.0301157633464,1000.0,9340.295555305482
,,,76000,,,75472,383.78852585601805,0.001,-391.55701440429686,1000.0,9356.929473114014
,,,77000,,,76472,366.5727816085815,0.001,-395.2752711791992,1000.0,9353.963310050964
904,121,630.33,77572,639,5891.6169859,,,,,,
,,,78000,,,77472,395.7556748504639,0.001,-398.57373669433593,1000.0,9359.380689811707
,,,79000,,,78472,425.01050047683714,0.001,-401.37889361572263,1000.0,9359.324601268769
,,,80000,,,79472,355.49954248046873,0.001,-406.27348101806643,1000.0,9359.461497306824
,,,81000,,,80472,397.5028064193726,0.001,-409.25200231933593,1000.0,9359.344942378997
908,120,668.16,81572,678,6246.162795530001,,,,,,
,,,82000,,,81472,423.9506427001953,0.001,-412.0139807128906,1000.0,9342.592317295075
,,,83000,,,82472,326.2295276260376,0.001,-419.4196254272461,1000.0,9342.267213344574
,,,84000,,,83472,340.07151278686524,0.001,-423.97541619873044,1000.0,9356.601758289336
,,,85000,,,84472,356.79619094467165,0.001,-431.66868121337893,1000.0,9359.378783512115
912,119,706.26,85572,717,6602.812903350002,,,,,,
,,,86000,,,85472,360.91631275177,0.001,-437.63720501708985,1000.0,9330.108098316192
