time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/std,train/clip_fraction,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
316,48,98304,50.99,-36.228619589999994,310,124.41508388519287,0.2,0.0003,0.015928276,0.8014288246631622,-0.048882711760234086,66.91056060791016,0.7437900900840759,0.195703125,470,-8.99775196313858,,
,,100000,,,,149.22982702255248,0.2,0.0003,0.01633514,0.6395384073257446,-0.04939149638521485,80.92587280273438,0.7393792867660522,0.197265625,480,-8.944778436422348,40.9,28.94648723002756
322,49,100352,60.73,-43.00930559000001,311,,,,,,,,,,,,,
326,50,102400,46.7,-30.567209810000005,313,88.55589511394501,0.2,0.0003,0.019135654,0.8490791171789169,-0.04967189419839997,48.26592254638672,0.7344251871109009,0.219091796875,490,-8.889986231923103,,
331,51,104448,55.22,-33.68611918,314,114.36777051687241,0.2,0.0003,0.01865916,0.7414408922195435,-0.05264463636558503,59.65280532836914,0.7312133312225342,0.224169921875,500,-8.855208432674408,,
,,105000,,,,57.610484302043915,0.2,0.0003,0.027698856,0.8650974184274673,-0.056743187332176606,17.546142578125,0.7264646887779236,0.297509765625,510,-8.81579257249832,35.4,29.84923416208476
336,52,106496,72.93,-46.820241620000004,316,,,,,,,,,,,,,
340,53,108544,80.91,-51.45227136,318,85.01843160390854,0.2,0.0003,0.018331598,0.8484593033790588,-0.04645704884023871,44.59916305541992,0.7226053476333618,0.20380859375,520,-8.762328311800957,,
,,110000,,,,71.19165565371513,0.2,0.0003,0.020640196,0.7533982545137405,-0.0499449756287504,22.355146408081055,0.719149112701416,0.25283203125,530,-8.723259708285331,39.7,23.02299595352961
345,54,110592,91.26,-58.32180467999999,319,,,,,,,,,,,,,
350,55,112640,108.76,-70.67909533999999,321,44.032677167654036,0.2,0.0003,0.023193762,0.8402052521705627,-0.04924261077831034,9.299469947814941,0.7125568985939026,0.27255859375,540,-8.65578407049179,,
354,56,114688,117.87,-77.25245227,323,69.24924526810646,0.2,0.0003,0.020575032,0.8175327181816101,-0.04673945597023703,22.980411529541016,0.7054395079612732,0.228955078125,550,-8.58658537864685,,
,,115000,,,,72.85640390515327,0.2,0.0003,0.01795848,0.8489428758621216,-0.04602265766588971,33.606544494628906,0.7013193368911743,0.222265625,560,-8.524926352500916,75.0,51.108710100268944
359,57,116736,112.62,-72.16600386999998,324,,,,,,,,,,,,,
364,58,118784,119.91,-78.71015621000001,325,142.38487570285798,0.2,0.0003,0.015999068,0.7488084733486176,-0.04800699813567917,34.69952392578125,0.697443425655365,0.177587890625,570,-8.475286743044853,,
,,120000,,,,56.38031721115112,0.2,0.0003,0.022731012,0.7709433734416962,-0.053825923812109974,15.697587966918945,0.6922411918640137,0.257958984375,580,-8.421882155537606,48.1,36.40267315695528
369,59,120832,75.65,-46.69163157,326,,,,,,,,,,,,,
374,60,122880,76.55,-45.95082581999999,328,129.60453953742982,0.2,0.0003,0.01626682,0.6429213881492615,-0.051562489886418914,55.224334716796875,0.6890863180160522,0.2005859375,590,-8.375394535064697,,
378,61,124928,94.56,-57.839558190000005,330,68.96158544421196,0.2,0.0003,0.022589788,0.7872877866029739,-0.05318190790130757,20.956287384033203,0.6872726678848267,0.246240234375,600,-8.349779355525971,,
,,125000,,,,39.71227279305458,0.2,0.0003,0.028861497,0.8755272850394249,-0.0575857910385821,10.352221488952637,0.6824275255203247,0.3146484375,610,-8.299058502912521,42.6,40.25355149516836
383,62,126976,73.88,-42.34796442000001,331,,,,,,,,,,,,,
388,63,129024,84.38,-46.966565609999996,332,67.79160922169686,0.2,0.0003,0.021957876,0.8533503711223602,-0.05327362556417938,24.194618225097656,0.678378701210022,0.245263671875,620,-8.258131289482117,,
,,130000,,,,80.27473942041397,0.2,0.0003,0.017879052,0.8407613635063171,-0.05002445283462294,32.978607177734375,0.6740239858627319,0.2033203125,630,-8.203153470158577,63.8,36.44076732392423
393,64,131072,45.71,-22.085567089999994,333,,,,,,,,,,,,,
397,65,133120,62.57,-34.10618855,334,73.50843757390976,0.2,0.0003,0.025187578,0.8151922523975372,-0.05971619164047297,37.31052780151367,0.6676858067512512,0.259912109375,640,-8.133161410689354,,
,,135000,,,,49.05583461523056,0.2,0.0003,0.027788054,0.8763542994856834,-0.057729528431082144,17.005521774291992,0.6611012816429138,0.288525390625,650,-8.050886633992196,42.3,32.703832335746846
401,66,135168,64.09,-33.85288679,336,,,,,,,,,,,,,
406,67,137216,61.88,-32.55102216,337,60.60700029730797,0.2,0.0003,0.02275199,0.8881304040551186,-0.05692997609148733,18.198787689208984,0.6562312841415405,0.255126953125,660,-7.991492240130901,,
410,68,139264,73.82,-38.003630869999995,339,73.38325561881065,0.2,0.0003,0.021321112,0.8515626043081284,-0.05220915003446862,17.57107162475586,0.6508488655090332,0.2431640625,670,-7.929998457431793,,
,,140000,,,,38.6282447129488,0.2,0.0003,0.030233316,0.8746538460254669,-0.05602174259256572,12.66342830657959,0.6433297395706177,0.31064453125,680,-7.841037937998772,137.6,53.29635383329587
416,69,141312,85.11,-44.21761504,339,,,,,,,,,,,,,
421,70,143360,82.18,-39.139780879999996,340,20.257820455729963,0.2,0.0003,0.04140827,0.7607832252979279,-0.056974718091078104,8.23025894165039,0.6336615085601807,0.359228515625,690,-7.736527536809445,,
,,145000,,,,95.96094471216202,0.2,0.0003,0.018238895,0.6739875674247742,-0.0536890445422614,42.81611251831055,0.6273354887962341,0.206982421875,700,-7.636551079154015,56.7,39.39344319733791
425,71,145408,93.08,-43.959425089999996,341,,,,,,,,,,,,,
429,72,147456,112.2,-55.055314460000005,343,52.38735134601593,0.2,0.0003,0.024506468,0.8154292553663254,-0.05559031918237452,17.099660873413086,0.6226314306259155,0.25810546875,710,-7.568138612806797,,
434,73,149504,67.68,-28.448767630000003,344,31.975063449144365,0.2,0.0003,0.031983815,0.9062791615724564,-0.05944055876170751,7.379789352416992,0.6177452206611633,0.3208984375,720,-7.505335600674153,,
,,150000,,,,64.6123220562935,0.2,0.0003,0.021197531,0.8380725085735321,-0.056586552661610764,30.654375076293945,0.6151403188705444,0.240576171875,730,-7.460512232780457,48.6,38.237129364628345
439,74,151552,55.3,-21.2045831,345,,,,,,,,,,,,,
443,75,153600,57.82,-20.463851139999996,346,63.95281631946564,0.2,0.0003,0.025305107,0.7318368256092072,-0.061295136428088884,26.213096618652344,0.6151087880134583,0.26962890625,740,-7.446371687948703,,
,,155000,,,,34.78179897964001,0.2,0.0003,0.034024928,0.9260810986161232,-0.06605196749151218,15.235828399658203,0.6112739443778992,0.32890625,750,-7.413198737800121,241.0,119.83982616277062
450,76,155648,70.04,-26.84440607,345,,,,,,,,,,,,,
454,77,157696,79.03,-32.9371416,346,34.838533610105515,0.2,0.0003,0.029665485,0.8542862087488174,-0.06427714275196195,11.417618751525879,0.6053667068481445,0.324462890625,760,-7.341399228572845,,
459,78,159744,86.09,-37.29843642000001,347,48.79799539148807,0.2,0.0003,0.024705162,0.858421266078949,-0.05727726599434391,10.22711181640625,0.6008085012435913,0.28291015625,770,-7.276588317751885,,
,,160000,,,,61.089173805713656,0.2,0.0003,0.026986653,0.8277083486318588,-0.06075085267366376,24.859691619873047,0.5972486734390259,0.269677734375,780,-7.226401163637638,136.3,79.59391381773166
464,79,161792,85.9,-38.20640246,348,,,,,,,,,,,,,
469,80,163840,77.3,-33.28398613,349,64.20542254447938,0.2,0.0003,0.024116673,0.8257830739021301,-0.06149702149850782,33.90291976928711,0.592232882976532,0.2849609375,790,-7.165730574727059,,
,,165000,,,,42.31770348548889,0.2,0.0003,0.027144767,0.8246235996484756,-0.061054673220496625,23.50787925720215,0.5874895453453064,0.31015625,800,-7.101011312007904,49.5,38.15136635801755
474,81,165888,66.19,-26.73066441,349,,,,,,,,,,,,,
478,82,167936,73.8,-30.4905112,350,45.32400159835815,0.2,0.0003,0.032592922,0.8734942525625229,-0.064641603740165,17.82612419128418,0.5849515199661255,0.31806640625,810,-7.0542237758636475,,
482,83,169984,61.32,-25.20845652,352,65.07921437621117,0.2,0.0003,0.021743767,0.8049289882183075,-0.05448500229977071,24.10613250732422,0.5830284357070923,0.25146484375,820,-7.021351543068886,,
,,170000,,,,51.67600009441376,0.2,0.0003,0.02788376,0.8583507239818573,-0.062097244162578134,17.189233779907227,0.57646244764328,0.313671875,830,-6.950626055896282,32.0,29.275552859343588
487,84,172032,60.76,-26.26416933,353,,,,,,,,,,,,,
491,85,174080,61.7,-23.29081592,354,43.56624771356583,0.2,0.0003,0.03142588,0.8655111789703369,-0.061790235532680524,13.038265228271484,0.5704529881477356,0.319140625,840,-6.865549658238888,,
,,175000,,,,32.10598263144493,0.2,0.0003,0.0358238,0.8999123126268387,-0.0595600844535511,21.364606857299805,0.5642712116241455,0.354296875,850,-6.771503514051437,128.3,68.10713844242855
497,86,176128,81.53,-29.706910699999995,354,,,,,,,,,,,,,
501,87,178176,101.08,-37.32985042999999,355,28.68985494673252,0.2,0.0003,0.037456043,0.8307218104600906,-0.05483195959532168,20.16996955871582,0.5577533841133118,0.35732421875,860,-6.690713922679424,,
,,180000,,,,47.016725587844846,0.2,0.0003,0.02384379,0.840242937207222,-0.05561762884026393,10.56082820892334,0.5541029572486877,0.24814453125,870,-6.619080068171025,144.0,75.93162711819168
507,88,180224,102.85,-36.42330049,355,,,,,,,,,,,,,
511,89,182272,67.21,-16.643643380000004,356,51.796439456939694,0.2,0.0003,0.026487652,0.8230197578668594,-0.060387141598039304,21.607006072998047,0.5509795546531677,0.276953125,880,-6.569287180900574,,
516,90,184320,67.48,-14.832918309999998,357,57.80875996947289,0.2,0.0003,0.030154778,0.4279095530509949,-0.06596605003578589,30.464832305908203,0.5458002090454102,0.30224609375,890,-6.503912721574307,,
,,185000,,,,13.16378803551197,0.2,0.0003,0.069397226,0.9178031980991364,-0.07321628213394434,5.381475925445557,0.5372318625450134,0.505908203125,900,-6.388858370482922,142.0,81.0530841672211
522,91,186368,59.71,-10.320744179999998,356,,,,,,,,,,,,,
526,92,188416,66.69,-13.006478149999996,357,47.8739039003849,0.2,0.0003,0.026791956,0.5599706470966339,-0.06330977992038242,20.692882537841797,0.5336536169052124,0.2796875,910,-6.318508970737457,,
,,190000,,,,46.13209446072578,0.2,0.0003,0.024668796,0.8259428441524506,-0.06136236599413678,24.519397735595703,0.5307812690734863,0.272998046875,920,-6.270969672501087,30.0,35.58989431704394
531,93,190464,60.11,-10.03893817,358,,,,,,,,,,,,,
535,94,192512,70.94,-13.352218320000002,359,47.836475336551665,0.2,0.0003,0.024484761,0.8499001711606979,-0.05970281488844194,26.152997970581055,0.5271493196487427,0.274609375,930,-6.219988077878952,,
539,95,194560,56.56,-7.965188029999999,360,86.46941763162613,0.2,0.0003,0.02347716,0.7001245617866516,-0.06211225841543637,40.475154876708984,0.5235108137130737,0.25693359375,940,-6.163340848684311,,
,,195000,,,,54.74271255135536,0.2,0.0003,0.031849205,0.7988193482160568,-0.06720431130670476,20.452678680419922,0.5209673643112183,0.329248046875,950,-6.123545217514038,228.2,130.36780069716042
546,96,196608,74.4,-13.690736600000001,359,,,,,,,,,,,,,
551,97,198656,57.47,-9.15455119,360,18.930060042440893,0.2,0.0003,0.04965007,0.8578055500984192,-0.06798088232171721,6.594569206237793,0.5155192613601685,0.40830078125,960,-6.058937467634678,,
,,200000,,,,70.06025168895721,0.2,0.0003,0.025545236,0.2779667377471924,-0.06376290926127695,32.644073486328125,0.5128618478775024,0.285595703125,970,-6.001458702981472,236.6,138.07307634221507
557,98,200704,68.53,-10.922629789999998,359,,,,,,,,,,,,,
562,99,202752,90.01,-15.516934589999996,360,31.813555735349656,0.2,0.0003,0.038063623,0.8723541051149368,-0.06760666756890714,12.016636848449707,0.5078412890434265,0.3724609375,980,-5.937573704123497,,
566,100,204800,83.19,-13.72155588,361,19.85615235567093,0.2,0.0003,0.045147,0.7700401097536087,-0.07222456015297211,5.712793827056885,0.5024802088737488,0.4150390625,990,-5.847454895079136,,
,,205000,,,,33.2093721807003,0.2,0.0003,0.031206347,0.7641183137893677,-0.06584587486286182,18.614912033081055,0.4991030693054199,0.324267578125,1000,-5.783595027029515,153.0,83.33828803582
572,101,206848,90.03,-11.408321130000001,361,,,,,,,,,,,,,
576,102,208896,85.38,-14.49166006,362,39.69982331395149,0.2,0.0003,0.02938829,0.7953463345766068,-0.06263303458690643,9.890655517578125,0.49466896057128906,0.319921875,1010,-5.729013355076313,,
,,210000,,,,61.84177609682083,0.2,0.0003,0.028897367,0.40707558393478394,-0.06497688355739228,34.148956298828125,0.4908565282821655,0.295166015625,1020,-5.662175999581814,177.4,102.03581084987381
582,103,210944,75.01,-9.769835060000002,361,,,,,,,,,,,,,
587,104,212992,79.82,-8.25331359,362,51.219035404920575,0.2,0.0003,0.03363172,0.7267377376556396,-0.06822604914777912,15.774768829345703,0.48760533332824707,0.338134765625,1030,-5.599218012392521,,
,,215000,,,,31.162831512093543,0.2,0.0003,0.042974472,0.8071576505899429,-0.0723361692391336,10.28104019165039,0.4819043278694153,0.39140625,1040,-5.516106507182121,27.7,33.2116729777772
591,105,215040,80.74,-7.4913615899999995,363,,,,,,,,,,,,,
595,106,217088,98.7,-11.354124460000001,364,24.241726161539553,0.2,0.0003,0.042009473,0.7457430064678192,-0.06160664062190335,14.442037582397461,0.4767190217971802,0.406298828125,1050,-5.429024413228035,,
600,107,219136,106.11,-10.22265208,364,28.594507202506065,0.2,0.0003,0.041828558,0.7608462423086166,-0.06262124958157074,22.051517486572266,0.47196128964424133,0.395703125,1060,-5.343483453989029,,
,,220000,,,,16.274521745741367,0.2,0.0003,0.054060735,0.8740244060754776,-0.06622655904793646,4.303709030151367,0.46616265177726746,0.438232421875,1070,-5.251085473597049,150.0,99.09112671461189
606,108,221184,125.36,-10.656593450000003,364,,,,,,,,,,,,,
610,109,223232,114.33,-8.66181319,365,15.068529239296913,0.2,0.0003,0.054380372,0.8762606456875801,-0.07421977437334135,6.58585262298584,0.4614587426185608,0.447216796875,1080,-5.1583886936306955,,
,,225000,,,,34.040762677788734,0.2,0.0003,0.029819839,0.7211712896823883,-0.06470929210190661,11.681173324584961,0.4583262801170349,0.32587890625,1090,-5.0992511212825775,293.6,197.97243911239784
617,110,225280,101.58,-4.176510910000001,364,,,,,,,,,,,,,
622,111,227328,103.56,-0.7887227999999995,365,36.85746565461159,0.2,0.0003,0.029911539,0.7523981332778931,-0.06748866320413072,19.7586727142334,0.4567735195159912,0.331298828125,1100,-5.064100503921509,,
626,112,229376,112.9,-0.69503487,366,29.15429843068123,0.2,0.0003,0.037471265,0.818755567073822,-0.06836047395772767,13.757994651794434,0.45112961530685425,0.35830078125,1110,-4.988001492619515,,
,,230000,,,,14.227868922054768,0.2,0.0003,0.04893449,0.7544923722743988,-0.06864517078793142,5.611627578735352,0.4448258876800537,0.41748046875,1120,-4.880858591198921,275.7,184.41916653263615
633,113,231424,96.48,0.65660911,365,,,,,,,,,,,,,
638,114,233472,97.64,2.388546830000001,365,48.820647698640826,0.2,0.0003,0.028255153,0.5670937597751617,-0.06195543367648497,17.689861297607422,0.44150084257125854,0.296533203125,1130,-4.801479712128639,,
,,235000,,,,41.88896192908287,0.2,0.0003,0.027821582,0.5623802840709686,-0.06584830172068905,30.493377685546875,0.4389236569404602,0.308642578125,1140,-4.748772019147873,261.6,162.5110516931687
645,115,235520,108.42,-0.33722182999999967,365,,,,,,,,,,,,,
649,116,237568,115.83,-1.3231173000000007,365,29.009100830554964,0.2,0.0003,0.03804873,0.6171035468578339,-0.0672699623333756,11.164828300476074,0.43555158376693726,0.374267578125,1150,-4.691875602304935,,
654,117,239616,108.59,-0.4995382300000006,366,19.91407840400934,0.2,0.0003,0.05026037,0.6099746823310852,-0.06617432663624641,11.572415351867676,0.4306284487247467,0.42109375,1160,-4.613076557219029,,
,,240000,,,,34.19716519117355,0.2,0.0003,0.031167986,0.5647766590118408,-0.058648588819778524,17.972030639648438,0.43021267652511597,0.3484375,1170,-4.572590336203575,154.6,123.53987279408611
659,118,241664,110.78,0.8473791100000002,366,,,,,,,,,,,,,
664,119,243712,128.45,2.209809510000001,366,34.771785375475886,0.2,0.0003,0.038978852,0.6793300211429596,-0.06737132397829555,14.824630737304688,0.42747625708580017,0.368115234375,1180,-4.531740190088749,,
,,245000,,,,16.376893542706966,0.2,0.0003,0.049316265,0.7073109745979309,-0.06310958344838583,5.441390514373779,0.42532026767730713,0.439892578125,1190,-4.491271305084228,162.6,128.18733181215356
670,120,245760,138.2,2.1765138499999996,366,,,,,,,,,,,,,
674,121,247808,107.61,8.118337619999998,367,39.78080624341965,0.2,0.0003,0.035082404,0.5827955305576324,-0.06131018449959811,13.707368850708008,0.42214518785476685,0.34267578125,1200,-4.441743582487106,,
678,122,249856,96.88,11.02373237,368,79.37825449705124,0.2,0.0003,0.027519058,0.4408313035964966,-0.0649124617310008,34.01609420776367,0.4199684262275696,0.296435546875,1210,-4.384447282552719,,
