rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
114.05,340,431,8.078454389572144,0.001,63584,-14.52614941,36.11204620361328,147,63623,,
115.0,344,432,8.468773576948378,0.001,63723,-14.936757480000004,35.59264670477973,147,63823,,
,,,8.025988273143769,0.001,64826,,35.41457205200195,,65000,148.0,-24.59594709156081
133.68,348,445,7.5818902487754825,0.001,65826,-10.9492174,34.974654602050784,147,65865,,
134.26,352,446,9.274262703789605,0.001,65935,-11.49661658,34.489289717240766,147,65988,,
123.62,356,446,7.3626066247622175,0.001,66014,-14.4812917,34.6467539469401,147,66045,,
123.07,360,447,9.871030898321242,0.001,66090,-13.124924470000002,34.14339342984286,147,66117,,
122.69,364,447,9.149638652801514,0.001,66153,-12.568700090000002,34.30221710205078,147,66183,,
123.23,368,448,8.977974534034729,0.001,66254,-13.58000821,34.07936213566707,147,66303,,
123.65,372,448,7.726959387461345,0.001,66363,-14.019714420000005,33.930728912353516,148,66427,,
123.46,376,449,7.879971010344369,0.001,66455,-14.487131300000001,34.34575271606445,148,66495,,
122.62,380,449,9.251276011052338,0.001,66544,-12.75077978,34.32151827604874,148,66584,,
103.46,384,450,10.322038909663325,0.001,66660,-11.157044920000002,34.17731227045474,148,66714,,
93.72,388,450,7.879328594207764,0.001,66757,-13.74929586,34.1798464457194,148,66787,,
103.02,392,457,8.711641465425492,0.001,67791,-15.573058710000003,34.178694301605226,148,67819,,
113.28,396,458,8.592049407958985,0.001,67891,-12.302924799999996,34.683641815185545,150,68909,,
114.84,400,463,8.445965826511383,0.001,68925,-12.542672679999999,34.12334442138672,149,69225,,
104.91,404,465,7.58893264134725,0.001,69296,-10.309050879999997,33.96288553873698,148,69346,,
103.97,408,466,9.728989294597081,0.001,69381,-9.95048558,34.42481307983398,148,69409,,
103.6,412,466,7.078932762145996,0.001,69417,-9.41103662,34.015682220458984,148,69444,,
102.57,416,466,7.879680573940277,0.001,69452,-8.85401021,33.79526424407959,148,69486,,
103.08,420,467,7.643799569871691,0.001,69580,-9.31875907,34.44855838351779,148,69611,,
93.86,424,468,9.80045247607761,0.001,69687,-12.780887519999999,34.18770547346635,149,69742,,
83.69,428,468,11.549598608016968,0.001,69773,-17.82724299,33.96071815490723,148,69804,,
,,,8.913442093750525,0.001,69975,,34.11490387386746,,70000,140.7,35.336764814110936
85.96,432,471,9.283291229834923,0.001,70040,-18.2524786,33.94919054435961,148,70081,,
76.8,436,472,10.55473741531372,0.001,70190,-22.618218580000008,33.92871900705191,148,70217,,
66.55,440,472,9.30252605676651,0.001,70234,-26.288109670000008,33.85935592651367,148,70278,,
65.86,444,473,8.908927504221598,0.001,70381,-25.235777340000006,34.08749109903972,148,70409,,
46.67,448,474,9.302292563021183,0.001,70496,-30.106285670000002,34.03132128715515,148,70532,,
46.45,452,474,8.81976646847195,0.001,70596,-29.934428590000003,33.50362777709961,148,70633,,
56.95,456,480,9.152212329149247,0.001,71711,-29.919269540000002,33.80799368667603,149,71740,,
56.84,460,480,10.162722980976104,0.001,71771,-29.687612530000006,33.98769683837891,149,71801,,
66.75,464,486,7.822607755661011,0.001,72808,-28.91336645,33.603917258126394,149,72858,,
66.27,468,486,10.457453404703449,0.001,72898,-27.97565128,33.5520281791687,149,72930,,
65.59,472,487,8.681961804628372,0.001,72955,-27.872571120000007,33.00261425971985,149,72986,,
65.71,476,487,9.044321089982986,0.001,73027,-27.941954369999998,33.35636027654012,149,73066,,
66.45,480,488,7.99852238382612,0.001,73162,-27.979868349999997,33.39007568359375,149,73229,,
65.98,484,488,9.112471407110041,0.001,73239,-27.357524660000003,33.61243743896485,149,73312,,
66.24,488,489,8.538062276066961,0.001,73378,-27.951669889999998,33.48866683558414,149,73411,,
66.41,492,495,9.815041510264079,0.001,74429,-27.93985082,32.38353048052107,150,74460,,
56.57,496,496,8.50118251014174,0.001,74523,-31.382367340000002,32.914758818490164,150,74566,,
54.0,500,496,12.769959354400635,0.001,74598,-31.038482360000003,33.32254257202148,150,74625,,
,,,7.343857288360596,0.001,74637,,33.11858050028483,,75000,18.7,-27.34414467040915
63.36,504,502,9.096200753688812,0.001,75637,-25.756702739999994,32.97625623321533,150,75682,,
64.54,508,504,9.327353974183401,0.001,75835,-27.875007749999998,32.86276329888238,150,75863,,
74.7,512,509,8.736305512880024,0.001,76887,-34.16138968,32.28482458326552,150,76914,,
75.1,516,509,8.697676690419515,0.001,76939,-34.48316666,31.315930230276926,151,76996,,
74.37,520,510,7.6821929812431335,0.001,77023,-34.09976939,32.23225212097168,151,77048,,
73.79,524,510,9.520969243276687,0.001,77089,-33.614299939999995,31.793691062927245,151,77121,,
73.77,528,510,6.424030678612845,0.001,77154,-33.29776285,31.50862421308245,151,77181,,
71.57,532,511,11.631689608097076,0.001,77213,-33.003467500000006,31.62063980102539,151,77238,,
81.6,536,517,8.979520910024643,0.001,78352,-29.88589504,31.56077391052246,151,78377,,
81.31,540,517,8.840596824884415,0.001,78384,-29.749466179999995,31.33125925064087,151,78409,,
80.49,544,518,6.545385837554932,0.001,78430,-29.76657091,31.043302536010742,151,78458,,
80.13,548,518,8.883091523912217,0.001,78518,-28.917909830000003,31.414206297501273,151,78545,,
89.51,552,524,9.237476348876953,0.001,79545,-30.758700129999998,30.37016773223877,151,79584,,
78.9,556,524,8.743682103998522,0.001,79603,-30.62278806,31.341562747955322,151,79630,,
78.94,560,524,12.177527904510498,0.001,79654,-30.341934360000003,30.91310234069824,151,79695,,
68.99,564,525,8.096093760596382,0.001,79723,-31.409742030000004,31.011664390563965,151,79757,,
68.75,568,525,8.449530935287475,0.001,79777,-31.150526050000003,31.677280807495116,151,79805,,
69.17,572,526,9.584906244277954,0.001,79876,-30.673724970000002,31.68702812194824,151,79903,,
68.95,576,526,8.181065738201141,0.001,79918,-30.315495960000003,31.072171211242676,151,79961,,
67.66,580,526,9.430420637130737,0.001,79969,-29.77625798000001,31.231350898742676,151,79995,,
,,,10.09106957912445,0.001,79977,,30.57171392440796,,80000,108.7,-14.899557916261255
67.88,584,528,11.359836843278673,0.001,80022,-29.71985157,30.939800262451172,151,80100,,
67.55,588,528,8.216957612471147,0.001,80138,-28.72377911,30.72340679168701,151,80166,,
57.64,592,529,9.686588711208767,0.001,80196,-26.58408933,30.841939544677736,151,80224,,
57.23,596,529,11.156086179945204,0.001,80244,-26.344576880000005,31.444598388671874,151,80289,,
67.94,600,535,9.505879774808884,0.001,81393,-23.932823580000008,31.15765016937256,151,81419,,
67.75,604,541,8.734013984077855,0.001,82429,-24.823958200000003,31.68623924255371,152,82457,,
66.95,608,541,10.215806239843369,0.001,82529,-23.074044979999993,30.999188041687013,152,82558,,
57.35,612,542,8.658897679427575,0.001,82616,-17.404889119999996,31.124388631184896,152,82649,,
57.21,616,542,8.455495871030367,0.001,82689,-17.13794792,31.26687269944411,152,82717,,
67.35,620,544,10.364286333322525,0.001,82765,-23.676124450000003,31.498924732208252,154,83783,,
68.12,624,549,9.539243197037003,0.001,83878,-23.0874472,31.095315424601235,152,83933,,
68.81,628,549,8.606686435639858,0.001,84007,-24.56810515,31.425342082977295,152,84062,,
,,,8.5582215487957,0.001,84090,,30.44611120223999,,85000,116.2,-25.130415410525167
78.85,632,556,8.922747987270355,0.001,85090,-21.981112149999998,31.0710368270874,153,85123,,
68.92,636,557,8.178306420644125,0.001,85229,-24.6711376,31.202608426411945,153,85269,,
69.25,640,557,8.917111211352879,0.001,85297,-24.73720359,31.667368782891167,153,85334,,
80.07,644,563,9.332349003338424,0.001,86417,-16.973696509999996,31.114815521240235,153,86465,,
90.15,648,569,9.246865490026641,0.001,87528,-15.821199169999998,30.994709935681573,153,87560,,
90.36,652,575,8.464575507044792,0.001,88585,-7.002307299999997,30.67312643814087,153,88620,,
91.92,656,576,8.866961416990861,0.001,88772,-7.274020049999998,30.32795174916585,154,88822,,
101.84,660,578,8.323770023527599,0.001,88861,-4.307872919999998,30.4144645690918,155,89879,,
,,,8.43027558693519,0.001,89926,,30.174839424364496,,90000,213.4,107.47676485683769
112.08,664,590,7.077032419351431,0.001,90939,-0.4376673099999991,29.92854181925456,153,90965,,
112.34,668,591,8.341675009046282,0.001,91012,-0.6313823299999985,30.180302359841086,153,91039,,
111.92,672,591,9.050539016723633,0.001,91063,-0.6563365699999999,30.011395348442925,153,91095,,
111.97,676,591,9.747419400648637,0.001,91132,-0.43041196000000137,29.56019366871227,154,91158,,
112.42,680,592,8.161008541400616,0.001,91209,-0.45983974000000016,30.22204611851619,154,91237,,
123.17,684,598,8.3554432451725,0.001,92274,-4.458919119999999,29.99984632873535,154,92417,,
123.35,688,599,8.812748730182648,0.001,92455,-4.256771969999999,29.7935152053833,154,92501,,
124.12,692,600,8.278756279945373,0.001,92585,-4.605383689999999,29.73416404724121,154,92636,,
133.77,696,606,7.60778226852417,0.001,93638,0.5785780900000016,29.553137969970702,154,93666,,
123.05,700,606,7.453860545158387,0.001,93697,-1.123604609999999,29.265060424804688,154,93724,,
113.23,704,606,8.786629010891092,0.001,93753,-4.68178232,29.169833047049387,154,93780,,
112.56,708,606,9.571317791938782,0.001,93786,-3.76381306,29.419721126556396,154,93814,,
121.93,712,612,7.7958953919410705,0.001,94814,-1.8662906299999984,29.44478536605835,154,94842,,
,,,8.778039702662715,0.001,94862,,29.505123819623673,,95000,8.8,-13.100844597443938
123.91,716,613,8.174867400471468,0.001,95023,-2.5183269599999982,29.45693702697754,155,95108,,
113.9,720,614,8.180331654018826,0.001,95144,4.27354529,29.296245574951172,154,95173,,
112.76,724,614,7.838647577497694,0.001,95181,4.41899859,29.73198413848877,155,95209,,
121.74,728,619,7.095342218875885,0.001,96210,2.61103289,29.415185928344727,155,96236,,
112.45,732,620,7.1587295399771795,0.001,96320,-0.3506350299999992,29.562598334418404,155,96368,,
111.4,736,620,7.008723735809326,0.001,96383,0.23693479000000095,29.288119316101074,155,96409,,
111.41,740,620,8.055731614430746,0.001,96418,-0.04542027999999853,28.81471176147461,155,96475,,
100.44,744,621,7.907770037651062,0.001,96482,-7.435820579999999,29.422544479370117,155,96509,,
99.71,748,622,8.484040379524231,0.001,96513,-2.47555783,28.883913040161133,156,97531,,
89.69,752,627,6.370567117418561,0.001,97562,-8.915636430000001,28.971176624298096,155,97589,,
88.09,756,627,9.485183238983154,0.001,97605,-8.948682640000001,29.503426960536412,155,97631,,
87.81,760,632,8.079167604446411,0.001,98630,-7.414573260000002,27.86648654937744,155,98660,,
77.31,764,632,8.01130559709337,0.001,98670,-10.86788037,28.428180313110353,155,98696,,
76.95,768,633,7.089351844787598,0.001,98707,-10.530984949999999,29.038882064819337,155,98734,,
86.69,772,639,8.421005964279175,0.001,99737,-14.129685929999999,28.84158935546875,156,99764,,
86.66,776,639,8.391620874404907,0.001,99796,-13.901210740000002,28.604705810546875,156,99824,,
87.3,780,640,6.387614498535792,0.001,99925,-14.724877930000002,28.740357240041096,156,99967,,
,,,6.853943877749973,0.001,99967,,29.227917141384548,,100000,113.0,14.587456080410629
86.54,784,647,7.762997737884522,0.001,101035,-16.396573290000003,28.843696147918703,155,101071,,
96.21,788,654,6.379449660961445,0.001,102088,-14.794253320000003,28.742346354893275,156,102122,,
95.61,792,654,7.339499086141586,0.001,102158,-14.3962912,28.527645111083984,156,102197,,
87.03,796,655,7.174278174127851,0.001,102332,-19.004659750000005,28.479039192199707,156,102369,,
90.41,800,657,7.071825742721558,0.001,102726,-18.497133660000003,28.44587287902832,156,102765,,
92.42,804,659,7.8691848425638105,0.001,102996,-18.105163,28.80867440359933,156,103022,,
102.73,808,665,6.232874790827434,0.001,104062,-13.14967369,27.801663208007813,156,104087,,
92.99,812,665,7.250375469525655,0.001,104116,-14.394362510000002,28.909586270650227,156,104141,,
91.33,816,666,6.449929173787435,0.001,104214,-13.48870058,28.77883815765381,156,104241,,
,,,8.508770533970424,0.001,104230,,28.90010118484497,,105000,17.1,-14.143042976131255
101.55,820,672,6.761563398070255,0.001,105289,-12.08206631,28.28719237755085,156,105328,,
101.99,824,672,6.976903983524868,0.001,105352,-11.952472020000002,29.13033676147461,156,105408,,
94.62,828,674,7.206603981044195,0.001,105671,-8.913183690000004,28.67129463619656,156,105698,,
104.28,832,675,7.259244073521007,0.001,105778,-2.6927917500000014,28.485068321228027,158,106796,,
104.71,836,680,7.325132001013983,0.001,106853,-2.5413976000000016,28.362905683971587,157,106880,,
104.49,840,681,7.220681142807007,0.001,106898,-2.108223320000002,27.888156127929687,157,106924,,
105.03,844,681,8.26914825204943,0.001,106986,-1.4654876900000016,28.3082213247976,157,107012,,
95.55,848,681,6.924111525217692,0.001,107035,-6.753788230000001,28.482791423797607,157,107086,,
95.37,852,682,7.236972355842591,0.001,107093,-6.59713724,27.68534126281738,157,107126,,
95.53,856,682,5.849792071751186,0.001,107129,-5.9422710400000005,29.06955846150716,157,107184,,
85.76,860,682,7.840042769908905,0.001,107209,-10.06945478,28.486733436584473,157,107236,,
85.94,864,683,8.344450504549089,0.001,107265,-9.91209779,28.508684412638345,157,107290,,
85.9,868,683,7.02642148733139,0.001,107297,-9.99037311,27.84670639038086,157,107324,,
77.18,872,684,8.16175497524322,0.001,107454,-5.896810990000001,28.324607667468843,157,107482,,
77.06,876,684,6.369288047154744,0.001,107494,-6.0835643600000004,28.196171442667644,157,107530,,
76.13,880,684,8.503405253092447,0.001,107546,-5.432079330000001,27.773679733276367,157,107580,,
66.65,884,685,8.419317066669464,0.001,107709,0.5632115199999991,27.947051525115967,157,107736,,
57.23,888,686,7.043494807349311,0.001,107813,-0.9369544500000003,28.499176025390625,157,107845,,
56.8,892,686,8.884011639489067,0.001,107851,-0.6141176599999995,28.00920057296753,157,107877,,
55.4,896,686,8.242009745703804,0.001,107883,-0.7478374200000006,27.453749179840088,157,107909,,
51.86,900,686,7.539367198944092,0.001,107925,-1.3770932700000005,27.929648208618165,157,107951,,
49.66,904,686,7.754012717141046,0.001,107959,-1.5899753399999996,28.00594139099121,157,107988,,
39.68,908,687,6.705543960843768,0.001,108028,-7.059326299999999,28.530966894967214,157,108055,,
39.47,912,687,6.981251776218414,0.001,108061,-6.9336479,27.754475593566895,157,108088,,
39.27,916,687,8.2581403024735,0.001,108142,-6.73228865,28.007922530174255,157,108168,,
33.06,920,690,8.200298833847047,0.001,108607,-7.534321329999998,27.964945220947264,157,108634,,
32.68,924,690,8.238701581954956,0.001,108650,-7.39376636,28.905734062194824,157,108676,,
30.28,928,690,7.215993590976881,0.001,108700,-6.472883640000003,27.655844529469807,157,108726,,
29.56,932,696,7.891676306724548,0.001,109724,-7.505910959999999,28.025938987731934,157,109752,,
29.21,936,696,9.280488082340785,0.001,109775,-7.478219739999999,27.762205123901367,157,109801,,
,,,9.727916538715363,0.001,109783,,28.67176580429077,,110000,308.1,163.40859994960482
39.02,940,705,6.3581408924526635,0.001,110800,-0.20122756000000017,27.652263259887697,157,110826,,
39.01,944,705,7.082368638780382,0.001,110867,-0.6521054800000006,27.67373752593994,157,110913,,
38.64,948,705,6.837457120418549,0.001,110925,-0.5371511900000003,28.349632263183594,157,110950,,
38.56,952,706,6.734025107489692,0.001,110956,-0.3761356599999995,28.440032958984375,157,110982,,
38.57,956,706,9.461822986602783,0.001,110992,-0.2997219699999993,27.223252868652345,157,111041,,
38.36,960,706,6.467885076999664,0.001,111046,-0.2551388099999996,27.06682062149048,157,111072,,
38.15,964,706,7.563260853290558,0.001,111080,-0.19110553999999985,28.012837886810303,157,111105,,
38.14,968,706,7.149362683296204,0.001,111112,0.007429630000000032,27.917587280273438,157,111138,,
46.92,972,712,7.2298882348196845,0.001,112147,4.20629479,28.038746515909832,157,112174,,
47.1,976,713,7.700026273727417,0.001,112183,3.468901319999999,27.936968326568604,157,112240,,
47.27,980,713,7.213570695174368,0.001,112280,3.393806439999999,27.80430673298083,157,112307,,
47.29,984,714,7.828306404443888,0.001,112425,2.50014378,27.562459578880897,157,112465,,
47.37,988,715,8.746430691745546,0.001,112551,2.0941458699999997,27.721851772732204,157,112582,,
47.82,992,715,6.504799260033502,0.001,112630,1.4268978399999979,27.7784782409668,157,112659,,
67.91,996,727,7.206967244625091,0.001,114652,9.951457159999997,27.480137199401856,157,114700,,
68.2,1000,727,7.632868713802761,0.001,114721,10.106991289999996,27.289670944213867,157,114771,,
68.81,1004,728,7.152673789433071,0.001,114828,9.81572675,27.30963897705078,157,114869,,
,,,7.530786888939994,0.001,114882,,28.010711942400253,,115000,12.7,-11.343940439168364
78.45,1008,729,,,,16.102989679999997,,158,115900,,
88.36,1012,735,7.047801494598389,0.001,115906,20.89948771,27.73606538772583,158,116924,,
98.09,1016,746,7.247296675682068,0.001,117949,16.289326380000002,27.68808612060547,158,117977,,
93.79,1020,746,7.337815463542938,0.001,117985,15.7649824,27.562423706054688,158,118013,,
93.76,1024,746,7.059514739296653,0.001,118025,15.83545855,27.406980133056642,158,118052,,
,,,7.441331108570099,0.001,119085,,27.692723026275633,,120000,34.5,-20.589847565349192
113.77,1028,754,,,,13.997130080000002,,159,120103,,
105.53,1032,758,7.016791868209839,0.001,120157,9.526262940000002,27.601980845133465,158,120305,,
106.27,1036,760,8.066701076648853,0.001,120402,8.970356060000004,28.314570835658483,158,120428,,
96.58,1040,760,7.672034876687186,0.001,120456,1.3149967900000008,29.272287845611572,158,120484,,
96.22,1044,760,7.751702721302326,0.001,120510,0.9367399300000013,28.01787435091459,158,120535,,
96.85,1048,761,9.369101895226372,0.001,120576,0.4490225600000031,27.978001064724392,158,120635,,
96.83,1052,761,7.944314956665039,0.001,120640,0.3463903800000041,27.95862102508545,158,120665,,
96.59,1056,761,7.3605490412030905,0.001,120674,0.20363691000000259,28.559542655944824,158,120700,,
97.18,1060,761,6.301168407712664,0.001,120724,-0.08571842999999635,28.31872340611049,158,120790,,
97.18,1064,762,8.243446403079563,0.001,120798,-0.10153904999999729,28.151330947875977,158,120823,,
97.18,1068,762,5.117388188838959,0.001,120831,-0.24276840999999919,27.8655104637146,158,120856,,
87.12,1072,762,6.7145121438162665,0.001,120861,-4.758677229999998,27.77957598368327,158,120886,,
86.94,1076,762,6.831154142107282,0.001,120909,-3.791353169999998,27.610279719034832,158,120934,,
86.79,1080,762,6.354062284742083,0.001,120960,-3.7695570899999966,27.53781270980835,158,120986,,
85.63,1084,763,9.931084339435284,0.001,120995,-2.6238017099999964,27.775592803955078,158,121028,,
94.7,1088,768,7.822325527667999,0.001,122026,-2.1529473199999956,27.90632724761963,158,122052,,
94.24,1092,768,9.694324493408203,0.001,122057,-1.4800314199999973,27.37255795796712,158,122083,,
74.15,1096,769,7.666317833794488,0.001,122090,-9.9201356,28.44237823486328,158,122115,,
