time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,train/critic_loss,train/learning_rate,train/actor_loss,eval/mean_ep_length,eval/mean_reward
436,177,27.08,6020,34,241.19497386,,,,,,
440,176,28.38,6205,35,253.30988422,6083,13.719882364930777,0.001,-77.40449813316609,,
444,176,28.87,6340,35,257.86246115,6209,17.71011154174805,0.001,-79.42496109008789,,
448,176,29.39,6479,36,262.70025118999996,6350,14.27820792879377,0.001,-79.65079159206815,,
452,176,30.18,6630,37,270.0628126,6502,15.211150759742374,0.001,-82.15789177304222,,
456,176,29.99,6748,38,268.2723973,6628,20.872372729437693,0.001,-81.03919655936105,,
460,177,30.67,6884,38,274.6045858,6729,17.836509823799133,0.001,-83.89564514160156,,
,,,7000,,,6856,17.03222276035108,0.001,-86.13801213314659,42.9,388.836528813839
464,176,31.16,7029,39,279.1597676200001,6910,18.296088925114386,0.001,-82.94074870921948,,
468,176,31.89,7209,40,286.00398091,7081,20.09081338581286,0.001,-87.61645453316825,,
472,176,32.27,7336,41,289.54781810000003,7200,15.858733978271484,0.001,-90.44777503380409,,
476,176,32.37,7480,42,290.47317431000005,7355,20.64529234712774,0.001,-89.06821406971325,,
480,176,33.08,7666,43,297.09932119999996,7515,19.735517542702812,0.001,-90.88167790004185,,
484,176,33.41,7785,44,300.18827213000003,7651,24.01837604522705,0.001,-92.90040461222331,,
488,176,34.34,7964,45,308.8941686,7836,23.076492390162507,0.001,-93.2678354051378,,
,,,8000,,,7869,23.050545952536844,0.001,-94.42185735702515,48.7,443.5744585156441
492,175,35.59,8202,46,320.60069862,8065,27.954070587158203,0.001,-98.25525848388672,,
496,176,36.9,8428,47,332.87729277000005,8280,26.426179976690385,0.001,-96.6675968170166,,
500,177,38.04,8682,48,343.53339983000006,8476,26.279704374425553,0.001,-98.25956367043888,,
504,176,38.32,8833,50,346.17125314000003,8692,29.42569875717163,0.001,-100.78429573460629,,
,,,9000,,,8903,31.067516084150835,0.001,-101.5976746170609,61.7,565.2029517531395
508,175,39.28,9043,51,355.1696522699999,,,,,,
512,175,39.78,9209,52,359.86734225999993,9087,32.70216574319979,0.001,-100.53877351342177,,
516,175,41.1,9445,53,372.24600439,9299,34.174157810211184,0.001,-103.85891265869141,,
520,175,42.04,9663,55,381.04576081999994,9533,33.36887299313265,0.001,-104.23746445599724,,
524,175,42.92,9869,56,389.30164367,9736,36.858587694168094,0.001,-106.50607624053956,,
,,,10000,,,9902,39.20792622793289,0.001,-109.61629449753534,89.6,826.3410360932351
528,174,43.4,10046,57,393.83615842,,,,,,
532,175,44.38,10306,58,402.9952732,10104,30.65312099456787,0.001,-110.54439862569173,,
536,175,45.6,10580,60,414.42210466999995,10379,37.13621627583223,0.001,-108.81451640409581,,
540,175,46.42,10847,61,422.12774092,10648,43.68901302939967,0.001,-113.55693238357017,,
,,,11000,,,10846,43.32345352172852,0.001,-112.39265696207683,49.6,451.9067724943161
544,175,48.48,11188,63,441.41567357,10946,45.39890733718872,0.001,-112.7277685546875,,
548,175,49.28,11407,64,448.9036379699999,11183,45.513820266723634,0.001,-114.09432067871094,,
,,,12000,,,11312,51.45372585917628,0.001,-115.5220210148738,244.0,2273.8107692837716
552,173,59.23,12553,72,542.1625304300001,12427,51.98361171820225,0.001,-128.12321592632094,,
556,173,60.42,12790,73,553.30417337,12640,52.983819516499835,0.001,-127.34208068847656,,
,,,13000,,,12818,62.45640394422743,0.001,-129.11854807535806,243.6,2269.974753141403
560,183,70.29,13913,75,645.82630852,,,,,,
,,,14000,,,13818,55.2168907289505,0.001,-135.75466535949707,63.4,580.8221710443497
564,171,72.06,14235,83,662.4051706500001,14088,65.91786377866504,0.001,-138.079064919915,,
568,174,75.49,14758,84,694.49502542,14298,69.4890248477459,0.001,-139.2247793674469,,
,,,15000,,,14871,70.97615441508677,0.001,-142.71346336187318,56.0,511.7045798897743
572,171,76.82,15018,87,706.92580042,,,,,,
,,,16000,,,14998,66.31309852600097,0.001,-141.31011581420898,427.3,3991.791426539421
576,168,87.05,16185,95,802.80266129,16056,80.09562564718313,0.001,-150.94698833597118,,
,,,17000,,,16248,79.37997666994731,0.001,-153.41328811645508,437.5,4087.6049510002135
580,175,96.77,17343,98,893.9121572,,,,,,
,,,18000,,,17545,101.78566703313514,0.001,-160.24708344664754,531.3,4966.767106592655
584,164,109.15,18700,113,1009.9180880799998,18545,97.60204339027405,0.001,-169.53225912475585,,
,,,19000,,,18770,95.91131175648083,0.001,-171.26362817937678,197.5,1837.401912021637
588,171,119.01,19865,115,1102.31216537,,,,,,
,,,20000,,,19811,105.58810285242592,0.001,-175.57345886230468,120.2,1113.0029449820518
,,,21000,,,20124,108.59718753673413,0.001,-177.67170169029706,726.1,6791.839451420307
592,167,130.17,21219,126,1206.8911704700001,,,,,,
,,,22000,,,21124,115.8232688369751,0.001,-182.9142203063965,1000.0,9358.985527801513
,,,23000,,,22124,145.27053326797486,0.001,-189.39928085327148,1000.0,9359.87590484619
,,,24000,,,23171,143.80859131508686,0.001,-198.99285955014437,1000.0,9359.0499250412
596,157,158.38,24266,154,1471.2900245600001,,,,,,
,,,25000,,,24171,145.5811040802002,0.001,-200.99062689208984,1000.0,9358.832011985778
,,,26000,,,25216,145.8914000617133,0.001,-206.43272267217222,1000.0,9359.74874124527
,,,27000,,,26216,160.1445207939148,0.001,-211.90932855224608,1000.0,9359.373021030426
600,150,186.29,27311,181,1732.9021514900003,,,,,,
,,,28000,,,27216,163.57419190216063,0.001,-215.56349969482423,1000.0,9359.86029586792
,,,29000,,,28216,167.3075414581299,0.001,-221.52354266357423,1000.0,9358.920335483552
,,,30000,,,29216,155.94874617767334,0.001,-224.23290438842773,1000.0,9359.69519968033
,,,31000,,,30216,153.87459373855592,0.001,-229.27324871826173,1000.0,9359.72510547638
604,143,224.78,31311,217,2093.6407129000004,,,,,,
,,,32000,,,31216,160.4479708480835,0.001,-233.37132971191406,1000.0,9359.758536720276
,,,33000,,,32216,164.39255949020387,0.001,-237.81246881103516,1000.0,9359.388728046417
,,,34000,,,33216,165.11578768539428,0.001,-241.25907836914064,1000.0,9359.612228107453
,,,35000,,,34216,167.36867725372315,0.001,-245.2542481994629,1000.0,9358.824402046204
608,138,262.68,35311,254,2448.84469766,,,,,,
,,,36000,,,35216,174.97567296218872,0.001,-249.36670721435547,1000.0,9358.279015541077
,,,37000,,,36216,166.6542700881958,0.001,-252.40899609375,1000.0,9359.322195720673
,,,38000,,,37216,167.7066922607422,0.001,-255.78158395385742,1000.0,9359.424230766297
,,,39000,,,38216,183.57173933792114,0.001,-257.99277624511717,1000.0,9359.73004617691
612,135,301.02,39311,290,2808.15871454,,,,,,
,,,40000,,,39216,190.378313079834,0.001,-262.41407540893556,1000.0,9359.862644100189
,,,41000,,,40216,208.35049491119383,0.001,-266.64940365600586,1000.0,9359.888524055481
,,,42000,,,41216,212.04414106369018,0.001,-270.0189438171387,1000.0,9359.859198093414
,,,43000,,,42216,213.25686663055419,0.001,-274.30483721923827,1000.0,9359.78729171753
616,132,338.66,43311,327,3160.9568810999995,,,,,,
,,,44000,,,43216,208.18658097076417,0.001,-276.5746217651367,1000.0,9358.292514896393
,,,45000,,,44216,211.44245097351074,0.001,-279.32248211669923,1000.0,9359.467533874511
,,,46000,,,45216,208.90063426971435,0.001,-281.72167025756835,1000.0,9357.775593090057
,,,47000,,,46216,222.21305418777465,0.001,-283.3557062072754,1000.0,9358.808307266236
620,130,376.48,47311,362,3515.38854694,,,,,,
,,,48000,,,47216,219.30547856140137,0.001,-285.1047734069824,1000.0,9359.046348857879
,,,49000,,,48216,221.54931145858765,0.001,-287.6820397338867,1000.0,9359.509316062928
,,,50000,,,49216,226.391187625885,0.001,-290.05823345947266,1000.0,9359.385052871705
,,,51000,,,50216,217.77566330718994,0.001,-293.0032114868164,1000.0,9359.491911315918
624,128,414.42,51311,398,3870.9757826999994,,,,,,
,,,52000,,,51216,216.90740425491333,0.001,-295.4891547241211,1000.0,9357.849826908112
,,,53000,,,52216,215.4151399116516,0.001,-296.1762506713867,1000.0,9357.211603736878
,,,54000,,,53216,221.03433990859986,0.001,-297.45977459716795,1000.0,9358.528097248078
628,125,443.03,54349,431,4139.066794450001,54216,213.27738917541504,0.001,-300.2087658691406,,
,,,55000,,,54254,246.2884323722438,0.001,-296.05762200606495,1000.0,9356.81316947937
,,,56000,,,55254,214.10434296035766,0.001,-301.85090533447266,1000.0,9358.034608745575
,,,57000,,,56254,185.9360539779663,0.001,-303.6768843383789,1000.0,9354.984005260467
,,,58000,,,57254,202.3017933063507,0.001,-304.6750823974609,1000.0,9356.784498596191
632,126,480.43,58349,463,4489.539848969999,,,,,,
,,,59000,,,58254,211.97822371292114,0.001,-306.0010760498047,1000.0,9356.626139354707
,,,60000,,,59254,244.0709328804016,0.001,-306.63279693603516,1000.0,9356.702977848054
,,,61000,,,60468,288.08429258114825,0.001,-308.8557610912858,1000.0,9358.57264328003
636,125,509.83,61563,491,4765.01178818,,,,,,
,,,62000,,,61468,310.49928672409055,0.001,-310.24764276123045,1000.0,9347.874735355377
,,,63000,,,62468,285.78019846343994,0.001,-311.91159954833984,1000.0,9335.17718629837
,,,64000,,,63468,295.30898125839235,0.001,-315.06581799316405,1000.0,9354.073519039153
,,,65000,,,64468,320.3683348274231,0.001,-318.35911041259766,1000.0,9325.012610721587
640,123,547.16,65563,528,5114.16602565,,,,,,
,,,66000,,,65468,328.42736713790896,0.001,-323.438421875,1000.0,9335.81337709427
,,,67000,,,66468,340.9885258522034,0.001,-329.8988016357422,1000.0,9328.621450901031
,,,68000,,,67468,417.2967859649658,0.001,-334.6661195068359,1000.0,9323.812477493286
,,,69000,,,68468,481.1517947998047,0.001,-339.44059759521485,1000.0,9322.222420120239
644,122,583.75,69563,566,5455.785812100001,,,,,,
,,,70000,,,69468,576.5208537902832,0.001,-346.86811254882815,1000.0,9324.730809783936
,,,71000,,,70468,569.0768126296997,0.001,-351.98583618164065,1000.0,9326.110628604889
,,,72000,,,71468,583.294945602417,0.001,-358.09732257080077,1000.0,9322.915822696687
648,121,613.2,72727,600,5730.666417949999,72468,541.2875439376832,0.001,-362.81084521484377,,
,,,73000,,,72632,510.9692761025778,0.001,-363.1245336765196,1000.0,9322.773114109039
,,,74000,,,73632,500.1788193817139,0.001,-366.60032946777346,1000.0,9321.821419906617
,,,75000,,,74632,536.5369566955567,0.001,-369.14108813476565,1000.0,9320.889072036744
,,,76000,,,75632,638.5418401794434,0.001,-371.8158134155273,1000.0,9321.120197582244
652,121,641.74,76727,632,5996.653050799999,,,,,,
,,,77000,,,76632,757.2799032897949,0.001,-374.3832685546875,1000.0,9326.42529258728
,,,78000,,,77632,754.7665391998291,0.001,-377.2969434204102,1000.0,9324.355689811706
,,,79000,,,78632,841.1075216369629,0.001,-379.531752746582,1000.0,9324.945775413513
,,,80000,,,79632,766.0991804885864,0.001,-380.1668421020508,1000.0,9323.56997900009
656,120,679.37,80727,670,6347.953632659998,,,,,,
,,,81000,,,80632,753.7302028961182,0.001,-381.00807678222657,1000.0,9320.289683437348
,,,82000,,,81632,783.7244782714844,0.001,-382.39301171875,1000.0,9326.153441524506
,,,83000,,,82650,764.5912568834093,0.001,-388.3351745605469,1000.0,9326.788854026794
660,119,698.32,83745,699,6524.51975992,,,,,,
,,,84000,,,83650,926.4530960388183,0.001,-386.62247174072263,1000.0,9323.5388171196
,,,85000,,,84650,1064.0123765487672,0.001,-388.95737493896485,1000.0,9332.492932605743
,,,86000,,,85650,1534.883418899536,0.001,-388.871793762207,1000.0,9329.275411701203
,,,87000,,,86650,1488.5819608764648,0.001,-389.6106568603516,1000.0,9340.341546344756
664,119,735.1,87745,737,6868.0476542100005,,,,,,
,,,88000,,,87650,1673.9379218597412,0.001,-392.37563342285154,1000.0,9321.457155132293
,,,89000,,,88650,1415.186756652832,0.001,-394.54470544433593,1000.0,9320.730777072906
,,,90000,,,89667,1309.5474225212547,0.001,-394.5433807373047,1000.0,9320.789019775391
668,118,760.04,90762,766,7100.69792993,,,,,,
,,,91000,,,90667,1135.0362325897217,0.001,-398.63538665771483,1000.0,9323.226593780517
,,,92000,,,91667,1214.6269658508302,0.001,-402.10770025634764,1000.0,9318.19863986969
,,,93000,,,92667,1980.8285852966308,0.001,-402.60777728271484,1000.0,9321.23189535141
,,,94000,,,93667,2477.1349295349123,0.001,-404.6730109863281,1000.0,9321.435086536407
672,117,797.44,94762,804,7449.717065770001,,,,,,
,,,95000,,,94667,2700.854173461914,0.001,-405.3303414306641,1000.0,9314.261791706085
,,,96000,,,95667,2364.005646179199,0.001,-405.39669915771486,983.4,9161.816835343838
,,,97000,,,96667,2210.377231109619,0.001,-406.2343094482422,1000.0,9320.62811756134
,,,98000,,,97667,2049.0367115783692,0.001,-407.1954119873047,1000.0,9318.404215431214
676,117,825.77,98762,842,7713.57477362,,,,,,
,,,99000,,,98667,2044.080118560791,0.001,-409.07521997070313,1000.0,9315.715428638458
,,,100000,,,99667,1732.4007360229493,0.001,-410.12979632568357,1000.0,9318.850835323334
,,,101000,,,100667,1369.4577354888916,0.001,-411.47126110839844,1000.0,9319.090227508545
,,,102000,,,101667,1445.144979888916,0.001,-412.6412418823242,1000.0,9318.644080829621
680,116,854.19,102762,880,7978.292853029999,,,,,,
,,,103000,,,102667,2061.2614201507567,0.001,-413.71446380615237,1000.0,9317.621591377258
,,,104000,,,103667,2703.709150695801,0.001,-415.0074536743164,1000.0,9320.944661712647
,,,105000,,,104667,2855.968811340332,0.001,-412.5313088989258,1000.0,9319.882720661164
,,,106000,,,105667,3082.6764129638673,0.001,-410.54854699707033,1000.0,9318.268736362457
684,116,880.62,106762,918,8224.40700397,,,,,,
,,,107000,,,106667,3178.1927529907225,0.001,-407.14553802490235,901.7,8398.775557863712
,,,108000,,,107667,3306.6236352539063,0.001,-405.58514923095703,1000.0,9313.95938653946
,,,109000,,,108730,2856.1686411055307,0.001,-405.7666959762573,1000.0,9310.410747528076
688,115,899.6,109825,948,8400.926523519998,,,,,,
,,,110000,,,109730,2311.6274467163084,0.001,-402.9483145751953,1000.0,9317.39219379425
,,,111000,,,110730,2460.4690416259764,0.001,-400.0867957763672,1000.0,9310.071187782287
,,,112000,,,111730,2552.2522001037596,0.001,-399.68948565673827,1000.0,9317.237316799165
,,,113000,,,112730,2548.7028610534667,0.001,-398.8218657836914,1000.0,9317.992503070831
692,115,926.06,113825,987,8647.19708505,,,,,,
,,,114000,,,113730,2373.2921791381837,0.001,-396.11537518310547,1000.0,9318.246237182617
,,,115000,,,114730,2479.586148010254,0.001,-396.0018034667969,1000.0,9317.97313899994
,,,116000,,,115730,2306.7491957702637,0.001,-395.2937006835937,1000.0,9319.851327896118
,,,117000,,,116730,2490.71171295166,0.001,-393.82178466796876,1000.0,9318.845105075836
696,114,935.59,117825,1026,8734.86565539,,,,,,
,,,118000,,,117730,2811.10055368042,0.001,-391.7294277954102,1000.0,9320.62423286438
,,,119000,,,118730,2841.8650201416017,0.001,-390.5649766845703,1000.0,9311.998344707488
,,,120000,,,119730,2914.8123626708984,0.001,-387.65599945068357,1000.0,9312.731322383881
,,,121000,,,120730,2384.9559044799803,0.001,-385.5445982055664,1000.0,9318.127407932281
700,114,945.14,121825,1064,8822.62673477,,,,,,
,,,122000,,,121730,2118.95644934082,0.001,-382.1684329833984,1000.0,9320.435703659057
,,,123000,,,122730,1694.58672756958,0.001,-381.6166284790039,1000.0,9321.236407089233
,,,124000,,,123730,1715.77916696167,0.001,-380.3144071044922,1000.0,9318.267282009125
,,,125000,,,124730,2133.9715923461913,0.001,-374.6911537475586,1000.0,9314.739780616761
704,114,945.14,125825,1103,8820.989105879999,,,,,,
,,,126000,,,125730,2529.2618077392576,0.001,-370.7602643432617,1000.0,9320.116589546204
,,,127000,,,126730,2509.2933513183593,0.001,-369.4139973144531,1000.0,9319.466206645966
,,,128000,,,127730,2485.4285040893556,0.001,-369.13966302490235,1000.0,9320.287520313263
,,,129000,,,128730,2070.8608029785155,0.001,-369.6274978637695,1000.0,9320.03136844635
708,113,945.14,129825,1143,8819.42514351,,,,,,
,,,130000,,,129730,1831.7260585632325,0.001,-369.8600794067383,1000.0,9317.387727069854
,,,131000,,,130730,1545.2152871551514,0.001,-369.4273471679688,1000.0,9313.62698469162
,,,132000,,,131730,1322.482139175415,0.001,-370.14001275634763,1000.0,9318.224076557159
,,,133000,,,132730,1589.7077088317872,0.001,-369.1768717651367,589.3,5479.306149744987
712,112,940.11,133322,1180,8770.736693840001,,,,,,
,,,134000,,,133227,1670.19833349462,0.001,-370.3854589154643,1000.0,9320.428255367278
,,,135000,,,134227,1696.307277191162,0.001,-369.52337481689455,1000.0,9317.662406826019
,,,136000,,,135227,1664.045870223999,0.001,-370.6362953491211,1000.0,9313.403546714782
,,,137000,,,136227,1659.23059765625,0.001,-370.313264831543,1000.0,9317.560592651367
716,112,940.11,137322,1218,8769.047892979997,,,,,,
,,,138000,,,137227,1663.0774056854248,0.001,-370.3732776489258,1000.0,9319.750806427002
,,,139000,,,138227,1468.2983484344481,0.001,-371.3696555175781,1000.0,9318.401066017152
,,,140000,,,139227,1271.1579771881104,0.001,-373.59073779296875,1000.0,9319.907541084289
,,,141000,,,140227,968.704427520752,0.001,-376.9018902587891,1000.0,9316.255477905273
720,112,940.11,141322,1258,8767.44868856,,,,,,
