time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/n_updates,train/explained_variance,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/value_loss,train/entropy_loss,train/learning_rate,train/approx_kl,train/std,train/loss,eval/mean_ep_length,eval/mean_reward
530432,259,2065,991.7119667100001,256,1000.0,,,,,,,,,,,,,
532480,260,2069,991.7499690000001,257,1000.0,2590,0.07035517692565918,0.733203125,0.041039928520331156,0.2,7.393264587562953e-05,19.444268119335174,0.0003,0.27869275,0.02128734439611435,0.06712750345468521,,
534528,261,2074,991.7889363399997,257,1000.0,2600,0.06842303276062012,0.6955078125,0.025811925952439196,0.2,7.359834824001154e-05,19.483427381515504,0.0003,0.228796,0.021135056391358376,0.02272983454167843,,
535000,,,,,,2610,-0.03215587139129639,0.713916015625,0.03210297212935984,0.2,8.365865477344414e-05,19.546972835063933,0.0003,0.2218874,0.020963774994015694,-0.049374520778656006,1000.0,994.7856197774411
536576,262,2089,991.8286718899998,256,1000.0,,,,,,,,,,,,,
538624,263,2093,991.87949624,257,1000.0,2620,-0.05923056602478027,0.705712890625,0.04012843649252318,0.2,4.873973338135329e-05,19.63575177192688,0.0003,0.22317708,0.020682789385318756,0.0395374670624733,,
540000,,,,,,2630,-0.16536033153533936,0.732421875,0.04498830355587415,0.2,7.903011471626087e-05,19.70252845287323,0.0003,0.35579646,0.020589828491210938,0.036067549139261246,1000.0,994.8505546152592
540672,264,2108,991.92553116,256,1000.0,,,,,,,,,,,,,
542720,265,2113,991.9703536,256,1000.0,2640,0.5910188257694244,0.777001953125,0.06219364066491835,0.2,0.0001660620788925371,19.720875638723374,0.0003,0.43523347,0.0205833837389946,-0.030376052483916283,,
544768,266,2117,992.0063255200001,257,1000.0,2650,0.1633296012878418,0.7974609375,0.07839058145182207,0.2,0.00013686427751054,19.737611526250838,0.0003,0.633945,0.02051587775349617,0.07193148136138916,,
545000,,,,,,2660,0.40797942876815796,0.765087890625,0.0825113943690667,0.2,0.00011840060030863243,19.74378205537796,0.0003,0.30964193,0.02052580565214157,0.10894976556301117,1000.0,994.086356306076
546816,267,2132,992.03904853,256,1000.0,,,,,,,,,,,,,
548864,268,2136,992.07233406,256,1000.0,2670,0.7117628455162048,0.774658203125,0.07044902679335792,0.2,0.00013754057276855748,19.77113605737686,0.0003,0.381138,0.020377933979034424,0.032111428678035736,,
550000,,,,,,2680,0.5751481354236603,0.746630859375,0.03974625091359485,0.2,8.814533321128692e-05,19.793568873405455,0.0003,0.33706686,0.020389297977089882,-0.022236330434679985,1000.0,994.822939145565
550912,269,2151,992.1268293100003,256,1000.0,,,,,,,,,,,,,
552960,270,2155,992.1903560300001,256,1000.0,2690,0.1733507513999939,0.722314453125,0.03997163505700883,0.2,0.00010041764124935071,19.833527052402495,0.0003,0.25552496,0.020232265815138817,0.04641454294323921,,
555000,,,,,,2700,0.0801965594291687,0.70927734375,0.03162233784387354,0.2,9.30873066181448e-05,19.87994236946106,0.0003,0.2495802,0.020141206681728363,-0.012478443793952465,1000.0,994.3841298520565
555008,271,2170,992.23004424,255,1000.0,,,,,,,,,,,,,
557056,272,2174,992.2594072999999,256,1000.0,2710,0.05820828676223755,0.721142578125,0.025711916069849395,0.2,7.368495960236032e-05,19.90757875442505,0.0003,0.25132877,0.020080819725990295,0.01334579661488533,,
559104,273,2178,992.29112054,256,1000.0,2720,0.14137357473373413,0.725537109375,0.04292048067436553,0.2,9.525957775622374e-05,19.93119415640831,0.0003,0.27120093,0.02000264823436737,0.010521930642426014,,
560000,,,,,,2730,-0.10200011730194092,0.720849609375,0.03972850709542399,0.2,7.403371862437779e-05,19.973633658885955,0.0003,0.2303891,0.01990581303834915,0.0508563295006752,1000.0,994.473321300745
561152,274,2193,992.3220299599999,255,1000.0,,,,,,,,,,,,,
563200,275,2198,992.3583221499998,256,1000.0,2740,-0.08207488059997559,0.68701171875,0.02478540829033591,0.2,7.445309220202034e-05,20.018478012084962,0.0003,0.19376458,0.019765928387641907,0.07707273215055466,,
565000,,,,,,2750,0.22510004043579102,0.734326171875,0.03878536174306646,0.2,9.647547359463715e-05,20.029923731088637,0.0003,0.25165784,0.019833538681268692,0.012822738848626614,1000.0,994.5804981708527
565248,276,2212,992.3871542699999,255,1000.0,,,,,,,,,,,,,
567296,277,2217,992.4151453999999,255,1000.0,2760,0.8125183135271072,0.8060546875,0.04632223744119983,0.2,0.0001880934375549259,20.01580059528351,0.0003,0.68385226,0.019831767305731773,-0.01283933687955141,,
569344,278,2221,992.44613074,256,1000.0,2770,0.1085052490234375,0.765576171875,0.04890140381467063,0.2,9.245531340411617e-05,20.035706424713133,0.0003,0.49765897,0.019772499799728394,0.039070431143045425,,
570000,,,,,,2780,0.42909473180770874,0.7310546875,0.039570128166815266,0.2,9.922135839133262e-05,20.041479921340944,0.0003,0.2925346,0.019753631204366684,0.06074454262852669,1000.0,994.5060909688473
571392,279,2236,992.4735051300001,255,1000.0,,,,,,,,,,,,,
573440,280,2240,992.49751715,255,1000.0,2790,0.48595714569091797,0.757568359375,0.046870481348014435,0.2,0.00011169531912855746,20.061186051368715,0.0003,0.35446543,0.019677728414535522,0.07154516875743866,,
575000,,,,,,2800,0.4960455894470215,0.735498046875,0.04251229932997376,0.2,0.0001229522095172797,20.10435836315155,0.0003,0.32480705,0.019574150443077087,-0.04231123626232147,1000.0,994.3585234284401
575488,281,2254,992.5201364200001,255,1000.0,,,,,,,,,,,,,
577536,282,2259,992.53942712,255,1000.0,2810,0.6430506408214569,0.76806640625,0.03728017520043068,0.2,0.00012877010087777307,20.134928131103514,0.0003,0.3452605,0.01952294260263443,-0.0015924344770610332,,
579584,283,2263,992.5647436600001,256,1000.0,2820,0.2690659165382385,0.719921875,0.049915786844212565,0.2,0.00012526613277259458,20.14067127108574,0.0003,0.2009655,0.019544381648302078,0.07267981767654419,,
580000,,,,,,2830,0.34395813941955566,0.726416015625,0.047850731360085774,0.2,0.0001435978129393334,20.111106300354002,0.0003,0.4115209,0.01964498683810234,-0.027863746508955956,1000.0,993.6538800060749
581632,284,2278,992.5889627000001,255,1000.0,,,,,,,,,,,,,
583680,285,2282,992.62034567,255,1000.0,2840,0.056759536266326904,0.703466796875,0.03308126338233706,0.2,9.870426209772632e-05,20.11518348455429,0.0003,0.22129089,0.019566401839256287,-0.03608405962586403,,
585000,,,,,,2850,0.3282164931297302,0.7013671875,0.021057376798125915,0.2,9.347812814439749e-05,20.15086909532547,0.0003,0.30007023,0.01948201097548008,-0.007963218726217747,1000.0,994.2804772853851
585728,286,2297,992.6491316199999,254,1000.0,,,,,,,,,,,,,
587776,287,2301,992.6807065200001,255,1000.0,2860,0.014635562896728516,0.68916015625,0.03724129147012718,0.2,7.704514210900015e-05,20.19300577044487,0.0003,0.24963889,0.0193275585770607,0.02117031253874302,,
589824,288,2305,992.7124332999999,255,1000.0,2870,0.28552716970443726,0.711669921875,0.03148221098235808,0.2,7.591746324351334e-05,20.22788615822792,0.0003,0.23612761,0.019324101507663727,0.049941252917051315,,
590000,,,,,,2880,0.6861680746078491,0.729150390625,0.02648598710075021,0.2,0.00012539234005544132,20.246264016628267,0.0003,0.2704217,0.01923070102930069,0.04065213352441788,1000.0,994.5783552646637
591872,289,2319,992.73536883,255,1000.0,,,,,,,,,,,,,
593920,290,2323,992.7525950400002,255,1000.0,2890,0.6922230422496796,0.709423828125,0.023752105110906994,0.2,8.480241856432258e-05,20.291137903928757,0.0003,0.22855493,0.01912102662026882,-0.023264214396476746,,
595000,,,,,,2900,0.17556965351104736,0.708251953125,0.022871321905404328,0.2,6.420733404866041e-05,20.319867581129074,0.0003,0.20012812,0.019065238535404205,0.042140811681747437,1000.0,994.3699564933777
595968,291,2338,992.7821531800001,254,1000.0,,,,,,,,,,,,,
598016,292,2342,992.8015821800001,255,1000.0,2910,0.08816933631896973,0.72568359375,0.030636841105297206,0.2,9.204067562222918e-05,20.347458559274674,0.0003,0.2922235,0.019003327935934067,0.017268763855099678,,
600000,,,,,,2920,-0.012951493263244629,0.71796875,0.033622394170379266,0.2,0.00011218592519526282,20.389491534233095,0.0003,0.19736142,0.018894270062446594,0.0589127279818058,1000.0,994.5715148925781
600064,293,2357,992.8209193400002,254,1000.0,,,,,,,,,,,,,
602112,294,2362,992.8318316,254,1000.0,2930,0.071849524974823,0.729443359375,0.032488607155391945,0.2,9.201317575389112e-05,20.398074597120285,0.0003,0.34302858,0.018923282623291016,0.11859624832868576,,
604160,295,2366,992.8486735000001,255,1000.0,2940,-0.04676318168640137,0.71298828125,0.024611295622889884,0.2,9.281829377414397e-05,20.398956269025803,0.0003,0.25769502,0.01890343427658081,-0.026515817269682884,,
605000,,,,,,2950,-0.019626379013061523,0.71142578125,0.038081391851301306,0.2,9.936869547573224e-05,20.415486407279968,0.0003,0.1831657,0.01885664463043213,0.010014425963163376,1000.0,994.4559265017509
606208,296,2381,992.8729753500002,254,1000.0,,,,,,,,,,,,,
608256,297,2385,992.8952590900002,254,1000.0,2960,0.031727612018585205,0.715234375,0.03958086683560395,0.2,8.357929436897393e-05,20.459067368507384,0.0003,0.21610439,0.018722180277109146,0.0005240750033408403,,
610000,,,,,,2970,0.045384764671325684,0.73740234375,0.04104612146911677,0.2,0.00010460672978069851,20.497476494312288,0.0003,0.29974547,0.01864667981863022,0.004378669895231724,1000.0,994.3762535989284
610304,298,2400,992.9261441900002,254,1000.0,,,,,,,,,,,,,
612352,299,2404,992.95369298,254,1000.0,2980,0.08416587114334106,0.7025390625,0.03088626125245355,0.2,7.783714714832967e-05,20.563732826709746,0.0003,0.24293981,0.018468910828232765,0.014330720528960228,,
614400,300,2409,992.97826531,255,1000.0,2990,0.12359762191772461,0.72490234375,0.03472387029323727,0.2,7.342863108306119e-05,20.622302609682084,0.0003,0.2970096,0.01835322007536888,0.013081955723464489,,
615000,,,,,,3000,0.014245271682739258,0.716162109375,0.024714582692831756,0.2,0.0001270165213782093,20.659939593076707,0.0003,0.26009202,0.01829330064356327,0.07248018682003021,1000.0,994.2587039351463
616448,301,2423,993.0028718600001,254,1000.0,,,,,,,,,,,,,
618496,302,2428,993.0223237300002,254,1000.0,3010,0.19352328777313232,0.714599609375,0.03276808858790901,0.2,9.471096936977119e-05,20.673309391736986,0.0003,0.25098667,0.018291126936674118,0.06135842204093933,,
620000,,,,,,3020,0.26139867305755615,0.72412109375,0.028929014058667234,0.2,8.723685558607031e-05,20.689797216653822,0.0003,0.29692203,0.018192054703831673,0.0654342994093895,1000.0,994.2488611698151
620544,303,2443,993.0344552600001,253,1000.0,,,,,,,,,,,,,
622592,304,2447,993.0529299,254,1000.0,3030,0.21495908498764038,0.723974609375,0.045914059405913574,0.2,9.647683058346956e-05,20.71722779273987,0.0003,0.29949594,0.01815747655928135,0.11288585513830185,,
624640,305,2452,993.06219518,254,1000.0,3040,0.07297438383102417,0.7251953125,0.03343656435608864,0.2,9.696977645035076e-05,20.742276644706727,0.0003,0.2658819,0.01811228320002556,0.021125245839357376,,
625000,,,,,,3050,0.3629497289657593,0.7697265625,0.05680499478185084,0.2,0.00018806141474669857,20.73831547498703,0.0003,0.55582607,0.01814926229417324,0.06438791006803513,1000.0,994.5043111264706
626688,306,2466,993.0798461700001,254,1000.0,,,,,,,,,,,,,
628736,307,2471,993.0964049800001,254,1000.0,3060,-0.03369605541229248,0.7244140625,0.03163542234979104,0.2,0.00010552724297667737,20.75188637971878,0.0003,0.28199846,0.01805964484810829,0.0023701833561062813,,
630000,,,,,,3070,0.06020176410675049,0.67275390625,0.02870776318886783,0.2,8.27934321932844e-05,20.77555433511734,0.0003,0.18854174,0.018083922564983368,0.0008433948969468474,1000.0,994.273239994049
630784,308,2485,993.1113697800001,253,1000.0,,,,,,,,,,,,,
632832,309,2490,993.12630394,254,1000.0,3080,0.3325214982032776,0.7275390625,0.04025093512900639,0.2,7.444537104674964e-05,20.780806636810304,0.0003,0.3272208,0.01799284666776657,0.06287125498056412,,
634880,310,2494,993.1426051599999,254,1000.0,3090,0.5805427432060242,0.72607421875,0.03002523611357901,0.2,9.300104392195863e-05,20.84189918041229,0.0003,0.49260205,0.01782093197107315,0.029039788991212845,,
635000,,,,,,3100,0.06345248222351074,0.695703125,0.03044271348626353,0.2,7.0951645113837e-05,20.91915480494499,0.0003,0.2225837,0.017674200236797333,0.008348849602043629,1000.0,994.6724573373795
636928,311,2509,993.15927169,253,1000.0,,,,,,,,,,,,,
638976,312,2514,993.1774226800002,254,1000.0,3110,0.19497811794281006,0.68544921875,0.03440127491194289,0.2,6.528790223683245e-05,20.986186999082566,0.0003,0.1645992,0.01752586103975773,0.07085558027029037,,
640000,,,,,,3120,0.02550673484802246,0.70029296875,0.034224376003840006,0.2,8.412703795102061e-05,21.03427819609642,0.0003,0.22017747,0.017434632405638695,-0.0005747189279645681,1000.0,994.7998790502548
641024,313,2529,993.1970409200002,253,1000.0,,,,,,,,,,,,,
643072,314,2533,993.2097500399999,253,1000.0,3130,0.721282571554184,0.7880859375,0.07028068305517081,0.2,0.00011269165577232343,21.059393310546874,0.0003,0.41645277,0.017419781535863876,0.04577534645795822,,
645000,,,,,,3140,0.2091781497001648,0.7013671875,0.03272238973877393,0.2,6.203028757454377e-05,21.080498147010804,0.0003,0.22440685,0.017391052097082138,-0.0045274002477526665,1000.0,994.9797606229782
645120,315,2547,993.23487801,253,1000.0,,,,,,,,,,,,,
647168,316,2552,993.25051744,253,1000.0,3150,-0.005764603614807129,0.707275390625,0.03535009123152122,0.2,8.962213318000067e-05,21.067757505178452,0.0003,0.24069107,0.01741808094084263,0.05893084779381752,,
649216,317,2557,993.2587126599999,253,1000.0,3160,0.06620395183563232,0.73447265625,0.04595596143626608,0.2,6.968665554722975e-05,21.06186217069626,0.0003,0.38272923,0.01742546260356903,0.06247850880026817,,
650000,,,,,,3170,0.007659554481506348,0.69482421875,0.028909210927668027,0.2,8.326379652316973e-05,21.052683693170547,0.0003,0.20024425,0.01747378334403038,0.035725947469472885,1000.0,994.4057905673981
651264,318,2572,993.26572512,253,1000.0,,,,,,,,,,,,,
653312,319,2576,993.26954113,253,1000.0,3180,0.025751829147338867,0.708544921875,0.03311052939388901,0.2,8.797994266842579e-05,21.027861022949217,0.0003,0.24376236,0.01752101629972458,0.011151392944157124,,
655000,,,,,,3190,0.1959720253944397,0.6951171875,0.024861427041469143,0.2,6.423079763067108e-05,21.02603046298027,0.0003,0.22871228,0.017507079988718033,0.017294449731707573,1000.0,994.7741272568703
655360,320,2591,993.2784708899999,252,1000.0,,,,,,,,,,,,,
657408,321,2596,993.2892126200002,253,1000.0,3200,-0.029801249504089355,0.726611328125,0.035338113480247554,0.2,9.570945838959233e-05,21.033725214004516,0.0003,0.26589388,0.017461176961660385,0.04306412115693092,,
659456,322,2600,993.30334349,253,1000.0,3210,0.05217111110687256,0.655810546875,0.02871484939387301,0.2,4.594487609779208e-05,21.094112515449524,0.0003,0.17320776,0.017269445583224297,0.0566532239317894,,
660000,,,,,,3220,0.06554585695266724,0.6845703125,0.024972988897934555,0.2,8.08346013513983e-05,21.16581426858902,0.0003,0.22361344,0.017156492918729782,0.011457164771854877,1000.0,994.509463506937
661504,323,2616,993.3114617700002,252,1000.0,,,,,,,,,,,,,
663552,324,2620,993.3218022500001,253,1000.0,3230,0.014878153800964355,0.700390625,0.026832839712733404,0.2,5.4444157262878436e-05,21.213402354717253,0.0003,0.2158275,0.017060404643416405,0.011025002226233482,,
665000,,,,,,3240,0.08513760566711426,0.688623046875,0.029475472460035235,0.2,6.853402717297286e-05,21.241117578744888,0.0003,0.18120652,0.01702243462204933,-0.011282590217888355,1000.0,994.747408080101
665600,325,2635,993.3431607399997,252,1000.0,,,,,,,,,,,,,
667648,326,2639,993.35732859,252,1000.0,3250,0.08385264873504639,0.7212890625,0.04087411949876696,0.2,7.903153132247099e-05,21.265988796949387,0.0003,0.2679876,0.01695483922958374,-0.026484530419111252,,
669696,327,2643,993.37324552,253,1000.0,3260,0.13017600774765015,0.74384765625,0.029137308371718972,0.2,9.797007480756292e-05,21.291954702138902,0.0003,0.3314485,0.016909461468458176,0.045819688588380814,,
670000,,,,,,3270,0.054096996784210205,0.729541015625,0.03146548785152845,0.2,7.477120028624995e-05,21.34002387523651,0.0003,0.2947327,0.016766635701060295,-0.03368793800473213,1000.0,994.3451032459736
671744,328,2658,993.37537628,252,1000.0,,,,,,,,,,,,,
673792,329,2663,993.3883849099999,253,1000.0,3280,0.9012694284319878,0.79638671875,0.053417800829629415,0.2,0.00023001673848739302,21.358141988515854,0.0003,0.6903534,0.016814405098557472,0.07510632276535034,,
675000,,,,,,3290,0.18009674549102783,0.72685546875,0.022714024494052864,0.2,0.00010490205449968926,21.31486445069313,0.0003,0.31797183,0.016926448792219162,-0.010555549524724483,1000.0,994.5214874744415
675840,330,2677,993.4016230499999,252,1000.0,,,,,,,,,,,,,
677888,331,2682,993.4209596699999,252,1000.0,3300,0.19963449239730835,0.691943359375,0.025332973591866904,0.2,7.599733511369778e-05,21.31738224029541,0.0003,0.20186979,0.016830984503030777,-0.04879859834909439,,
679936,332,2686,993.42746661,253,1000.0,3310,0.31933075189590454,0.772021484375,0.03928256206854712,0.2,0.00012397478974435217,21.34149940609932,0.0003,0.5908326,0.016822803765535355,0.04019417241215706,,
680000,,,,,,3320,0.6318877637386322,0.860986328125,0.037905605020932855,0.2,0.0001835981267504394,21.344290602207185,0.0003,2.7775989,0.016770966351032257,0.05367480218410492,1000.0,993.8330105900765
681984,333,2701,993.4201373300001,252,1000.0,,,,,,,,,,,,,
684032,334,2705,993.4239408300002,252,1000.0,3330,0.34179753065109253,0.73203125,0.03729104703525081,0.2,7.758670609518959e-05,21.371051186323164,0.0003,0.30005115,0.016784539446234703,-0.0005101390415802598,,
685000,,,,,,3340,0.1444014310836792,0.72421875,0.03288093251758255,0.2,9.317488750184565e-05,21.39272105693817,0.0003,0.26374757,0.016647230833768845,0.01693321391940117,1000.0,994.5665450632572
686080,335,2720,993.42402587,252,1000.0,,,,,,,,,,,,,
688128,336,2724,993.4257951,252,1000.0,3350,0.2580258250236511,0.70322265625,0.032601147421519275,0.2,6.550837299528212e-05,21.447744536399842,0.0003,0.21265987,0.016587883234024048,-0.03763866424560547,,
690000,,,,,,3360,0.03971046209335327,0.70556640625,0.03334380547166802,0.2,7.955978544487153e-05,21.462868040800096,0.0003,0.19609332,0.016556352376937866,0.014427284710109234,1000.0,994.1350926339626
690176,337,2738,993.4313902399999,251,1000.0,,,,,,,,,,,,,
692224,338,2743,993.43493933,252,1000.0,3370,0.07401156425476074,0.70654296875,0.034978389710886404,0.2,7.92858717090894e-05,21.495746737718584,0.0003,0.25418568,0.01645011454820633,0.05482809618115425,,
694272,339,2747,993.4372305399999,252,1000.0,3380,0.02197408676147461,0.703076171875,0.02782460172602441,0.2,7.6854913970692e-05,21.541785526275635,0.0003,0.20554967,0.016344120725989342,0.06619454175233841,,
695000,,,,,,3390,0.3394588828086853,0.716259765625,0.03571573019726202,0.2,9.233390583176515e-05,21.591584593057632,0.0003,0.342224,0.01628618873655796,0.03950388729572296,1000.0,994.2957691848278
696320,340,2762,993.4367536599998,252,1000.0,,,,,,,,,,,,,
698368,341,2766,993.4431125099999,252,1000.0,3400,0.30915266275405884,0.701806640625,0.03761556987592485,0.2,7.336335278296247e-05,21.614661276340485,0.0003,0.22229417,0.01625235751271248,0.05977814644575119,,
700000,,,,,,3410,0.0821760892868042,0.681005859375,0.01984141442080727,0.2,4.5158280374835155e-05,21.671676254272462,0.0003,0.20060886,0.016069427132606506,0.011101440526545048,1000.0,994.4325201034546
700416,342,2781,993.44496351,251,1000.0,,,,,,,,,,,,,
702464,343,2785,993.4517072999998,252,1000.0,3420,0.12707531452178955,0.70546875,0.03708992753527127,0.2,5.2115058537083314e-05,21.73727166056633,0.0003,0.23763506,0.015963930636644363,0.0705626979470253,,
704512,344,2790,993.45790515,252,1000.0,3430,0.008232712745666504,0.659521484375,0.030248459489666858,0.2,5.160806817343655e-05,21.764996242523193,0.0003,0.1655319,0.015955056995153427,-0.009518529288470745,,
705000,,,,,,3440,0.06187695264816284,0.644189453125,0.021591484648524784,0.2,7.437732717789914e-05,21.77248895764351,0.0003,0.16927996,0.015922293066978455,-0.011249648407101631,1000.0,994.7361426889896
706560,345,2804,993.46394551,251,1000.0,,,,,,,,,,,,,
708608,346,2808,993.4714509000001,252,1000.0,3450,0.19156521558761597,0.648291015625,0.018969502771506087,0.2,4.5142386301222356e-05,21.818287438154222,0.0003,0.19721255,0.015803413465619087,0.04056869447231293,,
710000,,,,,,3460,0.11301970481872559,0.671875,0.024675222893711178,0.2,5.567509383581637e-05,21.847715657949447,0.0003,0.2504763,0.0157778263092041,0.01843768171966076,1000.0,994.2779832661151
710656,347,2823,993.4756595900002,251,1000.0,,,,,,,,,,,,,
712704,348,2827,993.4717664599999,252,1000.0,3470,0.1490676999092102,0.6890625,0.03321093110134825,0.2,6.921563372088712e-05,21.86926665306091,0.0003,0.20244013,0.01570465788245201,-0.022231576964259148,,
714752,349,2831,993.4767165999999,252,1000.0,3480,-0.01350092887878418,0.65087890625,0.026636231059092096,0.2,7.94705639464155e-05,21.930024778842927,0.0003,0.19132644,0.015580665320158005,-0.007884605787694454,,
715000,,,,,,3490,0.10999280214309692,0.708837890625,0.025332913445890882,0.2,6.838832325684052e-05,21.947667044401168,0.0003,0.2979217,0.015610463917255402,0.023753570392727852,1000.0,994.6133654475212
716800,350,2846,993.48735973,251,1000.0,,,,,,,,,,,,,
718848,351,2850,993.4940255,252,1000.0,3500,0.17102503776550293,0.72763671875,0.038490091427229346,0.2,6.311933235565448e-05,21.956706196069717,0.0003,0.3491364,0.015552953816950321,0.0293267872184515,,
720000,,,,,,3510,0.25144290924072266,0.755224609375,0.04432509829639457,0.2,7.035470684968459e-05,21.976724022626875,0.0003,0.38172343,0.015553351491689682,0.07587646692991257,1000.0,994.7809292674065
720896,352,2865,993.5052245599999,251,1000.0,,,,,,,,,,,,,
722944,353,2870,993.51446428,251,1000.0,3520,0.23385775089263916,0.73623046875,0.025959163234801963,0.2,0.00010174386516155209,21.9989406645298,0.0003,0.39883244,0.015439562499523163,0.005026283673942089,,
724992,354,2874,993.5325804900001,252,1000.0,3530,0.3448634147644043,0.780126953125,0.06840870229061694,0.2,0.0001102210915064461,22.044006192684172,0.0003,0.39091176,0.015386603772640228,0.023037021979689598,,
725000,,,,,,3540,0.5337423384189606,0.77197265625,0.03573348236677702,0.2,0.0001194819762872612,22.05527166724205,0.0003,0.5240075,0.015365212224423885,0.03228025510907173,1000.0,994.663859963417
727040,355,2889,993.51839048,251,1000.0,,,,,,,,,,,,,
729088,356,2894,993.52360812,251,1000.0,3550,0.6946645379066467,0.8140625,0.07818020965205505,0.2,0.00022110662553131988,22.027262252569198,0.0003,0.52734834,0.015495777130126953,0.1501714587211609,,
730000,,,,,,3560,0.052524447441101074,0.729296875,0.03450367914920207,0.2,9.320350989128201e-05,21.99947545528412,0.0003,0.3032924,0.015502993017435074,-0.03108135610818863,1000.0,994.6046184957028
731136,357,2909,993.52992903,251,1000.0,,,,,,,,,,,,,
733184,358,2914,993.5337941499998,251,1000.0,3570,0.23491758108139038,0.72841796875,0.036633236004854554,0.2,7.453968485151563e-05,22.015047800540923,0.0003,0.30265778,0.015449805185198784,-0.0012472200905904174,,
735000,,,,,,3580,0.06153947114944458,0.762939453125,0.042571242799749595,0.2,0.00010486814851446979,22.022682893276215,0.0003,0.4203739,0.015450993552803993,0.09778130054473877,1000.0,994.661319720745
735232,359,2928,993.5351870599998,251,1000.0,,,,,,,,,,,,,
737280,360,2933,993.5316956199998,251,1000.0,3590,0.18126410245895386,0.726025390625,0.030687617749208584,0.2,7.564050771406983e-05,21.986972671747207,0.0003,0.32841092,0.015586188063025475,0.04225604981184006,,
739328,361,2938,993.53112702,251,1000.0,3600,0.15684562921524048,0.72490234375,0.029488397116074337,0.2,7.830423771792994e-05,21.962033450603485,0.0003,0.30158225,0.015559352934360504,0.048708826303482056,,
740000,,,,,,3610,0.35383063554763794,0.761474609375,0.04827117801469285,0.2,0.00013673848266080313,21.97944482564926,0.0003,0.45054644,0.015516907908022404,0.04239653795957565,1000.0,994.5133468031884
741376,362,2953,993.53114911,251,1000.0,,,,,,,,,,,,,
743424,363,2957,993.53650534,251,1000.0,3620,0.8344009518623352,0.76953125,0.05114163586986251,0.2,0.00033268637271248734,21.998134207725524,0.0003,0.6538757,0.015489854849874973,0.06404168158769608,,
745000,,,,,,3630,0.27356863021850586,0.730126953125,0.0268447913142154,0.2,8.50344348350518e-05,22.026138269901274,0.0003,0.31961566,0.015401571989059448,-0.006264387164264917,1000.0,994.6435179591178
745472,364,2972,993.53901121,250,1000.0,,,,,,,,,,,,,
747520,365,2976,993.5481800099999,251,1000.0,3640,0.15267300605773926,0.6935546875,0.022737183993740473,0.2,8.762222455516167e-05,22.07983836531639,0.0003,0.29799682,0.015295309945940971,0.024265171959996223,,
749568,366,2981,993.5623268500001,251,1000.0,3650,0.042138636112213135,0.70595703125,0.029847277942462825,0.2,8.720620035091997e-05,22.12917230129242,0.0003,0.24219535,0.015177990309894085,-0.0065410989336669445,,
750000,,,,,,3660,-0.19996154308319092,0.704296875,0.03500858347688336,0.2,6.367453723896688e-05,22.176741844415666,0.0003,0.29611608,0.015137260779738426,0.06539209932088852,1000.0,994.6250625610352
751616,367,2995,993.5733874800001,250,1000.0,,,,,,,,,,,,,
753664,368,3000,993.5827620599999,251,1000.0,3670,0.026960134506225586,0.695458984375,0.020446309805265628,0.2,7.626876082440503e-05,22.189034497737886,0.0003,0.27249134,0.015140850096940994,0.0181726161390543,,
755000,,,,,,3680,0.11387121677398682,0.695458984375,0.03534889648144599,0.2,4.449889042348332e-05,22.20958803296089,0.0003,0.23221886,0.015064068138599396,0.020637059584259987,1000.0,994.9048912525177
755712,369,3015,993.5942001500001,250,1000.0,,,,,,,,,,,,,
757760,370,3020,993.60533882,250,1000.0,3690,-0.027324318885803223,0.7208984375,0.030289524749969134,0.2,8.37296826034617e-05,22.219012647867203,0.0003,0.27870348,0.01511671207845211,0.056764524430036545,,
759808,371,3024,993.6132874099999,251,1000.0,3700,-0.05078625679016113,0.719384765625,0.03784255196515005,0.2,9.493770319295436e-05,22.195802623033522,0.0003,0.224486,0.015130465850234032,-0.001422769739292562,,
760000,,,,,,3710,0.2001405954360962,0.750390625,0.05208221283683088,0.2,8.838568421651872e-05,22.241009134054185,0.0003,0.43076777,0.01498846709728241,-0.011568896472454071,1000.0,994.928668653965
761856,372,3039,993.6286579399999,250,1000.0,,,,,,,,,,,,,
763904,373,3043,993.6435071200001,250,1000.0,3720,-0.17554199695587158,0.71865234375,0.022861546161584555,0.2,0.00011206903291167691,22.304160290956496,0.0003,0.33064824,0.014866766519844532,0.0011493547353893518,,
765000,,,,,,3730,-0.08439075946807861,0.726708984375,0.031209365659742618,0.2,0.00010706302889502694,22.336459362506865,0.0003,0.28913033,0.014851907268166542,0.08182161301374435,1000.0,994.6197884500027
765952,374,3057,993.6407615800001,250,1000.0,,,,,,,,,,,,,
768000,375,3062,993.6464193500001,250,1000.0,3740,0.1440677046775818,0.7888671875,0.06084288877318613,0.2,0.000156127018431107,22.324600052833556,0.0003,0.93234193,0.014898166060447693,-0.006539046764373779,,
770000,,,,,,3750,-0.19108784198760986,0.7296875,0.039756304962793365,0.2,9.216811741907804e-05,22.308707708120345,0.0003,0.28156534,0.014963368885219097,-0.009725583717226982,1000.0,994.8159062922001
770048,376,3077,993.6497860200001,250,1000.0,,,,,,,,,,,,,
