time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
396,11,1811,7.18,55.45154783,155,-23.62178611755371,0.001,3.6857911239970815,1703,,
400,11,1856,7.48,58.27258063999999,155,-24.901430368423462,0.001,3.235571376979351,1750,,
404,12,1896,7.73,60.62279536,154,-25.509390830993652,0.001,2.8115698248147964,1791,,
408,12,1948,8.1,64.0980802,155,-25.316807556152344,0.001,3.1910374641418455,1839,,
412,12,1994,8.41,67.00541205999998,154,-25.687342643737793,0.001,3.238633010122511,1887,,
,,2000,,,,-26.1537872950236,0.001,5.444848656654358,1899,12.7,107.16230171918869
416,13,2039,8.65,69.24897766999999,153,-26.63284746805827,0.001,4.2493656873703,1936,,
420,13,2078,8.74,70.11069364,153,-27.390509414672852,0.001,6.323693370819091,1973,,
424,13,2126,8.93,71.89911717000001,153,-27.74711577097575,0.001,6.136083472858775,2018,,
428,14,2169,9.12,73.68378584999999,153,-28.441307703653973,0.001,3.60278831078456,2063,,
432,14,2213,9.29,75.30290728,153,-27.77432092030843,0.001,5.719580975445834,2108,,
436,14,2271,9.61,78.32020896,153,-28.843595266342163,0.001,4.023119505713968,2163,,
440,15,2341,10.06,82.53903682,154,-30.051836331685383,0.001,4.654669344425201,2220,,
444,15,2383,10.16,83.48848695999999,153,-29.303824106852215,0.001,6.623307596553456,2278,,
448,15,2428,10.3,84.81386835,152,-30.719154357910156,0.001,3.9078307867050173,2322,,
452,16,2483,10.53,86.98151444999998,153,-31.58631787981306,0.001,8.374750239508492,2374,,
456,16,2533,10.67,88.30406876,153,-33.52073891957601,0.001,6.4650960185311055,2426,,
460,16,2589,10.9,90.47941029000002,154,-33.33535194396973,0.001,6.271376073360443,2469,,
464,17,2642,11.14,92.73685587000001,153,-34.38319545321994,0.001,4.70286436457383,2537,,
468,17,2691,11.31,94.34639841,154,-34.996038818359374,0.001,6.708225770430132,2585,,
472,17,2754,11.64,97.44972627000001,154,-35.50398540496826,0.001,3.734626740217209,2635,,
476,18,2816,11.96,100.43998805,154,-37.1390069325765,0.001,5.1073683102925616,2695,,
480,18,2875,12.19,102.60127618,154,-36.10903821672712,0.001,5.308935864766439,2761,,
484,19,2927,12.4,104.55270734000001,153,-37.667924063546316,0.001,4.102056332996914,2821,,
488,19,2984,12.56,106.06789119,153,-37.714656829833984,0.001,3.46156907081604,2873,,
,,3000,,,,-39.3208433787028,0.001,7.2330990704623135,2900,13.0,110.43868253231048
492,19,3038,12.7,107.39090048,153,-37.52723455429077,0.001,4.657779902219772,2932,,
496,20,3102,12.91,109.36371544000002,153,-39.639397621154785,0.001,6.111073795954386,2990,,
500,20,3158,13.02,110.40388726999998,153,-39.50557200113932,0.001,4.41764404556968,3046,,
504,20,3207,13.11,111.26210408000001,153,-39.0070686340332,0.001,4.8355445464452105,3099,,
508,21,3271,13.23,112.39956873999999,153,-42.280181884765625,0.001,5.2363401009486275,3158,,
512,21,3344,13.5,114.93139301,152,-42.40372742546929,0.001,4.660409192244212,3237,,
516,22,3414,13.75,117.290052,152,-43.4750067392985,0.001,4.998442741540762,3303,,
520,22,3466,13.88,118.51314956999998,152,-43.93555196126302,0.001,4.103715181350708,3360,,
524,23,3521,13.95,119.17835991,152,-45.05937099456787,0.001,4.961407333612442,3415,,
528,23,3593,14.24,121.89287523000002,152,-43.639148235321045,0.001,4.323233798146248,3480,,
532,23,3650,14.37,123.11158792,152,-44.72919921875,0.001,4.328776518503825,3532,,
536,24,3732,14.61,125.34225718000002,152,-46.80021381378174,0.001,4.489360183477402,3620,,
540,24,3803,14.62,125.44301793000002,152,-44.6421064897017,0.001,4.450936024839228,3688,,
544,25,3873,14.9,128.05927319,152,-47.149366760253905,0.001,4.3351689263394,3756,,
548,25,3928,15.0,128.99587918,151,-48.21616581508091,0.001,3.7795179401125227,3812,,
552,26,3996,15.13,130.20615868000002,151,-48.74213171005249,0.001,4.5662787119547525,3886,,
,,4000,,,,-49.21458762032645,0.001,4.322274525960286,3901,17.8,155.13631333112716
556,26,4056,15.23,131.14354067,150,-49.66157976786295,0.001,4.263352199034258,3946,,
560,27,4125,15.36,132.35968099,150,-49.54370389665876,0.001,4.85199788900522,4010,,
564,27,4197,15.55,134.1251956,150,-52.18616797707298,0.001,4.047533869743347,4082,,
568,28,4275,15.84,136.83770745,149,-48.52981609768338,0.001,4.72194148434533,4164,,
572,29,4351,15.97,138.0515552,149,-50.94031829833985,0.001,4.92314180135727,4236,,
576,29,4419,16.03,138.62123554,149,-51.55116435459682,0.001,5.335314018385751,4310,,
580,29,4492,16.17,139.93247775,149,-54.11382865905762,0.001,4.495156256357829,4374,,
584,30,4594,16.67,144.58942052999998,149,-53.539567947387695,0.001,5.096418956915538,4479,,
588,31,4687,17.03,147.9480274,150,-55.268563164605034,0.001,4.4975786209106445,4557,,
592,31,4781,17.43,151.66538408,150,-55.46929413931711,0.001,6.047841736248562,4659,,
596,32,4882,17.8,155.11210164,150,-57.80724171229771,0.001,5.365736876215253,4761,,
600,33,4975,18.17,158.54814839000002,150,-58.472511291503906,0.001,6.354611926608616,4848,,
,,5000,,,,-56.869325425889755,0.001,5.636910359064738,4898,22.7,200.58668228387833
604,33,5105,18.98,166.10575457,151,-58.06921625137329,0.001,5.092575699090958,4934,,
608,34,5205,19.34,169.44724774,149,-61.423461369105745,0.001,5.779106625488827,5093,,
612,35,5316,19.72,172.97767273000002,149,-60.29485667835582,0.001,6.373390544544566,5196,,
616,36,5405,19.91,174.72931979000003,149,-61.22986068725586,0.001,7.039177932237324,5288,,
620,36,5495,20.29,178.25166955999998,149,-64.50957647959392,0.001,8.029493987560272,5375,,
624,37,5594,20.73,182.3419253,149,-63.36343612670898,0.001,6.839174413681031,5478,,
628,38,5715,21.22,186.89243009999998,149,-64.64616444905599,0.001,7.334414442380269,5603,,
632,38,5816,21.66,190.97649272999996,149,-64.65915476481119,0.001,8.404494038943586,5694,,
636,39,5941,22.09,194.97650861999998,149,-67.05512157239411,0.001,11.374757962349134,5823,,
,,6000,,,,-66.06958042491566,0.001,11.339462715646494,5895,30.7,275.1128739237785
640,40,6063,22.6,199.72456075999997,149,-68.75896326700847,0.001,9.915754919466766,5918,,
644,41,6202,23.29,206.14781047,148,-69.0091059366862,0.001,9.968015654333707,6076,,
648,42,6348,24.2,214.61479493,148,-70.56389864753274,0.001,10.388147079583371,6216,,
652,43,6452,24.56,217.94898937999997,148,-69.12917573111397,0.001,10.763450537409101,6328,,
656,44,6603,25.47,226.42669679000002,148,-73.89467710607192,0.001,12.649392829221838,6461,,
660,45,6698,25.73,228.80817728000002,148,-75.77378845214844,0.001,12.282293319702148,6582,,
664,45,6822,26.25,233.63209186,148,-74.87587460604581,0.001,12.576442034348197,6687,,
668,46,6953,26.78,238.54870518000004,148,-76.71233081817627,0.001,14.816112399101257,6816,,
,,7000,,,,-75.65798759460449,0.001,15.071053981781006,6898,34.1,306.9137511730194
672,47,7081,27.3,243.37959314,147,-74.42062505086263,0.001,15.088629722595215,6950,,
676,49,7232,28.13,251.10849649000002,147,-76.41313285827637,0.001,15.93744387626648,7110,,
680,49,7330,28.38,253.40524495999998,146,-76.60556654496627,0.001,15.164279807697643,7213,,
684,50,7454,28.6,255.46464327,147,-77.16747495863173,0.001,16.87794941493443,7326,,
688,51,7611,29.24,261.41960587999995,146,-80.49828602717473,0.001,17.117585310569176,7484,,
692,52,7774,29.93,267.86404904999995,147,-81.25443857366389,0.001,19.555361574346367,7649,,
696,53,7905,30.23,270.65209201999994,147,-82.8911148071289,0.001,22.031731843948364,7785,,
,,8000,,,,-82.84922463553292,0.001,21.852500660078867,7889,39.6,358.2517305970192
700,54,8068,30.93,277.19534321,146,-84.18389941800025,0.001,21.887574883758045,7950,,
704,55,8236,31.31,280.74054749,147,-82.99631245930989,0.001,22.982296582814808,8097,,
708,57,8436,32.31,290.09618654999997,147,-87.09420939854213,0.001,21.823673026902334,8299,,
712,58,8610,32.94,295.98998725000007,147,-87.45524787902832,0.001,26.28025327410017,8478,,
716,59,8800,33.95,305.43562398000006,147,-88.48708898370916,0.001,27.04052920963453,8671,,
720,60,8955,34.6,311.5167987600001,147,-91.16079434481534,0.001,27.549024625258014,8809,,
,,9000,,,,-91.07337540846605,0.001,27.15035339638039,8887,40.8,369.64151817560196
724,61,9096,35.02,315.4311558300001,147,-87.66766103108723,0.001,26.855063835779827,8956,,
728,62,9209,34.94,314.67485299,146,-90.50392723083496,0.001,27.256640255451202,9090,,
732,63,9399,35.83,323.00350345000004,147,-93.93064447351404,0.001,30.5288036947381,9260,,
736,65,9576,36.35,327.88134118,147,-92.65648061578923,0.001,29.184189666401256,9437,,
740,66,9758,36.95,333.48196170999995,147,-95.77927907307942,0.001,33.41118106609437,9590,,
744,67,9955,37.53,338.92207555,147,-96.2418019062764,0.001,35.8162148449872,9822,,
,,10000,,,,-93.70231347335012,0.001,35.68129885824103,9860,41.4,375.31261842250825
748,69,10136,37.88,342.22441767000004,146,-95.50590111227596,0.001,33.038604620731235,9984,,
752,70,10290,38.38,346.9186010699999,146,-97.01905110677083,0.001,36.468102147502286,10163,,
756,71,10423,38.2,345.25292729,146,-101.4278084891183,0.001,34.382731602109715,10297,,
760,72,10571,38.73,350.2416891300001,146,-99.06768035888672,0.001,30.72909071228721,10438,,
764,73,10709,38.87,351.57325553999993,146,-98.62392907393605,0.001,36.20069775214562,10583,,
768,74,10873,39.2,354.68106134000004,146,-101.20285415649414,0.001,33.13598924212985,10738,,
,,11000,,,,-102.2413067287869,0.001,38.96697953895286,10875,45.5,413.9480644464493
772,75,11067,39.86,360.8703810900001,146,-100.98458546605603,0.001,36.17263675154301,10932,,
776,76,11235,40.03,362.4753893599999,146,-100.7651572227478,0.001,38.14779260754585,11104,,
780,77,11439,41.09,372.42053291,146,-103.74101916226473,0.001,37.6243481525155,11298,,
784,78,11587,41.33,374.67670256,146,-103.85357157389323,0.001,38.31908486529095,11464,,
788,79,11753,41.42,375.5370159300001,147,-103.99732090876653,0.001,53.026639785766605,11612,,
792,81,11920,41.46,375.92846981999986,147,-104.110902150472,0.001,43.39693903923035,11796,,
,,12000,,,,-105.75985396535773,0.001,43.51969237076609,11888,50.7,462.4586681127548
796,82,12072,41.67,377.89374881,147,-105.62799911499023,0.001,43.942314052581786,11928,,
800,83,12222,41.54,376.67899038,147,-105.61591243743896,0.001,47.14803338050842,12096,,
804,84,12388,41.52,376.49303012999997,147,-107.4376044895338,0.001,41.155886035495335,12260,,
808,85,12596,41.6,377.25080837,147,-110.1674690246582,0.001,46.18670766647548,12437,,
812,86,12790,41.8,379.13279323,147,-107.87786777202899,0.001,48.276791815664254,12622,,
816,88,12996,41.96,380.64306419,147,-112.49508026123047,0.001,50.782221450805665,12858,,
,,13000,,,,-109.4168715704055,0.001,44.17249098489451,12901,47.7,434.48415820598603
820,89,13175,42.2,382.8894829199999,147,-110.10111340609464,0.001,40.947344377305775,13047,,
824,90,13410,43.14,391.7114689099999,147,-113.9836366072945,0.001,44.78079828302911,13215,,
828,92,13599,43.9,398.84071505,147,-114.22150972154405,0.001,43.73096519046359,13463,,
832,93,13809,44.1,400.71766275000004,147,-114.31720624651227,0.001,44.178717021284434,13669,,
,,14000,,,,-115.70763291983769,0.001,51.150784375374776,13864,54.5,497.8904948353767
836,95,14024,44.48,404.27798639,147,,,,,,
840,96,14201,44.43,403.8304155,147,-116.20232655451848,0.001,51.219489331515334,14057,,
844,97,14456,45.01,409.2645854599999,148,-117.11060469491142,0.001,47.98676661082676,14257,,
848,99,14631,44.95,408.7070613799999,147,-115.09232415093317,0.001,51.76516107610754,14499,,
852,100,14857,45.67,415.44513709000006,147,-118.50396873837425,0.001,54.597245806739444,14723,,
,,15000,,,,-119.00189830638745,0.001,50.87746553067808,14897,60.2,551.4842285513878
856,101,15027,46.04,418.90405615,147,,,,,,
860,102,15195,46.24,420.7712178000001,147,-119.55628814697266,0.001,52.352334594726564,15059,,
864,103,15416,47.07,428.54373479000003,148,-122.71569108963013,0.001,61.01026777787642,15215,,
868,105,15573,47.0,427.88623714,147,-127.01864941914876,0.001,55.67776902516683,15433,,
872,106,15765,46.98,427.69809924000003,147,-120.82803760875355,0.001,50.36370286074552,15630,,
876,107,15963,47.28,430.50053080000004,147,-122.38740189870198,0.001,49.76987148853058,15828,,
,,16000,,,,-121.60013542175292,0.001,51.902012491226195,15868,56.8,519.6218576073646
880,110,16249,48.1,438.17521764,147,-123.09352334340413,0.001,54.071507805272155,16110,,
884,111,16469,48.82,444.9123584400001,147,-124.59854888916016,0.001,53.27618970097722,16329,,
888,112,16684,49.31,449.49803810000003,147,-128.15404720964102,0.001,59.81575038515288,16499,,
,,17000,,,,-128.03475618362427,0.001,66.41978293657303,16653,465.9,4353.479982638359
892,122,17876,59.56,545.55151866,145,-134.60286576407296,0.001,62.37205599004572,17708,,
,,18000,,,,-137.99307908682988,0.001,69.61272202876576,17838,54.8,500.9200623035431
896,124,18121,60.49,554.27446862,145,-138.9149979485406,0.001,59.0059298409356,17950,,
900,125,18381,61.59,564.57837441,145,-138.7444030216762,0.001,58.13161975996835,18227,,
,,19000,,,,-136.68668276468912,0.001,68.17792706450155,18407,634.4,5933.00101492405
904,137,19594,72.06,662.7033468499999,142,-140.09727630615234,0.001,85.20650186209843,19436,,
,,20000,,,,-147.01885647243924,0.001,87.22469637129042,19553,905.0,8469.478672528267
,,21000,,,,-155.46294276428222,0.001,100.49566892242431,20553,1000.0,9359.612693214416
908,158,21777,91.81,847.78706269,137,-163.02977166748047,0.001,116.90619026947022,21553,,
,,22000,,,,-165.0810030423678,0.001,120.74793191658433,21682,362.3,3378.9178661465644
912,164,22506,97.16,897.85133774,136,-167.26939964294434,0.001,130.35821723937988,22277,,
,,23000,,,,-169.0621675491333,0.001,130.81338963508605,22831,116.1,1074.5477311491966
916,169,23066,100.7,930.9658037400001,136,,,,,,
,,24000,,,,-171.99142847305689,0.001,149.95879388784434,23626,1000.0,9358.041611099243
920,178,24721,115.46,1069.2029743800001,138,,,,,,
,,25000,,,,-173.74474811553955,0.001,193.03306359955758,24659,1000.0,9359.691939544678
,,26000,,,,-180.81326724243164,0.001,187.94625931549072,25659,910.6,8521.691003489494
,,27000,,,,-187.6488869934082,0.001,179.31606938552858,26659,1000.0,9358.07823781967
924,210,27754,143.44,1331.42407567,131,,,,,,
,,28000,,,,-192.41792492675782,0.001,176.54549341773986,27659,1000.0,9359.363940525054
,,29000,,,,-199.33332727050782,0.001,208.5984848022461,28659,1000.0,9359.317573070526
,,30000,,,,-205.14389331054687,0.001,224.42543482971192,29659,1000.0,9359.396374607086
,,31000,,,,-211.94254379272462,0.001,256.5493606758118,30659,1000.0,9359.323574543
928,253,31754,181.55,1688.59067171,125,,,,,,
,,32000,,,,-217.22957452392578,0.001,269.5540277786255,31659,1000.0,9359.71990594864
,,33000,,,,-220.7983705444336,0.001,278.98695204925536,32659,1000.0,9359.672958660125
,,34000,,,,-225.38415936279296,0.001,288.6281816673279,33659,1000.0,9359.436419963837
,,35000,,,,-228.6657907409668,0.001,312.37672872161863,34659,1000.0,9359.536994361877
932,292,35754,219.45,2043.8008686500002,122,,,,,,
,,36000,,,,-232.6874221496582,0.001,316.48728002166746,35659,1000.0,9358.96228313446
,,37000,,,,-236.21326016235352,0.001,300.4573041534424,36659,1000.0,9358.829848766327
,,38000,,,,-239.29905587768556,0.001,287.2976586761475,37659,1000.0,9359.455062484742
,,39000,,,,-244.70181860351562,0.001,305.8088344421387,38659,1000.0,9359.43709716797
936,333,39754,257.3,2398.5184236299997,119,,,,,,
,,40000,,,,-251.42960107421874,0.001,367.0209394760132,39659,1000.0,9358.882893753052
,,41000,,,,-256.42649060058596,0.001,390.7824053764343,40659,1000.0,9359.398024749757
,,42000,,,,-261.6079647827148,0.001,434.95325690460203,41659,1000.0,9358.925112819672
,,43000,,,,-267.9815423583984,0.001,497.4080052146912,42659,1000.0,9359.537929821014
940,373,43754,295.53,2756.80081664,117,,,,,,
,,44000,,,,-276.74462127685547,0.001,470.36813037490845,43659,1000.0,9359.81696805954
,,45000,,,,-285.3376343383789,0.001,462.1762144813538,44659,1000.0,9359.362423229217
,,46000,,,,-290.2822282409668,0.001,527.8325134162903,45659,1000.0,9359.79668302536
,,47000,,,,-296.71476403808595,0.001,567.1961062927246,46659,1000.0,9359.79546432495
944,412,47754,332.98,3107.79218668,115,,,,,,
,,48000,,,,-302.3781411743164,0.001,465.56281619644164,47659,1000.0,9359.835942173004
,,49000,,,,-306.881024597168,0.001,493.88084272003175,48659,1000.0,9359.394018363953
,,50000,,,,-317.7309124920819,0.001,492.17634331690124,49732,1000.0,9358.7817486763
948,445,50827,361.96,3379.37794178,114,,,,,,
,,51000,,,,-318.22373181152346,0.001,775.7795773773194,50732,1000.0,9359.121613788604
,,52000,,,,-321.1511812133789,0.001,805.1308931732178,51732,1000.0,9358.191318130494
,,53000,,,,-323.04109436035156,0.001,612.7009798545837,52732,1000.0,9359.837141895294
,,54000,,,,-327.2870111694336,0.001,546.6670826797485,53732,1000.0,9358.891636276245
952,487,54827,399.7,3733.0749658100003,112,,,,,,
,,55000,,,,-333.37140545654296,0.001,459.1012384147644,54732,1000.0,9358.502524089814
,,56000,,,,-336.2924303588867,0.001,510.845938419342,55732,1000.0,9359.835575389861
,,57000,,,,-337.08660705566405,0.001,589.0509045104981,56732,1000.0,9359.046424388885
,,58000,,,,-339.6227943115234,0.001,582.6905714569092,57732,1000.0,9359.052169132232
956,528,58827,438.0,4092.0073903999996,111,,,,,,
,,59000,,,,-341.13559826660156,0.001,510.29245038604734,58732,1000.0,9358.965832328797
,,60000,,,,-342.52530554199217,0.001,466.551736289978,59732,1000.0,9359.258670902253
,,61000,,,,-345.68759765625,0.001,479.64479721832276,60732,1000.0,9359.442010974884
,,62000,,,,-351.1283521118164,0.001,655.9912109031677,61732,193.4,1797.7238120317459
960,568,62019,468.24,4375.385690880001,109,,,,,,
,,63000,,,,-349.6982130570845,0.001,924.2429076460071,62057,1000.0,9359.500228977204
,,64000,,,,-352.66287182617185,0.001,652.6049964828492,63057,1000.0,9359.52432346344
,,65000,,,,-356.1428690185547,0.001,623.0282423706054,64057,1000.0,9359.475067710877
964,592,65152,497.36,4648.282410649999,109,,,,,,
,,66000,,,,-358.0286298828125,0.001,627.6369714126587,65057,1000.0,9358.83804359436
,,67000,,,,-358.5411235961914,0.001,612.9316887588501,66057,1000.0,9358.909619426728
,,68000,,,,-361.288016418457,0.001,575.8753437271118,67057,1000.0,9359.261872577667
,,69000,,,,-361.3416916503906,0.001,512.2589301147461,68057,1000.0,9359.590148162843
968,630,69152,535.79,5008.43137157,109,,,,,,
