rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/std,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
,,,495000,,,0.8794569969177246,2410,0.8843582421541214,0.0003,0.189599609375,0.02410505,0.2,-21.85844204425812,-0.046463388670235875,408.94666771888734,147.77731323242188,467.9174704602454,89.95
80.25,242,1303,495616,398.98046424,380,,,,,,,,,,,,,
81.04,243,1307,497664,403.27070722999997,380,0.8784670233726501,2420,0.902235634624958,0.0003,0.23359375,0.03413719,0.2,-21.85381937623024,-0.05014028722944204,318.49455564022065,90.90149688720703,,
82.05,244,1312,499712,406.68978560999994,380,0.877983808517456,2430,0.9152970239520073,0.0003,0.20419921875,0.026449133,0.2,-21.8392564535141,-0.04807776985107921,344.631338596344,162.20791625976562,,
,,,500000,,,0.8768231868743896,2440,0.9121987968683243,0.0003,0.21142578125,0.031061413,0.2,-21.823702692985535,-0.04944596475979779,294.22633390426637,72.7253646850586,487.1818327236921,91.75
81.12,245,1319,501760,403.46416396000006,380,,,,,,,,,,,,,
81.45,246,1323,503808,405.2725875,380,0.876203715801239,2450,0.9179241359233856,0.0003,0.232177734375,0.033741534,0.2,-21.805964612960814,-0.050237548240693285,293.5752915620804,107.89863586425781,,
,,,505000,,,0.8760272860527039,2460,0.9348241165280342,0.0003,0.24833984375,0.034895185,0.2,-21.800361490249635,-0.05567264757992234,239.3147213459015,61.717899322509766,524.9961121145636,98.7
81.18,247,1330,505856,406.33648677,380,,,,,,,,,,,,,
81.28,248,1336,507904,407.68447867,380,0.8748578429222107,2470,0.8950942978262901,0.0003,0.25625,0.03293243,0.2,-21.786538594961165,-0.05436292351805605,326.7547394275665,121.37043762207031,,
81.53,249,1340,509952,405.89625377000004,380,0.8745797276496887,2480,0.9084612354636192,0.0003,0.226416015625,0.02860643,0.2,-21.773371696472168,-0.053736135695362466,337.09272503852844,101.4741439819336,,
,,,510000,,,0.8742570877075195,2490,0.9234586358070374,0.0003,0.230126953125,0.032001466,0.2,-21.769171303510667,-0.049502831880818124,299.8697998285294,98.84284210205078,527.8842192359268,100.25
83.75,250,1347,512000,417.18032459,379,,,,,,,,,,,,,
82.94,251,1352,514048,410.04329994,380,0.87373286485672,2500,0.9068811684846878,0.0003,0.228662109375,0.03099432,0.2,-21.75958017706871,-0.052063002600334585,316.4381947517395,98.87806701660156,,
,,,515000,,,0.8720086216926575,2510,0.9129318669438362,0.0003,0.23486328125,0.029721294,0.2,-21.73636125922203,-0.051878256641794,338.4676733493805,104.79202270507812,508.28016121536496,97.45
82.34,252,1359,516096,408.89378495000005,379,,,,,,,,,,,,,
80.1,253,1364,518144,400.33391534,379,0.870578408241272,2520,0.9257286339998245,0.0003,0.197802734375,0.024669234,0.2,-21.705234509706496,-0.046640823554480446,292.4419718742371,131.863037109375,,
,,,520000,,,0.8697913885116577,2530,0.928478516638279,0.0003,0.23125,0.03444005,0.2,-21.687182635068893,-0.050772512398543766,253.52357065677643,86.30712890625,529.8208836525679,102.3
80.19,254,1371,520192,401.54811760000007,379,,,,,,,,,,,,,
81.09,255,1376,522240,408.28676208,379,0.8696600794792175,2540,0.9103539660573006,0.0003,0.218115234375,0.028144605,0.2,-21.672993862628935,-0.05105052656726912,346.54306025505065,107.52664947509766,,
80.65,256,1381,524288,402.66432253000005,379,0.8690474033355713,2550,0.9187224209308624,0.0003,0.208642578125,0.028059527,0.2,-21.664684802293777,-0.048126361705362795,289.71821608543394,96.67752838134766,,
,,,525000,,,0.868683397769928,2560,0.9030508771538734,0.0003,0.222119140625,0.030353785,0.2,-21.65103520154953,-0.04977389645355288,309.0793507575989,93.43744659423828,459.80999953858554,88.15
83.27,257,1388,526336,416.95791177000007,379,,,,,,,,,,,,,
80.82,258,1393,528384,406.05231731,379,0.8690441250801086,2570,0.9272561445832253,0.0003,0.23330078125,0.033368766,0.2,-21.652041453123093,-0.051532560883788395,297.4892157316208,102.71639251708984,,
,,,530000,,,0.8680673241615295,2580,0.9024703800678253,0.0003,0.232177734375,0.026998498,0.2,-21.645603710412978,-0.04967428715608548,356.64654383659365,108.18621826171875,426.9793581277132,81.9
80.4,259,1400,530432,401.29345437999996,378,,,,,,,,,,,,,
82.21,260,1405,532480,411.60935321,378,0.8678204417228699,2590,0.9084949567914009,0.0003,0.22509765625,0.027171053,0.2,-21.629019993543626,-0.05069576282403432,355.39619541168213,97.03411102294922,,
81.01,261,1410,534528,405.72275192000006,379,0.8669177889823914,2600,0.8980282992124557,0.0003,0.257421875,0.039943304,0.2,-21.61577852964401,-0.04947898175450973,320.4004799365997,100.99109649658203,,
,,,535000,,,0.867597758769989,2610,0.9065946862101555,0.0003,0.24189453125,0.035930008,0.2,-21.616016352176665,-0.05112237530702259,347.74843764305115,120.12374877929688,440.8209299881244,85.9
81.87,262,1417,536576,404.6872800999999,378,,,,,,,,,,,,,
83.14,263,1422,538624,415.17948121999996,378,0.868278443813324,2620,0.9091273620724678,0.0003,0.21494140625,0.039579872,0.2,-21.628087025880813,-0.04702477902028477,337.1154881000519,113.40491485595703,,
,,,540000,,,0.8684511184692383,2630,0.9103397950530052,0.0003,0.23916015625,0.032531835,0.2,-21.635931289196016,-0.05126778220583219,340.6427486419678,159.42645263671875,360.8093915956095,71.9
81.74,264,1429,540672,408.63361547999995,378,,,,,,,,,,,,,
81.79,265,1433,542720,406.88995756,378,0.8675650358200073,2640,0.9173651859164238,0.0003,0.242529296875,0.03713743,0.2,-21.626448196172714,-0.0473232402902795,319.53399524688723,123.73475646972656,,
81.65,266,1438,544768,410.2372831099999,378,0.8679635524749756,2650,0.9192081168293953,0.0003,0.21435546875,0.031160401,0.2,-21.62263727784157,-0.047420583228813484,314.56798179149627,78.00553894042969,,
,,,545000,,,0.8676586747169495,2660,0.9105758592486382,0.0003,0.187890625,0.025405128,0.2,-21.621875536441802,-0.045636768935946745,366.52566385269165,144.40452575683594,394.38448510468004,77.2
80.65,267,1445,546816,400.0911019200001,378,,,,,,,,,,,,,
80.27,268,1449,548864,401.04261856,378,0.8670087456703186,2670,0.8932519480586052,0.0003,0.19912109375,0.027333768,0.2,-21.611391019821166,-0.04810229654540308,469.31658549308776,116.86528778076172,,
,,,550000,,,0.8649541735649109,2680,0.8882040753960609,0.0003,0.21728515625,0.031567343,0.2,-21.584522426128387,-0.04992328979424201,388.2914083480835,193.53387451171875,538.4049023002386,104.95
80.7,269,1457,550912,402.33295517,378,,,,,,,,,,,,,
80.51,270,1461,552960,401.77231727000003,378,0.8648384213447571,2690,0.9208509922027588,0.0003,0.238916015625,0.033543255,0.2,-21.55881235599518,-0.052216594651690686,295.38286719322207,104.07624053955078,,
,,,555000,,,0.8637437224388123,2700,0.9197451174259186,0.0003,0.219873046875,0.03048061,0.2,-21.5513845205307,-0.048793223929533266,288.0784050941467,97.40701293945312,552.0265318930149,106.05
81.81,271,1468,555008,409.0010963699999,377,,,,,,,,,,,,,
81.31,272,1473,557056,405.10494215000006,378,0.862920343875885,2710,0.9006332606077194,0.0003,0.24443359375,0.030840984,0.2,-21.53189794421196,-0.053117154151550494,345.0438921928406,132.75942993164062,,
82.8,273,1478,559104,414.2876494,378,0.8617764711380005,2720,0.9084272384643555,0.0003,0.23193359375,0.03426417,0.2,-21.510069596767426,-0.05465970931109041,305.70972230434415,109.27212524414062,,
,,,560000,,,0.8611986041069031,2730,0.9059063792228699,0.0003,0.27734375,0.03604544,0.2,-21.49469205737114,-0.05587101968412753,336.02488775253295,150.36407470703125,543.5480691879987,103.5
84.37,274,1485,561152,423.09247008999984,377,,,,,,,,,,,,,
82.26,275,1490,563200,413.28719798,377,0.8609767556190491,2740,0.9008673205971718,0.0003,0.255859375,0.03753993,0.2,-21.485635608434677,-0.05117969172133598,357.71735706329343,123.52349090576172,,
,,,565000,,,0.8609434366226196,2750,0.9266563579440117,0.0003,0.266357421875,0.035585064,0.2,-21.484535896778105,-0.05769792667706497,246.5286310195923,85.81085205078125,498.08023613989354,94.95
83.97,276,1497,565248,423.6968507500002,377,,,,,,,,,,,,,
84.1,277,1502,567296,423.51729562,377,0.8604931831359863,2760,0.9293217584490776,0.0003,0.245751953125,0.036817178,0.2,-21.473840844631194,-0.05203577782667708,270.39624671936036,116.15669250488281,,
83.2,278,1506,569344,418.55783059000004,377,0.8587038516998291,2770,0.9144780933856964,0.0003,0.2283203125,0.035746373,0.2,-21.45356004834175,-0.04476711439492646,300.2867262363434,138.20266723632812,,
,,,570000,,,0.8573287725448608,2780,0.9257951751351357,0.0003,0.233544921875,0.032381423,0.2,-21.41996939778328,-0.047794813581276685,329.53168420791627,154.9769744873047,533.3205338180065,103.0
85.95,279,1514,571392,431.66970846,377,,,,,,,,,,,,,
86.2,280,1518,573440,433.2153023999999,377,0.8566213250160217,2790,0.9040910303592682,0.0003,0.237841796875,0.03457153,0.2,-21.39543399810791,-0.04438068373710848,310.6269834280014,95.93289947509766,,
,,,575000,,,0.8556209802627563,2800,0.9248497560620308,0.0003,0.269287109375,0.040081795,0.2,-21.380514961481094,-0.05255538605269976,248.66123626232147,70.44513702392578,592.5527980327606,115.7
84.5,281,1526,575488,425.70355624999996,377,,,,,,,,,,,,,
84.93,282,1530,577536,425.7098372499999,377,0.8546735048294067,2810,0.928734116256237,0.0003,0.236083984375,0.029753065,0.2,-21.365517097711564,-0.05535593179229181,292.71837639808655,126.62802124023438,,
82.64,283,1535,579584,414.4852998,377,0.8541731238365173,2820,0.9279636442661285,0.0003,0.270556640625,0.03621932,0.2,-21.349193173646928,-0.05618148745998042,243.30717480182648,111.15592193603516,,
,,,580000,,,0.8535602688789368,2830,0.9140957593917847,0.0003,0.24208984375,0.035097793,0.2,-21.338869059085845,-0.050333897437667474,304.84388451576234,97.8102798461914,554.7461935698987,107.9
82.71,284,1542,581632,415.6709375999999,376,,,,,,,,,,,,,
82.34,285,1547,583680,413.11998264999994,377,0.8532352447509766,2840,0.9170036613941193,0.0003,0.2583984375,0.037664782,0.2,-21.32967960834503,-0.055463514689472505,279.6049132347107,85.62162017822266,,
,,,585000,,,0.8525432348251343,2850,0.9219972044229507,0.0003,0.280712890625,0.037822716,0.2,-21.318520003557204,-0.054799846844980495,282.3069808959961,103.93831634521484,354.34926973581315,76.7
81.65,286,1554,585728,409.0062871100001,376,,,,,,,,,,,,,
82.07,287,1559,587776,411.65891970000007,376,0.8517706394195557,2860,0.9131157696247101,0.0003,0.247705078125,0.03391449,0.2,-21.302228116989134,-0.05126861108001322,267.28350439071653,70.95720672607422,,
80.94,288,1564,589824,405.52493222000004,377,0.8512096405029297,2870,0.9192186892032623,0.0003,0.26201171875,0.036783434,0.2,-21.288630217313766,-0.052433826896594836,320.91685185432436,105.65442657470703,,
,,,590000,,,0.8493229746818542,2880,0.920266330242157,0.0003,0.279296875,0.036008727,0.2,-21.262537467479707,-0.05502564141643233,309.19657883644106,151.080078125,438.11267471313477,89.85
82.77,289,1571,591872,413.37545262,376,,,,,,,,,,,,,
82.49,290,1576,593920,414.48014051000007,376,0.8490971922874451,2890,0.9162607863545418,0.0003,0.2458984375,0.034260556,0.2,-21.24319212436676,-0.052327021784731184,301.69761967658997,137.15797424316406,,
,,,595000,,,0.8490179777145386,2900,0.9199670106172562,0.0003,0.282666015625,0.044056427,0.2,-21.238047337532045,-0.05429229933070019,245.87698826789855,68.35248565673828,357.3779985368252,78.0
83.49,291,1583,595968,418.96807685,376,,,,,,,,,,,,,
84.23,292,1588,598016,422.04283268,376,0.8487244248390198,2910,0.9118645340204239,0.0003,0.258251953125,0.03760712,0.2,-21.23205080628395,-0.05155699190800078,319.10866656303403,129.83938598632812,,
,,,600000,,,0.848414957523346,2920,0.9257367998361588,0.0003,0.23515625,0.034446023,0.2,-21.227303409576415,-0.04934938178048469,260.1594338417053,91.38843536376953,495.19943952560425,97.5
83.95,293,1595,600064,422.52641023999996,376,,,,,,,,,,,,,
84.54,294,1599,602112,425.65801569999996,376,0.8472344875335693,2930,0.932384192943573,0.0003,0.265771484375,0.03642948,0.2,-21.209274995326997,-0.0542922934924718,258.6221802473068,78.82164764404297,,
83.0,295,1604,604160,418.7933574000001,376,0.8475678563117981,2940,0.9354455322027206,0.0003,0.25634765625,0.039911117,0.2,-21.198928129673003,-0.05193422672455199,266.56190996170045,69.10869598388672,,
,,,605000,,,0.846838116645813,2950,0.9278634116053581,0.0003,0.23671875,0.030239759,0.2,-21.19309084415436,-0.050709027648554186,297.87585697174075,113.8684310913086,388.469941393286,78.0
81.1,296,1610,606208,408.99427061999995,376,,,,,,,,,,,,,
80.85,297,1615,608256,408.6929448,376,0.8471385836601257,2960,0.922984354197979,0.0003,0.2376953125,0.03248649,0.2,-21.186147183179855,-0.05165461971482728,315.283408665657,114.24810028076172,,
,,,610000,,,0.8467798233032227,2970,0.8953989595174789,0.0003,0.274658203125,0.039302766,0.2,-21.185805642604826,-0.051859424778376705,282.8092704057693,74.95185852050781,504.7474230058491,99.85
81.78,298,1622,610304,410.32067026,376,,,,,,,,,,,,,
83.25,299,1627,612352,415.46587184000003,376,0.8460853695869446,2980,0.9020346850156784,0.0003,0.238330078125,0.03306444,0.2,-21.172326719760896,-0.04851288468926214,331.60575783252716,112.29549407958984,,
84.24,300,1632,614400,422.18667016,376,0.8461317420005798,2990,0.9191188886761665,0.0003,0.243310546875,0.03400395,0.2,-21.167439168691637,-0.04932363543775864,306.7334528684616,112.31317901611328,,
,,,615000,,,0.8444070219993591,3000,0.9288501515984535,0.0003,0.28583984375,0.04272546,0.2,-21.147180032730102,-0.05891959999862593,278.51920690536497,74.51240539550781,497.784736430645,99.7
85.77,301,1639,616448,430.80985290999996,376,,,,,,,,,,,,,
84.08,302,1643,618496,425.80241982,376,0.844747006893158,3010,0.9355068802833557,0.0003,0.271728515625,0.037060834,0.2,-21.13599221110344,-0.05648515498323832,271.6772614479065,90.44258880615234,,
,,,620000,,,0.8446024656295776,3020,0.9111676216125488,0.0003,0.238134765625,0.03470665,0.2,-21.13644669055939,-0.04732023891119752,358.19927921295164,128.44744873046875,564.3240368306637,110.15
82.39,303,1651,620544,417.99956667999993,375,,,,,,,,,,,,,
83.24,304,1655,622592,420.83960536,375,0.843852162361145,3030,0.9247333779931068,0.0003,0.2474609375,0.036493756,0.2,-21.12362803220749,-0.048192612652201205,274.31805553436277,79.77037048339844,,
84.39,305,1660,624640,425.36818504999997,376,0.8439245820045471,3040,0.9251834526658058,0.0003,0.26943359375,0.035744704,0.2,-21.119232773780823,-0.05557847201998811,285.0276931762695,95.28977966308594,,
,,,625000,,,0.8434877991676331,3050,0.9310144931077957,0.0003,0.280615234375,0.03985769,0.2,-21.11437024474144,-0.05606341193924891,265.76325981616975,75.71793365478516,579.0615147531032,114.45
83.38,306,1668,626688,418.65972032999997,375,,,,,,,,,,,,,
85.79,307,1672,628736,429.3226964599999,375,0.8423954248428345,3060,0.9255528450012207,0.0003,0.273876953125,0.04577343,0.2,-21.09832257628441,-0.05340592561406084,292.0210840702057,108.49565887451172,,
,,,630000,,,0.8401728868484497,3070,0.923887200653553,0.0003,0.26181640625,0.040147275,0.2,-21.0621716439724,-0.051942061370937154,279.1650661945343,54.42913818359375,568.8543687164783,112.55
84.02,308,1680,630784,421.13902957,375,,,,,,,,,,,,,
80.84,309,1685,632832,404.65410555,375,0.8398585915565491,3080,0.9390967413783073,0.0003,0.278857421875,0.042787526,0.2,-21.038495564460753,-0.05147839454875793,224.62352340221406,79.34359741210938,,
80.5,310,1690,634880,404.01860349000003,375,0.839317798614502,3090,0.9282091036438942,0.0003,0.262353515625,0.037188232,0.2,-21.028561806678773,-0.051035865364247,253.92787139415742,106.66858673095703,,
,,,635000,,,0.8391976356506348,3100,0.9270683899521828,0.0003,0.280078125,0.038276225,0.2,-21.024269556999208,-0.0538073091651313,255.6157035112381,90.71302795410156,462.86029869019984,91.05
80.07,311,1697,636928,400.34252984000005,375,,,,,,,,,,,,,
79.92,312,1702,638976,401.88582310000004,375,0.839131772518158,3110,0.9262255653738976,0.0003,0.275390625,0.03790264,0.2,-21.018957310914992,-0.053374846902443096,271.58185482025146,151.9568634033203,,
,,,640000,,,0.8383644223213196,3120,0.9408252499997616,0.0003,0.286376953125,0.041279502,0.2,-21.00947641134262,-0.0552598261856474,249.69568002223969,98.8616714477539,482.33664377480744,97.0
81.34,313,1709,641024,408.12386906000006,374,,,,,,,,,,,,,
83.33,314,1713,643072,416.6587763799999,375,0.8365759253501892,3130,0.9217138439416885,0.0003,0.2421875,0.039341573,0.2,-20.984202939271928,-0.051752458934788595,318.90428705215453,144.8565216064453,,
,,,645000,,,0.8360787630081177,3140,0.9228908643126488,0.0003,0.246484375,0.03639824,0.2,-20.961282980442046,-0.05637638628249988,302.43453159332273,136.0126953125,399.51957307066766,80.85
83.27,315,1720,645120,418.17731066,374,,,,,,,,,,,,,
84.72,316,1725,647168,422.73281649999996,375,0.8356979489326477,3150,0.9211989715695381,0.0003,0.237060546875,0.032987885,0.2,-20.95354264974594,-0.05013327750202734,328.5708210468292,88.45755004882812,,
85.34,317,1730,649216,427.02106441999996,375,0.8350319862365723,3160,0.9176076501607895,0.0003,0.23359375,0.03533134,0.2,-20.941699171066283,-0.051820971007691695,348.44744329452516,164.8143768310547,,
,,,650000,,,0.8341596126556396,3170,0.9203279837965965,0.0003,0.236669921875,0.031298295,0.2,-20.924560141563415,-0.04794692217255943,293.21722371578215,116.7488784790039,398.3350921243429,80.15
82.88,318,1737,651264,416.2545693900001,374,,,,,,,,,,,,,
83.84,319,1742,653312,423.2047438299999,374,0.833935022354126,3180,0.9189955145120621,0.0003,0.24404296875,0.037089568,0.2,-20.9126724421978,-0.05056368186487816,322.834925031662,118.0981216430664,,
,,,655000,,,0.8338227272033691,3190,0.9183059334754944,0.0003,0.27119140625,0.04041638,0.2,-20.90603021979332,-0.054510888064396565,323.69107525348664,90.92524719238281,442.3036738395691,89.15
85.54,320,1749,655360,431.0534761900001,374,,,,,,,,,,,,,
85.41,321,1753,657408,430.49144146,374,0.8331118226051331,3200,0.885763444006443,0.0003,0.23974609375,0.031219056,0.2,-20.89923212528229,-0.05193492613034323,434.7750581741333,131.50271606445312,,
85.78,322,1758,659456,432.3047518,375,0.8334280848503113,3210,0.9104863852262497,0.0003,0.214794921875,0.027539073,0.2,-20.893394535779954,-0.04856650186702609,369.6260983467102,104.60795593261719,,
,,,660000,,,0.8323715329170227,3220,0.9050896614789963,0.0003,0.2470703125,0.03855661,0.2,-20.886874741315843,-0.05217528091743588,367.4815234661102,133.8268280029297,433.4732184588909,90.0
85.63,323,1765,661504,429.02891537999994,374,,,,,,,,,,,,,
82.35,324,1770,663552,412.4712949500001,374,0.8308096528053284,3230,0.9091848209500313,0.0003,0.26064453125,0.03331438,0.2,-20.857758158445357,-0.049649914537440054,331.923427438736,130.77349853515625,,
,,,665000,,,0.8306798934936523,3240,0.9329104647040367,0.0003,0.271630859375,0.041911937,0.2,-20.84115226864815,-0.052541401056805624,264.4418698310852,108.38351440429688,348.0652749981731,70.6
83.2,325,1776,665600,415.47019202999996,374,,,,,,,,,,,,,
83.44,326,1781,667648,416.7638726899999,374,0.8310521245002747,3250,0.9064271748065948,0.0003,0.24345703125,0.037131995,0.2,-20.84475983977318,-0.051752663601655514,307.9903515577316,98.585693359375,,
82.32,327,1785,669696,413.1919784000001,374,0.830456554889679,3260,0.8950843811035156,0.0003,0.2552734375,0.039449632,0.2,-20.84132063984871,-0.0486161458567949,366.6461820602417,108.43448638916016,,
,,,670000,,,0.8298470973968506,3270,0.9198198392987251,0.0003,0.28056640625,0.044018965,0.2,-20.82874177098274,-0.05239751898334362,290.0111260652542,122.66413116455078,370.2895907267928,75.7
83.66,328,1792,671744,422.06358729999994,374,,,,,,,,,,,,,
82.7,329,1797,673792,418.96810673000004,374,0.8293278813362122,3280,0.9211783409118652,0.0003,0.283056640625,0.041899253,0.2,-20.817570692300798,-0.05128674265579321,280.3744160175323,121.1937484741211,,
,,,675000,,,0.8285484313964844,3290,0.9111364483833313,0.0003,0.2931640625,0.04895805,0.2,-20.802184867858887,-0.05302956346422434,311.8504554748535,100.3653335571289,435.9463822245598,88.55
82.15,330,1804,675840,415.47707498000005,374,,,,,,,,,,,,,
82.84,331,1809,677888,418.97667602999996,374,0.8281416296958923,3300,0.938502661883831,0.0003,0.299267578125,0.048951656,0.2,-20.79186305999756,-0.053782810716074894,247.49306128025054,107.82421112060547,,
82.33,332,1814,679936,415.32003043,374,0.8275864720344543,3310,0.9325123578310013,0.0003,0.274755859375,0.039857503,0.2,-20.784219086170197,-0.05387675426027272,234.28820817470552,88.31741333007812,,
,,,680000,,,0.8275273442268372,3320,0.9191655218601227,0.0003,0.304541015625,0.04038362,0.2,-20.775582879781723,-0.05616662255779374,264.87769374847414,80.0879135131836,398.9710717186332,81.75
83.22,333,1821,681984,419.0848986800001,374,,,,,,,,,,,,,
83.57,334,1826,684032,422.04505260999997,374,0.8279529809951782,3330,0.9151661619544029,0.0003,0.27509765625,0.041777425,0.2,-20.77833957076073,-0.0525743899459485,328.33645198345187,113.20630645751953,,
,,,685000,,,0.8275672793388367,3340,0.9183428809046745,0.0003,0.2744140625,0.04356903,0.2,-20.777644950151444,-0.05156980907777324,301.53473205566405,149.83233642578125,427.1568610936403,87.55
83.36,335,1833,686080,422.1088210100001,374,,,,,,,,,,,,,
83.57,336,1838,688128,423.95226901999996,374,0.8286429643630981,3350,0.9110376089811325,0.0003,0.25703125,0.036561195,0.2,-20.778418052196503,-0.04703822570154444,340.70642886161806,156.19326782226562,,
,,,690000,,,0.8277720212936401,3360,0.9196021780371666,0.0003,0.279541015625,0.044737946,0.2,-20.77960076332092,-0.05038547468429897,299.69077734947206,121.57038879394531,483.56717021167276,99.2
82.88,337,1845,690176,420.35248052,374,,,,,,,,,,,,,
82.4,338,1849,692224,417.36309263999993,374,0.8264259099960327,3370,0.9287377893924713,0.0003,0.301806640625,0.04535005,0.2,-20.754997777938843,-0.05399870192341041,288.9595148563385,95.21552276611328,,
83.41,339,1854,694272,421.79947615,374,0.8255834579467773,3380,0.9278046041727066,0.0003,0.289501953125,0.04226972,0.2,-20.73702870607376,-0.05424459763453342,282.3911017894745,113.46941375732422,,
,,,695000,,,0.8256083130836487,3390,0.925924226641655,0.0003,0.2796875,0.039185226,0.2,-20.72772319316864,-0.053168614889727905,262.31234827041624,155.24427795410156,534.4167551070452,107.7
83.75,340,1862,696320,424.54554515999996,373,,,,,,,,,,,,,
85.58,341,1867,698368,431.03949441,374,0.824981153011322,3400,0.9063692092895508,0.0003,0.2662109375,0.03942331,0.2,-20.72277295589447,-0.05070288481365424,300.77188940048217,111.27507019042969,,
,,,700000,,,0.825187087059021,3410,0.9257482662796974,0.0003,0.260498046875,0.037742373,0.2,-20.71690903902054,-0.052047585198306476,259.3824674129486,110.33019256591797,484.0973463717848,98.3
86.1,342,1874,700416,434.99662065999996,373,,,,,,,,,,,,,
84.66,343,1879,702464,426.8376686700001,373,0.8240030407905579,3420,0.9123668819665909,0.0003,0.24833984375,0.04126995,0.2,-20.70694249868393,-0.05099188918829896,357.6912871360779,158.2598114013672,,
84.67,344,1883,704512,423.04863416999996,373,0.8237435221672058,3430,0.9302875176072121,0.0003,0.2703125,0.042971395,0.2,-20.695154899358748,-0.05138600342615973,277.1187263727188,112.01933288574219,,
,,,705000,,,0.8224281072616577,3440,0.9184517934918404,0.0003,0.272509765625,0.042905852,0.2,-20.673927235603333,-0.05248572479176801,327.8590787887573,123.4827651977539,482.9189928531647,98.95
84.62,345,1890,706560,421.7359144500001,373,,,,,,,,,,,,,
84.51,346,1895,708608,422.44588758,373,0.8214399814605713,3450,0.9042609184980392,0.0003,0.264111328125,0.039542753,0.2,-20.647250878810883,-0.052449282904854046,371.91149230003356,122.56556701660156,,
,,,710000,,,0.8217674493789673,3460,0.9293006956577301,0.0003,0.257958984375,0.046761747,0.2,-20.64418117403984,-0.049511680076830086,297.08223474025726,120.99192810058594,407.30513525158165,85.05
84.95,347,1903,710656,423.89566594000013,373,,,,,,,,,,,,,
84.77,348,1908,712704,420.32592797999996,373,0.8210951685905457,3470,0.91035345941782,0.0003,0.253857421875,0.039325114,0.2,-20.636295115947725,-0.050065284234005955,315.59988617897034,122.72931671142578,,
83.77,349,1913,714752,418.84991304000005,373,0.8195842504501343,3480,0.9175271838903427,0.0003,0.266015625,0.042597532,0.2,-20.614416444301604,-0.05225322726764716,279.1661651611328,62.90202331542969,,
,,,715000,,,0.8193986415863037,3490,0.8804735466837883,0.0003,0.266552734375,0.04313266,0.2,-20.59891414642334,-0.04962575729296077,436.4563147544861,117.2629623413086,532.153736692667,109.05
83.57,350,1920,716800,418.1477088,373,,,,,,,,,,,,,
84.06,351,1925,718848,420.26892564999997,373,0.8187982439994812,3500,0.9301592037081718,0.0003,0.29384765625,0.044501506,0.2,-20.58734087944031,-0.054580432715010826,298.20031554698943,102.88154602050781,,
,,,720000,,,0.8188819885253906,3510,0.9029773697257042,0.0003,0.235595703125,0.03200361,0.2,-20.582846707105638,-0.050057275479775856,418.68291025161744,131.14996337890625,484.2271940037608,97.4
87.05,352,1932,720896,440.58957966,373,,,,,,,,,,,,,
88.55,353,1937,722944,446.8666924699999,373,0.8181487917900085,3520,0.9012861475348473,0.0003,0.209912109375,0.033548787,0.2,-20.577243512868883,-0.04259734537918121,421.72230167388915,147.1454315185547,,
87.62,354,1942,724992,441.781795,373,0.8169434666633606,3530,0.9158607944846153,0.0003,0.2421875,0.039954234,0.2,-20.5553095638752,-0.05132341471035033,359.23524060249326,109.61682891845703,,
,,,725000,,,0.8169277310371399,3540,0.9248607903718948,0.0003,0.265966796875,0.043291613,0.2,-20.54130873680115,-0.04938006015727296,327.9842326641083,116.16068267822266,523.4590598553419,106.35
89.07,355,1950,727040,449.28885636000007,372,,,,,,,,,,,,,
87.65,356,1954,729088,440.6481905300001,372,0.8156999945640564,3550,0.910571001470089,0.0003,0.27880859375,0.040867373,0.2,-20.526964288949966,-0.049172599453595464,309.5959305524826,122.13673400878906,,
,,,730000,,,0.8153696656227112,3560,0.888145811855793,0.0003,0.2521484375,0.039401203,0.2,-20.511025089025498,-0.04872617416258436,416.6148103713989,155.10308837890625,513.4864702366292,102.3
87.78,357,1962,731136,442.09500909999997,372,,,,,,,,,,,,,
86.63,358,1966,733184,434.94107255,372,0.8140894174575806,3570,0.8916329517960548,0.0003,0.22529296875,0.032537706,0.2,-20.492804515361787,-0.046783760454854925,432.82667937278745,159.28724670410156,,
,,,735000,,,0.8141553997993469,3580,0.894031286239624,0.0003,0.228173828125,0.033739805,0.2,-20.480157190561293,-0.0433785096363863,422.0281448364258,200.22311401367188,555.5666684567929,108.45
85.41,359,1974,735232,428.0194869099999,372,,,,,,,,,,,,,
85.59,360,1978,737280,428.86071834,372,0.8133707642555237,3590,0.9050201699137688,0.0003,0.235107421875,0.036856145,0.2,-20.47416835427284,-0.049888565359287894,376.6435166358948,156.18116760253906,,
85.94,361,1983,739328,430.9218387,372,0.8123196959495544,3600,0.933764137327671,0.0003,0.287890625,0.046118475,0.2,-20.453114157915117,-0.051538677763892336,263.63548691272734,79.1088638305664,,
,,,740000,,,0.8112483620643616,3610,0.9260469302535057,0.0003,0.28671875,0.045252677,0.2,-20.432249933481216,-0.05330801959207747,270.64285864830015,111.42700958251953,462.8970168977976,93.25
87.58,362,1990,741376,438.7219850200001,372,,,,,,,,,,,,,
87.57,363,1995,743424,440.99905888999984,372,0.81142258644104,3620,0.9140796735882759,0.0003,0.2408203125,0.040034976,0.2,-20.42340551018715,-0.05002103006700054,326.6260630607605,153.3005828857422,,
