time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
,0.2714598249271512,,199002,,-59.931337699890136,200000,,0.001,,916.3922216325998,1000.0
133,0.34839795176684857,1511,201002,216,-59.76842677307129,202002,919.8882395200001,0.001,1000.0,,
,0.27337782064825294,,204002,,-59.56141069793701,205000,,0.001,,953.2818948470056,1000.0
133,0.2502447868436575,1544,205002,220,-59.517317108154295,206002,922.8324341700002,0.001,1000.0,,
,0.24245409242063762,,209002,,-59.634652206420895,210000,,0.001,,951.1796223610639,1000.0
133,,1575,,224,,210002,923.41953303,,1000.0,,
134,0.2712077039554715,1596,213002,228,-59.807174522399905,214002,924.7393707200001,0.001,1000.0,,
,0.2782970788180828,,214002,,-59.78250396728516,215000,,0.001,,785.1383491039276,1000.0
133,0.2611595733463764,1628,217002,232,-59.692273651123045,218002,922.4063113900002,0.001,1000.0,,
,0.23253240171074868,,219002,,-59.77821982574463,220000,,0.001,,791.230547529459,1000.0
133,0.23510869899392128,1660,221002,236,-59.89701515197754,222002,917.4988424100001,0.001,1000.0,,
,0.23365474954247475,,224002,,-59.833082748413084,225000,,0.001,,940.3422496844083,1000.0
133,0.22581850991398095,1691,225002,240,-59.878960304260254,226002,914.0381824100001,0.001,1000.0,,
,0.27198994541168214,,229002,,-59.66886074066162,230000,,0.001,,864.7223159953952,1000.0
133,,1723,,244,,230002,911.51979066,,1000.0,,
134,0.2928378704637289,1744,233002,248,-59.44086289978027,234002,900.7199797099998,0.001,1000.0,,
,0.317378332555294,,234002,,-59.367642036437985,235000,,0.001,,899.4933599538169,1000.0
134,0.3785900090932846,1776,237002,252,-59.14578583526611,238002,892.6618104700001,0.001,1000.0,,
,0.36730389930307866,,239002,,-58.83256906890869,240000,,0.001,,856.6035966834054,1000.0
133,0.32608155147731305,1809,241002,256,-58.70712839508057,242002,887.83912574,0.001,1000.0,,
,0.3634389155805111,,244002,,-58.31953687286377,245000,,0.001,,663.3285664767958,1000.0
133,0.33560624642670156,1842,245002,260,-58.2819892578125,246002,885.1661764300001,0.001,1000.0,,
,0.32870455613732336,,249002,,-57.84215761566162,250000,,0.001,,563.6145887542516,1000.0
133,,1874,,264,,250002,865.93661105,,1000.0,,
133,0.2869693975150585,1895,253002,268,-57.85910280609131,254002,858.3316908699999,0.001,1000.0,,
,0.25436959881335497,,254002,,-57.91685871887207,255000,,0.001,,830.730567625165,1000.0
133,0.2401984498947859,1927,257002,272,-58.40166986846924,258002,855.1809852499999,0.001,1000.0,,
,0.21035988312214612,,259002,,-58.671323181152346,260000,,0.001,,874.3656594097614,1000.0
133,0.23461343400925397,1960,261002,276,-58.81378086853027,262002,853.01661055,0.001,1000.0,,
,0.236903785392642,,264002,,-59.06327969360352,265000,,0.001,,893.785832554102,1000.0
133,0.2651196846812964,1992,265002,280,-59.14118076324463,266002,846.98248268,0.001,1000.0,,
,0.2709531834721565,,269002,,-59.12492556762695,270000,,0.001,,657.8539069905877,1000.0
133,,2024,,284,,270002,835.01073355,,1000.0,,
133,0.3765460806787014,2046,273002,288,-58.366295753479,274002,821.53985072,0.001,1000.0,,
,0.3982401311546564,,274002,,-58.066089195251465,275000,,0.001,,609.0062384225428,1000.0
133,0.3435830002427101,2078,277002,292,-57.058880561828616,278002,814.4520161599999,0.001,1000.0,,
,0.28385787992179395,,279002,,-57.063265037536624,280000,,0.001,,855.8209088104777,1000.0
133,0.25005754646658895,2110,281002,296,-57.281184860229494,282002,812.04601232,0.001,1000.0,,
,0.2316955654323101,,284002,,-57.44305763244629,285000,,0.001,,944.5600538522006,1000.0
133,0.23591124945878983,2143,285002,300,-57.50020323944092,286002,810.4605654200001,0.001,1000.0,,
,0.23689428479969502,,289002,,-57.51128955078125,290000,,0.001,,931.3184639397775,1000.0
133,,2174,,304,,290002,807.7448400800001,,1000.0,,
133,0.2344270251393318,2196,293002,308,-57.45306324768067,294002,806.2753208099999,0.001,1000.0,,
,0.21452719785273075,,294002,,-57.44521723175049,295000,,0.001,,954.4516283720732,1000.0
133,0.215343318939209,2228,297002,312,-57.444555770874025,298002,808.9564942199999,0.001,1000.0,,
,0.21063902689516545,,299002,,-57.49863803100586,300000,,0.001,,842.7240940980613,1000.0
133,0.2159244897738099,2262,301002,316,-57.58479739379883,302002,802.8613221100001,0.001,1000.0,,
,0.2616440777927637,,304002,,-57.484277992248536,305000,,0.001,,848.9543850064277,1000.0
133,0.25642356467992067,2294,305002,320,-57.339165977478025,306002,798.72693569,0.001,1000.0,,
,0.24881202572584152,,309002,,-57.19092477416992,310000,,0.001,,692.1140630483627,1000.0
133,,2327,,324,,310002,795.9125633300001,,1000.0,,
133,0.27254587726294993,2349,313002,328,-56.7705537033081,314002,791.8253701100001,0.001,1000.0,,
,0.27615948410332203,,314002,,-56.6360542755127,315000,,0.001,,807.2253149539232,1000.0
133,0.25546393176168203,2382,317002,332,-56.305654258728026,318002,789.8305447500002,0.001,1000.0,,
,0.25282160290330646,,319002,,-56.41842471313477,320000,,0.001,,778.439580976963,1000.0
133,0.274317178606987,2412,321002,336,-56.24845464324951,322002,785.3767803400001,0.001,1000.0,,
,0.24878489113599062,,324002,,-56.25872409820557,325000,,0.001,,886.1166014619172,1000.0
133,0.2331161449253559,2444,325002,340,-56.39631186676026,326002,788.09867514,0.001,1000.0,,
,0.24414634703844787,,329002,,-56.24837967681885,330000,,0.001,,844.4054285690188,1000.0
133,,2476,,344,,330002,788.65921831,,1000.0,,
133,0.3017090715318918,2494,332057,348,-56.07739855957031,333057,786.7639398199999,0.001,990.55,,
,0.30112475402653216,,334057,,-56.38224870300293,335000,,0.001,,555.2101069770754,1000.0
133,0.35714941762387753,2527,336057,352,-56.63134381103516,337057,785.6601730799999,0.001,990.55,,
,0.2514831703901291,,339057,,-56.98922699737549,340000,,0.001,,854.2581777140498,1000.0
133,0.23455559962242842,2560,340057,356,-57.12444220733643,341057,784.85648697,0.001,990.55,,
,0.27690898160636424,,344057,,-57.181165969848635,345000,,0.001,,865.1910756915807,1000.0
133,,2592,,360,,345057,782.1315332899999,,990.55,,
133,0.4377716894000769,2614,348057,364,-57.398263206481936,349057,795.0910555699999,0.001,990.55,,
,0.46449624729156497,,349057,,-57.43698957824707,350000,,0.001,,799.1102343222126,1000.0
133,0.383192431896925,2646,352057,368,-57.656507209777835,353057,799.7743369000001,0.001,990.55,,
,0.45785860404372214,,354057,,-57.27896057128906,355000,,0.001,,777.178054384701,1000.0
133,0.5793737313449383,2678,356057,372,-57.06030547332764,357057,790.3804931799999,0.001,990.55,,
,0.7280739695131778,,359057,,-56.185598777771,360000,,0.001,,738.9144554018974,1000.0
133,0.6527387153804303,2710,360057,376,-55.91011977386474,361057,784.3660395,0.001,990.55,,
,0.7894199094474316,,364057,,-54.843097404479984,365000,,0.001,,759.8096615428105,1000.0
133,,2743,,380,,365057,766.55226008,,990.55,,
133,0.9336913715004921,2764,368057,384,-52.65478448486328,369057,721.9237891400002,0.001,990.55,,
,0.9421090189814567,,369057,,-52.06336742401123,370000,,0.001,,262.03399240823035,1000.0
133,0.6305356064140797,2795,372057,388,-51.38175852203369,373057,715.7003425800001,0.001,990.55,,
,0.6401327261030674,,374057,,-51.20061893463135,375000,,0.001,,608.7440514557063,1000.0
133,0.5695789512097835,2827,376057,392,-51.31067736053467,377057,719.2405309100001,0.001,990.55,,
,0.48299887289106846,,379057,,-52.06473841094971,380000,,0.001,,839.2968798898161,1000.0
133,0.4790401263535023,2860,380057,396,-52.13023765563965,381057,718.7679554599999,0.001,990.55,,
,0.6565532296895981,,384057,,-50.53971926116943,385000,,0.001,,877.5876025125384,1000.0
133,,2889,,400,,385057,714.3161659900001,,990.55,,
133,0.8230038510262966,2910,388057,404,-48.54794418334961,389057,706.65768589,0.001,990.55,,
,0.7940424752831459,,389057,,-47.95318815612793,390000,,0.001,,591.3843672989867,1000.0
133,0.9091609718203545,2942,392057,408,-47.17259860229492,393057,698.9511388999999,0.001,990.55,,
,0.7997614007890225,,394057,,-47.46992053222656,395000,,0.001,,374.8838268560794,1000.0
133,0.7365813162326813,2974,396057,412,-47.84612134552002,397057,686.7158660700002,0.001,990.55,,
,0.6988613557517529,,399057,,-48.77306137084961,400000,,0.001,,933.2654237483163,1000.0
133,0.8465842576026916,3007,400057,416,-48.61676892852783,401057,686.11535003,0.001,990.55,,
,1.1976944305300712,,404057,,-47.51235955047608,405000,,0.001,,844.4272090971469,1000.0
133,,3040,,420,,405057,664.3502689200001,,990.55,,
133,1.58511118298769,3062,408057,424,-46.69381488037109,409057,655.8456475100002,0.001,990.55,,
,1.8943211053609847,,409057,,-45.33113813781738,410000,,0.001,,476.43937892809043,1000.0
133,1.9609956398010253,3095,412057,428,-41.74768210601807,413057,644.99789704,0.001,990.55,,
,1.4764846554994584,,414057,,-39.54569888305664,415000,,0.001,,376.76484400220215,1000.0
133,1.2144756976366042,3126,416057,432,-37.87586301422119,417057,617.48518295,0.001,990.55,,
,0.9227641526460647,,419057,,-38.360853286743165,420000,,0.001,,275.85860811216406,1000.0
133,0.9271824553012847,3156,420057,436,-38.98188674926758,421057,602.8996960099998,0.001,990.55,,
,1.1143516283631325,,424057,,-40.201105003356936,425000,,0.001,,509.2134726027725,1000.0
133,,3189,,440,,425057,564.45187955,,990.55,,
133,1.0300852666199207,3212,428057,444,-41.285442123413084,429057,549.58140277,0.001,990.55,,
,1.0831747617125511,,429057,,-41.75901915740967,430000,,0.001,,362.38529295188846,1000.0
133,1.3680399979948998,3244,432057,448,-43.88759339904785,433057,549.02762401,0.001,1000.0,,
,1.4593854234218597,,434057,,-45.14460523223877,435000,,0.001,,405.2440678210929,1000.0
133,1.566508201956749,3277,436057,452,-45.267283981323246,437057,534.8037305800001,0.001,1000.0,,
,2.148870685338974,,439057,,-45.15713890838623,440000,,0.001,,17.078077135018248,1000.0
133,2.374782092809677,3310,440057,456,-44.64207228088379,441057,504.15373701000004,0.001,1000.0,,
,2.6266401151418686,,444057,,-44.04499542236328,445000,,0.001,,249.20406541198318,1000.0
133,,3341,,460,,445057,488.01494006,,1000.0,,
133,2.9518429189920425,3363,448057,464,-40.98111391448975,449057,466.53101201999993,0.001,1000.0,,
,2.7328713071346282,,449057,,-40.47291051483154,450000,,0.001,,300.67818524098254,1000.0
133,1.896355664074421,3394,452057,468,-38.313548446655275,453057,418.49282941000007,0.001,1000.0,,
,1.3614622332453727,,454057,,-37.08558473968506,455000,,0.001,,427.76061371811664,1000.0
133,1.4658795530200004,3427,456057,472,-36.51948319244385,457057,388.72060537000004,0.001,1000.0,,
,1.5751505934000016,,459057,,-36.53520167541504,460000,,0.001,,320.8205608956108,1000.0
133,1.5317251716852187,3459,460057,476,-36.426596405029294,461057,385.13138083000007,0.001,1000.0,,
,1.1749933342933654,,464057,,-36.23033487701416,465000,,0.001,,635.4940203029662,1000.0
133,,3492,,480,,465057,377.2880400800001,,1000.0,,
133,1.1088923984766006,3514,468057,484,-35.858606155395506,469057,418.44034510000006,0.001,1000.0,,
,1.121480270653963,,469057,,-35.772488220214846,470000,,0.001,,679.9659495371045,1000.0
133,1.0908462438881397,3545,472057,488,-35.97779501342774,473057,427.5362821000001,0.001,1000.0,,
,1.1756985391974448,,474057,,-35.92814601135254,475000,,0.001,,476.93282047708055,1000.0
133,1.3652424762248994,3577,476057,492,-35.67698427581787,477057,417.73590525,0.001,1000.0,,
,1.5863904692232609,,479153,,-34.80910134315491,480000,,0.001,,581.4983407835941,1000.0
133,,3606,,496,,480153,398.84733129999995,,990.96,,
133,1.235830970108509,3622,482169,500,-34.20047473907471,483169,378.5820927699999,0.001,981.12,,
,1.403125088751316,,484169,,-34.24702657318115,485000,,0.001,,314.2562859785714,1000.0
133,1.2958771568536758,3653,486169,504,-34.13335992813111,487169,365.68727732,0.001,981.12,,
,1.153883844614029,,489169,,-34.05232574462891,490000,,0.001,,98.43629355486482,1000.0
133,1.1961359634399413,3686,490169,508,-34.77454232788086,491169,347.78207284,0.001,981.12,,
,1.098627801299095,,494169,,-38.35526672363281,495000,,0.001,,268.8565129173832,1000.0
133,,3718,,512,,495169,327.76895842,,981.12,,
133,0.9599696953594684,3740,498169,516,-40.18857884979248,499169,327.54924664999993,0.001,981.12,,
,0.8929357865154743,,499169,,-40.55515065765381,500000,,0.001,,743.6291032305919,1000.0
133,0.7777271812558174,3771,502169,520,-41.45347873687744,503169,329.16032125000004,0.001,981.12,,
,0.7299264361858367,,504169,,-41.98045093536377,505000,,0.001,,824.0824902931229,1000.0
133,0.7085690052211284,3803,506169,524,-43.02180947113037,507169,332.30845811,0.001,981.12,,
,0.7652733421325684,,509169,,-44.157642196655274,510000,,0.001,,757.9576093494892,1000.0
133,0.7137618734836578,3834,510169,528,-44.52668822479248,511169,339.22369445000004,0.001,981.12,,
,0.688029628187418,,514169,,-44.47209815216065,515000,,0.001,,660.8484244331718,1000.0
133,,3865,,532,,515169,367.36428752,,981.12,,
133,0.8743123725056648,3887,518169,536,-43.902320571899416,519169,382.87199193,0.001,981.12,,
,0.7882093720138073,,519169,,-43.76306505584717,520000,,0.001,,590.4910521054059,1000.0
133,0.7509458922743797,3919,522169,540,-43.773761779785154,523169,416.23644129,0.001,981.12,,
,0.7195829709470272,,524169,,-44.27444843292236,525000,,0.001,,757.7286993965506,1000.0
133,0.6902910175025463,3952,526169,544,-44.96037042999268,527169,426.4305584600001,0.001,981.12,,
,0.6289786914139986,,529169,,-45.695746009826664,530000,,0.001,,654.9841592454264,1000.0
133,0.6634290939569474,3983,530169,548,-45.78220642089844,531169,431.24582667999994,0.001,981.12,,
,0.7248744362592697,,534169,,-45.82653763580322,535000,,0.001,,791.4502230502665,1000.0
133,,4014,,552,,535169,446.39977174,,981.12,,
133,0.6191021611094475,4037,538169,556,-46.659626037597654,539169,475.69169424,0.001,981.12,,
,0.610075211033225,,539169,,-46.81774355316162,540000,,0.001,,879.3854969855398,1000.0
133,0.4944130052626133,4069,542169,560,-47.798512550354005,543169,496.8107364799999,0.001,981.12,,
,0.4466410844326019,,544169,,-48.455992553710935,545000,,0.001,,875.2227149397135,1000.0
133,0.4132114736139774,4100,546169,564,-49.15376179504395,547169,522.5827108199999,0.001,981.12,,
,0.40565189369022847,,549169,,-49.84976296234131,550000,,0.001,,848.6893105626107,1000.0
133,0.40320985212922095,4133,550169,568,-50.044287216186525,551169,570.9933000199999,0.001,981.12,,
,0.40713779187202453,,554169,,-50.7057837600708,555000,,0.001,,917.0703790217638,1000.0
133,,4165,,572,,555169,611.8304884900001,,981.12,,
133,0.3709072656035423,4187,558169,576,-51.78513461303711,559169,621.3933578499999,0.001,981.12,,
,0.3685366307348013,,559169,,-51.96230131530762,560000,,0.001,,858.6868648499251,1000.0
133,0.40336773674190046,4220,562169,580,-52.278042343139646,563169,650.37252484,0.001,981.12,,
,0.4735329243093729,,564169,,-52.49512538146973,565000,,0.001,,881.2203500121832,1000.0
133,0.5377946616262197,4251,566169,584,-52.65142613220215,567169,660.53998879,0.001,981.12,,
,0.5257345721870661,,569169,,-52.85067353820801,570000,,0.001,,879.3046847037971,1000.0
133,0.5381705920696258,4282,570169,588,-52.901044494628906,571169,668.6541166299999,0.001,981.12,,
,0.6221856831908226,,574169,,-52.28396842956543,575000,,0.001,,535.2447775010951,1000.0
133,,4315,,592,,575169,679.27311632,,981.12,,
133,0.6621458827853203,4332,577228,596,-51.61428941345215,578228,684.7162670100001,0.001,980.75,,
,0.6629608189165592,,579228,,-51.10094773101807,580000,,0.001,,806.9352404866368,1000.0
133,0.6549654277861119,4365,581228,600,-50.58582914733887,582228,707.62539933,0.001,990.59,,
,0.6825461897552013,,584228,,-49.8092084274292,585000,,0.001,,669.2213877144968,1000.0
133,0.6933025475144386,4396,585228,604,-49.54722975158691,586228,722.5674616999999,0.001,990.59,,
,0.8210612039864064,,589228,,-48.95795792388916,590000,,0.001,,342.35931876008397,1000.0
133,,4429,,608,,590228,731.6120959699999,,990.59,,
133,1.2525093642473222,4451,593228,612,-48.575188903808595,594228,743.01723881,0.001,990.59,,
,1.4956168896555901,,594228,,-47.92048250579834,595000,,0.001,,179.00742812519894,1000.0
133,1.6419563427567483,4482,597228,616,-45.31253248596192,598228,712.85255099,0.001,990.59,,
,1.4533970104455949,,599228,,-43.77168091583252,600000,,0.001,,137.5707884592295,1000.0
133,1.2828563511967659,4511,601228,620,-42.69896520233154,602228,722.55453517,0.001,990.59,,
,1.131593923509121,,604228,,-42.00997261810303,605000,,0.001,,571.1305433481932,1000.0
133,1.1175302261710167,4543,605228,624,-42.059876708984376,606228,715.7488680699997,0.001,990.59,,
,1.0665275731384753,,609228,,-42.88946971130371,610000,,0.001,,343.70933075775395,1000.0
133,,4574,,628,,610228,716.62611719,,990.59,,
133,1.0623415077328682,4596,613228,632,-41.45607647705078,614228,696.75029725,0.001,990.59,,
,0.9814565669000149,,614228,,-41.423824760437014,615000,,0.001,,711.2381707121967,1000.0
133,0.9595284706354141,4626,617228,636,-40.99483895874023,618228,684.0507283999998,0.001,990.59,,
,0.9292611659765243,,619228,,-41.167780326843264,620000,,0.001,,660.693207820889,1000.0
133,0.910178691983223,4658,621228,640,-41.27366111755371,622228,683.5405257,0.001,990.59,,
,0.7902878325283528,,624228,,-41.04330042266846,625000,,0.001,,781.3683684065006,1000.0
133,0.7253612114489079,4690,625228,644,-41.02772481536865,626228,680.74020699,0.001,990.59,,
,0.5933274593949318,,629228,,-41.65123030853272,630000,,0.001,,365.87525977921905,912.5
133,,4720,,648,,630228,679.95571213,,990.59,,
133,0.5218460846096277,4741,633228,652,-42.12687404632568,634228,683.9563412299999,0.001,990.59,,
,0.5505274522304535,,634228,,-42.15043176269531,635000,,0.001,,798.3373756360263,1000.0
133,0.6261284009814262,4772,637228,656,-42.18561534118653,638228,682.15229444,0.001,990.59,,
,0.6506471740305424,,639228,,-42.26203569793701,640000,,0.001,,843.8035777568817,1000.0
133,0.6533158860504628,4802,641228,660,-42.433374961853026,642228,680.68486289,0.001,990.59,,
,0.7242306163311004,,644228,,-42.605737442016604,645000,,0.001,,723.6588045060635,1000.0
133,0.7417008366584777,4834,645228,664,-42.770016906738284,646228,675.2751540000002,0.001,990.59,,
,0.7537027637660504,,649228,,-43.30068575286865,650000,,0.001,,400.70569685846567,1000.0
133,,4866,,668,,650228,660.5011403800002,,990.59,,
133,0.7243379890024662,4887,653228,672,-44.99434250640869,654228,651.36895864,0.001,990.59,,
,0.7313227997720242,,654228,,-45.219923400878905,655000,,0.001,,693.3982596480288,1000.0
133,0.8284693050682544,4918,657228,676,-46.091882194519044,658228,644.73386081,0.001,990.59,,
,0.8321800714433193,,659228,,-45.93688535308838,660000,,0.001,,747.6313499450683,1000.0
133,0.7598956414759159,4950,661228,680,-45.58934242248535,662228,641.05046623,0.001,990.59,,
,0.7152911601066589,,664228,,-45.155796867370604,665000,,0.001,,780.8420343905688,1000.0
133,0.7783242192268371,4984,665228,684,-45.12814099884033,666228,644.1602618000001,0.001,990.59,,
,0.8915343165397644,,669228,,-44.94650395202637,670000,,0.001,,761.8590332224965,1000.0
133,,5016,,688,,670228,639.2083150499999,,990.59,,
