time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
184,4,702,3.56,21.57694477,160,-11.86159610748291,0.001,7.211206754048665,602,,
188,4,717,3.57,21.662570800000005,160,-11.631000518798828,0.001,8.171792984008789,617,,
192,4,731,3.55,21.496048679999998,160,-10.82583236694336,0.001,8.375699679056803,631,,
196,4,745,3.54,21.411057630000002,160,-11.157561779022217,0.001,8.348226547241211,646,,
200,4,759,3.54,21.41052287,159,-11.218080520629883,0.001,6.765147686004639,660,,
204,4,773,3.54,21.4108931,159,-10.96325969696045,0.001,7.047584851582845,673,,
208,4,787,3.53,21.32513299,159,-10.89985990524292,0.001,7.443460782368978,688,,
212,5,799,3.51,21.156464180000004,159,-11.36019515991211,0.001,6.788784344991048,700,,
216,5,813,3.52,21.238989510000007,159,-10.597582340240479,0.001,7.671235799789429,714,,
220,5,827,3.51,21.151913050000005,159,-12.034323692321777,0.001,8.349293947219849,727,,
224,5,842,3.51,21.1520688,159,-11.457187175750732,0.001,5.95987606048584,743,,
228,5,857,3.51,21.152085010000004,159,-11.604838371276855,0.001,6.848348379135132,758,,
232,5,871,3.51,21.152268520000003,158,-10.793214797973633,0.001,6.633812665939331,772,,
236,5,883,3.49,20.98717433,157,-12.199117183685303,0.001,7.534086545308431,784,,
240,5,897,3.49,20.986221529999998,155,-11.421342372894287,0.001,6.388593554496765,798,,
244,5,912,3.5,21.06788134,154,-12.5407395362854,0.001,6.007510185241699,812,,
248,6,927,3.51,21.148862530000002,154,-11.25395154953003,0.001,6.573688507080078,828,,
252,6,943,3.53,21.318640629999994,154,-11.664444923400879,0.001,6.214886665344238,843,,
256,6,955,3.51,21.149484750000003,153,-11.876260757446289,0.001,6.776832580566406,856,,
260,6,969,3.52,21.231479020000002,153,-12.3414306640625,0.001,6.799260973930359,869,,
264,6,983,3.52,21.228021990000002,153,-11.816125869750977,0.001,5.747011820475261,883,,
268,6,997,3.51,21.14496602,153,-11.45368480682373,0.001,7.00649893283844,898,,
,,1000,,,,-10.22253704071045,0.001,6.288972854614258,901,3.5,21.044705784320833
272,6,1012,3.51,21.14333173,152,-12.158938884735107,0.001,5.737966895103455,913,,
276,6,1026,3.51,21.14288836,151,-12.336046695709229,0.001,6.723392367362976,927,,
280,6,1038,3.5,21.059274490000004,151,-11.912766456604004,0.001,5.8825704256693525,939,,
284,6,1052,3.5,21.059005380000002,150,-12.752188682556152,0.001,6.282236218452454,952,,
288,7,1066,3.49,20.974723479999998,150,-11.925466060638428,0.001,7.2344794273376465,966,,
292,7,1081,3.5,21.057313739999998,150,-12.28754997253418,0.001,6.8199344873428345,981,,
296,7,1093,3.48,20.891811269999998,149,-12.47443962097168,0.001,6.22065528233846,994,,
300,7,1106,3.47,20.809717929999998,149,-12.234439849853516,0.001,5.538293282190959,1007,,
304,7,1119,3.46,20.726370489999994,149,-11.499383926391602,0.001,7.9644575119018555,1020,,
308,7,1133,3.46,20.72524551,149,-11.864878177642822,0.001,5.684885263442993,1034,,
312,7,1147,3.48,20.893613830000003,149,-12.99255895614624,0.001,7.161297082901001,1048,,
316,7,1160,3.47,20.81302382,149,-12.847355842590332,0.001,6.508432865142822,1061,,
320,7,1174,3.47,20.81563192,148,-11.73103666305542,0.001,6.147578477859497,1074,,
324,7,1188,3.46,20.73050271,148,-11.259086608886719,0.001,6.672979672749837,1089,,
328,8,1203,3.46,20.73084335,148,-12.489716529846191,0.001,5.549896001815796,1103,,
332,8,1216,3.45,20.647704349999994,147,-12.728288650512695,0.001,5.009123961130778,1117,,
336,8,1230,3.47,20.81356868,147,-12.105114459991455,0.001,5.8363258838653564,1130,,
340,8,1245,3.48,20.896984319999998,147,-11.955646514892578,0.001,4.4604140520095825,1145,,
344,8,1260,3.48,20.8985338,147,-11.993076801300049,0.001,4.685969710350037,1161,,
348,8,1273,3.46,20.732033880000003,146,-13.814628601074219,0.001,5.380168437957764,1174,,
352,8,1286,3.43,20.479153970000002,146,-13.694476127624512,0.001,5.052284399668376,1187,,
356,8,1301,3.46,20.73161344,146,-12.048051834106445,0.001,7.083512544631958,1201,,
360,8,1315,3.46,20.72980953,146,-11.235971450805664,0.001,4.6379894614219666,1216,,
364,9,1330,3.47,20.81455257,146,-12.56194019317627,0.001,4.7577885389328,1230,,
368,9,1345,3.48,20.897967760000007,146,-11.915860652923584,0.001,5.947088718414307,1245,,
372,9,1360,3.48,20.896632249999996,145,-11.80045461654663,0.001,4.96068549156189,1261,,
376,9,1373,3.47,20.813245669999997,145,-12.856826782226562,0.001,4.636828581492106,1274,,
380,9,1387,3.49,20.98130864,145,-13.480916023254395,0.001,4.871774514516194,1288,,
384,9,1402,3.5,21.06720142,145,-11.67411470413208,0.001,4.693552494049072,1303,,
388,9,1416,3.5,21.06873328,145,-12.308910846710205,0.001,4.655340274175008,1316,,
392,9,1428,3.47,20.81933247,144,-12.169508934020996,0.001,6.068448384602864,1329,,
396,9,1440,3.47,20.82073561,144,-11.991240501403809,0.001,5.277124802271525,1341,,
400,10,1453,3.47,20.820292870000003,144,-10.79104232788086,0.001,4.989675283432007,1354,,
404,10,1467,3.48,20.90435544,144,-11.171941757202148,0.001,4.903523127237956,1368,,
408,10,1481,3.48,20.90500884,144,-12.5311861038208,0.001,5.059797167778015,1382,,
412,10,1495,3.48,20.903318090000003,144,-13.429004192352295,0.001,4.120721161365509,1396,,
416,10,1509,3.49,20.985152970000005,144,-12.201588153839111,0.001,3.559847831726074,1410,,
420,10,1522,3.48,20.90131542,144,-12.936682224273682,0.001,5.495313962300618,1422,,
424,10,1537,3.49,20.987587190000003,144,-12.120875358581543,0.001,5.307257771492004,1437,,
428,10,1551,3.48,20.9027209,144,-10.934178829193115,0.001,6.337625503540039,1452,,
432,10,1565,3.49,20.989568950000002,144,-11.302997589111328,0.001,3.857454776763916,1465,,
436,10,1579,3.49,20.99065057,144,-11.137055397033691,0.001,4.8838569323221845,1479,,
440,11,1594,3.49,20.987017249999997,144,-12.993473052978516,0.001,4.558551907539368,1494,,
444,11,1608,3.48,20.90215456,144,-13.828749179840088,0.001,3.5288143952687583,1508,,
448,11,1623,3.5,21.06784716,143,-11.390655517578125,0.001,4.398330767949422,1523,,
452,11,1637,3.51,21.149577920000006,143,-12.968327045440674,0.001,4.178229212760925,1538,,
456,11,1652,3.51,21.149264150000004,143,-11.953890800476074,0.001,4.659886837005615,1552,,
460,11,1665,3.5,21.06892924,143,-13.026806831359863,0.001,3.6990824540456138,1566,,
464,11,1680,3.5,21.067248999999997,143,-12.74190616607666,0.001,4.328926742076874,1581,,
468,11,1696,3.51,21.14938466,143,-12.328014373779297,0.001,4.3565704226493835,1596,,
472,11,1711,3.51,21.152646199999996,143,-13.563820838928223,0.001,4.6655272245407104,1611,,
476,12,1726,3.53,21.32042291,143,-12.572236061096191,0.001,5.202359835306804,1626,,
480,12,1740,3.53,21.316966960000006,143,-11.827107906341553,0.001,4.658207535743713,1641,,
484,12,1753,3.51,21.149326369999997,143,-12.476205825805664,0.001,5.662593364715576,1654,,
488,12,1767,3.51,21.14690646,143,-11.904498100280762,0.001,3.8467175165812173,1668,,
492,12,1779,3.51,21.144967429999998,143,-12.30254077911377,0.001,4.600047588348389,1680,,
496,12,1792,3.52,21.229841210000004,143,-11.738469123840332,0.001,4.077471574147542,1693,,
500,12,1806,3.53,21.31508733,143,-12.67062759399414,0.001,4.239272892475128,1707,,
504,12,1820,3.53,21.313795960000004,143,-12.618473052978516,0.001,4.425347010294597,1721,,
508,12,1833,3.52,21.23004635,143,-12.548082828521729,0.001,3.181375583012899,1734,,
512,12,1846,3.51,21.15111213,142,-12.341063022613525,0.001,3.9685468673706055,1747,,
516,13,1859,3.5,21.066445209999998,142,-11.639554977416992,0.001,4.515471776326497,1760,,
520,13,1872,3.5,21.06622079,142,-11.723424911499023,0.001,4.6677249272664385,1773,,
524,13,1887,3.5,21.06088667,142,-11.951416492462158,0.001,4.5782231092453,1787,,
528,13,1901,3.5,21.06408497,141,-14.03464651107788,0.001,2.9052254358927407,1802,,
532,13,1913,3.48,20.893966340000002,141,-12.305728912353516,0.001,4.120081504185994,1814,,
536,13,1925,3.46,20.726462040000005,141,-11.731171131134033,0.001,3.624646027882894,1826,,
540,13,1939,3.45,20.64571919,141,-13.959756851196289,0.001,3.232996106147766,1839,,
544,13,1953,3.45,20.647519359999997,141,-12.339061260223389,0.001,3.667092978954315,1853,,
548,13,1967,3.44,20.56449535,141,-12.450521469116211,0.001,3.7730494141578674,1867,,
552,13,1979,3.42,20.399764819999998,141,-12.246165752410889,0.001,4.731148401896159,1880,,
556,14,1993,3.41,20.31341066,141,-13.316104888916016,0.001,4.809401035308838,1893,,
,,2000,,,,-12.109196662902832,0.001,4.299935579299927,1901,3.5,21.044705784320833
560,14,2007,3.42,20.396923450000003,141,-12.048861503601074,0.001,3.6384260654449463,1907,,
564,14,2021,3.41,20.31498147,141,-11.3240327835083,0.001,4.087400734424591,1922,,
568,14,2033,3.37,19.981280959999996,141,-11.459029197692871,0.001,4.8771640459696455,1934,,
572,14,2047,3.36,19.897215050000003,141,-12.217538833618164,0.001,3.719059387842814,1947,,
576,14,2060,3.34,19.730634440000003,141,-12.217184066772461,0.001,4.012592315673828,1961,,
580,14,2075,3.35,19.81658806,141,-12.387256622314453,0.001,5.181997537612915,1976,,
584,14,2088,3.35,19.81526191,141,-13.608150482177734,0.001,4.449681282043457,1989,,
588,14,2104,3.37,19.983226039999998,141,-11.975570678710938,0.001,4.594339370727539,2004,,
592,14,2119,3.4,20.23306602,141,-11.44163465499878,0.001,4.079981625080109,2019,,
596,15,2134,3.42,20.39883755,141,-12.245081901550293,0.001,4.208755890528361,2034,,
600,15,2149,3.43,20.480360049999998,141,-11.531914234161377,0.001,4.419369459152222,2049,,
604,15,2163,3.43,20.48317748,141,-10.881355285644531,0.001,5.242560227711995,2063,,
608,15,2178,3.45,20.649067609999996,141,-11.279986381530762,0.001,3.965445876121521,2078,,
612,15,2193,3.47,20.815232849999997,141,-12.625690937042236,0.001,5.162232756614685,2094,,
616,15,2205,3.46,20.734151429999997,141,-12.27405834197998,0.001,4.390657742818196,2106,,
620,15,2218,3.46,20.736785750000003,141,-9.766683578491211,0.001,5.281519412994385,2119,,
624,15,2232,3.45,20.6551148,141,-12.126269340515137,0.001,4.857166886329651,2133,,
628,15,2247,3.46,20.737777410000003,141,-10.962496757507324,0.001,3.2946770191192627,2147,,
632,16,2260,3.47,20.82279844,141,-11.709938049316406,0.001,4.378080725669861,2161,,
636,16,2273,3.48,20.90385763,141,-12.884176254272461,0.001,4.6982700030008955,2173,,
640,16,2288,3.49,20.98747353,141,-11.839995384216309,0.001,5.214122891426086,2189,,
644,16,2301,3.48,20.900919860000002,141,-12.064166069030762,0.001,5.814979076385498,2201,,
648,16,2316,3.49,20.98425326,141,-11.11627197265625,0.001,3.766871750354767,2217,,
652,16,2330,3.51,21.15034187,141,-11.700627326965332,0.001,4.550215880076091,2231,,
656,16,2345,3.52,21.234675380000002,141,-12.41011905670166,0.001,3.4353511333465576,2246,,
660,16,2359,3.52,21.233122060000007,141,-12.367950916290283,0.001,3.8344411849975586,2260,,
664,16,2374,3.53,21.31612274,141,-12.683880805969238,0.001,3.793811619281769,2274,,
668,16,2386,3.53,21.316031629999998,141,-12.027874946594238,0.001,4.484890937805176,2287,,
672,17,2400,3.53,21.31512064,141,-11.725527286529541,0.001,4.256619135538737,2300,,
676,17,2414,3.54,21.397432130000002,141,-11.961169719696045,0.001,2.8301647901535034,2315,,
680,17,2429,3.54,21.396580740000005,141,-11.118025779724121,0.001,3.222642103830973,2329,,
684,17,2444,3.56,21.565815720000003,140,-11.86737871170044,0.001,3.34408837556839,2344,,
688,17,2458,3.54,21.39793003,140,-11.15525484085083,0.001,3.261802017688751,2359,,
692,17,2471,3.52,21.231175529999994,140,-11.264574527740479,0.001,3.949488798777262,2372,,
696,17,2485,3.51,21.145919460000002,140,-10.937667846679688,0.001,3.5517803033192954,2386,,
700,17,2500,3.51,21.14546574,140,-12.189067363739014,0.001,4.262571891148885,2400,,
704,17,2513,3.5,21.05840752,140,-12.072441101074219,0.001,3.1708785692850747,2414,,
708,18,2528,3.5,21.06158988,140,-11.905851364135742,0.001,3.7072471380233765,2429,,
712,18,2541,3.48,20.89176738,140,-11.75021743774414,0.001,3.7333141962687173,2442,,
716,18,2553,3.48,20.890065800000002,140,-11.778914451599121,0.001,3.403950055440267,2454,,
720,18,2566,3.48,20.886273749999997,140,-9.57568645477295,0.001,4.381794293721517,2467,,
724,18,2580,3.48,20.887209520000003,139,-11.652039527893066,0.001,5.27083545923233,2481,,
728,18,2594,3.47,20.80403604,139,-12.157399654388428,0.001,3.8594306111335754,2495,,
732,18,2608,3.48,20.886348319999996,139,-11.803476333618164,0.001,3.0899197260538735,2509,,
736,18,2624,3.51,21.13800371,139,-12.717860221862793,0.001,3.080275684595108,2524,,
740,18,2639,3.51,21.13822557,139,-10.503582954406738,0.001,3.7672839164733887,2539,,
744,18,2653,3.52,21.22554625,139,-11.016521453857422,0.001,4.014908154805501,2553,,
748,19,2667,3.51,21.142023309999995,139,-11.377418041229248,0.001,3.8422180811564126,2568,,
752,19,2681,3.51,21.14369107,139,-11.42711591720581,0.001,3.9191735982894897,2582,,
756,19,2694,3.49,20.977908780000003,139,-10.461462020874023,0.001,4.11603577931722,2595,,
760,19,2707,3.48,20.8941146,139,-10.920907020568848,0.001,3.1874427000681558,2607,,
764,19,2720,3.46,20.725807520000004,139,-11.953505516052246,0.001,4.4243301550547285,2620,,
768,19,2735,3.49,20.978439619999996,139,-11.918464660644531,0.001,3.459647258122762,2635,,
772,19,2750,3.5,21.06088425,139,-12.319089889526367,0.001,4.12249755859375,2650,,
776,19,2765,3.51,21.145811150000004,139,-11.19150447845459,0.001,3.7291430830955505,2666,,
780,19,2778,3.49,20.978870280000002,139,-11.122445583343506,0.001,3.280432343482971,2679,,
784,20,2790,3.46,20.72737371,139,-11.468029975891113,0.001,3.303618907928467,2691,,
788,20,2804,3.46,20.727580229999997,139,-12.085662364959717,0.001,3.9588464895884194,2704,,
792,20,2819,3.48,20.89462561,139,-13.905160903930664,0.001,3.8403755029042563,2719,,
796,20,2833,3.48,20.89684909,139,-11.485793113708496,0.001,2.3938366174697876,2733,,
800,20,2848,3.48,20.89916092,139,-10.997122287750244,0.001,3.2975436449050903,2748,,
804,20,2861,3.48,20.900534529999995,139,-12.322172164916992,0.001,3.7785741488138833,2762,,
808,20,2875,3.47,20.8152669,139,-10.701332092285156,0.001,2.9944612185160318,2775,,
812,20,2890,3.49,20.982376590000005,139,-12.143213272094727,0.001,3.0619624853134155,2791,,
816,20,2903,3.5,21.067067090000005,139,-10.97744607925415,0.001,3.553518374760946,2804,,
820,20,2917,3.51,21.15182526,139,-10.500749588012695,0.001,2.8407109578450522,2818,,
824,21,2929,3.49,20.98629222,139,-10.961735725402832,0.001,3.6679883003234863,2830,,
828,21,2942,3.48,20.901404150000005,139,-13.389052867889404,0.001,3.2549604773521423,2843,,
832,21,2957,3.49,20.98531876,139,-11.854634761810303,0.001,3.695270299911499,2858,,
836,21,2970,3.46,20.734604379999997,139,-11.016284942626953,0.001,2.5164414246877036,2871,,
840,21,2984,3.45,20.64995437,139,-11.947192192077637,0.001,3.153980553150177,2884,,
844,21,2999,3.46,20.730563240000002,138,-11.78724193572998,0.001,3.09058678150177,2900,,
,,3000,,,,-12.649046897888184,0.001,3.8611011505126953,2903,3.5,21.044705784320833
848,21,3013,3.46,20.729924,138,-12.366535186767578,0.001,3.368631362915039,2913,,
852,21,3026,3.45,20.64624942,138,-10.103859901428223,0.001,4.278415044148763,2926,,
856,21,3039,3.45,20.646465019999997,138,-11.635071277618408,0.001,4.256595134735107,2940,,
860,22,3052,3.45,20.649488889999997,138,-12.32087516784668,0.001,2.8492990334828696,2953,,
864,22,3065,3.45,20.651607979999998,138,-11.000009059906006,0.001,4.335128625233968,2966,,
868,22,3078,3.43,20.48588855,138,-11.002785682678223,0.001,4.144579728444417,2978,,
872,22,3091,3.41,20.321149639999998,138,-11.959846496582031,0.001,3.0368531545003257,2991,,
876,22,3103,3.38,20.07022561,138,-10.967944145202637,0.001,2.933125893274943,3004,,
880,22,3117,3.39,20.15146511,138,-12.413456916809082,0.001,3.040676991144816,3017,,
884,22,3130,3.4,20.23486222,138,-11.864766597747803,0.001,3.251356760660807,3030,,
888,22,3144,3.4,20.236832080000003,137,-12.69961166381836,0.001,3.8104186058044434,3044,,
892,22,3158,3.39,20.15438444,137,-12.24497365951538,0.001,3.262681245803833,3059,,
896,23,3173,3.4,20.23658183,137,-11.017841815948486,0.001,3.3109036087989807,3073,,
900,23,3188,3.4,20.23516201,137,-11.75102186203003,0.001,3.460930824279785,3088,,
904,23,3204,3.43,20.484465399999998,137,-12.6890287399292,0.001,2.8821367025375366,3104,,
908,23,3219,3.44,20.56677005,137,-11.230390548706055,0.001,3.6124600768089294,3120,,
912,23,3232,3.42,20.4002205,137,-13.25611686706543,0.001,4.078279733657837,3133,,
916,23,3246,3.43,20.48398024,137,-11.994987964630127,0.001,4.196350574493408,3146,,
920,23,3260,3.43,20.48442655,137,-10.951587677001953,0.001,3.9830285708109536,3161,,
924,23,3275,3.46,20.734216449999998,137,-10.9208984375,0.001,2.182539701461792,3175,,
928,24,3290,3.48,20.900768570000004,136,-10.996585845947266,0.001,3.9648936986923218,3191,,
932,24,3305,3.48,20.90128725,136,-11.849255561828613,0.001,2.7950121561686196,3205,,
936,24,3319,3.49,20.98702508,136,-10.409175395965576,0.001,2.7894882261753082,3220,,
940,24,3332,3.48,20.903907679999996,136,-11.359004974365234,0.001,3.4119277000427246,3233,,
944,24,3346,3.47,20.8207973,136,-10.77436113357544,0.001,3.371662974357605,3247,,
948,24,3361,3.48,20.90428813,136,-11.703697204589844,0.001,2.0230789184570312,3261,,
952,24,3374,3.48,20.904935880000004,136,-12.58582878112793,0.001,2.9470043182373047,3274,,
956,24,3387,3.48,20.90562985,136,-11.942707061767578,0.001,3.7539100646972656,3287,,
960,24,3400,3.48,20.901898359999997,136,-10.33166217803955,0.001,2.4554998874664307,3301,,
964,25,3415,3.5,21.068162790000002,136,-11.275068759918213,0.001,2.550264060497284,3315,,
968,25,3429,3.51,21.15076836,136,-11.055185794830322,0.001,2.835334002971649,3330,,
972,25,3442,3.51,21.149641820000006,136,-12.628024101257324,0.001,2.6375826597213745,3343,,
976,25,3455,3.52,21.233127089999996,136,-9.929050922393799,0.001,2.207587798436483,3356,,
980,25,3467,3.5,21.06660097,135,-11.19770336151123,0.001,3.0049475034077964,3368,,
984,25,3481,3.51,21.151376520000003,135,-11.411075592041016,0.001,4.082835674285889,3381,,
988,25,3497,3.53,21.31767254,135,-9.459965705871582,0.001,4.375401258468628,3397,,
992,25,3511,3.53,21.317537360000003,135,-10.88993215560913,0.001,2.9196058909098306,3412,,
996,25,3525,3.52,21.2377801,135,-11.336818218231201,0.001,3.0876750349998474,3425,,
1000,26,3538,3.5,21.073698359999998,135,-10.286855697631836,0.001,2.808725357055664,3439,,
1004,26,3552,3.48,20.907814319999996,135,-10.839470863342285,0.001,3.1961188316345215,3452,,
1008,26,3566,3.47,20.826005019999997,135,-10.171630382537842,0.001,2.8756884932518005,3466,,
1012,26,3581,3.49,20.994612510000003,135,-12.693078517913818,0.001,2.8888572454452515,3481,,
1016,26,3594,3.48,20.907509949999998,135,-11.384056091308594,0.001,2.7080628275871277,3495,,
1020,26,3609,3.49,20.989800680000002,135,-11.879181385040283,0.001,3.338564395904541,3510,,
1024,26,3624,3.49,20.992204169999994,135,-12.101861953735352,0.001,3.2357483506202698,3525,,
1028,26,3639,3.49,20.99240621,135,-10.951911926269531,0.001,3.0977967977523804,3539,,
1032,26,3654,3.49,20.99174493,135,-10.955316066741943,0.001,3.2545854250590005,3554,,
1036,27,3670,3.51,21.15794787,135,-9.770958423614502,0.001,3.650438606739044,3570,,
1040,27,3684,3.52,21.241228179999997,135,-11.235453605651855,0.001,5.323218524456024,3585,,
1044,27,3697,3.51,21.15896674,135,-10.174715042114258,0.001,4.115848541259766,3597,,
1048,27,3710,3.49,20.99281122,135,-11.17720365524292,0.001,3.0580407778422036,3610,,
1052,27,3723,3.49,20.990653909999995,135,-10.079544067382812,0.001,2.7632128794988,3624,,
1056,27,3738,3.51,21.15801524,135,-11.295172691345215,0.001,3.3111857175827026,3639,,
1060,27,3751,3.51,21.15974393,135,-9.838348388671875,0.001,2.957935333251953,3652,,
1064,27,3764,3.49,20.99503553,135,-12.18003511428833,0.001,3.037511666615804,3664,,
1068,27,3779,3.5,21.07666564,135,-12.098766326904297,0.001,2.285752832889557,3679,,
1072,28,3794,3.52,21.245597429999997,135,-10.864161491394043,0.001,2.891464948654175,3695,,
1076,28,3808,3.53,21.32819929,135,-11.462230205535889,0.001,2.491880774497986,3708,,
1080,28,3822,3.55,21.49497354,135,-10.923365592956543,0.001,2.6435906887054443,3723,,
1084,28,3836,3.55,21.493571309999997,135,-9.70810604095459,0.001,3.208888351917267,3737,,
1088,28,3848,3.51,21.15748122,135,-12.408605575561523,0.001,3.630857229232788,3749,,
1092,28,3861,3.5,21.073645780000007,135,-10.126343727111816,0.001,2.985769510269165,3762,,
1096,28,3875,3.5,21.071021849999997,135,-11.14431381225586,0.001,3.4371626377105713,3775,,
1100,28,3887,3.49,20.98704827,135,-10.148559093475342,0.001,2.6772095362345376,3788,,
1104,28,3903,3.51,21.154292760000004,135,-10.23953104019165,0.001,2.3878799974918365,3803,,
1108,29,3916,3.5,21.071171899999996,134,-11.521352767944336,0.001,2.729665199915568,3817,,
1112,29,3930,3.49,20.98495883,134,-11.518769264221191,0.001,2.2091962099075317,3830,,
1116,29,3943,3.49,20.98579035,134,-12.793681621551514,0.001,2.8631046613057456,3844,,
1120,29,3957,3.48,20.90221526,134,-10.495604515075684,0.001,2.890570799509684,3857,,
1124,29,3972,3.48,20.900333690000004,134,-11.83156681060791,0.001,2.7352317571640015,3873,,
1128,29,3988,3.49,20.985410780000002,134,-11.687902450561523,0.001,3.288920760154724,3888,,
,,4000,,,,-9.977710247039795,0.001,2.9903205235799155,3902,3.5,21.044705784320833
1132,29,4001,3.47,20.817974520000003,134,,,,,,
1136,29,4015,3.45,20.64928926,134,-10.514705181121826,0.001,2.7280174096425376,3916,,
1140,29,4030,3.46,20.735066099999997,134,-11.493195056915283,0.001,3.088750660419464,3930,,
1144,30,4043,3.46,20.73493465,134,-11.11739730834961,0.001,2.8456028401851654,3944,,
1148,30,4058,3.48,20.90489978,134,-11.237890243530273,0.001,3.5559276938438416,3958,,
1152,30,4074,3.51,21.154211280000006,134,-10.62424612045288,0.001,3.2839802503585815,3974,,
1156,30,4088,3.5,21.070415420000003,134,-10.870251655578613,0.001,3.7809739112854004,3988,,
1160,30,4102,3.51,21.15478777,134,-11.336190223693848,0.001,2.939815640449524,4002,,
1164,30,4114,3.5,21.07085254,134,-11.454656600952148,0.001,2.6328303019205728,4015,,
1168,30,4130,3.51,21.154585850000004,134,-11.176984786987305,0.001,3.198155701160431,4030,,
1172,30,4144,3.5,21.06871336,134,-11.137739181518555,0.001,2.6402230262756348,4044,,
1176,30,4158,3.5,21.069439680000002,134,-11.515427112579346,0.001,2.9478440284729004,4058,,
1180,31,4173,3.51,21.15367279,134,-11.373176574707031,0.001,2.8072075843811035,4073,,
1184,31,4187,3.51,21.1528028,134,-11.593095302581787,0.001,2.5181034207344055,4088,,
