train/ent_coef,train/actor_loss,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/critic_loss,train/ent_coef_loss,time/episodes,time/fps,time/total_timesteps,train/n_updates,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.053672295063734055,-352.6990966796875,15589,963.15,0.0003,17.791297912597656,-0.7054493427276611,1408,70,1094073,1093972,5007.5655912600005,,
0.05374624580144882,-371.49578857421875,,,0.0003,22.52044105529785,0.22484099864959717,,,1095000,1094899,,4744.720825822628,901.3
0.05340995639562607,-349.1045227050781,15639,955.86,0.0003,34.76377868652344,-1.3654651641845703,1412,70,1097344,1097243,4978.601403410001,,
0.05220571532845497,-354.3712463378906,,,0.0003,29.10403060913086,-0.767753005027771,,,1100000,1099899,,5527.487675939058,1000.0
0.052720800042152405,-356.2508544921875,15697,958.92,0.0003,19.529571533203125,-0.7918251156806946,1416,70,1101344,1101243,4998.434017449999,,
0.05367038771510124,-374.2521667480469,,,0.0003,23.495235443115234,1.5567108392715454,,,1105000,1104899,,4915.976359530166,901.2
0.05476940795779228,-362.93896484375,15753,958.92,0.0003,25.792476654052734,1.3129593133926392,1420,70,1105344,1105243,4997.80688724,,
0.05394658446311951,-365.97491455078125,15798,963.31,0.0003,25.123455047607422,2.148192882537842,1424,70,1109344,1109243,5022.477602759999,,
0.053600478917360306,-360.9664306640625,,,0.0003,21.813888549804688,0.25157785415649414,,,1110000,1109899,,4912.331146812253,901.1
0.05317738279700279,-374.617431640625,15855,963.31,0.0003,23.61895179748535,0.6397581100463867,1428,70,1113344,1113243,4981.16844466,,
0.05385836958885193,-365.5519714355469,,,0.0003,21.785274505615234,0.15876907110214233,,,1115000,1114899,,5110.848376097577,929.6
0.05249573290348053,-365.4214782714844,15901,955.64,0.0003,26.24514389038086,0.1554630994796753,1432,70,1116380,1116279,4947.972771400001,,
0.05462418496608734,-370.1077880859375,,,0.0003,26.50769805908203,1.2205569744110107,,,1120000,1119899,,5546.719084658474,1000.0
0.0549907423555851,-368.5876770019531,15958,955.94,0.0003,34.75298309326172,-0.5789644122123718,1436,70,1120380,1120279,4956.056190259999,,
0.05435403808951378,-374.54730224609375,16003,964.55,0.0003,25.27408218383789,0.964430570602417,1440,70,1124380,1124279,5008.625179049999,,
0.054286375641822815,-371.57049560546875,,,0.0003,31.971338272094727,0.2813054323196411,,,1125000,1124899,,4718.593086973112,858.1
0.05358248949050903,-369.2343444824219,16059,969.69,0.0003,32.684600830078125,1.6250550746917725,1444,70,1128380,1128279,5042.36245588,,
