rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/loss,train/learning_rate,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,train/approx_kl,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,,60000,,,596954.625,0.0003,0.2,-0.06388708468002732,0.9552159309387207,966468.606640625,0.19736328125,290,-23.34107303023338,0.019035514,0.00015407800674438477,81593.67771644592,1000.0
1000.0,47524.83727260655,30,61440,502,122,,,,,,,,,,,,,
1000.0,47744.26186566666,31,63488,507,125,328509.84375,0.0003,0.2,-0.07444890743063297,0.953484833240509,674434.292578125,0.230078125,300,-23.3259958088398,0.02213467,-0.002971172332763672,,
,,,65000,,,411756.3125,0.0003,0.2,-0.07182132459420246,0.9508679509162903,771111.7615234375,0.226513671875,310,-23.279551595449448,0.021566067,0.0006930232048034668,82435.88825874329,1000.0
1000.0,47915.66414103077,32,65536,541,120,,,,,,,,,,,,,
1000.0,48207.32352828359,33,67584,545,123,430174.3125,0.0003,0.2,-0.06569454729324206,0.9492489099502563,826298.5017578125,0.21220703125,320,-23.240097826719285,0.021031845,0.0006257295608520508,,
1000.0,48807.44806784059,34,69632,550,126,536263.4375,0.0003,0.2,-0.06874295116576831,0.9473176598548889,972218.0087890625,0.21533203125,330,-23.212214797735214,0.021289669,0.00043338537216186523,,
,,,70000,,,545307.625,0.0003,0.2,-0.07138744716066867,0.9461102485656738,1119553.5072265626,0.20380859375,340,-23.184395641088486,0.019972611,-0.0004775524139404297,72890.90830478669,1000.0
1000.0,48908.29507430986,35,71680,586,122,,,,,,,,,,,,,
1000.0,49419.1697550274,36,73728,591,124,449684.59375,0.0003,0.2,-0.06844373033381998,0.9439402222633362,1039152.4044921875,0.199853515625,350,-23.145860236883163,0.02023527,0.00011485815048217773,,
,,,75000,,,714894.5,0.0003,0.2,-0.07319786382140592,0.9426747560501099,1341941.359375,0.219580078125,360,-23.120732402801515,0.021384437,0.00010526180267333984,70866.29217891693,1000.0
1000.0,49919.279919693334,37,75776,627,120,,,,,,,,,,,,,
1000.0,50267.054905766236,38,77824,632,123,545730.625,0.0003,0.2,-0.07218756640795618,0.9403377175331116,1054787.8220703125,0.22138671875,370,-23.084004455804823,0.022894781,0.0002052783966064453,,
1000.0,50747.93639264557,39,79872,636,125,621488.25,0.0003,0.2,-0.07077870073844679,0.940199613571167,1185306.8923828125,0.217529296875,380,-23.071414309740067,0.023231905,-3.5762786865234375e-06,,
,,,80000,,,618321.375,0.0003,0.2,-0.06797463979455642,0.9387471675872803,1221368.9890625,0.21396484375,390,-23.04919152855873,0.022258531,0.0007742047309875488,68552.98982448578,1000.0
1000.0,51031.82960938272,40,81920,671,122,,,,,,,,,,,,,
1000.0,51478.38113663856,41,83968,675,124,601372.3125,0.0003,0.2,-0.07162384531839053,0.9377917051315308,1282556.6314453124,0.225439453125,400,-23.023079991340637,0.022787899,1.3589859008789062e-05,,
,,,85000,,,612376.1875,0.0003,0.2,-0.06861530307796784,0.9353924989700317,1279040.0767578124,0.21572265625,410,-22.99297109246254,0.021320153,-8.034706115722656e-05,82114.39909229279,1000.0
1000.0,51775.66010236048,42,86016,711,120,,,,,,,,,,,,,
1000.0,52026.159682829544,43,88064,716,122,333598.65625,0.0003,0.2,-0.06840127072064206,0.9342568516731262,867529.7845703125,0.234521484375,420,-22.965267235040663,0.023708303,5.918741226196289e-05,,
,,,90000,,,518603.1875,0.0003,0.2,-0.07585437749512494,0.9320997595787048,1219985.61015625,0.24521484375,430,-22.928894698619843,0.024464633,6.35385513305664e-05,77724.59513607025,1000.0
1000.0,52277.61481456667,44,90112,752,119,,,,,,,,,,,,,
1000.0,52504.10734356521,45,92160,756,121,501197.5625,0.0003,0.2,-0.08286975914379582,0.9311999678611755,991093.0810546875,0.26767578125,440,-22.908538103103638,0.027739786,-2.1576881408691406e-05,,
1000.0,52629.433678340414,46,94208,761,123,611581.0,0.0003,0.2,-0.06874719682527938,0.929995596408844,1175356.8455078125,0.243994140625,450,-22.883923715353014,0.02397878,8.147954940795898e-05,,
,,,95000,,,491993.625,0.0003,0.2,-0.06991755711496808,0.9303374886512756,1016058.6177734375,0.240283203125,460,-22.87865310907364,0.024229966,-0.000510096549987793,81648.47746505737,1000.0
1000.0,53127.29914820832,47,96256,796,120,,,,,,,,,,,,,
1000.0,53575.67053360203,48,98304,800,122,862637.125,0.0003,0.2,-0.07273257879423908,0.9290964603424072,1642946.702734375,0.231689453125,470,-22.87347521185875,0.023187188,5.054473876953125e-05,,
,,,100000,,,832635.5625,0.0003,0.2,-0.07143963782582433,0.9271026849746704,1548272.492578125,0.2359375,480,-22.834850984811784,0.023348082,7.152557373046875e-07,80169.972905159,1000.0
1000.0,53890.89539994,49,100352,836,120,,,,,,,,,,,,,
1000.0,54527.82323750001,50,102400,840,121,732086.5,0.0003,0.2,-0.07212964379577898,0.9257474541664124,1437632.86015625,0.24560546875,490,-22.806417590379716,0.024677247,1.0132789611816406e-05,,
1000.0,55111.170268249996,51,104448,845,123,577941.3125,0.0003,0.2,-0.07892787752498406,0.9241946935653687,1139955.050390625,0.282666015625,500,-22.78210891485214,0.029440206,7.987022399902344e-06,,
,,,105000,,,775708.0625,0.0003,0.2,-0.07079133832885418,0.9235286116600037,1386709.705859375,0.239013671875,510,-22.762081259489058,0.024729088,2.5331974029541016e-05,74230.01634540557,1000.0
1000.0,55560.305437040006,52,106496,879,121,,,,,,,,,,,,,
1000.0,56125.276081920005,53,108544,885,122,499397.375,0.0003,0.2,-0.06970772380009294,0.9213822484016418,1023754.06875,0.26005859375,520,-22.7311062335968,0.02604613,0.0,,
,,,110000,,,683336.125,0.0003,0.2,-0.0778752194775734,0.9195494651794434,1229380.203125,0.270263671875,530,-22.697413903474807,0.02703631,1.1920928955078125e-06,61780.02652492523,1000.0
1000.0,56605.04337618001,54,110592,921,120,,,,,,,,,,,,,
1000.0,57322.39784488001,55,112640,926,121,495510.71875,0.0003,0.2,-0.08068031452130527,0.9200000166893005,1214874.5716796876,0.284765625,540,-22.68690065741539,0.030121628,-0.0001685619354248047,,
1000.0,57858.75668006,56,114688,930,123,675896.25,0.0003,0.2,-0.07436906104558147,0.9189100861549377,1360008.9228515625,0.2548828125,550,-22.67582267522812,0.02558777,3.159046173095703e-06,,
,,,115000,,,642326.75,0.0003,0.2,-0.0772932997730095,0.9169200658798218,1288665.0546875,0.276220703125,560,-22.647552901506423,0.029305484,8.940696716308594e-07,64692.167225646976,1000.0
1000.0,58329.09465974999,57,116736,966,120,,,,,,,,,,,,,
1000.0,59112.44635351,58,118784,970,122,643359.25,0.0003,0.2,-0.0736850990098901,0.9167219400405884,1403843.2009765625,0.246923828125,570,-22.63133499622345,0.024968207,1.0132789611816406e-06,,
,,,120000,,,692532.75,0.0003,0.2,-0.0746977376868017,0.915001392364502,1656745.794140625,0.260107421875,580,-22.611961477994917,0.027064852,1.2516975402832031e-06,66704.17032108307,1000.0
1000.0,59870.03926666999,59,120832,1006,120,,,,,,,,,,,,,
1000.0,60722.130391759994,60,122880,1011,121,688173.0,0.0003,0.2,-0.08079779578838497,0.915277898311615,1678382.212109375,0.277001953125,590,-22.599244648218153,0.029147089,2.4437904357910156e-05,,
1000.0,60965.83580027,61,124928,1015,122,1012687.9375,0.0003,0.2,-0.0881300859444309,0.9150542616844177,1808982.475390625,0.304443359375,600,-22.60192675590515,0.032307588,-3.063678741455078e-05,,
,,,125000,,,575056.8125,0.0003,0.2,-0.07715839828742901,0.9132477045059204,1030446.66171875,0.290576171875,610,-22.576483476161957,0.030754779,-3.814697265625e-06,67266.62263832093,1000.0
1000.0,61324.63850943,62,126976,1050,120,,,,,,,,,,,,,
1000.0,62094.65379112999,63,129024,1055,122,632039.3125,0.0003,0.2,-0.0732730789197376,0.9124379754066467,1259769.778125,0.26259765625,620,-22.55239071249962,0.028390441,8.940696716308594e-07,,
,,,130000,,,787343.1875,0.0003,0.2,-0.07691428581019863,0.9119412899017334,1412552.555859375,0.2705078125,630,-22.54711279273033,0.030601183,5.5849552154541016e-05,72730.07770557403,1000.0
1000.0,62706.51140512,64,131072,1090,120,,,,,,,,,,,,,
1000.0,63313.479889589995,65,133120,1095,121,1015237.75,0.0003,0.2,-0.08362940840888769,0.9086540937423706,1761812.49453125,0.28193359375,640,-22.504459190368653,0.03190346,-0.0008082389831542969,,
,,,135000,,,713945.4375,0.0003,0.2,-0.07317270997154993,0.9075417518615723,1546990.4328125,0.259521484375,650,-22.4628735601902,0.029368201,0.0010365843772888184,74057.92293529511,1000.0
1000.0,63620.05608576,66,135168,1129,119,,,,,,,,,,,,,
1000.0,64363.48260926,67,137216,1134,120,667739.5,0.0003,0.2,-0.07536110166693107,0.9069408178329468,1294587.2298828126,0.298876953125,660,-22.4457925260067,0.03409311,1.8715858459472656e-05,,
1000.0,64839.27888276999,68,139264,1139,122,1152939.125,0.0003,0.2,-0.08433544224244542,0.9068162441253662,2140683.25234375,0.275927734375,670,-22.443978106975557,0.02952985,3.039836883544922e-06,,
,,,140000,,,571953.0625,0.0003,0.2,-0.07681501026381739,0.9070083498954773,1354233.06328125,0.28896484375,680,-22.44284936785698,0.031127237,-1.1920928955078125e-07,78438.26684589386,1000.0
1000.0,65037.508080390005,69,141312,1175,120,,,,,,,,,,,,,
1000.0,65769.49063254001,70,143360,1180,121,794338.875,0.0003,0.2,-0.08827181396482046,0.9072825312614441,1373783.5453125,0.33212890625,690,-22.44602349996567,0.038340706,9.417533874511719e-05,,
,,,145000,,,1019714.625,0.0003,0.2,-0.07788792130886577,0.9063606858253479,1970677.8515625,0.26083984375,700,-22.437653547525407,0.029141536,2.676248550415039e-05,72622.60662326813,1000.0
1000.0,66144.57063053,71,145408,1215,119,,,,,,,,,,,,,
1000.0,66439.91589415,72,147456,1220,120,607920.875,0.0003,0.2,-0.07019880776060745,0.904755175113678,1195567.2880859375,0.28720703125,710,-22.407608884572983,0.034087703,5.245208740234375e-05,,
1000.0,66943.75058328,73,149504,1225,122,505309.25,0.0003,0.2,-0.07875342782353982,0.9039690494537354,1055955.5546875,0.300439453125,720,-22.391635650396346,0.033016235,-0.00013899803161621094,,
,,,150000,,,844175.3125,0.0003,0.2,-0.08206287775537931,0.902877151966095,1736288.987890625,0.297607421875,730,-22.37168417572975,0.032880142,3.7670135498046875e-05,65295.12906894684,1000.0
1000.0,67234.69337956999,74,151552,1260,120,,,,,,,,,,,,,
1000.0,67571.7765485,75,153600,1265,121,517974.59375,0.0003,0.2,-0.0823850956687238,0.9016019105911255,1190402.8466796875,0.335791015625,740,-22.350393307209014,0.0404151,0.0,,
,,,155000,,,758377.4375,0.0003,0.2,-0.08237191185908159,0.900608479976654,1397625.3537109375,0.32490234375,750,-22.327919209003447,0.04028919,5.364418029785156e-07,67598.91495990753,1000.0
1000.0,67942.01809627,76,155648,1299,119,,,,,,,,,,,,,
1000.0,68077.62755567001,77,157696,1303,120,793484.6875,0.0003,0.2,-0.07636100274103227,0.9006192088127136,1505957.99140625,0.29169921875,760,-22.32311816215515,0.03238275,7.748603820800781e-07,,
1000.0,68622.24189398,78,159744,1308,122,515270.875,0.0003,0.2,-0.09402349358133506,0.8982856273651123,1310411.47890625,0.335302734375,770,-22.2927287876606,0.03828123,1.7404556274414062e-05,,
,,,160000,,,623215.125,0.0003,0.2,-0.07795599322125782,0.8958723545074463,1395613.5873046876,0.301416015625,780,-22.250845748186112,0.035143312,-7.152557373046875e-07,60139.34163074494,1000.0
1000.0,68851.78722942,79,161792,1342,120,,,,,,,,,,,,,
1000.0,69198.04972793,80,163840,1347,121,872929.0,0.0003,0.2,-0.08702357251313515,0.895101010799408,1445891.01484375,0.341064453125,790,-22.22115013599396,0.038540445,5.364418029785156e-06,,
,,,165000,,,805736.375,0.0003,0.2,-0.08257374328677543,0.8941617608070374,1535375.39296875,0.311572265625,800,-22.20833261013031,0.034332916,1.722574234008789e-05,57795.30867118835,1000.0
1000.0,69493.77436366,81,165888,1383,119,,,,,,,,,,,,,
1000.0,69728.47512185998,82,167936,1387,120,467930.625,0.0003,0.2,-0.08470689700916409,0.8944845795631409,991146.3541015625,0.347705078125,810,-22.20515694618225,0.04533818,-0.00023758411407470703,,
1000.0,69646.47121363999,83,169984,1392,122,589229.4375,0.0003,0.2,-0.07853040898189648,0.8941575288772583,1262972.413671875,0.312939453125,820,-22.201590770483016,0.039093312,0.0021125078201293945,,
,,,170000,,,579555.5,0.0003,0.2,-0.08323754215380177,0.8930026888847351,1126559.150390625,0.34677734375,830,-22.184303265810012,0.04099813,-0.00039374828338623047,58381.64771938324,1000.0
1000.0,69861.22621185,84,172032,1426,120,,,,,,,,,,,,,
1000.0,69748.72228915,85,174080,1431,121,552179.0625,0.0003,0.2,-0.0823596410540631,0.8914311528205872,1055625.7802734375,0.338232421875,840,-22.16058232188225,0.039014503,1.8477439880371094e-06,,
,,,175000,,,659579.0,0.0003,0.2,-0.08464911357441451,0.891776978969574,1134029.1916015625,0.337890625,850,-22.151781594753267,0.037701976,5.5909156799316406e-05,58365.45667114258,1000.0
1000.0,69975.97639521999,86,176128,1466,120,,,,,,,,,,,,,
1000.0,70000.70703203,87,178176,1470,121,626217.875,0.0003,0.2,-0.07880418763088529,0.890550971031189,1314283.8412109376,0.319189453125,860,-22.136923092603684,0.036080018,2.086162567138672e-06,,
,,,180000,,,569000.625,0.0003,0.2,-0.08811751515022478,0.8888822197914124,1287763.1646484374,0.364306640625,870,-22.10331843495369,0.04473716,3.2186508178710938e-06,59481.226161766055,1000.0
1000.0,69976.70934465999,88,180224,1504,119,,,,,,,,,,,,,
1000.0,69928.89104919,89,182272,1508,120,458757.0,0.0003,0.2,-0.0855330116522964,0.8865134119987488,990381.6974609375,0.369287109375,880,-22.068490660190584,0.04530943,5.0008296966552734e-05,,
1000.0,69661.43597991,90,184320,1513,121,410152.34375,0.0003,0.2,-0.08565940573898842,0.8873525857925415,912883.625,0.36904296875,890,-22.059339535236358,0.045573264,3.993511199951172e-06,,
,,,185000,,,418043.25,0.0003,0.2,-0.08345175286813174,0.8857218623161316,847162.2482421875,0.361962890625,900,-22.050020837783812,0.04607545,8.344650268554688e-07,61203.434998703,1000.0
1000.0,69946.15102589999,91,186368,1546,120,,,,,,,,,,,,,
1000.0,70276.89744855,92,188416,1551,121,676095.0625,0.0003,0.2,-0.08990380017494318,0.8849401473999023,1558051.1328125,0.353955078125,910,-22.029855555295946,0.04479318,2.7000904083251953e-05,,
,,,190000,,,686032.9375,0.0003,0.2,-0.08303328874753788,0.883538544178009,1323076.0125,0.332177734375,920,-22.003284442424775,0.041130647,-7.152557373046875e-07,62828.14486656189,1000.0
1000.0,70342.15908633001,93,190464,1584,120,,,,,,,,,,,,,
1000.0,70806.36016946001,94,192512,1589,121,824612.0,0.0003,0.2,-0.08742859627236613,0.8820892572402954,1524463.934765625,0.337451171875,930,-21.981130933761598,0.04221883,0.0,,
1000.0,71098.0911215,95,194560,1593,122,771278.5,0.0003,0.2,-0.08238730712328106,0.8807595372200012,1523282.408203125,0.31640625,940,-21.95366899371147,0.03931455,4.172325134277344e-07,,
,,,195000,,,696866.75,0.0003,0.2,-0.0781650381279178,0.8782080411911011,1248729.8919921876,0.33056640625,950,-21.907564163208008,0.045534275,2.384185791015625e-06,63375.8743639946,1000.0
1000.0,70868.35919323999,96,196608,1628,120,,,,,,,,,,,,,
1000.0,70682.55129532999,97,198656,1633,121,448971.9375,0.0003,0.2,-0.08284999671159313,0.8770717978477478,1014965.0345703125,0.3671875,960,-21.87491757273674,0.045452297,2.104043960571289e-05,,
,,,200000,,,520780.03125,0.0003,0.2,-0.06867843114887365,0.8760151863098145,1097711.0462890626,0.324072265625,970,-21.85222997665405,0.042675607,-2.1576881408691406e-05,61238.815302848816,1000.0
1000.0,70849.55428032,98,200704,1667,120,,,,,,,,,,,,,
1000.0,70794.71145813,99,202752,1672,121,649237.875,0.0003,0.2,-0.09054211547481827,0.8754993677139282,1384572.46484375,0.37666015625,980,-21.838722759485243,0.050114952,6.556510925292969e-07,,
1000.0,70899.61145057,100,204800,1677,122,834145.4375,0.0003,0.2,-0.088114326869254,0.873858630657196,1517958.175,0.36728515625,990,-21.814392560720442,0.042677507,3.516674041748047e-06,,
,,,205000,,,471062.1875,0.0003,0.2,-0.08702511451556347,0.8728067278862,887378.4611328125,0.379296875,1000,-21.792077016830444,0.049061254,-8.296966552734375e-05,60512.68539638519,1000.0
1000.0,70865.76760045001,101,206848,1711,120,,,,,,,,,,,,,
1000.0,71022.33433218,102,208896,1715,121,798781.0,0.0003,0.2,-0.0915907852089731,0.8722636103630066,1462614.594140625,0.38154296875,1010,-21.776940912008286,0.0485298,1.7881393432617188e-07,,
,,,210000,,,577806.875,0.0003,0.2,-0.07523978944809642,0.8699250817298889,1180046.09296875,0.3451171875,1020,-21.74522493481636,0.044966802,0.00038737058639526367,59517.49592342377,1000.0
1000.0,71044.4432046,103,210944,1749,120,,,,,,,,,,,,,
1000.0,71050.96845391,104,212992,1754,121,610526.4375,0.0003,0.2,-0.08498597832222003,0.8693442344665527,1078136.716015625,0.361962890625,1030,-21.717396569252013,0.04873935,4.172325134277344e-07,,
,,,215000,,,575224.6875,0.0003,0.2,-0.06986233448260463,0.8695218563079834,1137661.6154296875,0.335498046875,1040,-21.717031127214433,0.045223936,0.0,61158.37226505279,1000.0
1000.0,71310.67914101001,105,215040,1788,120,,,,,,,,,,,,,
1000.0,71217.68785106,106,217088,1793,121,849221.9375,0.0003,0.2,-0.0815160611353349,0.8669896125793457,1603583.709375,0.344580078125,1050,-21.689383232593535,0.047257002,0.0,,
1000.0,71218.5475023,107,219136,1797,121,557309.375,0.0003,0.2,-0.08613069398270454,0.8660420179367065,1256604.368359375,0.377978515625,1060,-21.65466225743294,0.051722772,-1.1920928955078125e-07,,
,,,220000,,,703789.75,0.0003,0.2,-0.08517237928463146,0.8651026487350464,1427039.355859375,0.35244140625,1070,-21.637403869628905,0.04707887,2.384185791015625e-07,61095.386866855624,1000.0
1000.0,71082.65243455999,108,221184,1831,120,,,,,,,,,,,,,
1000.0,70705.16536057001,109,223232,1836,121,537893.25,0.0003,0.2,-0.07168891618784982,0.8646278381347656,1016627.9041015625,0.35625,1080,-21.62305008172989,0.04419434,-9.775161743164062e-06,,
,,,225000,,,409360.90625,0.0003,0.2,-0.08641327365476173,0.8627643585205078,838025.69375,0.4099609375,1090,-21.597586208581923,0.055950403,-6.079673767089844e-06,60736.040846443175,1000.0
1000.0,70740.38680381,110,225280,1869,120,,,,,,,,,,,,,
1000.0,70892.30182259,111,227328,1873,121,577472.8125,0.0003,0.2,-0.072502707541571,0.8615970611572266,1181851.371875,0.35751953125,1100,-21.56819397211075,0.051325012,4.172325134277344e-07,,
1000.0,70938.02229695999,112,229376,1878,122,644363.25,0.0003,0.2,-0.06875259170192294,0.8611834049224854,1192438.42265625,0.333154296875,1110,-21.55383284687996,0.045495298,1.4901161193847656e-06,,
,,,230000,,,706420.75,0.0003,0.2,-0.08336317630601116,0.8609562516212463,1489468.474609375,0.365283203125,1120,-21.54814839363098,0.04873175,1.1980533599853516e-05,61350.00709629059,1000.0
1000.0,70611.34400656,113,231424,1911,121,,,,,,,,,,,,,
1000.0,70723.64370952999,114,233472,1916,121,433697.09375,0.0003,0.2,-0.0871335193136474,0.8608823418617249,963923.1705078125,0.40302734375,1130,-21.542458349466322,0.055236995,5.364418029785156e-07,,
,,,235000,,,791308.75,0.0003,0.2,-0.08074691403016913,0.8594585061073303,1726542.546484375,0.355029296875,1140,-21.523040843009948,0.050852336,4.172325134277344e-07,61343.190366744995,1000.0
1000.0,70884.55032321,115,235520,1949,120,,,,,,,,,,,,,
1000.0,70774.41331553999,116,237568,1953,121,688925.6875,0.0003,0.2,-0.0875629129819572,0.8596057891845703,1380464.015625,0.3876953125,1150,-21.51533054113388,0.050692298,1.0132789611816406e-06,,
1000.0,70678.67970156,117,239616,1958,122,830186.375,0.0003,0.2,-0.09271131194836926,0.8569084405899048,1606293.462890625,0.390234375,1160,-21.486904418468477,0.05716213,1.1920928955078125e-07,,
,,,240000,,,479887.34375,0.0003,0.2,-0.08600031873793341,0.8556353449821472,963154.634375,0.399462890625,1170,-21.444846904277803,0.052707728,4.017353057861328e-05,63876.062425804135,1000.0
1000.0,70797.27231094,118,241664,1989,121,,,,,,,,,,,,,
1000.0,70627.20579944999,119,243712,1994,122,768983.125,0.0003,0.2,-0.08316704299068078,0.8552719950675964,1332653.7185546875,0.361083984375,1180,-21.43276816010475,0.051543538,5.322694778442383e-05,,
,,,245000,,,718430.5,0.0003,0.2,-0.07026609754248056,0.8543030023574829,1379194.051171875,0.33916015625,1190,-21.414407640695572,0.04824707,0.0,64782.57083320618,1000.0
1000.0,70858.65451255,120,245760,2025,121,,,,,,,,,,,,,
1000.0,70911.99836905,121,247808,2030,122,761058.125,0.0003,0.2,-0.09147741435735952,0.8528172373771667,1654039.616796875,0.393115234375,1200,-21.389904552698134,0.052073166,4.76837158203125e-07,,
