rollout/ep_rew_mean,time/time_elapsed,time/episodes,time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_ep_length,eval/mean_reward
5.31,5,256,175,5.31,1047,0.001,928,-2.1766377886136374,0.031296714168527855,,
6.1,6,260,174,6.1,1138,0.001,1020,-2.2941851218541465,0.029890604114726833,,
7.55,7,264,175,7.55,1295,0.001,1158,-2.482810077213106,0.03228498422881452,,
8.85,8,268,173,8.85,1437,0.001,1306,-2.6626273658540516,0.04266095076288496,,
10.45,9,272,172,10.45,1609,0.001,1461,-2.903710569654192,0.05367413092227209,,
12.06,10,276,168,12.06,1782,0.001,1644,-3.277718348936601,0.05017218444236489,,
13.7,11,280,167,13.7,1958,0.001,1814,-3.6556161698840914,0.06741119421473364,,
,,,,,2000,0.001,1862,-3.70239982008934,0.1103636131156236,61.5,61.5
16.19,13,284,159,16.19,2219,0.001,2113,-5.301210287845496,0.17126885857997518,,
16.48,14,288,159,16.48,2260,0.001,2153,-5.3465780258178714,0.23543998152017592,,
16.81,14,292,159,16.81,2305,0.001,2198,-5.50270946820577,0.3671659122813832,,
17.31,14,296,159,17.31,2367,0.001,2251,-5.527567114148821,0.42680471340815224,,
18.78,15,300,160,18.78,2526,0.001,2384,-5.727010863167899,0.42502998276835396,,
20.29,16,304,159,20.29,2689,0.001,2552,-6.120770335197449,0.37655582565527695,,
21.98,17,308,159,21.98,2870,0.001,2725,-6.520773637862432,0.37580027821518125,,
,,,,,3000,0.001,2870,-6.782865856004798,0.34982916486004123,49.0,49.0
23.8,19,312,156,23.8,3064,0.001,2917,-6.920817437379257,0.34406657596217827,,
25.84,20,316,156,25.84,3280,0.001,3128,-7.286731055804661,0.39317829640848295,,
28.42,22,320,158,28.42,3550,0.001,3356,-7.741967328389486,0.2858513693014781,,
31.82,24,324,156,31.82,3902,0.001,3734,-8.491208798957594,0.42651902517447104,,
,,,,,4000,0.001,3876,-8.810926355634416,0.43297995712075915,81.1,81.1
34.64,27,328,154,34.64,4196,0.001,4036,-9.068823076063588,0.4765647262815506,,
37.2,28,332,154,37.2,4464,0.001,4302,-9.58574135163251,0.486519048018242,,
39.92,30,336,154,39.92,4748,0.001,4583,-10.086275160312653,0.5371541367127345,,
,,,,,5000,0.001,4862,-10.609820982989143,0.5581522899777142,65.2,65.2
42.39,32,340,153,42.39,5021,,,,,,
44.72,34,344,153,44.72,5289,0.001,5127,-11.086232125759125,0.6650343665709862,,
46.49,36,348,153,46.49,5536,0.001,5381,-11.517021086908155,0.6390589877001701,,
48.42,37,352,153,48.42,5804,0.001,5648,-11.949318438768387,0.6099922501016408,,
,,,,,6000,0.001,5837,-12.465029835700989,0.5446119445841759,68.1,68.1
50.32,39,356,153,50.32,6079,0.001,5908,-12.525858932071262,0.7577218318908987,,
52.26,41,360,152,52.26,6364,0.001,6203,-13.007300295148577,0.5818184858986309,,
53.3,43,364,152,53.3,6625,0.001,6456,-13.324152700362667,0.5445782427416473,,
54.34,45,368,152,54.34,6871,0.001,6707,-13.817358779907227,0.6677668911715349,,
,,,,,7000,0.001,6845,-14.006537628173827,0.6315231651067734,65.4,65.4
55.22,47,372,151,55.22,7131,0.001,6973,-14.066566944122314,0.6888045540222755,,
56.2,48,376,151,56.2,7402,0.001,7235,-14.482834952218193,0.7067387851221221,,
56.89,50,380,151,56.89,7647,0.001,7493,-14.820087846120199,0.7044699584444364,,
56.62,52,384,151,56.62,7881,0.001,7727,-15.018286409049198,0.8091034540685557,,
,,,,,8000,0.001,7900,-15.42387031686717,0.690793566536485,62.1,62.1
58.6,54,388,150,58.6,8120,0.001,7962,-15.47402714144799,0.7226586798506398,,
60.48,55,392,150,60.48,8353,0.001,8202,-15.678034354900491,0.7727976185187959,,
62.18,57,396,150,62.18,8585,0.001,8427,-16.02141179709599,0.7379990977756048,,
62.92,58,400,150,62.92,8818,0.001,8666,-16.387291533606394,0.8352324897592718,,
,,,,,9000,0.001,8892,-16.49229222756845,0.7248510290627126,53.4,53.4
63.53,60,404,149,63.53,9042,,,,,,
63.86,61,408,149,63.86,9256,0.001,9105,-16.82013364938589,0.739468220551059,,
64.07,63,412,149,64.07,9471,0.001,9325,-17.079688923699514,0.8074189241518054,,
64.02,64,416,149,64.02,9682,0.001,9534,-17.33779661996024,0.7396516409787265,,
63.5,66,420,149,63.5,9900,0.001,9751,-17.69469126948604,0.8217938182028857,,
,,,,,10000,0.001,9859,-17.782709828129523,0.718198025226593,51.6,51.6
62.09,68,424,148,62.09,10111,0.001,9963,-17.797458083541304,0.8202760352028741,,
61.35,69,428,148,61.35,10331,0.001,10179,-18.159720809371382,0.8951618682455134,,
60.77,71,432,148,60.77,10541,0.001,10390,-18.499063873291014,0.8978397685046099,,
60.21,72,436,147,60.21,10769,0.001,10618,-18.186408106486002,0.8577370623747508,,
,,,,,11000,0.001,10846,-18.70411071777344,0.8439012130101522,60.8,60.8
59.82,74,440,147,59.82,11003,,,,,,
59.33,76,444,147,59.33,11222,0.001,11071,-19.13748572422908,0.8256642133570634,,
59.12,77,448,147,59.12,11448,0.001,11294,-19.158481938498362,0.9685701868750832,,
58.66,79,452,147,58.66,11670,0.001,11523,-19.063089568039466,0.7233882626069004,,
58.15,80,456,147,58.15,11894,0.001,11741,-19.687013489859446,0.9240330731762307,,
,,,,,12000,0.001,11857,-19.65632701742238,0.9912342229637049,59.0,59.0
57.67,82,460,146,57.67,12131,0.001,11975,-19.836349364249937,0.9468393720804699,,
57.4,84,464,146,57.4,12365,0.001,12211,-20.125228336879186,0.8235616106213185,,
57.39,85,468,146,57.39,12610,0.001,12451,-19.991590039483434,1.099229603235064,,
57.55,87,472,147,57.55,12886,0.001,12728,-20.708714803059895,0.7893871556628834,,
,,,,,13000,0.001,12857,-20.79613986159816,0.7541066003379537,61.9,61.9
57.41,89,476,146,57.41,13143,0.001,12980,-20.576565219509988,0.7981479661386521,,
57.79,91,480,146,57.79,13426,0.001,13263,-20.927981270684135,0.6678667600370116,,
58.26,93,484,146,58.26,13707,0.001,13542,-21.30533942198142,0.7829068461795906,,
58.69,95,488,146,58.69,13989,0.001,13826,-22.09757222356023,0.7382516991602232,,
,,,,,14000,0.001,13893,-21.93943913777669,0.7453541998098145,66.7,66.7
59.19,97,492,146,59.19,14272,0.001,14108,-22.00534150407121,0.9083533817774629,,
59.84,99,496,146,59.84,14569,0.001,14401,-22.38690259721544,0.7478506277418799,,
60.24,101,500,146,60.24,14842,0.001,14676,-22.38133691151937,0.6911859566966693,,
,,,,,15000,0.001,14885,-23.055513872419084,0.8235959449494389,65.7,65.7
60.73,103,504,146,60.73,15115,0.001,14952,-23.164134362164667,0.7344004020317277,,
61.24,105,508,146,61.24,15380,0.001,15217,-23.330526406424386,0.7046450210708968,,
61.8,107,512,146,61.8,15651,0.001,15491,-23.323584894980154,1.0175665449055413,,
62.4,108,516,146,62.4,15922,0.001,15755,-23.793538261862363,0.5654680062679277,,
,,,,,16000,0.001,15891,-24.10872060060501,0.885428298665927,66.5,66.5
62.89,110,520,146,62.89,16189,0.001,16026,-24.308753728866577,0.6773202926851809,,
63.36,112,524,145,63.36,16447,0.001,16290,-24.130182035041578,0.5860052506128947,,
63.8,114,528,145,63.8,16711,0.001,16544,-24.742671228224232,0.7349216524631746,,
64.32,116,532,146,64.32,16973,0.001,16812,-24.854780627835183,0.6595184891935317,,
,,,,,17000,0.001,16877,-24.566221952438354,0.5236940519167826,65.1,65.1
64.78,118,536,145,64.78,17247,0.001,17083,-24.596892154578008,0.5446637646475835,,
65.32,120,540,146,65.32,17535,0.001,17363,-24.68141390826251,0.539985653415725,,
65.98,121,544,146,65.98,17820,0.001,17652,-25.812123788369668,0.8064754161278944,,
,,,,,18000,0.001,17868,-25.317222595214844,0.6103853078825133,71.4,71.4
66.57,124,548,145,66.57,18105,0.001,17937,-25.63222542931052,0.8542381354432175,,
67.32,125,552,146,67.32,18402,0.001,18232,-25.706629725864957,0.643973704959665,,
68.04,127,556,146,68.04,18698,0.001,18527,-25.868493398030598,0.552538239690539,,
,,,,,19000,0.001,18850,-26.554152904412685,0.9744575764888372,81.0,81.0
68.95,130,560,146,68.95,19026,,,,,,
70.51,132,564,146,70.51,19416,0.001,19234,-26.55498473498286,0.6550133014769898,,
71.82,134,568,146,71.82,19792,0.001,19587,-27.205267342654142,0.8681830612293789,,
,,,,,20000,0.001,19797,-27.076784706115724,0.7039002763605354,107.6,107.6
73.05,137,572,146,73.05,20191,0.001,20007,-27.566154728765074,0.6987314607186984,,
74.56,140,576,146,74.56,20599,0.001,20408,-27.45744937803687,0.7739648780337086,,
,,,,,21000,0.001,20862,-28.329913669162327,0.5787863296767076,113.3,113.3
80.09,144,580,148,80.09,21435,0.001,20973,-28.727922092784535,0.6714685887501046,,
81.51,148,584,147,81.51,21858,0.001,21666,-29.556248050265843,0.6593730767567952,,
,,,,,22000,0.001,21845,-29.66543393018769,0.6528991311788559,93.8,93.8
82.62,151,588,146,82.62,22251,0.001,22086,-29.932148933410645,0.5779647442201773,,
82.86,153,592,146,82.86,22558,0.001,22387,-30.068060557047527,0.5139606347721484,,
82.94,155,596,146,82.94,22863,0.001,22690,-30.76664572821723,0.6632240977552202,,
,,,,,23000,0.001,22852,-30.711233050324196,0.6140496057622573,101.5,101.5
83.76,158,600,146,83.76,23218,0.001,23044,-30.697797457377117,0.45211279835729373,,
84.37,160,604,146,84.37,23552,0.001,23366,-30.518361617107782,0.6301362633096929,,
85.14,162,608,146,85.14,23894,0.001,23721,-32.06820805867513,0.7488962892867341,,
,,,,,24000,0.001,23798,-31.267657548953327,0.707076979341445,105.7,105.7
86.13,165,612,146,86.13,24264,0.001,24081,-31.874478816986084,0.5473130870610475,,
87.31,168,616,146,87.31,24653,0.001,24453,-32.51914165496826,0.48359713282915623,,
,,,,,25000,0.001,24884,-32.47265466054281,0.7549683087750485,112.7,112.7
89.06,171,620,146,89.06,25095,,,,,,
91.62,174,624,146,91.62,25609,0.001,25373,-33.71722696648269,0.6345833279803151,,
,,,,,26000,0.001,25653,-33.75644166128976,0.5148797074598925,1000.0,1000.0
,,,,,27000,0.001,26801,-35.481738734889674,0.5933713028962547,138.0,138.0
103.15,187,628,143,103.15,27026,,,,,,
,,,,,28000,0.001,27457,-36.3766386879815,0.6776015333003468,549.5,549.5
111.3,194,632,144,111.3,28103,,,,,,
,,,,,29000,0.001,28519,-38.13786750616029,0.5585505645362567,394.9,394.9
120.49,204,636,142,120.49,29296,0.001,28911,-38.79236410102066,0.6311799783107578,,
,,,,,30000,0.001,29200,-38.91637670582738,0.6257898172808354,1000.0,1000.0
,,,,,31000,0.001,30200,-40.476477615356444,0.7986238278448582,1000.0,1000.0
,,,,,32000,0.001,31200,-42.16583420562744,0.7725002321451903,1000.0,1000.0
,,,,,33000,0.001,32200,-43.66407264709473,0.7482357166856527,1000.0,1000.0
157.61,237,640,139,157.61,33296,,,,,,
,,,,,34000,0.001,33200,-45.56394937896729,0.8866664260774851,1000.0,1000.0
,,,,,35000,0.001,34200,-47.46990533447266,0.8916229652315378,1000.0,1000.0
,,,,,36000,0.001,35200,-49.36265505981445,0.9752253114134073,1000.0,1000.0
,,,,,37000,0.001,36200,-51.01936219024658,1.0591980381011963,1000.0,1000.0
194.76,275,644,135,194.76,37296,,,,,,
,,,,,38000,0.001,37200,-52.94730372619629,1.089925012037158,1000.0,1000.0
,,,,,39000,0.001,38200,-54.81292546081543,1.2031328197419644,1000.0,1000.0
,,,,,40000,0.001,39200,-56.96392846679687,1.0159211381822824,1000.0,1000.0
,,,,,41000,0.001,40200,-58.78740210723877,1.1835789196789264,1000.0,1000.0
231.91,313,648,131,231.91,41296,,,,,,
,,,,,42000,0.001,41200,-60.62009710693359,1.1596062630712987,1000.0,1000.0
,,,,,43000,0.001,42200,-62.43217467498779,1.3816152715235948,1000.0,1000.0
,,,,,44000,0.001,43200,-64.24354425048828,1.6203580033779144,1000.0,1000.0
,,,,,45000,0.001,44200,-66.3650205001831,1.7838898368179799,1000.0,1000.0
268.94,351,652,128,268.94,45296,,,,,,
,,,,,46000,0.001,45200,-68.42197410583496,1.6387940809428692,1000.0,1000.0
,,,,,47000,0.001,46200,-70.29219873809815,1.7418575692772866,1000.0,1000.0
,,,,,48000,0.001,47200,-71.74611427307129,1.7610144725888968,1000.0,1000.0
,,,,,49000,0.001,48200,-73.82165111541748,2.209158391058445,1000.0,1000.0
305.98,391,656,125,305.98,49296,,,,,,
,,,,,50000,0.001,49200,-75.56654805755615,2.999206127136946,1000.0,1000.0
,,,,,51000,0.001,50200,-77.26080499267579,2.578795039087534,1000.0,1000.0
,,,,,52000,0.001,51200,-79.06634002685547,2.3303947631716726,1000.0,1000.0
,,,,,53000,0.001,52200,-81.53224401855469,2.6690145885944365,1000.0,1000.0
342.7,429,660,124,342.7,53296,,,,,,
,,,,,54000,0.001,53200,-82.79841432189941,3.3777902098298074,1000.0,1000.0
,,,,,55000,0.001,54200,-84.79181352233887,5.426807212769985,1000.0,1000.0
,,,,,56000,0.001,55200,-87.51421815490723,5.96606712436676,1000.0,1000.0
,,,,,57000,0.001,56200,-89.56285122680664,7.2488133282065395,1000.0,1000.0
378.8,466,664,122,378.8,57296,,,,,,
,,,,,58000,0.001,57200,-91.91660537719727,7.089855417370797,1000.0,1000.0
,,,,,59000,0.001,58200,-93.90821438598633,6.187073685467243,1000.0,1000.0
,,,,,60000,0.001,59200,-96.66658348083496,5.096144299864769,1000.0,1000.0
,,,,,61000,0.001,60200,-98.65465489196778,4.41677620768547,1000.0,1000.0
415.04,503,668,121,415.04,61296,,,,,,
,,,,,62000,0.001,61200,-100.79565934753418,5.754109048217535,1000.0,1000.0
,,,,,63000,0.001,62200,-102.95985871887207,4.825724596977234,1000.0,1000.0
,,,,,64000,0.001,63200,-105.58873677062988,4.3360084048509595,1000.0,1000.0
,,,,,65000,0.001,64200,-107.79629811096191,4.333651127457618,1000.0,1000.0
451.05,543,672,120,451.05,65296,,,,,,
,,,,,66000,0.001,65200,-109.47605853271484,4.632630555808544,1000.0,1000.0
,,,,,67000,0.001,66200,-111.16363691711426,4.473665911078453,1000.0,1000.0
,,,,,68000,0.001,67200,-113.371038772583,5.796282587885857,1000.0,1000.0
,,,,,69000,0.001,68200,-114.70956378173828,6.995463296473027,1000.0,1000.0
486.97,583,676,118,486.97,69296,,,,,,
,,,,,70000,0.001,69200,-117.01528105163574,9.595756979703904,1000.0,1000.0
,,,,,71000,0.001,70200,-119.24035139465332,11.907959406495094,1000.0,1000.0
,,,,,72000,0.001,71200,-121.287361038208,15.769803146004676,1000.0,1000.0
,,,,,73000,0.001,72200,-122.37500233459473,12.551547863483428,1000.0,1000.0
518.61,624,680,117,518.61,73296,,,,,,
,,,,,74000,0.001,73200,-124.19901684570313,9.353036404132842,1000.0,1000.0
,,,,,75000,0.001,74200,-126.15877584838867,7.22947531658411,1000.0,1000.0
,,,,,76000,0.001,75200,-128.05272564697265,8.426510179162026,1000.0,1000.0
,,,,,77000,0.001,76200,-130.4995281677246,12.330147872686386,1000.0,1000.0
554.38,665,684,116,554.38,77296,,,,,,
,,,,,78000,0.001,77200,-131.58727719116212,12.173264377593995,1000.0,1000.0
,,,,,79000,0.001,78200,-133.63265089416504,8.749013926208018,1000.0,1000.0
,,,,,80000,0.001,79200,-136.1904116821289,9.906884596824646,1000.0,1000.0
,,,,,81000,0.001,80200,-138.07624824523927,10.431692804396153,1000.0,1000.0
590.45,707,688,114,590.45,81296,,,,,,
,,,,,82000,0.001,81200,-139.65613357543944,21.86855289030075,1000.0,1000.0
,,,,,83000,0.001,82200,-140.62096911621094,26.519717445135118,1000.0,1000.0
,,,,,84000,0.001,83200,-143.35200556945802,20.234567808628082,1000.0,1000.0
,,,,,85000,0.001,84200,-144.6365200805664,14.005588056921958,1000.0,1000.0
627.38,750,692,113,627.38,85296,,,,,,
,,,,,86000,0.001,85200,-146.45063525390626,18.36352965807915,1000.0,1000.0
,,,,,87000,0.001,86200,-147.70823825073242,18.31417810201645,1000.0,1000.0
,,,,,88000,0.001,87200,-149.5362783508301,22.416143729686738,1000.0,1000.0
,,,,,89000,0.001,88200,-151.57386196899415,30.522717069387436,1000.0,1000.0
664.33,793,696,112,664.33,89296,,,,,,
,,,,,90000,0.001,89200,-153.23282357788085,37.786455410242084,1000.0,1000.0
,,,,,91000,0.001,90200,-154.31616860961915,55.713391074180606,1000.0,1000.0
,,,,,92000,0.001,91200,-155.8694320373535,65.80528714942932,1000.0,1000.0
,,,,,93000,0.001,92200,-158.0628081970215,76.410773229599,1000.0,1000.0
700.78,836,700,111,700.78,93296,,,,,,
,,,,,94000,0.001,93200,-158.2354912109375,121.62505235099792,1000.0,1000.0
,,,,,95000,0.001,94200,-156.852033203125,172.23037530136108,1000.0,1000.0
,,,,,96000,0.001,95200,-157.2009606628418,145.91384042549134,1000.0,1000.0
,,,,,97000,0.001,96200,-156.9043405151367,179.50069733810426,1000.0,1000.0
737.44,881,704,110,737.44,97296,,,,,,
,,,,,98000,0.001,97200,-157.78188082885742,142.15166590881347,1000.0,1000.0
,,,,,99000,0.001,98200,-156.3180629272461,136.82175094985962,1000.0,1000.0
,,,,,100000,0.001,99200,-155.62207949829101,104.61713272666931,1000.0,1000.0
,,,,,101000,0.001,100200,-157.34073342895508,110.98580998039246,1000.0,1000.0
774.02,922,708,109,774.02,101296,,,,,,
,,,,,102000,0.001,101200,-156.79316638183593,150.59317992210387,1000.0,1000.0
,,,,,103000,0.001,102200,-157.71581094360351,166.60977973175048,1000.0,1000.0
,,,,,104000,0.001,103200,-158.95695114135742,200.8109582748413,1000.0,1000.0
,,,,,105000,0.001,104200,-160.8758381652832,203.81954668426513,1000.0,1000.0
810.32,966,712,108,810.32,105296,,,,,,
,,,,,106000,0.001,105200,-166.39854357910156,158.8683510093689,1000.0,1000.0
,,,,,107000,0.001,106200,-171.83650402832032,167.89186942672728,1000.0,1000.0
,,,,,108000,0.001,107200,-174.7086061401367,215.0503699569702,1000.0,1000.0
,,,,,109000,0.001,108200,-180.14222814941405,202.91776411819458,1000.0,1000.0
846.43,1009,716,108,846.43,109296,,,,,,
,,,,,110000,0.001,109200,-185.68488360595703,164.92986836624146,1000.0,1000.0
,,,,,111000,0.001,110200,-188.7326531982422,208.64711790847778,1000.0,1000.0
,,,,,112000,0.001,111200,-192.46417837524413,199.00260859298706,1000.0,1000.0
,,,,,113000,0.001,112200,-194.55307901000975,190.62155341339113,1000.0,1000.0
882.01,1052,720,107,882.01,113296,,,,,,
,,,,,114000,0.001,113200,-196.43193426513673,230.30169207000733,1000.0,1000.0
,,,,,115000,0.001,114200,-199.6701554260254,143.48995471954345,1000.0,1000.0
,,,,,116000,0.001,115200,-203.0484554748535,112.67681965351105,1000.0,1000.0
,,,,,117000,0.001,116200,-207.31252557373048,70.31098272800446,1000.0,1000.0
916.87,1094,724,107,916.87,117296,,,,,,
,,,,,118000,0.001,117200,-210.32973831176758,66.05408955860138,1000.0,1000.0
,,,,,119000,0.001,118200,-213.49401751708984,62.38685474157333,1000.0,1000.0
,,,,,120000,0.001,119200,-217.6570394897461,33.64467669248581,1000.0,1000.0
,,,,,121000,0.001,120200,-222.2939468383789,29.023558115005493,1000.0,1000.0
942.7,1138,728,106,942.7,121296,,,,,,
,,,,,122000,0.001,121200,-223.3087449951172,47.03507215118408,1000.0,1000.0
,,,,,123000,0.001,122200,-224.5546847229004,43.87081797599792,1000.0,1000.0
,,,,,124000,0.001,123200,-224.9392190246582,37.63954114103317,1000.0,1000.0
,,,,,125000,0.001,124200,-225.76432971191406,62.760654609680174,1000.0,1000.0
971.93,1182,732,105,971.93,125296,,,,,,
,,,,,126000,0.001,125200,-226.20493942260742,57.359939349174496,1000.0,1000.0
,,,,,127000,0.001,126200,-227.54427896118165,66.98020418930054,1000.0,1000.0
,,,,,128000,0.001,127200,-226.94272415161132,79.9777852153778,1000.0,1000.0
,,,,,129000,0.001,128200,-225.96835025024413,126.84655780029297,1000.0,1000.0
1000.0,1224,736,105,1000.0,129296,,,,,,
,,,,,130000,0.001,129200,-226.02209439086914,99.20607723999024,1000.0,1000.0
,,,,,131000,0.001,130200,-227.43323748779298,83.86972410202026,1000.0,1000.0
,,,,,132000,0.001,131200,-228.25546392822267,102.00818641281128,1000.0,1000.0
,,,,,133000,0.001,132200,-231.11988360595703,85.54566087150573,1000.0,1000.0
1000.0,1266,740,105,1000.0,133296,,,,,,
,,,,,134000,0.001,133200,-233.12730410766602,84.82816729068756,1000.0,1000.0
,,,,,135000,0.001,134200,-235.24213708496094,103.76866631889344,1000.0,1000.0
,,,,,136000,0.001,135200,-239.07533380126952,88.81188997459411,1000.0,1000.0
,,,,,137000,0.001,136200,-242.2460194091797,85.05211006355286,1000.0,1000.0
1000.0,1310,744,104,1000.0,137296,,,,,,
,,,,,138000,0.001,137200,-245.36825454711914,76.24759608650207,1000.0,1000.0
,,,,,139000,0.001,138200,-247.8860732727051,104.84140266990661,1000.0,1000.0
,,,,,140000,0.001,139200,-249.13861013793945,72.7554649271965,1000.0,1000.0
,,,,,141000,0.001,140200,-253.30126049804687,47.2953885474205,1000.0,1000.0
1000.0,1354,748,104,1000.0,141296,,,,,,
,,,,,142000,0.001,141200,-256.16045260620115,37.089693717002866,1000.0,1000.0
,,,,,143000,0.001,142200,-258.1739912414551,31.895726960659026,1000.0,1000.0
,,,,,144000,0.001,143200,-260.1807359008789,44.99047464799881,1000.0,1000.0
,,,,,145000,0.001,144200,-261.39413339233397,46.37561938762665,1000.0,1000.0
1000.0,1398,752,103,1000.0,145296,,,,,,
,,,,,146000,0.001,145200,-263.3923444824219,44.28727311134338,1000.0,1000.0
,,,,,147000,0.001,146200,-264.70412084960935,62.17939193868637,1000.0,1000.0
,,,,,148000,0.001,147200,-265.4078735351562,91.12069619274139,1000.0,1000.0
,,,,,149000,0.001,148200,-267.1626754150391,75.45959060907364,1000.0,1000.0
1000.0,1440,756,103,1000.0,149296,,,,,,
