rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/iterations,train/approx_kl,train/loss,train/value_loss,train/clip_fraction,train/std,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_range,train/explained_variance,eval/mean_ep_length,eval/mean_reward
79708.50390126,134,479232,3571,1000.0,234,0.093898706,719243.3125,1325009.833203125,0.46455078125,0.7518627047538757,2330,-0.08707638057530857,-19.224494552612306,0.0003,0.2,5.960464477539063e-08,,
,,480000,,,,0.09176116,764064.25,1527343.139453125,0.442333984375,0.7509121298789978,2340,-0.08042252819868737,-19.19924814105034,0.0003,0.2,-0.0004984140396118164,1000.0,95077.03839187622
79899.71930757999,133,481280,3604,1000.0,235,,,,,,,,,,,,,
80021.34353530998,133,483328,3608,1000.0,236,0.08539745,665804.875,1383580.266015625,0.451611328125,0.7507011294364929,2350,-0.075922798801912,-19.19272558093071,0.0003,0.2,-1.3113021850585938e-06,,
,,485000,,,,0.093674116,680055.25,1333875.98984375,0.485009765625,0.7502108812332153,2360,-0.08453601186047308,-19.17702215909958,0.0003,0.2,0.0,1000.0,95468.7731420517
80115.93080191998,133,485376,3640,1000.0,237,,,,,,,,,,,,,
80237.09304343,133,487424,3644,1000.0,238,0.08618097,585422.25,1230178.3328125,0.445654296875,0.7497358322143555,2370,-0.07848798269405961,-19.166954255104066,0.0003,0.2,0.0,,
80210.9129997,134,489472,3649,1000.0,239,0.09205051,714051.375,1355603.29453125,0.4568359375,0.7499769926071167,2380,-0.0806734627665719,-19.16977491378784,0.0003,0.2,-1.1920928955078125e-07,,
,,490000,,,,0.09492933,608758.4375,1178961.718359375,0.459228515625,0.748673141002655,2390,-0.08305475072702392,-19.14624474644661,0.0003,0.2,5.960464477539063e-08,1000.0,95181.87595882415
80345.38388470998,133,491520,3682,1000.0,240,,,,,,,,,,,,,
80464.75563277,133,493568,3687,1000.0,241,0.095284835,596036.875,1247525.587890625,0.474560546875,0.7478411197662354,2400,-0.08927117212151643,-19.126914227008818,0.0003,0.2,0.0,,
,,495000,,,,0.10556984,670548.375,1385616.43359375,0.472265625,0.7464454770088196,2410,-0.0786995192640461,-19.0965234041214,0.0003,0.2,-1.1920928955078125e-07,1000.0,95732.2151222229
80621.89875548,133,495616,3719,1000.0,242,,,,,,,,,,,,,
80769.39783549999,133,497664,3723,1000.0,243,0.09201896,744232.4375,1379213.3140625,0.46328125,0.7467859983444214,2420,-0.08259399033267982,-19.087477028369904,0.0003,0.2,5.960464477539063e-08,,
81005.50002506,134,499712,3728,1000.0,244,0.09436865,648830.0,1333704.5296875,0.466162109375,0.7467118501663208,2430,-0.0818319553451147,-19.093692207336424,0.0003,0.2,0.0,,
,,500000,,,,0.094301395,861957.0625,1609593.860546875,0.45048828125,0.7451445460319519,2440,-0.07902914568549022,-19.066873216629027,0.0003,0.2,0.0,1000.0,96305.96970062256
81205.01261888,133,501760,3759,1000.0,245,,,,,,,,,,,,,
81390.24724712,133,503808,3763,1000.0,246,0.105433345,664503.125,1265563.0890625,0.4890625,0.74394291639328,2450,-0.08501135504629928,-19.033902537822723,0.0003,0.2,0.0,,
,,505000,,,,0.08908391,722354.875,1428296.13671875,0.461376953125,0.7427225112915039,2460,-0.08411062394734473,-19.000745743513107,0.0003,0.2,0.0,1000.0,94324.5807970047
81522.0068712,133,505856,3796,1000.0,247,,,,,,,,,,,,,
81670.78229701,133,507904,3800,1000.0,248,0.10255145,631067.125,1247097.7375,0.4947265625,0.7428610920906067,2470,-0.08323681827168912,-18.994448441267014,0.0003,0.2,1.1920928955078125e-07,,
81783.10473782998,134,509952,3804,1000.0,249,0.093140244,733953.875,1401257.8125,0.475,0.7425193190574646,2480,-0.08348736938787624,-18.989238440990448,0.0003,0.2,-1.1920928955078125e-07,,
,,510000,,,,0.097245425,627840.3125,1270857.01171875,0.46142578125,0.7415691018104553,2490,-0.07849021894508042,-18.97468019127846,0.0003,0.2,0.0,1000.0,95582.31822814941
81861.25819159999,133,512000,3837,1000.0,250,,,,,,,,,,,,,
82110.65401903,133,514048,3841,1000.0,251,0.12118845,499962.25,1026173.679296875,0.518017578125,0.7401026487350464,2500,-0.09337625125190244,-18.94842259287834,0.0003,0.2,1.1324882507324219e-06,,
,,515000,,,,0.09883592,740121.125,1396810.231640625,0.471728515625,0.7389113306999207,2510,-0.08145739995525218,-18.915554922819137,0.0003,0.2,0.0,1000.0,93878.80979061127
82308.54065271,133,516096,3872,1000.0,252,,,,,,,,,,,,,
82493.11440892,133,518144,3876,1000.0,253,0.11267401,728410.6875,1473687.0859375,0.4599609375,0.7372459173202515,2520,-0.08226028037897777,-18.880766993761064,0.0003,0.2,-1.1920928955078125e-07,,
,,520000,,,,0.10484856,725971.875,1374607.82734375,0.47314453125,0.7361765503883362,2530,-0.08548350717173889,-18.853913635015488,0.0003,0.2,0.0,1000.0,95498.51071014404
82616.53371062,133,520192,3906,1000.0,254,,,,,,,,,,,,,
82763.80151025,133,522240,3910,1000.0,255,0.103042476,702227.125,1412991.7203125,0.46982421875,0.7357847690582275,2540,-0.08573432240518741,-18.8389155626297,0.0003,0.2,0.0,,
82848.76344683001,133,524288,3914,1000.0,256,0.08980134,670616.375,1367394.1515625,0.478515625,0.7346532940864563,2550,-0.07845718858879991,-18.823884505033494,0.0003,0.2,0.0,,
,,525000,,,,0.103449695,621809.4375,1300057.283984375,0.483740234375,0.7326482534408569,2560,-0.08629007556592114,-18.78631109595299,0.0003,0.2,0.0,1000.0,94970.79548225403
83019.57707994002,133,526336,3941,1000.0,257,,,,,,,,,,,,,
83188.57048713001,133,528384,3945,1000.0,258,0.106123134,693693.875,1407811.413671875,0.4830078125,0.731198251247406,2570,-0.08203776783775538,-18.74874472618103,0.0003,0.2,0.0,,
,,530000,,,,0.08502184,735091.4375,1470883.58359375,0.455419921875,0.7306808829307556,2580,-0.08224974410113646,-18.72495526075363,0.0003,0.2,-1.1920928955078125e-07,1000.0,95362.85616855622
83410.66570334001,133,530432,3974,1000.0,259,,,,,,,,,,,,,
83577.11301258,133,532480,3979,1000.0,260,0.10027397,712880.6875,1461579.662109375,0.464306640625,0.729990541934967,2590,-0.07994784409820568,-18.706985932588577,0.0003,0.2,1.1920928955078125e-07,,
83783.80286057,134,534528,3984,1000.0,261,0.105548546,770234.125,1531718.651171875,0.484375,0.7287746071815491,2600,-0.08185826668632216,-18.689105725288393,0.0003,0.2,0.0,,
,,535000,,,,0.10582566,752218.375,1403074.16875,0.475244140625,0.7276194095611572,2610,-0.08741745560546406,-18.656522291898728,0.0003,0.2,0.0,1000.0,96364.35072441101
83949.56332500999,133,536576,4012,1000.0,262,,,,,,,,,,,,,
84130.86755376,134,538624,4016,1000.0,263,0.088338345,649079.75,1367752.707421875,0.472021484375,0.7278302907943726,2620,-0.08107473533746087,-18.64861895442009,0.0003,0.2,-1.1920928955078125e-07,,
,,540000,,,,0.10075702,684835.9375,1491701.235546875,0.457861328125,0.7268953919410706,2630,-0.07218347181333229,-18.63251575231552,0.0003,0.2,0.0,1000.0,96433.39530143738
84264.70755854002,133,540672,4048,1000.0,264,,,,,,,,,,,,,
84345.46198155999,133,542720,4052,1000.0,265,0.09620081,732177.875,1387561.13515625,0.47255859375,0.7255492806434631,2640,-0.07714973308611661,-18.602723389863968,0.0003,0.2,5.960464477539063e-08,,
84612.53380543999,134,544768,4057,1000.0,266,0.10954344,727763.5,1394212.40234375,0.479541015625,0.7245802283287048,2650,-0.08250636272423435,-18.576235127449035,0.0003,0.2,5.960464477539062e-07,,
,,545000,,,,0.10433775,792037.6875,1518370.296875,0.475146484375,0.7241954207420349,2660,-0.07874537440366111,-18.563745641708373,0.0003,0.2,1.7881393432617188e-07,1000.0,96923.83976898194
84723.32402947,133,546816,4088,1000.0,267,,,,,,,,,,,,,
84957.28779445,134,548864,4092,1000.0,268,0.1053043,669139.0,1321999.14375,0.47841796875,0.7230350375175476,2670,-0.08712969694461208,-18.54721964597702,0.0003,0.2,0.0,,
,,550000,,,,0.10988683,726463.5,1424951.695703125,0.47705078125,0.7212458252906799,2680,-0.07990130164835137,-18.502301275730133,0.0003,0.2,4.4405460357666016e-05,1000.0,96635.90040111542
85082.11927562999,133,550912,4118,1000.0,269,,,,,,,,,,,,,
85209.88232030999,134,552960,4123,1000.0,270,0.10632137,666778.875,1356811.774609375,0.473388671875,0.7200515270233154,2690,-0.07920691565377638,-18.47530654668808,0.0003,0.2,-9.906291961669922e-05,,
,,555000,,,,0.10272556,730816.375,1413269.314453125,0.486474609375,0.7201572060585022,2700,-0.08534084752609487,-18.465364533662797,0.0003,0.2,0.0,1000.0,96665.12762508393
85414.20834267001,133,555008,4151,1000.0,271,,,,,,,,,,,,,
85555.54307749,134,557056,4155,1000.0,272,0.09750876,769005.9375,1460015.415234375,0.4775390625,0.7187176942825317,2710,-0.07726797830546275,-18.447202706336974,0.0003,0.2,0.0,,
85781.34740151001,134,559104,4160,1000.0,273,0.10422294,745171.875,1489697.74921875,0.47119140625,0.7181163430213928,2720,-0.07623292732459959,-18.42405723929405,0.0003,0.2,0.0,,
,,560000,,,,0.11085567,761826.875,1517929.307421875,0.492626953125,0.7165362238883972,2730,-0.08154413950396702,-18.39633987545967,0.0003,0.2,1.7881393432617188e-07,1000.0,96152.47534103393
86036.0398577,133,561152,4188,1000.0,274,,,,,,,,,,,,,
86154.20080242,134,563200,4193,1000.0,275,0.13531423,752252.125,1561400.741015625,0.503564453125,0.7158076763153076,2740,-0.08712309747352265,-18.368382132053377,0.0003,0.2,0.0,,
,,565000,,,,0.092477515,717711.9375,1457477.261328125,0.464794921875,0.714536190032959,2750,-0.07905377651331946,-18.342621713876724,0.0003,0.2,2.384185791015625e-07,1000.0,97262.32842655182
86231.0930377,133,565248,4219,1000.0,276,,,,,,,,,,,,,
86357.68532147,134,567296,4224,1000.0,277,0.1254954,636222.125,1214145.44140625,0.494970703125,0.7133858799934387,2760,-0.08657488936732989,-18.31609714627266,0.0003,0.2,0.0,,
86476.24322715,134,569344,4229,1000.0,278,0.116821386,671615.625,1518443.410546875,0.482568359375,0.7121250033378601,2770,-0.07815215865848586,-18.288755476474762,0.0003,0.2,-1.1920928955078125e-07,,
,,570000,,,,0.097071886,673898.0,1408816.39921875,0.463427734375,0.7113529443740845,2780,-0.07411260803055483,-18.266908437013626,0.0003,0.2,0.0,1000.0,98148.8612361908
86575.78725521,134,571392,4257,1000.0,279,,,,,,,,,,,,,
86654.22584312002,134,573440,4261,1000.0,280,0.116468154,742340.4375,1452099.189453125,0.494482421875,0.7111572623252869,2790,-0.08114465283433674,-18.256182086467742,0.0003,0.2,0.0,,
,,575000,,,,0.11201616,777000.3125,1354785.965625,0.4921875,0.7102504968643188,2800,-0.07817237632698379,-18.243528300523757,0.0003,0.2,-1.1920928955078125e-07,1000.0,99306.14138908386
86857.26030736002,134,575488,4288,1000.0,281,,,,,,,,,,,,,
86938.34402348999,134,577536,4292,1000.0,282,0.13424826,757946.4375,1442087.385546875,0.487255859375,0.7095850706100464,2810,-0.07860122513084207,-18.2255960047245,0.0003,0.2,5.960464477539063e-08,,
87022.37292005999,134,579584,4296,1000.0,283,0.099101454,722943.875,1446810.927734375,0.468115234375,0.7085074186325073,2820,-0.07907521667948458,-18.196915072202682,0.0003,0.2,0.0,,
,,580000,,,,0.0986009,828794.1875,1597945.966015625,0.479296875,0.7081551551818848,2830,-0.0742108666076092,-18.18444719314575,0.0003,0.2,-1.1920928955078125e-07,1000.0,101327.71850185395
87111.06486009998,134,581632,4323,1000.0,284,,,,,,,,,,,,,
87284.97257457,134,583680,4327,1000.0,285,0.11341165,737240.75,1484737.033203125,0.488720703125,0.7066407799720764,2840,-0.07944944238697645,-18.161149096488952,0.0003,0.2,-1.1920928955078125e-07,,
,,585000,,,,0.11875537,709913.625,1485830.831640625,0.484228515625,0.7053585052490234,2850,-0.08328908442636021,-18.12671920657158,0.0003,0.2,1.7881393432617188e-07,1000.0,101301.06550388336
87439.22060082,134,585728,4354,1000.0,286,,,,,,,,,,,,,
87641.24051058998,134,587776,4359,1000.0,287,0.12376721,720352.25,1558903.9921875,0.484814453125,0.7043418288230896,2860,-0.0779567942925496,-18.09521682858467,0.0003,0.2,-1.1920928955078125e-07,,
87892.78172998998,135,589824,4363,1000.0,288,0.09694454,741308.6875,1472326.091015625,0.462158203125,0.7032076716423035,2870,-0.07653757069492713,-18.067898362874985,0.0003,0.2,4.172325134277344e-07,,
,,590000,,,,0.12496106,762173.5,1538070.33203125,0.462890625,0.702316403388977,2880,-0.08038613797980361,-18.04602917432785,0.0003,0.2,5.960464477539063e-08,1000.0,101331.94548912048
88086.88056406999,134,591872,4390,1000.0,289,,,,,,,,,,,,,
88263.39165992002,135,593920,4394,1000.0,290,0.10766579,681710.75,1428528.025390625,0.465380859375,0.7015267610549927,2890,-0.07389337418135256,-18.021355694532396,0.0003,0.2,-2.2411346435546875e-05,,
,,595000,,,,0.11658044,795869.875,1635452.584765625,0.5056640625,0.7005547285079956,2900,-0.0864078725251602,-18.001988655328752,0.0003,0.2,0.0,1000.0,101024.90051364899
88403.10636894,134,595968,4422,1000.0,291,,,,,,,,,,,,,
88693.34047876,135,598016,4426,1000.0,292,0.11299752,758510.5625,1517579.50625,0.476806640625,0.6994801163673401,2910,-0.07496847283910028,-17.972912055253982,0.0003,0.2,0.0,,
,,600000,,,,0.112658046,845156.375,1720353.726171875,0.484912109375,0.6985753178596497,2920,-0.07798716665711254,-17.946056526899337,0.0003,0.2,-3.5762786865234375e-07,1000.0,102563.7698234558
88715.38768004,134,600064,4453,1000.0,293,,,,,,,,,,,,,
88947.5489153,135,602112,4458,1000.0,294,0.107138924,746761.6875,1488794.7453125,0.504541015625,0.698121964931488,2930,-0.08212651849607937,-17.934476405382156,0.0003,0.2,0.0,,
89126.57855091,135,604160,4462,1000.0,295,0.12940805,833023.75,1621336.1546875,0.48486328125,0.6970198750495911,2940,-0.08119798654224723,-17.91040825843811,0.0003,0.2,0.0,,
,,605000,,,,0.11037706,749660.125,1605175.129296875,0.49560546875,0.695973813533783,2950,-0.07572286354843527,-17.881303250789642,0.0003,0.2,0.0,1000.0,102850.69367370606
89388.64295226002,135,606208,4489,1000.0,296,,,,,,,,,,,,,
89168.53343682,135,608256,4493,1000.0,297,0.109813556,728623.5,1589381.72109375,0.472021484375,0.6954061388969421,2960,-0.07977256914891769,-17.861574977636337,0.0003,0.2,5.960464477539063e-08,,
,,610000,,,,0.19206391,506063.09375,1082046.1326171875,0.578466796875,0.6954021453857422,2970,-0.10204247286019381,-17.856107366085052,0.0003,0.2,0.0,1000.0,104023.75975246429
89388.19046602001,135,610304,4520,1000.0,298,,,,,,,,,,,,,
89733.62096884,135,612352,4524,1000.0,299,0.11259727,758763.5625,1596481.2359375,0.47158203125,0.6947436928749084,2980,-0.07452077877824195,-17.845830035209655,0.0003,0.2,-1.1920928955078125e-07,,
89931.56440743,135,614400,4528,1000.0,300,0.1131399,801405.8125,1567715.116796875,0.48408203125,0.693106472492218,2990,-0.07940334907034412,-17.81389574408531,0.0003,0.2,2.980232238769531e-07,,
,,615000,,,,0.12482014,810158.5625,1594775.318359375,0.4666015625,0.6929457187652588,3000,-0.07795063330268022,-17.79350744485855,0.0003,0.2,-3.5762786865234375e-07,1000.0,104330.51129360199
90065.86336799,135,616448,4554,1000.0,301,,,,,,,,,,,,,
90293.28389504,135,618496,4558,1000.0,302,0.106838726,800479.1875,1595875.381640625,0.44423828125,0.6929032206535339,3010,-0.07385583150316961,-17.791801124811172,0.0003,0.2,1.1920928955078125e-07,,
,,620000,,,,0.1363414,905425.375,1720207.571875,0.523779296875,0.6918453574180603,3020,-0.08986243008985184,-17.774630415439606,0.0003,0.2,0.0,1000.0,104431.7065624237
90490.55704579002,135,620544,4586,1000.0,303,,,,,,,,,,,,,
90676.49773973,135,622592,4591,1000.0,304,0.11734404,842553.25,1742345.73203125,0.48564453125,0.6910157203674316,3030,-0.07720587210496888,-17.748271292448045,0.0003,0.2,0.0,,
90871.99701391,135,624640,4595,1000.0,305,0.12106801,771277.8125,1536492.782421875,0.4806640625,0.6897606253623962,3040,-0.07347352331853471,-17.72261712551117,0.0003,0.2,0.0,,
,,625000,,,,0.11505371,790956.1875,1587148.926953125,0.486328125,0.6888211369514465,3050,-0.0727451206475962,-17.693494147062303,0.0003,0.2,0.0,1000.0,104117.26517162324
90991.11516480999,135,626688,4621,1000.0,306,,,,,,,,,,,,,
91132.00064516999,135,628736,4625,1000.0,307,0.1216248,774683.3125,1488108.387890625,0.4998046875,0.687458872795105,3060,-0.07086141559411771,-17.663271522521974,0.0003,0.2,-1.1920928955078125e-07,,
,,630000,,,,0.1401858,814341.4375,1681555.242578125,0.478515625,0.6871705055236816,3070,-0.06895020744705108,-17.64360767006874,0.0003,0.2,0.0,1000.0,105515.37087535858
91312.33516776998,135,630784,4652,1000.0,308,,,,,,,,,,,,,
91395.81317801999,135,632832,4656,1000.0,309,0.11782362,850117.0,1665014.117578125,0.497705078125,0.6864430904388428,3080,-0.06757254794356413,-17.63610256910324,0.0003,0.2,0.0,,
91562.28097327,136,634880,4660,1000.0,310,0.11278286,851719.625,1644008.2890625,0.49765625,0.6854695081710815,3090,-0.08985225625219755,-17.612735444307326,0.0003,0.2,-1.1920928955078125e-07,,
,,635000,,,,0.10829745,791721.0,1614421.726953125,0.483251953125,0.68430095911026,3100,-0.08205415723787154,-17.580832606554033,0.0003,0.2,-1.5497207641601562e-06,1000.0,106698.12365894318
91812.10786751997,135,636928,4685,1000.0,311,,,,,,,,,,,,,
91899.46902797,136,638976,4690,1000.0,312,0.12716754,819224.75,1660847.64921875,0.500146484375,0.6836151480674744,3110,-0.07698871563770808,-17.561330711841585,0.0003,0.2,0.0,,
,,640000,,,,0.13086751,820477.125,1658563.748828125,0.5115234375,0.6823469996452332,3120,-0.07968269069679082,-17.535598081350326,0.0003,0.2,0.0,1000.0,105727.90231056213
92263.64153361,135,641024,4716,1000.0,313,,,,,,,,,,,,,
92428.16685075998,136,643072,4720,1000.0,314,0.112983756,850297.25,1768189.20234375,0.482568359375,0.6808372735977173,3130,-0.0787357461405918,-17.501286721229555,0.0003,0.2,0.0,,
,,645000,,,,0.15152544,816713.0,1711502.862109375,0.48369140625,0.679815411567688,3140,-0.08431591804837808,-17.470882952213287,0.0003,0.2,0.0,1000.0,106190.77408542632
92571.51162295997,135,645120,4745,1000.0,315,,,,,,,,,,,,,
92761.18541882001,136,647168,4750,1000.0,316,0.1483964,824061.75,1705124.028125,0.535498046875,0.6787282228469849,3150,-0.07766534164256882,-17.442096120119096,0.0003,0.2,0.0,,
92984.79605467,136,649216,4754,1000.0,317,0.16056749,825047.125,1680009.15390625,0.53623046875,0.6765474677085876,3160,-0.07975110566185321,-17.399330031871795,0.0003,0.2,0.0,,
,,650000,,,,0.13472304,824355.8125,1700744.229296875,0.505517578125,0.6753430962562561,3170,-0.07882049039180856,-17.35871873497963,0.0003,0.2,5.960464477539063e-08,1000.0,108095.59638881683
93173.40644629001,136,651264,4781,1000.0,318,,,,,,,,,,,,,
93432.11762766002,136,653312,4785,1000.0,319,0.1488398,762741.375,1545046.339453125,0.516552734375,0.6743171811103821,3180,-0.07601785419101362,-17.334070473909378,0.0003,0.2,0.0,,
,,655000,,,,0.1279428,1026102.625,1988935.119140625,0.501904296875,0.6741001605987549,3190,-0.08750444383185822,-17.317891335487367,0.0003,0.2,-1.1920928955078125e-07,1000.0,110842.3437953949
93579.46614215997,136,655360,4812,1000.0,320,,,,,,,,,,,,,
93781.00095006998,136,657408,4816,1000.0,321,0.14640422,856359.375,1644802.808203125,0.51767578125,0.6731425523757935,3200,-0.07719227615161799,-17.299393099546432,0.0003,0.2,0.0,,
93978.76537226999,136,659456,4821,1000.0,322,0.13869417,839867.625,1722068.654296875,0.500048828125,0.6722090244293213,3210,-0.08476934790087398,-17.274620735645293,0.0003,0.2,1.7881393432617188e-07,,
,,660000,,,,0.13723901,804833.0,1791809.946484375,0.503369140625,0.6711440682411194,3220,-0.0916651817620732,-17.24842249751091,0.0003,0.2,0.0,1000.0,109637.37561702728
94053.92960799999,136,661504,4848,1000.0,323,,,,,,,,,,,,,
94110.13423647,136,663552,4852,1000.0,324,0.14756104,811691.5,1542101.133984375,0.516259765625,0.6706334948539734,3230,-0.07324918941012584,-17.2240828871727,0.0003,0.2,0.0,,
,,665000,,,,0.12417692,786286.25,1567212.04765625,0.489306640625,0.6689052581787109,3240,-0.07865054112335201,-17.19215926527977,0.0003,0.2,0.0,1000.0,103477.93306694031
94252.65930084001,136,665600,4878,1000.0,325,,,,,,,,,,,,,
94424.06686055003,136,667648,4882,1000.0,326,0.15650125,675679.4375,1415764.507421875,0.534423828125,0.6670682430267334,3250,-0.09670197771629319,-17.142483204603195,0.0003,0.2,2.980232238769531e-07,,
94559.35089795999,137,669696,4886,1000.0,327,0.13872053,836289.875,1594994.15546875,0.51298828125,0.6659626960754395,3260,-0.08202570644498337,-17.102517938613893,0.0003,0.2,0.0,,
,,670000,,,,0.15300795,790952.4375,1660087.4625,0.525439453125,0.6645239591598511,3270,-0.08015658449730836,-17.06724716424942,0.0003,0.2,-1.1920928955078125e-07,1000.0,107677.01756515502
94771.87115891,136,671744,4913,1000.0,328,,,,,,,,,,,,,
94975.23195431,137,673792,4917,1000.0,329,0.12182398,826950.5,1661748.8453125,0.489306640625,0.6637287139892578,3280,-0.08000891543051694,-17.04686995148659,0.0003,0.2,1.1920928955078125e-07,,
,,675000,,,,0.13781783,929708.5625,1833609.63828125,0.50283203125,0.662801206111908,3290,-0.08702759260195307,-17.022790026664733,0.0003,0.2,0.0,1000.0,103654.24702186584
95146.21650092,136,675840,4944,1000.0,330,,,,,,,,,,,,,
95421.59246205,136,677888,4948,1000.0,331,0.13798226,867954.25,1855750.98984375,0.51982421875,0.6620121598243713,3300,-0.0928809859440662,-17.00088551044464,0.0003,0.2,0.0,,
95325.50725065998,137,679936,4952,1000.0,332,0.15217504,933478.25,1805959.506640625,0.51357421875,0.6611953377723694,3310,-0.08644774761633016,-16.978998440504075,0.0003,0.2,0.0,,
,,680000,,,,0.19365777,783641.25,1464583.379296875,0.56357421875,0.6596159338951111,3320,-0.09956892408954446,-16.952335488796233,0.0003,0.2,5.960464477539062e-07,1000.0,108139.51415348053
95606.77689922001,136,681984,4978,1000.0,333,,,,,,,,,,,,,
95554.62728404002,137,684032,4983,1000.0,334,0.13287055,869221.3125,1807967.58359375,0.502392578125,0.6583862900733948,3330,-0.08124894414213486,-16.913540655374526,0.0003,0.2,1.7881393432617188e-07,,
,,685000,,,,0.1996155,547204.125,1247570.381640625,0.5796875,0.6575407385826111,3340,-0.10392732482287101,-16.894772320985794,0.0003,0.2,0.0,1000.0,101722.64212150573
95751.10910902,136,686080,5009,1000.0,335,,,,,,,,,,,,,
95620.99351210002,137,688128,5014,1000.0,336,0.14228772,892258.125,1866663.480078125,0.507080078125,0.6570228338241577,3350,-0.07580228067236021,-16.876762813329698,0.0003,0.2,-1.1920928955078125e-07,,
,,690000,,,,0.19304544,697151.875,1293556.1345703125,0.541748046875,0.6570343375205994,3360,-0.09837326531123836,-16.876235061883925,0.0003,0.2,1.1920928955078125e-07,1000.0,106822.32033500672
95811.14921656,136,690176,5041,1000.0,337,,,,,,,,,,,,,
95933.59709166002,137,692224,5045,1000.0,338,0.15732521,747258.9375,1740354.662109375,0.522216796875,0.6568384766578674,3370,-0.09496294729760849,-16.87059919834137,0.0003,0.2,0.0,,
96114.23978272,137,694272,5050,1000.0,339,0.14731902,816596.625,1563895.9109375,0.529833984375,0.6557021737098694,3380,-0.07647067305224482,-16.84456467628479,0.0003,0.2,0.0,,
,,695000,,,,0.14306127,954195.375,1938551.196484375,0.487060546875,0.6551663875579834,3390,-0.0821017158596078,-16.827097272872926,0.0003,0.2,-1.1920928955078125e-07,1000.0,107729.500157547
96288.75320862,137,696320,5078,1000.0,340,,,,,,,,,,,,,
96177.64189541,137,698368,5082,1000.0,341,0.13882971,940636.25,1790950.621875,0.5248046875,0.6545007228851318,3400,-0.086557753229863,-16.81083571910858,0.0003,0.2,-1.1920928955078125e-07,,
,,700000,,,,0.17752782,690259.1875,1379046.340234375,0.555517578125,0.6530030369758606,3410,-0.09881764193996787,-16.782150387763977,0.0003,0.2,1.7881393432617188e-07,1000.0,108834.41032485962
96330.71733045,137,700416,5109,1000.0,342,,,,,,,,,,,,,
96434.11316475002,137,702464,5113,1000.0,343,0.14078324,851485.4375,1675629.8625,0.502734375,0.6527195572853088,3420,-0.08211714172502979,-16.761550259590148,0.0003,0.2,0.0,,
96633.79697466003,137,704512,5118,1000.0,344,0.12592982,943509.625,1846555.906640625,0.485302734375,0.6521489024162292,3430,-0.08300433517724741,-16.746274733543395,0.0003,0.2,0.0,,
,,705000,,,,0.12757552,899292.25,1842861.296875,0.4896484375,0.6509740948677063,3440,-0.08448678040585947,-16.721751165390014,0.0003,0.2,-1.1920928955078125e-07,1000.0,102734.27309703827
96764.33105025001,137,706560,5144,1000.0,345,,,,,,,,,,,,,
97338.67096726,137,708608,5148,1000.0,346,0.11562204,910551.4375,1875058.551953125,0.493505859375,0.6508088707923889,3450,-0.08063115164986812,-16.70347546339035,0.0003,0.2,0.0,,
,,710000,,,,0.15959924,932348.8125,1853560.49921875,0.504736328125,0.65032559633255,3460,-0.08111421370995231,-16.694347190856934,0.0003,0.2,-1.1920928955078125e-05,1000.0,106670.95135765076
97561.81265546,137,710656,5175,1000.0,347,,,,,,,,,,,,,
97737.45653514,137,712704,5179,1000.0,348,0.14945567,884608.375,1872524.93046875,0.510009765625,0.6495122313499451,3470,-0.08359317520807963,-16.674206852912903,0.0003,0.2,0.0,,
97824.47261238,137,714752,5184,1000.0,349,0.16445969,838968.125,1772364.4046875,0.52529296875,0.6485003232955933,3480,-0.09131917865015567,-16.648289847373963,0.0003,0.2,0.0,,
,,715000,,,,0.15003432,910155.75,1815083.959765625,0.517529296875,0.6470661163330078,3490,-0.08605664476635866,-16.616014933586122,0.0003,0.2,0.0,1000.0,107848.7471605301
98019.05632307,137,716800,5212,1000.0,350,,,,,,,,,,,,,
97796.44748362,137,718848,5216,1000.0,351,0.15722121,901133.125,1775273.1359375,0.5412109375,0.6458451747894287,3500,-0.08030418790294788,-16.577077746391296,0.0003,0.2,0.0,,
,,720000,,,,0.21298675,754553.875,1291048.3150390624,0.580908203125,0.643966555595398,3510,-0.0966631939605577,-16.536566430330275,0.0003,0.2,5.960464477539063e-08,1000.0,106913.58202285766
97862.90641026001,137,720896,5243,1000.0,352,,,,,,,,,,,,,
97903.63078504,137,722944,5247,1000.0,353,0.157588,826846.375,1685053.758984375,0.515234375,0.6428778171539307,3520,-0.07323868672247044,-16.49418599009514,0.0003,0.2,0.0,,
98139.08961771001,138,724992,5252,1000.0,354,0.17654522,826879.6875,1644184.673046875,0.533349609375,0.6421674489974976,3530,-0.07764412055257708,-16.4725248336792,0.0003,0.2,0.0,,
,,725000,,,,0.13351822,934875.1875,1933654.72421875,0.511083984375,0.641018807888031,3540,-0.08263603461091407,-16.444397658109665,0.0003,0.2,0.0,1000.0,109776.71194477081
98387.62959763999,137,727040,5280,1000.0,355,,,,,,,,,,,,,
98368.06905812,137,729088,5284,1000.0,356,0.13992682,876052.5,1754463.2484375,0.514111328125,0.6408082246780396,3550,-0.07591072495270054,-16.428412836790084,0.0003,0.2,-1.1920928955078125e-07,,
,,730000,,,,0.17944601,895217.0,1573430.62421875,0.544677734375,0.6394535303115845,3560,-0.09112560565699823,-16.407138454914094,0.0003,0.2,0.0008409619331359863,1000.0,112118.70398845672
98499.99258346,137,731136,5311,1000.0,357,,,,,,,,,,,,,
