rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/std,train/n_updates,train/explained_variance,train/learning_rate,train/clip_fraction,train/approx_kl,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
,,,30000,,,0.987744927406311,140,0.27607232332229614,0.0003,0.15654296875,0.01804476,0.2,-23.92163611650467,-0.06084903730952647,1187.1858764648437,535.45654296875,379.39783737659457,72.4
34.68,15,87,30720,162.12406029,351,,,,,,,,,,,,,
35.81,16,92,32768,166.80952294,353,0.987897515296936,150,0.31706827878952026,0.0003,0.1681640625,0.018386038,0.2,-23.911735928058626,-0.06032102611497976,998.7847021102905,509.1549987792969,,
36.94,17,97,34816,172.27631664000003,355,0.9871192574501038,160,0.3405866026878357,0.0003,0.167822265625,0.01902584,0.2,-23.90524768233299,-0.05988944303244352,1051.9798053741456,419.2504577636719,,
,,,35000,,,0.9849950075149536,170,0.3049507141113281,0.0003,0.17451171875,0.018226895,0.2,-23.881011205911637,-0.060206571430899206,1183.219771194458,521.9403686523438,293.8634374976158,62.45
37.15,18,104,36864,174.51424772,354,,,,,,,,,,,,,
39.94,19,108,38912,188.26618523000005,357,0.9846651554107666,180,0.3456542491912842,0.0003,0.156103515625,0.018074378,0.2,-23.85914463996887,-0.05782021469785832,1130.114881515503,338.3758544921875,,
,,,40000,,,0.9831519722938538,190,0.3210451006889343,0.0003,0.124951171875,0.014808323,0.2,-23.84404327273369,-0.051481550972675906,1368.093795967102,772.9502563476562,341.42111093997954,68.5
41.5,20,114,40960,195.72990371,356,,,,,,,,,,,,,
41.16,21,120,43008,195.34499803,357,0.9827866554260254,200,0.34581613540649414,0.0003,0.170068359375,0.02023158,0.2,-23.827771997451784,-0.05900210821419023,1258.2513174057008,479.9187316894531,,
,,,45000,,,0.9821171760559082,210,0.3585054874420166,0.0003,0.1435546875,0.018278282,0.2,-23.817865067720412,-0.054157369793392716,1259.7421033859252,482.3831481933594,347.38863376379015,68.65
44.24,22,126,45056,209.29400464999998,354,,,,,,,,,,,,,
44.7,23,132,47104,211.39145955000004,356,0.9822342991828918,220,0.35156357288360596,0.0003,0.155810546875,0.017527929,0.2,-23.810796427726746,-0.055121063595288435,1424.9996061325073,582.6472778320312,,
44.45,24,136,49152,211.45534459,360,0.9814363121986389,230,0.37220364809036255,0.0003,0.154345703125,0.017436922,0.2,-23.808245956897736,-0.0570388224121416,1251.625910949707,685.6390991210938,,
,,,50000,,,0.9790902137756348,240,0.39089375734329224,0.0003,0.148095703125,0.016444378,0.2,-23.780310094356537,-0.054503653993015176,1419.1669157028198,794.949462890625,368.3725832462311,72.85
47.88,25,144,51200,226.80945645,354,,,,,,,,,,,,,
50.07,26,149,53248,236.95061346999995,357,0.977959930896759,250,0.4209159016609192,0.0003,0.17197265625,0.019370021,0.2,-23.750435918569565,-0.05862013521254994,1295.088694190979,759.1006469726562,,
,,,55000,,,0.977922797203064,260,0.3998607397079468,0.0003,0.1591796875,0.017385129,0.2,-23.742005717754363,-0.05625671811867505,1509.4505699157714,813.96923828125,358.08793076276777,69.7
51.54,27,155,55296,244.02517503999997,354,,,,,,,,,,,,,
49.78,28,160,57344,237.96640721,356,0.9770200252532959,270,0.3948633670806885,0.0003,0.14541015625,0.018181559,0.2,-23.73157066702843,-0.05321654150902759,1292.0999645233155,587.1051025390625,,
48.63,29,165,59392,233.03703603999998,359,0.9762876033782959,280,0.497137188911438,0.0003,0.179296875,0.0201361,0.2,-23.715736532211302,-0.05695115612179506,1252.3977998733521,533.5060424804688,,
,,,60000,,,0.9758536219596863,290,0.4733770489692688,0.0003,0.1326171875,0.01797249,0.2,-23.705247926712037,-0.0509718264293042,1216.8404895782471,607.9087524414062,380.4443982109427,75.1
49.58,30,172,61440,239.58718116999998,356,,,,,,,,,,,,,
52.49,31,177,63488,255.1622238,358,0.9741635322570801,300,0.4817577004432678,0.0003,0.17451171875,0.018929437,0.2,-23.687728029489517,-0.05702182456152514,1255.7798139572144,644.1735229492188,,
,,,65000,,,0.9738367795944214,310,0.5188432037830353,0.0003,0.187548828125,0.020285547,0.2,-23.670334184169768,-0.05735197029134724,1262.6519681930542,465.8543701171875,307.74865572452546,58.65
53.93,32,183,65536,262.39255280000003,356,,,,,,,,,,,,,
54.67,33,188,67584,264.37465335,358,0.973382830619812,320,0.5101582705974579,0.0003,0.15927734375,0.01851973,0.2,-23.664937072992323,-0.05497043466893956,1247.4460262298585,425.5779113769531,,
54.6,34,193,69632,261.53573283000003,359,0.9732555150985718,330,0.48108386993408203,0.0003,0.138818359375,0.01534851,0.2,-23.655347657203674,-0.049748456288944,1247.3464330673219,586.3942260742188,,
,,,70000,,,0.9737787842750549,340,0.5394381284713745,0.0003,0.140869140625,0.016310267,0.2,-23.657846462726592,-0.04932243706425652,1104.2336902618408,487.70684814453125,309.02741221785544,58.85
54.72,35,200,71680,261.97256467,357,,,,,,,,,,,,,
55.44,36,205,73728,265.42761643,358,0.9726269841194153,350,0.5850497484207153,0.0003,0.159423828125,0.020806074,0.2,-23.65821276307106,-0.05318582133913878,1099.1018753051758,490.5715637207031,,
,,,75000,,,0.9711849093437195,360,0.544672966003418,0.0003,0.1712890625,0.01984173,0.2,-23.63073815703392,-0.05486580602009781,1109.4029886245728,631.4609375,290.21230842471124,57.6
56.18,37,212,75776,268.34773674999997,356,,,,,,,,,,,,,
55.69,38,217,77824,265.30405938999996,357,0.9710255861282349,370,0.5804519057273865,0.0003,0.148095703125,0.01788344,0.2,-23.619798880815505,-0.052057129971217364,1043.8677911758423,452.8153076171875,,
56.89,39,222,79872,272.38716851,358,0.9711000919342041,380,0.5963767766952515,0.0003,0.158251953125,0.020290421,0.2,-23.61657816171646,-0.05025274471845478,1055.716053390503,397.78363037109375,,
,,,80000,,,0.9702587127685547,390,0.6367470622062683,0.0003,0.16904296875,0.02039939,0.2,-23.610117781162263,-0.052946544779115354,964.0360725402832,414.60174560546875,293.0625553786755,58.15
57.09,40,229,81920,274.6484624,356,,,,,,,,,,,,,
57.21,41,234,83968,276.89488281,357,0.9700743556022644,400,0.627348005771637,0.0003,0.13115234375,0.016460393,0.2,-23.6005983710289,-0.04852219524909742,979.1389726638794,435.0857849121094,,
,,,85000,,,0.9702730774879456,410,0.659435898065567,0.0003,0.13076171875,0.016743287,0.2,-23.599069285392762,-0.046781716318218966,913.0300209045411,418.18792724609375,296.9052985787392,58.3
57.57,42,241,86016,279.53795987999996,356,,,,,,,,,,,,,
56.92,43,246,88064,277.01159633,357,0.9694175720214844,420,0.6643406450748444,0.0003,0.144873046875,0.017746761,0.2,-23.59525783061981,-0.04577158594911453,873.3666563034058,285.82232666015625,,
,,,90000,,,0.9694828987121582,430,0.6515697538852692,0.0003,0.127978515625,0.016763967,0.2,-23.586934769153594,-0.04500794323976152,895.4185850143433,394.2491149902344,304.5500751972198,58.4
57.12,44,253,90112,275.8987539,355,,,,,,,,,,,,,
59.81,45,258,92160,289.12835299,356,0.9677205681800842,440,0.6751472353935242,0.0003,0.143701171875,0.016622536,0.2,-23.569563817977905,-0.04913317417667713,841.1545930862427,302.2857666015625,,
60.38,46,262,94208,291.71561469999995,358,0.9674415588378906,450,0.6678869128227234,0.0003,0.11376953125,0.016707625,0.2,-23.551317697763444,-0.041485653273412026,891.3727885246277,367.4701843261719,,
,,,95000,,,0.966785192489624,460,0.6755365133285522,0.0003,0.14072265625,0.017628254,0.2,-23.544861561059953,-0.04877946851484012,708.9510380744935,312.6786193847656,275.973959082365,53.2
62.34,47,269,96256,299.36120052,356,,,,,,,,,,,,,
60.62,48,274,98304,292.66135855,358,0.9658308625221252,470,0.6611400246620178,0.0003,0.14814453125,0.018076798,0.2,-23.53019250035286,-0.050589630563626996,856.0738851547242,315.12786865234375,,
,,,100000,,,0.9643182158470154,480,0.7520969659090042,0.0003,0.158349609375,0.020646166,0.2,-23.5072811126709,-0.05016552021552343,641.0262831687927,310.9776306152344,272.9025933086872,51.55
61.83,49,280,100352,297.19779939,357,,,,,,,,,,,,,
63.4,50,286,102400,307.38987767000003,357,0.9627972841262817,490,0.7304760813713074,0.0003,0.12802734375,0.015055351,0.2,-23.482264399528503,-0.047195153532084075,696.2641859054565,281.524169921875,,
63.67,51,291,104448,309.16198138000004,358,0.9618632197380066,500,0.7824084162712097,0.0003,0.14912109375,0.01723247,0.2,-23.460993897914886,-0.050489350529096554,658.1833178520203,197.6990203857422,,
,,,105000,,,0.9621842503547668,510,0.723804235458374,0.0003,0.135546875,0.01636507,0.2,-23.45349881052971,-0.045229588763322684,714.963112449646,321.4256896972656,279.47884477376937,52.35
64.41,52,297,106496,313.94645323000003,358,,,,,,,,,,,,,
61.49,53,302,108544,300.33840945000003,358,0.962332010269165,520,0.7317556142807007,0.0003,0.10390625,0.013883345,0.2,-23.4559747338295,-0.04061226993799209,720.0006973266602,294.8556823730469,,
,,,110000,,,0.9619842767715454,530,0.71341472864151,0.0003,0.118408203125,0.015598375,0.2,-23.454743611812592,-0.043105738166195805,759.188782119751,365.3067321777344,292.3880437158048,54.75
62.45,54,308,110592,306.2642109,357,,,,,,,,,,,,,
62.22,55,314,112640,304.81473385,358,0.9603062868118286,540,0.7895510643720627,0.0003,0.16923828125,0.020281177,0.2,-23.435810983181,-0.05030367531871889,517.3141234397888,162.15167236328125,,
63.46,56,318,114688,308.27789838999996,359,0.9593077301979065,550,0.7675275057554245,0.0003,0.13818359375,0.016739456,0.2,-23.411196583509444,-0.04683308400999522,583.7152529716492,235.7232208251953,,
,,,115000,,,0.959455132484436,560,0.7785833179950714,0.0003,0.117138671875,0.015373362,0.2,-23.40448564887047,-0.04462746458884794,605.5653959274292,272.78778076171875,276.01653409302236,52.0
62.06,57,325,116736,300.07557903000003,358,,,,,,,,,,,,,
61.24,58,330,118784,297.54428511,359,0.9578370451927185,570,0.7378603518009186,0.0003,0.1287109375,0.014559799,0.2,-23.387292039394378,-0.04408250245905947,607.0646970748901,198.67787170410156,,
,,,120000,,,0.9567858576774597,580,0.7840479463338852,0.0003,0.12763671875,0.017086135,0.2,-23.3674867272377,-0.04466942895378452,510.3539409160614,128.29031372070312,282.9741205394268,53.2
58.09,59,337,120832,284.48891676,357,,,,,,,,,,,,,
59.58,60,342,122880,293.07851389,358,0.9569774866104126,590,0.7477725744247437,0.0003,0.126953125,0.017238747,0.2,-23.359439498186113,-0.042925581871531907,568.6051553249359,195.6437530517578,,
62.7,61,348,124928,306.11924875999995,358,0.9553924202919006,600,0.8104075044393539,0.0003,0.154443359375,0.01865834,0.2,-23.347258484363557,-0.04918033349094912,439.4010977268219,107.66316223144531,,
,,,125000,,,0.9541571140289307,610,0.7806373238563538,0.0003,0.132177734375,0.016451461,0.2,-23.32013671398163,-0.04463949102209881,539.2544504642486,179.84906005859375,285.98680453002453,53.95
64.52,62,355,126976,315.31519969,357,,,,,,,,,,,,,
65.05,63,360,129024,314.91312053999997,358,0.9541899561882019,620,0.833090528845787,0.0003,0.132275390625,0.015714703,0.2,-23.30979658961296,-0.04549996869463939,449.0669414997101,170.3836669921875,,
,,,130000,,,0.953899621963501,630,0.8000641167163849,0.0003,0.128271484375,0.01643429,0.2,-23.306974107027052,-0.04373083715327084,559.5082147598266,238.8610382080078,310.1058097042143,58.2
65.95,64,366,131072,320.53981303,357,,,,,,,,,,,,,
65.04,65,371,133120,316.91124652999997,358,0.9534972906112671,640,0.7912680804729462,0.0003,0.132421875,0.016283514,0.2,-23.300702506303786,-0.0462327603076119,558.0746723175049,232.5398406982422,,
,,,135000,,,0.953283965587616,650,0.8056366294622421,0.0003,0.144873046875,0.017064953,0.2,-23.292102497816085,-0.04669237876951229,488.51686358451843,187.0769500732422,296.4255510509014,55.4
64.31,66,377,135168,314.64851118999997,357,,,,,,,,,,,,,
62.85,67,382,137216,308.29520004,358,0.9533478021621704,660,0.8193718045949936,0.0003,0.121533203125,0.015263796,0.2,-23.29366639852524,-0.042378125709365125,452.7882484912872,150.99037170410156,,
63.56,68,387,139264,311.26450332,359,0.9532364010810852,670,0.8564449548721313,0.0003,0.13154296875,0.016620874,0.2,-23.29226701259613,-0.04352037119097076,357.4678852558136,79.64379119873047,,
,,,140000,,,0.9534793496131897,680,0.7977389693260193,0.0003,0.13779296875,0.017298432,0.2,-23.29523695707321,-0.043168227162095715,449.13337297439574,227.76332092285156,310.4725247964263,58.7
63.07,69,394,141312,309.66094563999997,357,,,,,,,,,,,,,
65.4,70,400,143360,319.43419492,358,0.953244149684906,690,0.8586404621601105,0.0003,0.129541015625,0.015886953,0.2,-23.294758373498915,-0.04729291834519245,355.62457103729247,147.1614227294922,,
,,,145000,,,0.9523910284042358,700,0.8215212225914001,0.0003,0.12041015625,0.01635867,0.2,-23.2840114235878,-0.042002489493461324,452.9380524635315,135.91297912597656,300.0508353814483,56.05
65.36,71,406,145408,320.5740908,357,,,,,,,,,,,,,
67.01,72,412,147456,328.30341948,357,0.9523177742958069,710,0.8643193542957306,0.0003,0.1640625,0.019958582,0.2,-23.27458629012108,-0.048060517391422766,307.35548174381256,99.34745025634766,,
64.25,73,417,149504,315.48253637,358,0.952770471572876,720,0.8774406388401985,0.0003,0.13076171875,0.01566432,0.2,-23.280227875709535,-0.046137595616164616,329.3798376560211,128.84771728515625,,
,,,150000,,,0.9525997042655945,730,0.8523529171943665,0.0003,0.1138671875,0.015839348,0.2,-23.28108137845993,-0.040354368338012134,405.8165437221527,147.60546875,306.5560829639435,57.25
62.66,74,424,151552,305.49913475,357,,,,,,,,,,,,,
62.33,75,429,153600,303.19407733,357,0.9517782926559448,740,0.8037445396184921,0.0003,0.118212890625,0.015688121,0.2,-23.270948618650436,-0.041943711822386834,503.5236430644989,247.10394287109375,,
,,,155000,,,0.9515457153320312,750,0.8586762100458145,0.0003,0.14638671875,0.01843142,0.2,-23.263807386159897,-0.04597570032055955,311.6118722677231,135.5310821533203,309.07833820208907,57.9
64.22,76,435,155648,315.02119256000003,357,,,,,,,,,,,,,
64.75,77,441,157696,317.18050779,357,0.9504275918006897,760,0.8649167120456696,0.0003,0.13095703125,0.016024038,0.2,-23.25099561214447,-0.04361356651061214,330.77059066295624,117.19111633300781,,
65.62,78,446,159744,321.56877292,357,0.9492215514183044,770,0.8557422012090683,0.0003,0.11162109375,0.014969576,0.2,-23.228843545913698,-0.04227116187394131,454.5703423023224,200.90005493164062,,
,,,160000,,,0.9487044215202332,780,0.8596472889184952,0.0003,0.100537109375,0.014434937,0.2,-23.21349236369133,-0.03919382360181771,388.8959945201874,172.5075225830078,311.9402518823743,57.95
65.44,79,453,161792,320.63357634999994,356,,,,,,,,,,,,,
66.15,80,459,163840,323.68675764,356,0.9478211998939514,790,0.8510283529758453,0.0003,0.10751953125,0.014161594,0.2,-23.20049750804901,-0.038407800483400936,435.4392761707306,121.21127319335938,,
,,,165000,,,0.947503387928009,800,0.8387489318847656,0.0003,0.118701171875,0.015586207,0.2,-23.188129144907,-0.04025718857010361,450.33035373687744,147.40501403808594,298.82846864461897,55.35
66.45,81,465,165888,325.01932224000006,356,,,,,,,,,,,,,
64.79,82,470,167936,318.47987343,356,0.9467568397521973,810,0.8500727415084839,0.0003,0.12109375,0.015654042,0.2,-23.178820890188216,-0.04081475406710524,400.7564612388611,139.6515655517578,,
64.91,83,476,169984,320.02402637000006,356,0.946316123008728,820,0.8862796127796173,0.0003,0.12666015625,0.014774622,0.2,-23.171051156520843,-0.044047957670409234,344.91870040893554,119.19300079345703,,
,,,170000,,,0.9458420872688293,830,0.8878703191876411,0.0003,0.136865234375,0.01648936,0.2,-23.16024366617203,-0.0442885288852267,317.62987475395204,89.29940795898438,311.76361089758575,58.0
64.14,84,483,172032,315.78775573,355,,,,,,,,,,,,,
65.39,85,488,174080,320.45330065999997,356,0.9458343386650085,840,0.8645802140235901,0.0003,0.136083984375,0.016042385,0.2,-23.15538747906685,-0.04287877596652834,357.5461906433105,102.99383544921875,,
,,,175000,,,0.9462646245956421,850,0.8637599647045135,0.0003,0.121484375,0.015889954,0.2,-23.16043491959572,-0.042167007268290035,385.82676815986633,116.40943908691406,284.746193754673,52.65
67.03,86,495,176128,329.74756946,355,,,,,,,,,,,,,
68.01,87,500,178176,332.91141172000005,355,0.9466978907585144,860,0.8746600449085236,0.0003,0.144677734375,0.017563766,0.2,-23.167097902297975,-0.04671053707716055,301.67372224330904,114.37918853759766,,
,,,180000,,,0.9458427429199219,870,0.8719038218259811,0.0003,0.152001953125,0.019072775,0.2,-23.16129879951477,-0.04651153311424423,303.78495769500734,132.29429626464844,294.0743431150913,54.45
68.96,88,507,180224,338.27923073,355,,,,,,,,,,,,,
70.65,89,512,182272,344.76831647,355,0.9459719061851501,880,0.8894860669970512,0.0003,0.130224609375,0.015526884,0.2,-23.154772436618806,-0.043789637320151086,334.8867027759552,133.65286254882812,,
69.0,90,518,184320,335.50735407,355,0.9453181028366089,890,0.825672447681427,0.0003,0.098876953125,0.013334442,0.2,-23.14859187602997,-0.03839328233734705,485.3216341972351,134.31442260742188,,
,,,185000,,,0.9445695281028748,900,0.8707196712493896,0.0003,0.13349609375,0.017177962,0.2,-23.135772943496704,-0.04462997449736576,377.90920958518984,141.90623474121094,269.1300898130983,50.85
68.73,91,524,186368,335.54314695,355,,,,,,,,,,,,,
64.48,92,529,188416,315.2360693,355,0.9432095885276794,910,0.8755899742245674,0.0003,0.137548828125,0.016877335,0.2,-23.11528574824333,-0.044131868876866064,326.04534578323364,130.55784606933594,,
,,,190000,,,0.9425257444381714,920,0.8808084726333618,0.0003,0.155078125,0.020194568,0.2,-23.098458433151244,-0.044955983068211934,281.9430389642715,114.73135375976562,267.1399550899863,51.0
64.93,93,536,190464,318.99371476,355,,,,,,,,,,,,,
66.49,94,541,192512,326.62989663999997,355,0.9415611028671265,930,0.8621088713407516,0.0003,0.140234375,0.01756389,0.2,-23.084409642219544,-0.04394513736770023,346.3573655605316,107.8602066040039,,
66.46,95,546,194560,326.95337198,355,0.9403625130653381,940,0.871305987238884,0.0003,0.13486328125,0.017062055,0.2,-23.06304015517235,-0.04464433384709991,345.040594291687,140.49649047851562,,
,,,195000,,,0.9399022459983826,950,0.8831885233521461,0.0003,0.1533203125,0.019158151,0.2,-23.047419542074202,-0.047157042025355624,319.80617294311526,89.16191864013672,277.43059319257736,51.75
68.63,96,554,196608,334.40896954,354,,,,,,,,,,,,,
67.84,97,559,198656,331.28493877999995,355,0.9392505288124084,960,0.8832097947597504,0.0003,0.11728515625,0.015453516,0.2,-23.037481486797333,-0.038941258512204514,348.4928565979004,116.24363708496094,,
,,,200000,,,0.937976062297821,970,0.9081333726644516,0.0003,0.158935546875,0.020178966,0.2,-23.020069593191145,-0.04437217900995165,264.47021598815917,113.57266235351562,278.44987950623033,52.15
67.74,98,565,200704,330.95819544,354,,,,,,,,,,,,,
67.74,99,570,202752,334.96864031000007,355,0.9369602799415588,980,0.8862681239843369,0.0003,0.144140625,0.01794533,0.2,-22.99984890818596,-0.045313892178819516,289.2754936218262,99.15003967285156,,
68.25,100,575,204800,338.00652496999993,355,0.9380645751953125,990,0.9216124266386032,0.0003,0.180712890625,0.021429935,0.2,-22.99949723482132,-0.04921648474992253,218.84400928020477,76.98020935058594,,
,,,205000,,,0.9367809295654297,1000,0.8877551928162575,0.0003,0.14765625,0.018043991,0.2,-22.998935526609422,-0.04334057607629802,280.0973339557648,77.55158233642578,286.745123077929,53.55
67.01,101,582,206848,332.03349963999995,355,,,,,,,,,,,,,
66.76,102,587,208896,329.92726994,355,0.9360373020172119,1010,0.9058235809206963,0.0003,0.162060546875,0.019385353,0.2,-22.980728793144227,-0.04927945971721783,256.589004945755,108.6188735961914,,
,,,210000,,,0.9340533018112183,1020,0.9017325192689896,0.0003,0.1505859375,0.018274823,0.2,-22.954754424095153,-0.045998836180660876,304.8656392097473,119.44385528564453,259.12677435204387,49.6
68.16,103,594,210944,334.06056301000007,354,,,,,,,,,,,,,
68.52,104,599,212992,334.81791311,355,0.9339686036109924,1030,0.8851460814476013,0.0003,0.1650390625,0.019197509,0.2,-22.93500437736511,-0.04799835104204249,291.0826526403427,132.39540100097656,,
,,,215000,,,0.9327941536903381,1040,0.8911709934473038,0.0003,0.1455078125,0.016747005,0.2,-22.92502275109291,-0.04302366806077771,293.04778654575347,119.40022277832031,293.9522133913357,54.95
69.66,105,606,215040,341.0803105,354,,,,,,,,,,,,,
67.64,106,611,217088,332.66915911999996,355,0.9317017793655396,1050,0.8964043259620667,0.0003,0.17216796875,0.019487925,0.2,-22.902474731206894,-0.04922685318742879,291.47854783535,110.7883071899414,,
66.34,107,616,219136,326.60157243,355,0.9308080673217773,1060,0.8947432711720467,0.0003,0.146728515625,0.018454678,0.2,-22.884138703346252,-0.04545411506842356,294.0618796348572,105.45310974121094,,
,,,220000,,,0.9300912618637085,1070,0.856560617685318,0.0003,0.1208984375,0.015749361,0.2,-22.87055296301842,-0.03895593014312908,401.0816794395447,143.85899353027344,301.5625658351928,56.35
65.74,108,622,221184,324.14663662,355,,,,,,,,,,,,,
66.83,109,627,223232,330.17984359,355,0.929603099822998,1080,0.9086542427539825,0.0003,0.158642578125,0.018471813,0.2,-22.859408271312713,-0.045885016766260375,217.5834191083908,68.92484283447266,,
,,,225000,,,0.9285014271736145,1090,0.9001389145851135,0.0003,0.1587890625,0.018618599,0.2,-22.84416291117668,-0.04653143202594947,269.7826746463776,129.78294372558594,277.34994152486325,52.75
68.0,110,633,225280,335.89982925000004,355,,,,,,,,,,,,,
70.16,111,638,227328,349.5815248900001,355,0.9274322390556335,1100,0.9058521538972855,0.0003,0.146240234375,0.022547249,0.2,-22.82183940410614,-0.04385425566579215,268.1071949481964,105.60001373291016,,
72.41,112,643,229376,358.21146284,356,0.926541805267334,1110,0.8570438623428345,0.0003,0.135205078125,0.01742864,0.2,-22.80346175432205,-0.04307278336200397,456.47561659812925,231.4162139892578,,
,,,230000,,,0.9259130954742432,1120,0.8704937249422073,0.0003,0.1283203125,0.016424483,0.2,-22.789325428009032,-0.042105592976440676,400.21294980049134,214.9218292236328,284.9794269010425,53.95
70.41,113,650,231424,346.24917743000015,355,,,,,,,,,,,,,
67.67,114,656,233472,332.76491487,355,0.9255139231681824,1130,0.8788079246878624,0.0003,0.121923828125,0.014937806,0.2,-22.781021946668623,-0.04177738532598596,405.2829563140869,128.89085388183594,,
,,,235000,,,0.925387978553772,1140,0.9059691205620766,0.0003,0.1453125,0.018470611,0.2,-22.775133150815964,-0.04283513635164127,287.0208795070648,95.4364242553711,300.82804111242297,56.8
65.11,115,663,235520,321.61420775,355,,,,,,,,,,,,,
65.06,116,669,237568,322.56033313,355,0.9250668883323669,1150,0.8890407308936119,0.0003,0.201220703125,0.025352513,0.2,-22.77113347053528,-0.052263677472365086,241.92328333854675,68.99651336669922,,
67.21,117,674,239616,330.64295419999996,355,0.9251742959022522,1160,0.9032424092292786,0.0003,0.183251953125,0.023396742,0.2,-22.769547313451767,-0.0485186837031506,246.97701528072358,76.81640625,,
,,,240000,,,0.9245818853378296,1170,0.8862029314041138,0.0003,0.17763671875,0.022588199,0.2,-22.76440574526787,-0.05358524993644096,305.3125685453415,101.07551574707031,303.00284741967914,57.1
68.02,118,681,241664,332.64423253999996,354,,,,,,,,,,,,,
69.24,119,685,243712,335.61277176000004,355,0.9241694211959839,1180,0.8887847289443016,0.0003,0.169482421875,0.020740304,0.2,-22.753710514307024,-0.05078192120708991,340.7282957315445,111.9539794921875,,
,,,245000,,,0.9241025447845459,1190,0.8903098255395889,0.0003,0.135791015625,0.015344132,0.2,-22.746530055999756,-0.046783623611554505,347.53756017684935,137.6000518798828,302.35937764681876,56.9
66.22,120,693,245760,323.33464647000005,354,,,,,,,,,,,,,
66.97,121,698,247808,325.3440812,354,0.9244707822799683,1200,0.9040375500917435,0.0003,0.14248046875,0.018064931,0.2,-22.75083014369011,-0.0451770122454036,294.3170822620392,153.15744018554688,,
65.24,122,703,249856,319.84827539,355,0.9243138432502747,1210,0.8997066169977188,0.0003,0.16943359375,0.026413687,0.2,-22.750475174188615,-0.048527380434097725,272.1107492208481,96.60148620605469,,
,,,250000,,,0.9243664741516113,1220,0.9241068959236145,0.0003,0.169091796875,0.018911824,0.2,-22.750467973947526,-0.04621738937858026,212.19852349758148,84.90369415283203,300.30954405218364,56.55
68.04,123,709,251904,333.55579318,354,,,,,,,,,,,,,
