time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
,,3500,0.040526292398571966,,3350,0.001,2.876880178451538,,,-9.38803485,50.0
152,23,3600,0.043786345273256304,72,3450,0.001,2.867919235229492,50.0,-13.208946680555556,,
153,24,3800,0.0368240163102746,76,3650,0.001,3.0034201335906983,50.0,-12.910421263157895,,
,,4000,0.03904607333242893,,3850,0.001,3.1173608684539795,,,-9.479517500000002,50.0
150,26,4000,,80,,,,50.0,-12.757192725,,
151,27,4200,0.048908660933375356,84,4050,0.001,3.222914686203003,50.0,-12.560496940476193,,
152,28,4400,0.04770476832985878,88,4250,0.001,3.38518461227417,50.0,-12.380688852272726,,
,,4500,0.044562209956347944,,4350,0.001,3.46538743019104,,,-9.33396315,50.0
151,30,4600,0.0511288034170866,92,4450,0.001,3.4723752689361573,50.0,-12.275214706521737,,
152,31,4800,0.04739059586077929,96,4650,0.001,3.647375993728638,50.0,-12.252418531250001,,
,,5000,0.05126713093370199,,4850,0.001,3.763436613082886,,,-9.168617199999996,50.0
151,33,5000,,100,,,,50.0,-12.13038484,,
151,34,5200,0.044792971797287466,104,5050,0.001,3.8342878246307373,50.0,-10.309810790000002,,
152,35,5400,0.04833289545029402,108,5250,0.001,3.9469123458862305,50.0,-9.438023020000001,,
,,5500,0.053083584047853946,,5350,0.001,4.011732921600342,,,-9.486990350000001,50.0
151,37,5600,0.04523502830415964,112,5450,0.001,4.026468019485474,50.0,-9.43390005,,
151,38,5800,0.0448513263463974,116,5650,0.001,4.215930452346802,50.0,-9.4951638,,
,,6000,0.058447835110127924,,5850,0.001,4.333246307373047,,,-10.53558005,50.0
150,39,6000,,120,,,,50.0,-9.457970229999999,,
150,41,6200,0.04655167080461979,124,6050,0.001,4.3666332244873045,50.0,-9.32083809,,
151,42,6400,0.04322932004928589,128,6250,0.001,4.454223423004151,50.0,-9.419149560000001,,
,,6500,0.04094981137663126,,6350,0.001,4.5441379737854,,,-9.19982495,50.0
150,43,6600,0.05413444086909294,132,6450,0.001,4.653699932098388,50.0,-9.47078227,,
150,45,6800,0.07277634628117084,136,6650,0.001,4.715318050384521,50.0,-9.51439582,,
,,7000,0.04897547885775566,,6850,0.001,4.761176834106445,,,-8.982329350000002,50.0
149,46,7000,,140,,,,50.0,-9.481045570000001,,
150,47,7200,0.056253002658486366,144,7050,0.001,4.871905841827393,50.0,-9.39901132,,
150,49,7400,0.07788314394652844,148,7250,0.001,4.9652259826660154,50.0,-9.44271941,,
,,7500,0.04638563457876444,,7350,0.001,5.013362445831299,,,-8.8410539,50.0
149,50,7600,0.04444471091032028,152,7450,0.001,5.025977630615234,50.0,-9.302568270000002,,
149,52,7800,0.05167853459715843,156,7650,0.001,5.111308708190918,50.0,-9.45775959,,
,,8000,0.04382544402033091,,7850,0.001,5.218281288146972,,,-9.3842529,50.0
148,53,8000,,160,,,,50.0,-9.519919159999999,,
149,54,8200,0.054048200882971284,164,8050,0.001,5.319865741729736,50.0,-9.44854193,,
150,55,8400,0.05230983152985573,168,8250,0.001,5.41656608581543,50.0,-9.490846869999999,,
,,8500,0.04496901094913483,,8350,0.001,5.390528526306152,,,-9.181264100000002,50.0
149,57,8600,0.04659266747534275,172,8450,0.001,5.5311081504821775,50.0,-9.50884447,,
150,58,8800,0.04815610438585281,176,8650,0.001,5.596323928833008,50.0,-9.584226930000002,,
,,9000,0.06247990354895592,,8850,0.001,5.674421730041504,,,-8.3621831,50.0
148,60,9000,,180,,,,50.0,-9.649237399999999,,
149,61,9200,0.04901082705706358,184,9050,0.001,5.725303688049316,50.0,-9.63258869,,
150,62,9400,0.05456920325756073,188,9250,0.001,5.788824214935302,50.0,-9.56891789,,
,,9500,0.04413496173918247,,9350,0.001,5.830469284057617,,,-8.28417105,50.0
148,64,9600,0.05551104567945003,192,9450,0.001,5.882834682464599,50.0,-9.516201520000001,,
149,65,9800,0.05813062429428101,196,9650,0.001,5.9150811958312985,50.0,-9.409454329999999,,
,,10000,0.0552649138122797,,9850,0.001,6.012364540100098,,,-9.386016999999999,50.0
148,67,10000,,200,,,,50.0,-9.43591145,,
148,68,10200,0.048068224973976614,204,10050,0.001,6.100513153076172,50.0,-9.49684327,,
149,69,10400,0.049552708193659784,208,10250,0.001,6.180843753814697,50.0,-9.53009832,,
,,10500,0.047348312735557556,,10350,0.001,6.225245265960694,,,-8.7346165,50.0
148,71,10600,0.04774732381105423,212,10450,0.001,6.263997135162353,50.0,-9.477303449999999,,
148,72,10800,0.05100172698497772,216,10650,0.001,6.346112766265869,50.0,-9.32339914,,
,,11000,0.055857321619987486,,10850,0.001,6.404401245117188,,,-8.536190399999999,50.0
147,74,11000,,220,,,,50.0,-9.33032577,,
148,75,11200,0.04562921777367592,224,11050,0.001,6.485783824920654,50.0,-9.444708910000001,,
148,76,11400,0.04871500000357628,228,11250,0.001,6.583192901611328,50.0,-9.45744444,,
,,11500,0.045765520520508286,,11350,0.001,6.63441047668457,,,-8.5642101,50.0
147,78,11600,0.046204270496964454,232,11450,0.001,6.667457809448242,50.0,-9.47017591,,
148,79,11800,0.05081559091806412,236,11650,0.001,6.778748722076416,50.0,-9.32195104,,
,,12000,0.05007565908133984,,11850,0.001,6.877168426513672,,,-9.212056500000001,50.0
147,81,12000,,240,,,,50.0,-9.3971697,,
147,82,12200,0.046648494601249695,244,12050,0.001,6.887910099029541,50.0,-9.32620496,,
148,83,12400,0.04831197176128626,248,12250,0.001,7.04838623046875,50.0,-9.380382090000001,,
,,12500,0.049558391720056535,,12350,0.001,7.043380928039551,,,-9.07430115,50.0
147,85,12600,0.04356290075927973,252,12450,0.001,7.0965534210205075,50.0,-9.41703344,,
147,86,12800,0.05920895017683506,256,12650,0.001,7.16000732421875,50.0,-9.40053004,,
,,13000,0.05180926240980625,,12850,0.001,7.287283134460449,,,-8.593108849999998,50.0
146,88,13000,,260,,,,50.0,-9.281530399999998,,
147,89,13200,0.05698176994919777,264,13050,0.001,7.411868286132813,50.0,-9.352186029999999,,
147,90,13400,0.0468639911711216,268,13250,0.001,7.391860523223877,50.0,-9.27956848,,
,,13500,0.07787645243108272,,13350,0.001,7.491472377777099,,,-8.257981599999999,50.0
146,92,13600,0.04694655265659094,272,13450,0.001,7.507326126098633,50.0,-9.345290649999999,,
147,93,13800,0.04884881258010864,276,13650,0.001,7.581811122894287,50.0,-9.27268788,,
,,14000,0.04903314106166363,,13850,0.001,7.694521312713623,,,-7.616255749999999,50.0
146,95,14000,,280,,,,50.0,-9.050805559999999,,
146,96,14200,0.04994727723300457,284,14050,0.001,7.730491313934326,50.0,-9.04621937,,
147,97,14400,0.0592021856456995,288,14250,0.001,7.825073909759522,50.0,-9.00941821,,
,,14500,0.05597730621695519,,14350,0.001,7.878902397155762,,,-7.493903550000001,50.0
146,99,14600,0.05312191247940064,292,14450,0.001,7.902754173278809,50.0,-8.9901148,,
147,100,14800,0.04922004386782646,296,14650,0.001,7.987662620544434,50.0,-8.949509110000001,,
,,15000,0.0420250029489398,,14850,0.001,8.068949222564697,,,-6.9234159,50.0
146,102,15000,,300,,,,50.0,-8.87405402,,
147,103,15200,0.05276355646550655,304,15050,0.001,8.151426906585693,50.0,-8.901199369999999,,
147,104,15400,0.05808909811079502,308,15250,0.001,8.265015926361084,50.0,-8.89193529,,
,,15500,0.05343381494283676,,15350,0.001,8.29833396911621,,,-6.92790995,50.0
146,106,15600,0.05142505295574665,312,15450,0.001,8.32245361328125,50.0,-8.717483510000001,,
147,107,15800,0.05133594267070293,316,15650,0.001,8.386073570251465,50.0,-8.61479249,,
,,16000,0.04944352880120277,,15850,0.001,8.512902603149413,,,-6.958294049999999,50.0
146,109,16000,,320,,,,50.0,-8.48944078,,
146,110,16200,0.07625051960349083,324,16050,0.001,8.554963989257812,50.0,-8.34738907,,
147,111,16400,0.0528287972509861,328,16250,0.001,8.67577163696289,50.0,-8.16379798,,
,,16500,0.05326871275901794,,16350,0.001,8.689074783325195,,,-7.0368198500000005,50.0
146,113,16600,0.05106906771659851,332,16450,0.001,8.714204444885254,50.0,-7.981873380000001,,
146,114,16800,0.0604656520485878,336,16650,0.001,8.81839859008789,50.0,-8.02544623,,
,,17000,0.051809723377227786,,16850,0.001,8.916011657714844,,,-7.075012150000001,50.0
146,116,17000,,340,,,,50.0,-7.94373046,,
146,117,17200,0.05039758741855621,344,17050,0.001,8.968534507751464,50.0,-7.8869595299999995,,
147,118,17400,0.052848894298076626,348,17250,0.001,9.073615608215333,50.0,-7.687222279999999,,
,,17500,0.062007867097854615,,17350,0.001,9.147665138244628,,,-7.102862849999999,50.0
146,120,17600,0.05457166321575642,352,17450,0.001,9.197173728942872,50.0,-7.626491459999999,,
146,121,17800,0.05085540436208248,356,17650,0.001,9.25005241394043,50.0,-7.5663417000000015,,
,,18000,0.05485694564878941,,17850,0.001,9.29911808013916,,,-6.89852255,50.0
146,123,18000,,360,,,,50.0,-7.4607442200000005,,
146,124,18200,0.05217605859041214,364,18050,0.001,9.415526542663574,50.0,-7.4140944300000005,,
146,125,18400,0.05575706649571657,368,18250,0.001,9.467263832092286,50.0,-7.463838939999999,,
,,18500,0.054928296431899074,,18350,0.001,9.549991226196289,,,-6.535666400000001,50.0
146,127,18600,0.0501951340585947,372,18450,0.001,9.609541931152343,50.0,-7.3326897099999995,,
146,128,18800,0.05629175305366516,376,18650,0.001,9.756851921081543,50.0,-7.41159251,,
,,19000,0.060565557479858395,,18850,0.001,9.80206214904785,,,-6.718450100000001,50.0
146,129,19000,,380,,,,50.0,-7.35870585,,
146,130,19200,0.062306643575429914,384,19050,0.001,9.8453564453125,50.0,-7.37282752,,
146,132,19400,0.051300954073667526,388,19250,0.001,9.923607902526856,50.0,-7.4060067400000005,,
,,19500,0.05376883819699287,,19350,0.001,10.02525966644287,,,-6.662414899999999,50.0
146,133,19600,0.05204679898917675,392,19450,0.001,10.008329582214355,50.0,-7.416405610000001,,
146,134,19800,0.05343878615647554,396,19650,0.001,10.071063804626466,50.0,-7.415257929999999,,
,,20000,0.04780613899230957,,19850,0.001,10.170142822265625,,,-6.7869993,50.0
146,136,20000,,400,,,,50.0,-7.374142749999999,,
146,137,20200,0.0543826075643301,404,20050,0.001,10.29693687438965,50.0,-7.332873370000001,,
146,139,20400,0.05259141281247139,408,20250,0.001,10.330163879394531,50.0,-7.27765035,,
,,20500,0.052063123658299446,,20350,0.001,10.374416046142578,,,-6.804266849999999,50.0
146,140,20600,0.05096086740493774,412,20450,0.001,10.422845153808593,50.0,-7.35056822,,
146,141,20800,0.052618544325232504,416,20650,0.001,10.507830047607422,50.0,-7.478305440000001,,
,,21000,0.0499497802555561,,20850,0.001,10.543229446411132,,,-7.26856755,50.0
146,143,21000,,420,,,,50.0,-7.56469243,,
146,144,21200,0.05173730231821537,424,21050,0.001,10.680693130493164,50.0,-7.586972570000001,,
146,145,21400,0.0515605466812849,428,21250,0.001,10.696257400512696,50.0,-7.652075539999999,,
,,21500,0.05240564532577992,,21350,0.001,10.728346366882324,,,-7.064905549999999,50.0
146,147,21600,0.05238663472235203,432,21450,0.001,10.760204963684082,50.0,-7.7604463699999995,,
146,148,21800,0.04999117217957973,436,21650,0.001,10.859026298522949,50.0,-7.752296440000001,,
,,22000,0.04515273455530405,,21850,0.001,10.956995811462402,,,-7.056323350000001,50.0
146,150,22000,,440,,,,50.0,-7.749525620000001,,
146,151,22200,0.05354016549885273,444,22050,0.001,10.995422401428222,50.0,-7.765571269999999,,
146,152,22400,0.07641695320606232,448,22250,0.001,11.158328170776366,50.0,-7.831671549999999,,
,,22500,0.05756389737129211,,22350,0.001,11.115020523071289,,,-6.909437050000001,50.0
146,154,22600,0.05412886992096901,452,22450,0.001,11.153986282348633,50.0,-7.83228896,,
146,155,22800,0.053097538128495214,456,22650,0.001,11.214056930541993,50.0,-7.874786369999998,,
,,23000,0.06674067951738834,,22850,0.001,11.35332763671875,,,-6.926334799999999,50.0
146,157,23000,,460,,,,50.0,-8.0125655,,
146,158,23200,0.047552698217332365,464,23050,0.001,11.387176971435547,50.0,-7.943517539999999,,
146,159,23400,0.05286527626216411,468,23250,0.001,11.440721130371093,50.0,-7.8060655300000015,,
,,23500,0.045232984572649,,23350,0.001,11.468539505004882,,,-6.6801559,50.0
146,161,23600,0.05030799735337496,472,23450,0.001,11.560947914123535,50.0,-7.7350645899999995,,
146,162,23800,0.05776812545955181,476,23650,0.001,11.616497955322266,50.0,-7.727302849999998,,
,,24000,0.05000933185219765,,23850,0.001,11.685592765808105,,,-7.1704681500000005,50.0
146,164,24000,,480,,,,50.0,-7.871266800000002,,
146,165,24200,0.04800428062677384,484,24050,0.001,11.740931930541992,50.0,-7.8329872499999995,,
146,166,24400,0.045690675042569635,488,24250,0.001,11.80358127593994,50.0,-7.920795149999999,,
,,24500,0.07909846834838391,,24350,0.001,11.834348335266114,,,-7.781825400000001,50.0
146,168,24600,0.06470886737108231,492,24450,0.001,11.88430419921875,50.0,-7.88862191,,
146,169,24800,0.05317237116396427,496,24650,0.001,11.954852027893066,50.0,-7.850660080000001,,
,,25000,0.05248741429299116,,24850,0.001,12.043669357299805,,,-6.6976484,50.0
146,170,25000,,500,,,,50.0,-7.850265500000001,,
146,171,25200,0.05262899279594421,504,25050,0.001,12.10365852355957,50.0,-7.835283749999999,,
146,173,25400,0.05726157568395138,508,25250,0.001,12.120472373962402,50.0,-7.870038329999999,,
,,25500,0.06189651168882847,,25350,0.001,12.20986255645752,,,-6.364754150000001,50.0
146,174,25600,0.046413409486413,512,25450,0.001,12.238663520812988,50.0,-7.84927417,,
146,175,25800,0.05286881156265735,516,25650,0.001,12.326554756164551,50.0,-7.826952250000001,,
,,26000,0.04670736495405436,,25850,0.001,12.36886661529541,,,-6.0546393,50.0
146,177,26000,,520,,,,50.0,-7.767283000000003,,
146,178,26200,0.057955116629600525,524,26050,0.001,12.460907020568847,50.0,-7.82115353,,
146,179,26400,0.05504247739911079,528,26250,0.001,12.486444778442383,50.0,-7.69504769,,
,,26500,0.05145082041621208,,26350,0.001,12.566388206481934,,,-6.0377794,50.0
146,181,26600,0.048939823731780054,532,26450,0.001,12.582998542785644,50.0,-7.55732807,,
146,182,26800,0.06426004901528358,536,26650,0.001,12.56208309173584,50.0,-7.4106402000000005,,
,,27000,0.057707807645201684,,26850,0.001,12.668215637207032,,,-5.8525383500000006,50.0
146,184,27000,,540,,,,50.0,-7.32395738,,
146,185,27200,0.04847854912281036,544,27050,0.001,12.726089973449707,50.0,-7.249077950000001,,
146,186,27400,0.046799025982618335,548,27250,0.001,12.762148590087891,50.0,-7.194100819999999,,
,,27500,0.04834236562252045,,27350,0.001,12.788816528320313,,,-6.482919100000001,50.0
146,188,27600,0.04482116378843784,552,27450,0.001,12.801704483032227,50.0,-7.2197555499999995,,
146,189,27800,0.06265522234141827,556,27650,0.001,12.810673103332519,50.0,-7.132961650000001,,
,,28000,0.04731165163218975,,27850,0.001,12.967854652404785,,,-5.78640135,50.0
146,191,28000,,560,,,,50.0,-7.0584923900000005,,
146,192,28200,0.049508215636014936,564,28050,0.001,13.026854362487793,50.0,-7.00865727,,
146,193,28400,0.0475100713968277,568,28250,0.001,13.028970336914062,50.0,-7.064652490000001,,
,,28500,0.05334206387400627,,28350,0.001,13.1251704788208,,,-5.928351000000001,50.0
146,195,28600,0.053394013494253156,572,28450,0.001,13.04652000427246,50.0,-7.12979825,,
146,196,28800,0.05677782215178013,576,28650,0.001,13.194783821105958,50.0,-7.0735226,,
,,29000,0.05678245276212692,,28850,0.001,13.19302116394043,,,-5.82330015,50.0
146,198,29000,,580,,,,50.0,-6.970881609999999,,
146,199,29200,0.045753619223833086,584,29050,0.001,13.323403778076171,50.0,-6.978507380000001,,
146,200,29400,0.056974436417222024,588,29250,0.001,13.338910751342773,50.0,-6.90117648,,
,,29500,0.04999779894948006,,29350,0.001,13.370788269042968,,,-5.64856075,50.0
146,202,29600,0.05033112592995167,592,29450,0.001,13.368989143371582,50.0,-6.813323189999998,,
146,203,29800,0.051911990270018575,596,29650,0.001,13.440992469787597,50.0,-6.819395439999999,,
,,30000,0.043943022899329665,,29850,0.001,13.467289543151855,,,-5.631974550000001,50.0
146,205,30000,,600,,,,50.0,-6.775212799999999,,
146,206,30200,0.0510917667299509,604,30050,0.001,13.561225891113281,50.0,-6.72886621,,
146,207,30400,0.049412339180707934,608,30250,0.001,13.538523635864259,50.0,-6.71068975,,
,,30500,0.0516626101359725,,30350,0.001,13.584002838134765,,,-5.6211072,50.0
146,209,30600,0.06161296732723713,612,30450,0.001,13.610259666442872,50.0,-6.662044830000001,,
146,210,30800,0.07557878300547599,616,30650,0.001,13.68328269958496,50.0,-6.54696849,,
,,31000,0.05074906326830387,,30850,0.001,13.728343505859375,,,-5.772810550000001,50.0
145,212,31000,,620,,,,50.0,-6.527084439999999,,
146,213,31200,0.050473094061017035,624,31050,0.001,13.780124015808106,50.0,-6.422713060000001,,
146,214,31400,0.05121151309460401,628,31250,0.001,13.748881378173827,50.0,-6.4302601699999995,,
,,31500,0.07448194406926632,,31350,0.001,13.872861289978028,,,-6.1989378,50.0
145,216,31600,0.053649742156267166,632,31450,0.001,13.845586166381835,50.0,-6.450637759999998,,
146,217,31800,0.07467537172138691,636,31650,0.001,13.898343238830567,50.0,-6.4962202699999985,,
,,32000,0.05249847460538149,,31850,0.001,14.0030570602417,,,-5.931540900000001,50.0
145,219,32000,,640,,,,50.0,-6.502085599999999,,
145,220,32200,0.04899861209094524,644,32050,0.001,13.977927360534668,50.0,-6.511348440000001,,
146,221,32400,0.051162698939442634,648,32250,0.001,14.020807914733886,50.0,-6.530368130000002,,
,,32500,0.05615307629108429,,32350,0.001,14.071943778991699,,,-5.8170586,50.0
145,223,32600,0.055673573613166806,652,32450,0.001,14.089425354003906,50.0,-6.42098424,,
146,224,32800,0.05264129467308521,656,32650,0.001,14.157364349365235,50.0,-6.387981019999999,,
,,33000,0.05039058785885572,,32850,0.001,14.237275238037109,,,-5.9733117,50.0
145,226,33000,,660,,,,50.0,-6.31701882,,
145,227,33200,0.05537341497838497,664,33050,0.001,14.249790878295899,50.0,-6.279969009999999,,
146,228,33400,0.05765813767910004,668,33250,0.001,14.258969612121582,50.0,-6.28312782,,
,,33500,0.05040882021188736,,33350,0.001,14.296558532714844,,,-5.576992850000001,50.0
145,230,33600,0.05796141102910042,672,33450,0.001,14.345885810852051,50.0,-6.27568719,,
145,231,33800,0.051558400690555575,676,33650,0.001,14.423971824645996,50.0,-6.1642740599999994,,
,,34000,0.051943394020199776,,33850,0.001,14.368717308044433,,,-5.670649299999999,50.0
145,233,34000,,680,,,,50.0,-6.191987110000001,,
145,234,34200,0.06025514043867588,684,34050,0.001,14.528704986572265,50.0,-6.076642939999999,,
145,235,34400,0.058278370052576065,688,34250,0.001,14.531160888671875,50.0,-5.997114440000001,,
,,34500,0.05661655828356743,,34350,0.001,14.54442237854004,,,-5.5328947500000005,50.0
145,237,34600,0.047544490173459054,692,34450,0.001,14.542116508483886,50.0,-6.045557669999999,,
145,238,34800,0.05631153531372547,696,34650,0.001,14.529543724060058,50.0,-5.9518254200000005,,
,,35000,0.057575738951563836,,34850,0.001,14.703061866760255,,,-5.7621292,50.0
145,240,35000,,700,,,,50.0,-5.932606070000002,,
145,241,35200,0.05430448457598686,704,35050,0.001,14.731157913208008,50.0,-5.8640916700000005,,
145,242,35400,0.0552645530551672,708,35250,0.001,14.74645336151123,50.0,-5.80756397,,
,,35500,0.053514904379844665,,35350,0.001,14.755438461303712,,,-5.70799955,50.0
145,244,35600,0.0507230806350708,712,35450,0.001,14.75456371307373,50.0,-5.8108113,,
145,245,35800,0.056088722199201586,716,35650,0.001,14.779698295593262,50.0,-5.80961598,,
,,36000,0.05481559492647648,,35850,0.001,14.858401107788087,,,-5.6098621,50.0
145,247,36000,,720,,,,50.0,-5.7814383399999985,,
145,248,36200,0.05722682252526283,724,36050,0.001,14.929289016723633,50.0,-5.7743509699999995,,
145,249,36400,0.0759345256537199,728,36250,0.001,14.941030387878419,50.0,-5.7921407,,
,,36500,0.057937168776988984,,36350,0.001,15.022190246582031,,,-5.2980301,50.0
145,251,36600,0.05057292681187391,732,36450,0.001,15.029042663574218,50.0,-5.735876329999999,,
145,252,36800,0.05308240301907063,736,36650,0.001,15.04337532043457,50.0,-5.788172929999998,,
,,37000,0.0527401726692915,,36850,0.001,15.024727630615235,,,-5.5235913000000005,50.0
145,254,37000,,740,,,,50.0,-5.811719029999999,,
145,255,37200,0.07077742300927639,744,37050,0.001,15.056983528137208,50.0,-5.758828649999999,,
145,256,37400,0.05978186413645745,748,37250,0.001,15.114497909545898,50.0,-5.77195429,,
,,37500,0.06334786735475063,,37350,0.001,15.162031745910644,,,-5.360224499999999,50.0
145,258,37600,0.051936896592378615,752,37450,0.001,15.171314735412597,50.0,-5.788569510000001,,
145,259,37800,0.05156500481069088,756,37650,0.001,15.216474647521972,50.0,-5.77619244,,
,,38000,0.050879524424672126,,37850,0.001,15.203449020385742,,,-5.450940749999999,50.0
145,261,38000,,760,,,,50.0,-5.80663957,,
145,262,38200,0.059339969530701635,764,38050,0.001,15.274067573547363,50.0,-5.816416209999999,,
145,263,38400,0.06212500110268593,768,38250,0.001,15.308727111816406,50.0,-5.81825421,,
,,38500,0.049826414324343204,,38350,0.001,15.271119499206543,,,-5.52799655,50.0
145,265,38600,0.05838212214410305,772,38450,0.001,15.405998954772949,50.0,-5.7927507700000005,,
145,266,38800,0.056397948563098904,776,38650,0.001,15.360541152954102,50.0,-5.895893349999999,,
,,39000,0.0545537468418479,,38850,0.001,15.35866928100586,,,-5.4276703,50.0
145,268,39000,,780,,,,50.0,-5.826415650000001,,
145,269,39200,0.05163012199103832,784,39050,0.001,15.451377449035645,50.0,-5.83544044,,
145,270,39400,0.0596532004326582,788,39250,0.001,15.496122093200684,50.0,-5.87163884,,
,,39500,0.05854874283075333,,39350,0.001,15.499797248840332,,,-5.387905250000001,50.0
145,272,39600,0.056947129145264626,792,39450,0.001,15.555610771179198,50.0,-5.856133469999999,,
145,273,39800,0.056742267906665804,796,39650,0.001,15.570909309387208,50.0,-5.900771140000001,,
,,40000,0.063254354596138,,39850,0.001,15.570820388793946,,,-5.507074350000001,50.0
145,275,40000,,800,,,,50.0,-5.928535440000001,,
145,276,40200,0.061046767979860306,804,40050,0.001,15.610954818725586,50.0,-6.009020420000001,,
145,277,40400,0.052786398380994796,808,40250,0.001,15.616867141723633,50.0,-6.00920965,,
,,40500,0.08271348528563977,,40350,0.001,15.684504737854004,,,-5.449293150000001,50.0
145,279,40600,0.05325573191046715,812,40450,0.001,15.66577938079834,50.0,-5.92258769,,
145,280,40800,0.05817589536309242,816,40650,0.001,15.764712142944337,50.0,-5.943995780000002,,
,,41000,0.05570389084517956,,40850,0.001,15.772400398254394,,,-5.33599325,50.0
145,282,41000,,820,,,,50.0,-5.90279657,,
145,283,41200,0.05668879188597202,824,41050,0.001,15.789308776855469,50.0,-5.897662079999999,,
145,284,41400,0.0554095222428441,828,41250,0.001,15.825984954833984,50.0,-5.9457242500000005,,
,,41500,0.061560684069991115,,41350,0.001,15.864173736572265,,,-5.989157949999999,50.0
145,286,41600,0.06231787540018559,832,41450,0.001,15.798156547546387,50.0,-6.026401590000001,,
145,287,41800,0.0530660205334425,836,41650,0.001,15.818971557617187,50.0,-6.13805047,,
,,42000,0.060603536665439606,,41850,0.001,15.951677017211914,,,-5.45236755,50.0
145,288,42000,,840,,,,50.0,-6.11138802,,
145,290,42200,0.057422258406877515,844,42050,0.001,15.938161239624023,50.0,-6.128938830000002,,
145,291,42400,0.05960478931665421,848,42250,0.001,15.984400253295899,50.0,-6.129856820000001,,
,,42500,0.058497109785676,,42350,0.001,15.968334884643555,,,-5.13792615,50.0
145,292,42600,0.08468267738819123,852,42450,0.001,16.035024337768554,50.0,-6.157456920000002,,
145,293,42800,0.05616238296031952,856,42650,0.001,16.063064880371094,50.0,-6.1546894100000005,,
,,43000,0.07349705241620541,,42850,0.001,16.06403518676758,,,-5.456049049999999,50.0
145,295,43000,,860,,,,50.0,-6.0924664700000015,,
145,296,43200,0.0594736909866333,864,43050,0.001,16.12225009918213,50.0,-6.0527807199999994,,
145,297,43400,0.058433508798480034,868,43250,0.001,16.096530685424806,50.0,-6.000742580000001,,
,,43500,0.0599520905315876,,43350,0.001,16.094045600891114,,,-5.549893750000001,50.0
145,299,43600,0.058328340277075764,872,43450,0.001,16.136386642456056,50.0,-6.023404489999999,,
145,300,43800,0.058552812412381174,876,43650,0.001,16.21501518249512,50.0,-5.95217133,,
,,44000,0.08017145439982415,,43850,0.001,16.24733974456787,,,-5.422840000000001,50.0
145,302,44000,,880,,,,50.0,-5.99085126,,
145,303,44200,0.05841100625693798,884,44050,0.001,16.20476089477539,50.0,-6.0626342399999995,,
145,304,44400,0.05904657170176506,888,44250,0.001,16.303503036499023,50.0,-6.0735160200000005,,
,,44500,0.054458934292197225,,44350,0.001,16.314826736450197,,,-5.428530500000001,50.0
145,306,44600,0.057487336173653605,892,44450,0.001,16.37757942199707,50.0,-6.0793332200000005,,
145,307,44800,0.07133595086634159,896,44650,0.001,16.34162322998047,50.0,-6.087908850000002,,
,,45000,0.058531147092580796,,44850,0.001,16.412617874145507,,,-5.378788800000001,50.0
145,309,45000,,900,,,,50.0,-6.051460079999999,,
145,310,45200,0.05889262214303017,904,45050,0.001,16.44439239501953,50.0,-6.023860500000001,,
