time/episodes,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/fps,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
116,75.23864002,2000,16.6,9,204,4.79955418407917,1885,-21.73043465614319,0.001,,
120,75.31334441,2066,16.59,10,203,5.838441568262437,1950,-22.544951968722874,0.001,,
124,75.55164814999999,2134,16.59,10,203,7.451382552876192,2018,-22.959661695692276,0.001,,
128,75.75923820999999,2201,16.59,10,202,4.933016717433929,2085,-22.987232208251953,0.001,,
132,75.76706343,2266,16.58,11,202,6.235176593065262,2151,-23.724905014038086,0.001,,
136,75.90624199,2332,16.57,11,201,7.038412234362434,2217,-24.302003860473633,0.001,,
140,76.10601168,2399,16.58,11,201,4.552810773253441,2283,-24.92377996444702,0.001,,
144,76.38696918,2467,16.6,12,201,4.54963895853828,2351,-25.292587518692017,0.001,,
148,76.50918089000001,2533,16.6,12,201,3.2255525939604817,2418,-25.276459799872505,0.001,,
152,76.60846269,2600,16.59,12,201,3.554999653030844,2484,-26.278358459472656,0.001,,
156,76.73138751,2666,16.59,13,201,2.6580706133561978,2551,-26.523598432540894,0.001,,
160,76.79264757999998,2732,16.58,13,201,3.055430918931961,2617,-26.97471594810486,0.001,,
164,76.98454682999999,2799,16.57,13,201,2.811517925823436,2683,-27.915414094924927,0.001,,
168,77.04421087,2865,16.56,14,201,2.4295196011662483,2750,-28.11139440536499,0.001,,
172,77.13351988000001,2930,16.54,14,201,1.6658187881112099,2815,-28.290194749832153,0.001,,
176,77.28977981,2998,16.55,14,201,1.3726826695834888,2882,-28.80585289001465,0.001,,
180,77.40912866000001,3064,16.54,15,201,1.406162111198201,2949,-28.75791311264038,0.001,,
184,77.4865853,3129,16.51,15,201,1.4776551891118288,3014,-29.36851668357849,0.001,,
188,77.56705269999999,3194,16.49,15,201,1.3574622236192226,3079,-29.40146827697754,0.001,,
192,77.68775185999999,3261,16.49,16,201,1.2038336606586681,3145,-29.726842880249023,0.001,,
196,77.73738904000001,3327,16.49,16,201,0.9819682906655705,3211,-29.797624826431274,0.001,,
200,77.90749525,3394,16.51,16,201,1.324435351526036,3278,-29.901840209960938,0.001,,
204,77.96274628,3459,16.51,17,201,1.3070935495197773,3343,-30.69786763191223,0.001,,
208,78.00665127,3524,16.52,17,201,1.2246924147886389,3409,-29.997578144073486,0.001,,
212,78.14379204,3591,16.55,17,201,1.6303374066072351,3476,-31.967593299018013,0.001,,
216,78.28203412,3658,16.58,18,201,1.94382241192986,3542,-31.961374282836914,0.001,,
220,78.29288670000001,3724,16.58,18,201,1.6210904829204082,3609,-31.711822032928467,0.001,,
224,78.24391127000001,3791,16.57,18,201,1.6619099553893595,3675,-32.348674058914185,0.001,,
228,78.04427812,3856,16.55,19,201,13.46832545598348,3742,-32.262625800238716,0.001,,
232,77.81068953,3921,16.55,19,201,21.9525914033254,3807,-32.72476850237165,0.001,,
236,77.56390535,3984,16.52,19,202,4.630432303746542,3867,-32.14813886369978,0.001,,
240,77.25328529000001,4050,16.51,20,201,4.228235363960266,3933,-32.45021629333496,0.001,,
244,76.88909514,4110,16.43,20,201,4.138596320152283,3996,-32.61167764663696,0.001,,
248,76.61270669000001,4170,16.37,20,201,5.033131988843282,4056,-32.75368928909302,0.001,,
252,76.24451658999999,4233,16.33,20,201,3.060856326421102,4116,-32.94906973838806,0.001,,
256,75.96678057000001,4293,16.27,21,201,2.899395775794983,4179,-32.95772443498884,0.001,,
260,75.69861663,4353,16.21,21,201,4.860098091761271,4239,-31.573524475097656,0.001,,
264,75.39523968,4414,16.15,21,201,3.1434082825978598,4300,-32.649781942367554,0.001,,
268,75.11413917,4474,16.09,22,201,4.148776463667551,4360,-32.89013981819153,0.001,,
272,74.90778664000001,4539,16.09,22,200,4.193377423286438,4425,-31.988624027797155,0.001,,
276,74.47259717,4601,16.03,22,200,2.404588457416086,4487,-32.49788999557495,0.001,,
280,74.19680635,4661,15.97,23,200,4.021251145998637,4547,-31.186939784458705,0.001,,
284,73.96065137,4721,15.92,23,200,3.3234682718912762,4607,-31.529732840401785,0.001,,
288,73.74992495,4784,15.9,23,200,2.4695364077885946,4667,-32.522858483450754,0.001,,
292,73.45892447,4847,15.86,24,200,2.8017787396907807,4733,-31.89198820931571,0.001,,
296,73.22275131,4910,15.83,24,200,3.2900769114494324,4796,-32.09835433959961,0.001,,
300,72.89776550999999,4970,15.76,24,200,3.1027923663457235,4856,-32.060529470443726,0.001,,
,,5000,,,,3.446490422884623,4886,-31.25027084350586,0.001,15.35,69.9559364080429
304,72.66332836,5030,15.71,25,198,1.7828407565752664,4916,-32.31802797317505,0.001,,
308,72.45014066,5093,15.69,25,198,3.41718766424391,4979,-32.155049641927086,0.001,,
312,72.12228920000001,5153,15.62,25,198,1.5868349154790242,5039,-33.7878167288644,0.001,,
316,71.83587318000001,5216,15.58,26,198,2.70124915043513,5102,-31.994569301605225,0.001,,
320,71.57872069,5280,15.56,26,198,2.0863251968433985,5166,-32.076693534851074,0.001,,
324,71.25510342000001,5340,15.49,26,198,3.1248637199401856,5226,-32.76775360107422,0.001,,
328,71.11580651,5400,15.44,27,198,2.6852035919825235,5286,-31.577483654022217,0.001,,
332,71.1447662,5466,15.45,27,198,1.3533004820346832,5349,-32.443227767944336,0.001,,
336,71.11136898000001,5526,15.42,27,198,1.7486870606740317,5412,-32.69183278083801,0.001,,
340,71.08557534,5588,15.38,28,198,1.40100972255071,5472,-32.5554780960083,0.001,,
344,71.05716071,5650,15.4,28,198,2.0766900427201214,5536,-32.38212458292643,0.001,,
348,71.08323039000001,5713,15.43,28,198,2.3308442566129894,5599,-31.947209464179146,0.001,,
352,71.12798810999998,5773,15.4,29,198,2.753559414545695,5659,-31.77324948992048,0.001,,
356,71.08461489,5837,15.44,29,198,1.0776247680187225,5723,-32.16968945094517,0.001,,
360,71.11154839,5900,15.47,29,199,1.2080819725990295,5786,-33.47028589248657,0.001,,
364,71.08489381999999,5960,15.46,29,199,1.6981511255105337,5846,-34.3620285987854,0.001,,
368,71.06491967,6024,15.5,30,199,2.206496846675873,5907,-33.03094591413225,0.001,,
372,71.07526417,6088,15.49,30,199,5.073612713813782,5974,-32.594120502471924,0.001,,
376,71.13339444,6148,15.47,30,199,2.691922390460968,6034,-32.71263861656189,0.001,,
380,71.0683824,6209,15.48,31,199,1.779304818312327,6095,-34.90255982535226,0.001,,
384,71.04782237,6271,15.5,31,199,2.2145652850468953,6157,-33.72690854753767,0.001,,
388,71.02508879000001,6331,15.47,31,199,1.8592068036397298,6217,-33.44434029715402,0.001,,
392,70.92473466,6396,15.49,32,199,1.611319168617851,6281,-33.482025358412,0.001,,
396,70.90923597,6459,15.49,32,199,2.3181702733039855,6345,-31.513020379202707,0.001,,
400,70.90532096999999,6519,15.49,32,199,1.8639682491620382,6405,-33.60759980337961,0.001,,
404,70.88585314,6581,15.51,33,199,1.6853948712348938,6465,-33.85756247384207,0.001,,
408,70.86734169,6641,15.48,33,198,1.3927111546198527,6527,-34.55861718314035,0.001,,
412,70.86857542,6701,15.48,33,198,1.0481532295544942,6587,-35.5878541128976,0.001,,
416,70.75688344000001,6762,15.46,33,198,1.2728699247042339,6648,-34.59407377243042,0.001,,
420,70.73058422,6822,15.42,34,199,1.7064777771631876,6708,-35.061278343200684,0.001,,
424,70.64660168,6887,15.47,34,199,1.4945784310499828,6771,-34.14219338553293,0.001,,
428,70.65001509000001,6947,15.47,34,199,1.5850745956103007,6833,-34.63696452549526,0.001,,
432,70.62629365000002,7007,15.41,35,199,1.9557167132695517,6893,-33.11233057294573,0.001,,
436,70.66131748,7070,15.44,35,199,1.5419423580169678,6953,-34.00827244349888,0.001,,
440,70.66261228999998,7134,15.46,35,199,1.7231759548187255,7020,-33.72619891166687,0.001,,
444,70.68979934999999,7194,15.44,36,199,1.7212494333585104,7080,-34.30162763595581,0.001,,
448,70.69931528,7257,15.44,36,199,1.9384292840957642,7143,-34.60813849312918,0.001,,
452,70.77788226999999,7323,15.5,36,199,1.3733661671479542,7209,-34.985880321926544,0.001,,
456,70.82010237,7383,15.46,37,199,2.314253787199656,7269,-35.31552069527762,0.001,,
460,70.78995471,7443,15.43,37,199,1.2088576138019562,7329,-34.03459766932896,0.001,,
464,70.79250678,7503,15.43,37,199,1.395364729563395,7389,-34.58739634922573,0.001,,
468,70.81521677,7563,15.39,37,199,1.2638949195543925,7449,-35.162205014910015,0.001,,
472,70.76691434,7625,15.37,38,199,1.7810153683026633,7511,-33.663540431431365,0.001,,
476,70.82493567,7688,15.4,38,199,1.5470025857289633,7574,-34.853614807128906,0.001,,
480,70.93276967999999,7751,15.42,38,199,1.5022069970766703,7637,-34.449531827654155,0.001,,
484,70.95590704000001,7811,15.4,39,198,1.8848840951919557,7697,-34.15054076058524,0.001,,
488,70.91168361,7877,15.46,39,198,1.5143459982731764,7760,-34.530397203233505,0.001,,
492,70.97564111000001,7945,15.49,39,198,1.6542088786760967,7831,-35.04399108886719,0.001,,
496,70.98592724000002,8008,15.49,40,198,1.254297943909963,7894,-35.328733921051025,0.001,,
500,70.99062487,8068,15.49,40,198,1.7810424049695333,7954,-34.051111698150635,0.001,,
504,70.92229811,8129,15.48,40,198,0.8687909603118896,8014,-33.84861087799072,0.001,,
508,70.93209567000001,8193,15.52,41,198,0.8884310251788089,8079,-35.004866706000435,0.001,,
512,70.90806053,8255,15.54,41,198,2.1786922653516134,8141,-35.912376403808594,0.001,,
516,71.01540704,8318,15.56,41,199,1.298078676064809,8201,-36.50517981392996,0.001,,
520,71.02048739,8378,15.56,42,199,0.9977260847886403,8264,-35.043949604034424,0.001,,
524,71.05609153000002,8440,15.53,42,199,1.1978393654028574,8324,-35.40713357925415,0.001,,
528,71.01280971,8503,15.56,42,199,1.605305552482605,8389,-34.85097449166434,0.001,,
532,71.01818234000001,8563,15.56,42,199,1.3016905307769775,8449,-35.625013078962056,0.001,,
536,70.97049021999999,8627,15.57,43,199,1.8041264156500498,8512,-34.98316526412964,0.001,,
540,70.95132575,8689,15.55,43,199,1.8827642798423767,8573,-35.43517221723284,0.001,,
544,70.93858021999999,8751,15.57,43,199,2.3689323050134323,8637,-35.206032037734985,0.001,,
548,70.8752731,8813,15.56,44,199,1.9687065482139587,8699,-35.69800662994385,0.001,,
552,70.6590585,8876,15.53,44,199,2.061677650610606,8761,-33.964808872767854,0.001,,
556,70.65762775000002,8936,15.53,44,199,1.3873030106226603,8822,-35.649723529815674,0.001,,
560,70.65517854,8996,15.53,45,198,1.8467485348383585,8882,-34.702178955078125,0.001,,
564,70.68584290999999,9059,15.56,45,199,1.457488755385081,8942,-34.87182831764221,0.001,,
568,70.72841727999999,9122,15.59,45,199,0.8681918968756993,9005,-33.92309761047363,0.001,,
572,70.781721,9185,15.6,46,199,1.2314367360538907,9071,-34.652005937364365,0.001,,
576,70.73713929,9250,15.62,46,199,1.151657869418462,9136,-35.50163714090983,0.001,,
580,70.6148242,9311,15.6,46,199,1.4191868642965952,9197,-34.945089612688335,0.001,,
584,70.70189282,9377,15.66,47,198,1.169928315613005,9263,-34.68183347913954,0.001,,
588,70.81800573,9443,15.66,47,198,1.6412138566374779,9326,-34.91083272298177,0.001,,
592,70.81919316,9503,15.58,47,198,1.1856098035971323,9389,-35.503243582589285,0.001,,
596,70.77649659000001,9563,15.55,48,198,1.6507669746875764,9449,-34.820089612688335,0.001,,
600,70.81610349,9626,15.58,48,198,0.9314489583174388,9512,-35.07550644874573,0.001,,
604,70.86378331,9687,15.58,48,198,1.7815036674340565,9573,-34.14370455060686,0.001,,
608,70.78711952999998,9749,15.56,49,198,2.2024735177264496,9635,-35.61417245864868,0.001,,
612,70.81275000000001,9809,15.54,49,198,2.361841793855031,9695,-34.27416392735073,0.001,,
616,70.81867529,9872,15.54,49,198,1.3151141305764515,9758,-36.32347345352173,0.001,,
620,70.85006451,9935,15.57,49,198,0.9752501259247462,9821,-34.43140411376953,0.001,,
624,70.92330821000002,9998,15.58,50,198,1.8772423346837361,9884,-34.541441440582275,0.001,,
,,10000,,,,1.1373514831066132,9899,-36.02599934169224,0.001,15.35,69.9559364080429
628,70.96402452000001,10058,15.55,50,197,1.6389347612857819,9944,-35.772449254989624,0.001,,
632,70.92172101999999,10120,15.57,51,197,1.2132821275907404,10006,-35.59943644205729,0.001,,
636,70.93541972999999,10180,15.53,51,197,1.7128654360771178,10066,-34.82312035560608,0.001,,
640,70.85802724,10242,15.53,51,197,1.7638324896494548,10128,-35.12424421310425,0.001,,
644,70.86604001,10302,15.51,52,197,1.4714867393175761,10188,-35.284706592559814,0.001,,
648,70.80228827,10362,15.49,52,197,1.5516724904378256,10248,-35.452799797058105,0.001,,
652,70.96660124,10427,15.51,52,197,1.0199575821558635,10310,-35.60014629364014,0.001,,
656,70.97049870999999,10487,15.51,53,197,1.085042201479276,10373,-34.86550603594099,0.001,,
660,70.97449796,10547,15.51,53,197,1.3844787816206614,10433,-35.62211881365095,0.001,,
664,70.92478751000002,10609,15.5,53,197,1.2261157830556233,10495,-37.622105189732146,0.001,,
668,70.83877876000001,10671,15.49,53,197,1.1172755185295553,10557,-34.02515935897827,0.001,,
672,70.79194698,10731,15.46,54,197,1.0450330952803293,10617,-34.278682708740234,0.001,,
676,70.89947570000002,10801,15.51,54,197,1.356493405169911,10683,-35.282312605116104,0.001,,
680,70.90880387000001,10861,15.5,54,197,1.9225812315940858,10747,-36.21552767072405,0.001,,
684,70.75481952,10921,15.44,55,197,4.012016359965006,10807,-36.079229899815154,0.001,,
688,70.60802330000001,10981,15.38,55,197,2.158513476451238,10867,-36.33812631879534,0.001,,
692,70.58305130000001,11042,15.39,55,197,2.170652079582214,10928,-34.46872901916504,0.001,,
696,70.51591950999999,11102,15.39,56,197,3.415303665399551,10988,-35.510019302368164,0.001,,
700,70.40750753999998,11162,15.36,56,197,2.222866686185201,11048,-35.59023952484131,0.001,,
704,70.38121303000001,11222,15.35,56,197,1.3471937338511148,11108,-35.19545269012451,0.001,,
708,70.46862861999999,11284,15.35,57,197,1.4201114140450954,11169,-36.41130971908569,0.001,,
712,70.40232139,11344,15.35,57,197,2.012585397561391,11230,-35.423940658569336,0.001,,
716,70.34503712,11405,15.33,57,197,1.5900367399056752,11291,-34.821982519967214,0.001,,
720,70.24417255,11465,15.3,57,197,0.9152919391791026,11351,-35.42185156685965,0.001,,
724,70.18473673999999,11526,15.28,58,197,1.3110325376192729,11412,-35.99541616439819,0.001,,
728,70.204627,11588,15.3,58,197,1.0622034929692745,11473,-36.37569189071655,0.001,,
732,70.2065201,11649,15.29,58,197,1.0029987275600434,11534,-35.763198375701904,0.001,,
736,70.18235878,11710,15.3,59,197,0.979102369149526,11595,-37.175197056361604,0.001,,
740,70.28846856,11773,15.31,59,197,0.7751048575429356,11659,-34.76651477813721,0.001,,
744,70.2680611,11834,15.32,59,197,1.178495880961418,11720,-36.36522579193115,0.001,,
748,70.41474057,11898,15.36,60,197,0.8682675202687581,11781,-34.90777260916574,0.001,,
752,70.41396594999999,11961,15.34,60,197,0.9262926528851191,11847,-35.83291753133138,0.001,,
756,70.39095243999999,12022,15.35,60,197,0.9262333273887634,11907,-35.316017150878906,0.001,,
760,70.31689673999999,12082,15.35,61,197,2.74997509320577,11968,-35.782920837402344,0.001,,
764,70.30703794000001,12143,15.34,61,197,0.9240768869717916,12029,-36.495081765311106,0.001,,
768,70.28797318000001,12203,15.32,61,197,1.1015426735083262,12089,-37.031346457345144,0.001,,
772,70.26719899,12264,15.33,61,197,1.1200182656447093,12150,-36.30361557006836,0.001,,
776,70.12823796999999,12325,15.24,62,197,1.393410974740982,12211,-35.88762174333845,0.001,,
780,70.17078234,12386,15.25,62,197,1.1196095128854116,12272,-37.51170492172241,0.001,,
784,70.1725431,12446,15.25,62,197,0.9089144965012869,12332,-35.696391582489014,0.001,,
788,70.17609996,12506,15.25,63,197,1.5861699759960175,12392,-37.48265981674194,0.001,,
792,70.13867847000002,12566,15.24,63,197,1.4857157707214355,12452,-36.21745300292969,0.001,,
796,70.20781161,12628,15.26,63,197,1.5147459842264652,12514,-36.20146179199219,0.001,,
800,70.21094482,12688,15.26,64,197,1.103804628054301,12574,-36.080647468566895,0.001,,
804,70.24966312999999,12749,15.27,64,197,1.3730127791563669,12635,-35.8654054914202,0.001,,
808,70.14864163,12809,15.25,64,197,1.1938765903313955,12695,-36.64619391305106,0.001,,
812,70.13802494000001,12869,15.25,65,197,1.4849897305170694,12755,-36.95212936401367,0.001,,
816,70.15555406,12932,15.27,65,197,1.2366483128733106,12818,-37.051636166042755,0.001,,
820,70.20346763,12993,15.28,65,197,1.5455193857351939,12879,-36.67047882080078,0.001,,
824,70.19852842,13054,15.28,66,197,2.1284547011057535,12940,-37.186983585357666,0.001,,
828,70.1189502,13114,15.26,66,197,0.5635508060455322,13000,-36.85538101196289,0.001,,
832,70.13636247000001,13175,15.26,66,197,1.2973992745081584,13061,-36.440352303641184,0.001,,
836,70.09575636,13235,15.25,67,197,0.8702032188574473,13121,-36.06376593453543,0.001,,
840,70.10030969000002,13297,15.24,67,197,1.15734732337296,13182,-36.73956108093262,0.001,,
844,70.10791558999999,13358,15.24,67,196,0.7836628039677938,13244,-37.128321170806885,0.001,,
848,70.02165369,13419,15.21,68,196,1.3062795819714665,13305,-36.80933332443237,0.001,,
852,69.92458818,13479,15.18,68,196,0.7998477180798849,13365,-36.763732365199495,0.001,,
856,69.88120974,13539,15.17,68,196,0.7488950858513514,13425,-35.7508920942034,0.001,,
860,70.01494846000003,13602,15.2,69,196,0.7927083492279052,13487,-37.63217544555664,0.001,,
864,70.02340480000001,13663,15.2,69,196,1.0428508929908276,13549,-36.25900483131409,0.001,,
868,70.07201269000001,13724,15.21,69,196,0.7998728841543198,13609,-36.50391115461077,0.001,,
872,70.04608882000001,13786,15.22,70,196,1.4434942205746968,13670,-36.84707689285278,0.001,,
876,69.99695256,13846,15.21,70,196,0.9865054468313853,13732,-36.51754856109619,0.001,,
880,70.03879762,13908,15.22,70,196,0.9041794578234355,13794,-35.588645935058594,0.001,,
884,70.06977272999998,13969,15.23,71,196,0.8170503536860149,13855,-37.15863255092076,0.001,,
888,70.09044014999999,14033,15.27,71,196,0.5886517837643623,13919,-37.32007455825806,0.001,,
892,70.13738637000002,14094,15.28,71,196,0.8618173599243164,13980,-36.79956340789795,0.001,,
896,70.13628591,14157,15.29,72,196,0.6992543697357178,14043,-35.23010471888951,0.001,,
900,70.14230985,14217,15.29,72,196,1.0142921686172486,14103,-36.67351804460798,0.001,,
904,70.10037951,14277,15.28,72,196,0.923834890127182,14163,-35.528245653424946,0.001,,
908,70.09882423,14337,15.28,73,196,1.2761706173419953,14223,-34.76892689296177,0.001,,
912,70.14118649000001,14398,15.29,73,196,1.3730264683564504,14284,-36.316919803619385,0.001,,
916,70.14648819000001,14460,15.28,73,196,1.0786089524626732,14346,-36.142945289611816,0.001,,
920,70.15269987,14523,15.3,73,196,1.4826865832010905,14408,-36.06908559799194,0.001,,
924,70.15857885000001,14584,15.3,74,196,0.7909186681111654,14469,-37.52937861851284,0.001,,
928,70.19607268,14645,15.31,74,196,1.354420617222786,14531,-36.12756872177124,0.001,,
932,70.19970819999999,14706,15.31,74,196,1.2889191170533498,14592,-36.45567321777344,0.001,,
936,70.19878469999999,14766,15.31,75,196,1.3002474506696065,14652,-36.68028211593628,0.001,,
940,70.16319856,14827,15.3,75,196,1.4032072305679322,14713,-35.19322531563895,0.001,,
944,70.10850099999999,14887,15.29,75,196,1.0633802543083826,14773,-35.64667238507952,0.001,,
948,70.08318822,14949,15.3,76,196,0.855447244644165,14833,-34.40762601579939,0.001,,
,,15000,,,,0.7682485580444336,14896,-34.9116587638855,0.001,15.15,69.6723620891571
952,70.12746675,15010,15.31,76,195,,,,,,
956,70.12584164,15070,15.31,76,195,1.210813001791636,14956,-36.39892292022705,0.001,,
960,70.03949544,15131,15.29,77,195,0.9284460078924894,15017,-34.34716320037842,0.001,,
964,69.97713692,15191,15.28,77,195,0.6460963805516561,15077,-35.24558094569615,0.001,,
968,69.99280050000002,15254,15.3,77,195,0.9015617926915487,15140,-34.65099620819092,0.001,,
972,69.97314252,15314,15.28,78,195,0.8434324026107788,15200,-33.87651586532593,0.001,,
976,70.01777181,15375,15.29,78,195,0.9877420425415039,15260,-34.81382131576538,0.001,,
980,70.07597213000001,15438,15.3,78,195,2.2810801286250353,15323,-35.00553035736084,0.001,,
984,70.09020851999999,15499,15.3,79,195,4.378371445337931,15385,-36.459993089948384,0.001,,
988,70.18436431,15563,15.3,79,195,1.56537922223409,15449,-35.396959577287944,0.001,,
992,70.17200071,15624,15.3,79,195,1.4884337544441224,15509,-34.34503010341099,0.001,,
996,70.21766415,15689,15.32,80,195,1.280139107037993,15572,-34.43412611219618,0.001,,
1000,70.18387938,15750,15.33,80,195,1.125749369462331,15635,-34.19892856052944,0.001,,
1004,70.22223097,15811,15.34,80,195,0.8900395855307579,15697,-35.35698318481445,0.001,,
1008,70.23019205,15871,15.34,81,195,0.7994760225216547,15757,-34.721370697021484,0.001,,
1012,70.24038326,15932,15.34,81,195,1.6941794176896414,15818,-34.86404871940613,0.001,,
1016,70.16905768000001,15992,15.32,81,195,0.9906276861826578,15878,-34.26663875579834,0.001,,
1020,70.15912321,16053,15.3,81,195,0.8585521707932154,15939,-35.21267918178013,0.001,,
1024,70.11654514,16113,15.29,82,195,1.1181617895762126,15999,-34.86926596505301,0.001,,
1028,70.10877858999999,16174,15.29,82,195,0.7695285994559526,16060,-34.40809917449951,0.001,,
1032,70.09848699999999,16235,15.29,82,195,0.7922421256701152,16120,-33.49036383628845,0.001,,
1036,70.13713322000001,16296,15.3,83,195,0.8790653963883718,16182,-34.98259496688843,0.001,,
1040,70.17348175,16358,15.31,83,195,0.7331581185261409,16243,-34.505553654261995,0.001,,
1044,70.17959486,16418,15.31,83,195,0.9724500238895416,16304,-34.11893177032471,0.001,,
1048,70.24873312999999,16480,15.31,84,195,0.8269622921943665,16365,-35.01431546892439,0.001,,
1052,70.32091078999999,16544,15.34,84,195,1.0216646026819944,16430,-33.223440647125244,0.001,,
1056,70.31385797,16604,15.34,84,195,0.9700691004594167,16490,-34.3622887134552,0.001,,
1060,70.35367264,16666,15.35,85,195,0.6489232368767262,16552,-33.85155367851257,0.001,,
1064,70.40856054,16727,15.36,85,195,1.1970366070667902,16613,-34.19969858442034,0.001,,
1068,70.37420497,16788,15.34,85,195,0.7648367509245872,16674,-34.28784942626953,0.001,,
1072,70.3779507,16848,15.34,85,195,0.9733135282993317,16734,-33.811201333999634,0.001,,
1076,70.38122589,16909,15.34,86,195,0.9195674727360408,16795,-34.77504021780832,0.001,,
1080,70.28517695,16970,15.32,86,195,0.7431065775454044,16856,-34.75142765045166,0.001,,
1084,70.36466948,17034,15.35,86,195,0.8957831184069316,16917,-34.98901203700474,0.001,,
1088,70.29606575,17095,15.32,87,195,1.1146703163782756,16981,-34.838013785226,0.001,,
1092,70.30016047,17156,15.32,87,195,1.1395913938681284,17042,-32.97708749771118,0.001,,
1096,70.29737691000001,17220,15.31,87,195,1.2715154606848955,17103,-35.43901014328003,0.001,,
1100,70.32940540999999,17280,15.3,88,195,0.6724115252494812,17166,-34.836302280426025,0.001,,
1104,70.29641191,17340,15.29,88,195,2.4959909756978353,17226,-34.51660633087158,0.001,,
1108,70.30102058,17400,15.29,88,195,0.6764234125614166,17286,-33.81378483772278,0.001,,
1112,70.29835184,17461,15.29,89,195,1.0158051066100597,17347,-34.387282371520996,0.001,,
1116,70.36754151999999,17523,15.31,89,196,0.8192348750308156,17409,-36.06010627746582,0.001,,
1120,70.39282994,17585,15.32,89,196,0.9042098540812731,17471,-33.627251625061035,0.001,,
1124,70.43297158,17647,15.34,89,196,0.8501189708709717,17531,-33.46347863333566,0.001,,
1128,70.40891774999999,17707,15.33,90,196,1.07987899184227,17593,-35.199951171875,0.001,,
1132,70.36369417,17767,15.32,90,196,1.2136710246404012,17653,-35.195186614990234,0.001,,
1136,70.31673911,17827,15.31,90,196,0.5752507140239079,17713,-35.005775451660156,0.001,,
1140,70.28498985000002,17888,15.3,91,196,0.8237728352348009,17774,-34.21820330619812,0.001,,
1144,70.35411595,17951,15.33,91,196,0.8742636541525522,17837,-34.860735757010325,0.001,,
1148,70.30332309,18012,15.32,91,196,1.2106006483236949,17898,-34.56301307678223,0.001,,
1152,70.22882355,18073,15.29,92,196,0.5614408701658249,17958,-34.88970899581909,0.001,,
1156,70.35738875999999,18136,15.32,92,196,0.8225456792861223,18021,-34.82318353652954,0.001,,
1160,70.28529865,18196,15.3,92,196,0.5774026562770208,18082,-35.1119179725647,0.001,,
1164,70.25123414,18256,15.29,93,196,0.8996220866839091,18142,-35.227752923965454,0.001,,
1168,70.25088001,18317,15.29,93,196,0.743873792886734,18203,-34.53589521135603,0.001,,
