time/fps,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/ent_coef_loss,train/learning_rate,train/n_updates,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
65,6396,664,2.3840046,43433,6.94,0.1382080614566803,1.412234902381897,0.0003,43332,-0.13703809678554535,0.008282100781798363,,
65,6400,664,2.4988990299999996,43464,7.02,0.11436529457569122,-3.410857677459717,0.0003,43363,-0.1537279337644577,0.008287211880087852,,
65,6404,665,2.58525324,43498,7.13,0.12856656312942505,-1.2287487983703613,0.0003,43397,-0.16264031827449799,0.008318595588207245,,
65,6408,665,2.6062764100000004,43521,7.16,0.13257786631584167,2.7391562461853027,0.0003,43420,-0.11522870510816574,0.00829925388097763,,
65,6412,666,2.51731552,43541,6.96,0.17773976922035217,-1.3671257495880127,0.0003,43440,-0.14865387976169586,0.00830862671136856,,
65,6416,666,2.48323807,43562,6.93,0.11768221110105515,0.03442990779876709,0.0003,43461,-0.08992098271846771,0.008309775032103062,,
65,6420,666,2.4879203199999997,43595,7.01,0.14102250337600708,1.4991774559020996,0.0003,43494,-0.08954130858182907,0.008295645006000996,,
65,6424,667,2.44909949,43629,7.07,0.11832116544246674,-0.7099740505218506,0.0003,43528,-0.20653265714645386,0.008319929242134094,,
65,6428,668,2.52303169,43660,7.13,0.14348311722278595,-2.654021739959717,0.0003,43559,-0.21101941168308258,0.008274596184492111,,
65,6432,668,2.5546697199999997,43699,7.02,0.12364355474710464,-4.637816905975342,0.0003,43598,-0.0161204244941473,0.00823816005140543,,
65,6436,669,2.61058244,43729,7.06,0.16538894176483154,0.07067567110061646,0.0003,43628,-0.16183696687221527,0.008186543360352516,,
65,6440,669,2.619579540000001,43766,7.17,0.16202807426452637,-3.141425609588623,0.0003,43665,-0.1274983286857605,0.008211901411414146,,
65,6444,670,2.6633059599999998,43791,7.18,0.16154639422893524,3.786817789077759,0.0003,43690,-0.31707489490509033,0.008199083618819714,,
65,6448,670,2.72616796,43824,7.34,0.13461434841156006,-0.6826463341712952,0.0003,43723,-0.06987843662500381,0.008211392909288406,,
65,6452,671,2.6780838399999998,43852,7.35,0.11757645010948181,0.4094657003879547,0.0003,43751,-0.09879229962825775,0.008198575116693974,,
65,6456,671,2.70402141,43879,7.41,0.13042353093624115,-1.4803951978683472,0.0003,43778,-0.06411013007164001,0.008205384016036987,,
65,6460,671,2.6912810099999995,43899,7.41,0.13691765069961548,-1.0594122409820557,0.0003,43798,-0.25952011346817017,0.008217542432248592,,
65,6464,672,2.68445793,43933,7.45,0.11773084104061127,0.3882225453853607,0.0003,43832,-0.2041826695203781,0.008213565684854984,,
65,6468,672,2.7207821900000004,43970,7.53,0.17052963376045227,0.5641437768936157,0.0003,43869,-0.06711717694997787,0.008208339102566242,,
65,6472,673,2.6888061100000002,43994,7.44,0.13074146211147308,0.9585939645767212,0.0003,43893,-0.15487323701381683,0.008225234225392342,,
65,6476,673,2.81115482,44030,7.6,0.20699447393417358,-0.7144749164581299,0.0003,43929,-0.2761567234992981,0.008231899701058865,,
65,6480,674,2.8701824799999995,44053,7.52,0.13290101289749146,-1.8304768800735474,0.0003,43952,-0.22979046404361725,0.008247505873441696,,
65,6484,674,2.8437928599999998,44078,7.48,0.20735856890678406,-3.2065107822418213,0.0003,43977,-0.283842533826828,0.008222555741667747,,
65,6488,675,2.84317771,44107,7.43,0.1415272355079651,-1.331796407699585,0.0003,44006,-0.28887447714805603,0.008197731338441372,,
65,6492,675,2.8369591499999998,44131,7.36,0.16059510409832,-2.0408482551574707,0.0003,44030,-0.1404484212398529,0.008216813206672668,,
65,6496,675,2.8077576600000005,44164,7.31,0.1352238804101944,2.076026201248169,0.0003,44063,-0.10627488791942596,0.00822783075273037,,
65,6500,676,2.68631386,44186,7.22,0.16500085592269897,1.627047061920166,0.0003,44085,-0.11692030727863312,0.00824949610978365,,
65,6504,676,2.5570572699999996,44206,7.08,0.12971220910549164,-4.045882701873779,0.0003,44105,-0.013055965304374695,0.00824202224612236,,
65,6508,677,2.53039112,44236,7.15,0.13195538520812988,1.7234971523284912,0.0003,44135,0.019199900329113007,0.008184419944882393,,
65,6512,677,2.6165201600000008,44264,7.23,0.14327308535575867,-0.21561741828918457,0.0003,44163,-0.2131219506263733,0.008189190179109573,,
65,6516,677,2.6039193800000002,44284,7.22,0.11908572167158127,-0.07079493999481201,0.0003,44183,-0.32583045959472656,0.008200006559491158,,
65,6520,678,2.6614336400000003,44315,7.2,0.16648148000240326,-0.9721608757972717,0.0003,44214,-0.19747844338417053,0.008210910484194756,,
65,6524,678,2.6859723799999995,44340,7.11,0.11897142976522446,-2.2209296226501465,0.0003,44239,0.052624352276325226,0.008216457441449165,,
65,6528,679,2.6134669500000007,44364,7.04,0.12203441560268402,0.2892530858516693,0.0003,44263,-0.05007080361247063,0.008218036033213139,,
65,6532,679,2.5081164700000005,44391,6.92,0.17099840939044952,4.2588582038879395,0.0003,44290,-0.18024347722530365,0.008241062983870506,,
65,6536,679,2.51316727,44425,6.96,0.11363904178142548,3.135615587234497,0.0003,44324,-0.3002735376358032,0.00823898520320654,,
65,6540,680,2.48852935,44458,6.92,0.13078908622264862,-0.4120591878890991,0.0003,44357,-0.38238826394081116,0.008227245882153511,,
65,6544,680,2.49114966,44482,6.91,0.15239429473876953,3.2096948623657227,0.0003,44381,-0.18008558452129364,0.008208017796278,,
65,6548,681,2.5417879699999997,44517,6.93,0.18149977922439575,0.3764897584915161,0.0003,44416,-0.22491008043289185,0.008192529901862144,,
65,6552,681,2.4971571,44538,6.86,0.1399858295917511,-0.36493730545043945,0.0003,44437,-0.3134706914424896,0.008196678943932056,,
65,6556,682,2.5381541400000005,44563,6.84,0.14940783381462097,4.12033224105835,0.0003,44462,-0.08560178428888321,0.008203177712857723,,
65,6560,682,2.58457697,44592,6.93,0.16156500577926636,-0.3301444351673126,0.0003,44491,-0.10003150254487991,0.00820006150752306,,
65,6564,682,2.5535018700000003,44615,6.82,0.12432794272899628,-1.097766637802124,0.0003,44514,-0.2826625406742096,0.008177527226507664,,
65,6568,683,2.48137623,44642,6.72,0.1102844625711441,1.7412492036819458,0.0003,44541,-0.05357743427157402,0.008182808756828308,,
65,6572,683,2.4845776399999995,44670,6.76,0.13892421126365662,-0.3258935213088989,0.0003,44569,-0.3383486866950989,0.008188600651919842,,
65,6576,684,2.4675405699999997,44697,6.67,0.12181948870420456,1.2676069736480713,0.0003,44596,-0.210470512509346,0.008212258107960224,,
65,6580,684,2.4762621499999997,44726,6.73,0.11173586547374725,-3.7652206420898438,0.0003,44625,-0.1975564956665039,0.008222430013120174,,
65,6584,685,2.5186277199999996,44754,6.76,0.1422004997730255,-5.272173881530762,0.0003,44653,-0.1072072833776474,0.00822246540337801,,
65,6588,685,2.47826709,44781,6.74,0.14175204932689667,0.22007781267166138,0.0003,44680,-0.2233564853668213,0.008200479671359062,,
65,6592,685,2.4714156,44799,6.68,0.175985187292099,-4.107236862182617,0.0003,44698,-0.2527795732021332,0.008201167918741703,,
65,6596,686,2.4071382199999998,44824,6.6,0.12961755692958832,-1.0305683612823486,0.0003,44723,-0.2012309730052948,0.008187546394765377,,
65,6600,686,2.43989282,44849,6.63,0.10825742781162262,2.8271634578704834,0.0003,44748,-0.1349903792142868,0.008176248520612717,,
65,6604,686,2.4727220599999997,44871,6.65,0.12380107492208481,3.9152162075042725,0.0003,44770,-0.2912960350513458,0.008179090917110443,,
65,6608,687,2.4859414799999997,44893,6.57,0.1681336909532547,0.2710440158843994,0.0003,44792,-0.15167665481567383,0.008174993097782135,,
65,6612,687,2.4136984299999997,44916,6.52,0.12714524567127228,1.2161020040512085,0.0003,44815,-0.24161559343338013,0.00820993259549141,,
65,6616,688,2.49685412,44949,6.65,0.1139526516199112,1.7524124383926392,0.0003,44848,-0.216684490442276,0.008222108706831932,,
65,6620,688,2.5138615099999995,44983,6.68,0.1664956510066986,-4.061554908752441,0.0003,44882,-0.219010591506958,0.008266388438642025,,
,,,,45000,,0.14252519607543945,2.3223142623901367,0.0003,44899,-0.08630023896694183,0.00825947429984808,3.3787473995937036,6.9
65,6624,689,2.4442450000000004,45005,6.65,0.13805274665355682,-3.388509750366211,0.0003,44904,-0.38485199213027954,0.008263898082077503,,
65,6628,689,2.44979354,45033,6.69,0.11788873374462128,0.15805014967918396,0.0003,44932,-0.2095983624458313,0.008251632563769817,,
65,6632,690,2.45820537,45057,6.66,0.18882369995117188,3.337780475616455,0.0003,44956,-0.3342624306678772,0.008245477452874184,,
65,6636,690,2.31798387,45080,6.55,0.12507364153862,-1.3485028743743896,0.0003,44979,-0.24281232059001923,0.008250396698713303,,
65,6640,690,2.32097381,45108,6.5,0.12736859917640686,1.3370853662490845,0.0003,45007,-0.03989143297076225,0.008243783377110958,,
65,6644,691,2.3197835999999996,45130,6.48,0.12941868603229523,-1.8898147344589233,0.0003,45029,-0.07119856774806976,0.008267655037343502,,
65,6648,691,2.2995183900000002,45163,6.46,0.16737091541290283,2.033144474029541,0.0003,45062,-0.13987621665000916,0.008227983489632607,,
65,6652,692,2.3644647400000003,45195,6.57,0.1403125524520874,0.7585782408714294,0.0003,45094,-0.26247113943099976,0.008222829550504684,,
65,6656,692,2.42627621,45230,6.67,0.19474318623542786,-0.8116573691368103,0.0003,45129,-0.050693366676568985,0.008211522363126278,,
65,6660,693,2.41989854,45256,6.64,0.1459011435508728,-0.9089565277099609,0.0003,45155,-0.2714589238166809,0.008195667527616024,,
65,6664,693,2.4458587300000003,45297,6.82,0.17563188076019287,-0.7706917524337769,0.0003,45196,-0.31980931758880615,0.008211118169128895,,
65,6668,694,2.44316815,45326,6.84,0.14056280255317688,0.46046316623687744,0.0003,45225,-0.297601580619812,0.008225995115935802,,
65,6672,694,2.46292488,45358,6.88,0.13451766967773438,2.0504608154296875,0.0003,45257,-0.15493014454841614,0.008248328231275082,,
65,6676,695,2.43408887,45384,6.87,0.1322048157453537,0.23756229877471924,0.0003,45283,-0.27849334478378296,0.008272611536085606,,
65,6680,695,2.3917948300000003,45404,6.78,0.16278469562530518,0.1756567806005478,0.0003,45303,-0.03095215931534767,0.008280319161713123,,
65,6684,695,2.4254867000000004,45431,6.77,0.1699296534061432,5.180243492126465,0.0003,45330,-0.1639828383922577,0.008294549770653248,,
65,6688,696,2.4235625400000003,45453,6.72,0.1380615085363388,0.4371238946914673,0.0003,45352,-0.21836793422698975,0.008321860805153847,,
65,6692,696,2.4745318700000003,45479,6.8,0.16708874702453613,-2.0457966327667236,0.0003,45378,-0.14867877960205078,0.008312545716762543,,
65,6696,696,2.5030403800000003,45503,6.79,0.1224544420838356,1.2822673320770264,0.0003,45402,-0.10640508681535721,0.00832314696162939,,
65,6700,697,2.53817174,45532,6.83,0.1506841629743576,0.8465251326560974,0.0003,45431,-0.18224570155143738,0.008343702182173729,,
65,6704,697,2.5839173499999997,45563,6.92,0.1710435003042221,1.0562275648117065,0.0003,45462,-0.19549258053302765,0.008359950967133045,,
65,6708,698,2.60592127,45604,7.11,0.1563343107700348,2.1292262077331543,0.0003,45503,-0.17408406734466553,0.008398307487368584,,
65,6712,698,2.6342545100000008,45634,7.18,0.1404409110546112,-1.5485234260559082,0.0003,45533,-0.11323182284832001,0.008415821939706802,,
65,6716,699,2.6249262399999993,45664,7.15,0.1492041051387787,5.482137680053711,0.0003,45563,-0.1513342261314392,0.008414935320615768,,
65,6720,699,2.52775168,45689,7.06,0.16892457008361816,1.7717443704605103,0.0003,45588,-0.32511600852012634,0.008465892635285854,,
65,6724,700,2.5951269099999994,45721,7.16,0.13890764117240906,0.8956139087677002,0.0003,45620,-0.19821199774742126,0.00846915878355503,,
65,6728,700,2.5752730500000003,45741,7.08,0.17301003634929657,0.32677531242370605,0.0003,45640,0.037421390414237976,0.008492824621498585,,
65,6732,700,2.53500488,45767,7.1,0.16133415699005127,4.15825080871582,0.0003,45666,-0.3060774803161621,0.008477081544697285,,
65,6736,701,2.6423071799999995,45804,7.24,0.11977154016494751,-6.336049556732178,0.0003,45703,-0.2547588050365448,0.008474268019199371,,
65,6740,701,2.58066215,45822,7.14,0.13450290262699127,-3.4050679206848145,0.0003,45721,-0.11838871240615845,0.008450964465737343,,
65,6744,702,2.58977643,45846,7.16,0.14232270419597626,0.3201538622379303,0.0003,45745,-0.18053121864795685,0.008420096710324287,,
65,6748,702,2.5311074999999996,45875,7.12,0.11497054249048233,-1.9513388872146606,0.0003,45774,-0.16659188270568848,0.008407343178987503,,
65,6752,703,2.49679728,45900,7.05,0.15597693622112274,-2.899972438812256,0.0003,45799,-0.348000705242157,0.008382027968764305,,
65,6756,703,2.4011834100000002,45932,7.02,0.16386078298091888,-0.6637164354324341,0.0003,45831,-0.2813463807106018,0.008366766385734081,,
65,6760,704,2.4505281599999993,45969,7.13,0.19437728822231293,-1.9332408905029297,0.0003,45868,0.012671807780861855,0.00836440920829773,,
65,6764,704,2.41296309,46000,7.03,0.14237821102142334,0.16392523050308228,0.0003,45899,-0.09009992331266403,0.008383998647332191,,
65,6768,704,2.4147211399999997,46023,6.97,0.16255788505077362,3.7509963512420654,0.0003,45922,-0.08651876449584961,0.008369571529328823,,
65,6772,705,2.40906697,46050,6.92,0.11280401051044464,-4.7384748458862305,0.0003,45949,-0.13779686391353607,0.008390030823647976,,
65,6776,705,2.37901329,46071,6.87,0.12951916456222534,0.4097253084182739,0.0003,45970,-0.3327779173851013,0.00838715024292469,,
65,6780,706,2.3855200200000004,46100,6.96,0.12941038608551025,2.824644088745117,0.0003,45999,-0.14697480201721191,0.008382140658795834,,
65,6784,706,2.35124365,46127,6.96,0.1509627103805542,-4.949831485748291,0.0003,46026,-0.04203592985868454,0.008421309292316437,,
65,6788,706,2.32667374,46157,7.04,0.14148320257663727,3.2443323135375977,0.0003,46056,-0.4193686246871948,0.008428444154560566,,
65,6792,707,2.3017811,46186,7.07,0.14918339252471924,0.8522120714187622,0.0003,46085,-0.23747342824935913,0.00843846146017313,,
65,6796,707,2.32008399,46210,7.07,0.13331559300422668,-1.8753467798233032,0.0003,46109,-0.16671684384346008,0.008444298058748245,,
65,6800,708,2.23827447,46236,7.04,0.12790444493293762,-1.693816900253296,0.0003,46135,-0.06035350263118744,0.008449549786746502,,
65,6804,708,2.2292636200000002,46260,6.97,0.18527686595916748,5.8252177238464355,0.0003,46159,-0.2307720184326172,0.008462158963084221,,
65,6808,708,2.2596624300000006,46293,6.89,0.14959722757339478,-0.5181437134742737,0.0003,46192,-0.20043665170669556,0.008479470387101173,,
65,6812,709,2.2797000499999998,46323,6.89,0.12572774291038513,3.3043131828308105,0.0003,46222,-0.34401512145996094,0.008499804884195328,,
65,6816,709,2.27758803,46353,6.89,0.10501313954591751,1.692084550857544,0.0003,46252,-0.1239539235830307,0.008524962700903416,,
65,6820,710,2.23818604,46390,7.01,0.13284903764724731,-2.7383294105529785,0.0003,46289,-0.4123896658420563,0.008539808914065361,,
65,6824,710,2.19220154,46410,6.89,0.1316947340965271,-0.018985554575920105,0.0003,46309,-0.1399054378271103,0.00854699406772852,,
65,6828,710,2.27463494,46439,6.98,0.1502630114555359,3.836625099182129,0.0003,46338,-0.24394464492797852,0.00851481407880783,,
65,6832,711,2.2804671,46469,7.02,0.14247244596481323,-1.017275333404541,0.0003,46368,-0.3086431324481964,0.00850602425634861,,
65,6836,711,2.254724300000001,46498,6.94,0.11329568177461624,-1.3713501691818237,0.0003,46397,-0.44720810651779175,0.00846371240913868,,
65,6840,712,2.28557903,46529,7.07,0.12839670479297638,-1.251271367073059,0.0003,46428,-0.014119632542133331,0.008420836180448532,,
65,6844,712,2.3135382300000003,46560,7.14,0.16170302033424377,2.8521952629089355,0.0003,46459,-0.14827147126197815,0.008388170041143894,,
65,6848,713,2.3703771400000004,46593,7.18,0.21595820784568787,3.5942940711975098,0.0003,46492,-0.3223327398300171,0.008383423089981079,,
65,6852,713,2.31469645,46612,7.12,0.15248790383338928,0.30809205770492554,0.0003,46511,-0.2816448509693146,0.008405170403420925,,
65,6856,713,2.30608341,46632,7.0,0.1307072788476944,-2.170196294784546,0.0003,46531,-0.09773681312799454,0.008427098393440247,,
65,6860,714,2.27524039,46663,6.94,0.15602441132068634,-2.053159475326538,0.0003,46562,-0.3282955288887024,0.008416765369474888,,
65,6864,714,2.21941083,46681,6.81,0.16980832815170288,-0.9602164626121521,0.0003,46580,-0.02638312429189682,0.008382203988730907,,
65,6868,714,2.2726694000000003,46710,6.87,0.12633152306079865,1.512798547744751,0.0003,46609,-0.0707923024892807,0.008356953971087933,,
65,6872,715,2.2511126000000004,46737,6.87,0.1731678545475006,0.17459064722061157,0.0003,46636,-0.2752799689769745,0.008348828181624413,,
65,6876,715,2.2524883099999995,46762,6.91,0.12713108956813812,-1.4237127304077148,0.0003,46661,-0.20908856391906738,0.008307275362312794,,
65,6880,716,2.31145574,46796,6.96,0.14234083890914917,1.0053672790527344,0.0003,46695,-0.2558883726596832,0.008307291194796562,,
65,6884,716,2.2718289400000002,46819,6.92,0.13828808069229126,4.272523880004883,0.0003,46718,-0.13571840524673462,0.008332919329404831,,
65,6888,716,2.3325505700000004,46845,6.88,0.13269111514091492,1.322528600692749,0.0003,46744,-0.12677834928035736,0.008343718014657497,,
65,6892,717,2.3061680599999996,46869,6.83,0.18034324049949646,0.8405221700668335,0.0003,46768,-0.2131335586309433,0.008336934261023998,,
65,6896,717,2.27339923,46894,6.84,0.14516274631023407,-0.9124470949172974,0.0003,46793,-0.2970382869243622,0.008363686501979828,,
65,6900,717,2.35350694,46918,6.82,0.16887012124061584,0.21134400367736816,0.0003,46817,-0.274461030960083,0.008342672139406204,,
65,6904,718,2.35254653,46958,6.98,0.11876915395259857,2.8471744060516357,0.0003,46857,-0.24123401939868927,0.00833476334810257,,
65,6908,718,2.2979861299999995,46984,6.91,0.15228083729743958,2.253133773803711,0.0003,46883,-0.024337898939847946,0.008325977250933647,,
65,6912,719,2.3129832899999996,47022,6.99,0.13231980800628662,1.4888274669647217,0.0003,46921,-0.24751019477844238,0.008289176039397717,,
65,6916,719,2.3536615100000002,47051,6.98,0.1274893432855606,-0.0576578825712204,0.0003,46950,-0.2504503130912781,0.008286207914352417,,
65,6920,720,2.41366778,47079,6.89,0.16253647208213806,1.726099967956543,0.0003,46978,-0.19526135921478271,0.008264529518783092,,
65,6924,720,2.4710977,47105,6.95,0.22463665902614594,-1.5678085088729858,0.0003,47004,-0.2187732756137848,0.008245764300227165,,
65,6928,721,2.4026894299999997,47128,6.89,0.14542308449745178,-1.9201254844665527,0.0003,47027,-0.21274510025978088,0.008257887326180935,,
65,6932,721,2.45414619,47151,6.82,0.1376291811466217,-3.3838870525360107,0.0003,47050,-0.21551112830638885,0.008238309063017368,,
65,6936,721,2.54561045,47189,6.91,0.1309218853712082,2.6377954483032227,0.0003,47088,-0.13650378584861755,0.008201675489544868,,
65,6940,722,2.62927448,47226,6.97,0.13270807266235352,3.070261001586914,0.0003,47125,-0.35592490434646606,0.008199400268495083,,
65,6944,722,2.60790857,47249,6.89,0.15192587673664093,-2.9984421730041504,0.0003,47148,-0.10922123491764069,0.008206808939576149,,
65,6948,723,2.5373752899999995,47275,6.82,0.12957975268363953,1.6250417232513428,0.0003,47174,-0.11628488451242447,0.008196151815354824,,
65,6952,723,2.6055248399999997,47306,6.94,0.1283089518547058,-0.06750941276550293,0.0003,47205,-0.05008327215909958,0.008191565051674843,,
65,6956,724,2.66897139,47342,7.1,0.1346110999584198,3.25913143157959,0.0003,47241,-0.2544593811035156,0.008185595273971558,,
65,6960,724,2.63936212,47372,7.09,0.13786408305168152,0.6094550490379333,0.0003,47271,-0.42466115951538086,0.008185493759810925,,
65,6964,724,2.6649830299999997,47392,7.11,0.11602359265089035,2.194462537765503,0.0003,47291,-0.14362138509750366,0.008213993161916733,,
65,6968,725,2.66288029,47419,7.09,0.14081895351409912,2.2984890937805176,0.0003,47318,-0.13369527459144592,0.008254210464656353,,
65,6972,725,2.6283613799999994,47442,7.05,0.13515646755695343,0.2738008499145508,0.0003,47341,-0.1859709620475769,0.00829246174544096,,
65,6976,726,2.6446372499999997,47469,7.07,0.10673779249191284,-0.4675018787384033,0.0003,47368,-0.1379019021987915,0.008271247148513794,,
65,6980,726,2.6099408499999996,47495,6.99,0.15594613552093506,1.717670202255249,0.0003,47394,-0.15333673357963562,0.008275192230939865,,
65,6984,727,2.6599275900000006,47535,7.16,0.130138099193573,-1.256136178970337,0.0003,47434,-0.16337056457996368,0.00829333160072565,,
65,6988,727,2.69607432,47570,7.25,0.15156185626983643,1.6177806854248047,0.0003,47469,-0.24192363023757935,0.008319107815623283,,
65,6992,728,2.7190656900000003,47601,7.32,0.12203141301870346,4.207451343536377,0.0003,47500,-0.11450603604316711,0.008349389769136906,,
65,6996,728,2.7671019,47635,7.41,0.1568964421749115,-2.440807342529297,0.0003,47534,-0.21752630174160004,0.008394227363169193,,
65,7000,728,2.7095853599999997,47659,7.41,0.14327096939086914,-2.0023863315582275,0.0003,47558,-0.08017133921384811,0.008383087813854218,,
65,7004,729,2.6746684199999997,47688,7.3,0.20309533178806305,3.3445940017700195,0.0003,47587,-0.11045736074447632,0.008326529525220394,,
65,7008,729,2.71320589,47712,7.28,0.14259129762649536,1.6842455863952637,0.0003,47611,-0.18939454853534698,0.00833859946578741,,
65,7012,730,2.67402433,47739,7.17,0.16103851795196533,-2.8612067699432373,0.0003,47638,-0.24631837010383606,0.008326969109475613,,
65,7016,730,2.65243989,47767,7.16,0.12406398355960846,-3.019240140914917,0.0003,47666,-0.2229393571615219,0.008288457058370113,,
65,7020,730,2.6286728100000003,47799,7.2,0.15562838315963745,-3.7529702186584473,0.0003,47698,-0.10314483195543289,0.00827222503721714,,
65,7024,731,2.6097707,47829,7.24,0.14427785575389862,-1.8867642879486084,0.0003,47728,-0.06246427819132805,0.0082625150680542,,
65,7028,731,2.7482605500000012,47865,7.37,0.130192369222641,0.7270466089248657,0.0003,47764,-0.27380573749542236,0.008235790766775608,,
65,7032,732,2.7877767300000005,47902,7.51,0.13351230323314667,-1.976579189300537,0.0003,47801,-0.10459332168102264,0.008210057392716408,,
65,7036,733,2.68071557,47931,7.42,0.22092501819133759,0.12435698509216309,0.0003,47830,-0.241273894906044,0.00819667149335146,,
65,7040,733,2.5971310699999997,47955,7.29,0.19727692008018494,-2.349553108215332,0.0003,47854,-0.3050115704536438,0.008183256722986698,,
65,7044,733,2.59387131,47978,7.29,0.1644308865070343,0.5660552978515625,0.0003,47877,-0.22824522852897644,0.008207560516893864,,
65,7048,734,2.6119797900000004,48004,7.29,0.15551191568374634,0.25922608375549316,0.0003,47903,-0.23144593834877014,0.008195921778678894,,
65,7052,734,2.57191707,48023,7.17,0.15192973613739014,2.371786594390869,0.0003,47922,-0.025499871000647545,0.008175679482519627,,
65,7056,734,2.50317367,48048,7.06,0.13222065567970276,-2.494387149810791,0.0003,47947,-0.1486823856830597,0.008179133757948875,,
65,7060,735,2.52752662,48072,7.0,0.14389382302761078,-3.8956968784332275,0.0003,47971,-0.11632375419139862,0.008170979097485542,,
65,7064,735,2.58413942,48102,7.1,0.1446380317211151,0.9742638468742371,0.0003,48001,-0.2299014776945114,0.00817097071558237,,
65,7068,736,2.5463036199999998,48130,7.11,0.17199675738811493,-3.490133047103882,0.0003,48029,-0.19461877644062042,0.008184634149074554,,
65,7072,736,2.5880470699999996,48161,7.19,0.13299138844013214,0.870477020740509,0.0003,48060,-0.269381046295166,0.008170527406036854,,
65,7076,736,2.5904842400000003,48187,7.18,0.1820388287305832,1.0549490451812744,0.0003,48086,-0.28073543310165405,0.008182247169315815,,
65,7080,737,2.5757063600000003,48231,7.36,0.1238880455493927,-2.7266788482666016,0.0003,48130,-0.14782656729221344,0.008208824321627617,,
65,7084,738,2.55273598,48257,7.22,0.12919500470161438,-0.7248586416244507,0.0003,48156,0.012059453874826431,0.008180943317711353,,
65,7088,738,2.4584580800000007,48280,7.1,0.1398850530385971,1.2030247449874878,0.0003,48179,-0.31357908248901367,0.00816750805824995,,
65,7092,738,2.494962,48304,7.03,0.14122214913368225,-3.6617484092712402,0.0003,48203,-0.07956162095069885,0.008157772943377495,,
65,7096,739,2.57189304,48339,7.04,0.10742540657520294,-2.45841383934021,0.0003,48238,-0.1797398030757904,0.00813388917595148,,
65,7100,739,2.5991813499999994,48364,7.05,0.1642158329486847,-0.7959278225898743,0.0003,48263,-0.14461416006088257,0.00815553404390812,,
65,7104,740,2.6166312699999996,48391,7.03,0.13252697885036469,0.5234681963920593,0.0003,48290,-0.2644391357898712,0.0081598786637187,,
65,7108,740,2.6771659100000007,48432,7.2,0.19035446643829346,2.2980453968048096,0.0003,48331,-0.2988763153553009,0.00814676471054554,,
65,7112,741,2.6524153100000003,48451,7.12,0.133535698056221,-1.185707926750183,0.0003,48350,-0.16576355695724487,0.008147156797349453,,
65,7116,741,2.5681961799999997,48474,7.07,0.16171683371067047,0.9420207738876343,0.0003,48373,-0.2628881335258484,0.008118784055113792,,
65,7120,741,2.56241056,48503,7.04,0.15086787939071655,-3.828798294067383,0.0003,48402,-0.20660780370235443,0.008146403357386589,,
65,7124,742,2.57097557,48528,6.99,0.1780533343553543,1.2191083431243896,0.0003,48427,-0.09991913288831711,0.00813231524080038,,
65,7128,742,2.508185,48558,6.93,0.17368260025978088,0.566158652305603,0.0003,48457,-0.15602810680866241,0.008149251341819763,,
65,7132,743,2.4400046500000006,48580,6.78,0.17191937565803528,-1.9188319444656372,0.0003,48479,-0.09013064205646515,0.008125140331685543,,
65,7136,743,2.41999991,48606,6.75,0.14405474066734314,0.17257505655288696,0.0003,48505,-0.4133348762989044,0.008108176290988922,,
65,7140,744,2.4755270800000004,48643,6.88,0.13745319843292236,-0.6422490477561951,0.0003,48542,-0.2226441502571106,0.00812587607651949,,
65,7144,744,2.5070497499999997,48672,6.94,0.16934098303318024,3.768854856491089,0.0003,48571,-0.2865389883518219,0.008128209039568901,,
65,7148,745,2.58315842,48707,7.03,0.13310092687606812,-0.9829292297363281,0.0003,48606,-0.07146154344081879,0.008177008479833603,,
65,7152,745,2.5909045399999995,48732,7.09,0.11359530687332153,-2.416395425796509,0.0003,48631,-0.19953912496566772,0.008193651214241982,,
65,7156,745,2.5708700700000002,48756,7.08,0.13202770054340363,-2.3102521896362305,0.0003,48655,-0.05848543345928192,0.008201093412935734,,
65,7160,746,2.4972749399999996,48776,7.04,0.1053377091884613,0.7134187817573547,0.0003,48675,-0.0374772883951664,0.008185150101780891,,
65,7164,746,2.4649072000000003,48799,6.97,0.1565178632736206,3.647258758544922,0.0003,48698,-0.2092585414648056,0.00818664487451315,,
65,7168,746,2.46040905,48827,6.97,0.16561470925807953,0.5969167947769165,0.0003,48726,-0.2378162294626236,0.008208232931792736,,
65,7172,747,2.4534309199999997,48853,6.92,0.1227114200592041,-0.7103638648986816,0.0003,48752,-0.12004955112934113,0.008183101192116737,,
65,7176,747,2.4278632700000005,48878,6.91,0.14135000109672546,0.038201719522476196,0.0003,48777,-0.2483191192150116,0.008164026774466038,,
65,7180,748,2.42330081,48904,6.73,0.2136334329843521,1.9779973030090332,0.0003,48803,-0.1753845065832138,0.00816456787288189,,
65,7184,748,2.38739231,48922,6.65,0.16013729572296143,4.732064247131348,0.0003,48821,-0.3891523778438568,0.008160645142197609,,
65,7188,748,2.3919205700000004,48947,6.67,0.14022314548492432,-3.1463513374328613,0.0003,48846,-0.27265459299087524,0.008169342763721943,,
65,7192,749,2.38363643,48980,6.76,0.1309622824192047,-4.219972610473633,0.0003,48879,-0.09276439249515533,0.008168396539986134,,
65,7196,749,2.2406046500000003,49007,6.68,0.14492082595825195,-0.8865941166877747,0.0003,48906,-0.2781646251678467,0.008143804967403412,,
