time/fps,time/time_elapsed,train/actor_loss,time/episodes,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,,10.625008659362793,,20000,,19850,0.059718542546033856,0.001,,50.0,-6.780973399999999
143,139,,400,20000,50.0,,,,-7.48163515,,
144,140,10.676463241577148,404,20200,50.0,20050,0.04114978324621916,0.001,-7.489518890000002,,
144,141,10.708046340942383,408,20400,50.0,20250,0.04142792455852032,0.001,-7.446182480000001,,
,,10.742811851501465,,20500,,20350,0.05593504406511784,0.001,,50.0,-6.8587180499999985
143,143,10.808735237121581,412,20600,50.0,20450,0.04437561299651861,0.001,-7.5545126200000015,,
144,144,10.868755798339844,416,20800,50.0,20650,0.04340347960591316,0.001,-7.498420200000001,,
,,10.930026397705078,,21000,,20850,0.045071579590439795,0.001,,50.0,-6.79843915
143,146,,420,21000,50.0,,,,-7.557500009999999,,
143,147,11.003703422546387,424,21200,50.0,21050,0.04577358655631542,0.001,-7.437039240000001,,
144,148,11.036843948364258,428,21400,50.0,21250,0.08334283776581287,0.001,-7.3935458700000005,,
,,11.074461746215821,,21500,,21350,0.055288687199354175,0.001,,50.0,-7.08549355
143,150,11.101810722351074,432,21600,50.0,21450,0.04313889939337969,0.001,-7.229330519999999,,
143,151,11.136739044189452,436,21800,50.0,21650,0.043485675640404224,0.001,-7.081784430000002,,
,,11.224066848754882,,22000,,21850,0.062000040262937546,0.001,,50.0,-6.469679000000001
143,153,,440,22000,50.0,,,,-7.198060320000001,,
143,154,11.293995056152344,444,22200,50.0,22050,0.041128928549587725,0.001,-7.165142020000001,,
143,155,11.299781188964843,448,22400,50.0,22250,0.044572377689182756,0.001,-7.070764440000001,,
,,11.345518035888672,,22500,,22350,0.04904881022870541,0.001,,50.0,-6.436366
143,157,11.384155921936035,452,22600,50.0,22450,0.04432295762002468,0.001,-7.06024981,,
143,158,11.470437889099122,456,22800,50.0,22650,0.04910040225833654,0.001,-6.977487290000002,,
,,11.558545188903809,,23000,,22850,0.05410953402519226,0.001,,50.0,-6.700222050000001
143,160,,460,23000,50.0,,,,-6.93325153,,
143,161,11.580690269470216,464,23200,50.0,23050,0.050985836610198024,0.001,-6.97278767,,
143,162,11.675433616638184,468,23400,50.0,23250,0.047312090545892714,0.001,-6.95158457,,
,,11.70393051147461,,23500,,23350,0.0463954434543848,0.001,,50.0,-6.360623299999999
143,164,11.745265579223632,472,23600,50.0,23450,0.05018855907022953,0.001,-6.913129960000001,,
143,165,11.788600769042969,476,23800,50.0,23650,0.05141698025166988,0.001,-7.00372399,,
,,11.839591331481934,,24000,,23850,0.051360570564866065,0.001,,50.0,-6.207054749999999
143,167,,480,24000,50.0,,,,-6.966993989999999,,
143,168,11.947273979187012,484,24200,50.0,24050,0.0442749573290348,0.001,-6.828720840000001,,
143,169,11.93603313446045,488,24400,50.0,24250,0.0660502316057682,0.001,-6.9263014,,
,,12.052668495178223,,24500,,24350,0.05411048337817192,0.001,,50.0,-6.79110275
143,171,12.021115760803223,492,24600,50.0,24450,0.043475573919713496,0.001,-6.982225430000001,,
143,172,12.10145393371582,496,24800,50.0,24650,0.04349534668028355,0.001,-6.992885230000001,,
,,12.15842586517334,,25000,,24850,0.04813148684799671,0.001,,50.0,-6.468558
143,174,,500,25000,50.0,,,,-7.177621210000001,,
143,175,12.18555263519287,504,25200,50.0,25050,0.050785141736268996,0.001,-7.104080220000001,,
143,176,12.228324012756348,508,25400,50.0,25250,0.04973259702324867,0.001,-6.970754980000001,,
,,12.29120693206787,,25500,,25350,0.05060890182852745,0.001,,50.0,-6.3900858
143,178,12.327062644958495,512,25600,50.0,25450,0.043915819749236105,0.001,-6.804486179999999,,
143,179,12.323293952941894,516,25800,50.0,25650,0.04779652833938599,0.001,-6.89898206,,
,,12.43073299407959,,26000,,25850,0.057476311773061756,0.001,,50.0,-6.52475945
143,181,,520,26000,50.0,,,,-6.825256749999999,,
143,182,12.516055488586426,524,26200,50.0,26050,0.05366107188165188,0.001,-6.88718205,,
143,183,12.544970588684082,528,26400,50.0,26250,0.04859965391457081,0.001,-6.851698249999999,,
,,12.633516654968261,,26500,,26350,0.04789160251617432,0.001,,50.0,-6.4271607
143,185,12.599274559020996,532,26600,50.0,26450,0.04542415574193001,0.001,-6.939842700000001,,
143,186,12.693430671691894,536,26800,50.0,26650,0.04550964578986168,0.001,-6.96525325,,
,,12.682353210449218,,27000,,26850,0.05123456016182899,0.001,,50.0,-6.344319
143,188,,540,27000,50.0,,,,-6.72472757,,
143,189,12.74540298461914,544,27200,50.0,27050,0.05535596765577793,0.001,-6.6553495499999995,,
144,190,12.780737419128418,548,27400,50.0,27250,0.04771323762834072,0.001,-6.652074359999999,,
,,12.862547302246094,,27500,,27350,0.05185761377215385,0.001,,50.0,-6.26206425
143,191,12.842701759338379,552,27600,50.0,27450,0.04875357545912266,0.001,-6.631079829999999,,
144,193,12.940908241271973,556,27800,50.0,27650,0.047285877726972105,0.001,-6.84757505,,
,,12.950325164794922,,28000,,27850,0.048437004089355466,0.001,,50.0,-6.88723715
143,194,,560,28000,50.0,,,,-6.86997617,,
143,195,13.035770874023438,564,28200,50.0,28050,0.10150098785758019,0.001,-6.882864159999998,,
144,197,13.075384063720703,568,28400,50.0,28250,0.052027092091739176,0.001,-6.815176729999999,,
,,13.091853294372559,,28500,,28350,0.058735621497035026,0.001,,50.0,-6.26670585
143,198,13.095575332641602,572,28600,50.0,28450,0.05317223928868771,0.001,-6.829914569999999,,
144,199,13.149974670410156,576,28800,50.0,28650,0.051686923280358316,0.001,-6.59742281,,
,,13.228328285217286,,29000,,28850,0.08177991151809692,0.001,,50.0,-6.49781445
143,201,,580,29000,50.0,,,,-6.644303500000001,,
144,202,13.263506164550781,584,29200,50.0,29050,0.05463076710700989,0.001,-6.62477642,,
144,203,13.262497787475587,588,29400,50.0,29250,0.052969419285655024,0.001,-6.41447185,,
,,13.35449535369873,,29500,,29350,0.048627345040440556,0.001,,50.0,-6.42735275
144,205,13.424705657958985,592,29600,50.0,29450,0.056336977779865266,0.001,-6.432105900000002,,
144,206,13.441380653381348,596,29800,50.0,29650,0.05068762108683586,0.001,-6.402469159999999,,
,,13.450376052856445,,30000,,29850,0.05920946843922138,0.001,,50.0,-6.600936
144,208,,600,30000,50.0,,,,-6.259254170000002,,
144,209,13.58076000213623,604,30200,50.0,30050,0.05379112251102924,0.001,-6.477514490000001,,
144,210,13.560244979858398,608,30400,50.0,30250,0.04663705199956894,0.001,-6.60183011,,
,,13.625772895812988,,30500,,30350,0.051962499357759956,0.001,,50.0,-6.339335050000001
144,212,13.681795692443847,612,30600,50.0,30450,0.04858072720468044,0.001,-6.58426521,,
144,213,13.733003044128418,616,30800,50.0,30650,0.05169069409370422,0.001,-6.638551289999998,,
,,13.753994369506836,,31000,,30850,0.05624885514378548,0.001,,50.0,-6.31688005
144,214,,620,31000,50.0,,,,-6.595023320000001,,
144,215,13.813696212768555,624,31200,50.0,31050,0.11064868368208408,0.001,-6.63544581,,
144,217,13.83843173980713,628,31400,50.0,31250,0.054931909814476966,0.001,-6.6553887000000005,,
,,13.859825897216798,,31500,,31350,0.05502112656831741,0.001,,50.0,-6.433280550000001
144,218,13.910564880371094,632,31600,50.0,31450,0.09239635609090328,0.001,-6.582187129999999,,
144,220,14.006113166809081,636,31800,50.0,31650,0.0529659453779459,0.001,-6.502474459999999,,
,,13.95598403930664,,32000,,31850,0.05283669203519821,0.001,,50.0,-6.34399425
144,221,,640,32000,50.0,,,,-6.5866508900000005,,
144,223,14.065640869140625,644,32200,50.0,32050,0.048795237839221954,0.001,-6.53434141,,
144,224,14.056975898742676,648,32400,50.0,32250,0.05052466966211796,0.001,-6.58888052,,
,,14.121802825927734,,32500,,32350,0.04926235273480415,0.001,,50.0,-6.4832588
144,226,14.129489974975586,652,32600,50.0,32450,0.058338749930262564,0.001,-6.53766615,,
144,227,14.193637619018554,656,32800,50.0,32650,0.05230044305324554,0.001,-6.39055483,,
,,14.23665424346924,,33000,,32850,0.05328584671020508,0.001,,50.0,-6.53272095
144,228,,660,33000,50.0,,,,-6.3425074299999995,,
144,230,14.297027168273926,664,33200,50.0,33050,0.05501313865184784,0.001,-6.281304530000001,,
144,231,14.364110527038575,668,33400,50.0,33250,0.05766428366303444,0.001,-6.444491080000001,,
,,14.356065483093262,,33500,,33350,0.053932228460907936,0.001,,50.0,-6.449326749999999
144,233,14.423765296936034,672,33600,50.0,33450,0.053994090482592585,0.001,-6.307298720000001,,
144,234,14.423590927124023,676,33800,50.0,33650,0.12900147050619126,0.001,-6.268474970000001,,
,,14.482629051208496,,34000,,33850,0.07100547954440117,0.001,,50.0,-6.437054550000001
143,236,,680,34000,50.0,,,,-6.377852999999999,,
144,237,14.519050140380859,684,34200,50.0,34050,0.061519394442439077,0.001,-6.48185703,,
144,238,14.616394996643066,688,34400,50.0,34250,0.05231064386665821,0.001,-6.496187879999999,,
,,14.624666633605957,,34500,,34350,0.048748245760798455,0.001,,50.0,-6.232889
143,240,14.60913402557373,692,34600,50.0,34450,0.05269498437643051,0.001,-6.361410910000001,,
144,241,14.683924293518066,696,34800,50.0,34650,0.050115204192698,0.001,-6.435198400000001,,
,,14.724816474914551,,35000,,34850,0.0669755107164383,0.001,,50.0,-6.1179390499999995
143,243,,700,35000,50.0,,,,-6.3470868399999985,,
143,244,14.774914817810059,704,35200,50.0,35050,0.05180675283074379,0.001,-6.179326410000001,,
143,245,14.800753364562988,708,35400,50.0,35250,0.05019367344677448,0.001,-6.1375832400000006,,
,,14.859129638671876,,35500,,35350,0.055534630492329595,0.001,,50.0,-6.188422050000001
143,247,14.848188247680664,712,35600,50.0,35450,0.05375485457479954,0.001,-6.066916149999998,,
143,248,14.867807922363282,716,35800,50.0,35650,0.06256464444100857,0.001,-5.96697721,,
,,14.899500350952149,,36000,,35850,0.04889158144593239,0.001,,50.0,-6.1974137
143,250,,720,36000,50.0,,,,-6.007798420000001,,
143,251,14.94364143371582,724,36200,50.0,36050,0.052858277782797815,0.001,-5.924013659999999,,
143,252,15.03674674987793,728,36400,50.0,36250,0.05233454145491123,0.001,-5.87709721,,
,,14.986725387573243,,36500,,36350,0.054052769318223,0.001,,50.0,-6.11468655
143,254,15.040034408569335,732,36600,50.0,36450,0.05492340601980686,0.001,-5.819481140000001,,
143,255,15.157365074157715,736,36800,50.0,36650,0.15235213160514832,0.001,-5.980148859999999,,
,,15.17386688232422,,37000,,36850,0.08684480667114258,0.001,,50.0,-6.280642800000001
143,257,,740,37000,50.0,,,,-6.1064110000000005,,
143,259,15.21913558959961,744,37200,50.0,37050,0.050935886651277545,0.001,-6.179065759999999,,
143,260,15.153403358459473,748,37400,50.0,37250,0.05643088676035404,0.001,-6.01530195,,
,,15.260714645385741,,37500,,37350,0.046814036145806315,0.001,,50.0,-6.1263124
143,262,15.25226718902588,752,37600,50.0,37450,0.06422869823873043,0.001,-6.077386720000002,,
143,263,15.342573204040526,756,37800,50.0,37650,0.0465694385021925,0.001,-6.135649380000001,,
,,15.35581729888916,,38000,,37850,0.051698236986994744,0.001,,50.0,-6.21381345
143,265,,760,38000,50.0,,,,-6.170672870000001,,
143,266,15.378324012756348,764,38200,50.0,38050,0.05129473924636841,0.001,-6.157566879999999,,
143,267,15.489975128173828,768,38400,50.0,38250,0.05300611451268196,0.001,-6.01541488,,
,,15.412483215332031,,38500,,38350,0.049456881880760195,0.001,,50.0,-6.029111899999998
143,269,15.435659217834473,772,38600,50.0,38450,0.05276436507701874,0.001,-6.052204410000001,,
143,270,15.556674041748046,776,38800,50.0,38650,0.13767781309783458,0.001,-6.14488498,,
,,15.46533748626709,,39000,,38850,0.049498442374169824,0.001,,50.0,-6.139827049999999
142,272,,780,39000,50.0,,,,-5.937468180000001,,
143,274,15.570377044677734,784,39200,50.0,39050,0.05008687693625689,0.001,-5.8543897,,
143,275,15.625060386657715,788,39400,50.0,39250,0.05735633686184883,0.001,-5.937838770000002,,
,,15.654927749633789,,39500,,39350,0.04786772914230823,0.001,,50.0,-5.966761700000001
142,277,15.654689178466796,792,39600,50.0,39450,0.045091447234153745,0.001,-5.973782819999999,,
143,278,15.643760871887206,796,39800,50.0,39650,0.04843680940568447,0.001,-5.9177885,,
,,15.715072326660156,,40000,,39850,0.07262339986860752,0.001,,50.0,-6.0526445
142,280,,800,40000,50.0,,,,-5.940590760000001,,
142,281,15.720992355346679,804,40200,50.0,40050,0.047781168594956396,0.001,-5.920020579999999,,
143,282,15.786535034179687,808,40400,50.0,40250,0.049451004862785336,0.001,-5.868305230000001,,
,,15.81196792602539,,40500,,40350,0.04722421247512102,0.001,,50.0,-6.118428499999999
142,284,15.744127922058105,812,40600,50.0,40450,0.05201823063194752,0.001,-5.886112810000001,,
142,285,15.85608772277832,816,40800,50.0,40650,0.052004497796297074,0.001,-5.840048089999999,,
,,15.895554504394532,,41000,,40850,0.05155607014894485,0.001,,50.0,-6.2065275
142,287,,820,41000,50.0,,,,-5.79125809,,
142,288,15.948759880065918,824,41200,50.0,41050,0.05635836623609066,0.001,-5.76885897,,
142,289,15.930215797424317,828,41400,50.0,41250,0.05644757762551308,0.001,-5.737369759999999,,
,,15.963229522705078,,41500,,41350,0.17402171202003955,0.001,,50.0,-6.3157929
142,291,15.95242073059082,832,41600,50.0,41450,0.050844044983386995,0.001,-5.87655029,,
142,292,16.040152778625487,836,41800,50.0,41650,0.05328525476157665,0.001,-5.77975845,,
,,15.998402786254882,,42000,,41850,0.047545545995235444,0.001,,50.0,-6.3079476
142,294,,840,42000,50.0,,,,-5.6497807500000015,,
142,295,16.04039451599121,844,42200,50.0,42050,0.04940149061381817,0.001,-5.556193209999999,,
142,297,16.123738555908204,848,42400,50.0,42250,0.04926992431282997,0.001,-5.705526230000001,,
,,16.18464542388916,,42500,,42350,0.04941137574613094,0.001,,50.0,-6.131619650000001
142,299,16.120807266235353,852,42600,50.0,42450,0.04635351248085499,0.001,-5.63001213,,
142,300,16.240226249694825,856,42800,50.0,42650,0.044555170089006425,0.001,-5.59297252,,
,,16.190491638183595,,43000,,42850,0.04837681196630001,0.001,,50.0,-6.2588653
142,302,,860,43000,50.0,,,,-5.53054246,,
142,303,16.24841552734375,864,43200,50.0,43050,0.05407189749181271,0.001,-5.494586319999999,,
142,305,16.300550537109373,868,43400,50.0,43250,0.06893090739846229,0.001,-5.52428182,,
,,16.281168861389162,,43500,,43350,0.04565919492393732,0.001,,50.0,-6.0804171
142,306,16.39604606628418,872,43600,50.0,43450,0.05842707894742489,0.001,-5.401662570000001,,
142,308,16.283804664611818,876,43800,50.0,43650,0.04392958905547857,0.001,-5.32231848,,
,,16.35873809814453,,44000,,43850,0.04360801290720701,0.001,,50.0,-6.139306250000001
141,310,,880,44000,50.0,,,,-5.436061090000002,,
141,311,16.43639373779297,884,44200,50.0,44050,0.04864754870533943,0.001,-5.4328255500000004,,
142,312,16.388647537231446,888,44400,50.0,44250,0.045232601165771484,0.001,-5.339796110000001,,
,,16.39634635925293,,44500,,44350,0.047708426415920255,0.001,,50.0,-6.246000749999999
141,314,16.464400634765624,892,44600,50.0,44450,0.044746244959533214,0.001,-5.389840930000002,,
141,315,16.504861145019532,896,44800,50.0,44650,0.05303777307271958,0.001,-5.310619859999999,,
,,16.44637939453125,,45000,,44850,0.049794667437672614,0.001,,50.0,-6.054255899999999
141,317,,900,45000,50.0,,,,-5.28842201,,
141,318,16.491631164550782,904,45200,50.0,45050,0.04951294519007206,0.001,-5.31961052,,
141,320,16.548905181884766,908,45400,50.0,45250,0.0877848469465971,0.001,-5.2324437,,
