time/time_elapsed,rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/fps,time/total_timesteps,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
7,31.32943733,216,3.53,106,816,0.001,713,-15.853013038635254,3.0974568128585815,,
7,31.331070569999998,220,3.53,106,830,0.001,728,-15.95076322555542,3.8820810317993164,,
7,31.080127570000005,224,3.5,106,843,0.001,740,-16.63297176361084,4.366781552632649,,
8,30.74292361,228,3.46,106,855,0.001,753,-15.753835678100586,2.959544817606608,,
8,30.579510109999998,232,3.44,106,867,0.001,765,-16.80248260498047,3.890019337336222,,
8,30.742735350000007,236,3.46,106,882,0.001,779,-17.009427070617676,3.1562214493751526,,
8,30.74351225,240,3.46,105,896,0.001,794,-16.429667949676514,3.364635467529297,,
8,30.82499671,244,3.47,106,911,0.001,808,-15.719423770904541,3.216878116130829,,
8,30.90890238,248,3.48,106,926,0.001,823,-16.939695358276367,3.026567220687866,,
8,30.90934161,252,3.48,106,939,0.001,837,-15.903695106506348,3.6866358121236167,,
8,30.74220063,256,3.46,106,952,0.001,849,-16.281755447387695,3.8647469679514566,,
9,30.82413108,260,3.47,106,968,0.001,865,-17.093647956848145,3.150854170322418,,
9,30.654265930000005,264,3.45,106,981,0.001,878,-16.85586929321289,3.18636147181193,,
9,30.737975020000004,268,3.46,106,996,0.001,893,-17.728793144226074,3.2493298649787903,,
,,,,,1000,0.001,897,-16.66194248199463,4.106213092803955,31.10648717880249,3.5
9,30.98920907,272,3.49,105,1012,0.001,909,-16.368106842041016,3.3934078216552734,,
9,31.07332068,276,3.5,105,1027,0.001,924,-17.25841999053955,3.8752505779266357,,
9,31.15698801,280,3.51,105,1041,0.001,939,-17.87290382385254,3.821403920650482,,
10,30.906754140000004,284,3.48,105,1053,0.001,951,-17.379159927368164,3.0085718631744385,,
10,30.8232914,288,3.47,104,1065,0.001,963,-17.625364303588867,3.8909730911254883,,
10,30.65781957,292,3.45,105,1078,0.001,975,-17.36321258544922,3.3210031986236572,,
10,30.65917778,296,3.45,104,1091,0.001,989,-17.28406524658203,3.508802592754364,,
10,30.741984310000003,300,3.46,104,1106,0.001,1004,-18.702322006225586,3.2931801080703735,,
10,30.65585917,304,3.45,104,1118,0.001,1016,-17.31360149383545,3.5030155181884766,,
10,30.654955740000002,308,3.45,105,1132,0.001,1030,-17.63741970062256,4.153012593587239,,
10,30.654063569999998,312,3.45,105,1147,0.001,1044,-17.809901237487793,3.7924867471059165,,
11,30.73708337,316,3.46,103,1162,0.001,1059,-18.20803165435791,3.093461036682129,,
11,30.735805169999995,320,3.46,102,1176,0.001,1074,-17.860340118408203,2.589499553044637,,
11,30.735720989999994,324,3.46,102,1189,0.001,1087,-18.482677459716797,2.9277760982513428,,
11,30.90307084,328,3.48,102,1203,0.001,1101,-18.325023651123047,3.36704953511556,,
11,31.151281040000004,332,3.51,101,1218,0.001,1115,-18.04216957092285,3.569172739982605,,
12,31.15056646,336,3.51,101,1233,0.001,1131,-18.364171028137207,3.5225356817245483,,
12,31.067207990000007,340,3.5,100,1246,0.001,1144,-18.7777099609375,3.3314038515090942,,
12,30.982577260000003,344,3.49,100,1260,0.001,1158,-18.152969360351562,3.5926047563552856,,
12,30.8142786,348,3.47,100,1273,0.001,1171,-18.213017463684082,2.6768237948417664,,
12,30.816536830000004,352,3.47,100,1286,0.001,1184,-18.400400161743164,3.4982916116714478,,
12,30.98543767,356,3.49,100,1301,0.001,1199,-18.253241539001465,2.5283368825912476,,
13,30.817406290000005,360,3.47,100,1315,0.001,1213,-17.8772611618042,3.273270606994629,,
13,31.067158420000002,364,3.5,99,1331,0.001,1228,-18.349027633666992,4.240917086601257,,
13,30.981608859999998,368,3.49,99,1345,0.001,1243,-18.280922889709473,3.234315037727356,,
13,30.98016988,372,3.49,99,1361,0.001,1258,-19.18071174621582,2.9338625073432922,,
13,30.981359219999995,376,3.49,99,1376,0.001,1274,-18.759303092956543,3.520886182785034,,
14,30.899587819999997,380,3.48,99,1389,0.001,1287,-17.969648361206055,2.6896171867847443,,
14,31.066871020000004,384,3.5,99,1403,0.001,1301,-19.502349853515625,2.448497454325358,,
14,31.232859590000004,388,3.52,99,1417,0.001,1315,-18.799845695495605,3.6457293033599854,,
14,31.23226275,392,3.52,98,1430,0.001,1328,-18.851271629333496,3.906288464864095,,
14,31.315546440000002,396,3.53,98,1444,0.001,1341,-20.561033248901367,3.6931935946146646,,
14,31.31593844,400,3.53,98,1459,0.001,1356,-18.381455421447754,3.40227735042572,,
15,31.64988716,404,3.57,98,1475,0.001,1372,-19.853782653808594,3.972997725009918,,
15,31.73440313,408,3.58,98,1490,0.001,1387,-19.79072380065918,2.937959372997284,,
15,31.73564955,412,3.58,98,1505,0.001,1402,-17.52540874481201,3.0918164253234863,,
15,31.56884831,416,3.56,98,1518,0.001,1415,-18.081470489501953,3.0503107706705728,,
15,31.403107889999998,420,3.54,97,1530,0.001,1428,-18.102275848388672,2.877150376637777,,
15,31.57029806,424,3.56,97,1545,0.001,1442,-19.344402313232422,2.9420218467712402,,
15,31.571387490000003,428,3.56,97,1559,0.001,1456,-17.28002166748047,3.0699397325515747,,
16,31.486423649999995,432,3.55,97,1573,0.001,1471,-18.76179599761963,2.516556203365326,,
16,31.57308126,436,3.56,97,1589,0.001,1486,-19.19377040863037,2.966004252433777,,
16,31.74029579,440,3.58,97,1604,0.001,1501,-18.714380264282227,3.070800463358561,,
16,31.574977460000003,444,3.56,97,1616,0.001,1514,-19.399723052978516,2.689046621322632,,
16,31.491287020000005,448,3.55,97,1628,0.001,1526,-19.446889877319336,2.8670907020568848,,
16,31.65648849,452,3.57,97,1643,0.001,1540,-19.34693717956543,2.819049656391144,,
16,31.40511393,456,3.54,97,1655,0.001,1553,-17.9307804107666,2.3833999633789062,,
17,31.322746690000002,460,3.53,97,1668,0.001,1565,-19.490102767944336,3.548891623814901,,
17,31.155271520000007,464,3.51,97,1682,0.001,1579,-20.136826515197754,2.3141704499721527,,
17,31.240362020000003,468,3.52,97,1697,0.001,1594,-19.34000873565674,2.7325690388679504,,
17,31.24188067,472,3.52,97,1713,0.001,1610,-19.143500328063965,2.823839485645294,,
17,31.073246190000006,476,3.5,97,1726,0.001,1623,-21.766298294067383,3.7046757539113364,,
17,31.238979759999996,480,3.52,97,1741,0.001,1638,-19.39324188232422,2.4921443164348602,,
17,31.15415638,484,3.51,97,1754,0.001,1652,-19.934892654418945,2.8488999207814536,,
18,31.152480149999995,488,3.51,97,1768,0.001,1666,-19.280550956726074,2.6060997247695923,,
18,31.319658249999996,492,3.53,97,1783,0.001,1680,-19.20368003845215,2.8269565403461456,,
18,31.402685430000002,496,3.54,97,1798,0.001,1695,-19.50294017791748,2.567881166934967,,
18,31.400826830000007,500,3.54,97,1813,0.001,1710,-19.129201889038086,2.709332545598348,,
18,31.320733869999998,504,3.53,97,1828,0.001,1725,-19.101388931274414,2.23700875043869,,
18,31.067072579999998,508,3.5,97,1840,0.001,1738,-19.768839836120605,2.6599035263061523,,
18,30.983686579999997,512,3.49,97,1854,0.001,1751,-18.595727920532227,2.4542070229848227,,
19,30.984119440000004,516,3.49,97,1867,0.001,1764,-18.9114408493042,3.1039037704467773,,
19,31.150729820000006,520,3.51,97,1881,0.001,1779,-20.29610252380371,2.5312366485595703,,
19,30.984275720000007,524,3.49,97,1894,0.001,1792,-19.50096893310547,3.0887633164723716,,
19,30.900320620000002,528,3.48,97,1907,0.001,1805,-20.2778263092041,2.7625628312428794,,
19,30.904070249999997,532,3.48,97,1921,0.001,1819,-18.8930025100708,2.8123554587364197,,
19,30.819444880000002,536,3.47,97,1936,0.001,1833,-19.26294231414795,2.0712979435920715,,
19,30.5687442,540,3.44,97,1948,0.001,1846,-18.55658531188965,2.2892845074335733,,
20,30.73491985,544,3.46,97,1962,0.001,1860,-18.77170467376709,2.2500338554382324,,
20,30.819501860000006,548,3.47,97,1975,0.001,1873,-19.842191696166992,2.3399471441904702,,
20,30.818278079999995,552,3.47,97,1990,0.001,1887,-18.766889572143555,2.6403423150380454,,
,,,,,2000,0.001,1899,-19.78472900390625,2.587407350540161,31.106489276885988,3.5
20,30.985626420000003,556,3.49,96,2004,0.001,1902,-21.03141975402832,2.6620026429494223,,
20,31.06729648,560,3.5,96,2018,0.001,1916,-20.13594913482666,1.8719737529754639,,
21,31.15272312,564,3.51,96,2033,0.001,1930,-19.907946586608887,2.8854364156723022,,
21,31.068952319999994,568,3.5,96,2047,0.001,1944,-19.108193397521973,2.6761790911356607,,
21,31.069913609999993,572,3.5,96,2063,0.001,1960,-20.132494926452637,2.9373125433921814,,
21,31.152618549999996,576,3.51,96,2077,0.001,1975,-21.282151222229004,2.418285846710205,,
21,31.237724840000006,580,3.52,96,2093,0.001,1990,-18.892048835754395,3.047388732433319,,
21,31.31965276,584,3.53,95,2107,0.001,2005,-20.77528667449951,2.3185450434684753,,
22,31.405693800000005,588,3.54,95,2122,0.001,2019,-20.395483016967773,2.4314743677775064,,
22,31.404878759999995,592,3.54,95,2137,0.001,2035,-20.497740745544434,1.7897568941116333,,
22,31.322474739999997,596,3.53,95,2151,0.001,2048,-21.014781951904297,2.1516178250312805,,
22,31.241303249999998,600,3.52,95,2165,0.001,2063,-19.044782638549805,2.861016631126404,,
22,31.15704493,604,3.51,95,2179,0.001,2076,-20.174583435058594,3.0371561845143638,,
22,31.423603890000003,608,3.54,95,2194,0.001,2091,-21.619410514831543,2.9179054498672485,,
23,31.25662248,612,3.52,95,2206,0.001,2104,-26.913533210754395,2.507764975229899,,
23,31.338492040000002,616,3.53,95,2220,0.001,2118,-26.03326988220215,2.8975037336349487,,
23,31.33820494,620,3.53,95,2234,0.001,2132,-27.237667083740234,2.318499803543091,,
23,31.585206739999993,624,3.56,95,2250,0.001,2147,-27.397911071777344,3.6154523491859436,,
23,31.752237089999998,628,3.58,95,2265,0.001,2162,-29.794147491455078,3.386202871799469,,
24,31.66904794,632,3.57,94,2278,0.001,2176,-25.886731147766113,3.5935954252878823,,
24,31.583845769999993,636,3.56,94,2292,0.001,2190,-26.610111236572266,3.3874893188476562,,
24,31.666891080000006,640,3.57,94,2305,0.001,2202,-26.012521743774414,4.1844712893168134,,
24,31.668931120000003,644,3.57,94,2319,0.001,2217,-26.706453323364258,3.2340952157974243,,
24,31.83561432,648,3.59,94,2334,0.001,2231,-25.13597583770752,4.141617476940155,,
25,32.49730657,652,3.66,94,2356,0.001,2250,-28.016878763834637,5.043581326802571,,
25,33.799201190000005,656,3.8,94,2384,0.001,2278,-29.03557586669922,6.515270292758942,,
25,35.489941820000006,660,3.98,94,2416,0.001,2308,-29.143300533294678,4.078602641820908,,
26,37.47685477,664,4.19,93,2452,0.001,2343,-32.170204162597656,3.6401849031448363,,
26,40.10681998,668,4.47,93,2494,0.001,2386,-32.30301443735758,3.9634727131236684,,
27,42.198924209999994,672,4.69,93,2532,0.001,2424,-34.497571563720705,5.097769927978516,,
27,44.36229499,676,4.92,93,2569,0.001,2461,-32.6395378112793,3.945404665810721,,
27,46.72963396000001,680,5.17,93,2610,0.001,2501,-34.166789054870605,4.559259573618571,,
28,48.901731980000015,684,5.4,93,2647,0.001,2538,-35.9655647277832,4.642731100320816,,
28,50.61568964,688,5.58,92,2680,0.001,2572,-35.706847190856934,6.541240692138672,,
29,52.60083469999999,692,5.79,92,2716,0.001,2609,-36.90903854370117,4.784107983112335,,
29,54.39638862999999,696,5.98,92,2749,0.001,2641,-36.701438903808594,4.963412761688232,,
30,56.651154719999994,700,6.22,92,2787,0.001,2679,-37.74612998962402,4.573399676216973,,
30,58.912103980000005,704,6.46,92,2825,0.001,2717,-37.88595008850098,5.4893951416015625,,
31,61.64009773,708,6.75,92,2869,0.001,2757,-36.51865921020508,5.13737268447876,,
31,64.54111802,712,7.06,92,2912,0.001,2803,-39.18242808750698,4.785336034638541,,
31,67.36562488,716,7.36,92,2956,0.001,2844,-39.35422210693359,5.1994393825531,,
32,70.08743270999999,720,7.65,92,2999,0.001,2890,-39.70424747467041,4.772908624013265,,
,,,,,3000,0.001,2900,-40.035020446777345,4.9585497856140135,107.21926956176758,11.6
33,72.47199967000002,724,7.9,92,3040,0.001,2930,-41.48911819458008,4.235975623130798,,
33,75.30442581000001,728,8.2,92,3085,0.001,2977,-42.89794158935547,5.073046843210856,,
33,78.58606322,732,8.55,92,3133,0.001,3020,-40.91266949971517,4.2669831839474766,,
34,81.87818206,736,8.9,92,3182,0.001,3066,-41.73338317871094,4.31796936194102,,
35,85.90466346999997,740,9.33,91,3238,0.001,3126,-43.579844580756294,4.282393175012925,,
36,90.13121147,744,9.78,90,3297,0.001,3184,-46.071190643310544,4.0306150913238525,,
36,93.99042467999999,748,10.19,90,3353,0.001,3241,-45.587375005086265,3.8458104133605957,,
37,96.44516376000001,752,10.45,90,3401,0.001,3286,-46.327250162760414,11.179134910756892,,
38,99.55391918,756,10.78,89,3462,0.001,3348,-46.92708730697632,4.443693097432455,,
39,101.99632540000002,760,11.04,89,3520,0.001,3410,-48.51305834452311,8.299765435132114,,
40,103.87112022,764,11.24,89,3576,0.001,3467,-48.727172215779625,13.27902757204496,,
40,104.71084156000002,768,11.33,89,3627,0.001,3513,-50.10821206229074,11.468141317367554,,
41,106.39785809000001,772,11.51,89,3683,0.001,3567,-51.203453063964844,15.920272900508,,
41,107.90127056999998,776,11.67,89,3736,0.001,3622,-48.29722277323405,9.332189679145813,,
42,108.56045671999999,780,11.74,89,3784,0.001,3671,-53.623142878214516,14.626166893885685,,
42,109.95717219999999,784,11.89,89,3836,0.001,3723,-51.04810396830241,11.408105492591858,,
43,111.07557551,788,12.01,89,3881,0.001,3770,-52.91178240094866,12.348404816218785,,
44,114.35289977999999,792,12.36,89,3952,0.001,3836,-54.01600138346354,6.375194756881051,,
,,,,,4000,0.001,3893,-53.227033615112305,7.840907757098858,129.55649948120117,14.0
45,116.21140810000001,796,12.56,88,4005,,,,,,
45,117.71755039,800,12.72,88,4059,0.001,3950,-53.83797912597656,5.449126100540161,,
46,120.68013611999999,804,13.04,88,4129,0.001,4020,-56.18579592023577,7.6529579896193285,,
47,124.49392774,808,13.45,89,4214,0.001,4100,-57.038219251130755,7.7465065403988485,,
47,125.96815855000001,812,13.61,89,4273,0.001,4158,-58.37735857282366,7.670845440455845,,
48,128.30696893,816,13.86,89,4342,0.001,4230,-60.38105821609497,5.383912771940231,,
49,129.34211921999997,820,13.97,89,4396,0.001,4281,-61.30730983189174,5.401198029518127,,
49,132.00664528,824,14.26,89,4466,0.001,4345,-58.70273000543768,6.212844433991806,,
50,134.51401757,828,14.53,89,4538,0.001,4426,-59.58665990829468,7.148759269714356,,
51,137.95042660000001,832,14.9,89,4623,0.001,4501,-63.59390555487739,6.2114882092726855,,
52,139.07117395,836,15.02,89,4684,0.001,4574,-61.06126403808594,7.017671783765157,,
52,141.87662491999998,840,15.32,90,4770,0.001,4645,-62.86466489519392,5.307039658228557,,
53,142.61594776,844,15.4,89,4837,0.001,4722,-63.690148162841794,5.678683820523713,,
54,144.46499463,848,15.6,90,4913,0.001,4793,-64.02618980407715,5.658850272496541,,
55,147.06970528,852,15.88,90,4989,0.001,4873,-65.77236896091037,5.584821475179572,,
,,,,,5000,0.001,4890,-65.02890057033963,5.113113796009737,177.7165581703186,19.2
56,147.05256384,856,15.88,89,5050,0.001,4939,-65.40394973754883,5.957001004900251,,
57,149.94805147,860,16.19,90,5139,0.001,5012,-64.24356651306152,5.61997663974762,,
58,153.11415756,864,16.53,90,5229,0.001,5107,-66.68635406494141,5.678994482213801,,
58,156.36541833,868,16.88,90,5315,0.001,5202,-67.16275787353516,8.064337068133884,,
59,159.06402715000002,872,17.17,90,5400,0.001,5279,-68.54364291104403,5.800924912742946,,
60,164.5696648,876,17.76,90,5512,0.001,5373,-68.7483901977539,5.695364135962266,,
61,169.40641537,880,18.28,90,5612,0.001,5479,-67.35660972595215,9.016071343421936,,
62,172.85191178999997,884,18.65,90,5701,0.001,5570,-70.88562774658203,7.8196235136552295,,
63,178.05632165,888,19.21,90,5802,0.001,5672,-72.78660093035016,8.156146611486163,,
65,184.00093911,892,19.85,90,5937,0.001,5801,-69.96856572077824,8.561498059166802,,
,,,,,6000,0.001,5870,-72.05150365829468,10.417686581611633,298.32296380996706,32.1
66,190.14249280999996,896,20.51,90,6056,0.001,5926,-73.38370005289714,8.191790203253428,,
68,196.18992837000002,900,21.16,90,6175,0.001,6054,-74.42459507992393,10.54030619440852,,
69,199.09755699000004,904,21.47,90,6276,0.001,6138,-75.47123227800641,9.529543064258716,,
70,205.05892179999995,908,22.11,91,6425,0.001,6270,-76.53196271260579,9.22007930278778,,
72,210.38119706999996,912,22.68,90,6541,0.001,6409,-77.77108812332153,12.038695739977287,,
73,214.37240529,916,23.11,90,6653,0.001,6534,-79.47139515596278,12.874712105953332,,
74,221.63524987999998,920,23.89,90,6785,0.001,6645,-77.95471415800206,14.919606727712294,,
76,225.56753044999996,924,24.31,90,6897,0.001,6768,-79.93750667572021,13.210370709819179,,
,,,,,7000,0.001,6886,-83.85298642245206,21.644185338701522,324.11869249343874,34.9
78,232.09742494,928,25.01,90,7039,0.001,6909,-80.24228252064098,15.10209029653798,,
79,238.16929636999998,932,25.66,90,7189,0.001,7058,-84.07554462977818,15.511027336120605,,
81,245.61426463000004,936,26.46,90,7330,0.001,7201,-82.33670298258464,19.043517293156803,,
82,250.53680668,940,26.99,90,7469,0.001,7331,-83.69317309061687,20.15716779232025,,
84,257.25071300999997,944,27.71,90,7608,0.001,7468,-85.77331808338995,19.073150531105373,,
85,262.11013892,948,28.23,90,7736,0.001,7613,-87.9938907623291,21.63318982720375,,
87,272.10391555999996,952,29.3,90,7919,0.001,7749,-88.39430618286133,20.789567927924953,,
,,,,,8000,0.001,7874,-88.27335725007234,21.5471701975222,443.31142683029174,47.6
89,283.31729824000007,956,30.5,90,8100,0.001,7942,-90.68722432454427,24.656530182937097,,
91,297.23903963,960,31.99,90,8338,0.001,8163,-90.65892457962036,26.761073892766778,,
93,304.43806677000003,964,32.76,90,8505,0.001,8365,-91.56875069936116,26.523107840090383,,
95,320.24179599,968,34.45,92,8760,0.001,8522,-93.53017934163411,23.639064448220388,,
,,,,,9000,0.001,8872,-96.82447052001953,29.38019371032715,454.37302894592284,48.8
99,339.02072445,972,36.46,91,9046,,,,,,
101,345.81192031,976,37.19,90,9231,0.001,9105,-98.28598230535334,32.07149834419364,,
105,366.49113282999997,980,39.4,90,9552,0.001,9395,-99.58224472045899,33.24502185783764,,
107,384.43395269,984,41.32,91,9833,0.001,9596,-100.10495688698508,38.59434791044755,,
,,,,,10000,0.001,9873,-103.7427453994751,40.91210451993075,578.3160165786743,62.1
111,404.52504746,988,43.47,91,10149,0.001,9945,-103.62641461690266,41.610896084043716,,
115,414.6073541399999,992,44.55,90,10392,0.001,10261,-103.17773723602295,41.274328026404746,,
117,427.41744343,996,45.92,90,10648,0.001,10440,-107.64546733432346,45.94636369087327,,
120,436.63969560000004,1000,46.91,90,10866,0.001,10697,-111.05687154134115,50.68002067073699,,
,,,,,11000,0.001,10899,-108.26908180930398,50.47191574324423,686.0515501976013,73.6
122,445.70505714000006,1004,47.88,90,11064,,,,,,
124,443.56396577,1008,47.65,89,11190,0.001,11060,-109.20535689133864,49.48852032881517,,
126,451.12269909,1012,48.46,89,11387,0.001,11261,-111.41106033325195,48.50568336910672,,
128,460.5389969799999,1016,49.47,89,11600,0.001,11428,-112.48769098917643,52.15832923630536,,
132,474.17837772,1020,50.93,89,11878,0.001,11754,-113.87282807486397,49.6996796301433,,
,,,,,12000,0.001,11895,-113.38347171601795,51.36476350672105,625.7078503608703,67.2
134,485.57286533999996,1024,52.15,89,12112,0.001,11958,-114.73141884803772,51.04923251318553,,
136,491.10932369999995,1028,52.74,90,12313,0.001,12148,-116.61614747480913,50.35977493632924,,
138,493.35444044,1032,52.98,90,12487,0.001,12351,-118.02264336978688,49.87390007692225,,
140,500.7493219699999,1036,53.77,90,12707,0.001,12567,-115.6419891357422,55.73242917874964,,
142,503.09321148,1040,54.02,90,12871,0.001,12712,-117.19420433044434,46.020812114079796,,
,,,,,13000,0.001,12852,-119.99138775993796,54.04045071321375,402.176336479187,43.2
144,508.79962032,1044,54.63,90,13071,0.001,12903,-120.97265167236328,54.73942446241192,,
146,515.35483878,1048,55.33,90,13269,0.001,13114,-121.39186595036433,62.870955298928656,,
148,514.5163992800001,1052,55.24,90,13443,0.001,13310,-120.83814239501953,51.1190923365151,,
150,517.8970939000001,1056,55.6,90,13660,0.001,13504,-123.14321445774388,50.388951713974414,,
152,511.8177160500001,1060,54.95,90,13833,0.001,13698,-121.4773457845052,51.05214269955953,,
,,,,,14000,0.001,13884,-125.29778198968796,50.08585148765927,394.8679916381836,42.4
154,513.12137899,1064,55.09,90,14014,,,,,,
155,505.27885064,1068,54.25,90,14185,0.001,14057,-126.08772568475632,56.40050383976528,,
157,496.77117785,1072,53.34,91,14380,0.001,14198,-126.27750396728516,51.35639913154371,,
159,493.14880846999995,1076,52.95,91,14526,0.001,14394,-123.60436553955078,53.0887811594996,,
161,489.1107516100001,1080,52.52,91,14804,0.001,14649,-126.53801936729282,51.5278772092333,,
163,475.83296064,1084,51.1,91,14943,0.001,14801,-124.80861484303193,47.45678901672363,,
,,,,,15000,0.001,14893,-129.57203324635825,51.820046600030395,420.99738292694093,45.2
166,470.7965222800001,1088,50.56,91,15205,0.001,15029,-127.6531920322152,52.46142660185348,,
168,465.3044685699999,1092,49.97,91,15389,0.001,15253,-128.88975524902344,50.24105616978237,,
170,458.7860524599999,1096,49.27,91,15575,0.001,15429,-131.2106408511891,56.22884439740862,,
172,460.80771524000005,1100,49.48,91,15814,0.001,15644,-130.59200019836425,52.570702878734735,,
,,,,,16000,0.001,15859,-132.88195437476747,48.30628963879177,576.6743663787842,61.9
176,466.2106967,1104,50.06,91,16070,0.001,15909,-134.6194061279297,58.00868972778321,,
178,479.22587935,1108,51.45,91,16335,0.001,16142,-135.08525114793045,49.15131576244648,,
182,490.09889553,1112,52.61,91,16648,0.001,16501,-138.6154723789381,47.4966345248015,,
185,499.58303392,1116,53.62,91,16962,0.001,16776,-137.7090060326361,44.65546243698871,,
,,,,,17000,0.001,16863,-138.17476458882177,53.081668524906554,898.1469305992126,96.3
191,510.26762411000004,1120,54.76,90,17354,0.001,17193,-140.96265704815204,58.05961153416035,,
193,515.6411037100002,1124,55.33,91,17645,0.001,17430,-137.19751902988978,65.93498631886074,,
,,,,,18000,0.001,17827,-143.12931981767926,67.98187023380049,870.0309547424316,93.2
199,544.36717391,1128,58.4,90,18153,0.001,17952,-144.08043888637,71.07010873934118,,
,,,,,19000,0.001,18054,-144.00392479990043,65.8756092669917,8451.88423910141,903.5
