time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,eval/mean_ep_length,eval/mean_reward
185,649573,3502,59.79835610999999,12.65,51016,0.8732386460671058,649463,-30.41246795654297,0.001,,
185,649624,3502,59.851717689999994,12.66,51020,0.6429350500305494,649513,-30.943615913391113,0.001,,
185,649675,3503,59.804556430000005,12.65,51024,0.6821392302711805,649564,-31.443073272705078,0.001,,
185,649724,3503,59.70582823000001,12.63,51028,0.645681626473864,649613,-31.195897420247395,0.001,,
185,649775,3503,59.704705770000004,12.63,51032,0.5650820720654267,649664,-31.35778263636998,0.001,,
185,649827,3503,59.70552291,12.63,51036,0.7410701329891498,649716,-31.078647341047013,0.001,,
185,649878,3504,59.704320720000005,12.63,51040,0.8297066340843836,649767,-31.44701321919759,0.001,,
185,649928,3504,59.747849239999994,12.64,51044,0.8266255041727653,649818,-31.065265110560826,0.001,,
185,649980,3504,59.84304332999999,12.66,51048,0.7834514035628393,649869,-30.32685120900472,0.001,,
,650000,,,,,0.47454050756417787,649895,-32.10463937123617,0.001,12.65,59.80986139774323
185,650031,3505,59.794484159999996,12.65,51052,0.6169090225146368,649921,-31.91253089904785,0.001,,
185,650082,3505,59.88950973,12.67,51056,0.594422827164332,649971,-32.60626379648844,0.001,,
185,650133,3505,59.889268980000004,12.67,51060,0.5606976128541507,650022,-30.347388403756277,0.001,,
185,650184,3506,59.939548620000004,12.68,51064,0.5980005164941152,650073,-30.888360659281414,0.001,,
185,650234,3506,60.03526969999998,12.7,51068,0.5801562517881393,650124,-30.133535385131836,0.001,,
185,650285,3506,60.031257849999996,12.7,51072,0.48969113253630125,650174,-31.103903906685964,0.001,,
185,650337,3506,60.124348680000004,12.72,51076,0.6904177493773974,650226,-31.628075190952845,0.001,,
185,650388,3507,60.12158257,12.72,51080,0.5957739949226379,650277,-31.755393346150715,0.001,,
185,650438,3507,60.075549419999994,12.71,51084,0.9138568962613741,650327,-31.222166061401367,0.001,,
185,650489,3507,60.02688062,12.7,51088,0.5786981582641602,650378,-30.97893174489339,0.001,,
185,650538,3507,59.93274914,12.68,51092,0.7393780847390493,650428,-31.6553742090861,0.001,,
185,650588,3508,59.888285110000005,12.67,51096,0.6869439786443343,650478,-31.1688654763358,0.001,,
185,650640,3508,59.98462742000001,12.69,51100,0.7291086109784933,650529,-31.437066396077473,0.001,,
185,650691,3508,59.985179859999995,12.69,51104,0.7128671751572535,650580,-31.214877809797013,0.001,,
185,650742,3508,60.07649660000001,12.71,51108,0.6442505339017282,650631,-29.892571767171223,0.001,,
185,650793,3509,60.03503987,12.7,51112,0.7499305779735247,650682,-32.066612243652344,0.001,,
185,650845,3509,60.131191630000004,12.72,51116,0.8051374829732455,650734,-31.199513026646205,0.001,,
185,650897,3509,60.17178279999999,12.73,51120,0.5509961694478989,650786,-30.89910098484584,0.001,,
185,650947,3510,60.12343626,12.72,51124,0.6609407141804695,650836,-31.156771024068195,0.001,,
185,650999,3510,60.26667373,12.75,51128,0.6332119153096125,650888,-31.26064055306571,0.001,,
185,651050,3510,60.267035359999994,12.75,51132,0.8283459406632644,650939,-30.488370259602863,0.001,,
185,651101,3510,60.21954424,12.74,51136,0.7378903810794537,650991,-29.812568346659344,0.001,,
185,651152,3511,60.22248849999999,12.74,51140,0.6025382417898911,651041,-30.678236325581867,0.001,,
185,651202,3511,60.221291810000004,12.74,51144,0.7696123148004214,651092,-31.529530843098957,0.001,,
185,651251,3511,60.07831515,12.71,51148,0.7180577144026756,651140,-30.904520988464355,0.001,,
185,651302,3511,60.08226691999998,12.71,51152,0.6758372279313895,651191,-30.470987637837727,0.001,,
185,651353,3512,60.08557400000001,12.71,51156,0.6820480342094715,651243,-29.589149792989094,0.001,,
185,651404,3512,60.08596579000002,12.71,51160,0.7756372117079221,651293,-30.353463490804035,0.001,,
185,651455,3512,60.088259,12.71,51164,0.6687043469685775,651344,-31.16105161394392,0.001,,
185,651506,3512,60.13959216,12.72,51168,0.5897188931703568,651395,-31.75389512379964,0.001,,
185,651556,3513,60.09428097,12.71,51172,0.7784521927436193,651445,-31.168328921000164,0.001,,
185,651604,3513,59.907956639999995,12.67,51176,0.694306363662084,651494,-30.521199226379395,0.001,,
185,651656,3513,59.95916112,12.68,51180,0.6570282452381574,651545,-31.051106770833332,0.001,,
185,651707,3513,60.004610420000006,12.69,51184,0.6755439960039579,651596,-31.68490982055664,0.001,,
185,651759,3514,60.054878720000005,12.7,51188,0.8206709462862748,651648,-31.43455641610282,0.001,,
185,651810,3514,60.14875922,12.72,51192,0.7712390835468586,651699,-31.22355588277181,0.001,,
185,651862,3514,60.242311599999994,12.74,51196,0.7222192745942336,651751,-30.46654160817464,0.001,,
185,651913,3515,60.191523509999996,12.73,51200,0.692306807407966,651802,-30.93760108947754,0.001,,
185,651964,3515,60.192333369999986,12.73,51204,0.7923692098030677,651853,-31.258860905965168,0.001,,
185,652016,3515,60.241584190000005,12.74,51208,0.6469174291078861,651905,-32.23304017384847,0.001,,
185,652066,3515,60.190346749999996,12.73,51212,0.6468448465069135,651956,-31.34496021270752,0.001,,
185,652118,3516,60.19066683000001,12.73,51216,0.7881403450782483,652007,-30.505655606587727,0.001,,
185,652168,3516,60.1001238,12.71,51220,0.7547523860747998,652057,-30.214054425557453,0.001,,
185,652219,3516,60.14625637000001,12.72,51224,0.7378294045726458,652108,-30.8990535736084,0.001,,
185,652270,3516,60.105575789999996,12.71,51228,0.5332928850100591,652159,-32.030036290486656,0.001,,
185,652320,3517,60.05950758,12.7,51232,0.7051785190900167,652209,-32.23324203491211,0.001,,
185,652371,3517,60.05667222,12.7,51236,0.6521811708807945,652260,-31.79586887359619,0.001,,
185,652422,3517,60.05857024000001,12.7,51240,0.6407007689659412,652312,-31.298296519688197,0.001,,
185,652473,3517,60.10614188999999,12.71,51244,0.6789506696737729,652362,-31.73820631844657,0.001,,
185,652524,3518,60.20547892999999,12.73,51248,0.7721378482305087,652414,-29.738603046962194,0.001,,
185,652576,3518,60.25142889999999,12.74,51252,0.7143429219722748,652465,-30.750247637430828,0.001,,
185,652627,3518,60.250321539999995,12.74,51256,0.7250522879453806,652517,-30.971482912699383,0.001,,
185,652676,3518,60.151850440000004,12.72,51260,0.7930838018655777,652566,-30.36187521616618,0.001,,
185,652726,3519,60.09821062000001,12.71,51264,0.6635263885060946,652616,-31.44344425201416,0.001,,
185,652778,3519,60.14026264,12.72,51268,0.5375689818308904,652667,-30.936756134033203,0.001,,
185,652830,3519,60.23386647999999,12.74,51272,0.8020565280547509,652719,-31.300806363423664,0.001,,
185,652881,3519,60.37455166000001,12.77,51276,0.5953585218924743,652771,-29.887346903483074,0.001,,
185,652932,3520,60.32344982000001,12.76,51280,0.6080723144114017,652821,-32.217233975728355,0.001,,
185,652982,3520,60.27373337000001,12.75,51284,0.8334644933541616,652871,-31.14286708831787,0.001,,
185,653034,3520,60.27430008,12.75,51288,0.7223423306758587,652923,-31.97402540842692,0.001,,
185,653086,3520,60.319614390000005,12.76,51292,0.7953291810475863,652975,-30.39663251241048,0.001,,
185,653136,3521,60.224715880000005,12.74,51296,0.6600539038578669,653025,-31.231316884358723,0.001,,
185,653187,3521,60.229990939999986,12.74,51300,0.6481735500005575,653076,-31.85340063912528,0.001,,
185,653238,3521,60.22863912,12.74,51304,0.621689130862554,653127,-30.629253387451172,0.001,,
185,653289,3521,60.179061489999995,12.73,51308,0.7782310682993668,653178,-31.129579271589005,0.001,,
185,653341,3522,60.27910375,12.75,51312,0.8098925581345191,653230,-31.157698767525808,0.001,,
185,653392,3522,60.23026845999999,12.74,51316,0.5413782493426249,653282,-31.175079073224747,0.001,,
185,653442,3522,60.22613341,12.74,51320,0.7008809245501956,653332,-31.210693677266438,0.001,,
185,653492,3522,60.18234639,12.73,51324,0.6784356944262981,653381,-30.951607704162598,0.001,,
185,653543,3523,60.17664717,12.73,51328,0.6585285166899363,653432,-31.18787129720052,0.001,,
185,653593,3523,60.17361763000001,12.73,51332,0.6175059427817663,653482,-30.138606071472168,0.001,,
185,653643,3523,60.130762690000005,12.72,51336,0.6857479040821394,653532,-30.91671880086263,0.001,,
185,653694,3524,60.12530906000002,12.72,51340,0.6574176469674478,653583,-30.780205090840656,0.001,,
185,653745,3524,60.12698788999999,12.72,51344,0.6377212752898535,653634,-31.260062217712402,0.001,,
185,653795,3524,60.078526520000004,12.71,51348,0.7344176379533914,653684,-31.34931182861328,0.001,,
185,653845,3524,59.98371005999999,12.69,51352,0.5936255057652792,653734,-31.66754150390625,0.001,,
185,653896,3525,59.98863181000001,12.69,51356,0.5298851659664741,653785,-30.641854286193848,0.001,,
185,653946,3525,60.039958210000016,12.7,51360,0.5531916270653406,653835,-30.752383867899578,0.001,,
185,653998,3525,60.13795849,12.72,51364,0.7814530936571268,653887,-30.94163227081299,0.001,,
185,654049,3525,60.09448889,12.71,51368,0.7020473571924063,653938,-31.397253581455775,0.001,,
185,654101,3526,60.090236700000005,12.71,51372,0.7228312263121972,653990,-30.972516741071427,0.001,,
185,654152,3526,60.086205029999995,12.71,51376,0.7373880537656637,654041,-31.585886637369793,0.001,,
185,654204,3526,60.13274682,12.72,51380,0.7345207975460932,654093,-31.08892885843913,0.001,,
185,654254,3527,60.13864877,12.72,51384,0.6648214539656272,654143,-30.97628879547119,0.001,,
185,654305,3527,60.088635190000005,12.71,51388,0.7893366498442796,654194,-30.29204613821847,0.001,,
185,654357,3527,60.09382124,12.71,51392,0.5811941554913154,654246,-29.965838296072825,0.001,,
185,654409,3527,60.18803168,12.73,51396,0.6983393293160659,654298,-30.840216772896902,0.001,,
185,654460,3528,60.183449849999995,12.73,51400,0.5870899672691638,654349,-30.833560307820637,0.001,,
185,654512,3528,60.22984372999999,12.74,51404,0.7572170014564807,654401,-30.993998209635418,0.001,,
185,654563,3528,60.23089904,12.74,51408,0.6023685038089752,654452,-31.933568954467773,0.001,,
185,654614,3529,60.17677154,12.73,51412,0.48618792245785397,654503,-31.20903205871582,0.001,,
185,654664,3529,60.13187237,12.72,51416,0.7654768650730451,654554,-30.9906005859375,0.001,,
185,654716,3529,60.232610109999996,12.74,51420,0.5178353660381757,654605,-31.010480244954426,0.001,,
185,654765,3529,60.18177148000001,12.73,51424,0.7041423581540585,654655,-31.182179768880207,0.001,,
185,654816,3530,60.183015520000005,12.73,51428,0.6036626857060653,654705,-32.18382199605306,0.001,,
185,654867,3530,60.234571,12.74,51432,0.8719683736562729,654756,-31.009377161661785,0.001,,
185,654916,3530,60.184800480000014,12.73,51436,0.5839572511613369,654806,-30.934061368306477,0.001,,
185,654967,3530,60.18305501,12.73,51440,0.8511469799738663,654856,-30.894158227103098,0.001,,
,655000,,,,,0.612763042251269,654893,-30.37942663828532,0.001,12.65,59.80986139774323
185,655016,3531,60.08714583000001,12.71,51444,0.7320483351747195,654905,-30.57625961303711,0.001,,
185,655068,3531,60.17821533,12.73,51448,0.5924099523287553,654957,-31.14068349202474,0.001,,
185,655119,3531,60.22952943,12.74,51452,0.7176549067864051,655008,-29.158660616193497,0.001,,
185,655170,3532,60.22526,12.74,51456,0.6821498779150156,655059,-30.539785703023274,0.001,,
185,655220,3532,60.223980340000004,12.74,51460,0.5928037567780569,655110,-31.06933103288923,0.001,,
185,655268,3532,60.03453455,12.7,51464,0.677226860076189,655158,-31.020031929016113,0.001,,
185,655319,3532,60.034092689999994,12.7,51468,0.8642930021652808,655209,-30.9120937983195,0.001,,
185,655371,3533,60.037862440000005,12.7,51472,0.6385962249567876,655260,-30.61617033822196,0.001,,
185,655422,3533,60.04425652999999,12.7,51476,0.7721311495854304,655311,-30.3548100789388,0.001,,
185,655474,3533,60.04427563000001,12.7,51480,0.7442551071827228,655363,-31.286431312561035,0.001,,
185,655524,3533,60.040403909999995,12.7,51484,0.5909750879957125,655414,-30.855339867728098,0.001,,
185,655575,3534,60.039604180000005,12.7,51488,0.7679189340426371,655464,-30.741204125540598,0.001,,
185,655626,3534,59.992755190000004,12.69,51492,0.8033398206417377,655515,-30.737250645955402,0.001,,
185,655677,3534,59.94579150999999,12.68,51496,0.6790068883162278,655566,-31.75908851623535,0.001,,
185,655729,3534,59.99368036999999,12.69,51500,0.8265091765385407,655618,-32.52840205601284,0.001,,
185,655779,3535,59.89846281999999,12.67,51504,0.6210139261988493,655669,-30.98055299123128,0.001,,
185,655831,3535,59.94667499,12.68,51508,0.8149280685644883,655720,-30.441100801740372,0.001,,
185,655881,3535,59.899015350000006,12.67,51512,0.5778318761537472,655771,-31.91428343454997,0.001,,
185,655932,3535,59.943708120000004,12.68,51516,0.7405291746060053,655821,-30.93509292602539,0.001,,
185,655984,3536,59.943129129999996,12.68,51520,0.75189041862121,655873,-31.718952814737957,0.001,,
185,656034,3536,59.99209865000001,12.69,51524,0.6352453300586114,655924,-31.568989617483957,0.001,,
185,656085,3536,59.99166735,12.69,51528,0.6852037434776624,655974,-31.144245783487957,0.001,,
185,656136,3537,59.98919548,12.69,51532,0.6400009324917426,656025,-30.78152624766032,0.001,,
185,656188,3537,60.13336137,12.72,51536,0.7800749081831712,656077,-31.295533498128254,0.001,,
185,656240,3537,60.186554120000004,12.73,51540,0.4443103911784979,656129,-30.955057779947918,0.001,,
185,656290,3537,60.235430550000004,12.74,51544,0.8281803669837805,656179,-29.257248878479004,0.001,,
185,656340,3538,60.14206881999999,12.72,51548,0.7782504088603533,656230,-31.091068540300643,0.001,,
185,656391,3538,60.13900097999999,12.72,51552,0.7860086239301242,656280,-30.645720073154994,0.001,,
185,656441,3538,60.088575569999996,12.71,51556,0.56422381905409,656330,-30.927810396466935,0.001,,
185,656491,3538,60.08791402,12.71,51560,0.7719691718618075,656381,-31.44482421875,0.001,,
185,656542,3539,60.22890111999999,12.74,51564,0.8491752594709396,656431,-29.944451649983723,0.001,,
185,656594,3539,60.27323897000001,12.75,51568,0.5922074954097087,656483,-31.60314114888509,0.001,,
185,656645,3539,60.22746739000001,12.74,51572,0.664001661997575,656534,-31.575388772147043,0.001,,
185,656696,3540,60.2234318,12.74,51576,0.6915997312619135,656586,-31.200960159301758,0.001,,
185,656746,3540,60.12585877000001,12.72,51580,0.8410441180070242,656636,-30.240055402119953,0.001,,
185,656798,3540,60.215471050000005,12.74,51584,0.6104684907656449,656687,-31.12669086456299,0.001,,
185,656850,3540,60.264216260000005,12.75,51588,0.6166813132854608,656739,-30.124601364135742,0.001,,
185,656900,3541,60.216183810000004,12.74,51592,0.7181132038434347,656789,-31.093269030253094,0.001,,
185,656951,3541,60.21557989000001,12.74,51596,0.716340497136116,656841,-31.786006291707356,0.001,,
185,657002,3541,60.169640130000005,12.73,51600,0.6173921399391614,656891,-31.355514844258625,0.001,,
185,657052,3541,60.1740567,12.73,51604,0.596265625495177,656942,-30.60445921761649,0.001,,
185,657102,3542,60.08188274000001,12.71,51608,0.6505159797767798,656992,-30.51301447550456,0.001,,
185,657154,3542,60.17797384000001,12.73,51612,0.814183370425151,657043,-30.327265739440918,0.001,,
185,657205,3542,60.183021360000005,12.73,51616,0.6218016250775411,657094,-31.37035642351423,0.001,,
185,657257,3542,60.17670176000001,12.73,51620,1.0560947610781743,657146,-29.79155077253069,0.001,,
185,657309,3543,60.26995668000001,12.75,51624,0.5265091737875571,657198,-32.465152740478516,0.001,,
185,657360,3543,60.27208395,12.75,51628,0.8596217334270477,657249,-31.765037218729656,0.001,,
185,657412,3543,60.32206245999999,12.76,51632,0.6850153964299422,657301,-31.160811106363933,0.001,,
185,657463,3543,60.27370373000001,12.75,51636,0.6978836988027279,657353,-30.940410614013672,0.001,,
185,657514,3544,60.224981019999994,12.74,51640,0.4780903596144456,657404,-31.389178684779576,0.001,,
185,657565,3544,60.27072312,12.75,51644,0.8822625394050891,657454,-29.1410585130964,0.001,,
185,657615,3544,60.272078719999996,12.75,51648,0.669058973972614,657505,-31.572131792704266,0.001,,
185,657667,3544,60.314995960000005,12.76,51652,0.8018781221829928,657556,-31.491026742117747,0.001,,
185,657718,3545,60.36844967000001,12.77,51656,0.7071952200852908,657607,-30.224589029947918,0.001,,
185,657769,3545,60.41861393,12.78,51660,0.5591754655425365,657659,-29.4634526570638,0.001,,
185,657820,3545,60.41872958,12.78,51664,0.7183657437562943,657709,-30.572769165039062,0.001,,
185,657869,3545,60.277701109999995,12.75,51668,0.8324372309904832,657759,-29.22265116373698,0.001,,
185,657920,3546,60.27626513,12.75,51672,0.7201210718888503,657810,-30.73944173540388,0.001,,
185,657972,3546,60.32524933,12.76,51676,0.8193189134964576,657861,-29.95252863566081,0.001,,
185,658022,3546,60.328246320000005,12.76,51680,0.7051842694099133,657912,-31.49472563607352,0.001,,
185,658074,3546,60.33463654,12.76,51684,0.6383354285588632,657963,-30.801984786987305,0.001,,
185,658126,3547,60.33154817,12.76,51688,0.561640950349661,658015,-30.66590118408203,0.001,,
185,658176,3547,60.32402026,12.76,51692,0.5048394085218509,658065,-30.425286610921223,0.001,,
185,658227,3547,60.327003919999996,12.76,51696,0.7057801141188695,658116,-31.53594180515834,0.001,,
185,658278,3547,60.32873049999999,12.76,51700,0.5894872297843298,658167,-30.795626958211262,0.001,,
185,658329,3548,60.37605118,12.77,51704,0.7184065076021048,658219,-31.231753985087078,0.001,,
185,658379,3548,60.37502869,12.77,51708,0.6526614908988659,658269,-30.93112341562907,0.001,,
185,658428,3548,60.237113799999996,12.74,51712,0.6409597645203272,658318,-31.189529101053875,0.001,,
185,658480,3549,60.282124380000006,12.75,51716,0.8601593535680038,658369,-31.799447695414226,0.001,,
185,658530,3549,60.19319319,12.73,51720,0.704837885995706,658420,-30.94709046681722,0.001,,
185,658581,3549,60.144891630000004,12.72,51724,0.5904840804063357,658471,-30.808195114135742,0.001,,
185,658632,3549,60.1450682,12.72,51728,0.5488402843475342,658521,-31.450515747070312,0.001,,
185,658683,3550,60.09917257,12.71,51732,0.7298085043827692,658572,-32.12111028035482,0.001,,
185,658733,3550,60.05210518,12.7,51736,0.7410005231698354,658622,-31.49131902058919,0.001,,
185,658783,3550,60.00191779,12.69,51740,0.6907856116692225,658672,-31.16369374593099,0.001,,
185,658834,3550,60.00593013,12.69,51744,0.6154555305838585,658723,-30.61163838704427,0.001,,
185,658883,3551,59.958382209999996,12.68,51748,0.7891713194549084,658773,-31.817681630452473,0.001,,
185,658935,3551,59.95731221000001,12.68,51752,0.826300160242961,658824,-31.857526234218053,0.001,,
185,658986,3551,59.95225044,12.68,51756,0.9969027867683997,658875,-31.537879308064777,0.001,,
185,659038,3551,59.99554304,12.69,51760,0.6597956258517045,658927,-30.444685300191242,0.001,,
185,659090,3552,60.04472171,12.7,51764,0.761959011738117,658979,-30.886040369669598,0.001,,
185,659142,3552,60.189321549999995,12.73,51768,0.613854135458286,659031,-31.921303113301594,0.001,,
185,659193,3552,60.19224324999999,12.73,51772,0.48176314624456257,659083,-31.406579335530598,0.001,,
185,659243,3553,60.09571835,12.71,51776,0.680611835171779,659132,-30.33125336964925,0.001,,
185,659292,3553,60.05176157999998,12.7,51780,0.7800368641813596,659182,-29.883397738138836,0.001,,
185,659344,3553,60.053274310000006,12.7,51784,0.6630139551483668,659233,-31.17411200205485,0.001,,
185,659395,3553,60.01079902000001,12.69,51788,0.7381363121362833,659284,-31.07773154122489,0.001,,
185,659447,3553,60.109065910000005,12.71,51792,0.7319959264535171,659336,-30.526586532592773,0.001,,
185,659497,3554,60.060180249999995,12.7,51796,0.5229613402237495,659386,-31.848665555318195,0.001,,
185,659549,3554,60.102247209999994,12.71,51800,0.7427981002972677,659438,-31.05051531110491,0.001,,
185,659599,3554,60.05439425999999,12.7,51804,0.5784209806185502,659488,-31.184439250401088,0.001,,
185,659649,3554,60.05214989,12.7,51808,0.7079194188117981,659539,-31.17751121520996,0.001,,
185,659701,3555,60.19328807,12.73,51812,0.8008274069199195,659590,-31.291890825544083,0.001,,
185,659753,3555,60.191758410000006,12.73,51816,0.8123590166752155,659642,-29.989889689854213,0.001,,
185,659802,3555,60.13826822000001,12.72,51820,0.6927691382857469,659692,-30.73747525896345,0.001,,
185,659853,3556,60.13609288000001,12.72,51824,0.6801619105614148,659743,-30.33542823791504,0.001,,
185,659904,3556,60.130233020000006,12.72,51828,0.6543646638210003,659794,-31.936948231288365,0.001,,
185,659956,3556,60.172267610000006,12.73,51832,0.7876107004972605,659845,-30.34989070892334,0.001,,
,660000,,,,,0.7193668668086712,659897,-30.41202163696289,0.001,12.65,59.80986139774323
185,660007,3557,60.21799588999999,12.74,51836,,,,,,
185,660057,3557,60.21794761,12.74,51840,0.6144206397808515,659946,-31.642593111310685,0.001,,
185,660107,3557,60.16790793,12.73,51844,0.5238691826040546,659996,-31.18122386932373,0.001,,
185,660159,3558,60.31117139,12.76,51848,0.9150803868587201,660048,-30.55971963065011,0.001,,
185,660210,3558,60.26377945000001,12.75,51852,0.629927092542251,660099,-30.704164187113445,0.001,,
185,660261,3558,60.26732499,12.75,51856,0.6531724518594834,660151,-31.24894428253174,0.001,,
185,660313,3558,60.26260021000001,12.75,51860,0.8310567323978131,660202,-30.811665398733957,0.001,,
185,660363,3559,60.161390329999996,12.73,51864,0.8517539451519648,660252,-31.539347648620605,0.001,,
185,660413,3559,60.07112171000001,12.71,51868,0.7260204528768858,660302,-31.23505687713623,0.001,,
185,660465,3559,60.11687078,12.72,51872,0.6897445103296866,660354,-30.71708951677595,0.001,,
185,660517,3559,60.211713479999986,12.74,51876,0.5175552941285647,660406,-31.6040404183524,0.001,,
185,660569,3560,60.3504932,12.77,51880,0.5585538091567847,660458,-31.177015032087052,0.001,,
185,660620,3560,60.302278920000006,12.76,51884,0.7704565043632801,660510,-31.284986223493302,0.001,,
185,660670,3560,60.25670751,12.75,51888,0.7018572936455408,660559,-30.231214205423992,0.001,,
185,660720,3561,60.16404002000001,12.73,51892,0.6907796149070446,660609,-31.15814749399821,0.001,,
185,660771,3561,60.207994830000004,12.74,51896,0.6972139645367861,660660,-30.759310086568195,0.001,,
185,660821,3561,60.11694022,12.72,51900,0.6894670693824688,660710,-30.407797813415527,0.001,,
185,660873,3561,60.214032659999994,12.74,51904,0.6255841599060938,660762,-32.41794776916504,0.001,,
185,660925,3562,60.312935149999994,12.76,51908,0.5920368215212455,660814,-31.61129597255162,0.001,,
185,660975,3562,60.21792594000001,12.74,51912,0.7043690177110525,660865,-31.45263449350993,0.001,,
185,661026,3562,60.17001491,12.73,51916,0.7096733496739314,660915,-31.62611675262451,0.001,,
185,661076,3562,60.218827699999984,12.74,51920,0.6509805596791781,660966,-31.122710364205496,0.001,,
185,661127,3563,60.22480872000001,12.74,51924,0.6050859019160271,661016,-31.64754322596959,0.001,,
185,661178,3563,60.229367849999996,12.74,51928,0.8408157229423523,661067,-30.723045349121094,0.001,,
185,661229,3563,60.18531718,12.73,51932,0.7330313645876371,661118,-31.47921998160226,0.001,,
185,661281,3563,60.23504409,12.74,51936,0.613611923960539,661170,-30.754432133265905,0.001,,
185,661331,3564,60.23533918000001,12.74,51940,0.7531038820743561,661220,-30.894886652628582,0.001,,
185,661382,3564,60.28664728,12.75,51944,0.7424990658958753,661271,-30.38417689005534,0.001,,
185,661433,3564,60.239356320000006,12.74,51948,0.5387283737460772,661322,-32.39708646138509,0.001,,
185,661484,3564,60.243301249999995,12.74,51952,0.591650699193661,661373,-30.423180262247723,0.001,,
185,661534,3565,60.19660798999999,12.73,51956,0.7422586839932662,661423,-31.122076670328777,0.001,,
185,661586,3565,60.20249024,12.73,51960,0.7405497580766678,661475,-29.939143180847168,0.001,,
185,661636,3565,60.20906680000001,12.73,51964,0.46203055404699767,661525,-32.291236877441406,0.001,,
185,661685,3565,60.15226027999999,12.72,51968,0.7352011029918989,661575,-30.778049151102703,0.001,,
185,661737,3566,60.14977358,12.72,51972,0.842403932259633,661626,-30.999042783464706,0.001,,
185,661787,3566,60.06062888,12.7,51976,0.630726240002192,661677,-31.14673678080241,0.001,,
185,661839,3566,60.06368476000001,12.7,51980,0.7833326894503373,661728,-30.91887937273298,0.001,,
185,661890,3566,60.06500040999998,12.7,51984,0.7973673244317373,661779,-30.073104858398438,0.001,,
185,661939,3566,60.01816298,12.69,51988,0.6914336159825325,661829,-30.133536020914715,0.001,,
185,661987,3567,59.923827319999994,12.67,51992,0.7839899758497874,661877,-31.643083254496258,0.001,,
185,662037,3567,59.87881290999999,12.66,51996,0.8937881315747896,661926,-31.095051765441895,0.001,,
185,662088,3567,59.92274511000001,12.67,52000,0.847487055338346,661977,-30.58794625600179,0.001,,
185,662139,3567,59.86952083,12.66,52004,0.6505309274563422,662028,-30.99237605503627,0.001,,
185,662190,3568,59.82192104,12.65,52008,0.5921270950482442,662079,-31.871471405029297,0.001,,
185,662241,3568,59.870195370000005,12.66,52012,0.7628841881568615,662130,-31.79415021623884,0.001,,
185,662291,3568,59.824764380000005,12.65,52016,0.7648686394095421,662180,-31.383689562479656,0.001,,
185,662342,3568,59.87544060000001,12.66,52020,0.6314664735243871,662232,-31.044736317225865,0.001,,
185,662393,3569,59.87368367999999,12.66,52024,0.76294400371038,662282,-30.77007566179548,0.001,,
185,662443,3569,59.824259650000016,12.65,52028,0.6546342534323534,662333,-30.7184419631958,0.001,,
185,662495,3569,59.86819708,12.66,52032,0.5723355945486289,662384,-30.761782237461635,0.001,,
185,662546,3569,59.823995630000006,12.65,52036,0.6702555486789117,662436,-31.408862250191824,0.001,,
185,662596,3570,59.82233972,12.65,52040,0.5968233461563404,662486,-30.289053235735214,0.001,,
185,662647,3570,59.814813439999995,12.65,52044,0.7351876268020043,662536,-31.394775390625,0.001,,
185,662698,3570,59.81252858000002,12.65,52048,0.6832801525791486,662587,-29.689334551493328,0.001,,
185,662747,3570,59.72143833999999,12.63,52052,0.7441087116797765,662637,-31.138349215189617,0.001,,
185,662796,3571,59.670296579999984,12.62,52056,0.5688256658613682,662686,-30.90236536661784,0.001,,
185,662847,3571,59.62020304,12.61,52060,0.7412701742007182,662736,-30.892801557268417,0.001,,
185,662897,3571,59.617668939999994,12.61,52064,0.6201440749260095,662786,-31.23532485961914,0.001,,
185,662947,3571,59.66718228999999,12.62,52068,0.7632200991113981,662837,-31.036330223083496,0.001,,
185,662998,3572,59.62187439999999,12.61,52072,0.8135467859414908,662888,-30.64833641052246,0.001,,
185,663050,3572,59.711824829999976,12.63,52076,0.4730513027081123,662939,-31.613606135050457,0.001,,
185,663100,3572,59.61599128000001,12.61,52080,0.646471014389625,662989,-31.465539296468098,0.001,,
185,663150,3572,59.566405450000005,12.6,52084,0.636064120878776,663040,-30.84575080871582,0.001,,
185,663199,3573,59.55900159000001,12.6,52088,0.7862029001116753,663088,-32.73600705464681,0.001,,
185,663250,3573,59.70131574,12.63,52092,0.6601683864226708,663139,-30.331949551900227,0.001,,
185,663301,3573,59.74990868,12.64,52096,0.7717175930738449,663190,-30.864280700683594,0.001,,
185,663352,3573,59.746650360000004,12.64,52100,0.5430550426244736,663241,-31.734111785888672,0.001,,
185,663404,3574,59.79897723,12.65,52104,0.5753870291205553,663293,-30.86862850189209,0.001,,
185,663454,3574,59.746654580000005,12.64,52108,0.6689970083534718,663343,-31.6784512201945,0.001,,
185,663506,3574,59.790399310000005,12.65,52112,0.5510190381453588,663395,-31.067149480183918,0.001,,
185,663558,3575,59.88581413000001,12.67,52116,0.5523794832137915,663447,-30.559455235799152,0.001,,
185,663609,3575,59.88777542,12.67,52120,0.5983951091766357,663498,-31.048655646187918,0.001,,
185,663659,3575,59.8377279,12.66,52124,0.6021650719145933,663549,-31.114163398742676,0.001,,
185,663709,3575,59.843930220000004,12.66,52128,0.7337522346239823,663599,-30.346330642700195,0.001,,
185,663761,3576,59.84609214,12.66,52132,0.7437967245395367,663650,-31.35393442426409,0.001,,
