train/n_updates,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/learning_rate,train/critic_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
9000,100.0,14.25701135635376,85,92,107,9200,0.001,0.044430343955755236,-58.17092626086956,,
9300,,14.584060516357422,,,,9500,0.001,0.04593244539573789,,-52.32553144999999,100.0
9400,100.0,14.725622024536133,89,96,106,9600,0.001,0.051101485565304756,-57.810595927083334,,
9800,,15.276330127716065,,,,10000,0.001,0.04721065435558557,,-52.142097250000006,100.0
,100.0,,94,100,105,10000,,,-57.39948209999999,,
10200,100.0,15.754795627593994,97,104,106,10400,0.001,0.0466095289774239,-54.53237977999999,,
10300,,15.868927192687988,,,,10500,0.001,0.05380717882886529,,-52.1801785,100.0
10600,100.0,16.25243495941162,101,108,106,10800,0.001,0.06080787461251021,-53.42311114,,
10800,,16.518404178619384,,,,11000,0.001,0.05281964698806405,,-50.28489365,100.0
11000,100.0,16.67009452819824,105,112,105,11200,0.001,0.055644581224769354,-52.388119700000004,,
11300,,17.054951362609863,,,,11500,0.001,0.05984758883714676,,-48.98440040000001,100.0
11400,100.0,17.221642837524413,110,116,105,11600,0.001,0.05541555739939213,-51.44237899999999,,
11800,,17.759354705810548,,,,12000,0.001,0.0624786876142025,,-49.8016002,100.0
,100.0,,114,120,104,12000,,,-50.53364236999999,,
12200,100.0,18.13752960205078,117,124,105,12400,0.001,0.05978273618966341,-49.674325790000005,,
12300,,18.24374870300293,,,,12500,0.001,0.05954588457942009,,-50.39601485,100.0
12600,100.0,18.53594657897949,121,128,105,12800,0.001,0.05818596884608269,-49.452848829999986,,
12800,,18.801962127685545,,,,13000,0.001,0.07402368567883968,,-52.168525550000005,100.0
13000,100.0,18.972009506225586,125,132,105,13200,0.001,0.07535410013049841,-49.267361309999984,,
13300,,19.323354263305664,,,,13500,0.001,0.06495614670217037,,-55.880125199999995,100.0
13400,100.0,19.468068885803223,129,136,104,13600,0.001,0.06513110388070345,-49.15015126,,
13800,,19.948355979919434,,,,14000,0.001,0.07324740793555976,,-49.767956600000005,100.0
,100.0,,133,140,104,14000,,,-48.99962296,,
14200,100.0,20.37989128112793,136,144,105,14400,0.001,0.06489210240542889,-49.18334458,,
14300,,20.45324680328369,,,,14500,0.001,0.06709961671382189,,-66.6975759,100.0
14600,100.0,20.824270133972167,140,148,105,14800,0.001,0.0664357690513134,-49.39291776,,
14800,,20.994878273010254,,,,15000,0.001,0.07428096387535334,,-52.154261250000005,100.0
15000,100.0,21.231240768432617,144,152,105,15200,0.001,0.07026009868830442,-49.19017377,,
15300,,21.525569648742675,,,,15500,0.001,0.06911009784787893,,-56.31732805,100.0
15400,100.0,21.6809379196167,148,156,104,15600,0.001,0.0728674889355898,-48.75437049,,
15800,,22.114645195007324,,,,16000,0.001,0.07646358098834753,,-57.982249149999994,100.0
,100.0,,152,160,104,16000,,,-48.720290649999995,,
16200,100.0,22.568438911437987,155,164,105,16400,0.001,0.0967955906689167,-48.959608180000004,,
16300,,22.682388191223144,,,,16500,0.001,0.0741890973970294,,-60.571683500000006,100.0
16600,100.0,22.938742637634277,159,168,105,16800,0.001,0.07740808721631766,-49.40437918000001,,
16800,,23.179177169799804,,,,17000,0.001,0.07474759310483932,,-58.980400450000005,100.0
17000,100.0,23.384069862365724,163,172,104,17200,0.001,0.07324740577489137,-49.04321268999999,,
17300,,23.687486457824708,,,,17500,0.001,0.08652067761868239,,-50.433706,100.0
17400,100.0,23.76095458984375,168,176,104,17600,0.001,0.07141986928880215,-48.99854811,,
17800,,24.112822189331055,,,,18000,0.001,0.08488363653421402,,-74.68101815,100.0
,100.0,,172,180,104,18000,,,-49.49324607,,
18200,100.0,24.58544246673584,174,184,105,18400,0.001,0.07900194820016622,-49.312743059999995,,
18300,,24.60439693450928,,,,18500,0.001,0.07812731418758631,,-63.42355540000001,100.0
18600,100.0,24.954203796386718,178,188,105,18800,0.001,0.0808445692807436,-49.284678650000004,,
18800,,25.118637084960938,,,,19000,0.001,0.08140133902430534,,-51.11607325,100.0
19000,100.0,25.351037254333495,182,192,104,19200,0.001,0.08023068808019161,-48.92831504,,
19300,,25.56991237640381,,,,19500,0.001,0.10208561673760413,,-51.47891055,100.0
19400,100.0,25.660008850097658,187,196,104,19600,0.001,0.08518179845064879,-48.73106293999999,,
19800,,26.050358123779297,,,,20000,0.001,0.08985689677298069,,-60.988138750000005,100.0
,100.0,,191,200,104,20000,,,-48.79139925999999,,
20200,100.0,26.415472946166993,193,204,105,20400,0.001,0.08253166284412146,-49.04761658,,
20300,,26.48732048034668,,,,20500,0.001,0.08570399820804596,,-52.49209625000001,100.0
20600,100.0,26.80001625061035,198,208,104,20800,0.001,0.0901735182851553,-48.827594930000004,,
20800,,27.01116153717041,,,,21000,0.001,0.08557842142879962,,-58.768921399999996,100.0
21000,100.0,27.253429298400878,203,212,104,21200,0.001,0.0908274120092392,-49.14940823,,
21300,,27.41604949951172,,,,21500,0.001,0.09160661589354277,,-50.782474349999994,100.0
21400,100.0,27.482667541503908,207,216,104,21600,0.001,0.09767758641391992,-48.875180189999995,,
21800,,27.88130313873291,,,,22000,0.001,0.10341622799634934,,-51.4743323,100.0
,100.0,,211,220,103,22000,,,-48.97438099,,
22200,100.0,28.079344749450684,214,224,104,22400,0.001,0.08840404760092496,-49.58228512999999,,
22300,,28.172075538635255,,,,22500,0.001,0.11061247855424881,,-61.28225235000001,100.0
22600,100.0,28.44130168914795,218,228,104,22800,0.001,0.09818827778100968,-49.70623651,,
22800,,28.583049240112306,,,,23000,0.001,0.088865698389709,,-53.97965465000001,100.0
23000,100.0,28.7442325592041,223,232,103,23200,0.001,0.10042175993323327,-50.15838825999998,,
23300,,28.9208088684082,,,,23500,0.001,0.10969852488487959,,-56.46620455,100.0
23400,100.0,29.07234630584717,228,236,103,23600,0.001,0.11573539666831494,-49.93140004999999,,
23800,,29.331500816345216,,,,24000,0.001,0.0997613601386547,,-52.0176226,100.0
,100.0,,232,240,103,24000,,,-49.69973115999999,,
24200,100.0,29.565658149719237,234,244,103,24400,0.001,0.09868817962706089,-49.94516705,,
24300,,29.570800056457518,,,,24500,0.001,0.0954275369644165,,-52.923934149999994,100.0
24600,100.0,29.82688179016113,239,248,103,24800,0.001,0.11443036463111639,-49.505652669999996,,
24800,,29.862018699645997,,,,25000,0.001,0.10432370856404305,,-54.42171850000001,100.0
25000,100.0,30.09375865936279,243,252,103,25200,0.001,0.09363868907094001,-49.583913609999996,,
25300,,30.25783321380615,,,,25500,0.001,0.0917127788066864,,-54.0049268,100.0
25400,100.0,30.306330108642577,247,256,103,25600,0.001,0.09428261782974005,-49.544806720000004,,
25800,,30.614146575927734,,,,26000,0.001,0.09478879302740097,,-53.468264850000004,100.0
,100.0,,251,260,103,26000,,,-49.65234906000001,,
26200,100.0,30.955335693359373,254,264,103,26400,0.001,0.12475332885980606,-49.29403832000002,,
26300,,30.89552505493164,,,,26500,0.001,0.10148703921586275,,-51.197861149999994,100.0
26600,100.0,31.161975479125978,258,268,103,26800,0.001,0.09642587527632714,-49.20803412,,
26800,,31.277885284423828,,,,27000,0.001,0.12176969401538372,,-51.09801145,100.0
27000,100.0,31.430994148254396,262,272,103,27200,0.001,0.0920387478172779,-49.275350020000005,,
27300,,31.669280586242675,,,,27500,0.001,0.10863211371004582,,-51.68261875,100.0
27400,100.0,31.702440032958986,266,276,103,27600,0.001,0.10766060315072537,-49.246203050000005,,
27800,,31.940092849731446,,,,28000,0.001,0.0894713194668293,,-53.71775985000001,100.0
,100.0,,270,280,103,28000,,,-48.88296414000001,,
28200,100.0,32.174834365844724,273,284,104,28400,0.001,0.091102881655097,-48.93531381,,
28300,,32.310215339660644,,,,28500,0.001,0.09346412762999534,,-48.665821799999996,100.0
28600,100.0,32.43923049926758,277,288,103,28800,0.001,0.1094517170265317,-48.66628194999999,,
28800,,32.6762661743164,,,,29000,0.001,0.10496349770575762,,-52.55885159999999,100.0
29000,100.0,32.779621047973635,281,292,103,29200,0.001,0.08981445275247096,-48.82374237,,
29300,,32.937908248901365,,,,29500,0.001,0.10537575513124466,,-49.63523905,100.0
29400,100.0,32.996930541992185,285,296,103,29600,0.001,0.0984794943779707,-48.67654673999999,,
29800,,33.27676750183105,,,,30000,0.001,0.09900459110736846,,-50.57071155,100.0
,100.0,,289,300,103,30000,,,-48.74490533999999,,
30200,100.0,33.559700393676756,292,304,104,30400,0.001,0.09336949527263641,-48.544961679999986,,
30300,,33.66798828125,,,,30500,0.001,0.10003816172480583,,-51.794982299999994,100.0
30600,100.0,33.918321228027345,295,308,104,30800,0.001,0.10508060932159424,-48.796683630000004,,
30800,,34.00655982971191,,,,31000,0.001,0.1320260413736105,,-48.87456055,100.0
31000,100.0,34.009703674316405,299,312,104,31200,0.001,0.0909120947867632,-48.33226661,,
31300,,34.25292762756348,,,,31500,0.001,0.09150996420532465,,-46.92896225,100.0
31400,100.0,34.33018165588379,304,316,103,31600,0.001,0.09544980831444264,-48.235843640000006,,
31800,,34.57112251281738,,,,32000,0.001,0.09050381779670716,,-72.31576485,100.0
,100.0,,308,320,103,32000,,,-48.14469098000001,,
32200,100.0,34.762811508178714,310,324,104,32400,0.001,0.09296901740133762,-47.781059939999984,,
32300,,34.73034507751465,,,,32500,0.001,0.08690868604928255,,-49.0993944,100.0
32600,100.0,34.99075065612793,314,328,104,32800,0.001,0.07937720157206059,-47.62897480000001,,
32800,,35.12458160400391,,,,33000,0.001,0.11364879816770554,,-49.00438510000001,100.0
33000,100.0,35.27687355041504,319,332,104,33200,0.001,0.08308869138360024,-47.03598091,,
33300,,35.386317596435546,,,,33500,0.001,0.09446278735995292,,-48.192893250000004,100.0
33400,100.0,35.4705948638916,323,336,103,33600,0.001,0.08910664040595292,-47.18636098000001,,
33800,,35.69943901062012,,,,34000,0.001,0.08446168083697557,,-57.186775350000005,100.0
,100.0,,327,340,103,34000,,,-47.09856735999999,,
34200,100.0,35.93687370300293,329,344,104,34400,0.001,0.10229724258184433,-46.89950631,,
34300,,35.98487030029297,,,,34500,0.001,0.0970278900116682,,-62.171021399999994,100.0
34600,100.0,36.11555763244629,334,348,104,34800,0.001,0.10065804187208414,-47.24973373000001,,
34800,,36.2695671081543,,,,35000,0.001,0.09901124913245439,,-48.00942875,100.0
35000,100.0,36.38754806518555,338,352,104,35200,0.001,0.09034504991024733,-47.06606836000001,,
35300,,36.473263549804685,,,,35500,0.001,0.09893293060362339,,-46.51223554999999,100.0
35400,100.0,36.55151390075684,342,356,103,35600,0.001,0.09468760389834642,-46.84403707999999,,
35800,,36.77233070373535,,,,36000,0.001,0.10585832152515649,,-52.79110529999999,100.0
,100.0,,347,360,103,36000,,,-46.57512618,,
36200,100.0,37.06649238586426,350,364,103,36400,0.001,0.1611852302402258,-46.50021678000001,,
36300,,37.05444541931152,,,,36500,0.001,0.1586388946697116,,-60.929258100000006,100.0
36600,100.0,37.26074714660645,354,368,103,36800,0.001,0.09487779926508665,-46.62557460000001,,
36800,,37.449455642700194,,,,37000,0.001,0.09243990734219551,,-51.70304645,100.0
37000,100.0,37.431631851196286,358,372,103,37200,0.001,0.08336955696344375,-46.785771489999995,,
37300,,37.64203819274903,,,,37500,0.001,0.10354288011789321,,-45.2416742,100.0
37400,100.0,37.66655632019043,363,376,103,37600,0.001,0.1141040712967515,-46.49330481,,
37800,,37.96631439208984,,,,38000,0.001,0.16922556854784487,,-48.81300215,100.0
,100.0,,367,380,103,38000,,,-46.13186862,,
38200,100.0,38.04981826782227,370,384,103,38400,0.001,0.09598941948264837,-46.13177579999999,,
38300,,38.15661254882812,,,,38500,0.001,0.1016409258916974,,-51.930227,100.0
38600,100.0,38.214318389892576,374,388,103,38800,0.001,0.13583313949406148,-46.68445785,,
38800,,38.39416557312012,,,,39000,0.001,0.11314809113740922,,-49.09496964999999,100.0
39000,100.0,38.47428825378418,378,392,103,39200,0.001,0.09287561275064946,-46.29613227000001,,
39300,,38.51398597717285,,,,39500,0.001,0.09957621030509473,,-47.7265524,100.0
39400,100.0,38.74779273986817,382,396,103,39600,0.001,0.08820289369672536,-46.61744290999998,,
39800,,38.72874488830566,,,,40000,0.001,0.10056940730661154,,-47.04617865,100.0
,100.0,,387,400,103,40000,,,-46.40313444,,
40200,100.0,38.84973297119141,390,404,103,40400,0.001,0.10853494111448526,-46.199891689999994,,
40300,,38.91785659790039,,,,40500,0.001,0.08897532682865858,,-48.25032835,100.0
40600,100.0,39.06201187133789,394,408,103,40800,0.001,0.09506199710071087,-46.10442234999999,,
40800,,39.14447525024414,,,,41000,0.001,0.11490058954805135,,-49.50055145,100.0
41000,100.0,39.19635139465332,399,412,103,41200,0.001,0.10520208422094583,-46.345970689999994,,
41300,,39.358814544677735,,,,41500,0.001,0.11070260182023048,,-53.401230700000006,100.0
41400,100.0,39.38836669921875,403,416,103,41600,0.001,0.10026177115738392,-46.596370920000005,,
41800,,39.6157039642334,,,,42000,0.001,0.09961972892284393,,-49.00894255,100.0
,100.0,,408,420,102,42000,,,-46.46615076999999,,
42200,100.0,39.84813774108887,410,424,103,42400,0.001,0.10958214089274407,-46.50607525,,
42300,,39.89000549316406,,,,42500,0.001,0.11414314620196819,,-55.733023200000005,100.0
42600,100.0,39.95014030456543,415,428,103,42800,0.001,0.11833108462393284,-46.4377503,,
42800,,40.18160446166992,,,,43000,0.001,0.13168173037469388,,-51.40458205,100.0
43000,100.0,40.28065879821777,419,432,103,43200,0.001,0.13132828615605832,-46.57151328999999,,
43300,,40.33933822631836,,,,43500,0.001,0.1541381435841322,,-50.514290550000005,100.0
43400,100.0,40.40564071655273,423,436,103,43600,0.001,0.1141458286345005,-46.526044979999995,,
43800,,40.588426666259764,,,,44000,0.001,0.11341305114328862,,-50.42959285,100.0
,100.0,,427,440,102,44000,,,-46.43725612,,
44200,100.0,40.765790405273435,429,444,103,44400,0.001,0.11058953680098056,-46.361954100000005,,
44300,,40.76718986511231,,,,44500,0.001,0.11069116160273552,,-50.327961349999995,100.0
44600,100.0,40.94589164733887,434,448,103,44800,0.001,0.12846250496804715,-46.13704111999999,,
44800,,41.08837997436523,,,,45000,0.001,0.12061076641082763,,-51.92227325,100.0
45000,100.0,41.0819775390625,438,452,103,45200,0.001,0.11591592133045196,-46.20834982,,
45300,,41.26586517333985,,,,45500,0.001,0.1331761985272169,,-48.40533265,100.0
45400,100.0,41.24476905822754,442,456,103,45600,0.001,0.118537934795022,-46.31819729000001,,
45800,,41.408519439697265,,,,46000,0.001,0.110840944647789,,-51.49872235,100.0
,100.0,,447,460,102,46000,,,-46.13803721999999,,
46200,100.0,41.5219758605957,449,464,103,46400,0.001,0.15601757116615772,-45.77274067000001,,
46300,,41.58748748779297,,,,46500,0.001,0.1152212056517601,,-48.264687849999994,100.0
46600,100.0,41.667734451293946,454,468,103,46800,0.001,0.11668800182640553,-44.95447757000001,,
46800,,41.684348068237306,,,,47000,0.001,0.11466672409325838,,-48.931779850000005,100.0
47000,100.0,41.84416496276855,458,472,102,47200,0.001,0.11116556294262409,-45.068133509999996,,
47300,,41.89456344604492,,,,47500,0.001,0.11718805074691772,,-50.77199895,100.0
47400,100.0,41.912405776977536,462,476,102,47600,0.001,0.11131754629313946,-45.03904395999999,,
47800,,42.15546913146973,,,,48000,0.001,0.10164163000881672,,-50.74531255,100.0
,100.0,,466,480,102,48000,,,-44.949178120000006,,
48200,100.0,42.19833740234375,469,484,103,48400,0.001,0.10215849861502647,-44.751010400000006,,
48300,,42.221813659667966,,,,48500,0.001,0.1040032933652401,,-47.859699899999995,100.0
48600,100.0,42.34960876464844,473,488,103,48800,0.001,0.09895386889576913,-44.087233530000006,,
48800,,42.438177795410155,,,,49000,0.001,0.09700493186712265,,-50.08508755000001,100.0
49000,100.0,42.45030876159668,477,492,102,49200,0.001,0.09640064485371112,-43.928626949999995,,
49300,,42.6383260345459,,,,49500,0.001,0.14609179235994815,,-48.23165,100.0
49400,100.0,42.606680145263674,482,496,102,49600,0.001,0.10433278869837523,-43.70781043,,
49800,,42.74421028137207,,,,50000,0.001,0.11476888239383698,,-52.339584450000004,100.0
,100.0,,486,500,102,50000,,,-43.52089837999999,,
50200,100.0,42.85581382751465,488,504,103,50400,0.001,0.11271673753857613,-43.71957628000001,,
50300,,42.83163284301758,,,,50500,0.001,0.10758570205420255,,-53.621819800000004,100.0
50600,100.0,42.97754776000976,492,508,103,50800,0.001,0.10712624430656432,-43.547717860000006,,
50800,,42.94703887939453,,,,51000,0.001,0.1132332805544138,,-50.910805849999996,100.0
51000,100.0,43.061991958618165,496,512,103,51200,0.001,0.1070886692032218,-43.242569939999996,,
51300,,43.162975845336916,,,,51500,0.001,0.10765863589942455,,-47.3467124,100.0
51400,100.0,43.12225784301758,500,516,103,51600,0.001,0.10040024671703578,-43.166664499999996,,
51800,,43.15462303161621,,,,52000,0.001,0.10187981255352498,,-47.679207500000004,100.0
,100.0,,504,520,103,52000,,,-43.03348516999999,,
52200,100.0,43.20783493041992,506,524,103,52400,0.001,0.09828467521816492,-42.952008160000005,,
52300,,43.25212699890137,,,,52500,0.001,0.09041349604725837,,-46.9375607,100.0
52600,100.0,43.34250198364258,510,528,103,52800,0.001,0.09986197855323553,-43.181588389999995,,
52800,,43.48356101989746,,,,53000,0.001,0.09248057752847672,,-46.572704200000004,100.0
53000,100.0,43.40737174987793,514,532,103,53200,0.001,0.09798875477164984,-42.59830795999999,,
53300,,43.48131530761719,,,,53500,0.001,0.12517786983400583,,-60.15662995,100.0
53400,100.0,43.48782745361328,518,536,103,53600,0.001,0.09206906985491514,-42.52625756,,
53800,,43.6118132019043,,,,54000,0.001,0.09549872279167175,,-48.980041150000005,100.0
,100.0,,522,540,103,54000,,,-42.31491151,,
54200,100.0,43.72684722900391,524,544,103,54400,0.001,0.08898797005414963,-42.122298300000004,,
54300,,43.76363395690918,,,,54500,0.001,0.08238718770444393,,-49.7657085,100.0
54600,100.0,43.91493476867676,528,548,103,54800,0.001,0.0841539416462183,-42.36713476,,
54800,,43.94094413757324,,,,55000,0.001,0.07823385063558817,,-49.37815225000001,100.0
55000,100.0,44.02501045227051,532,552,103,55200,0.001,0.0817930954322219,-42.04787459,,
55300,,44.03789070129395,,,,55500,0.001,0.08074131600558758,,-52.09551785,100.0
55400,100.0,44.129813003540036,537,556,103,55600,0.001,0.08805037587881089,-42.216105719999995,,
55800,,44.081721725463865,,,,56000,0.001,0.07825054340064526,,-52.8478062,100.0
,100.0,,542,560,103,56000,,,-42.51069205000001,,
56200,100.0,44.35469528198242,545,564,103,56400,0.001,0.08825827464461326,-42.881998100000004,,
56300,,44.36716659545898,,,,56500,0.001,0.08836470320820808,,-49.525703150000005,100.0
56600,100.0,44.45166427612305,549,568,103,56800,0.001,0.07200340308248997,-43.37066197999999,,
56800,,44.49166236877441,,,,57000,0.001,0.08035257190465928,,-47.60392265,100.0
57000,100.0,44.50389488220215,554,572,103,57200,0.001,0.08356753651052713,-43.13315196999999,,
57300,,44.57464363098145,,,,57500,0.001,0.07351901952177287,,-50.23583785000001,100.0
57400,100.0,44.55960914611816,558,576,103,57600,0.001,0.07146907806396484,-43.05448205,,
57800,,44.73915641784668,,,,58000,0.001,0.08872814726084471,,-47.755952750000006,100.0
,100.0,,563,580,102,58000,,,-43.114812310000005,,
58200,100.0,44.766164016723636,565,584,103,58400,0.001,0.07799730848520994,-43.50189789,,
58300,,44.84406463623047,,,,58500,0.001,0.09424599956721068,,-47.8559476,100.0
58600,100.0,44.81406211853027,570,588,103,58800,0.001,0.07408827632665634,-43.72889247,,
58800,,44.71043220520019,,,,59000,0.001,0.08753365486860275,,-58.4130176,100.0
59000,100.0,44.83197814941406,574,592,103,59200,0.001,0.08434045027941466,-44.220401300000006,,
59300,,44.96923675537109,,,,59500,0.001,0.07622873835265637,,-48.18949109999999,100.0
59400,100.0,44.88797821044922,578,596,103,59600,0.001,0.07375887710601091,-44.056637710000004,,
59800,,44.99831451416016,,,,60000,0.001,0.14635141611099242,,-49.64539635,100.0
,100.0,,582,600,103,60000,,,-44.172764179999994,,
60200,100.0,45.18084907531738,584,604,103,60400,0.001,0.07506871022284031,-44.33107987999999,,
60300,,45.16019912719727,,,,60500,0.001,0.07066676683723927,,-55.65341575,100.0
60600,100.0,45.26506942749023,588,608,103,60800,0.001,0.06812972612679005,-44.62514338000001,,
60800,,45.21509803771973,,,,61000,0.001,0.07867540322244167,,-46.412176699999996,100.0
61000,100.0,45.42371887207031,592,612,103,61200,0.001,0.07669055763632059,-44.444508060000004,,
61300,,45.44956077575684,,,,61500,0.001,0.08877247989177704,,-43.83463355,100.0
61400,100.0,45.409982147216795,596,616,103,61600,0.001,0.07117069594562053,-44.31491738000002,,
61800,,45.53598342895508,,,,62000,0.001,0.06888094753026962,,-45.63241415,100.0
,100.0,,600,620,103,62000,,,-44.327519030000005,,
62200,100.0,45.600435485839846,603,624,103,62400,0.001,0.06925842985510826,-44.30097048,,
62300,,45.560747604370114,,,,62500,0.001,0.08065561562776566,,-47.1430067,100.0
62600,100.0,45.694662704467774,607,628,103,62800,0.001,0.0657622629404068,-44.04105591999999,,
62800,,45.60229042053223,,,,63000,0.001,0.07073114022612571,,-46.629504450000006,100.0
63000,100.0,45.685838012695314,612,632,103,63200,0.001,0.06921782549470663,-44.44875548999998,,
63300,,45.74060928344726,,,,63500,0.001,0.06873503521084785,,-43.35122975000001,100.0
63400,100.0,45.865495376586914,617,636,102,63600,0.001,0.07164292454719544,-44.390176419999996,,
63800,,45.84748092651367,,,,64000,0.001,0.09641583424061537,,-40.72828645,100.0
,100.0,,621,640,102,64000,,,-44.33153391,,
64200,100.0,45.92918342590332,624,644,103,64400,0.001,0.07915401563048363,-44.39634292999999,,
64300,,45.90469635009766,,,,64500,0.001,0.07650503650307655,,-44.57203455,100.0
64600,100.0,46.00637153625488,628,648,103,64800,0.001,0.07185680743306876,-44.1810815,,
64800,,46.12576095581055,,,,65000,0.001,0.06708906721323729,,-44.61300375,100.0
65000,100.0,46.101038436889645,632,652,103,65200,0.001,0.09025542601943017,-44.33098029,,
65300,,46.22927055358887,,,,65500,0.001,0.07324584648013115,,-46.382541599999996,100.0
65400,100.0,46.24527351379395,637,656,102,65600,0.001,0.07806273482739925,-44.19184320999999,,
65800,,46.323766479492186,,,,66000,0.001,0.10288761075586081,,-47.8492923,100.0
,100.0,,640,660,102,66000,,,-44.23601839999999,,
66200,100.0,46.41502731323242,643,664,103,66400,0.001,0.07811014495790004,-44.01212395,,
66300,,46.42324432373047,,,,66500,0.001,0.08985845297574997,,-43.89576340000001,100.0
66600,100.0,46.48998580932617,647,668,103,66800,0.001,0.07633152332156896,-43.677998079999995,,
66800,,46.50080261230469,,,,67000,0.001,0.07511812753975391,,-44.354046950000004,100.0
67000,100.0,46.58221153259277,652,672,103,67200,0.001,0.09442035481333733,-43.46261364,,
67300,,46.65095039367676,,,,67500,0.001,0.09006951596587896,,-43.829290900000004,100.0
67400,100.0,46.6715975189209,656,676,102,67600,0.001,0.0771772525832057,-43.46875698000001,,
67800,,46.79415985107422,,,,68000,0.001,0.10193132996559143,,-44.69984195000001,100.0
,100.0,,660,680,102,68000,,,-43.46586768,,
68200,100.0,46.9293603515625,663,684,103,68400,0.001,0.09882233481854201,-43.471193759999984,,
68300,,46.93576354980469,,,,68500,0.001,0.10783180061727762,,-43.97351535,100.0
68600,100.0,46.941886825561525,667,688,103,68800,0.001,0.07988893948495387,-43.30981038000001,,
68800,,47.03100326538086,,,,69000,0.001,0.07792292796075344,,-47.20554754999999,100.0
69000,100.0,46.94456695556641,671,692,103,69200,0.001,0.11878314305096865,-42.89591641999999,,
69300,,47.16103355407715,,,,69500,0.001,0.08546448040753603,,-44.991308950000004,100.0
69400,100.0,47.16074836730957,675,696,103,69600,0.001,0.09134284731000662,-43.10985297,,
69800,,47.106466903686524,,,,70000,0.001,0.08176573541015386,,-47.2114019,100.0
,100.0,,679,700,103,70000,,,-42.96213834000001,,
