rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/episodes,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,eval/mean_ep_length,eval/mean_reward
,147500,,,,,-68.57446458306111,147352,0.001,8.849631245707123,380.9,641.1144637793302
202.33,148490,471.60736621999996,151,980,992,-68.70489490692026,147894,0.001,9.598684757398063,,
,150000,,,,,-69.14720078201981,149610,0.001,9.230004413940568,471.05,936.5367607831955
214.16,150411,492.9655949400001,150,999,996,-69.13875435580727,150087,0.001,8.322173505459192,,
216.81,151398,497.02054341,150,1004,1000,-69.32307630510472,151019,0.001,10.019566561652825,,
,152500,,,,,-69.37365130601425,152281,0.001,8.840837609174564,193.75,472.5540873944759
223.33,152791,507.38039537,150,1015,1004,-69.41443795272984,152475,0.001,9.894644425087368,,
224.14,153647,508.2488091,150,1020,1008,-69.42342042922974,153350,0.001,8.778903741102953,,
225.19,154494,509.92877250000004,150,1025,1012,-69.44362673392662,154210,0.001,9.258323109668234,,
,155000,,,,,-69.49503425929858,154779,0.001,8.350642025470734,198.55,477.7590937852859
225.44,155302,510.56090329,150,1032,1016,-69.47593883514405,154979,0.001,8.969892292022704,,
231.98,156705,521.0449384299999,150,1040,1020,-69.29331715901692,156415,0.001,7.904089048838936,,
,157500,,,,,-70.23315082896839,157225,0.001,9.779545530474563,234.9,521.6518568813801
233.34,157572,522.72551677,150,1048,1024,,,,,,
234.35,158386,523.8610110999999,150,1053,1028,-69.7905371983846,158084,0.001,9.423658683037882,,
234.72,159182,524.7023573000001,150,1057,1032,-70.22811150550842,158875,0.001,9.116638493661435,,
,160000,,,,,-70.56690589749083,159689,0.001,8.276838341537786,217.7,506.7253296166658
234.99,160004,525.13423024,150,1065,1036,,,,,,
243.24,161640,540.07072457,150,1074,1040,-70.67002277748257,161329,0.001,8.39487502855413,,
,162500,,,,,-71.28197022846767,162293,0.001,8.365394055843353,216.8,481.3907579779625
245.08,162622,541.8506269999999,150,1082,1044,,,,,,
245.81,163550,543.9475738599999,150,1087,1048,-71.00022910845162,163180,0.001,7.883612222339384,,
,165000,,,,,-70.82780548805414,164096,0.001,8.62529112186743,640.1,1169.3895325541496
257.1,165419,563.38833479,149,1105,1052,-70.77782907104492,165096,0.001,8.754882449150086,,
266.38,167082,580.0972243399999,149,1113,1056,-71.35141529355731,166776,0.001,8.895457459347588,,
,167500,,,,,-71.67186534253857,167363,0.001,9.655004838727555,296.05,638.8570626407861
267.45,167924,581.77057138,149,1121,1060,-71.6801166832447,167619,0.001,9.443798867985606,,
271.46,169167,588.62199334,149,1128,1064,-71.74408511940493,168864,0.001,9.224529697049048,,
,170000,,,,,-71.86210355571671,169273,0.001,11.78976324825752,448.35,859.9725399166346
280.51,170888,597.22007161,149,1142,1068,-71.75911883544921,170522,0.001,9.724712034784647,,
284.84,172154,604.9767424,149,1149,1072,-71.87361523979588,171846,0.001,8.76793053785437,,
,172500,,,,,-72.14319883074079,172194,0.001,10.218393535065136,314.8,652.5891690433025
299.65,174452,630.32906666,150,1161,1076,-72.32616741099257,173353,0.001,9.623847748053835,,
,175000,,,,,-72.12291520895417,174752,0.001,8.610620182412895,209.25,485.07089876234534
301.22,175394,633.4443709799999,149,1173,1080,-72.61529570934819,174957,0.001,10.254205993326698,,
309.42,177040,648.36758789,149,1182,1084,-72.47114151451976,176689,0.001,8.801165473123906,,
,177500,,,,,-73.02348781767346,176941,0.001,9.429833799127548,518.85,1075.8507453858851
314.29,178290,659.4126301399999,149,1195,1088,-72.85491173355668,177953,0.001,9.420031297042073,,
314.14,179904,659.37880307,149,1203,1092,-72.84128431840377,179600,0.001,8.390008996231387,,
,180000,,,,,-73.02388254801433,179805,0.001,9.504077705522862,207.05,506.06253179609774
303.17,180728,640.2276783100001,149,1210,1096,-72.99921263107146,180432,0.001,8.664486879050129,,
302.09,181607,639.3103983899999,149,1215,1100,-72.46758373363598,181297,0.001,9.738743739277792,,
296.55,182446,630.91551691,149,1219,1104,-72.91665253815827,182125,0.001,8.831348430176485,,
,182500,,,,,-73.22983715985272,182347,0.001,9.150975714932692,226.7,523.7137018859387
296.59,183306,631.99633921,149,1226,1108,-73.44535162897394,183004,0.001,9.045856020343837,,
296.26,184120,631.94052654,149,1230,1112,-73.17287913056992,183808,0.001,8.825343581678954,,
296.41,184943,632.50149007,149,1235,1116,-73.5509425676786,184638,0.001,9.286278468975123,,
,185000,,,,,-73.69032887579168,184844,0.001,11.33692414089314,223.95,518.8284658879041
298.58,186563,637.4257403099999,149,1247,1120,-73.45751322870669,186305,0.001,9.375128199743187,,
,187500,,,,,-73.51165707906087,186903,0.001,11.721817296126794,948.75,1845.8978499233722
304.3,188002,646.5578996500001,148,1266,1124,,,,,,
307.09,189095,652.75231323,148,1275,1128,-73.95278607881986,188769,0.001,9.138108392651572,,
307.29,189911,653.3297687700001,148,1280,1132,-73.98283053860806,189582,0.001,11.75300828971673,,
,190000,,,,,-73.80356385604195,189812,0.001,9.6148023740105,209.45,493.0934331446886
307.18,190722,653.63113355,148,1287,1136,-73.64207925601882,190396,0.001,8.616522538418673,,
299.98,191638,641.0948684499999,148,1292,1140,-73.94385150871655,191265,0.001,9.132615726773102,,
,192500,,,,,-74.41811272193645,192281,0.001,8.591951493029942,251.7,551.0559524178504
300.11,192633,642.3904732100001,148,1301,1144,,,,,,
299.93,193543,642.7449001100001,148,1306,1148,-74.73024425866468,193215,0.001,9.205841212205485,,
289.77,194396,625.9171525800001,148,1311,1152,-74.4312180005587,194069,0.001,9.677051238466108,,
,195000,,,,,-74.13151356871698,194778,0.001,8.969316375087685,216.7,512.545781853795
282.2,195302,613.63115111,148,1319,1156,-74.35490333487134,194997,0.001,8.846899720631779,,
281.54,196078,613.7061732699999,148,1323,1160,-73.70350503921509,195785,0.001,9.143166050314903,,
277.35,196902,607.0071611799999,148,1328,1164,-73.41917678833008,196616,0.001,9.675431965583533,,
,197500,,,,,-74.27591600605086,197220,0.001,10.199001214083504,207.2,497.85385289788246
268.38,197726,598.91094998,147,1336,1168,-74.41768364767427,197426,0.001,9.519023730916885,,
262.82,198436,587.8094082900001,148,1339,1172,-74.27754624684651,198105,0.001,9.16140964627266,,
248.96,199348,564.5487301200001,148,1344,1176,-74.57089681723683,199046,0.001,9.194534815654853,,
,200000,,,,,-74.11468505859375,199683,0.001,8.618713036389417,287.2,630.1648292422294
248.84,200278,564.72697821,147,1354,1180,-73.87580688685587,199975,0.001,9.295918267067165,,
250.2,202060,568.3288311599999,148,1363,1184,-74.52564210510253,201688,0.001,9.669925740003587,,
,202500,,,,,-74.01694361368816,202203,0.001,13.162784238656362,273.7,625.8944634407759
243.19,202609,552.74884683,147,1370,1188,,,,,,
,205000,,,,,-74.67984100341796,204041,0.001,9.687271982431412,1000.0,2051.209442925453
252.36,205140,572.36060586,146,1395,1192,,,,,,
,207500,,,,,-75.10857901000976,206548,0.001,10.072516585350037,1000.0,2033.3412520557642
269.19,207647,605.44681469,145,1424,1196,,,,,,
,210000,,,,,-75.13527861022949,209162,0.001,9.89220753288269,1000.0,2054.7929123342037
288.05,210412,641.1129394300001,144,1459,1200,-75.13567155456543,210162,0.001,9.695426621437072,,
,212500,,,,,-75.44034721374511,212313,0.001,9.32511090517044,144.0,283.88421184122564
302.58,212704,667.94559081,144,1474,1204,-75.10529740651448,212456,0.001,10.019859724111491,,
316.81,214987,694.07398046,144,1486,1208,-75.45633527967665,214748,0.001,9.405531489765728,,
,215000,,,,,-75.21195188249861,214888,0.001,10.00045257636479,151.6,296.1355847984552
323.98,216518,706.58673734,144,1493,1212,-74.9184287029764,215419,0.001,11.64079000217058,,
,217500,,,,,-75.06857589982513,216886,0.001,9.586484709950025,1000.0,2078.7700000286104
341.92,219135,741.5410678999999,143,1523,1216,-75.1155815633138,218036,0.001,10.802190777460734,,
,220000,,,,,-74.76750341796875,219036,0.001,9.889085823059082,1000.0,2032.9276993483304
342.85,220848,743.6542753399999,142,1551,1220,-74.98786513610456,220604,0.001,9.18083283276964,,
334.26,221428,726.44293169,142,1554,1224,-74.89927652719858,221188,0.001,7.859589064443433,,
,222500,,,,,-74.83333414713542,221767,0.001,9.488967978159586,398.85,823.1140190958977
337.71,222866,731.3490358500001,142,1564,1228,,,,,,
335.04,223415,722.64510278,142,1571,1232,-74.94520826900707,223178,0.001,10.834246024379024,,
332.75,223997,714.6739450600002,142,1575,1236,-74.84190121502944,223756,0.001,10.111045504959536,,
329.42,224580,704.65052982,142,1578,1240,-74.6527508629693,224336,0.001,10.656648529159439,,
,225000,,,,,-75.08346379946356,224777,0.001,9.416753448852122,148.75,299.6806131005287
325.41,225174,694.2452087299998,142,1583,1244,-75.23971103977513,224925,0.001,8.338809931600416,,
322.13,225756,685.1081173099999,142,1586,1248,-75.38461839830553,225509,0.001,10.418421455331751,,
,227500,,,,,-75.04455597336228,226411,0.001,9.294027642453655,1000.0,2052.9250253647565
331.14,227510,701.3426530900001,141,1607,1252,,,,,,
336.61,228963,708.3387487900001,141,1618,1256,-74.82268127023357,228710,0.001,10.589270506819634,,
,230000,,,,,-74.67148454284668,229864,0.001,10.31423873949051,1000.0,2046.441903680563
356.66,231744,747.2640637699999,140,1646,1260,-74.50391553606306,231215,0.001,9.823508541128914,,
,232500,,,,,-73.89697566176906,232347,0.001,9.961414059202875,203.85,444.3621944308281
359.46,232848,751.08847433,140,1656,1264,-74.4327744419135,232553,0.001,10.644080131956674,,
359.64,233690,749.95443746,140,1660,1268,-73.68576356406524,233388,0.001,9.839621454337394,,
360.5,234486,751.61152118,140,1664,1272,-73.5410673689134,234188,0.001,11.624532554873186,,
,235000,,,,,-74.00265235089242,234796,0.001,10.080974003101916,186.35,428.8319666594267
359.03,235251,747.47570732,140,1671,1276,-73.39071074776028,234981,0.001,10.825101146182499,,
357.66,236044,744.1373596400001,140,1674,1280,-73.69335167496293,235757,0.001,9.492698260716029,,
347.32,236792,723.72361734,141,1678,1284,-73.49771474755329,236504,0.001,10.151243557100711,,
,237500,,,,,-73.6686024616674,237273,0.001,9.96499396104079,185.25,446.6547559291124
349.49,237558,729.7204671100001,140,1685,1288,,,,,,
331.9,238330,695.15888345,141,1689,1292,-73.28745693630643,238035,0.001,11.086010738832867,,
314.75,239122,660.79796084,141,1694,1296,-73.182671672166,238840,0.001,11.574881491034922,,
294.51,239863,621.91898575,141,1698,1300,-73.57529969648881,239577,0.001,9.733630562906212,,
,240000,,,,,-73.68945978042927,239764,0.001,10.711241283518746,191.0,448.55227204859256
279.11,240615,592.98961138,141,1705,1304,-73.54762535488483,240332,0.001,9.166512130462017,,
263.71,241358,563.7111557,141,1709,1308,-73.65432836654338,241073,0.001,9.008186142495338,,
255.49,242067,547.7678144,141,1713,1312,-73.55955089222302,241792,0.001,9.60080399973826,,
,242500,,,,,-73.0526949564616,242323,0.001,10.388265495830112,191.85,463.48999429941176
236.6,242795,510.08782310000004,141,1719,1316,-73.56980729103088,242515,0.001,9.127159789204597,,
226.93,243541,492.16710806999987,141,1723,1320,-72.97181324292255,243254,0.001,10.77440914287362,,
228.41,244269,497.75082643,141,1727,1324,-72.7886484781901,243988,0.001,10.723596331808302,,
,245000,,,,,-73.24744512679729,244726,0.001,10.732414024941464,184.0,436.6641663134098
221.42,245008,485.65065788,141,1734,1328,,,,,,
223.66,245781,493.5440410599999,141,1738,1332,-73.54211552937825,245487,0.001,11.634459187587103,,
225.6,246557,500.42204116999994,141,1742,1336,-73.51767481753701,246252,0.001,10.410777701829609,,
227.51,247331,506.96489168,141,1747,1340,-73.18755332946778,247041,0.001,10.852487139701843,,
,247500,,,,,-73.25837715466817,247232,0.001,10.774894754299943,192.55,436.5618576735258
229.28,248102,512.5938119,141,1754,1344,-73.60168973604839,247809,0.001,10.555400542026975,,
231.06,248862,518.9681441,141,1758,1348,-73.5416867757581,248580,0.001,9.420915618461649,,
221.11,249621,500.96079227,141,1762,1352,-73.53746032714844,249331,0.001,9.57341316405763,,
,250000,,,,,-73.67704880839646,249720,0.001,8.111434515076454,190.7,464.29509907066824
214.38,250401,491.43489398,141,1769,1356,-73.58948778865313,250110,0.001,9.497350512128888,,
194.11,251155,451.85844578,141,1774,1360,-74.04432986644989,250863,0.001,10.382319306570386,,
190.85,251933,447.13015225999993,141,1778,1364,-73.69408533524494,251636,0.001,8.25229057973745,,
,252500,,,,,-73.62810150457888,252222,0.001,9.75281021900666,194.25,475.2557819008827
190.22,252712,447.29481825999994,141,1785,1368,-73.68814236355811,252416,0.001,9.807702175120717,,
190.02,253488,448.29830758,141,1789,1372,-74.49202224888752,253197,0.001,9.421471789940115,,
189.88,254239,449.43502121999995,141,1793,1376,-73.85739395644639,253957,0.001,8.325914760756362,,
189.45,254989,449.33152987999995,141,1797,1380,-73.66015990575154,254707,0.001,8.907315026910812,,
,255000,,,,,-73.69799472974694,254890,0.001,10.257215254945182,196.1,469.9611944437027
189.69,255761,450.56743584000003,141,1804,1384,-74.00609580757691,255468,0.001,9.254448386811719,,
189.69,256527,450.4152986400001,141,1809,1388,-74.2287250187086,256235,0.001,9.00267170828742,,
189.35,257265,450.2097368000001,141,1813,1392,-73.69277617751911,256981,0.001,9.256205194136676,,
,257500,,,,,-73.86659938731093,257354,0.001,8.919743502393683,183.95,454.3558002501726
189.07,258029,450.1043497599999,141,1819,1396,-73.5252113735553,257732,0.001,9.182716807139288,,
189.44,258807,451.14489553000004,141,1824,1400,-73.84134432734275,258519,0.001,8.714192872144737,,
189.43,259558,451.65875896000006,141,1828,1404,-73.883085778419,259266,0.001,9.226138734562511,,
,260000,,,,,-74.22212073143493,259837,0.001,9.693976797956102,200.1,476.65165266394615
189.69,260327,453.09393260999997,141,1835,1408,-74.51485919008161,260038,0.001,9.305819229106998,,
190.51,261118,455.61160874,141,1839,1412,-74.27420405751651,260812,0.001,9.194136006844476,,
191.21,261916,457.55536738,142,1843,1416,-74.33901613895024,261622,0.001,7.9774803801881315,,
,262500,,,,,-74.45606357535137,262215,0.001,8.375409034582285,196.15,481.8753154993057
191.72,262713,459.01539229,142,1849,1420,-74.65273323837592,262411,0.001,8.500179852758135,,
192.16,263485,460.5103330800001,142,1853,1424,-74.21377270038312,263183,0.001,9.984464134674907,,
192.38,264246,461.41634541999997,142,1857,1428,-74.95725835935033,263959,0.001,8.799652496973673,,
191.07,264888,457.55596539000004,142,1860,1432,-74.21578335762024,264591,0.001,8.540619688729445,,
,265000,,,,,-74.53422731341738,264789,0.001,9.767228535931519,202.5,468.69032875299456
191.11,265668,457.96243088000006,142,1867,1436,-74.91247347567943,265377,0.001,10.680438746797277,,
191.38,266469,459.19294414999996,142,1871,1440,-74.4553829075135,266171,0.001,8.49637373452334,,
191.69,267271,460.91048468,142,1875,1444,-74.9666396946583,266985,0.001,10.165694870234688,,
,267500,,,,,-74.5682538219334,267367,0.001,8.840880169012607,198.55,465.8550323754549
191.99,268061,461.69239911,142,1882,1448,-74.668109780491,267767,0.001,9.292979799874939,,
192.25,268846,462.95380394,142,1886,1452,-74.52664756774902,268550,0.001,11.066699919389121,,
192.36,269637,463.71403827,142,1889,1456,-75.08563574155171,269337,0.001,9.79761471475164,,
,270000,,,,,-74.8190414428711,269738,0.001,9.665487179756164,198.75,486.2853530347347
192.59,270414,464.4209654,142,1896,1460,-75.27194061279297,270127,0.001,10.048143074774618,,
193.06,271239,465.15976034,142,1900,1464,-75.05941632329201,270951,0.001,9.506941128750237,,
192.97,272009,465.13726556,142,1904,1468,-74.89691750899605,271711,0.001,9.342061532580335,,
,272500,,,,,-74.85257217564534,272298,0.001,9.94133029524813,187.85,448.7550363957882
192.91,272779,464.67596768999994,142,1910,1472,-75.1093524364715,272486,0.001,10.683549987508895,,
193.66,273605,465.39358292,142,1914,1476,-74.84075315872042,273304,0.001,9.858538195638374,,
193.91,274380,465.31902186,143,1918,1480,-75.12012442362678,274087,0.001,8.99971640232912,,
,275000,,,,,-74.79632084186261,274895,0.001,9.855526843896278,201.25,482.7546067923307
194.34,275195,465.80324075,142,1925,1484,,,,,,
194.6,275987,466.10401341000005,143,1929,1488,-74.91246398289998,275678,0.001,9.02174449712038,,
195.27,276792,467.16633323,143,1933,1492,-75.09697576965948,276485,0.001,8.576003345412825,,
,277500,,,,,-74.66567590501573,277337,0.001,8.996524689933672,198.9,465.3850708961487
196.04,277633,468.32201733999995,143,1940,1496,,,,,,
196.63,278470,469.4091525,143,1944,1500,-74.85653701055618,278171,0.001,10.883820963131873,,
197.28,279286,470.4078853399999,143,1948,1504,-74.96518363204657,278982,0.001,10.774879568316079,,
,280000,,,,,-74.94621450250798,279820,0.001,10.114977821436796,204.1,484.9139557003975
197.96,280123,471.58105405999993,143,1955,1508,,,,,,
198.2,280938,472.44574654999997,143,1959,1512,-74.97746526132715,280633,0.001,9.008883629695024,,
198.31,281747,472.77598451,143,1963,1516,-74.77053601134057,281448,0.001,10.243644064547968,,
,282500,,,,,-74.62451763542332,282255,0.001,10.39478141039156,202.5,487.2018668115139
198.45,282558,473.27862013,143,1969,1520,,,,,,
199.11,283396,474.4657943800001,143,1974,1524,-74.45274318967547,283088,0.001,10.261577264075857,,
199.99,284245,475.89866438999996,143,1978,1528,-74.23811169205425,283928,0.001,10.673431022144923,,
,285000,,,,,-74.89833439418248,284794,0.001,8.51229228243303,204.2,469.7768130123615
202.08,285096,480.7866508199999,143,1985,1532,,,,,,
202.32,285900,480.64369659,143,1989,1536,-74.52201363475052,285596,0.001,9.485172065262942,,
202.91,286760,481.01124932000005,143,1993,1540,-75.3503359707919,286450,0.001,9.62305283002113,,
,287500,,,,,-74.8976925544019,287314,0.001,10.176061740461385,213.4,498.70478784441946
203.56,287627,481.70048245000004,143,2000,1544,,,,,,
203.75,288436,482.10556148,143,2005,1548,-75.0031948645138,288134,0.001,9.5963874049303,,
204.23,289269,482.09094150000004,143,2009,1552,-74.97498067220052,288963,0.001,8.601179528575372,,
,290000,,,,,-74.90477912539528,289789,0.001,8.743042623429071,209.45,491.81628423929214
204.59,290096,481.75744927,143,2017,1556,,,,,,
204.79,290893,482.33714407999986,143,2021,1560,-74.85392082214355,290590,0.001,8.867365365028382,,
205.13,291752,482.4332974199999,143,2026,1564,-75.23426389694214,291440,0.001,8.552115357347898,,
,292500,,,,,-75.03124593098958,292280,0.001,8.09651296933492,202.9,475.1830765277147
205.73,292582,483.04777691000004,143,2034,1568,,,,,,
206.17,293396,483.41572406,143,2038,1572,-74.97253918888593,293077,0.001,8.582131344862658,,
205.7,294175,482.56371468,143,2043,1576,-75.16684284616024,293882,0.001,9.79641690913667,,
205.66,294946,482.92255192000005,144,2048,1580,-75.23022413745369,294661,0.001,8.382873156131842,,
,295000,,,,,-75.15075142152848,294847,0.001,9.419974583451467,208.7,500.67515804171563
205.6,295755,483.26198239999997,143,2055,1584,-75.53035346666972,295439,0.001,8.917507231235504,,
205.71,296558,484.41829468,143,2060,1588,-74.71036677684599,296259,0.001,8.074799530714461,,
205.76,297368,484.9425476900001,144,2064,1592,-75.66342806348614,297067,0.001,9.379265710419299,,
,297500,,,,,-75.21508849493348,297269,0.001,9.359899570446203,216.05,510.49219475984575
205.52,298185,485.19490505,143,2072,1596,-75.13725685119628,297886,0.001,8.61394480228424,,
205.14,298984,485.04982897,143,2076,1600,-75.22531679361174,298684,0.001,8.087274388511583,,
204.62,299748,485.0968057799999,144,2080,1604,-75.54569669113945,299462,0.001,8.210343621440769,,
,300000,,,,,-75.27283438857721,299845,0.001,9.521883845329285,186.1,477.6086305499077
204.09,300532,484.85598096,143,2087,1608,-75.51650384459833,300228,0.001,8.954900608450023,,
203.65,301303,484.75886975000003,144,2091,1612,-75.775198788987,301011,0.001,8.858836978981175,,
203.55,302102,485.08031962999996,144,2095,1616,-75.84987483514804,301806,0.001,8.425377700250474,,
,302500,,,,,-75.29280562627883,302213,0.001,9.071408258165633,212.3,504.88802443146704
203.82,302940,485.18795359999996,144,2103,1620,-75.5132329398339,302643,0.001,8.756899402566152,,
203.18,303714,483.97150789,144,2107,1624,-75.48404575623188,303429,0.001,8.333183332816843,,
202.64,304509,483.27530214000006,144,2112,1628,-76.02768930762706,304199,0.001,9.381160076218421,,
,305000,,,,,-75.78222640188116,304800,0.001,8.483741802918283,188.9,446.6814693033695
202.14,305310,482.82580071999996,144,2119,1632,-75.38882128397624,304992,0.001,10.115433529019356,,
201.73,306073,482.51257417999994,144,2123,1636,-76.0830741233014,305779,0.001,9.92221025964047,,
201.07,306867,481.95854984,144,2127,1640,-75.68808007491262,306563,0.001,9.501501530252826,,
,307500,,,,,-75.3947279524095,307388,0.001,9.866774758296227,212.1,504.5181208193302
200.73,307700,481.62976967999987,144,2135,1644,,,,,,
200.86,308522,482.1719570500001,144,2140,1648,-76.36905633835565,308215,0.001,10.624806183860416,,
200.91,309360,482.7380744700001,144,2144,1652,-75.78003800590083,309049,0.001,9.65976483417007,,
,310000,,,,,-75.07014951518937,309880,0.001,9.77881162389746,218.2,523.2744535624981
201.0,310196,483.39919041999997,144,2152,1656,,,,,,
201.66,311059,484.40773555999994,144,2157,1660,-75.9160311587222,310737,0.001,8.710507619541323,,
201.09,311861,483.99746071999994,144,2161,1664,-75.71683346646503,311556,0.001,9.998759781442038,,
,312500,,,,,-76.02605188955175,312385,0.001,9.306761765243984,207.2,507.02715985178946
201.1,312692,484.81277307999994,144,2169,1668,,,,,,
200.93,313489,485.84146358,144,2173,1672,-76.13679647917795,313191,0.001,9.402880992795446,,
201.77,314352,487.95816665000007,144,2178,1676,-75.53698212509855,314039,0.001,8.816135554553167,,
,315000,,,,,-75.46735375445822,314704,0.001,7.7208087059087624,211.9,498.4268369793892
202.71,315217,489.57544925999997,144,2186,1680,-75.56919163295201,314914,0.001,8.43652898697626,,
203.1,316065,490.20578163000005,144,2190,1684,-75.63555207685991,315769,0.001,8.627409373630178,,
203.28,316886,489.70297412,144,2194,1688,-75.94744080763597,316579,0.001,8.955404497109926,,
,317500,,,,,-75.98427013322419,317206,0.001,9.929452257203351,199.15,460.77523557543753
203.34,317702,489.0788791,144,2202,1692,-75.83148857116699,317407,0.001,8.352904867770066,,
203.94,318579,489.71522019,144,2206,1696,-76.55584385084069,318260,0.001,9.67093301234038,,
204.44,319428,489.81545878,144,2212,1700,-76.1408386950223,319126,0.001,10.779200818301376,,
,320000,,,,,-76.0560398993091,319747,0.001,9.424265863739441,209.0,467.56462423205375
205.12,320260,489.44968760000006,144,2219,1704,-76.18985101609003,319956,0.001,8.212153692564895,,
205.73,321105,489.3660923000001,144,2223,1708,-75.84778487007573,320797,0.001,9.783368645973926,,
206.5,321953,489.64986146,144,2228,1712,-76.49616797616548,321643,0.001,8.487803800715957,,
,322500,,,,,-76.57850214151236,322275,0.001,8.933719761096514,202.5,492.5048433840275
206.84,322786,489.7139346800001,144,2236,1716,-76.21032752242743,322478,0.001,8.664000013191712,,
206.79,323619,489.98004889,144,2241,1720,-76.33733610006479,323312,0.001,9.605308452477821,,
207.28,324442,491.01343879,144,2245,1724,-76.29407868018517,324136,0.001,8.607688760987802,,
,325000,,,,,-76.39524715386548,324754,0.001,8.812819162229212,209.05,496.6177922606468
207.85,325294,492.2984155899999,144,2253,1728,-76.31379758394681,324962,0.001,8.551200513656322,,
208.41,326151,493.42978595999995,144,2257,1732,-76.6347332347523,325842,0.001,10.558309500620245,,
208.0,326873,492.17885414000006,144,2261,1736,-76.66340177961924,326681,0.001,8.164391107929562,,
,327500,,,,,-77.1922546227773,327274,0.001,8.237958628469737,215.75,505.49992256760595
207.21,327588,489.5245884900001,144,2267,1740,,,,,,
207.77,328477,490.86014458,144,2272,1744,-77.07606464732777,328157,0.001,9.55692785142234,,
208.67,329389,492.43185977,144,2277,1748,-76.99648979061939,329068,0.001,9.847895638932908,,
,330000,,,,,-77.21344375610352,329704,0.001,10.64310848771645,201.45,477.36786503195765
208.57,330217,492.00686449999995,144,2284,1752,-77.62893593665397,329906,0.001,9.54782456454664,,
208.74,331070,492.0049696699999,144,2288,1756,-77.13373786712361,330746,0.001,10.262556004747053,,
208.75,331934,491.90250989,144,2292,1760,-77.31116440336584,331622,0.001,8.946694832659782,,
,332500,,,,,-77.5527956850894,332277,0.001,8.422643150449334,211.4,506.176737844944
209.41,332802,493.10000577999995,144,2300,1764,-77.48310427395802,332489,0.001,10.788001406867549,,
209.6,333652,492.81503584,144,2305,1768,-77.34810702006023,333353,0.001,8.864101860380392,,
210.73,334562,494.25784064000004,144,2309,1772,-77.16632716911883,334240,0.001,9.886478370650675,,
,335000,,,,,-77.44753999799211,334877,0.001,8.414217701582151,218.8,506.46675941944125
210.48,335400,493.18006138000004,144,2317,1776,-76.90738095370206,335096,0.001,8.99131101451508,,
210.76,336293,492.78878864999984,144,2322,1780,-77.73178152436192,335961,0.001,9.404897816515199,,
210.67,337132,491.76741976,144,2327,1784,-77.45544985816592,336831,0.001,10.052606876691183,,
,337500,,,,,-77.14559187979069,337245,0.001,9.53811565885004,212.55,486.54798502922057
211.03,337989,492.22111863000003,144,2334,1788,-76.87219539257364,337675,0.001,8.845832563321524,,
211.62,338864,493.23606645000007,144,2339,1792,-77.30922012329101,338563,0.001,8.840010744414178,,
211.51,339730,492.83316636,144,2344,1796,-77.13005256652832,339423,0.001,9.819121262856893,,
,340000,,,,,-77.39427989994714,339848,0.001,9.999532108482677,217.5,489.3434178471565
211.56,340584,492.79757079,144,2352,1800,-76.98269844055176,340266,0.001,9.582893388271332,,
211.61,341421,492.7824231100001,144,2356,1804,-77.56505049191989,341117,0.001,8.718191811671623,,
211.09,342214,491.39723875999994,144,2361,1808,-77.56408094651628,341922,0.001,8.63805621213252,,
,342500,,,,,-77.19353618436647,342320,0.001,9.019862912340862,203.35,470.3348225623369
210.45,342998,489.71297344,144,2368,1812,-77.1476804415385,342712,0.001,9.349538204570612,,
209.57,343743,487.1141727400001,144,2372,1816,-77.45082584504158,343455,0.001,8.357636620921474,,
209.0,344519,485.3368401799999,144,2376,1820,-77.35019676131431,344229,0.001,9.68877948828079,,
,345000,,,,,-77.20681182543437,344801,0.001,8.771680603424707,193.0,453.3026266515255
208.36,345278,483.76981049,144,2383,1824,-77.2836750348409,344993,0.001,9.690436787903309,,
207.89,346083,482.5048820799999,144,2387,1828,-77.08145474924625,345775,0.001,8.853578238811307,,
207.34,346885,481.6725273,145,2392,1832,-76.92047520687706,346581,0.001,9.015297120778348,,
,347500,,,,,-76.65459483156923,347345,0.001,9.938030393365871,201.15,477.9325884759426
207.7,347643,482.9287545300001,144,2399,1836,,,,,,
208.89,348477,486.4162144300001,144,2404,1840,-77.15760479333265,348164,0.001,10.080926445423144,,
208.45,349322,485.79739922,145,2408,1844,-77.73655455967166,349015,0.001,8.076196857461348,,
,350000,,,,,-77.2678947085426,349840,0.001,8.696940587815785,211.7,512.4519403547049
207.63,350152,484.85089751999993,144,2416,1848,,,,,,
207.88,351005,485.68351758999995,144,2421,1852,-77.39021866138165,350698,0.001,8.679574655449908,,
207.53,351823,485.78009135,145,2426,1856,-77.38328714081736,351525,0.001,9.366066767342726,,
,352500,,,,,-77.40325200782632,352345,0.001,10.211722656035088,223.65,531.8896018058061
207.34,352668,485.9374942299999,144,2434,1860,,,,,,
206.96,353498,485.63175213999995,144,2438,1864,-77.35440691779641,353193,0.001,8.163006088312935,,
207.09,354361,486.0100049,145,2443,1868,-77.18134423263935,354069,0.001,9.216389590227454,,
,355000,,,,,-77.41841678444399,354892,0.001,10.598123912987072,211.15,503.7543685436249
206.39,355201,484.7793221,144,2451,1872,,,,,,
206.91,356091,486.08473793999997,145,2455,1876,-77.39277629023013,355771,0.001,8.864328923163477,,
206.16,356909,485.1531002,145,2460,1880,-77.31578729666916,356605,0.001,8.219075817015113,,
