time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
515,-121.90008364,154,79872,39,164.76,0.7478497624397278,0.017941846,-9.05762176811695,0.0003,47.19109691679478,0.2,0.207958984375,0.8009677976369858,-0.043798928387695925,380,28.49994659423828,,
,,,80000,,,0.7441607713699341,0.012477299,-9.003745719790459,0.0003,170.55203113555908,0.2,0.137060546875,0.6067493855953217,-0.037733277058578096,390,57.1374397277832,252.2,157.94910611967936
530,-110.05765318,154,81920,40,151.67,,,,,,,,,,,,,
539,-123.21770708,155,83968,41,172.07,0.738459587097168,0.01741397,-8.952880266308785,0.0003,72.08885274529457,0.2,0.20673828125,0.8284359723329544,-0.04760041037516203,400,44.244140625,,
,,,85000,,,0.7299320697784424,0.01902961,-8.871602910757066,0.0003,56.973069578409195,0.2,0.22802734375,0.8308946490287781,-0.05099298674031161,410,23.535388946533203,167.9,111.35904236242932
550,-46.782542379999995,156,86016,42,74.0,,,,,,,,,,,,,
558,-54.50999412999999,157,88064,43,86.65,0.7279394865036011,0.012938343,-8.816983139514923,0.0003,162.53700523376466,0.2,0.15,0.2108522653579712,-0.03994999445276335,420,90.85887908935547,,
,,,90000,,,0.7238504886627197,0.015924107,-8.785833442211151,0.0003,107.6887930393219,0.2,0.17763671875,0.792434424161911,-0.0451478065457195,430,56.98562240600586,188.5,148.47604400928975
569,-61.309591740000016,158,90112,44,96.75,,,,,,,,,,,,,
578,-72.05590839000001,159,92160,45,117.18,0.7181034088134766,0.01669279,-8.727184942364692,0.0003,97.65094218254089,0.2,0.2068359375,0.7890529483556747,-0.04714940123085398,440,56.95054244995117,,
588,-50.213770459999985,160,94208,46,88.86,0.7083836793899536,0.028518654,-8.627704373002052,0.0003,28.087405478954317,0.2,0.324072265625,0.892361506819725,-0.05393056989414617,450,16.9500675201416,,
,,,95000,,,0.7053227424621582,0.015380522,-8.57204673588276,0.0003,109.22047071456909,0.2,0.181201171875,0.19833999872207642,-0.047258267254801464,460,37.50902557373047,111.4,70.43871743837954
600,-45.158677200000014,160,96256,47,79.71,,,,,,,,,,,,,
607,-34.65346261,161,98304,48,59.29,0.7011103630065918,0.01483605,-8.526733967661858,0.0003,137.95595841407777,0.2,0.157177734375,0.31857383251190186,-0.04528345254366286,470,73.44255828857422,,
,,,100000,,,0.6940852403640747,0.02256431,-8.462446561455726,0.0003,57.75115983486175,0.2,0.22236328125,0.8304257839918137,-0.05415218690177426,480,18.151052474975586,104.1,59.253591842507014
617,-37.447770500000004,162,100352,49,59.48,,,,,,,,,,,,,
628,-40.68873195,162,102400,50,66.5,0.6919057369232178,0.019614566,-8.4138965010643,0.0003,95.56670328378678,0.2,0.22568359375,0.7345316112041473,-0.05236005970509723,490,42.319549560546875,,
636,-47.02882443999999,164,104448,51,75.59,0.6884097456932068,0.017525166,-8.383841490745544,0.0003,107.20711576938629,0.2,0.19736328125,0.5821695327758789,-0.052292657378711735,500,27.86713218688965,,
,,,105000,,,0.6872336864471436,0.026378918,-8.358487126231193,0.0003,39.45473455488682,0.2,0.2857421875,0.7594855427742004,-0.05095320233376697,510,13.738972663879395,190.4,106.38814915577605
651,-51.33671523000001,163,106496,52,85.28,,,,,,,,,,,,,
659,-40.34044679000001,164,108544,53,72.72,0.681466817855835,0.018671261,-8.306385269761085,0.0003,75.23035706281662,0.2,0.215771484375,0.8028016090393066,-0.05524258367659059,520,28.775293350219727,,
,,,110000,,,0.6745551824569702,0.019611234,-8.232682058215142,0.0003,105.08207496404648,0.2,0.194921875,0.25401246547698975,-0.051093315772595814,530,45.358787536621094,63.1,44.33598318621516
669,-41.16991532000001,165,110592,54,73.77,,,,,,,,,,,,,
678,-34.83191282,166,112640,55,64.64,0.6698729991912842,0.020754945,-8.167536249756813,0.0003,82.54148961305619,0.2,0.240673828125,0.8231678754091263,-0.05205375743098557,540,26.29544448852539,,
687,-39.50766869,166,114688,56,74.72,0.6642535328865051,0.020506553,-8.104687258601189,0.0003,84.36480869054795,0.2,0.257470703125,0.7949198484420776,-0.05623814657010371,550,27.6921443939209,,
,,,115000,,,0.6595252752304077,0.021055024,-8.043163019418717,0.0003,80.03778384923935,0.2,0.23017578125,0.8178122192621231,-0.0532117789494805,560,38.32902526855469,161.4,99.71516869819024
702,-44.28787625999999,166,116736,57,83.33,,,,,,,,,,,,,
709,-40.69957876,167,118784,58,81.08,0.6544438004493713,0.023618424,-7.983035905659198,0.0003,63.1387526512146,0.2,0.266015625,0.8659537881612778,-0.05484850924403872,570,23.30077362060547,,
,,,120000,,,0.6463181972503662,0.023525473,-7.8917380079627035,0.0003,60.06271567940712,0.2,0.26748046875,0.8505585044622421,-0.0543066082696896,580,26.920459747314453,47.1,46.29824528873432
718,-46.657559250000006,168,120832,59,90.97,,,,,,,,,,,,,
728,-41.722530219999996,168,122880,60,88.33,0.6399810314178467,0.029583916,-7.8094185695052145,0.0003,28.907014271616937,0.2,0.3138671875,0.8784567266702652,-0.05636205875780433,590,14.159944534301758,,
738,-38.92986869,169,124928,61,78.63,0.6359963417053223,0.017991614,-7.750183741748333,0.0003,64.96401172280312,0.2,0.1875,0.8239936977624893,-0.04834848221507855,600,23.030517578125,,
,,,125000,,,0.634347677230835,0.015833756,-7.7146958604455,0.0003,158.8675827741623,0.2,0.174462890625,0.3690689206123352,-0.049306918733054775,610,86.32926940917969,172.5,106.9396108965564
752,-28.1998581,168,126976,62,60.45,,,,,,,,,,,,,
761,-23.767948590000007,169,129024,63,49.03,0.6322339177131653,0.019457657,-7.688473200798034,0.0003,79.20726482868194,0.2,0.2298828125,0.7918911576271057,-0.05362473327550106,620,25.7456111907959,,
,,,130000,,,0.6303731203079224,0.025520738,-7.670689269900322,0.0003,70.74720973968506,0.2,0.259619140625,0.7786193042993546,-0.05936183532612631,630,23.683908462524414,167.5,101.87897076570661
772,-23.76201935,169,131072,64,55.64,,,,,,,,,,,,,
781,-24.02490569,170,133120,65,57.42,0.6276781558990479,0.026909549,-7.638558669388294,0.0003,46.22303926348686,0.2,0.28662109375,0.8965496867895126,-0.06060949067759793,640,36.70860290527344,,
,,,135000,,,0.6243225336074829,0.026199348,-7.589371971786022,0.0003,46.737233358621594,0.2,0.29541015625,0.906133659183979,-0.05972720533900429,650,20.946786880493164,41.8,45.36360849341727
793,-27.351800249999997,170,135168,66,66.72,,,,,,,,,,,,,
805,-25.943088069999998,170,137216,67,68.5,0.6220029592514038,0.022269247,-7.563806581497192,0.0003,47.73497387766838,0.2,0.271240234375,0.8443794846534729,-0.05574678610428237,660,16.897525787353516,,
816,-23.728055610000002,170,139264,68,62.26,0.617661714553833,0.023950748,-7.51305516064167,0.0003,71.29724735021591,0.2,0.266259765625,0.812539666891098,-0.06003593550994992,670,30.18413734436035,,
,,,140000,,,0.6139494776725769,0.024856012,-7.457855254411697,0.0003,62.50049387812614,0.2,0.271044921875,0.8238387554883957,-0.059531348414020614,680,33.07951736450195,134.9,73.92700861191989
827,-32.2183652,170,141312,69,79.54,,,,,,,,,,,,,
835,-41.76426627000001,171,143360,70,98.7,0.6085076928138733,0.033402827,-7.401264943182468,0.0003,34.58631883859634,0.2,0.32783203125,0.8468732535839081,-0.05404446738539263,690,16.07034683227539,,
,,,145000,,,0.5984521508216858,0.04763566,-7.280366116762162,0.0003,17.02393504679203,0.2,0.42939453125,0.8141369670629501,-0.06633943348424509,700,5.591967582702637,53.8,48.79336960195796
844,-37.04318354,172,145408,71,94.18,,,,,,,,,,,,,
853,-47.40670578,172,147456,72,112.11,0.5955621004104614,0.021851815,-7.215236100554466,0.0003,55.112108778953555,0.2,0.241552734375,0.7105498015880585,-0.05309726435225457,710,24.765735626220703,,
862,-49.568582150000005,173,149504,73,119.89,0.5911669731140137,0.026107825,-7.165337979793549,0.0003,40.5494588136673,0.2,0.255810546875,0.7319859862327576,-0.04738470588636119,720,5.079078674316406,,
,,,150000,,,0.5827937722206116,0.04805816,-7.057533577084541,0.0003,19.896957339346407,0.2,0.3888671875,0.8428466022014618,-0.0608344154257793,730,10.70076847076416,286.3,200.41912142914953
875,-58.27661129000001,173,151552,74,141.16,,,,,,,,,,,,,
883,-52.713247360000004,173,153600,75,136.94,0.5792604684829712,0.024677973,-6.991337704658508,0.0003,34.36388865709305,0.2,0.25849609375,0.8442799150943756,-0.0577016062947223,740,13.45128345489502,,
,,,155000,,,0.5754187703132629,0.01923474,-6.9472312241792675,0.0003,82.13921670913696,0.2,0.216064453125,0.5811848044395447,-0.05621694012661464,750,43.337493896484375,43.6,42.66971579818055
893,-35.92791105999999,174,155648,76,108.21,,,,,,,,,,,,,
903,-34.41897426,174,157696,77,114.51,0.5675030946731567,0.035266504,-6.844023379683494,0.0003,27.634680169820786,0.2,0.34501953125,0.9092183858156204,-0.06511262505082413,760,10.886453628540039,,
913,-17.33574939,174,159744,78,76.96,0.5614068508148193,0.029360447,-6.755162578821182,0.0003,26.033022257685662,0.2,0.325341796875,0.8805748447775841,-0.06243212905828841,770,10.478292465209961,,
,,,160000,,,0.5568773746490479,0.024844091,-6.6802327439188955,0.0003,46.57016469240189,0.2,0.256591796875,0.6918627023696899,-0.06267594566161279,780,16.18224334716797,138.5,85.55720120461629
927,-21.644333239999995,174,161792,79,86.14,,,,,,,,,,,,,
936,-25.0948127,174,163840,80,101.8,0.5522429943084717,0.026873592,-6.621141435205937,0.0003,36.77766838371754,0.2,0.27578125,0.7380123734474182,-0.057475906040053815,790,15.544950485229492,,
,,,165000,,,0.5506541728973389,0.022242986,-6.576293689012528,0.0003,73.68060180544853,0.2,0.248095703125,0.6711424887180328,-0.06035762628307566,800,32.03095626831055,141.0,98.52380189343822
948,-17.759858870000002,174,165888,81,75.23,,,,,,,,,,,,,
958,-19.011961519999996,175,167936,82,87.36,0.5493896007537842,0.024119314,-6.560048128664493,0.0003,62.508271414041516,0.2,0.261865234375,0.6898037195205688,-0.06040051625168417,810,23.21259880065918,,
966,-8.90073265,175,169984,83,61.12,0.5455024838447571,0.025513917,-6.519546914100647,0.0003,63.95144114494324,0.2,0.297607421875,0.689038872718811,-0.06656417640915606,820,33.023502349853516,,
,,,170000,,,0.5406657457351685,0.02788483,-6.4490758523344995,0.0003,59.5522455573082,0.2,0.292822265625,0.376906156539917,-0.06601109237817582,830,28.814668655395508,178.0,140.64405603162595
977,-7.83261126,175,172032,84,66.17,,,,,,,,,,,,,
986,-10.963907939999999,176,174080,85,74.89,0.5354853272438049,0.038157128,-6.368880076706409,0.0003,25.589913529157638,0.2,0.358642578125,0.864545464515686,-0.060369799417094326,840,6.001904010772705,,
,,,175000,,,0.5308661460876465,0.034394097,-6.301270341873169,0.0003,26.7168436139822,0.2,0.35703125,0.8664112389087677,-0.06544430107169319,850,10.148510932922363,139.2,108.45583894817392
995,-14.45167034,176,176128,86,84.48,,,,,,,,,,,,,
1004,-14.74486488,177,178176,87,94.99,0.5275613069534302,0.030157208,-6.244082987308502,0.0003,35.267937135696414,0.2,0.32177734375,0.8075519055128098,-0.06753987217962276,860,17.421602249145508,,
,,,180000,,,0.5216543078422546,0.032788124,-6.170042651891708,0.0003,35.53710485696793,0.2,0.332470703125,0.835746169090271,-0.0661678272561403,870,13.557435035705566,153.7,119.17096607229905
1017,-11.48083433,177,180224,88,88.56,,,,,,,,,,,,,
1026,-2.87554535,177,182272,89,71.05,0.5178046822547913,0.02623187,-6.102683211863041,0.0003,68.69630181789398,0.2,0.274365234375,0.28851014375686646,-0.06349687791080214,880,38.75326919555664,,
1035,-5.9333547399999995,177,184320,90,91.2,0.5136574506759644,0.03547191,-6.038239747285843,0.0003,42.17051306962967,0.2,0.351171875,0.8305868059396744,-0.07055369683657772,890,18.33927345275879,,
,,,185000,,,0.5070317983627319,0.038997293,-5.948432336747646,0.0003,25.806237292289733,0.2,0.369921875,0.786193460226059,-0.06718400506506442,900,9.770535469055176,163.2,104.59144898394588
1047,-3.9127014300000003,177,186368,91,101.58,,,,,,,,,,,,,
1055,-1.5341690500000005,178,188416,92,102.78,0.5026155710220337,0.03518837,-5.869209572672844,0.0003,26.14962081313133,0.2,0.347216796875,0.8645866215229034,-0.06786602440988646,910,8.888187408447266,,
,,,190000,,,0.497847318649292,0.03754308,-5.790694744884968,0.0003,28.719489100575448,0.2,0.376513671875,0.8558971881866455,-0.06662557953677606,920,13.350932121276855,247.6,184.33983467415092
1067,-0.7983606699999996,178,190464,93,111.54,,,,,,,,,,,,,
1075,-3.519808079999999,179,192512,94,128.94,0.49572455883026123,0.04175889,-5.742185556888581,0.0003,24.441943216323853,0.2,0.405419921875,0.8909316286444664,-0.0688755239272723,930,13.95260238647461,,
1083,-5.18909264,179,194560,95,138.47,0.49280422925949097,0.03103705,-5.701736022531986,0.0003,32.733545765280724,0.2,0.320166015625,0.8251363337039948,-0.06536131602479145,940,8.029958724975586,,
,,,195000,,,0.4890204668045044,0.04054393,-5.644632880389691,0.0003,18.41880921125412,0.2,0.38212890625,0.7642740607261658,-0.06597599521046504,950,7.5479302406311035,50.6,61.29732761606574
1092,-4.471841129999999,179,196608,96,131.47,,,,,,,,,,,,,
1100,-8.314386029999998,180,198656,97,150.64,0.48596808314323425,0.025230408,-5.590012863278389,0.0003,50.442811000347135,0.2,0.274609375,0.6301591098308563,-0.0661387474683579,960,16.1671199798584,,
,,,200000,,,0.4812759459018707,0.04711358,-5.517318542301655,0.0003,12.485369388759135,0.2,0.4220703125,0.5719554126262665,-0.06038916121178772,970,4.38574743270874,472.7,330.0476888542733
1117,-3.4721108499999995,179,200704,98,116.26,,,,,,,,,,,,,
1126,-0.7657091200000004,180,202752,99,101.23,0.47911709547042847,0.02159588,-5.471129395067692,0.0003,72.47508116960526,0.2,0.25498046875,0.2559767961502075,-0.06365900373493787,980,33.99830627441406,,
1134,1.3358728500000003,180,204800,100,93.02,0.4767428934574127,0.024493802,-5.431214973330498,0.0003,68.44989442825317,0.2,0.257666015625,0.3359651565551758,-0.06120245175843593,990,26.474287033081055,,
,,,205000,,,0.47349944710731506,0.028537318,-5.386368651688099,0.0003,39.322164899110795,0.2,0.29921875,0.5635403096675873,-0.06482453469070606,1000,14.579426765441895,174.9,145.39574905439514
1146,0.12867950000000053,180,206848,101,104.57,,,,,,,,,,,,,
1153,1.8375399599999989,181,208896,102,99.51,0.4689050316810608,0.03366778,-5.312504255771637,0.0003,31.874934694170953,0.2,0.339599609375,0.6191289722919464,-0.06805647590081207,1010,18.674718856811523,,
,,,210000,,,0.46442586183547974,0.04832999,-5.234292879700661,0.0003,14.141070154309272,0.2,0.427734375,0.7042649686336517,-0.06345799325499683,1020,7.482373237609863,172.3,145.933779917378
1163,1.3980034500000007,181,210944,103,112.31,,,,,,,,,,,,,
1171,0.5053693399999998,181,212992,104,116.96,0.4611350893974304,0.02923537,-5.17364664375782,0.0003,36.51175960302353,0.2,0.32216796875,0.48046714067459106,-0.06552372852602276,1030,13.701290130615234,,
,,,215000,,,0.4586782455444336,0.033421293,-5.118685595691204,0.0003,38.15193953514099,0.2,0.34189453125,0.681420236825943,-0.06464445079036522,1040,19.335647583007812,137.9,110.53576245498843
1182,1.5108578,181,215040,105,127.83,,,,,,,,,,,,,
1190,3.33235853,182,217088,106,136.39,0.45437145233154297,0.031211805,-5.062869516015053,0.0003,37.47854324579239,0.2,0.332568359375,0.680170327425003,-0.06763442961382679,1050,13.780810356140137,,
1199,6.99613267,182,219136,107,126.46,0.4509691596031189,0.034104504,-4.992077298462391,0.0003,31.12396780848503,0.2,0.360107421875,0.6633020639419556,-0.07009027509775478,1060,14.880314826965332,,
,,,220000,,,0.44390684366226196,0.058540914,-4.88884916305542,0.0003,14.224383467435837,0.2,0.453271484375,0.7158224582672119,-0.06868001253751572,1070,6.167693138122559,139.6,162.93649372346118
1211,9.05133857,182,221184,108,134.86,,,,,,,,,,,,,
1221,12.46595662,182,223232,109,138.79,0.4406569004058838,0.037033748,-4.797186897695065,0.0003,22.550280979275705,0.2,0.413232421875,0.6638903021812439,-0.06916785272478591,1080,8.86257553100586,,
,,,225000,,,0.4370938837528229,0.03334508,-4.74848730713129,0.0003,34.6750311255455,0.2,0.342041015625,0.6692969799041748,-0.06537150571239181,1090,14.208172798156738,288.2,252.90548055612015
1238,16.18692549,181,225280,110,145.72,,,,,,,,,,,,,
1247,16.521476179999997,182,227328,111,164.54,0.43113458156585693,0.049850315,-4.648375314474106,0.0003,13.895602764189244,0.2,0.444921875,0.6371051371097565,-0.06862200179311913,1100,5.864745140075684,,
1255,20.771856049999997,182,229376,112,162.28,0.42575594782829285,0.060353316,-4.5417637303471565,0.0003,13.431948277354241,0.2,0.445458984375,0.7428139746189117,-0.06482799638470169,1110,3.4752728939056396,,
,,,230000,,,0.42471081018447876,0.020544577,-4.499081678688526,0.0003,78.89186197519302,0.2,0.23271484375,0.4764862656593323,-0.05912505961314309,1120,33.96055221557617,336.0,303.4080243164091
1268,22.144167350000004,182,231424,113,163.75,,,,,,,,,,,,,
1275,23.259016830000004,183,233472,114,173.24,0.4206736385822296,0.02888979,-4.445223207771778,0.0003,41.52099148929119,0.2,0.294482421875,0.6966401040554047,-0.06652281352726278,1130,16.124849319458008,,
,,,235000,,,0.4172958731651306,0.032204643,-4.381250685453415,0.0003,31.94638870358467,0.2,0.319677734375,0.6895242631435394,-0.0564368003688287,1140,20.78946876525879,97.8,112.7110410471214
1287,26.180960510000006,182,235520,115,185.07,,,,,,,,,,,,,
1296,28.548850920000003,183,237568,116,170.64,0.41337889432907104,0.028211161,-4.308159445226193,0.0003,35.53652941584587,0.2,0.322998046875,0.6535469889640808,-0.0633964584209025,1150,11.48965835571289,,
1306,28.655648060000004,183,239616,117,159.59,0.4111796021461487,0.023649413,-4.249792066216469,0.0003,61.854290527105334,0.2,0.2529296875,0.6173311173915863,-0.058997198299039155,1160,32.794742584228516,,
,,,240000,,,0.40843573212623596,0.038070545,-4.200652697682381,0.0003,25.76600624024868,0.2,0.3720703125,0.4918931722640991,-0.06897541226935573,1170,9.538423538208008,107.7,115.80044978855877
1315,29.892339909999997,183,241664,118,128.89,,,,,,,,,,,,,
1322,31.49704597,184,243712,119,116.93,0.4069472849369049,0.031837583,-4.15428656488657,0.0003,54.3841587305069,0.2,0.306298828125,0.49766337871551514,-0.06551696700917091,1180,24.063865661621094,,
,,,245000,,,0.4051305651664734,0.036541805,-4.1250805541872975,0.0003,50.992775017023085,0.2,0.37509765625,0.5661334097385406,-0.07082993820076808,1190,20.20156478881836,374.9,301.4325094842352
1338,31.438304900000002,183,245760,120,98.01,,,,,,,,,,,,,
1346,35.270421809999995,184,247808,121,107.85,0.40269604325294495,0.03503059,-4.085617691278458,0.0003,50.14285690188408,0.2,0.365234375,0.5723675787448883,-0.07194115335296374,1200,24.5910587310791,,
