eval/mean_reward,time/total_timesteps,eval/mean_ep_length,time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/entropy_loss,train/std,train/clip_range,train/clip_fraction,train/n_updates,train/loss,train/learning_rate,train/approx_kl
-59.07714787721634,41000,50.0,,,,,,-0.00706884256505873,0.991140142083168,2.4058874536305668,-1.816325544565916,0.5908596515655518,0.2,0.117626953125,200,1.2154545783996582,0.0003,0.008326227
-59.07714787721634,42000,50.0,,,,,,,,,,,,,,,,
-59.07714787721634,43000,50.0,,,,,,,,,,,,,,,,
,43008,,158,21,-66.61029851,270,50.0,,,,,,,,,,,
-59.35444037914276,44000,50.0,,,,,,-0.009419288628851063,0.9901290908455849,3.0128904659301043,-1.7448323130607606,0.5689454078674316,0.2,0.066357421875,210,1.3474153280258179,0.0003,0.006950274
-59.35444037914276,45000,50.0,,,,,,,,,,,,,,,,
,45056,,166,22,-66.07812777000001,270,50.0,,,,,,,,,,,
-59.44927353858948,46000,50.0,,,,,,-0.005835252959514037,0.9898582985624671,2.5150057420134546,-1.679492424428463,0.5531063675880432,0.2,0.083349609375,220,2.111537218093872,0.0003,0.012994969
-59.44927353858948,47000,50.0,,,,,,,,,,,,,,,,
,47104,,174,23,-65.7767848,270,50.0,,,,,,,,,,,
-59.02144916057587,48000,50.0,,,,,,-0.007789869295083918,0.9940179917030036,1.6261284654960035,-1.6220279932022095,0.5387157797813416,0.2,0.09755859375,230,0.5591628551483154,0.0003,0.0064203083
-59.02144916057587,49000,50.0,,,,,,,,,,,,,,,,
,49152,,181,24,-65.95443655,271,50.0,,,,,,,,,,,
-59.672758573293684,50000,50.0,,,,,,-0.006050851137842983,0.9935651519335806,1.6213807493448258,-1.5659760270267724,0.5243500471115112,0.2,0.101220703125,240,0.827237069606781,0.0003,0.0106743
-59.672758573293684,51000,50.0,,,,,,,,,,,,,,,,
,51200,,188,25,-65.66506688999999,271,50.0,,,,,,,,,,,
-59.374960380792615,52000,50.0,,,,,,-0.00010701347055146471,0.9949064441025257,1.3669273871928453,-1.5210427224636078,0.5163694620132446,0.2,0.17529296875,250,0.8436628580093384,0.0003,0.006759365
-59.374960380792615,53000,50.0,,,,,,,,,,,,,,,,
,53248,,196,26,-64.73657750000001,271,50.0,,,,,,,,,,,
-58.69879564642906,54000,50.0,,,,,,-0.01046229784260504,0.9938898230902851,1.2158080136403442,-1.464886125177145,0.500363290309906,0.2,0.101904296875,260,0.45300179719924927,0.0003,0.007068994
-58.69879564642906,55000,50.0,,,,,,,,,,,,,,,,
,55296,,203,27,-62.996058430000005,271,50.0,,,,,,,,,,,
-58.27003486156464,56000,50.0,,,,,,-0.007675239903619513,0.9939902117475867,1.2064134126529098,-1.4066264253109693,0.48828256130218506,0.2,0.137255859375,270,0.6060643792152405,0.0003,0.019845381
-58.27003486156464,57000,50.0,,,,,,,,,,,,,,,,
,57344,,211,28,-61.925471910000006,271,50.0,,,,,,,,,,,
-58.22753242254257,58000,50.0,,,,,,-0.012670358343166299,0.9942841986194253,1.2023738279938698,-1.3520785048604012,0.4776483178138733,0.2,0.12119140625,280,0.6073586344718933,0.0003,0.010471724
-58.22753242254257,59000,50.0,,,,,,,,,,,,,,,,
,59392,,218,29,-60.831007199999995,271,50.0,,,,,,,,,,,
-57.84535735845566,60000,50.0,,,,,,-0.010035116724611725,0.9928634082898498,1.247147560492158,-1.2972329691052438,0.4650331735610962,0.2,0.0796875,290,0.8158206343650818,0.0003,0.008856824
-57.84535735845566,61000,50.0,,,,,,,,,,,,,,,,
,61440,,226,30,-60.27343725,271,50.0,,,,,,,,,,,
-56.85412133932114,62000,50.0,,,,,,-0.009405981213785709,0.9958038036711514,0.7993354903534055,-1.2282182283699512,0.4470996856689453,0.2,0.130810546875,300,0.38395610451698303,0.0003,0.011398367
-56.85412133932114,63000,50.0,,,,,,,,,,,,,,,,
,63488,,234,31,-59.639515689999996,271,50.0,,,,,,,,,,,
-55.51638001203537,64000,50.0,,,,,,-0.004534170609258581,0.9955257647670805,0.8894465859979391,-1.1529138907790184,0.4343903064727783,0.2,0.1564453125,310,0.46233275532722473,0.0003,0.011667968
-55.51638001203537,65000,50.0,,,,,,,,,,,,,,,,
,65536,,241,32,-58.67151629999999,271,50.0,,,,,,,,,,,
-55.902536529302594,66000,50.0,,,,,,-0.005784087473875843,0.9962143287993968,0.7358316006138921,-1.0930820278823377,0.42365777492523193,0.2,0.12490234375,320,0.3327175974845886,0.0003,0.008140264
-55.902536529302594,67000,50.0,,,,,,,,,,,,,,,,
,67584,,249,33,-57.80605385999999,270,50.0,,,,,,,,,,,
-55.03207013607025,68000,50.0,,,,,,-0.00532685924845282,0.9964134057518095,0.6739704079926014,-1.0346255082637072,0.4111906588077545,0.2,0.11103515625,330,0.25103047490119934,0.0003,0.005670267
-55.03207013607025,69000,50.0,,,,,,,,,,,,,,,,
,69632,,257,34,-57.32609202999999,270,50.0,,,,,,,,,,,
-53.94347461163998,70000,50.0,,,,,,0.009650456334929914,0.9965426654089242,0.6482835050672293,-0.9675240028649569,0.3994835615158081,0.2,0.22890625,340,0.334081768989563,0.0003,0.008204579
-53.94347461163998,71000,50.0,,,,,,,,,,,,,,,,
,71680,,264,35,-56.292132529999996,270,50.0,,,,,,,,,,,
-52.35763475894928,72000,50.0,,,,,,-0.006965889275306836,0.9968195797409862,0.491109181381762,-0.9039212558418512,0.38794004917144775,0.2,0.097705078125,350,0.20443877577781677,0.0003,0.015566777
-52.35763475894928,73000,50.0,,,,,,,,,,,,,,,,
,73728,,272,36,-55.16552686,270,50.0,,,,,,,,,,,
-50.21230752766132,74000,50.0,,,,,,-0.004504729503969429,0.99302749754861,0.8574318951927126,-0.8306196372956037,0.3765830397605896,0.2,0.1484375,360,0.18606221675872803,0.0003,0.017331012
-50.21230752766132,75000,50.0,,,,,,,,,,,,,,,,
,75776,,280,37,-53.98256034,270,50.0,,,,,,,,,,,
-48.84826899170876,76000,50.0,,,,,,-0.00576009382493794,0.9969914348330349,0.48992700641974807,-0.7613430811092258,0.3648543357849121,0.2,0.20810546875,370,0.1867310106754303,0.0003,0.01811792
-48.84826899170876,77000,50.0,,,,,,,,,,,,,,,,
,77824,,288,38,-52.48539290000001,270,50.0,,,,,,,,,,,
-47.609099346399304,78000,50.0,,,,,,-0.006568826240254566,0.9950788477435708,0.6408093351870775,-0.6983556136488914,0.35400936007499695,0.2,0.151025390625,380,0.2770118713378906,0.0003,0.014116071
-47.609099346399304,79000,50.0,,,,,,,,,,,,,,,,
,79872,,295,39,-51.49713984,269,50.0,,,,,,,,,,,
-45.19602771699429,80000,50.0,,,,,,-0.00431218920275569,0.9965519113466144,0.4379782595206052,-0.6275355091318489,0.34140047430992126,0.2,0.18125,390,0.20494291186332703,0.0003,0.015592462
-45.19602771699429,81000,50.0,,,,,,,,,,,,,,,,
,81920,,303,40,-50.07763096000001,269,50.0,,,,,,,,,,,
-46.61999342143535,82000,50.0,,,,,,-0.008210003071872052,0.9946879181079566,0.552689965069294,-0.5639597799628973,0.33208346366882324,0.2,0.18564453125,400,0.2197144329547882,0.0003,0.017579623
-46.61999342143535,83000,50.0,,,,,,,,,,,,,,,,
,83968,,311,41,-49.425500480000004,269,50.0,,,,,,,,,,,
-48.43998394012451,84000,50.0,,,,,,-0.005552436568541453,0.9959721164777875,0.4163463659118861,-0.5043477930128575,0.32356008887290955,0.2,0.198095703125,410,0.14985622465610504,0.0003,0.012878697
-48.43998394012451,85000,50.0,,,,,,,,,,,,,,,,
-48.43998394012451,86000,50.0,,,,,,,,,,,,,,,,
,86016,,319,42,-49.87958954999999,269,50.0,,,,,,,,,,,
-45.179933899641036,87000,50.0,,,,,,-0.011264601757284253,0.9969330802559853,0.4155710377264768,-0.45166573096066714,0.31584540009498596,0.2,0.1654296875,420,0.12668924033641815,0.0003,0.012826223
-45.179933899641036,88000,50.0,,,,,,,,,,,,,,,,
,88064,,327,43,-49.62772859,269,50.0,,,,,,,,,,,
-41.92069409489632,89000,50.0,,,,,,-0.0038881463959114628,0.9961918562185019,0.4444976907223463,-0.3913247251883149,0.3053584098815918,0.2,0.167529296875,430,0.17298918962478638,0.0003,0.013254955
-41.92069409489632,90000,50.0,,,,,,,,,,,,,,,,
,90112,,335,44,-47.45828272,268,50.0,,,,,,,,,,,
-43.45126351267099,91000,50.0,,,,,,-0.0021663362596882505,0.9932730961591005,0.5753241983242333,-0.3263688342645764,0.29553675651550293,0.2,0.190673828125,440,0.2716999351978302,0.0003,0.013948939
-43.45126351267099,92000,50.0,,,,,,,,,,,,,,,,
,92160,,343,45,-45.98289088000001,268,50.0,,,,,,,,,,,
-42.62649001628161,93000,50.0,,,,,,-0.004519164854718838,0.9945096587762237,0.5357451809570193,-0.2618119493126869,0.2856062650680542,0.2,0.181884765625,450,0.23498810827732086,0.0003,0.013404147
-42.62649001628161,94000,50.0,,,,,,,,,,,,,,,,
,94208,,351,46,-45.84053176,268,50.0,,,,,,,,,,,
-41.02494905740023,95000,50.0,,,,,,-0.00545681023504585,0.9955597086809576,0.4461731120012701,-0.19620345924049615,0.27630868554115295,0.2,0.152880859375,460,0.20873630046844482,0.0003,0.008141942
-41.02494905740023,96000,50.0,,,,,,,,,,,,,,,,
,96256,,359,47,-45.10356303,267,50.0,,,,,,,,,,,
-38.614925374090674,97000,50.0,,,,,,-0.0034800029709003864,0.9943021545186639,0.45059693171642723,-0.133772512152791,0.26808446645736694,0.2,0.19287109375,470,0.19881881773471832,0.0003,0.012328716
-38.614925374090674,98000,50.0,,,,,,,,,,,,,,,,
,98304,,366,48,-42.909006360000014,267,50.0,,,,,,,,,,,
-34.043719379603864,99000,50.0,,,,,,-0.006897936305904295,0.9914016956463456,0.5238265261054039,-0.06886234767735004,0.2585805654525757,0.2,0.1908203125,480,0.31919440627098083,0.0003,0.01564757
-34.043719379603864,100000,50.0,,,,,,,,,,,,,,,,
,100352,,374,49,-38.975534110000005,267,50.0,,,,,,,,,,,
-26.52403669208288,101000,50.0,,,,,,-0.01207595219166251,0.9829496778547764,0.6156803661957383,0.005229248106479645,0.24804142117500305,0.2,0.2236328125,490,0.23662829399108887,0.0003,0.018375754
-26.52403669208288,102000,50.0,,,,,,,,,,,,,,,,
,102400,,381,50,-34.71991626,268,50.0,,,,,,,,,,,
-17.304651579260828,103000,50.0,,,,,,-0.002250596218800638,0.9564886689186096,0.6609984160400927,0.07992064319550991,0.23848313093185425,0.2,0.2560546875,500,0.1972638964653015,0.0003,0.02582096
-17.304651579260828,104000,50.0,,,,,,,,,,,,,,,,
,104448,,390,51,-29.14267715,267,50.0,,,,,,,,,,,
-12.48354720287025,105000,50.0,,,,,,-0.013043470375123434,0.9296888187527657,0.7613971904851496,0.16184318028390407,0.2286466360092163,0.2,0.255322265625,510,0.3429439663887024,0.0003,0.03453457
-12.48354720287025,106000,50.0,,,,,,,,,,,,,,,,
,106496,,397,52,-22.746408499999998,267,50.0,,,,,,,,,,,
-10.695927251223475,107000,50.0,,,,,,-0.010654096919461153,0.649783194065094,0.530203643348068,0.25996802374720573,0.2147582769393921,0.2,0.245263671875,520,0.19583189487457275,0.0003,0.029118545
-10.695927251223475,108000,50.0,,,,,,,,,,,,,,,,
,108544,,404,53,-18.69805041,268,50.0,,,,,,,,,,,
-9.760219141095877,109000,50.0,,,,,,-0.012927071953890845,0.5774679780006409,0.5688473682850599,0.35439267456531526,0.20430083572864532,0.2,0.231103515625,530,0.25230464339256287,0.0003,0.020895883
-9.760219141095877,110000,50.0,,,,,,,,,,,,,,,,
,110592,,412,54,-16.07474363,268,50.0,,,,,,,,,,,
-9.543419828498736,111000,50.0,,,,,,-0.012321744408109226,0.8221096992492676,0.414620458194986,0.442673209682107,0.19490036368370056,0.2,0.1865234375,540,0.13442420959472656,0.0003,0.01962703
-9.543419828498736,112000,50.0,,,,,,,,,,,,,,,,
,112640,,419,55,-14.759277990000003,268,50.0,,,,,,,,,,,
-9.396656173095106,113000,50.0,,,,,,-0.011514914863801096,0.8397221863269806,0.35383812384679914,0.5195815164595843,0.1875532865524292,0.2,0.192529296875,550,0.16069604456424713,0.0003,0.01647576
-9.396656173095106,114000,50.0,,,,,,,,,,,,,,,,
,114688,,427,56,-13.657474890000001,268,50.0,,,,,,,,,,,
-9.078510423377157,115000,50.0,,,,,,-0.012029054871527478,0.8648586571216583,0.45100895198993385,0.5782952480018139,0.18219846487045288,0.2,0.18681640625,560,0.13016562163829803,0.0003,0.039963502
-9.078510423377157,116000,50.0,,,,,,,,,,,,,,,,
,116736,,435,57,-12.969449480000002,268,50.0,,,,,,,,,,,
-8.762714872229845,117000,50.0,,,,,,-0.011872254108311608,0.9110762998461723,0.3183011459186673,0.6451963551342488,0.17465953528881073,0.2,0.174658203125,570,0.14499303698539734,0.0003,0.014290588
-8.762714872229845,118000,50.0,,,,,,,,,,,,,,,,
,118784,,442,58,-12.52124585,268,50.0,,,,,,,,,,,
-8.699662169534713,119000,50.0,,,,,,-0.0022075247135944663,0.8817887678742409,0.4891474623698741,0.7045189701020718,0.17030930519104004,0.2,0.14267578125,580,0.23374423384666443,0.0003,0.010606127
-8.699662169534713,120000,50.0,,,,,,,,,,,,,,,,
,120832,,450,59,-11.756720629999997,268,50.0,,,,,,,,,,,
-8.826436113659293,121000,50.0,,,,,,-0.0189534707023995,0.9274122640490532,0.2570563891902566,0.7856927383691072,0.16210563480854034,0.2,0.1796875,590,0.05603015050292015,0.0003,0.01840945
-8.826436113659293,122000,50.0,,,,,,,,,,,,,,,,
,122880,,458,60,-11.082567529999999,268,50.0,,,,,,,,,,,
-8.642864442057908,123000,50.0,,,,,,-0.00527572903665714,0.9559539780020714,0.17892694268375636,0.859824800118804,0.15716087818145752,0.2,0.141015625,600,0.06526387482881546,0.0003,0.012487641
-8.642864442057908,124000,50.0,,,,,,,,,,,,,,,,
,124928,,465,61,-10.65867324,268,50.0,,,,,,,,,,,
-8.24326974125579,125000,50.0,,,,,,-0.007116200897144154,0.9518717713654041,0.20974962492473423,0.9244465049356222,0.1516537368297577,0.2,0.1693359375,610,0.08200638741254807,0.0003,0.013514312
-8.24326974125579,126000,50.0,,,,,,,,,,,,,,,,
,126976,,473,62,-10.51264054,268,50.0,,,,,,,,,,,
-8.687306676618755,127000,50.0,,,,,,-0.007739648740971461,0.9480951875448227,0.2526314232032746,0.9786698028445244,0.14818625152111053,0.2,0.15654296875,620,0.16791844367980957,0.0003,0.013565686
-8.687306676618755,128000,50.0,,,,,,,,,,,,,,,,
-8.687306676618755,129000,50.0,,,,,,,,,,,,,,,,
,129024,,480,63,-10.439231289999999,268,50.0,,,,,,,,,,,
-8.501881541498005,130000,50.0,,,,,,-0.007024361871299334,0.9447612650692463,0.184314026706852,1.0247222311794757,0.14447364211082458,0.2,0.182421875,630,0.06915491074323654,0.0003,0.018528713
-8.501881541498005,131000,50.0,,,,,,,,,,,,,,,,
,131072,,488,64,-10.389692649999999,268,50.0,,,,,,,,,,,
-8.432519084215164,132000,50.0,,,,,,-0.011715659251785837,0.930225282907486,0.2333070687018335,1.084614496678114,0.13970594108104706,0.2,0.169091796875,640,0.04332329332828522,0.0003,0.016509518
-8.432519084215164,133000,50.0,,,,,,,,,,,,,,,,
,133120,,495,65,-10.136000759999998,268,50.0,,,,,,,,,,,
-8.079729561880232,134000,50.0,,,,,,-0.004278295129188337,0.9631791561841965,0.17279202858917414,1.1350487586110831,0.13679294288158417,0.2,0.159716796875,650,0.07856668531894684,0.0003,0.011866504
-8.079729561880232,135000,50.0,,,,,,,,,,,,,,,,
,135168,,503,66,-10.19654115,268,50.0,,,,,,,,,,,
-8.824102024082094,136000,50.0,,,,,,-0.00618888032331597,0.9605319313704967,0.17209030259400607,1.1746750198304654,0.1341446042060852,0.2,0.17783203125,660,0.11365847289562225,0.0003,0.014843335
-8.824102024082094,137000,50.0,,,,,,,,,,,,,,,,
,137216,,511,67,-9.890295349999999,268,50.0,,,,,,,,,,,
-8.239012112468481,138000,50.0,,,,,,-0.009545681843883358,0.9205196127295494,0.26320455241948365,1.2047286678105593,0.13238130509853363,0.2,0.18623046875,670,0.08982006460428238,0.0003,0.014336409
-8.239012112468481,139000,50.0,,,,,,,,,,,,,,,,
,139264,,518,68,-9.72930147,268,50.0,,,,,,,,,,,
-8.184068435430527,140000,50.0,,,,,,-0.011437409845530055,0.9671417139470577,0.21402701342012734,1.2409987363964319,0.12965917587280273,0.2,0.214794921875,680,0.09200810641050339,0.0003,0.021613976
-8.184068435430527,141000,50.0,,,,,,,,,,,,,,,,
,141312,,526,69,-9.67359913,268,50.0,,,,,,,,,,,
-8.157980521209538,142000,50.0,,,,,,-0.009566107406863011,0.9631195291876793,0.18463668378535658,1.2855153147131204,0.12684114277362823,0.2,0.188916015625,690,0.09993908554315567,0.0003,0.014459135
-8.157980521209538,143000,50.0,,,,,,,,,,,,,,,,
,143360,,534,70,-9.62964217,267,50.0,,,,,,,,,,,
-8.196736370865256,144000,50.0,,,,,,-0.008022429313859903,0.9784659501165152,0.13773396864999085,1.3406280148774385,0.12291833013296127,0.2,0.1837890625,700,0.05373084545135498,0.0003,0.014961081
-8.196736370865256,145000,50.0,,,,,,,,,,,,,,,,
,145408,,542,71,-9.59005964,268,50.0,,,,,,,,,,,
-8.238359493901953,146000,50.0,,,,,,-0.0060588322929106654,0.9771102722734213,0.1338287689257413,1.4022802419960498,0.11891989409923553,0.2,0.161083984375,710,0.04830051213502884,0.0003,0.016044647
-8.238359493901953,147000,50.0,,,,,,,,,,,,,,,,
,147456,,550,72,-9.65713282,267,50.0,,,,,,,,,,,
-8.411422398686408,148000,50.0,,,,,,-0.01001425504218787,0.9606626257300377,0.2350872853770852,1.4284726195037365,0.11928468197584152,0.2,0.201806640625,720,0.14113152027130127,0.0003,0.01791624
-8.411422398686408,149000,50.0,,,,,,,,,,,,,,,,
,149504,,558,73,-9.26698396,267,50.0,,,,,,,,,,,
-8.253333698213101,150000,50.0,,,,,,-0.005847249814542011,0.9756185673177242,0.22694357761647552,1.435604501515627,0.11827683448791504,0.2,0.187841796875,730,0.1620025932788849,0.0003,0.022038523
-8.253333698213101,151000,50.0,,,,,,,,,,,,,,,,
,151552,,566,74,-9.04448107,267,50.0,,,,,,,,,,,
-8.085235229693353,152000,50.0,,,,,,-0.005114894258440472,0.9779938701540232,0.22668133613187819,1.461384404450655,0.11598364263772964,0.2,0.154638671875,740,0.10531343519687653,0.0003,0.017488953
-8.085235229693353,153000,50.0,,,,,,,,,,,,,,,,
,153600,,574,75,-8.809390190000002,267,50.0,,,,,,,,,,,
-8.055949540622532,154000,50.0,,,,,,-0.008066933395457453,0.9764022193849087,0.1837823796784505,1.4974080592393875,0.11420181393623352,0.2,0.1900390625,750,0.05772177502512932,0.0003,0.018563116
-8.055949540622532,155000,50.0,,,,,,,,,,,,,,,,
,155648,,581,76,-8.56769393,267,50.0,,,,,,,,,,,
-8.138010183162987,156000,50.0,,,,,,-0.0064582830644212665,0.9840537365525961,0.16755906734615564,1.5324484147131443,0.1118088960647583,0.2,0.185693359375,760,0.056073278188705444,0.0003,0.014599928
-8.138010183162987,157000,50.0,,,,,,,,,,,,,,,,
,157696,,589,77,-8.8342058,267,50.0,,,,,,,,,,,
-7.913494706340134,158000,50.0,,,,,,-0.008292914577759802,0.9770116601139307,0.20071391162928193,1.5766237571835517,0.10937710106372833,0.2,0.16728515625,770,0.11636237055063248,0.0003,0.012342749
-7.913494706340134,159000,50.0,,,,,,,,,,,,,,,,
,159744,,597,78,-8.803526060000001,267,50.0,,,,,,,,,,,
-7.9647964367643,160000,50.0,,,,,,-0.005896698516153265,0.9868901995941997,0.17019242325332015,1.6169758319854737,0.10731840133666992,0.2,0.232177734375,780,0.08442960679531097,0.0003,0.017777558
-7.9647964367643,161000,50.0,,,,,,,,,,,,,,,,
,161792,,605,79,-8.77500914,267,50.0,,,,,,,,,,,
-8.228396131237968,162000,50.0,,,,,,-0.011249985176254996,0.977560393512249,0.1570003387867473,1.655784998834133,0.10551214218139648,0.2,0.229931640625,790,0.08634151518344879,0.0003,0.0175611
-8.228396131237968,163000,50.0,,,,,,,,,,,,,,,,
,163840,,613,80,-8.79357899,267,50.0,,,,,,,,,,,
-8.315628970600665,164000,50.0,,,,,,-0.006780882953898981,0.9766915570944548,0.27618778685573486,1.6910051189363002,0.10363272577524185,0.2,0.22734375,800,0.08348029106855392,0.0003,0.0195217
-8.315628970600665,165000,50.0,,,,,,,,,,,,,,,,
,165888,,620,81,-8.77811651,267,50.0,,,,,,,,,,,
-8.461694991216063,166000,50.0,,,,,,-0.004361591825727373,0.981851976364851,0.23461779141798617,1.7310089565813542,0.1014617308974266,0.2,0.190234375,810,0.13339807093143463,0.0003,0.012811125
-8.461694991216063,167000,50.0,,,,,,,,,,,,,,,,
,167936,,628,82,-8.63041397,267,50.0,,,,,,,,,,,
