rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/n_updates,train/actor_loss,train/critic_loss,train/ent_coef_loss,train/ent_coef,train/learning_rate,eval/mean_reward,eval/mean_ep_length
6.87,2308,146757,21752,63,4.09887348,146656,-1.595758080482483,0.4613635241985321,2.514822006225586,0.012850954197347164,0.0003,,
6.85,2309,146783,21756,63,4.163297889999999,146682,-1.5518083572387695,0.4404414892196655,0.3351532220840454,0.012861308641731739,0.0003,,
7.13,2310,146832,21760,63,4.5188329,146731,-1.5230088233947754,0.3295900225639343,-0.05926954746246338,0.012848191894590855,0.0003,,
7.17,2310,146853,21764,63,4.55873843,146752,-1.5606040954589844,0.5486024618148804,-3.015622854232788,0.012833642773330212,0.0003,,
7.0,2310,146871,21768,63,4.32773373,146770,-1.5349019765853882,0.5548542141914368,-2.644899606704712,0.012823035940527916,0.0003,,
7.25,2311,146915,21772,63,4.54416288,146814,-1.6988790035247803,0.3937820494174957,1.6511280536651611,0.012731323018670082,0.0003,,
7.19,2311,146940,21776,63,4.54049017,146839,-1.6528451442718506,0.3947177231311798,0.45383453369140625,0.012762978672981262,0.0003,,
7.04,2311,146956,21780,63,4.38503309,146855,-1.6092486381530762,0.35320180654525757,0.5496973395347595,0.012803875841200352,0.0003,,
7.17,2312,146996,21784,63,4.58923659,146895,-1.637221097946167,0.3448699116706848,-1.7142565250396729,0.012835325673222542,0.0003,,
7.24,2313,147036,21788,63,4.76923145,146935,-1.5955394506454468,0.2599327564239502,-0.2784731388092041,0.012850465252995491,0.0003,,
7.35,2313,147064,21792,63,4.91241948,146963,-1.7084755897521973,0.3454001247882843,1.8200433254241943,0.012814991176128387,0.0003,,
7.42,2314,147098,21796,63,4.94274732,146997,-1.799445629119873,0.3744775652885437,-4.626123905181885,0.012828711420297623,0.0003,,
7.36,2314,147128,21800,63,4.77021374,147027,-1.7283015251159668,0.36795055866241455,-3.2353744506835938,0.012790815904736519,0.0003,,
7.32,2314,147150,21804,63,4.69554296,147049,-1.5247409343719482,0.35265660285949707,0.11189053952693939,0.01282808743417263,0.0003,,
7.56,2315,147200,21808,63,5.14639132,147099,-1.496736764907837,0.43207240104675293,-1.4302740097045898,0.01285336259752512,0.0003,,
