train/critic_loss,rollout/ep_rew_mean,time/episodes,time/total_timesteps,train/ent_coef,time/time_elapsed,train/ent_coef_loss,train/learning_rate,rollout/ep_len_mean,time/fps,train/actor_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
0.17653024196624756,304.19686368999993,116,57808,0.01317865401506424,828,-0.9211381673812866,0.0003,554.88,69,-58.38362121582031,57707,,
0.27165403962135315,,,60000,0.01321218442171812,,0.3826065957546234,0.0003,,,-59.974613189697266,59899,886.3771078870632,1000.0
0.251224160194397,339.52924814,120,61808,0.013054901733994484,892,1.7090227603912354,0.0003,592.93,69,-60.7343864440918,61707,,
0.11143016815185547,,,65000,0.013235875405371189,,0.06747704744338989,0.0003,,,-61.874637603759766,64899,906.3561032071709,1000.0
0.1709277629852295,375.8153977300001,124,65808,0.013224349357187748,955,0.3113635778427124,0.0003,629.84,68,-62.07432556152344,65707,,
0.12399804592132568,412.75135151,128,69808,0.012843241915106773,1002,0.832359254360199,0.0003,665.97,69,-63.92831039428711,69707,,
0.09605994075536728,,,70000,0.012785938568413258,,-0.433085560798645,0.0003,,,-64.00531005859375,69899,915.3535156041384,1000.0
0.13851168751716614,465.37753397000006,132,73808,0.013314894400537014,1077,2.04551362991333,0.0003,674.14,68,-64.69561767578125,73707,,
0.0941915512084961,,,75000,0.013442636467516422,,-0.6021090745925903,0.0003,,,-65.53602600097656,74899,905.0976395485923,1000.0
0.13873715698719025,501.94713411,136,77808,0.01287801843136549,1156,-0.07015816122293472,0.0003,711.47,67,-66.61807250976562,77707,,
0.11154907941818237,,,80000,0.013362864963710308,,-1.580809473991394,0.0003,,,-66.80404663085938,79899,918.6635931432247,1000.0
0.10601577907800674,538.27088505,140,81808,0.013537013903260231,1231,-0.09420537948608398,0.0003,749.32,66,-67.62569427490234,81707,,
0.11177429556846619,,,85000,0.013382620178163052,,-1.360948920249939,0.0003,,,-67.93787384033203,84899,933.3960375811905,1000.0
0.1238614171743393,575.1539682200001,144,85808,0.013452055864036083,1306,0.08318421244621277,0.0003,786.46,65,-68.5681381225586,85707,,
0.11672145873308182,616.6493381399999,148,89808,0.013321371749043465,1362,0.3300167918205261,0.0003,814.57,65,-69.18514251708984,89707,,
0.10968075692653656,,,90000,0.013374460861086845,,-0.038936495780944824,0.0003,,,-69.24873352050781,89899,926.6112755616195,1000.0
0.1023450419306755,656.44223384,152,93808,0.013458799570798874,1439,0.05752074718475342,0.0003,845.36,65,-70.28488159179688,93707,,
0.0617617592215538,,,95000,0.013582869432866573,,-0.49010995030403137,0.0003,,,-70.06080627441406,94899,942.1915640128776,1000.0
0.07365022599697113,692.94675622,156,97808,0.013589762151241302,1514,1.3533052206039429,0.0003,883.22,64,-70.55962371826172,97707,,
0.20262663066387177,,,100000,0.01342568639665842,,-0.11207500100135803,0.0003,,,-71.37843322753906,99899,945.7426597222686,1000.0
0.39806437492370605,729.8271771999998,160,101808,0.013441989198327065,1588,-0.21029117703437805,0.0003,920.08,64,-71.42691040039062,101707,,
0.06520916521549225,,,105000,0.013123776763677597,,0.3918733298778534,0.0003,,,-72.21455383300781,104899,947.9680659718812,1000.0
0.06769926100969315,767.20198366,164,105808,0.013132916763424873,1664,-0.5893447399139404,0.0003,955.21,63,-72.22660064697266,105707,,
0.08258697390556335,804.94022667,168,109808,0.0129283107817173,1717,-0.11626490950584412,0.0003,981.04,63,-73.01895141601562,109707,,
0.08120395243167877,,,110000,0.013064112514257431,,-0.275230348110199,0.0003,,,-72.77577209472656,109899,953.3789758199825,1000.0
0.047767288982868195,837.3892431899999,172,113808,0.013052561320364475,1791,-2.2822864055633545,0.0003,1000.0,63,-73.38805389404297,113707,,
0.10687584429979324,,,115000,0.013269627466797829,,1.1984648704528809,0.0003,,,-73.3028335571289,114899,946.923495607078,1000.0
0.13129130005836487,850.1282820800001,176,117808,0.012934144586324692,1862,1.743167757987976,0.0003,1000.0,63,-73.80570983886719,117707,,
0.09589691460132599,,,120000,0.013171856291592121,,-0.34922295808792114,0.0003,,,-74.22784423828125,119899,952.7014046743512,1000.0
0.10066662728786469,858.0196765599999,180,121808,0.013115412555634975,1937,0.04037243127822876,0.0003,1000.0,62,-74.5080795288086,121707,,
0.06939113140106201,,,125000,0.012686552479863167,,1.219477891921997,0.0003,,,-74.90985870361328,124899,960.1588511914015,1000.0
0.0593232586979866,864.3916822099999,184,125808,0.013021963648498058,2014,-0.039701223373413086,0.0003,1000.0,62,-75.08238983154297,125707,,
0.06313788890838623,869.48097444,188,129808,0.013237074948847294,2070,0.07898226380348206,0.0003,1000.0,62,-74.97102355957031,129707,,
0.20034939050674438,,,130000,0.013121449388563633,,0.8786518573760986,0.0003,,,-74.67019653320312,129899,968.7049619249999,1000.0
0.10202880203723907,876.1706715,192,133808,0.012901381589472294,2151,-0.27062326669692993,0.0003,1000.0,62,-75.29473876953125,133707,,
0.05526869744062424,,,135000,0.012807928957045078,,-0.8102260231971741,0.0003,,,-75.5950927734375,134899,962.0015032641589,1000.0
0.03832922875881195,880.70819452,196,137808,0.012818665243685246,2228,-0.3823111057281494,0.0003,1000.0,61,-76.19146728515625,137707,,
0.09982318431138992,,,140000,0.012749955989420414,,-0.0679054856300354,0.0003,,,-76.04727935791016,139899,970.7606922149658,1000.0
0.05617871135473251,884.7191728199999,200,141808,0.012904291041195393,2301,1.239081621170044,0.0003,1000.0,61,-76.33329772949219,141707,,
0.04650407284498215,,,145000,0.0127665214240551,,-0.05703499913215637,0.0003,,,-76.18968200683594,144899,974.8635060854256,1000.0
0.07790661603212357,888.2662423200001,204,145808,0.012711118906736374,2374,0.13580042123794556,0.0003,1000.0,61,-76.13998413085938,145707,,
0.15049509704113007,891.2664551999998,208,149808,0.0130392424762249,2436,0.18696463108062744,0.0003,1000.0,61,-76.85575866699219,149707,,
0.23582282662391663,,,150000,0.012658670544624329,,0.38036298751831055,0.0003,,,-76.68865203857422,149899,971.5027403153479,1000.0
0.05077441409230232,894.1774479200001,212,153808,0.012948035262525082,2514,0.3648970425128937,0.0003,1000.0,61,-77.47348022460938,153707,,
0.14756208658218384,,,155000,0.012807111255824566,,0.8076807856559753,0.0003,,,-77.02957916259766,154899,962.7658503286541,1000.0
0.07814651727676392,896.8271692899999,216,157808,0.01322832889854908,2587,-1.439992904663086,0.0003,1000.0,60,-77.25099182128906,157707,,
0.07207908481359482,,,160000,0.012404663488268852,,0.6924431920051575,0.0003,,,-77.2286605834961,159899,934.0999770238996,1000.0
0.2099713832139969,899.60019117,220,161808,0.012656866572797298,2660,0.7397780418395996,0.0003,1000.0,60,-77.52252960205078,161707,,
0.05160895362496376,,,165000,0.012247173115611076,,0.753900945186615,0.0003,,,-78.308349609375,164899,972.8436876751482,1000.0
0.1736537367105484,901.95148015,224,165808,0.012522796168923378,2737,0.09265884757041931,0.0003,1000.0,60,-77.52243041992188,165707,,
0.043720684945583344,904.2269047799999,228,169808,0.012815939262509346,2791,0.009407952427864075,0.0003,1000.0,60,-78.52086639404297,169707,,
0.055301230400800705,,,170000,0.012729623354971409,,1.2084622383117676,0.0003,,,-78.55957794189453,169899,954.7841554641724,1000.0
0.050599515438079834,906.53709732,232,173808,0.012239701114594936,2861,0.35471034049987793,0.0003,1000.0,60,-78.30448913574219,173707,,
0.0892043262720108,,,175000,0.012216790579259396,,1.357346534729004,0.0003,,,-78.54188537597656,174899,971.3114531874656,1000.0
0.05502614751458168,908.5963846299998,236,177808,0.012851034291088581,2936,-0.8119134306907654,0.0003,1000.0,60,-78.55029296875,177707,,
0.06301754713058472,,,180000,0.012516180984675884,,1.4760377407073975,0.0003,,,-78.37338256835938,179899,973.4209609031677,1000.0
0.04346033185720444,910.6531007599999,240,181808,0.0126579524949193,3014,1.3252743482589722,0.0003,1000.0,60,-78.95864868164062,181707,,
0.14076288044452667,,,185000,0.012506539933383465,,-1.2788641452789307,0.0003,,,-78.58196258544922,184899,978.3985821358859,1000.0
0.049393512308597565,912.4554510099999,244,185808,0.012718315236270428,3087,-0.23355361819267273,0.0003,1000.0,60,-78.70769500732422,185707,,
0.06474502384662628,914.23703939,248,189808,0.012904413975775242,3143,0.3484801948070526,0.0003,1000.0,60,-79.04310607910156,189707,,
0.10229372978210449,,,190000,0.012685524299740791,,-0.6359485387802124,0.0003,,,-79.00691223144531,189899,972.346465947479,1000.0
0.0480998195707798,915.8612745700001,252,193808,0.01269746944308281,3217,-1.2626315355300903,0.0003,1000.0,60,-79.21835327148438,193707,,
0.05734206736087799,,,195000,0.012295804917812347,,0.3443516492843628,0.0003,,,-79.13709259033203,194899,971.8015714868903,1000.0
0.08452294766902924,917.2977811400001,256,197808,0.012624111957848072,3284,-0.4789864420890808,0.0003,1000.0,60,-79.66719055175781,197707,,
0.18451900780200958,,,200000,0.012355147860944271,,0.8724688291549683,0.0003,,,-79.64078521728516,199899,966.2639102295041,1000.0
0.038144078105688095,918.7138773400001,260,201808,0.012419336475431919,3364,0.6620346903800964,0.0003,1000.0,59,-79.55732727050781,201707,,
0.07125650346279144,,,205000,0.012460961006581783,,0.13774126768112183,0.0003,,,-79.4206314086914,204899,967.3837628712878,1000.0
0.0631653219461441,919.90305627,264,205808,0.012625419534742832,3485,0.20702892541885376,0.0003,1000.0,59,-79.44857788085938,205707,,
0.04435804858803749,920.9805852,268,209808,0.012436735443770885,3563,-0.20863676071166992,0.0003,1000.0,58,-79.74417114257812,209707,,
0.3073154091835022,,,210000,0.012810629792511463,,0.734470009803772,0.0003,,,-79.81330871582031,209899,974.6272253781557,1000.0
0.44384685158729553,921.9255933199998,272,213808,0.012302374467253685,3629,-0.4272170662879944,0.0003,1000.0,58,-79.89663696289062,213707,,
0.0322536826133728,,,215000,0.01230841875076294,,-0.5400369167327881,0.0003,,,-80.07780456542969,214899,977.2760767430067,1000.0
0.04046858847141266,922.8993760600001,276,217808,0.01220526173710823,3693,-0.26971563696861267,0.0003,1000.0,58,-79.7728271484375,217707,,
0.029971152544021606,,,220000,0.012313560582697392,,-0.15331143140792847,0.0003,,,-80.4648208618164,219899,975.5221010297537,1000.0
0.03866623714566231,923.8310712500002,280,221808,0.012356679886579514,3758,-0.3536020517349243,0.0003,1000.0,59,-80.414794921875,221707,,
0.03672916442155838,,,225000,0.012812089174985886,,1.0140550136566162,0.0003,,,-80.23597717285156,224899,972.4261941492557,1000.0
0.04020805284380913,924.61928349,284,225808,0.012241941876709461,3822,0.7013654708862305,0.0003,1000.0,59,-80.4195556640625,225707,,
0.05646637827157974,925.53115626,288,229808,0.012114381417632103,3870,0.7883670330047607,0.0003,1000.0,59,-80.52433776855469,229707,,
0.03572067990899086,,,230000,0.012082001194357872,,-0.9250349998474121,0.0003,,,-80.71900177001953,229899,973.1742335349321,1000.0
0.06899105757474899,926.22720053,292,233808,0.0121639184653759,3935,-0.45147451758384705,0.0003,1000.0,59,-80.39112854003906,233707,,
0.03808724135160446,,,235000,0.012319304049015045,,-2.009392738342285,0.0003,,,-80.789794921875,234899,981.7056984186172,1000.0
0.3542492091655731,926.9944329399998,296,237808,0.01217733509838581,4000,-8.720159530639648e-05,0.0003,1000.0,59,-80.58477783203125,237707,,
0.06763464957475662,,,240000,0.012228237465023994,,-0.35331276059150696,0.0003,,,-80.47372436523438,239899,977.605372852087,1000.0
0.08648821711540222,927.66676673,300,241808,0.012341804802417755,4063,-1.5317386388778687,0.0003,1000.0,59,-80.73731994628906,241707,,
0.04842504858970642,,,245000,0.011876776814460754,,0.7890620231628418,0.0003,,,-81.232421875,244899,979.715694463253,1000.0
0.03034389391541481,928.2578487500001,304,245808,0.012017447501420975,4127,-0.9945185780525208,0.0003,1000.0,59,-81.14470672607422,245707,,
0.04636529088020325,928.9762007600001,308,249808,0.012237921357154846,4173,0.6474581956863403,0.0003,1000.0,59,-81.04486846923828,249707,,
0.057194728404283524,,,250000,0.012242338620126247,,-0.43279945850372314,0.0003,,,-80.89588928222656,249899,975.3988018631935,1000.0
0.024277832359075546,929.57133165,312,253808,0.011906455270946026,4236,0.04947119951248169,0.0003,1000.0,59,-81.036376953125,253707,,
0.047043390572071075,,,255000,0.011867950670421124,,-1.2253632545471191,0.0003,,,-81.29695129394531,254899,981.7276961624623,1000.0
0.06118164584040642,930.2016910200001,316,257808,0.01201608870178461,4300,-0.03878912329673767,0.0003,1000.0,59,-81.3892822265625,257707,,
0.025504015386104584,,,260000,0.012060443870723248,,1.055801272392273,0.0003,,,-81.51663208007812,259899,978.275225263834,1000.0
0.018222549930214882,930.7695758,320,261808,0.01167146023362875,4364,0.22879309952259064,0.0003,1000.0,59,-81.5666275024414,261707,,
0.07817697525024414,,,265000,0.011606709100306034,,-0.1259947270154953,0.0003,,,-81.56576538085938,264899,978.027462720871,1000.0
0.022368192672729492,931.3207153100001,324,265808,0.012024886906147003,4431,-0.7503678798675537,0.0003,1000.0,59,-81.6732406616211,265707,,
0.057553306221961975,931.83325764,328,269808,0.011542213149368763,4479,-1.068253993988037,0.0003,1000.0,60,-81.37345886230469,269707,,
0.023751776665449142,,,270000,0.011721047572791576,,-0.439300537109375,0.0003,,,-81.44637298583984,269899,982.2861290812492,1000.0
0.05091402679681778,932.4130324600001,332,273808,0.012223509140312672,4543,0.8373208045959473,0.0003,1000.0,60,-81.8941421508789,273707,,
0.02323739603161812,,,275000,0.011652625165879726,,-0.9225085973739624,0.0003,,,-81.75363159179688,274899,975.4265767991543,1000.0
0.036324262619018555,932.9091159699998,336,277808,0.012068796902894974,4607,0.027813613414764404,0.0003,1000.0,60,-82.1238784790039,277707,,
0.023532425984740257,,,280000,0.011624493636190891,,-0.24037209153175354,0.0003,,,-82.14334106445312,279899,980.0351336359978,1000.0
0.021767720580101013,933.3485623499997,340,281808,0.011544865556061268,4671,0.4851076602935791,0.0003,1000.0,60,-82.09783935546875,281707,,
1.5187616348266602,,,285000,0.01174385566264391,,0.8639682531356812,0.0003,,,-81.58644104003906,284899,981.6752014577389,1000.0
0.40934473276138306,933.8047367999998,344,285808,0.011447482742369175,4736,-0.05652594566345215,0.0003,1000.0,60,-82.07638549804688,285707,,
0.04712361842393875,934.27383124,348,289808,0.011440971866250038,4783,-0.8986334204673767,0.0003,1000.0,60,-82.22700500488281,289707,,
0.028163380920886993,,,290000,0.011794638819992542,,-0.6731600761413574,0.0003,,,-81.98853302001953,289899,980.0807980895042,1000.0
0.07475592195987701,934.7505716599999,352,293808,0.011467773467302322,4846,0.09569154679775238,0.0003,1000.0,60,-82.38645935058594,293707,,
0.026633847504854202,,,295000,0.010724152438342571,,-0.40726032853126526,0.0003,,,-82.25146484375,294899,984.5980299174786,1000.0
0.026933494955301285,935.22826564,356,297808,0.011669980362057686,4909,-1.029831051826477,0.0003,1000.0,60,-82.49781799316406,297707,,
0.02816261723637581,,,300000,0.011278645135462284,,0.6857746243476868,0.0003,,,-82.37203979492188,299899,977.5688641905784,1000.0
0.0391547754406929,935.6036802099999,360,301808,0.011620531789958477,4973,0.5265471935272217,0.0003,1000.0,60,-82.4510726928711,301707,,
0.03861498460173607,,,305000,0.011471771635115147,,-0.4970998764038086,0.0003,,,-82.34697723388672,304899,979.5728322565556,1000.0
0.05447428673505783,936.0758786,364,305808,0.011306063272058964,5035,0.8177629709243774,0.0003,1000.0,60,-82.56712341308594,305707,,
0.05948803201317787,936.4104690600001,368,309808,0.011566813103854656,5083,1.3517687320709229,0.0003,1000.0,60,-82.78022766113281,309707,,
0.09255337715148926,,,310000,0.011530990712344646,,-0.6405020952224731,0.0003,,,-82.02159881591797,309899,976.6680511236191,1000.0
0.05179416760802269,936.8079635099998,372,313808,0.010974422097206116,5144,-0.6583691835403442,0.0003,1000.0,61,-82.76910400390625,313707,,
0.0349728949368,,,315000,0.01149110309779644,,0.11028397083282471,0.0003,,,-82.50672912597656,314899,981.7623015999794,1000.0
0.04359671100974083,937.1058858,376,317808,0.011213719844818115,5206,0.13115094602108002,0.0003,1000.0,61,-82.86148834228516,317707,,
0.17717966437339783,,,320000,0.011362254619598389,,-0.6182529926300049,0.0003,,,-82.66451263427734,319899,980.4224415004253,1000.0
0.026890207082033157,937.4464839799999,380,321808,0.011076435446739197,5269,-0.6109614372253418,0.0003,1000.0,61,-82.82942199707031,321707,,
0.019833695143461227,,,325000,0.011359773576259613,,-0.9291121959686279,0.0003,,,-83.29679107666016,324899,981.5709113299847,1000.0
0.06481505930423737,937.8188316600001,384,325808,0.011460301466286182,5332,0.20123343169689178,0.0003,1000.0,61,-82.73282623291016,325707,,
0.0377415306866169,938.11647545,388,329808,0.010707039386034012,5380,0.4745464026927948,0.0003,1000.0,61,-83.07579803466797,329707,,
0.033553607761859894,,,330000,0.010991211980581284,,0.8429827094078064,0.0003,,,-83.20082092285156,329899,976.8003912806511,1000.0
0.028756313025951385,938.4836302199999,392,333808,0.010961426421999931,5442,0.8155035972595215,0.0003,1000.0,61,-83.16183471679688,333707,,
0.030816536396741867,,,335000,0.010910089127719402,,-0.9885574579238892,0.0003,,,-83.02899169921875,334899,981.1402100503444,1000.0
0.08741365373134613,938.76949497,396,337808,0.010598640888929367,5504,-0.24245312809944153,0.0003,1000.0,61,-83.14781188964844,337707,,
0.029166027903556824,,,340000,0.011136019602417946,,0.5340096950531006,0.0003,,,-83.3106689453125,339899,969.6079744666815,1000.0
0.03590482473373413,939.11803665,400,341808,0.010871835052967072,5568,0.41509178280830383,0.0003,1000.0,61,-83.24565887451172,341707,,
0.037679243832826614,,,345000,0.010442327708005905,,-0.03741416335105896,0.0003,,,-83.15497589111328,344899,982.0364015340805,1000.0
0.3609822392463684,939.4045135300001,404,345808,0.01016947627067566,5631,1.19209623336792,0.0003,1000.0,61,-83.46408081054688,345707,,
0.014456918463110924,939.7106026,408,349808,0.010198407806456089,5676,0.7054720520973206,0.0003,1000.0,61,-83.64690399169922,349707,,
0.013976408168673515,,,350000,0.01024432573467493,,0.44696786999702454,0.0003,,,-83.82343292236328,349899,983.8344914972782,1000.0
0.018754515796899796,939.95746182,412,353808,0.010943273082375526,5738,-0.3271064758300781,0.0003,1000.0,61,-83.83587646484375,353707,,
0.015210039913654327,,,355000,0.010545647703111172,,0.35573610663414,0.0003,,,-83.74276733398438,354899,977.2835214495659,1000.0
0.022039856761693954,940.2547172399998,416,357808,0.011099646799266338,5800,-0.6487318277359009,0.0003,1000.0,61,-83.5122299194336,357707,,
0.044336337596178055,,,360000,0.010930182412266731,,-0.39698001742362976,0.0003,,,-83.80642700195312,359899,983.2043987572193,1000.0
0.0346166230738163,940.4876234999997,420,361808,0.010179635137319565,5862,-0.6601967811584473,0.0003,1000.0,61,-83.75477600097656,361707,,
0.04093644767999649,,,365000,0.010588694363832474,,-0.7698939442634583,0.0003,,,-83.90226745605469,364899,980.9934182584286,1000.0
0.2159576416015625,940.6904265200001,424,365808,0.010408265516161919,5924,-0.7348896861076355,0.0003,1000.0,61,-83.7952880859375,365707,,
0.020541852340102196,940.9710241799999,428,369808,0.01042752992361784,5970,0.3624235689640045,0.0003,1000.0,61,-83.9278564453125,369707,,
0.019421815872192383,,,370000,0.010666116140782833,,0.27911049127578735,0.0003,,,-83.73802185058594,369899,979.4079263687133,1000.0
0.03092927299439907,941.2140342800001,432,373808,0.010248898528516293,6032,-0.9805467128753662,0.0003,1000.0,61,-84.308349609375,373707,,
0.03179726377129555,,,375000,0.009950265288352966,,-0.9428513646125793,0.0003,,,-84.04301452636719,374899,981.2062141299248,1000.0
0.028570450842380524,941.5060345299999,436,377808,0.010367880575358868,6094,-0.23595213890075684,0.0003,1000.0,61,-84.36846923828125,377707,,
0.025545518845319748,,,380000,0.010407128371298313,,-0.3884585499763489,0.0003,,,-83.98809814453125,379899,981.5282018959522,1000.0
0.008463265374302864,941.76532454,440,381808,0.010049440898001194,6153,-0.4332195222377777,0.0003,1000.0,62,-84.30104064941406,381707,,
0.031971558928489685,,,385000,0.01004902832210064,,-0.31222981214523315,0.0003,,,-84.15061950683594,384899,981.3180179178714,1000.0
0.026487044990062714,942.0202625899999,444,385808,0.010444031096994877,6214,0.2641282081604004,0.0003,1000.0,62,-84.18574523925781,385707,,
0.045803941786289215,942.2644687999999,448,389808,0.010514170862734318,6261,0.33845317363739014,0.0003,1000.0,62,-84.04824829101562,389707,,
0.01950513757765293,,,390000,0.01071901898831129,,0.43754613399505615,0.0003,,,-84.10157775878906,389899,983.8283203542233,1000.0
0.016371089965105057,942.4435004299999,452,393808,0.009838871657848358,6324,0.1598958671092987,0.0003,1000.0,62,-84.43108367919922,393707,,
0.017327135428786278,,,395000,0.010180726647377014,,1.343456506729126,0.0003,,,-84.3963851928711,394899,985.8386450827122,1000.0
0.030143581330776215,942.6382923599999,456,397808,0.009785454720258713,6386,0.5539720058441162,0.0003,1000.0,62,-84.46904754638672,397707,,
0.015596156939864159,,,400000,0.010286583565175533,,-0.2743743658065796,0.0003,,,-84.63220977783203,399899,985.8228369772435,1000.0
0.03508181869983673,942.94105935,460,401808,0.010331966914236546,6446,-0.17421665787696838,0.0003,1000.0,62,-84.1072998046875,401707,,
0.013981402851641178,,,405000,0.010357053950428963,,0.29413914680480957,0.0003,,,-84.62792205810547,404899,977.6927572667598,1000.0
0.07963471859693527,943.1053011399999,464,405808,0.010150155052542686,6508,0.2771960496902466,0.0003,1000.0,62,-84.43341827392578,405707,,
0.022827457636594772,943.3516404699999,468,409808,0.009344637393951416,6554,0.6661268472671509,0.0003,1000.0,62,-84.51988220214844,409707,,
0.043014004826545715,,,410000,0.009549025446176529,,0.030812546610832214,0.0003,,,-84.06312561035156,409899,989.0313683211804,1000.0
0.01834087446331978,943.5477234599999,472,413808,0.00967852771282196,6616,-0.10023501515388489,0.0003,1000.0,62,-84.9537353515625,413707,,
0.03927036374807358,,,415000,0.01002427563071251,,0.15251977741718292,0.0003,,,-84.90946960449219,414899,982.4184876561164,1000.0
0.04953375458717346,943.79169714,476,417808,0.010576261207461357,6679,0.6097621321678162,0.0003,1000.0,62,-84.67497253417969,417707,,
0.02367037907242775,,,420000,0.010827663354575634,,0.13844990730285645,0.0003,,,-84.7199935913086,419899,984.1484243094922,1000.0
0.11272135376930237,944.0131208799999,480,421808,0.010583419352769852,6737,-0.04861105978488922,0.0003,1000.0,62,-84.25801086425781,421707,,
