time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,eval/mean_reward,eval/mean_ep_length
4,76,396,-5.9942788947368415,97,5.2105263157894735,-15.718666076660156,-1.764440655708313,295,0.9145658612251282,0.0003,2.490774154663086,,
4,80,418,-5.985550675,96,5.225,-15.556329727172852,-1.8940277099609375,317,0.9085493087768555,0.0003,2.411020040512085,,
4,84,434,-5.929157892857142,95,5.166666666666667,-15.335150718688965,-1.98832106590271,333,0.904199481010437,0.0003,2.8714704513549805,,
4,88,456,-5.882904136363636,95,5.181818181818182,-15.902572631835938,-2.1221137046813965,355,0.8982570767402649,0.0003,3.364809036254883,,
5,92,485,-5.881435532608695,94,5.271739130434782,-16.72542381286621,-2.2518835067749023,384,0.8904988765716553,0.0003,2.8841543197631836,,
5,96,503,-5.792791749999999,94,5.239583333333333,-16.256710052490234,-2.3936867713928223,402,0.8857256770133972,0.0003,2.2755448818206787,,
5,100,519,-5.69428685,94,5.19,-16.301328659057617,-2.4873733520507812,418,0.8815047144889832,0.0003,2.9476356506347656,,
5,104,543,-5.526675439999998,93,5.16,-16.24791717529297,-2.6262567043304443,442,0.8752132058143616,0.0003,2.911710739135742,,
6,108,566,-5.56894273,93,5.21,-17.155433654785156,-2.765678882598877,465,0.8692227602005005,0.0003,3.0365090370178223,,
6,112,595,-5.6089649900000005,93,5.35,-17.478445053100586,-2.9054203033447266,494,0.86171954870224,0.0003,3.3536930084228516,,
6,116,610,-5.525611660000001,93,5.34,-15.722208023071289,-3.020066738128662,509,0.857869565486908,0.0003,3.041144371032715,,
6,120,632,-5.389016459999998,93,5.31,-16.537960052490234,-3.1589462757110596,531,0.8522427678108215,0.0003,2.7141759395599365,,
6,124,649,-5.349440190000001,93,5.31,-16.77088737487793,-3.265380382537842,548,0.8479189276695251,0.0003,2.4575796127319336,,
7,128,667,-5.09947259,93,5.27,-15.960355758666992,-3.3442885875701904,566,0.8433632254600525,0.0003,2.354686737060547,,
7,132,684,-5.03136633,93,5.24,-17.603504180908203,-3.472050189971924,583,0.839087188243866,0.0003,3.0213370323181152,,
7,136,704,-4.87058338,93,5.13,-15.831809043884277,-3.5719125270843506,603,0.8340760469436646,0.0003,2.947209596633911,,
7,140,722,-4.81814909,93,5.15,-16.95401382446289,-3.6854772567749023,621,0.8295980095863342,0.0003,2.3966774940490723,,
7,144,740,-4.75244777,94,5.14,-16.78573989868164,-3.7778120040893555,639,0.8251401782035828,0.0003,2.686927318572998,,
8,148,759,-4.6567535499999995,94,5.11,-17.022058486938477,-3.9150140285491943,658,0.8204588890075684,0.0003,2.8140182495117188,,
8,152,797,-4.81595937,93,5.27,-16.35329818725586,-4.111530780792236,696,0.8111650943756104,0.0003,2.689110279083252,,
8,156,822,-4.86031053,94,5.33,-15.880807876586914,-4.280133247375488,721,0.8051074147224426,0.0003,2.4106321334838867,,
9,160,848,-4.8241178399999995,93,5.32,-15.938929557800293,-4.430725574493408,747,0.7988534569740295,0.0003,2.7131307125091553,,
9,164,870,-4.7362435199999995,93,5.3,-16.46626091003418,-4.537878036499023,769,0.7936091423034668,0.0003,2.6546173095703125,,
9,168,889,-4.6427401,93,5.28,-15.972114562988281,-4.62602424621582,788,0.789113461971283,0.0003,3.056102991104126,,
9,172,912,-4.63104489,93,5.32,-16.543655395507812,-4.814483642578125,811,0.7837094068527222,0.0003,3.0997719764709473,,
10,176,941,-4.72976757,93,5.45,-17.151264190673828,-4.987952709197998,840,0.7769473195075989,0.0003,3.055551052093506,,
10,180,966,-4.70650162,93,5.48,-15.806234359741211,-5.105661392211914,865,0.7711625099182129,0.0003,3.5840342044830322,,
10,184,985,-4.67176619,93,5.51,-16.143390655517578,-5.20128059387207,884,0.7667936086654663,0.0003,2.8774352073669434,,
10,188,1004,-4.66248751,93,5.48,-16.141511917114258,-5.331488609313965,903,0.7624587416648865,0.0003,3.993931770324707,,
10,192,1023,-4.564661600000001,93,5.38,-16.163497924804688,-5.409928321838379,922,0.7581453919410706,0.0003,4.10488748550415,,
11,196,1050,-4.594065070000001,93,5.47,-16.301048278808594,-5.604907035827637,949,0.752050518989563,0.0003,3.2747812271118164,,
11,200,1067,-4.63196511,93,5.48,-15.822281837463379,-5.716845512390137,966,0.7482365965843201,0.0003,4.561651229858398,,
11,204,1080,-4.586669970000001,93,5.37,-16.104171752929688,-5.741544723510742,979,0.7453300356864929,0.0003,5.327875137329102,,
11,208,1100,-4.53303367,92,5.34,-16.64529037475586,-5.852770805358887,999,0.7408854365348816,0.0003,5.198980808258057,,
12,212,1118,-4.46554579,92,5.23,-16.203754425048828,-6.000797748565674,1017,0.7369095683097839,0.0003,4.313545227050781,,
12,216,1137,-4.49985028,92,5.27,-15.483053207397461,-6.099832534790039,1036,0.7327267527580261,0.0003,3.5210750102996826,,
12,220,1160,-4.622123289999999,92,5.28,-14.885887145996094,-6.2378363609313965,1059,0.7276905179023743,0.0003,3.9143877029418945,,
12,224,1176,-4.62914395,92,5.27,-15.261354446411133,-6.353757381439209,1075,0.724204421043396,0.0003,4.658050537109375,,
12,228,1195,-4.65360225,92,5.28,-15.82850456237793,-6.492277145385742,1094,0.7200842499732971,0.0003,5.170003890991211,,
13,232,1218,-4.73434639,91,5.34,-14.621131896972656,-6.636385917663574,1117,0.7151275873184204,0.0003,4.189430236816406,,
13,236,1236,-4.69311027,91,5.32,-15.265130043029785,-6.708691596984863,1135,0.7112796306610107,0.0003,4.915585517883301,,
13,240,1262,-4.79303792,91,5.4,-15.30323600769043,-6.848891258239746,1161,0.7057581543922424,0.0003,5.252329349517822,,
13,244,1278,-4.8064933299999995,91,5.38,-14.950023651123047,-6.934412956237793,1177,0.7023830413818359,0.0003,5.459383487701416,,
14,248,1304,-4.865277399999999,91,5.45,-15.472707748413086,-7.068071365356445,1203,0.6969242691993713,0.0003,3.940767288208008,,
14,252,1318,-4.6466286299999995,91,5.21,-14.16972541809082,-7.200563907623291,1217,0.6940028071403503,0.0003,5.2419023513793945,,
14,256,1338,-4.59349778,91,5.16,-14.06515884399414,-7.289450168609619,1237,0.6898478269577026,0.0003,5.848176956176758,,
14,260,1357,-4.58090377,91,5.09,-15.35352897644043,-7.474767684936523,1256,0.6859229803085327,0.0003,7.138969898223877,,
15,264,1379,-4.511200189999999,90,5.09,-14.913299560546875,-7.56149959564209,1278,0.6814023852348328,0.0003,7.379350662231445,,
15,268,1397,-4.5863128,90,5.08,-14.425264358520508,-7.698780059814453,1296,0.6777331829071045,0.0003,7.726535320281982,,
15,272,1417,-4.5813055,90,5.05,-14.581183433532715,-7.797741413116455,1316,0.6736720204353333,0.0003,5.909618377685547,,
15,276,1441,-4.47814153,90,5.0,-14.246648788452148,-7.966053009033203,1340,0.6688318848609924,0.0003,5.141334533691406,,
16,280,1460,-4.41578666,90,4.94,-14.916973114013672,-8.04170036315918,1359,0.6650238633155823,0.0003,8.159041404724121,,
16,284,1479,-4.398995209999999,90,4.94,-14.228772163391113,-8.166951179504395,1378,0.6612372398376465,0.0003,6.534205436706543,,
16,288,1494,-4.36308952,90,4.9,-14.294848442077637,-8.240774154663086,1393,0.6582663655281067,0.0003,7.4671406745910645,,
16,292,1513,-4.4234898099999995,90,4.9,-13.854850769042969,-8.365267753601074,1412,0.6545285582542419,0.0003,5.836629867553711,,
17,296,1537,-4.46314009,90,4.87,-13.043597221374512,-8.530488967895508,1436,0.6498442888259888,0.0003,7.358832359313965,,
17,300,1554,-4.440671200000001,90,4.87,-13.139310836791992,-8.632420539855957,1453,0.6465369462966919,0.0003,7.149611473083496,,
17,304,1578,-4.47169663,90,4.98,-13.728029251098633,-8.723163604736328,1477,0.6419013142585754,0.0003,6.806267738342285,,
17,308,1594,-4.3913766700000005,90,4.94,-13.048589706420898,-8.804901123046875,1493,0.6388281583786011,0.0003,6.962980270385742,,
17,312,1615,-4.4406441,90,4.97,-13.451760292053223,-8.958517074584961,1514,0.6348167061805725,0.0003,7.360498905181885,,
18,316,1631,-4.43300104,90,4.94,-12.597724914550781,-8.950265884399414,1530,0.6317765116691589,0.0003,6.688854217529297,,
18,320,1653,-4.35794115,90,4.93,-12.755287170410156,-9.127045631408691,1552,0.6276301145553589,0.0003,8.838221549987793,,
18,324,1669,-4.34043468,89,4.93,-13.107854843139648,-9.336479187011719,1568,0.6246249079704285,0.0003,8.587343215942383,,
18,328,1697,-4.409457349999999,89,5.02,-12.589765548706055,-9.498819351196289,1596,0.6193923354148865,0.0003,5.64082670211792,,
19,332,1720,-4.40639155,89,5.02,-13.381206512451172,-9.59531021118164,1619,0.6151213049888611,0.0003,8.960184097290039,,
19,336,1747,-4.5028558,89,5.11,-12.525480270385742,-9.71303939819336,1646,0.6101484298706055,0.0003,6.529596328735352,,
19,340,1762,-4.4226242000000004,89,5.0,-12.60159969329834,-9.892927169799805,1661,0.6074045300483704,0.0003,7.380188941955566,,
19,344,1785,-4.40637216,89,5.07,-12.256016731262207,-9.908773422241211,1684,0.603226363658905,0.0003,9.938339233398438,,
20,348,1812,-4.46264686,89,5.08,-12.336359024047852,-10.098616600036621,1711,0.598360538482666,0.0003,7.38748025894165,,
20,352,1835,-4.47754199,89,5.17,-11.952156066894531,-10.272852897644043,1734,0.5942525863647461,0.0003,6.470861434936523,,
20,356,1857,-4.53287244,89,5.19,-10.926721572875977,-10.417745590209961,1756,0.5903475284576416,0.0003,7.86033821105957,,
20,360,1873,-4.49611487,89,5.16,-10.984554290771484,-10.41872787475586,1772,0.5875241160392761,0.0003,6.5855584144592285,,
21,364,1894,-4.542990839999999,89,5.15,-11.542162895202637,-10.594968795776367,1793,0.5838443040847778,0.0003,7.863101005554199,,
21,368,1913,-4.544072079999999,89,5.16,-11.830945014953613,-10.72118091583252,1812,0.5805360078811646,0.0003,7.990272521972656,,
21,372,1933,-4.53096358,89,5.16,-11.485495567321777,-10.75965690612793,1832,0.5770694613456726,0.0003,7.530196189880371,,
21,376,1953,-4.5510873599999995,89,5.12,-12.254415512084961,-10.893878936767578,1852,0.5736298561096191,0.0003,6.925487518310547,,
22,380,1974,-4.63002985,89,5.14,-11.240894317626953,-10.977434158325195,1873,0.5700477361679077,0.0003,6.916669845581055,,
22,384,1997,-4.65695284,88,5.18,-10.823160171508789,-11.129827499389648,1896,0.5661565065383911,0.0003,5.766242504119873,,
22,388,2013,-4.69254075,88,5.19,-10.942205429077148,-11.296431541442871,1912,0.5634609460830688,0.0003,9.177915573120117,,
22,392,2031,-4.59227031,88,5.18,-10.626327514648438,-11.320029258728027,1930,0.5604435205459595,0.0003,6.812882423400879,,
23,396,2054,-4.6225428,88,5.17,-11.302084922790527,-11.559867858886719,1953,0.556605875492096,0.0003,7.172935962677002,,
23,400,2079,-4.702003950000001,88,5.25,-10.741395950317383,-11.621124267578125,1978,0.5524645447731018,0.0003,7.31394100189209,,
23,404,2102,-4.748310279999999,88,5.24,-11.370173454284668,-11.67191219329834,2001,0.5486907958984375,0.0003,7.757045745849609,,
24,408,2124,-4.79762895,88,5.3,-10.849822998046875,-11.648008346557617,2023,0.5451341867446899,0.0003,7.251141548156738,,
24,412,2142,-4.7364711999999995,88,5.27,-10.792743682861328,-11.513147354125977,2041,0.5422731637954712,0.0003,5.664496421813965,,
24,416,2162,-4.73243567,88,5.31,-10.725491523742676,-11.604372024536133,2061,0.5391620397567749,0.0003,6.111614227294922,,
24,420,2193,-4.89388168,88,5.4,-10.693490982055664,-11.645998001098633,2092,0.5344268083572388,0.0003,4.8894124031066895,,
25,424,2213,-4.917202,88,5.44,-10.514986038208008,-11.637744903564453,2112,0.5313871502876282,0.0003,6.394742488861084,,
25,428,2241,-4.93085854,88,5.44,-10.354246139526367,-12.002326011657715,2140,0.5271558165550232,0.0003,6.345383644104004,,
25,432,2270,-4.98998744,88,5.5,-10.436137199401855,-12.17929458618164,2169,0.522799551486969,0.0003,5.901387691497803,,
25,436,2287,-4.85245236,87,5.4,-9.636661529541016,-12.383182525634766,2186,0.5202464461326599,0.0003,4.631824970245361,,
26,440,2311,-4.844700839999999,87,5.49,-9.768543243408203,-12.439519882202148,2210,0.5166506767272949,0.0003,5.632191181182861,,
26,444,2327,-4.791510570000001,87,5.42,-9.931185722351074,-12.435271263122559,2226,0.5142618417739868,0.0003,5.547597885131836,,
26,448,2341,-4.64890733,87,5.29,-9.450458526611328,-12.74608325958252,2240,0.5121757388114929,0.0003,6.026069164276123,,
26,452,2359,-4.62630091,87,5.24,-9.17855167388916,-12.965398788452148,2258,0.5094805955886841,0.0003,5.187507629394531,,
27,456,2375,-4.51344649,87,5.18,-9.541181564331055,-13.184410095214844,2274,0.5070775747299194,0.0003,4.636788368225098,,
27,460,2411,-4.716623449999999,87,5.38,-9.097330093383789,-13.257506370544434,2310,0.5017131567001343,0.0003,3.0336155891418457,,
27,464,2431,-4.69138982,87,5.37,-8.909711837768555,-13.326566696166992,2330,0.4987531304359436,0.0003,4.366573810577393,,
27,468,2454,-4.665413350000001,87,5.41,-8.826391220092773,-13.48345947265625,2353,0.4953738749027252,0.0003,5.075486660003662,,
28,472,2477,-4.6510638900000005,87,5.44,-9.904481887817383,-13.493029594421387,2376,0.49202045798301697,0.0003,5.034819602966309,,
28,476,2495,-4.59430457,87,5.42,-9.498527526855469,-13.520057678222656,2394,0.4894122779369354,0.0003,6.152291297912598,,
28,480,2513,-4.56741351,87,5.39,-8.885196685791016,-13.93410873413086,2412,0.4868141710758209,0.0003,4.124185562133789,,
28,484,2535,-4.60240553,87,5.38,-8.35307502746582,-13.941702842712402,2434,0.4836410880088806,0.0003,4.620372772216797,,
29,488,2552,-4.59572211,87,5.39,-8.541264533996582,-13.788464546203613,2451,0.4812116324901581,0.0003,3.84415864944458,,
29,492,2575,-4.68916118,87,5.44,-8.902376174926758,-13.742841720581055,2474,0.47799330949783325,0.0003,4.319844722747803,,
29,496,2593,-4.614168810000001,87,5.39,-8.910032272338867,-13.768531799316406,2492,0.4755138158798218,0.0003,3.7381510734558105,,
29,500,2611,-4.60922196,87,5.32,-9.024781227111816,-13.800004959106445,2510,0.47305333614349365,0.0003,4.541281223297119,,
30,504,2636,-4.58069832,87,5.34,-9.032121658325195,-14.151677131652832,2535,0.46966788172721863,0.0003,3.340888500213623,,
30,508,2655,-4.6018854,87,5.31,-8.806852340698242,-13.978952407836914,2554,0.46708789467811584,0.0003,3.8869097232818604,,
30,512,2674,-4.650179990000001,87,5.32,-8.555302619934082,-14.166694641113281,2573,0.4645238220691681,0.0003,3.510457992553711,,
30,516,2697,-4.7045329,87,5.35,-8.643129348754883,-14.220438957214355,2596,0.4614478051662445,0.0003,3.969703435897827,,
31,520,2716,-4.552547860000001,87,5.23,-8.143819808959961,-14.389854431152344,2615,0.4589676856994629,0.0003,2.102200746536255,,
31,524,2731,-4.5559506899999995,87,5.18,-8.910967826843262,-14.215934753417969,2630,0.45702889561653137,0.0003,3.129108428955078,,
31,528,2750,-4.457820539999999,87,5.09,-8.201242446899414,-14.243892669677734,2649,0.45459073781967163,0.0003,3.061819553375244,,
31,532,2775,-4.2753101000000004,87,5.05,-8.371883392333984,-14.558420181274414,2674,0.4513782560825348,0.0003,3.0886242389678955,,
32,536,2801,-4.4404172299999995,87,5.14,-8.338678359985352,-14.490702629089355,2700,0.4480378031730652,0.0003,3.224513053894043,,
32,540,2822,-4.410084219999999,87,5.11,-8.645126342773438,-14.526435852050781,2721,0.4453592896461487,0.0003,2.6491193771362305,,
32,544,2843,-4.49470706,87,5.16,-8.121577262878418,-14.82243537902832,2742,0.44268637895584106,0.0003,3.568472385406494,,
32,548,2868,-4.5637985500000005,87,5.27,-8.088800430297852,-15.16932201385498,2767,0.4395092725753784,0.0003,2.465383768081665,,
33,552,2893,-4.6174887899999995,86,5.34,-7.467602729797363,-15.152116775512695,2792,0.43634894490242004,0.0003,2.3875598907470703,,
33,556,2909,-4.64633684,86,5.34,-7.2595391273498535,-15.231197357177734,2808,0.43433842062950134,0.0003,2.396846294403076,,
33,560,2931,-4.43833231,86,5.2,-7.5490827560424805,-15.462617874145508,2830,0.4315922260284424,0.0003,2.7146506309509277,,
34,564,2959,-4.46733472,86,5.28,-7.127121448516846,-15.615236282348633,2858,0.42810508608818054,0.0003,2.3985824584960938,,
34,568,2974,-4.41868873,86,5.2,-7.672318458557129,-15.768508911132812,2873,0.42624521255493164,0.0003,2.2649013996124268,,
34,572,2998,-4.42928279,86,5.21,-7.28995418548584,-16.040937423706055,2897,0.4232640266418457,0.0003,1.8933210372924805,,
34,576,3023,-4.471224900000001,86,5.28,-7.9390411376953125,-16.179603576660156,2922,0.42016512155532837,0.0003,1.8921875953674316,,
35,580,3049,-4.44354244,86,5.36,-7.218514919281006,-16.088130950927734,2948,0.416969358921051,0.0003,3.2728638648986816,,
35,584,3075,-4.415291269999999,86,5.4,-7.039207458496094,-16.254928588867188,2974,0.4138040244579315,0.0003,2.473433494567871,,
35,588,3097,-4.414674649999999,86,5.45,-7.245229721069336,-16.32143211364746,2996,0.41114601492881775,0.0003,3.1877801418304443,,
36,592,3126,-4.374769140000001,86,5.51,-7.2872090339660645,-16.629011154174805,3025,0.4076647162437439,0.0003,1.5936172008514404,,
36,596,3152,-4.406213650000001,86,5.59,-7.236023902893066,-16.863040924072266,3051,0.4045642018318176,0.0003,2.299933433532715,,
36,600,3173,-4.3007484400000004,86,5.62,-7.247982978820801,-16.96572494506836,3072,0.4020742177963257,0.0003,1.7646328210830688,,
36,604,3198,-4.2833121599999995,86,5.62,-7.154431343078613,-17.10645866394043,3097,0.3991221487522125,0.0003,1.9355427026748657,,
37,608,3221,-4.256582030000001,86,5.66,-6.817326545715332,-17.42366600036621,3120,0.3964241147041321,0.0003,1.3271607160568237,,
37,612,3243,-4.19799381,86,5.69,-6.396178245544434,-17.327085494995117,3142,0.39385488629341125,0.0003,1.653404712677002,,
37,616,3258,-4.068181269999999,86,5.61,-6.541006088256836,-17.38072967529297,3157,0.3921121656894684,0.0003,1.6089932918548584,,
37,620,3275,-3.9526829799999996,86,5.59,-6.425126075744629,-17.649105072021484,3174,0.3901449739933014,0.0003,1.4093841314315796,,
38,624,3293,-3.9285200999999996,86,5.62,-6.766486167907715,-17.601486206054688,3192,0.38806667923927307,0.0003,1.7407658100128174,,
38,628,3313,-3.99443735,86,5.63,-6.003347396850586,-17.695293426513672,3212,0.38576921820640564,0.0003,1.4948546886444092,,
38,632,3336,-4.037442799999999,86,5.61,-6.54766845703125,-17.755558013916016,3235,0.38315171003341675,0.0003,1.448552131652832,,
38,636,3351,-3.85960909,86,5.5,-6.351059913635254,-17.917795181274414,3250,0.3814581632614136,0.0003,1.3335790634155273,,
39,640,3373,-3.923083709999999,86,5.51,-6.369585990905762,-17.949785232543945,3272,0.37899497151374817,0.0003,1.4963409900665283,,
39,644,3399,-3.8752223399999997,86,5.56,-6.150494575500488,-18.31004524230957,3298,0.3760937750339508,0.0003,1.1183748245239258,,
39,648,3415,-3.7842544399999998,86,5.47,-5.987525463104248,-18.422130584716797,3314,0.37431925535202026,0.0003,1.0675945281982422,,
39,652,3438,-3.74506128,86,5.45,-5.722744941711426,-18.654476165771484,3337,0.37177544832229614,0.0003,1.5252081155776978,,
40,656,3460,-3.8041051899999996,86,5.51,-6.200321197509766,-18.423118591308594,3359,0.3693508803844452,0.0003,1.2541989088058472,,
40,660,3483,-3.801619159999999,86,5.52,-5.862190246582031,-19.023941040039062,3382,0.36682984232902527,0.0003,1.2043781280517578,,
40,664,3507,-3.7720741500000003,86,5.48,-6.296046257019043,-19.178077697753906,3406,0.3642064332962036,0.0003,1.0104217529296875,,
40,668,3527,-3.78309668,86,5.53,-6.234786033630371,-19.381027221679688,3426,0.36202529072761536,0.0003,1.5215985774993896,,
41,672,3548,-3.76104085,86,5.5,-5.954421520233154,-19.41838836669922,3447,0.3597407937049866,0.0003,1.161330223083496,,
41,676,3564,-3.6887506400000003,86,5.41,-5.597951889038086,-19.66765594482422,3463,0.3580077886581421,0.0003,1.1375844478607178,,
41,680,3587,-3.631845270000001,86,5.38,-5.424413681030273,-19.78760528564453,3486,0.35553184151649475,0.0003,0.988542914390564,,
41,684,3609,-3.5395743000000004,86,5.34,-5.75792121887207,-19.747787475585938,3508,0.3531825542449951,0.0003,1.203707218170166,,
42,688,3631,-3.4821390999999995,86,5.34,-5.667935371398926,-19.78868293762207,3530,0.35084736347198486,0.0003,1.184518814086914,,
42,692,3651,-3.4789716299999998,86,5.25,-5.831563949584961,-20.062240600585938,3550,0.3487398624420166,0.0003,0.8486937284469604,,
42,696,3678,-3.5219888200000007,86,5.26,-5.2949042320251465,-19.769969940185547,3577,0.3459053039550781,0.0003,1.0728049278259277,,
43,700,3702,-3.55806496,86,5.29,-5.606146812438965,-20.388607025146484,3601,0.3434167802333832,0.0003,0.9973918199539185,,
43,704,3719,-3.5046773599999996,86,5.21,-5.716869354248047,-20.31359100341797,3618,0.3416736125946045,0.0003,0.9798889756202698,,
43,708,3738,-3.43815858,86,5.17,-5.2993879318237305,-20.279573440551758,3637,0.33974090218544006,0.0003,0.9401977062225342,,
43,712,3758,-3.4013158900000002,86,5.15,-5.204249858856201,-20.086288452148438,3657,0.3377230763435364,0.0003,0.9612672328948975,,
43,716,3779,-3.41738381,86,5.21,-5.180971145629883,-20.44025230407715,3678,0.3356267511844635,0.0003,0.8220464587211609,,
44,720,3795,-3.44216812,85,5.2,-5.45540714263916,-20.220474243164062,3694,0.3340422511100769,0.0003,1.0765800476074219,,
44,724,3817,-3.41028778,85,5.24,-4.934290885925293,-20.630374908447266,3716,0.33188334107398987,0.0003,0.7091208100318909,,
44,728,3842,-3.3295662200000002,85,5.29,-5.241250991821289,-20.552785873413086,3741,0.3294338583946228,0.0003,0.977413535118103,,
45,732,3868,-3.32524002,85,5.32,-5.433083534240723,-20.67913818359375,3767,0.326904296875,0.0003,0.9742286205291748,,
45,736,3890,-3.34970572,85,5.39,-5.045155048370361,-20.873079299926758,3789,0.32477450370788574,0.0003,1.0147898197174072,,
45,740,3906,-3.2426320399999997,85,5.33,-4.804086208343506,-21.351289749145508,3805,0.32323208451271057,0.0003,0.7590576410293579,,
45,744,3922,-3.179408129999999,86,5.23,-4.9890522956848145,-21.25765037536621,3821,0.32169413566589355,0.0003,1.0419104099273682,,
45,748,3945,-3.2508324200000005,85,5.3,-4.375494956970215,-21.60912322998047,3844,0.3194880485534668,0.0003,0.6532450914382935,,
46,752,3973,-3.1580010000000005,85,5.35,-4.37794303894043,-21.770526885986328,3872,0.3168182075023651,0.0003,0.7566787004470825,,
46,756,3988,-3.0726257199999996,85,5.28,-5.119909286499023,-21.75017738342285,3887,0.31539350748062134,0.0003,0.8116714954376221,,
46,760,4007,-2.9834055500000005,85,5.24,-4.20543909072876,-21.87074851989746,3906,0.31360021233558655,0.0003,0.6595209836959839,,
46,764,4032,-2.9055959500000004,85,5.25,-4.348820686340332,-21.84052085876465,3931,0.3112553656101227,0.0003,0.6152709722518921,,
47,768,4057,-2.90616379,85,5.3,-4.504652500152588,-22.094112396240234,3956,0.30892834067344666,0.0003,0.8064179420471191,,
47,772,4073,-2.8723834399999992,85,5.25,-4.712823867797852,-22.090078353881836,3972,0.30744990706443787,0.0003,0.8458574414253235,,
47,776,4096,-2.8854803700000002,85,5.32,-4.096415042877197,-22.166057586669922,3995,0.30533644556999207,0.0003,0.7341412305831909,,
47,780,4112,-2.86077327,85,5.25,-4.576173305511475,-22.45680809020996,4011,0.30388113856315613,0.0003,0.716503918170929,,
48,784,4136,-2.87287188,85,5.27,-4.63736629486084,-22.5384521484375,4035,0.30170539021492004,0.0003,0.609592854976654,,
48,788,4156,-2.7981545800000003,85,5.25,-4.373285293579102,-22.649921417236328,4055,0.2999090254306793,0.0003,0.6139001846313477,,
48,792,4185,-2.7373045600000006,85,5.34,-4.265338897705078,-22.72556495666504,4084,0.29732760787010193,0.0003,0.6376570463180542,,
49,796,4206,-2.5945565800000003,85,5.28,-4.478068828582764,-22.91705894470215,4105,0.29547205567359924,0.0003,0.6295961141586304,,
49,800,4225,-2.5502109899999996,85,5.23,-4.261356353759766,-22.743629455566406,4124,0.29380330443382263,0.0003,0.5488728880882263,,
49,804,4245,-2.5543551300000007,85,5.26,-3.7775588035583496,-23.24042320251465,4144,0.2920599579811096,0.0003,0.7070600986480713,,
49,808,4270,-2.5778074600000003,85,5.32,-4.455590724945068,-23.19118881225586,4169,0.2898922860622406,0.0003,0.5379743576049805,,
50,812,4289,-2.52355056,85,5.31,-4.45778751373291,-23.183795928955078,4188,0.28825846314430237,0.0003,0.5915621519088745,,
50,816,4307,-2.5539926399999997,85,5.28,-4.30582332611084,-23.261367797851562,4206,0.2867221534252167,0.0003,0.5544546246528625,,
50,820,4333,-2.55032189,85,5.38,-4.241520404815674,-23.696537017822266,4232,0.2845202684402466,0.0003,0.6675779819488525,,
50,824,4347,-2.49551368,85,5.3,-4.1205573081970215,-23.479116439819336,4246,0.28333890438079834,0.0003,0.6509348750114441,,
51,828,4373,-2.45023486,85,5.31,-3.858072280883789,-23.622051239013672,4272,0.2811579406261444,0.0003,0.60797119140625,,
51,832,4394,-2.41825287,85,5.26,-3.787789821624756,-23.782779693603516,4293,0.2794100046157837,0.0003,0.7907114028930664,,
51,836,4413,-2.35857421,85,5.23,-3.8115077018737793,-23.85409164428711,4312,0.27783113718032837,0.0003,0.9723305702209473,,
