time/time_elapsed,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/clip_range,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/loss,eval/mean_ep_length,eval/mean_reward
242,-76.43422086000001,177,43008,21,94.17,0.8571498394012451,0.011501014,-10.150135710835457,0.0003,126.82295656204224,0.2,0.112939453125,0.7326519787311554,-0.03485560149129015,200,49.72692108154297,,
,,,45000,,,0.8523733615875244,0.014318431,-10.089832001924515,0.0003,49.80023721456528,0.2,0.20458984375,0.6299553513526917,-0.039076611553900874,210,14.442922592163086,457.5,355.1226740932936
254,-73.25289272,176,45056,22,89.91,,,,,,,,,,,,,
261,-84.10466032999999,179,47104,23,99.81,0.8482656478881836,0.013478156,-10.05509697496891,0.0003,131.98124159574508,0.2,0.1546875,0.6779933869838715,-0.03741001896269154,220,41.14857864379883,,
268,-86.34718539999999,182,49152,24,102.94,0.8465384840965271,0.011952861,-10.031656739115714,0.0003,119.74545059204101,0.2,0.122509765625,0.7330406904220581,-0.033507536540855656,230,49.95365524291992,,
,,,50000,,,0.8410942554473877,0.012512884,-9.987388181686402,0.0003,131.82152452468873,0.2,0.13095703125,0.740380197763443,-0.036867869325215,240,57.260459899902344,263.0,229.6814621900674
279,-78.90276192,183,51200,25,92.45,,,,,,,,,,,,,
285,-67.97588564,186,53248,26,81.83,0.8321265578269958,0.016708368,-9.919631111621857,0.0003,98.66509069204331,0.2,0.181640625,0.81900954246521,-0.04244118529604748,250,51.93840026855469,,
,,,55000,,,0.8300272822380066,0.013467399,-9.871152693033219,0.0003,116.26221487522125,0.2,0.16142578125,0.8039510846138,-0.03985791724408046,260,46.38282775878906,290.8,212.12116660592147
296,-75.90441646000001,186,55296,27,91.72,,,,,,,,,,,,,
303,-82.38773441,188,57344,28,99.66,0.8237290382385254,0.015251617,-9.828818261623383,0.0003,66.2954214155674,0.2,0.181494140625,0.8618698567152023,-0.04158124589012004,270,29.635984420776367,,
310,-82.80437934999998,191,59392,29,97.74,0.8172314167022705,0.014524754,-9.763453012704849,0.0003,86.62760180830955,0.2,0.15595703125,0.8602287769317627,-0.03952152598649263,280,42.319061279296875,,
,,,60000,,,0.811827540397644,0.012999565,-9.7047769844532,0.0003,166.1092917561531,0.2,0.1447265625,0.756682887673378,-0.03869618253665976,290,54.89046859741211,467.9,344.223031092016
323,-57.80775107,190,61440,30,68.72,,,,,,,,,,,,,
328,-62.407992609999994,193,63488,31,76.88,0.8011953830718994,0.015010241,-9.620519089698792,0.0003,112.18822165727616,0.2,0.17509765625,0.8246003538370132,-0.044721904618199915,300,28.679767608642578,,
,,,65000,,,0.7963250875473022,0.017441683,-9.553853675723076,0.0003,53.24395930171013,0.2,0.20498046875,0.875688225030899,-0.044026728748576716,310,19.515872955322266,237.7,158.98462420200886
339,-78.15714226000001,193,65536,32,96.71,,,,,,,,,,,,,
346,-62.11806977000001,195,67584,33,81.05,0.7850104570388794,0.021171436,-9.461933806538582,0.0003,37.99785189032555,0.2,0.26162109375,0.8186322301626205,-0.04264050414203666,320,13.315004348754883,,
353,-70.37177412,197,69632,34,92.07,0.7800108194351196,0.012734074,-9.385218957066536,0.0003,156.32776801586152,0.2,0.146240234375,0.5621007084846497,-0.03997146717447322,330,72.79627227783203,,
,,,70000,,,0.7715070247650146,0.018175788,-9.308751556277276,0.0003,93.14876234531403,0.2,0.191943359375,0.8216595947742462,-0.045223871030611915,340,43.44997024536133,242.7,152.86799251614138
363,-64.19609799000001,197,71680,35,85.06,,,,,,,,,,,,,
369,-56.70781301,199,73728,36,74.58,0.76695716381073,0.017812967,-9.250361868739128,0.0003,87.15664027929306,0.2,0.203076171875,0.8393458425998688,-0.051502398171578534,350,37.18143844604492,,
,,,75000,,,0.7620325088500977,0.013548922,-9.195399689674378,0.0003,101.87290587425233,0.2,0.147265625,0.8145070523023605,-0.041512520855758336,360,25.387653350830078,93.9,74.34303041566163
377,-57.281773030000004,200,75776,37,72.68,,,,,,,,,,,,,
383,-58.45130169,202,77824,38,75.14,0.7532638311386108,0.0153384125,-9.116340264678001,0.0003,111.93458731174469,0.2,0.1890625,0.8191401064395905,-0.04547566076507792,370,67.26691436767578,,
389,-51.21702715000001,204,79872,39,67.97,0.7524375915527344,0.018001027,-9.07925330400467,0.0003,96.22585678100586,0.2,0.215234375,0.8360137790441513,-0.04580140057369135,380,44.71672058105469,,
,,,80000,,,0.7475295066833496,0.014422141,-9.045566099882127,0.0003,159.02743682861328,0.2,0.1662109375,0.5183112919330597,-0.0432276760780951,390,72.14637756347656,35.6,29.82872738982551
396,-48.55897192,206,81920,40,67.5,,,,,,,,,,,,,
403,-60.644729670000004,207,83968,41,85.76,0.7423976063728333,0.019382222,-8.98692328929901,0.0003,69.25049626231194,0.2,0.207470703125,0.8499006479978561,-0.045208501169690864,400,12.482529640197754,,
,,,85000,,,0.7399146556854248,0.01713046,-8.946328765153885,0.0003,84.0760096669197,0.2,0.222900390625,0.8319914788007736,-0.04680263872432988,410,19.11953353881836,232.4,111.75378358866438
412,-52.75819208000001,208,86016,42,76.2,,,,,,,,,,,,,
419,-49.31610815999999,209,88064,43,69.8,0.7370907664299011,0.017265841,-8.919290462136269,0.0003,155.59805138111113,0.2,0.182666015625,0.6171387135982513,-0.046724535399698654,420,89.14717864990234,,
,,,90000,,,0.7310131788253784,0.017245062,-8.866261625289917,0.0003,101.7432505249977,0.2,0.1892578125,0.8410862684249878,-0.049272376630688085,430,39.46245574951172,51.0,24.886274188628885
427,-40.959830659999994,210,90112,44,57.84,,,,,,,,,,,,,
434,-44.05288906,212,92160,45,63.78,0.727204442024231,0.02089264,-8.81551135480404,0.0003,78.43838492631912,0.2,0.228759765625,0.882183387875557,-0.05102927724947222,440,37.42741775512695,,
441,-54.3214237,213,94208,46,81.94,0.720349907875061,0.018082634,-8.75454613864422,0.0003,102.27132588624954,0.2,0.2162109375,0.839712917804718,-0.04598813908232842,450,61.67837142944336,,
,,,95000,,,0.712395191192627,0.02692208,-8.666041883826257,0.0003,47.25902288258076,0.2,0.309228515625,0.8137877285480499,-0.04964836452563759,460,27.333290100097656,167.4,110.00232904244622
450,-68.12692276,213,96256,47,99.19,,,,,,,,,,,,,
456,-63.81660811,215,98304,48,93.32,0.7066716551780701,0.016959451,-8.586443290114403,0.0003,65.68748280107975,0.2,0.198779296875,0.766947865486145,-0.04399320332158822,470,15.138203620910645,,
,,,100000,,,0.704877495765686,0.0154182585,-8.550568500161171,0.0003,147.38500010967255,0.2,0.179931640625,0.6215284764766693,-0.047052288075792606,480,71.7281723022461,148.6,84.1964668919798
464,-53.18783849,216,100352,49,84.9,,,,,,,,,,,,,
470,-35.71536640000001,217,102400,50,58.72,0.7010878920555115,0.02148427,-8.51103044450283,0.0003,59.434600204229355,0.2,0.22822265625,0.8857875093817711,-0.05423844368488062,490,19.09280014038086,,
477,-42.25347755,218,104448,51,70.31,0.6970130205154419,0.020360254,-8.467887976765633,0.0003,87.54472056627273,0.2,0.224755859375,0.8301315754652023,-0.04908639194909483,500,24.52924346923828,,
,,,105000,,,0.6917046308517456,0.024597753,-8.41851252913475,0.0003,56.113356846570966,0.2,0.264111328125,0.8906032890081406,-0.0555946256237803,510,15.100823402404785,337.3,161.45936403207014
488,-43.20883374000001,217,106496,52,72.45,,,,,,,,,,,,,
495,-39.291673919999994,219,108544,53,63.27,0.6860915422439575,0.019791909,-8.352974814176559,0.0003,77.76826122999191,0.2,0.207568359375,0.8426342755556107,-0.0499154499382712,520,29.035930633544922,,
,,,110000,,,0.6834487915039062,0.016392253,-8.306280836462975,0.0003,117.45125024318695,0.2,0.175390625,0.5972501039505005,-0.048397116022533736,530,46.5897102355957,40.4,34.94666489991359
503,-35.21220260999999,219,110592,54,56.35,,,,,,,,,,,,,
510,-28.90347718,220,112640,55,50.05,0.6774729490280151,0.026394645,-8.252411180734635,0.0003,55.6199372112751,0.2,0.27861328125,0.9016627371311188,-0.05613254126510583,540,30.0380916595459,,
517,-26.37778764,221,114688,56,49.7,0.673116147518158,0.017882382,-8.195270904898644,0.0003,124.31893644332885,0.2,0.199365234375,0.4565613865852356,-0.05030910350615159,550,64.56351470947266,,
,,,115000,,,0.6690716743469238,0.022843163,-8.147124075889588,0.0003,77.01965291500092,0.2,0.24609375,0.8365582972764969,-0.057118087096023375,560,25.73258399963379,73.5,41.40277507050196
524,-32.027586060000004,222,116736,57,59.87,,,,,,,,,,,,,
530,-38.1280159,224,118784,58,62.26,0.665329098701477,0.019197248,-8.107336929440498,0.0003,102.24847592115403,0.2,0.249169921875,0.8034963309764862,-0.05568863239896018,570,25.14246940612793,,
,,,120000,,,0.6630974411964417,0.019596515,-8.068576675653457,0.0003,120.98464305400849,0.2,0.22177734375,0.6675734221935272,-0.053306938307650854,580,41.76369094848633,172.1,71.62058795431221
538,-48.410497449999994,224,120832,59,81.8,,,,,,,,,,,,,
545,-49.82405496999998,225,122880,60,81.26,0.6580931544303894,0.028338747,-8.01789449453354,0.0003,52.52608834505081,0.2,0.297265625,0.7889690399169922,-0.05746464047988411,590,16.9650821685791,,
552,-43.206925379999994,226,124928,61,76.02,0.6546990275382996,0.025259966,-7.9751415506005285,0.0003,63.075478804111484,0.2,0.272705078125,0.8499331772327423,-0.05706415366730653,600,30.099143981933594,,
,,,125000,,,0.6509923934936523,0.02490035,-7.929791480302811,0.0003,101.0037829875946,0.2,0.27734375,0.251350998878479,-0.06368508578743785,610,57.82186508178711,222.8,99.90293518654289
562,-46.82609746999999,225,126976,62,84.58,,,,,,,,,,,,,
568,-34.37432876,226,129024,63,67.92,0.646587073802948,0.041431103,-7.875959758460522,0.0003,30.827216014266014,0.2,0.360498046875,0.804606556892395,-0.05411455910361838,620,22.07911491394043,,
,,,130000,,,0.6387483477592468,0.024314638,-7.794974598288536,0.0003,49.22115255594254,0.2,0.24833984375,0.8691969811916351,-0.05509510786505416,630,22.553478240966797,142.8,77.53973435523221
577,-33.785131760000006,227,131072,64,69.78,,,,,,,,,,,,,
584,-40.94193898,227,133120,65,85.75,0.6342884302139282,0.018566433,-7.725884605944157,0.0003,90.42902909517288,0.2,0.209814453125,0.7712962925434113,-0.05625643855310045,640,37.70732116699219,,
,,,135000,,,0.6267364025115967,0.0284039,-7.639820551872253,0.0003,50.56529330015182,0.2,0.294091796875,0.8740354031324387,-0.05655732344603166,650,15.834843635559082,30.8,23.92933311285451
592,-37.11243420999999,228,135168,66,87.12,,,,,,,,,,,,,
599,-32.663939189999994,229,137216,67,83.24,0.6209452152252197,0.02550729,-7.570330190658569,0.0003,49.28590943813324,0.2,0.288671875,0.8823730573058128,-0.055997935371124186,660,26.467548370361328,,
606,-33.07194112,229,139264,68,85.49,0.6168731451034546,0.0286615,-7.494982330501079,0.0003,58.42838184833526,0.2,0.293798828125,0.8535006940364838,-0.0588976703962544,670,32.210121154785156,,
,,,140000,,,0.6123439073562622,0.026541973,-7.442045225203037,0.0003,57.32802861332893,0.2,0.2806640625,0.8504883944988251,-0.06283189392997883,680,34.71509552001953,47.3,50.50571970076999
612,-28.909978009999996,230,141312,69,78.78,,,,,,,,,,,,,
617,-36.82196392,232,143360,70,88.03,0.6055572032928467,0.028746039,-7.371253462135792,0.0003,49.56208669543266,0.2,0.2998046875,0.8334271162748337,-0.06031574000953697,690,11.280049324035645,,
,,,145000,,,0.6027765274047852,0.023955163,-7.312242113053799,0.0003,57.371206521987915,0.2,0.2775390625,0.798615887761116,-0.058412744058296086,700,25.071626663208008,45.1,41.88594050011598
624,-34.25866492,232,145408,71,83.06,,,,,,,,,,,,,
631,-29.899858530000007,233,147456,72,75.9,0.5974464416503906,0.02813619,-7.254068590700626,0.0003,52.202963781356814,0.2,0.28515625,0.8675283491611481,-0.06320220352208708,710,22.56048583984375,,
638,-13.165635569999997,233,149504,73,44.62,0.5928272008895874,0.025497211,-7.188368763029575,0.0003,75.1718435049057,0.2,0.26796875,0.7649412453174591,-0.0625997836352326,720,38.10443115234375,,
,,,150000,,,0.5887125730514526,0.02550526,-7.126220227777958,0.0003,75.54361270666122,0.2,0.2806640625,0.3007625341415405,-0.06275314146187157,730,35.40494155883789,52.5,43.996782794222234
646,-17.49739418,234,151552,74,53.51,,,,,,,,,,,,,
652,-25.62759795,235,153600,75,73.31,0.583102822303772,0.029742513,-7.0593697562813755,0.0003,47.01230028271675,0.2,0.3287109375,0.8367901593446732,-0.06101813389686868,740,15.59975528717041,,
,,,155000,,,0.5800135135650635,0.03218007,-7.006099995970726,0.0003,38.09154891371727,0.2,0.3373046875,0.8732748925685883,-0.06357674256141763,750,17.693859100341797,327.8,176.27037127488256
663,-25.459924049999994,234,155648,76,77.53,,,,,,,,,,,,,
670,-30.68857181,235,157696,77,89.66,0.5773203372955322,0.028644837,-6.958033062517643,0.0003,40.49346201121807,0.2,0.306396484375,0.8868474215269089,-0.06296582423092331,760,21.476673126220703,,
677,-32.56300533,235,159744,78,99.41,0.5711873173713684,0.02972598,-6.8963053047657015,0.0003,47.41595756411552,0.2,0.324560546875,0.842444583773613,-0.062782335258089,770,15.404372215270996,,
,,,160000,,,0.5688617825508118,0.030491404,-6.840429064631462,0.0003,39.85902336239815,0.2,0.321240234375,0.880435548722744,-0.06157496437081136,780,9.054282188415527,134.8,89.7196632537205
686,-19.53760849,235,161792,79,66.86,,,,,,,,,,,,,
691,-24.38348363,236,163840,80,77.81,0.5674184560775757,0.025162153,-6.8159959554672245,0.0003,58.389084458351135,0.2,0.25849609375,0.7630208134651184,-0.057422825988032854,790,13.677757263183594,,
,,,165000,,,0.5617470741271973,0.039468743,-6.755749666690827,0.0003,26.96985918879509,0.2,0.377392578125,0.8529403805732727,-0.06656030510930577,800,8.490691184997559,53.9,59.89377101371065
697,-24.479856559999998,237,165888,81,82.84,,,,,,,,,,,,,
704,-25.508580479999996,238,167936,82,88.42,0.557436466217041,0.032475118,-6.68590199649334,0.0003,38.02678188085556,0.2,0.3400390625,0.8659588247537613,-0.06538693859765772,810,22.575498580932617,,
711,-23.846566329999995,238,169984,83,90.34,0.5539374351501465,0.024966277,-6.631585828959942,0.0003,47.90183157920838,0.2,0.265478515625,0.7874112576246262,-0.06248301417508628,820,22.734582901000977,,
,,,170000,,,0.5489403009414673,0.044772096,-6.569973565638065,0.0003,26.89730063378811,0.2,0.35908203125,0.8919537886977196,-0.06313266086799559,830,13.574542999267578,151.7,98.57137581696652
721,-21.453038549999995,238,172032,84,90.06,,,,,,,,,,,,,
728,-19.70329783,239,174080,85,81.36,0.5445266962051392,0.034816884,-6.497944769263268,0.0003,35.73910056352615,0.2,0.359814453125,0.8599063754081726,-0.06313717455777805,840,15.935968399047852,,
,,,175000,,,0.5390992164611816,0.035872635,-6.428656539320945,0.0003,30.331027626991272,0.2,0.341748046875,0.8106012046337128,-0.06431397460983135,850,12.882957458496094,145.5,100.28875719473581
736,-20.21863715,239,176128,86,82.64,,,,,,,,,,,,,
742,-25.376245840000006,239,178176,87,100.12,0.5333507657051086,0.031435262,-6.343268539011478,0.0003,37.09252550303936,0.2,0.3330078125,0.7115185260772705,-0.0632714604056673,860,17.534645080566406,,
,,,180000,,,0.5250964164733887,0.042604536,-6.234247078001499,0.0003,25.582233032584192,0.2,0.382568359375,0.8445871472358704,-0.06212297693127766,870,6.237452983856201,50.9,64.09348718160763
750,-17.130090510000002,240,180224,88,82.71,,,,,,,,,,,,,
757,-22.948864169999997,240,182272,89,101.93,0.5219927430152893,0.027164144,-6.160196958482265,0.0003,55.070972084999084,0.2,0.301318359375,0.6163108944892883,-0.06472957262885756,880,15.548944473266602,,
763,-19.373708989999997,241,184320,90,101.99,0.5179698467254639,0.050328545,-6.112601405382156,0.0003,15.431247290968894,0.2,0.421337890625,0.6498645842075348,-0.05942929365846794,890,5.937548637390137,,
,,,185000,,,0.51393723487854,0.027082376,-6.042321631312371,0.0003,33.29953679442406,0.2,0.291796875,0.8154946863651276,-0.05881823792587966,900,13.670537948608398,242.7,168.09750348292874
772,-12.75492743,241,186368,91,91.2,,,,,,,,,,,,,
778,-13.562081000000003,242,188416,92,94.61,0.511785626411438,0.027853286,-5.999376735091209,0.0003,41.455715829133986,0.2,0.28662109375,0.8190756440162659,-0.061426220354042015,910,14.960319519042969,,
,,,190000,,,0.5093624591827393,0.02322054,-5.962926390767097,0.0003,64.30804271697998,0.2,0.25224609375,0.6834652721881866,-0.06531428472371772,920,30.57573699951172,156.3,128.6482516300748
787,-9.372050649999998,241,190464,93,93.55,,,,,,,,,,,,,
794,-8.02634973,242,192512,94,93.71,0.5041152834892273,0.029600216,-5.901238074898719,0.0003,47.15838330388069,0.2,0.29951171875,0.7931295484304428,-0.06372246023383923,930,21.0030460357666,,
801,-9.841194869999997,242,194560,95,102.84,0.4980660080909729,0.062706254,-5.797338196635247,0.0003,13.047759360074997,0.2,0.4626953125,0.797802746295929,-0.0655096586124273,940,7.425069332122803,,
,,,195000,,,0.49039825797080994,0.054066956,-5.698027250170708,0.0003,10.108006077259779,0.2,0.428759765625,0.32836759090423584,-0.05721552907198202,950,2.494802236557007,115.9,126.64861049484462
810,-9.082617099999998,242,196608,96,104.47,,,,,,,,,,,,,
816,-10.488510530000001,243,198656,97,114.67,0.4870288372039795,0.020098696,-5.612313425540924,0.0003,51.9276025891304,0.2,0.236328125,0.6377720236778259,-0.05526260754559189,960,19.72322654724121,,
,,,200000,,,0.483434796333313,0.03209769,-5.547570334374905,0.0003,18.90797412246466,0.2,0.34326171875,0.6268662214279175,-0.06437166862888262,970,4.42631196975708,142.8,115.84236665610224
824,-11.546015780000005,243,200704,98,112.23,,,,,,,,,,,,,
831,-11.828711239999997,243,202752,99,122.5,0.48231273889541626,0.02500924,-5.520878040790558,0.0003,47.641494220495225,0.2,0.25439453125,0.655062198638916,-0.061525600613094866,980,24.782384872436523,,
837,-6.28294156,244,204800,100,97.69,0.4784739017486572,0.027544005,-5.471937154233456,0.0003,33.60029893517494,0.2,0.318310546875,0.77522012591362,-0.0637298586545512,990,17.794269561767578,,
,,,205000,,,0.4765492081642151,0.02150235,-5.420582993328571,0.0003,62.18828606009483,0.2,0.245068359375,0.6425806879997253,-0.05744890008063521,1000,20.691757202148438,249.8,172.32310507617657
847,-8.721071809999998,244,206848,101,106.6,,,,,,,,,,,,,
853,-1.4437960199999997,244,208896,102,89.19,0.4708736538887024,0.03823238,-5.354814527928829,0.0003,27.13630456626415,0.2,0.375732421875,0.7150551676750183,-0.06643925903190392,1010,11.385347366333008,,
,,,210000,,,0.4685367941856384,0.029940864,-5.292281594872475,0.0003,47.76505130529404,0.2,0.29501953125,0.7388945817947388,-0.06274802964762785,1020,20.115581512451172,92.2,68.54106901914346
860,-3.0101090699999986,245,210944,103,107.11,,,,,,,,,,,,,
867,-4.85736696,245,212992,104,108.43,0.4651584029197693,0.04953741,-5.234857089817524,0.0003,23.411669731140137,0.2,0.426220703125,0.7963181138038635,-0.06617421807313803,1030,9.279972076416016,,
,,,215000,,,0.46288228034973145,0.028444719,-5.192940863966942,0.0003,47.5949975669384,0.2,0.2958984375,0.5895333588123322,-0.06318324031308294,1040,16.767663955688477,103.3,88.59157397337258
876,-3.8238633399999986,245,215040,105,105.81,,,,,,,,,,,,,
883,1.6623205199999995,245,217088,106,85.13,0.4605485498905182,0.03448865,-5.155342149734497,0.0003,36.80830319225788,0.2,0.34208984375,0.6926526129245758,-0.06375339324586093,1050,10.086889266967773,,
890,-0.9439418200000006,246,219136,107,105.95,0.45735353231430054,0.035354827,-5.099136197566986,0.0003,39.693465906381604,0.2,0.3595703125,0.7451333999633789,-0.06506061885738745,1060,18.383560180664062,,
,,,220000,,,0.45334392786026,0.04402397,-5.044118691980839,0.0003,26.526363343000412,0.2,0.39580078125,0.6388517320156097,-0.06588690984644927,1070,10.651690483093262,154.0,120.62072519225475
898,2.5858831299999996,246,221184,108,89.8,,,,,,,,,,,,,
904,6.3550867900000005,246,223232,109,101.35,0.450293630361557,0.038399495,-4.976134407520294,0.0003,37.19839282035828,0.2,0.360693359375,0.7227938175201416,-0.06721665798977483,1080,13.946910858154297,,
,,,225000,,,0.44691193103790283,0.03567954,-4.915113364160061,0.0003,38.18857199549675,0.2,0.36279296875,0.7656847983598709,-0.06820252205652651,1090,17.083271026611328,107.1,101.74370859010378
913,9.13304413,246,225280,110,101.48,,,,,,,,,,,,,
919,9.979225840000002,247,227328,111,111.6,0.44582146406173706,0.030867934,-4.883155679702758,0.0003,51.02429828643799,0.2,0.339404296875,0.744070291519165,-0.06444297762936912,1100,18.49454116821289,,
925,9.18346568,247,229376,112,112.88,0.4449487626552582,0.03086856,-4.86492632329464,0.0003,59.97961984276772,0.2,0.330224609375,0.7281737625598907,-0.06714494889602066,1110,21.410350799560547,,
,,,230000,,,0.44111916422843933,0.06281157,-4.811722937226295,0.0003,13.554287829995156,0.2,0.499365234375,0.7445380389690399,-0.06591263206209988,1120,6.76654577255249,91.2,79.47096533591393
933,11.76712873,247,231424,113,103.31,,,,,,,,,,,,,
939,9.445568019999998,248,233472,114,113.86,0.4386295974254608,0.028067488,-4.754861073195935,0.0003,38.14600892663002,0.2,0.32109375,0.6719965636730194,-0.06262870705395471,1130,10.666316986083984,,
,,,235000,,,0.43346789479255676,0.036630586,-4.684814967215061,0.0003,30.218206644058228,0.2,0.373779296875,0.5851117968559265,-0.06867528466391377,1140,12.00861930847168,112.9,96.68174962533666
947,10.65568613,248,235520,115,105.17,,,,,,,,,,,,,
954,14.290012109999997,248,237568,116,108.87,0.4311743676662445,0.031618454,-4.619117538630962,0.0003,60.44088077545166,0.2,0.31923828125,0.347375750541687,-0.06832848435151391,1150,39.264381408691406,,
961,15.13789918,249,239616,117,102.98,0.4281342923641205,0.04258156,-4.565342266857624,0.0003,31.65267749130726,0.2,0.408203125,0.7061589658260345,-0.07117927205690648,1160,13.479811668395996,,
,,,240000,,,0.42460083961486816,0.035528492,-4.50868429839611,0.0003,43.18716498017311,0.2,0.37275390625,0.7249798476696014,-0.07184337285871152,1170,19.853158950805664,202.8,142.00596454301848
972,16.27884458,248,241664,118,100.83,,,,,,,,,,,,,
978,21.04458938,249,243712,119,95.85,0.4217265248298645,0.03711733,-4.4482063293457035,0.0003,33.043257319927214,0.2,0.359716796875,0.6965253353118896,-0.06726847649260889,1180,14.66306209564209,,
,,,245000,,,0.41934382915496826,0.034519427,-4.391071711480618,0.0003,36.68982199430466,0.2,0.350927734375,0.7165132761001587,-0.06755082791496533,1190,20.341012954711914,188.0,136.0570636705914
986,20.88500542,249,245760,120,109.04,,,,,,,,,,,,,
992,21.405801259999993,249,247808,121,130.11,0.4159756302833557,0.033711348,-4.339118865132332,0.0003,39.771556702256206,0.2,0.332958984375,0.581059455871582,-0.0631858994893264,1200,19.401763916015625,,
999,16.350498370000004,249,249856,122,124.46,0.4116036593914032,0.06722629,-4.26334597915411,0.0003,17.23518087565899,0.2,0.48623046875,0.7028914988040924,-0.0654938658233732,1210,2.343860387802124,,
