train/ent_coef_loss,time/episodes,time/total_timesteps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/ent_coef,eval/mean_reward,eval/mean_ep_length
-0.5392900705337524,4,236,-11.533403396606445,2.891757011413574,135,0.0003,-18.80507275,59.0,1,134,0.9605454206466675,,
-2.4752414226531982,8,723,-18.23402976989746,1.4808578491210938,622,0.0003,-30.827191624999998,90.375,7,99,0.8301587104797363,,
-12.553958892822266,12,3757,-37.85406494140625,2.0979621410369873,3656,0.0003,-153.24993116666667,313.0833333333333,41,90,0.34227243065834045,,
-13.454594612121582,16,4022,-38.11663818359375,2.4176976680755615,3921,0.0003,-123.56565093750001,251.375,44,89,0.3171355724334717,,
-15.491268157958984,,5000,-37.5152587890625,3.166635036468506,4899,0.0003,,,,,0.2394612729549408,30.752979052838054,194.1
-16.217599868774414,20,5225,-37.91472625732422,2.1274964809417725,5124,0.0003,-132.91923725,261.25,61,85,0.22452880442142487,,
-16.84540557861328,24,5563,-36.935699462890625,3.2681546211242676,5462,0.0003,-118.27471558333333,231.79166666666666,65,85,0.20402462780475616,,
-17.285736083984375,28,5787,-36.84872817993164,3.7706542015075684,5686,0.0003,-106.44260914285714,206.67857142857142,67,85,0.19154667854309082,,
-19.15864372253418,32,7968,-30.553752899169922,3.2037105560302734,7867,0.0003,-132.3808580625,249.0,92,85,0.10476749390363693,,
-20.318878173828125,,10000,-24.68012237548828,1.7772607803344727,9899,0.0003,,,,,0.05990154668688774,-79.29132120231444,419.7
-19.067516326904297,36,11023,-21.811548233032227,1.646601676940918,10922,0.0003,-158.87892030555557,306.19444444444446,134,82,0.04560018703341484,,
-16.930505752563477,40,12304,-18.27466583251953,1.5280539989471436,12203,0.0003,-153.84535879999999,307.6,148,82,0.03270528092980385,,
-13.225122451782227,44,14393,-13.486945152282715,1.8126657009124756,14292,0.0003,-146.97839449999998,327.1136363636364,172,83,0.019655369222164154,,
-10.503625869750977,,15000,-13.543275833129883,1.2213836908340454,14899,0.0003,,,,,0.017161449417471886,62.871001111181975,587.4
-7.981437683105469,48,15849,-12.2071533203125,1.0252023935317993,15748,0.0003,-130.88713666666663,330.1875,197,80,0.014519903808832169,,
-2.4982738494873047,52,18061,-11.131012916564941,1.3135921955108643,17960,0.0003,-113.52678469230766,347.3269230769231,223,80,0.010945365764200687,,
1.127362847328186,,20000,-10.661264419555664,0.9890439510345459,19899,0.0003,,,,,0.010767183266580105,231.18808945271195,723.2
0.6201303601264954,56,21232,-11.159627914428711,0.8887966871261597,21131,0.0003,-87.55798001785713,379.14285714285717,269,78,0.011126931756734848,,
-0.9451799392700195,60,22749,-11.659664154052734,0.8666738271713257,22648,0.0003,-71.89278236666665,379.15,288,78,0.011455717496573925,,
-0.8859868049621582,,25000,-12.185454368591309,0.8911208510398865,24899,0.0003,,,,,0.011526956222951412,277.4721106334764,807.5
0.04076123237609863,64,25304,-12.678614616394043,0.9916147589683533,25203,0.0003,-56.416309921875,395.375,327,77,0.011511762626469135,,
-0.2549670338630676,68,29090,-14.855531692504883,1.2239716053009033,28989,0.0003,-32.283954264705876,427.79411764705884,371,78,0.011797423474490643,,
0.3073020279407501,,30000,-15.32119369506836,1.0485786199569702,29899,0.0003,,,,,0.012106331996619701,335.3893637929294,938.5
0.9038631916046143,72,32096,-17.402694702148438,1.1245427131652832,31995,0.0003,-10.76057494444445,445.77777777777777,417,76,0.0127188665792346,,
-0.4847976863384247,76,34741,-19.2041015625,1.107264757156372,34640,0.0003,3.481049921052628,457.11842105263156,448,77,0.012759857811033726,,
0.7730602025985718,,35000,-19.213703155517578,1.1108148097991943,34899,0.0003,,,,,0.012839579954743385,315.5374181837378,733.6
0.4386654198169708,80,38004,-21.753990173339844,1.4835845232009888,37903,0.0003,22.668843662499995,475.05,497,76,0.013332785107195377,,
-1.7125139236450195,,40000,-22.56547737121582,1.2015279531478882,39899,0.0003,,,,,0.013343941420316696,433.13852026287566,827.9
-1.4875092506408691,84,42004,-23.46938705444336,1.2249937057495117,41903,0.0003,40.42444616666666,500.04761904761904,553,75,0.01352306455373764,,
-0.04559369385242462,,45000,-25.864154815673828,1.3784902095794678,44899,0.0003,,,,,0.013286393135786057,510.8779438606249,956.5
0.3458192050457001,88,45434,-25.746015548706055,1.2741148471832275,45333,0.0003,56.60689369318181,516.2954545454545,607,74,0.013561260886490345,,
-0.946282148361206,92,48425,-27.087535858154297,1.3158072233200073,48324,0.0003,70.67410926086954,526.3586956521739,641,75,0.013506535440683365,,
0.030537843704223633,,50000,-28.583696365356445,1.4742136001586914,49899,0.0003,,,,,0.013590819202363491,508.5113775871752,903.6
0.45232126116752625,96,52149,-30.0830078125,1.4998672008514404,52048,0.0003,89.83651486458332,543.21875,693,75,0.013539615087211132,,
-0.3136190176010132,100,54749,-30.73907470703125,1.3934743404388428,54648,0.0003,101.28933409999998,547.49,724,75,0.013757994398474693,,
-1.4194223880767822,,55000,-30.857641220092773,1.2566698789596558,54899,0.0003,,,,,0.01355056930333376,429.0999625914592,733.7
-0.8981789350509644,104,57446,-32.54245376586914,1.4625834226608276,57345,0.0003,115.48746733,572.1,765,75,0.013751763850450516,,
0.5539485216140747,,60000,-33.56958770751953,1.2410179376602173,59899,0.0003,,,,,0.013661276549100876,543.5468725967643,900.7
-1.1620728969573975,108,60857,-33.406707763671875,1.826931357383728,60756,0.0003,135.3519022,601.34,816,74,0.013414059765636921,,
-0.14139778912067413,112,63409,-34.09416580200195,1.2122383117675781,63308,0.0003,163.93299485,596.52,844,75,0.013665315695106983,,
-1.1174249649047852,,65000,-35.710906982421875,1.7840051651000977,64899,0.0003,,,,,0.01340625248849392,512.0719925715355,797.7
-0.38717207312583923,116,66731,-35.90545654296875,1.7284536361694336,66630,0.0003,186.27946222999995,627.09,893,74,0.01376012060791254,,
-0.5777060985565186,120,69209,-36.39485549926758,1.7557265758514404,69108,0.0003,210.18270813000004,639.84,921,75,0.01347601693123579,,
-0.5197511911392212,,70000,-36.219032287597656,2.656834125518799,69899,0.0003,,,,,0.013443784788250923,544.760700858746,772.1
1.1517369747161865,124,73099,-37.776222229003906,1.5872018337249756,72998,0.0003,234.92494838000002,675.36,975,74,0.013459935784339905,,
0.6683725118637085,,75000,-38.160247802734375,1.6096827983856201,74899,0.0003,,,,,0.013207032345235348,702.166004102018,940.2
0.18731361627578735,128,76248,-38.172088623046875,1.7623506784439087,76147,0.0003,257.22393797999996,704.61,1024,74,0.01349635049700737,,
1.0075640678405762,,80000,-41.04719543457031,1.8180041313171387,79899,0.0003,,,,,0.013420975767076015,771.2121261605673,997.9
1.3551536798477173,132,80248,-39.54897689819336,1.2115377187728882,80147,0.0003,297.62823602000003,722.8,1085,73,0.013504693284630775,,
0.9129788875579834,136,82390,-40.516178131103516,1.610640048980713,82289,0.0003,327.29913166000006,713.67,1109,74,0.013270911760628223,,
-0.6833255290985107,,85000,-41.89552307128906,1.3474324941635132,84899,0.0003,,,,,0.013423740863800049,680.6079656053205,849.4
0.09602133929729462,140,85473,-42.10110092163086,1.3026769161224365,85372,0.0003,354.35792355000007,731.69,1154,74,0.013296989724040031,,
-0.5431141257286072,144,87629,-42.41583251953125,1.515988826751709,87528,0.0003,374.91566124999997,732.36,1180,74,0.013423235155642033,,
-0.37213993072509766,,90000,-43.583553314208984,1.3770666122436523,89899,0.0003,,,,,0.013189134187996387,616.171914479931,718.0
0.5528098940849304,148,90815,-43.064231872558594,1.4926179647445679,90714,0.0003,398.01894756,749.66,1227,73,0.013442463241517544,,
0.4762791395187378,152,94421,-44.56096649169922,1.2660248279571533,94320,0.0003,421.28372601,763.6,1268,74,0.013336295261979103,,
-0.4250217080116272,,95000,-44.989463806152344,1.411027193069458,94899,0.0003,,,,,0.01306619867682457,823.5842072579311,912.8
0.5808470845222473,156,98421,-45.93321228027344,1.3394579887390137,98320,0.0003,445.15462105000006,771.89,1327,74,0.013135221786797047,,
-0.018714964389801025,,100000,-46.86082458496094,1.7565958499908447,99899,0.0003,,,,,0.01321807038038969,715.7157957200513,802.4
-0.46684029698371887,160,101527,-46.981143951416016,1.2276087999343872,101426,0.0003,465.1948307400001,787.78,1374,73,0.013334724120795727,,
-0.4259607195854187,164,104776,-48.23443603515625,1.4356889724731445,104675,0.0003,484.71902785,794.72,1413,74,0.013201006688177586,,
0.24211883544921875,,105000,-48.885894775390625,1.1714117527008057,104899,0.0003,,,,,0.013075916096568108,586.8953263311793,643.0
-0.10145190358161926,168,107256,-49.792720794677734,1.6840145587921143,107155,0.0003,494.60840942000004,781.66,1451,73,0.013166368007659912,,
-0.08518758416175842,,110000,-51.03269958496094,1.427068829536438,109899,0.0003,,,,,0.013210773468017578,610.6419027599972,630.5
-0.565743088722229,172,110721,-50.97649002075195,1.3371180295944214,110620,0.0003,509.64678434999996,786.25,1499,73,0.012960530817508698,,
-0.5672308206558228,176,113191,-53.07196044921875,1.7541179656982422,113090,0.0003,522.67611356,784.5,1527,74,0.013071390800178051,,
0.6874295473098755,,115000,-53.607669830322266,1.6143546104431152,114899,0.0003,,,,,0.013142552226781845,534.8176123575074,589.7
-0.08079475164413452,180,116220,-53.25341796875,1.4688669443130493,116119,0.0003,530.28361329,782.16,1568,74,0.013010573573410511,,
-0.20508316159248352,184,119238,-54.196388244628906,1.3696095943450928,119137,0.0003,539.04774255,772.34,1601,74,0.013163180090487003,,
0.4863099455833435,,120000,-55.00279235839844,1.2475125789642334,119899,0.0003,,,,,0.013220781460404396,488.2285161404987,534.2
0.5067183375358582,188,121433,-55.61639404296875,2.6163270473480225,121332,0.0003,542.56591134,759.99,1634,74,0.01299353688955307,,
-0.302415668964386,192,123605,-56.110992431640625,1.7133805751800537,123504,0.0003,546.50611879,751.8,1660,74,0.013104729354381561,,
-0.7743439078330994,,125000,-57.0020751953125,1.5928610563278198,124899,0.0003,,,,,0.013168522156774998,763.7333861264921,837.3
0.37422436475753784,196,125798,-57.47715377807617,1.3678619861602783,125697,0.0003,544.7468963700001,736.49,1696,74,0.012872033752501011,,
0.2959326505661011,200,128841,-58.06085968017578,1.4728615283966064,128740,0.0003,552.67764061,740.92,1731,74,0.013025546446442604,,
-0.492226243019104,,130000,-58.17655944824219,1.22580885887146,129899,0.0003,,,,,0.012904795818030834,511.7445316309575,509.2
-1.1476396322250366,204,131956,-59.609214782714844,1.5543321371078491,131855,0.0003,566.29709716,745.1,1776,74,0.013011435978114605,,
-1.2586133480072021,,135000,-59.080135345458984,1.8080604076385498,134899,0.0003,,,,,0.012938751839101315,721.538363322831,716.4
-0.39972713589668274,208,135017,-60.17484664916992,1.7022264003753662,134916,0.0003,574.9817594900001,741.6,1821,74,0.012929001823067665,,
-0.29576775431632996,212,137423,-60.86702346801758,1.5228782892227173,137322,0.0003,584.2703849,740.14,1849,74,0.013014694675803185,,
-1.049358606338501,216,139981,-62.48923110961914,1.6126906871795654,139880,0.0003,587.54034605,732.5,1879,74,0.0130873192101717,,
0.35207825899124146,,140000,-61.11109161376953,1.4914071559906006,139899,0.0003,,,,,0.013061546720564365,601.3760321542853,595.6
0.38155102729797363,220,142410,-62.123016357421875,2.489431142807007,142309,0.0003,592.28748929,732.01,1915,74,0.012604624032974243,,
-0.30793970823287964,,145000,-62.59065628051758,1.6313039064407349,144899,0.0003,,,,,0.013185562565922737,338.3994389145635,352.8
0.5036770105361938,224,146410,-64.2302017211914,1.518097162246704,146309,0.0003,605.7919982,733.11,1965,74,0.013020436279475689,,
-0.8550614714622498,228,149552,-64.8413314819336,1.425707459449768,149451,0.0003,614.22019845,733.04,2001,74,0.013511579483747482,,
1.0880756378173828,,150000,-64.39704895019531,1.3033841848373413,149899,0.0003,,,,,0.013265704736113548,564.6518329624844,576.7
0.2340535819530487,232,153552,-66.26051330566406,1.580754041671753,153451,0.0003,620.88013562,733.04,2054,74,0.013287723064422607,,
0.4341307282447815,,155000,-65.57415008544922,2.023919105529785,154899,0.0003,,,,,0.01324805524200201,710.713134111045,747.4
-0.20022106170654297,236,156058,-66.03480529785156,1.3366320133209229,155957,0.0003,630.64153016,736.68,2092,74,0.013357609510421753,,
-0.18603307008743286,240,159268,-67.69100952148438,1.621799349784851,159167,0.0003,636.86835017,737.95,2128,74,0.013780745677649975,,
0.7746672630310059,,160000,-67.36268615722656,1.3222334384918213,159899,0.0003,,,,,0.013671442866325378,439.57357276722325,485.9
-1.0954962968826294,244,161658,-67.69444274902344,1.4218169450759888,161557,0.0003,641.5592502999999,740.29,2163,74,0.013633846305310726,,
0.059616148471832275,248,163791,-67.34184265136719,1.5874269008636475,163690,0.0003,635.74159263,729.76,2187,74,0.013693285174667835,,
0.07555150985717773,,165000,-67.18203735351562,1.2715063095092773,164899,0.0003,,,,,0.01360225584357977,921.0034970264417,1000.0
-0.8943349123001099,252,167791,-69.53069305419922,1.602003812789917,167690,0.0003,647.05201318,733.7,2248,74,0.01360386423766613,,
