time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,time/episodes,train/n_updates,train/learning_rate,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
151,71,10800,0.05593532979488373,216,10650,0.001,8.025924606323242,50.0,-10.66429347,,
,,11000,0.041546454504132274,,10850,0.001,8.113529109954834,,,-9.412740750000001,50.0
150,72,11000,,220,,,,50.0,-10.63497183,,
151,74,11200,0.06258435226976872,224,11050,0.001,8.236273460388183,50.0,-10.58166396,,
151,75,11400,0.04170623499900103,228,11250,0.001,8.381641082763672,50.0,-10.47708481,,
,,11500,0.04676438365131617,,11350,0.001,8.40033042907715,,,-8.948482349999999,50.0
150,76,11600,0.06990764945745469,232,11450,0.001,8.4301029586792,50.0,-10.52694814,,
151,77,11800,0.05089340772479772,236,11650,0.001,8.550867042541505,50.0,-10.46142461,,
,,12000,0.06039494134485721,,11850,0.001,8.651604995727538,,,-9.292809299999998,50.0
150,79,12000,,240,,,,50.0,-10.23907371,,
150,80,12200,0.04620314981788397,244,12050,0.001,8.776046524047851,50.0,-10.078881809999999,,
151,82,12400,0.04060909740626812,248,12250,0.001,8.800600242614745,50.0,-9.79989095,,
,,12500,0.04484215740114451,,12350,0.001,8.866185417175293,,,-8.530610450000001,50.0
150,83,12600,0.04311290506273508,252,12450,0.001,8.960211486816407,50.0,-9.83053237,,
150,84,12800,0.043371378146111965,256,12650,0.001,8.968657455444337,50.0,-9.75964872,,
,,13000,0.05199361469596624,,12850,0.001,9.091989974975586,,,-8.804972849999997,50.0
149,86,13000,,260,,,,50.0,-9.607584,,
150,87,13200,0.04646322745829821,264,13050,0.001,9.194547958374024,50.0,-9.489256409999998,,
150,88,13400,0.04553156454116106,268,13250,0.001,9.251792678833008,50.0,-9.56614617,,
,,13500,0.03969037961214781,,13350,0.001,9.27284423828125,,,-8.83587305,50.0
149,90,13600,0.040392526350915434,272,13450,0.001,9.340166931152345,50.0,-9.56230779,,
150,91,13800,0.05817225642502308,276,13650,0.001,9.451473350524902,50.0,-9.30895763,,
,,14000,0.03915969721972942,,13850,0.001,9.472947845458984,,,-7.9812937,50.0
149,93,14000,,280,,,,50.0,-9.249110519999999,,
149,94,14200,0.07734217181801796,284,14050,0.001,9.531011238098145,50.0,-9.08943616,,
150,95,14400,0.03938500676304102,288,14250,0.001,9.596092414855956,50.0,-9.062389840000002,,
,,14500,0.046335696950554846,,14350,0.001,9.601062469482422,,,-8.615524800000001,50.0
149,97,14600,0.04053678382188082,292,14450,0.001,9.677610168457031,50.0,-9.01442129,,
149,98,14800,0.042717122212052344,296,14650,0.001,9.670545272827148,50.0,-9.02121207,,
,,15000,0.07329497683793307,,14850,0.001,9.76902645111084,,,-8.29583615,50.0
149,100,15000,,300,,,,50.0,-8.99376663,,
149,101,15200,0.05260347288101912,304,15050,0.001,9.752480850219726,50.0,-8.80029312,,
149,102,15400,0.05743248663842678,308,15250,0.001,9.873331031799317,50.0,-8.845537829999998,,
,,15500,0.05164406254887581,,15350,0.001,9.874980545043945,,,-8.29958745,50.0
149,104,15600,0.0411019591987133,312,15450,0.001,9.941265258789063,50.0,-8.84425657,,
149,105,15800,0.04714480943977833,316,15650,0.001,9.968302536010743,50.0,-8.8306626,,
,,16000,0.04194938216358423,,15850,0.001,10.059523086547852,,,-8.257080049999999,50.0
148,107,16000,,320,,,,50.0,-8.64498577,,
149,108,16200,0.04971522893756628,324,16050,0.001,10.11641860961914,50.0,-8.55423433,,
149,109,16400,0.04702901743352413,328,16250,0.001,10.146290664672852,50.0,-8.49816297,,
,,16500,0.042663141638040546,,16350,0.001,10.231979789733886,,,-8.27989415,50.0
148,111,16600,0.05369710437953472,332,16450,0.001,10.200098762512207,50.0,-8.318000219999998,,
149,112,16800,0.04999902877956629,336,16650,0.001,10.272799797058106,50.0,-8.44377813,,
,,17000,0.040497708208858965,,16850,0.001,10.254481201171876,,,-8.4078673,50.0
148,114,17000,,340,,,,50.0,-8.410133790000001,,
148,115,17200,0.04647580668330192,344,17050,0.001,10.276708297729492,50.0,-8.32478116,,
149,116,17400,0.03841937333345413,348,17250,0.001,10.344133491516112,50.0,-8.45115102,,
,,17500,0.04683512881398201,,17350,0.001,10.423062858581543,,,-8.457241450000001,50.0
148,118,17600,0.036717540360987184,352,17450,0.001,10.392616500854492,50.0,-8.38593344,,
149,119,17800,0.04149409528821707,356,17650,0.001,10.400033988952636,50.0,-8.336399280000002,,
,,18000,0.04544207938015461,,17850,0.001,10.505975646972656,,,-8.5230563,50.0
148,121,18000,,360,,,,50.0,-8.527486940000001,,
148,122,18200,0.04324037492275238,364,18050,0.001,10.493219490051269,50.0,-8.681468910000001,,
149,123,18400,0.042417972050607204,368,18250,0.001,10.616634140014648,50.0,-8.568660790000001,,
,,18500,0.04677538476884365,,18350,0.001,10.561844711303712,,,-8.684239350000002,50.0
148,125,18600,0.07157135844230651,372,18450,0.001,10.621847419738769,50.0,-8.526151270000002,,
148,126,18800,0.036991147808730605,376,18650,0.001,10.609866638183593,50.0,-8.54563012,,
,,19000,0.03824977595359087,,18850,0.001,10.68630142211914,,,-8.61857985,50.0
148,128,19000,,380,,,,50.0,-8.65700456,,
148,129,19200,0.04461866308003664,384,19050,0.001,10.787466430664063,50.0,-8.614146080000001,,
148,130,19400,0.04983873214572668,388,19250,0.001,10.752259407043457,50.0,-8.85325543,,
,,19500,0.043603334575891495,,19350,0.001,10.872444076538086,,,-8.62863775,50.0
147,132,19600,0.0363167392462492,392,19450,0.001,10.806707077026367,50.0,-8.9348481,,
148,133,19800,0.04462753135710955,396,19650,0.001,10.891579666137694,50.0,-8.895018820000002,,
,,20000,0.05268061749637127,,19850,0.001,10.986407279968262,,,-8.714615949999999,50.0
147,135,20000,,400,,,,50.0,-9.006494029999999,,
147,136,20200,0.04659965984523296,404,20050,0.001,10.958942680358886,50.0,-9.17547154,,
148,137,20400,0.050625793263316156,408,20250,0.001,11.014214096069336,50.0,-9.09674942,,
,,20500,0.036795754954218864,,20350,0.001,11.021829338073731,,,-8.42871115,50.0
147,139,20600,0.057423958480358125,412,20450,0.001,11.035219268798828,50.0,-9.20426252,,
147,140,20800,0.042414151802659034,416,20650,0.001,11.105892028808594,50.0,-9.36849383,,
,,21000,0.10283023402094842,,20850,0.001,11.212600021362304,,,-8.3741711,50.0
147,142,21000,,420,,,,50.0,-9.61036889,,
147,143,21200,0.051085397861897947,424,21050,0.001,11.237496147155762,50.0,-9.850647440000001,,
147,144,21400,0.037692705392837526,428,21250,0.001,11.273860969543456,50.0,-9.78284263,,
,,21500,0.03943783696740866,,21350,0.001,11.330254516601563,,,-8.280828549999999,50.0
147,146,21600,0.04316191773861647,432,21450,0.001,11.375613708496093,50.0,-9.847327759999999,,
147,147,21800,0.03980097070336342,436,21650,0.001,11.367338676452636,50.0,-9.59677975,,
,,22000,0.03712879236787558,,21850,0.001,11.410116386413574,,,-8.092958,50.0
146,149,22000,,440,,,,50.0,-9.65294366,,
147,150,22200,0.12605299919843674,444,22050,0.001,11.513643417358399,50.0,-9.70548755,,
147,151,22400,0.042497570626437664,448,22250,0.001,11.533358535766602,50.0,-9.79488169,,
,,22500,0.048838186152279375,,22350,0.001,11.58930549621582,,,-8.19583535,50.0
147,153,22600,0.035783950984477994,452,22450,0.001,11.60928581237793,50.0,-9.8051119,,
147,154,22800,0.04355879221111536,456,22650,0.001,11.655445175170899,50.0,-9.87932848,,
,,23000,0.05662419989705086,,22850,0.001,11.699620323181152,,,-7.908163850000001,50.0
146,156,23000,,460,,,,50.0,-9.77873857,,
147,157,23200,0.041243407726287845,464,23050,0.001,11.764146347045898,50.0,-9.49787951,,
147,158,23400,0.08549337700009346,468,23250,0.001,11.882821426391601,50.0,-9.43984327,,
,,23500,0.03799780581146479,,23350,0.001,11.85623176574707,,,-7.498892100000001,50.0
146,160,23600,0.034981315098702906,472,23450,0.001,11.901065444946289,50.0,-9.35312828,,
147,161,23800,0.039597483910620214,476,23650,0.001,11.908515853881836,50.0,-9.4597055,,
,,24000,0.03592655003070831,,23850,0.001,11.969031791687012,,,-7.462802649999999,50.0
146,163,24000,,480,,,,50.0,-9.391757519999999,,
147,164,24200,0.03486338216811419,484,24050,0.001,12.061610183715821,50.0,-9.43794588,,
147,165,24400,0.0442980095371604,488,24250,0.001,12.143572654724121,50.0,-9.16444734,,
,,24500,0.1126075792312622,,24350,0.001,12.154348564147949,,,-7.04183905,50.0
146,167,24600,0.05137597519904375,492,24450,0.001,12.200879936218263,50.0,-9.045246050000001,,
147,168,24800,0.04521932221949101,496,24650,0.001,12.224836921691894,50.0,-9.039798800000002,,
,,25000,0.035914395749568936,,24850,0.001,12.226422958374023,,,-6.9793066999999995,50.0
146,170,25000,,500,,,,50.0,-8.820144249999998,,
146,171,25200,0.036379132084548474,504,25050,0.001,12.304637260437012,50.0,-8.638573209999999,,
147,172,25400,0.04898434203118086,508,25250,0.001,12.346089668273926,50.0,-8.5683104,,
,,25500,0.03784450422972441,,25350,0.001,12.427947616577148,,,-7.110686599999998,50.0
146,174,25600,0.03784729074686766,512,25450,0.001,12.470920944213868,50.0,-8.478576909999997,,
146,175,25800,0.03943218268454075,516,25650,0.001,12.490852355957031,50.0,-8.334597,,
,,26000,0.05283445596694946,,25850,0.001,12.511243171691895,,,-7.6073524500000005,50.0
146,177,26000,,520,,,,50.0,-8.188827230000001,,
146,178,26200,0.03804035756736994,524,26050,0.001,12.556411514282226,50.0,-7.8265442499999995,,
146,179,26400,0.038167637810111045,528,26250,0.001,12.662764320373535,50.0,-7.72478942,,
,,26500,0.0354091688990593,,26350,0.001,12.667715911865235,,,-7.347714349999999,50.0
146,181,26600,0.04184152647852898,532,26450,0.001,12.71316993713379,50.0,-7.6889385500000005,,
146,182,26800,0.0527144643291831,536,26650,0.001,12.764483528137207,50.0,-7.709969580000001,,
,,27000,0.05478199180215597,,26850,0.001,12.885876541137696,,,-7.137451949999999,50.0
146,184,27000,,540,,,,50.0,-7.711944550000001,,
146,185,27200,0.046255093216896054,544,27050,0.001,12.858596725463867,50.0,-7.646873360000001,,
146,186,27400,0.0442352494597435,548,27250,0.001,13.019415512084962,50.0,-7.491841330000001,,
,,27500,0.055925714373588564,,27350,0.001,12.97223056793213,,,-7.8014759499999995,50.0
146,188,27600,0.05488919522613287,552,27450,0.001,13.1071488571167,50.0,-7.474174860000001,,
146,189,27800,0.04573991730809212,556,27650,0.001,13.090135345458984,50.0,-7.425991940000001,,
,,28000,0.05458659149706364,,27850,0.001,13.15794677734375,,,-7.583447250000001,50.0
146,191,28000,,560,,,,50.0,-7.391089840000001,,
146,192,28200,0.10309780694544315,564,28050,0.001,13.178584747314453,50.0,-7.45228923,,
146,193,28400,0.042075021117925646,568,28250,0.001,13.23726448059082,50.0,-7.3364093200000005,,
,,28500,0.038372191116213795,,28350,0.001,13.23221710205078,,,-7.4244299,50.0
146,195,28600,0.0404762601852417,572,28450,0.001,13.326269760131837,50.0,-7.22607804,,
146,196,28800,0.04253028891980648,576,28650,0.001,13.338557777404786,50.0,-7.07995699,,
,,29000,0.038791214562952515,,28850,0.001,13.361865005493165,,,-7.502771,50.0
146,198,29000,,580,,,,50.0,-6.9404864900000005,,
146,199,29200,0.0493659033998847,584,29050,0.001,13.39348907470703,50.0,-6.939296089999999,,
146,200,29400,0.064515992552042,588,29250,0.001,13.506954612731933,50.0,-6.967351259999999,,
,,29500,0.045497456789016726,,29350,0.001,13.529636192321778,,,-7.48385885,50.0
146,202,29600,0.04249320492148399,592,29450,0.001,13.577060012817382,50.0,-6.92822145,,
146,203,29800,0.04791650664061308,596,29650,0.001,13.634715995788575,50.0,-6.95184122,,
,,30000,0.04380760177969933,,29850,0.001,13.627674102783203,,,-7.678243249999999,50.0
145,205,30000,,600,,,,50.0,-6.940905219999999,,
146,206,30200,0.04459101729094982,604,30050,0.001,13.726678581237794,50.0,-6.998191639999999,,
146,207,30400,0.05069420993328094,608,30250,0.001,13.79219554901123,50.0,-6.94321571,,
,,30500,0.04189680010080338,,30350,0.001,13.770262870788574,,,-7.478863450000001,50.0
145,209,30600,0.042220314405858515,612,30450,0.001,13.770520172119141,50.0,-6.789443989999999,,
146,210,30800,0.04371857516467571,616,30650,0.001,13.874352798461913,50.0,-6.681512649999999,,
,,31000,0.04790460750460625,,30850,0.001,13.958088340759277,,,-7.612501050000001,50.0
145,212,31000,,620,,,,50.0,-6.59539303,,
145,213,31200,0.05300936944782734,624,31050,0.001,13.971432876586913,50.0,-6.73729064,,
146,214,31400,0.05618073649704456,628,31250,0.001,14.053450927734374,50.0,-6.87350043,,
,,31500,0.07482504718005657,,31350,0.001,14.0802738571167,,,-7.363883800000001,50.0
145,216,31600,0.08995590589940548,632,31450,0.001,14.114773712158204,50.0,-6.8309938699999995,,
146,217,31800,0.042417454384267334,636,31650,0.001,14.141406631469726,50.0,-7.01555268,,
,,32000,0.07310951143503189,,31850,0.001,14.25011016845703,,,-7.420607249999999,50.0
145,219,32000,,640,,,,50.0,-6.954533480000001,,
145,220,32200,0.04617925465106964,644,32050,0.001,14.277724609375,50.0,-6.847219620000001,,
146,221,32400,0.04173287175595761,648,32250,0.001,14.295713424682617,50.0,-6.770000059999998,,
,,32500,0.044890878200531004,,32350,0.001,14.300060272216797,,,-7.3680235,50.0
145,223,32600,0.04531051699072122,652,32450,0.001,14.335766067504883,50.0,-6.85614893,,
145,224,32800,0.04871392119675875,656,32650,0.001,14.43744873046875,50.0,-6.744947110000001,,
,,33000,0.04457820177078247,,32850,0.001,14.490448303222657,,,-7.253033649999999,50.0
145,226,33000,,660,,,,50.0,-6.70680104,,
145,227,33200,0.04538474075496197,664,33050,0.001,14.549951591491698,50.0,-6.769886509999999,,
145,228,33400,0.07398925118148326,668,33250,0.001,14.568336067199708,50.0,-6.9291144299999985,,
,,33500,0.11480150848627091,,33350,0.001,14.65730899810791,,,-7.419567200000001,50.0
145,230,33600,0.052277448698878286,672,33450,0.001,14.628649711608887,50.0,-6.881932109999999,,
145,231,33800,0.046535633876919745,676,33650,0.001,14.68693260192871,50.0,-6.81094695,,
,,34000,0.04912023551762104,,33850,0.001,14.698500442504884,,,-7.0732409500000015,50.0
145,233,34000,,680,,,,50.0,-6.770567970000001,,
145,234,34200,0.05174925714731216,684,34050,0.001,14.811861991882324,50.0,-6.751132610000001,,
145,235,34400,0.04835390836000442,688,34250,0.001,14.840056228637696,50.0,-6.5810074599999995,,
,,34500,0.049148477241396905,,34350,0.001,14.871509284973145,,,-6.863377650000001,50.0
145,237,34600,0.04596535928547382,692,34450,0.001,14.915176315307617,50.0,-6.563442610000001,,
145,238,34800,0.06911321707069874,696,34650,0.001,14.944255599975586,50.0,-6.51967402,,
,,35000,0.04750392436981201,,34850,0.001,14.965602416992187,,,-6.156740149999999,50.0
145,240,35000,,700,,,,50.0,-6.60204418,,
145,241,35200,0.05192654944956303,704,35050,0.001,15.00782070159912,50.0,-6.509445939999999,,
145,242,35400,0.07536202445626258,708,35250,0.001,15.073118782043457,50.0,-6.5750173599999995,,
,,35500,0.06627210337668657,,35350,0.001,15.150680236816406,,,-6.68950985,50.0
145,244,35600,0.062326262295246126,712,35450,0.001,15.134648056030274,50.0,-6.605087260000001,,
145,245,35800,0.04764090981334448,716,35650,0.001,15.199591407775879,50.0,-6.67623567,,
,,36000,0.044924014732241634,,35850,0.001,15.317325630187987,,,-6.2737110000000005,50.0
145,247,36000,,720,,,,50.0,-6.716983779999998,,
145,248,36200,0.051129793971776964,724,36050,0.001,15.286677436828613,50.0,-6.774232320000001,,
145,249,36400,0.05381721094250679,728,36250,0.001,15.339586639404297,50.0,-6.66433552,,
,,36500,0.0520392557233572,,36350,0.001,15.333688697814942,,,-6.12372105,50.0
145,251,36600,0.07071068845689296,732,36450,0.001,15.411317863464355,50.0,-6.701749939999998,,
145,252,36800,0.08142769709229469,736,36650,0.001,15.493611450195312,50.0,-6.565393680000001,,
,,37000,0.06572698757052421,,36850,0.001,15.528854904174805,,,-6.2786679,50.0
145,254,37000,,740,,,,50.0,-6.50514447,,
145,255,37200,0.05046543158590794,744,37050,0.001,15.562934799194336,50.0,-6.594176000000001,,
145,256,37400,0.06987306870520114,748,37250,0.001,15.63398609161377,50.0,-6.65289997,,
,,37500,0.06765038948506116,,37350,0.001,15.602713050842285,,,-6.094577800000001,50.0
145,258,37600,0.05595359995961189,752,37450,0.001,15.672865447998047,50.0,-6.51173242,,
145,259,37800,0.048785880282521246,756,37650,0.001,15.634055786132812,50.0,-6.6461397600000005,,
,,38000,0.05830773510038853,,37850,0.001,15.68325927734375,,,-5.927810150000001,50.0
145,260,38000,,760,,,,50.0,-6.69415383,,
145,261,38200,0.11548015996813774,764,38050,0.001,15.84396541595459,50.0,-6.5851724900000015,,
146,263,38400,0.049317945204675195,768,38250,0.001,15.839003524780274,50.0,-6.5867013000000005,,
,,38500,0.046828721091151236,,38350,0.001,15.772904739379882,,,-6.092763100000001,50.0
145,264,38600,0.04714845821261406,772,38450,0.001,15.884066772460937,50.0,-6.56035608,,
146,265,38800,0.05803719647228718,776,38650,0.001,15.962909584045411,50.0,-6.663391540000001,,
,,39000,0.04840685460716486,,38850,0.001,15.96137077331543,,,-5.82709495,50.0
145,267,39000,,780,,,,50.0,-6.7757902,,
146,268,39200,0.08027941174805164,784,39050,0.001,15.946704216003418,50.0,-6.743116229999999,,
146,269,39400,0.05143274918198586,788,39250,0.001,16.012003021240233,50.0,-6.79393348,,
,,39500,0.04889444094151259,,39350,0.001,16.04210792541504,,,-5.9871792500000005,50.0
145,271,39600,0.04893236286938191,792,39450,0.001,16.050642433166505,50.0,-6.70869267,,
146,272,39800,0.0600186961889267,796,39650,0.001,16.199814643859863,50.0,-6.692311070000001,,
,,40000,0.05212340272963047,,39850,0.001,16.13587615966797,,,-5.633962600000001,50.0
145,274,40000,,800,,,,50.0,-6.683030699999998,,
146,275,40200,0.06243570990860462,804,40050,0.001,16.215890464782714,50.0,-6.698541639999999,,
146,276,40400,0.05482416950166225,808,40250,0.001,16.278481864929198,50.0,-6.718326319999999,,
,,40500,0.08990493111312389,,40350,0.001,16.27910503387451,,,-6.004693850000001,50.0
145,278,40600,0.05658035583794117,812,40450,0.001,16.293414726257325,50.0,-6.677335349999998,,
146,279,40800,0.05515157751739025,816,40650,0.001,16.377077865600587,50.0,-6.647820079999999,,
,,41000,0.1125685741007328,,40850,0.001,16.32987091064453,,,-6.12389195,50.0
145,280,41000,,820,,,,50.0,-6.6861492899999995,,
146,281,41200,0.049375639855861665,824,41050,0.001,16.36446937561035,50.0,-6.616980569999999,,
146,282,41400,0.051700611039996146,828,41250,0.001,16.43769790649414,50.0,-6.549644140000001,,
,,41500,0.06606752641499042,,41350,0.001,16.439074935913087,,,-6.11493495,50.0
146,284,41600,0.048965844139456746,832,41450,0.001,16.50688232421875,50.0,-6.50208896,,
146,285,41800,0.052693104296922685,836,41650,0.001,16.441709289550783,50.0,-6.48015133,,
,,42000,0.0550197871029377,,41850,0.001,16.595023422241212,,,-5.85740215,50.0
146,287,42000,,840,,,,50.0,-6.50370272,,
146,288,42200,0.05711623691022396,844,42050,0.001,16.661239242553712,50.0,-6.51570118,,
146,289,42400,0.05549191303551197,848,42250,0.001,16.63295394897461,50.0,-6.424622969999999,,
,,42500,0.05243999674916267,,42350,0.001,16.619192657470702,,,-5.8869633,50.0
146,291,42600,0.0514973858371377,852,42450,0.001,16.744866409301757,50.0,-6.413548119999999,,
146,292,42800,0.05192612819373608,856,42650,0.001,16.705870895385743,50.0,-6.27948835,,
,,43000,0.053384425193071364,,42850,0.001,16.744658279418946,,,-5.823347500000001,50.0
146,293,43000,,860,,,,50.0,-6.180497730000001,,
146,294,43200,0.05450133331120014,864,43050,0.001,16.802405166625977,50.0,-6.119390490000001,,
146,295,43400,0.07744028434157371,868,43250,0.001,16.83454521179199,50.0,-6.080322550000001,,
,,43500,0.05293232642114162,,43350,0.001,16.844097671508788,,,-5.5908263,50.0
146,297,43600,0.056937018409371376,872,43450,0.001,16.882157440185548,50.0,-6.093820639999999,,
146,298,43800,0.05254734471440315,876,43650,0.001,16.91495620727539,50.0,-6.0835166,,
,,44000,0.06226320862770081,,43850,0.001,16.904389038085938,,,-5.4866817,50.0
146,300,44000,,880,,,,50.0,-5.9414699099999995,,
146,301,44200,0.05176316164433956,884,44050,0.001,17.055675354003906,50.0,-5.96440376,,
146,302,44400,0.07170747250318527,888,44250,0.001,17.023799743652344,50.0,-6.04017296,,
,,44500,0.048058027550578114,,44350,0.001,17.043750610351562,,,-5.6330104,50.0
146,304,44600,0.05426957108080387,892,44450,0.001,17.10275924682617,50.0,-6.09518749,,
146,305,44800,0.05513174496591091,896,44650,0.001,17.071371459960936,50.0,-6.1411648,,
,,45000,0.058850888162851334,,44850,0.001,17.162101974487303,,,-5.8166096,50.0
146,307,45000,,900,,,,50.0,-6.072352719999999,,
146,308,45200,0.051378533244132996,904,45050,0.001,17.193178939819337,50.0,-6.102496060000001,,
146,309,45400,0.04898047529160977,908,45250,0.001,17.173002319335936,50.0,-6.05889665,,
