time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,train/std,train/clip_fraction,train/loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,eval/mean_ep_length,eval/mean_reward
35000,,,,,,0.9815770387649536,0.157568359375,246235.21875,-0.05617069139843807,0.0003,541440.2275390625,170,0.015705027,-23.816297483444213,0.0001882314682006836,0.2,1000.0,71302.90566978455
36864,1000.0,123,18,299,42749.89800441667,,,,,,,,,,,,,
38912,1000.0,128,19,303,43290.84409252631,0.9777540564537048,0.15888671875,364560.21875,-0.06124909803038463,0.0003,791181.6767578125,180,0.01569448,-23.758714807033538,-9.59634780883789e-05,0.2,,
40000,,,,,,0.9777204990386963,0.179736328125,413867.0625,-0.06856332435272634,0.0003,772915.2119140625,190,0.017438833,-23.73648113012314,0.0005306005477905273,0.2,1000.0,83808.65303554534
40960,1000.0,120,20,339,43753.085391675,,,,,,,,,,,,,
43008,1000.0,124,21,344,44264.48507860465,0.9762222170829773,0.14853515625,415908.96875,-0.05885661402426194,0.0003,840986.184375,200,0.014980482,-23.72253022789955,8.159875869750977e-05,0.2,,
45000,,,,,,0.9755990505218506,0.1720703125,311318.5625,-0.06223681503615808,0.0003,655458.8658203125,210,0.017486863,-23.70168684720993,5.602836608886719e-05,0.2,1000.0,98118.83819389343
45056,1000.0,119,22,377,45194.93994804445,,,,,,,,,,,,,
47104,1000.0,123,23,381,45610.58477368086,0.9757596254348755,0.151904296875,549289.0,-0.06043100784590934,0.0003,1236192.7931640625,220,0.01525799,-23.700593519210816,0.00012356042861938477,0.2,,
49152,1000.0,127,24,386,45734.849945326525,0.9732798337936401,0.15439453125,383240.84375,-0.06056046936428174,0.0003,851108.6818359375,230,0.015759923,-23.676205539703368,0.00018334388732910156,0.2,,
50000,,,,,,0.969680666923523,0.18515625,318627.09375,-0.0636204039445147,0.0003,649455.7525390625,240,0.017940499,-23.616750293970107,0.0037342309951782227,0.2,1000.0,82424.39002246856
51200,1000.0,121,25,420,46234.47854758823,,,,,,,,,,,,,
53248,1000.0,125,26,424,46503.61768330188,0.9680286645889282,0.17724609375,517702.59375,-0.06537478784448467,0.0003,979709.566015625,250,0.017255284,-23.578353422880173,0.00032198429107666016,0.2,,
55000,,,,,,0.9668178558349609,0.18359375,359633.78125,-0.06548148587171454,0.0003,813726.5318359375,260,0.01800396,-23.55404834151268,-0.00019097328186035156,0.2,1000.0,76917.03877964019
55296,1000.0,120,27,459,46762.626461581815,,,,,,,,,,,,,
57344,1000.0,123,28,464,47044.90811207018,0.9658285975456238,0.19794921875,341242.40625,-0.06759661476826295,0.0003,750856.2833984375,270,0.018792778,-23.533760398626328,-0.000983595848083496,0.2,,
59392,1000.0,126,29,468,47640.87651752543,0.9639982581138611,0.18994140625,461560.15625,-0.06561200112337247,0.0003,882622.7763671875,280,0.018498547,-23.50820071697235,6.818771362304688e-05,0.2,,
60000,,,,,,0.9626291990280151,0.1791015625,625140.0625,-0.06412230885180178,0.0003,1312088.0759765625,290,0.017801873,-23.477359759807587,-4.863739013671875e-05,0.2,1000.0,96041.60925426483
61440,1000.0,122,30,503,47988.87854460657,,,,,,,,,,,,,
63488,1000.0,125,31,507,48643.05000238096,0.9598711729049683,0.1814453125,378252.21875,-0.06122439207974821,0.0003,864212.0134765625,300,0.017962238,-23.436669260263443,-0.0002772808074951172,0.2,,
65000,,,,,,0.9564321041107178,0.19091796875,659881.25,-0.07115172549383715,0.0003,1197296.9380859374,310,0.018703114,-23.383388382196426,9.655952453613281e-06,0.2,1000.0,76644.5405418396
65536,1000.0,121,32,541,48986.26984176923,,,,,,,,,,,,,
67584,1000.0,123,33,545,49110.82946655224,0.9548968076705933,0.208056640625,515632.4375,-0.07182677120727021,0.0003,1067411.681640625,320,0.020210095,-23.34296245574951,-6.830692291259766e-05,0.2,,
69632,1000.0,126,34,549,49687.610470550724,0.9541032314300537,0.2201171875,596825.625,-0.07138739773945417,0.0003,1016421.8388671875,330,0.021544376,-23.320513302087782,0.0007781982421875,0.2,,
70000,,,,,,0.9527388215065002,0.193359375,609861.6875,-0.06779192524845712,0.0003,1168974.34765625,340,0.017963527,-23.298061269521714,1.8298625946044922e-05,0.2,1000.0,76952.0256483078
71680,1000.0,122,35,584,50018.1027449014,,,,,,,,,,,,,
73728,1000.0,125,36,589,50192.91684282192,0.950232207775116,0.210888671875,523216.40625,-0.07035684567817953,0.0003,1037789.5421875,350,0.020945955,-23.265075248479842,0.00017189979553222656,0.2,,
75000,,,,,,0.948996365070343,0.25078125,463559.5,-0.07836253125569784,0.0003,909881.923828125,360,0.024071887,-23.23286719918251,-0.0007486343383789062,0.2,1000.0,81562.19380302429
75776,1000.0,121,37,622,50788.59955664001,,,,,,,,,,,,,
77824,1000.0,124,38,626,51202.77025293507,0.9482282996177673,0.17314453125,800950.75,-0.061783980097970925,0.0003,1535643.03125,370,0.01721311,-23.212633109092714,4.0531158447265625e-05,0.2,,
79872,1000.0,126,39,631,51464.71398370887,0.9456427097320557,0.230029296875,567647.4375,-0.07426609243266284,0.0003,1014448.4875,380,0.023594864,-23.18064288496971,0.00019723176956176758,0.2,,
80000,,,,,,0.944481372833252,0.22666015625,563996.25,-0.07336196200049017,0.0003,1152517.6421875,390,0.023168765,-23.14809232354164,0.00013875961303710938,0.2,1000.0,80590.83725280761
81920,1000.0,122,40,667,51761.64079781481,,,,,,,,,,,,,
83968,1000.0,124,41,672,52216.16994087951,0.94195556640625,0.2380859375,374572.09375,-0.06869738996319938,0.0003,818092.894140625,400,0.022789285,-23.11059217453003,7.635354995727539e-05,0.2,,
85000,,,,,,0.9402663111686707,0.196142578125,1116257.625,-0.06791686759097501,0.0003,2055066.205078125,410,0.020820629,-23.073718017339708,2.9206275939941406e-06,0.2,1000.0,75955.38981609345
86016,1000.0,121,42,706,53127.64175888371,,,,,,,,,,,,,
88064,1000.0,123,43,711,53092.17506831819,0.9386600255966187,0.177587890625,748557.3125,-0.06275124542880803,0.0003,1607737.19140625,420,0.017923834,-23.049659895896912,7.450580596923828e-06,0.2,,
90000,,,,,,0.9355732202529907,0.25732421875,346823.21875,-0.07479206659190822,0.0003,691650.2900390625,430,0.026593316,-22.99950028657913,-0.0009111166000366211,0.2,1000.0,78061.76232852935
90112,1000.0,120,44,744,53358.254907300005,,,,,,,,,,,,,
92160,1000.0,123,45,748,53920.53686948913,0.9328152537345886,0.2052734375,544843.3125,-0.06604029544687365,0.0003,1225110.4380859374,440,0.022174861,-22.947571259737014,0.00014531612396240234,0.2,,
94208,1000.0,125,46,752,53935.001669936166,0.9325149655342102,0.19208984375,686376.8125,-0.06509614709066228,0.0003,1543799.081640625,450,0.019394055,-22.92464696764946,2.086162567138672e-05,0.2,,
95000,,,,,,0.9315916299819946,0.256396484375,476930.96875,-0.07019161880016327,0.0003,982531.741796875,460,0.026493602,-22.910029250383378,2.866983413696289e-05,0.2,1000.0,79153.29857997895
96256,1000.0,122,47,787,53894.89400763542,,,,,,,,,,,,,
98304,1000.0,124,48,792,54049.006138775505,0.9298807382583618,0.270751953125,260092.421875,-0.07300654425052926,0.0003,534363.8022460938,470,0.026863875,-22.88709562420845,0.00019299983978271484,0.2,,
100000,,,,,,0.9282490015029907,0.267529296875,645150.5625,-0.08141113786259666,0.0003,1242619.263671875,480,0.02751818,-22.854991340637206,0.0004087090492248535,0.2,1000.0,74376.12246818542
100352,1000.0,121,49,826,54410.73974575,,,,,,,,,,,,,
102400,1000.0,123,50,831,55151.131906589995,0.9273820519447327,0.245458984375,729168.125,-0.07740722346643451,0.0003,1524661.1796875,490,0.024496455,-22.834295070171358,3.921985626220703e-05,0.2,,
104448,1000.0,124,51,835,55417.04444900999,0.9255561828613281,0.239697265625,599196.0625,-0.0753258175594965,0.0003,1246137.8134765625,500,0.025270844,-22.807782769203186,0.0002059340476989746,0.2,,
105000,,,,,,0.9241734743118286,0.252587890625,432562.78125,-0.0701026031645597,0.0003,892945.726953125,510,0.027793184,-22.77627710700035,0.00015366077423095703,0.2,1000.0,71002.72441120147
106496,1000.0,122,52,871,55899.93458805999,,,,,,,,,,,,,
108544,1000.0,123,53,876,56184.71836611,0.9216846227645874,0.285791015625,403192.78125,-0.08188382514636032,0.0003,858648.4609375,520,0.029629247,-22.73653147816658,2.6404857635498047e-05,0.2,,
110000,,,,,,0.9217542409896851,0.251953125,380124.40625,-0.06932148672349285,0.0003,814735.8033203125,530,0.028350966,-22.715893542766572,1.6391277313232422e-05,0.2,1000.0,69184.69419956207
110592,1000.0,121,54,911,56861.66881060001,,,,,,,,,,,,,
112640,1000.0,122,55,915,57569.204928329986,0.9205432534217834,0.2384765625,850863.5,-0.0728637065854855,0.0003,1795101.596875,540,0.025158934,-22.705804347991943,-6.186962127685547e-05,0.2,,
114688,1000.0,124,56,920,58261.17793595,0.920752227306366,0.254296875,935977.5,-0.07747025896678679,0.0003,1602657.5046875,550,0.025714498,-22.69741775393486,3.5762786865234375e-07,0.2,,
115000,,,,,,0.9185640215873718,0.2529296875,681337.5625,-0.0759610694629373,0.0003,1282314.975,560,0.028114133,-22.67172898054123,1.1920928955078125e-07,0.2,1000.0,68832.02109184265
116736,1000.0,122,57,954,58868.13282294999,,,,,,,,,,,,,
118784,1000.0,123,58,959,59541.19677588,0.9157978296279907,0.214892578125,804075.5625,-0.06783859194256366,0.0003,1687335.180078125,570,0.023318015,-22.62925817966461,4.291534423828125e-06,0.2,,
120000,,,,,,0.9167202115058899,0.2705078125,634103.75,-0.0752355801872909,0.0003,1270690.6451171874,580,0.028092021,-22.617937797307967,2.866983413696289e-05,0.2,1000.0,69169.51472034454
120832,1000.0,121,59,993,60011.20289684,,,,,,,,,,,,,
122880,1000.0,123,60,997,60418.89108224,0.913966953754425,0.2814453125,805457.25,-0.08184845465584659,0.0003,1594133.3859375,590,0.028820656,-22.598085123300553,2.8014183044433594e-06,0.2,,
124928,1000.0,124,61,1001,61003.03130861,0.9127832055091858,0.30263671875,477620.875,-0.08085391674831044,0.0003,989124.2236328125,600,0.032369673,-22.56216294169426,0.0002263784408569336,0.2,,
125000,,,,,,0.9106154441833496,0.297607421875,522166.90625,-0.0784740432864055,0.0003,1031677.8796875,610,0.0317531,-22.528271347284317,0.0005893111228942871,0.2,1000.0,75679.58316326141
126976,1000.0,122,62,1038,61528.51068928,,,,,,,,,,,,,
129024,1000.0,123,63,1043,61994.53524902001,0.9104378819465637,0.3115234375,714291.6875,-0.08265381968813017,0.0003,1389070.958984375,620,0.03347124,-22.506493419408798,1.1920928955078125e-06,0.2,,
130000,,,,,,0.9082629680633545,0.30732421875,589893.5625,-0.08391183481144253,0.0003,1115742.0736328126,630,0.032702956,-22.4832595705986,-1.7881393432617188e-05,0.2,1000.0,72054.0410243988
131072,1000.0,121,64,1078,62146.74399969999,,,,,,,,,,,,,
133120,1000.0,122,65,1083,62460.05868318001,0.9059560894966125,0.334423828125,350862.125,-0.08118592560931574,0.0003,672611.4869140625,640,0.037497133,-22.435796654224397,4.8220157623291016e-05,0.2,,
135000,,,,,,0.9056634902954102,0.286767578125,704901.75,-0.07671908507763874,0.0003,1203617.1857421875,650,0.03228801,-22.417332941293715,6.335973739624023e-05,0.2,1000.0,75871.90130462646
135168,1000.0,120,66,1119,63129.55959415001,,,,,,,,,,,,,
137216,1000.0,122,67,1123,63594.1131898,0.9054336547851562,0.2251953125,800607.5,-0.06206951015046798,0.0003,1504297.6828125,660,0.026375283,-22.412503719329834,-2.2649765014648438e-06,0.2,,
139264,1000.0,123,68,1128,64045.39916801,0.9029117226600647,0.243115234375,791626.5625,-0.06806145593582187,0.0003,1531941.51484375,670,0.02957034,-22.38319520354271,1.990795135498047e-05,0.2,,
140000,,,,,,0.9025781750679016,0.2767578125,798553.375,-0.07347264192067086,0.0003,1512952.46875,680,0.03172221,-22.35930852293968,7.152557373046875e-07,0.2,1000.0,76061.45914707184
141312,1000.0,121,69,1164,64370.3453206,,,,,,,,,,,,,
143360,1000.0,122,70,1169,65017.995701759995,0.9009302258491516,0.259423828125,645518.75,-0.06816485315503087,0.0003,1352380.059375,690,0.027903108,-22.33683054447174,0.0001380443572998047,0.2,,
145000,,,,,,0.9000481367111206,0.2796875,884961.25,-0.07967219960992225,0.0003,1793942.384765625,700,0.031133672,-22.31777696609497,-4.9114227294921875e-05,0.2,1000.0,79529.46945590973
145408,1000.0,120,71,1205,65311.289945180004,,,,,,,,,,,,,
147456,1000.0,121,72,1210,65490.38372065999,0.8989492058753967,0.267138671875,864878.75,-0.07204741375171579,0.0003,1613113.28984375,710,0.030706262,-22.296025294065476,2.562999725341797e-06,0.2,,
149504,1000.0,123,73,1214,65789.16120925,0.8974947333335876,0.3083984375,572450.3125,-0.0774167061317712,0.0003,1217221.98046875,720,0.0354842,-22.269539684057236,-2.384185791015625e-06,0.2,,
150000,,,,,,0.8961579203605652,0.335498046875,452526.96875,-0.0813001784030348,0.0003,973024.3861328125,730,0.04018428,-22.24489426612854,0.00011527538299560547,0.2,1000.0,73777.77198352813
151552,1000.0,121,74,1250,65984.19567066,,,,,,,,,,,,,
153600,1000.0,122,75,1254,66376.39355213998,0.8955326676368713,0.2982421875,546689.4375,-0.07554698236635886,0.0003,1129140.411328125,740,0.032929335,-22.222210079431534,5.364418029785156e-07,0.2,,
155000,,,,,,0.893921971321106,0.29609375,837676.625,-0.08358893198892474,0.0003,1703077.645703125,750,0.034102365,-22.206086587905883,2.562999725341797e-06,0.2,1000.0,73430.43859157563
155648,1000.0,120,76,1289,66838.03356865,,,,,,,,,,,,,
157696,1000.0,121,77,1293,67330.76390870001,0.892299234867096,0.273291015625,792983.25,-0.07547080253134482,0.0003,1481201.459765625,760,0.028870717,-22.171483969688417,3.1828880310058594e-05,0.2,,
159744,1000.0,123,78,1298,67393.41383382001,0.8927826285362244,0.273486328125,709375.0625,-0.07498472792212851,0.0003,1431815.590234375,770,0.032765623,-22.168037003278734,3.337860107421875e-06,0.2,,
160000,,,,,,0.8936468958854675,0.270068359375,600785.5,-0.061402396004996265,0.0003,1219776.146875,780,0.030517139,-22.180295354127885,0.0,0.2,1000.0,73813.03830070495
161792,1000.0,121,79,1330,67716.41041071,,,,,,,,,,,,,
163840,1000.0,122,80,1334,67919.29854832,0.8915218114852905,0.24814453125,637393.4375,-0.06107036885805428,0.0003,1332441.194921875,790,0.02842953,-22.15906400680542,2.980232238769531e-07,0.2,,
165000,,,,,,0.8904263973236084,0.319140625,732649.625,-0.08277332277793903,0.0003,1547457.860546875,800,0.040674,-22.135384970903395,4.827976226806641e-06,0.2,1000.0,73840.83079509735
165888,1000.0,121,81,1367,68103.32669943999,,,,,,,,,,,,,
167936,1000.0,122,82,1371,68372.82525871,0.8889647126197815,0.316064453125,723331.625,-0.08057175940775778,0.0003,1270314.69375,810,0.03867662,-22.10538617372513,-5.125999450683594e-06,0.2,,
169984,1000.0,123,83,1376,68232.37645514001,0.8880072236061096,0.32978515625,484771.5625,-0.0805142288620118,0.0003,998246.72265625,820,0.0375634,-22.081813317537307,2.2649765014648438e-06,0.2,,
170000,,,,,,0.8855432868003845,0.303125,716178.125,-0.07919611781835556,0.0003,1431235.41875,830,0.03850777,-22.047128343582152,0.0003630518913269043,0.2,1000.0,64160.21204910278
172032,1000.0,122,84,1409,68586.50093621999,,,,,,,,,,,,,
174080,1000.0,123,85,1414,68694.25402755999,0.8835650086402893,0.319677734375,614239.5,-0.07723150819365401,0.0003,1232509.7912109375,840,0.038262192,-22.001526564359665,1.4960765838623047e-05,0.2,,
175000,,,,,,0.884399950504303,0.308935546875,647334.0625,-0.07482439420709852,0.0003,1174346.465625,850,0.038271174,-21.999247443675994,5.9604644775390625e-06,0.2,1000.0,67696.93725032806
176128,1000.0,121,86,1448,68719.43416441999,,,,,,,,,,,,,
178176,1000.0,122,87,1452,68771.12827349,0.8824720978736877,0.285693359375,720380.0,-0.07270978087326511,0.0003,1441281.595703125,860,0.033626057,-21.98274052143097,-2.384185791015625e-07,0.2,,
180000,,,,,,0.8826093673706055,0.35205078125,405395.53125,-0.08200172704819124,0.0003,940352.754296875,870,0.045142863,-21.97050696015358,-0.00028967857360839844,0.2,1000.0,67145.18627204894
180224,1000.0,121,88,1487,68665.78248542,,,,,,,,,,,,,
182272,1000.0,122,89,1491,69403.95274552002,0.8811673521995544,0.346240234375,567476.0,-0.08515109420986847,0.0003,1190097.066015625,880,0.044517428,-21.95178121328354,2.980232238769531e-07,0.2,,
184320,1000.0,123,90,1495,69238.57945268002,0.8808770179748535,0.309716796875,965274.75,-0.08549108817824162,0.0003,1998404.65,890,0.039620213,-21.93686980009079,5.561113357543945e-05,0.2,,
185000,,,,,,0.8797197937965393,0.31630859375,730105.625,-0.0788024244538974,0.0003,1635028.428515625,900,0.03944215,-21.917607134580614,1.7881393432617188e-07,0.2,1000.0,70739.68549480438
186368,1000.0,121,91,1529,68987.55852514,,,,,,,,,,,,,
188416,1000.0,122,92,1533,69388.09024367,0.8793206810951233,0.368408203125,483029.25,-0.08265888972964604,0.0003,920316.637890625,910,0.047234885,-21.909480398893358,0.0003573298454284668,0.2,,
190000,,,,,,0.8764111399650574,0.3044921875,642263.0,-0.0716881924890913,0.0003,1419847.03359375,920,0.03848307,-21.866021239757536,1.7881393432617188e-07,0.2,1000.0,69522.2584274292
190464,1000.0,121,93,1567,69640.94652633999,,,,,,,,,,,,,
192512,1000.0,122,94,1571,69671.73859967,0.8742043375968933,0.332421875,890049.625,-0.07964260978624224,0.0003,1557181.985546875,930,0.038562156,-21.81864877343178,3.612041473388672e-05,0.2,,
194560,1000.0,123,95,1575,69853.63378475,0.873979389667511,0.296728515625,775344.5625,-0.07289176862686872,0.0003,1530934.128125,940,0.036235597,-21.793256855010988,-3.5762786865234375e-07,0.2,,
195000,,,,,,0.8722066283226013,0.34658203125,548654.1875,-0.08217548230895773,0.0003,1168877.492578125,950,0.04131894,-21.769452965259553,-1.5854835510253906e-05,0.2,1000.0,72659.62406482696
196608,1000.0,122,96,1610,70306.26245324,,,,,,,,,,,,,
198656,1000.0,123,97,1614,70584.428089,0.8722851276397705,0.318603515625,699365.3125,-0.07170226362650282,0.0003,1276866.6384765625,960,0.039237875,-21.75326462984085,1.1920928955078125e-07,0.2,,
200000,,,,,,0.8707167506217957,0.303564453125,743068.3125,-0.06302400393469725,0.0003,1337129.142578125,970,0.039234363,-21.7431059718132,5.960464477539063e-08,0.2,1000.0,69121.4131937027
200704,1000.0,121,98,1648,70508.06728359,,,,,,,,,,,,,
202752,1000.0,122,99,1652,70400.90804458002,0.8705236911773682,0.368701171875,403331.78125,-0.08532817779341713,0.0003,965019.4869140625,980,0.04531487,-21.725551092624663,9.40561294555664e-05,0.2,,
204800,1000.0,123,100,1657,70654.06768464,0.8694751262664795,0.30869140625,613860.0625,-0.07043795107747428,0.0003,1200909.93203125,990,0.04052575,-21.705821853876113,1.7881393432617188e-07,0.2,,
205000,,,,,,0.8682562708854675,0.34140625,440757.46875,-0.07422976270318031,0.0003,1011740.978125,1000,0.045990273,-21.684588456153868,4.76837158203125e-07,0.2,1000.0,64682.551661872865
206848,1000.0,122,101,1689,70843.02039044,,,,,,,,,,,,,
208896,1000.0,123,102,1693,71170.0830114,0.8668438196182251,0.324658203125,815138.5,-0.07231488079414702,0.0003,1307990.059375,1010,0.03992916,-21.657254183292387,2.980232238769531e-07,0.2,,
210000,,,,,,0.8665448427200317,0.275146484375,672109.5625,-0.059611289895838124,0.0003,1380997.11484375,1020,0.036338266,-21.64495277404785,5.960464477539063e-08,0.2,1000.0,66532.96513710023
210944,1000.0,122,103,1727,71268.82800688999,,,,,,,,,,,,,
212992,1000.0,122,104,1731,71142.01777735,0.8650026917457581,0.324560546875,682695.9375,-0.07375540751381778,0.0003,1434905.495703125,1030,0.040829413,-21.626351964473724,6.556510925292969e-07,0.2,,
215000,,,,,,0.8642396926879883,0.327783203125,593053.375,-0.06713478465098888,0.0003,1252949.6197265624,1040,0.039290283,-21.602114427089692,0.0,0.2,1000.0,73337.34618148804
215040,1000.0,121,105,1763,71275.57561446,,,,,,,,,,,,,
217088,1000.0,122,106,1768,71105.79074911,0.863806962966919,0.3359375,753071.6875,-0.07628726203693077,0.0003,1420320.1453125,1050,0.047328334,-21.59103466272354,1.9669532775878906e-06,0.2,,
219136,1000.0,123,107,1773,71285.62501116,0.863121509552002,0.365234375,736275.375,-0.08354882107814773,0.0003,1329545.5548828125,1060,0.048693456,-21.576229333877563,5.364418029785156e-07,0.2,,
220000,,,,,,0.8624112606048584,0.28564453125,666067.3125,-0.06137946581584401,0.0003,1295901.6953125,1070,0.035121627,-21.560774862766266,9.5367431640625e-06,0.2,1000.0,70448.82526607513
221184,1000.0,122,108,1805,71419.57313894,,,,,,,,,,,,,
223232,1000.0,123,109,1809,71644.72745249,0.8619328737258911,0.346044921875,803793.5,-0.08479556060920004,0.0003,1651429.107421875,1080,0.044002533,-21.553869593143464,1.1920928955078125e-07,0.2,,
225000,,,,,,0.8619892001152039,0.316552734375,638721.8125,-0.06725752538186498,0.0003,1272019.344140625,1090,0.041169003,-21.543922388553618,3.5762786865234375e-07,0.2,1000.0,72763.05495147705
225280,1000.0,122,110,1841,71852.46917635,,,,,,,,,,,,,
227328,1000.0,123,111,1845,71805.90857808999,0.8585221171379089,0.358251953125,751268.75,-0.08186501180753111,0.0003,1361445.4052734375,1100,0.050145093,-21.50693573951721,4.2498111724853516e-05,0.2,,
229376,1000.0,123,112,1849,71796.004411,0.8564823269844055,0.390234375,455039.28125,-0.08415864022390451,0.0003,972355.784375,1110,0.04896996,-21.453872627019884,1.2278556823730469e-05,0.2,,
230000,,,,,,0.8556884527206421,0.377099609375,551707.75,-0.08265594867407344,0.0003,1162222.480859375,1120,0.05309482,-21.43088279366493,2.1457672119140625e-06,0.2,1000.0,77518.97612895965
231424,1000.0,122,113,1881,72248.08805343001,,,,,,,,,,,,,
233472,1000.0,123,114,1885,72265.47233654001,0.8547933101654053,0.297900390625,742591.8125,-0.06468523876101244,0.0003,1302537.866796875,1130,0.03663129,-21.41146565079689,1.1920928955078125e-07,0.2,,
235000,,,,,,0.8537542819976807,0.37177734375,467942.53125,-0.08254082730272785,0.0003,1094142.50390625,1140,0.05244835,-21.392607641220092,2.086162567138672e-06,0.2,1000.0,76191.75057048797
235520,1000.0,122,115,1917,72207.02590815,,,,,,,,,,,,,
237568,1000.0,123,116,1922,72129.40785166,0.851243257522583,0.31279296875,669969.5625,-0.06520005512866192,0.0003,1246250.48203125,1150,0.041393034,-21.351833963394164,3.5762786865234375e-07,0.2,,
239616,1000.0,124,117,1926,72276.79823519001,0.8516136407852173,0.357958984375,836121.375,-0.08202617364586332,0.0003,1448387.742578125,1160,0.048481688,-21.34297134280205,-1.1920928955078125e-07,0.2,,
240000,,,,,,0.8507956266403198,0.34970703125,768041.0,-0.07767420381424017,0.0003,1535812.017578125,1170,0.049654383,-21.337750977277757,0.0,0.2,1000.0,68249.95782375336
241664,1000.0,123,118,1958,72235.65190178998,,,,,,,,,,,,,
243712,1000.0,124,119,1962,72180.26307614,0.8502556085586548,0.353662109375,612853.5625,-0.07729490244528278,0.0003,1020427.785546875,1180,0.049269017,-21.32579352259636,1.6033649444580078e-05,0.2,,
245000,,,,,,0.8494925498962402,0.380615234375,892144.5,-0.08616176758951041,0.0003,1479379.78671875,1190,0.056340605,-21.303151500225066,-1.1920928955078125e-07,0.2,1000.0,72418.40059242249
245760,1000.0,123,120,1994,72031.86076345,,,,,,,,,,,,,
247808,1000.0,123,121,1998,72300.42864166,0.8484991788864136,0.34736328125,629080.8125,-0.08293203650682698,0.0003,1448443.71796875,1200,0.052567795,-21.28461757898331,7.152557373046875e-07,0.2,,
