rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates,train/ent_coef,train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length
5.369565217391305,4,-6.1292146739130455,92,494,101,0.0003,-15.645681381225586,2.1627492904663086,393,0.8883095383644104,-2.3525118827819824,,
5.34375,5,-6.062676541666666,96,513,100,0.0003,-15.729269027709961,2.1218748092651367,412,0.883251428604126,-2.456984519958496,,
5.39,5,-6.082481909999999,100,539,99,0.0003,-16.26184844970703,2.794074296951294,438,0.8763875961303711,-2.634044647216797,,
5.34,5,-6.028718829999999,104,555,98,0.0003,-16.143604278564453,2.3047144412994385,454,0.8721858263015747,-2.729767322540283,,
5.31,5,-5.963115059999999,108,577,97,0.0003,-16.945432662963867,2.252991199493408,476,0.8664408922195435,-2.858886480331421,,
5.34,6,-6.02775851,112,597,97,0.0003,-16.215633392333984,2.4377238750457764,496,0.8612534999847412,-2.949416160583496,,
5.24,6,-5.836304620000002,116,615,96,0.0003,-15.95154857635498,2.45300555229187,514,0.8566148281097412,-3.0739665031433105,,
5.33,6,-5.809577879999999,120,641,95,0.0003,-16.11307144165039,2.1693882942199707,540,0.8499664068222046,-3.218823194503784,,
5.42,6,-5.820031259999999,124,666,95,0.0003,-16.3428897857666,2.286365509033203,565,0.8436235785484314,-3.37430477142334,,
5.51,7,-5.789168210000001,128,692,94,0.0003,-16.602378845214844,1.8788013458251953,591,0.8370726108551025,-3.5076732635498047,,
5.52,7,-5.7413465499999985,132,712,94,0.0003,-16.944183349609375,1.841249942779541,611,0.832070529460907,-3.637824773788452,,
5.43,7,-5.550355379999998,136,730,94,0.0003,-17.39861297607422,2.300845146179199,629,0.8275937438011169,-3.7516698837280273,,
5.44,8,-5.4788423,140,756,93,0.0003,-16.294414520263672,1.8388233184814453,655,0.8211684226989746,-3.8973350524902344,,
5.47,8,-5.561617860000001,144,776,93,0.0003,-16.636262893676758,2.3550329208374023,675,0.8162634372711182,-4.004499912261963,,
5.5,8,-5.59498314,148,800,93,0.0003,-16.060134887695312,2.2675440311431885,699,0.8104180097579956,-4.172995567321777,,
5.44,8,-5.439196570000002,152,821,92,0.0003,-16.80101776123047,2.237403154373169,720,0.8053309321403503,-4.291569709777832,,
5.45,9,-5.51026133,156,844,92,0.0003,-15.5715913772583,2.2597286701202393,743,0.799797773361206,-4.40385627746582,,
5.55,9,-5.62112572,160,876,92,0.0003,-16.808990478515625,3.0694918632507324,775,0.7921665906906128,-4.601000785827637,,
5.68,9,-5.671305640000002,164,910,91,0.0003,-16.14410400390625,3.899791717529297,809,0.7841495871543884,-4.800931453704834,,
5.63,10,-5.61538044,168,927,91,0.0003,-17.280277252197266,2.829540729522705,826,0.7801743745803833,-4.9367356300354,,
5.62,10,-5.652532770000001,172,945,91,0.0003,-15.954069137573242,2.3233132362365723,844,0.7759880423545837,-4.985143184661865,,
5.66,10,-5.648096080000001,176,968,90,0.0003,-15.521373748779297,3.0183207988739014,867,0.7706724405288696,-5.137228488922119,,
5.77,11,-5.7418124,180,999,90,0.0003,-14.954657554626465,2.744253158569336,898,0.7635632157325745,-5.314413070678711,,
5.68,11,-5.67357587,184,1017,89,0.0003,-15.168745040893555,3.363921880722046,916,0.7594735622406006,-5.419654846191406,,
5.67,11,-5.59931679,188,1041,89,0.0003,-15.910558700561523,3.4127750396728516,940,0.7540547251701355,-5.552319526672363,,
5.65,11,-5.479313890000001,192,1059,89,0.0003,-15.516921997070312,3.834348201751709,958,0.750017523765564,-5.673529624938965,,
5.69,12,-5.5124439800000005,196,1082,89,0.0003,-15.774210929870605,3.3135995864868164,981,0.7448883056640625,-5.828516960144043,,
5.68,12,-5.44666973,200,1107,89,0.0003,-15.70862865447998,3.205336809158325,1006,0.7393526434898376,-5.933075904846191,,
5.75,12,-5.4549159000000005,204,1130,89,0.0003,-16.13290023803711,3.678272247314453,1029,0.7343012690544128,-6.0697479248046875,,
5.81,12,-5.41342898,208,1158,89,0.0003,-15.832755088806152,4.418876647949219,1057,0.7282137870788574,-6.186708450317383,,
5.86,13,-5.431359050000001,212,1183,89,0.0003,-15.981548309326172,4.250354766845703,1082,0.7228273749351501,-6.384055137634277,,
5.91,13,-5.416326040000001,216,1206,89,0.0003,-16.502490997314453,3.754087448120117,1105,0.717915415763855,-6.478987693786621,,
5.83,13,-5.361562989999999,220,1224,89,0.0003,-15.76591682434082,5.458030700683594,1123,0.7140970230102539,-6.511476516723633,,
5.79,13,-5.31530101,224,1245,89,0.0003,-16.11016082763672,3.824655771255493,1144,0.7096655964851379,-6.710079193115234,,
5.77,14,-5.298679690000001,228,1269,89,0.0003,-14.869039535522461,4.0389251708984375,1168,0.7046353220939636,-6.871093273162842,,
5.75,14,-5.27190933,232,1287,89,0.0003,-15.658292770385742,5.486449241638184,1186,0.700886607170105,-6.878786087036133,,
5.76,14,-5.20990614,236,1306,88,0.0003,-15.69240951538086,4.129459857940674,1205,0.6969581246376038,-7.032276630401611,,
5.68,14,-5.05265378,240,1324,88,0.0003,-15.799805641174316,7.050095558166504,1223,0.6932544112205505,-7.083745956420898,,
5.71,15,-4.986753,244,1347,88,0.0003,-14.401327133178711,4.559534549713135,1246,0.6885517239570618,-7.215795516967773,,
5.67,15,-4.897712579999999,248,1367,88,0.0003,-15.038747787475586,4.141600608825684,1266,0.684482216835022,-7.375157356262207,,
5.64,15,-4.82461904,252,1385,88,0.0003,-14.232484817504883,3.4329652786254883,1284,0.6808459162712097,-7.467682838439941,,
5.65,15,-4.70399596,256,1409,88,0.0003,-15.70407772064209,6.672401428222656,1308,0.6760283708572388,-7.589826583862305,,
5.51,16,-4.46322765,260,1427,88,0.0003,-14.82798957824707,5.614429473876953,1326,0.6724404692649841,-7.677207946777344,,
5.41,16,-4.3282582199999995,264,1451,88,0.0003,-14.72484016418457,5.107110023498535,1350,0.6676883697509766,-7.825197219848633,,
5.45,16,-4.308903969999999,268,1472,88,0.0003,-15.204599380493164,7.382882118225098,1371,0.6635482311248779,-7.941916465759277,,
5.43,16,-4.22088436,272,1488,88,0.0003,-14.677556991577148,5.990557670593262,1387,0.660408616065979,-8.049427032470703,,
5.37,16,-4.10317139,276,1505,88,0.0003,-14.953229904174805,7.5564398765563965,1404,0.6570941209793091,-8.139518737792969,,
5.28,17,-3.98926859,280,1527,88,0.0003,-14.183801651000977,5.648653030395508,1426,0.6528241634368896,-8.261750221252441,,
5.27,17,-3.87974194,284,1544,88,0.0003,-14.407266616821289,5.031765460968018,1443,0.6495478749275208,-8.342597961425781,,
5.25,17,-3.85061213,288,1566,88,0.0003,-13.833032608032227,5.81803035736084,1465,0.645335853099823,-8.53825569152832,,
5.3,17,-3.809010399999999,292,1589,88,0.0003,-13.956680297851562,5.985032558441162,1488,0.6409473419189453,-8.661376953125,,
5.25,18,-3.69922149,296,1607,88,0.0003,-14.061761856079102,5.795177936553955,1506,0.6375345587730408,-8.696151733398438,,
5.25,18,-3.69119188,300,1632,88,0.0003,-13.513777732849121,6.637368679046631,1531,0.6328165531158447,-9.02017593383789,,
5.18,18,-3.6299996500000002,304,1648,88,0.0003,-14.824725151062012,8.441888809204102,1547,0.6298025846481323,-9.083454132080078,,
5.14,18,-3.6175651400000004,308,1672,88,0.0003,-13.077160835266113,5.947785377502441,1571,0.6253098845481873,-9.139232635498047,,
5.09,19,-3.54996023,312,1692,87,0.0003,-13.131278991699219,5.977944850921631,1591,0.6216025352478027,-9.20574951171875,,
5.04,19,-3.525844949999999,316,1710,87,0.0003,-13.012401580810547,6.417294025421143,1609,0.6182873249053955,-9.214643478393555,,
5.04,19,-3.54684326,320,1728,87,0.0003,-12.985809326171875,7.601719379425049,1627,0.6149901151657104,-9.437826156616211,,
5.1,19,-3.57825806,324,1755,87,0.0003,-12.775629043579102,6.672370433807373,1654,0.6100634336471558,-9.660350799560547,,
5.07,20,-3.5568390400000003,328,1776,87,0.0003,-11.835530281066895,5.3378496170043945,1675,0.6062524318695068,-9.826154708862305,,
5.07,20,-3.535148050000001,332,1794,87,0.0003,-12.454446792602539,8.65651798248291,1693,0.6030028462409973,-9.851289749145508,,
5.11,20,-3.6249772299999994,336,1817,87,0.0003,-12.147909164428711,7.260469436645508,1716,0.5988761186599731,-9.979277610778809,,
5.15,20,-3.6950820099999993,340,1839,87,0.0003,-12.580050468444824,7.279463291168213,1738,0.5949572920799255,-10.042186737060547,,
5.13,21,-3.7180969699999995,344,1860,87,0.0003,-12.54930305480957,8.597288131713867,1759,0.5912458896636963,-10.169468879699707,,
5.15,21,-3.6442785499999997,348,1882,87,0.0003,-13.082836151123047,6.355770587921143,1781,0.5873780846595764,-10.309563636779785,,
5.23,21,-3.76451266,352,1908,87,0.0003,-12.1480131149292,6.228635787963867,1807,0.5828584432601929,-10.371862411499023,,
5.21,22,-3.8112306800000004,356,1930,87,0.0003,-12.29437255859375,9.270090103149414,1829,0.5790678858757019,-10.571733474731445,,
5.2,22,-3.8458752,360,1947,87,0.0003,-12.559755325317383,7.692602157592773,1846,0.5761480927467346,-10.692534446716309,,
5.18,22,-3.9438335999999996,364,1969,87,0.0003,-11.992866516113281,6.667103290557861,1868,0.5723945498466492,-10.634966850280762,,
5.21,22,-3.9550736300000007,368,1993,87,0.0003,-12.037477493286133,6.7608466148376465,1892,0.5683358311653137,-10.925406455993652,,
5.26,23,-3.9828461699999993,372,2014,87,0.0003,-12.104053497314453,7.386734962463379,1913,0.5648026466369629,-10.987737655639648,,
5.25,23,-4.01906218,376,2030,87,0.0003,-11.696666717529297,6.86372184753418,1929,0.5621299743652344,-11.066129684448242,,
5.21,23,-4.004989950000001,380,2048,87,0.0003,-11.391499519348145,6.197300910949707,1947,0.559148907661438,-11.170553207397461,,
5.37,23,-4.12368405,384,2081,87,0.0003,-10.471442222595215,4.4028425216674805,1980,0.5537143349647522,-11.390485763549805,,
5.42,24,-4.188963070000001,388,2108,87,0.0003,-11.264577865600586,4.772143363952637,2007,0.549309492111206,-11.457202911376953,,
5.46,24,-4.27372344,392,2135,87,0.0003,-11.157949447631836,4.309606075286865,2034,0.5449446439743042,-11.700519561767578,,
5.48,24,-4.281884680000001,396,2155,87,0.0003,-11.171173095703125,7.842144966125488,2054,0.5417284965515137,-11.838878631591797,,
5.44,24,-4.245613870000001,400,2176,87,0.0003,-11.267313003540039,9.437074661254883,2075,0.5383748412132263,-11.761418342590332,,
5.46,25,-4.25264657,404,2194,87,0.0003,-10.77273178100586,5.312457084655762,2093,0.5355313420295715,-11.725166320800781,,
5.43,25,-4.2640205,408,2215,87,0.0003,-10.856952667236328,4.82574987411499,2114,0.5322455763816833,-12.067071914672852,,
5.51,25,-4.308170509999999,412,2243,86,0.0003,-10.444618225097656,5.637115001678467,2142,0.5279051065444946,-12.125310897827148,,
5.58,26,-4.33908054,416,2268,86,0.0003,-10.641833305358887,6.36245059967041,2167,0.5240595936775208,-12.289676666259766,,
5.58,26,-4.29949768,420,2286,86,0.0003,-10.592018127441406,5.919564723968506,2185,0.5213112235069275,-12.25079345703125,,
5.52,26,-4.25171278,424,2307,86,0.0003,-10.303260803222656,8.462857246398926,2206,0.5181185007095337,-12.439373016357422,,
5.63,26,-4.3160255,428,2339,86,0.0003,-10.499595642089844,3.727088451385498,2238,0.5132883191108704,-12.642965316772461,,
5.74,27,-4.4339797,432,2368,86,0.0003,-10.284568786621094,6.3700056076049805,2267,0.5089325904846191,-12.804133415222168,,
5.74,27,-4.360285220000001,436,2391,86,0.0003,-9.923458099365234,5.648927211761475,2290,0.5055122971534729,-12.84156608581543,,
5.73,27,-4.31449233,440,2412,86,0.0003,-10.00280475616455,4.628508567810059,2311,0.5024259686470032,-12.921634674072266,,
5.76,28,-4.318862630000001,444,2436,86,0.0003,-10.537214279174805,4.678630828857422,2335,0.4989358186721802,-13.018220901489258,,
5.78,28,-4.434693620000001,448,2460,86,0.0003,-10.408271789550781,7.175299644470215,2359,0.49547719955444336,-13.004627227783203,,
5.77,28,-4.417085650000001,452,2485,86,0.0003,-9.386445999145508,3.196274757385254,2384,0.49189144372940063,-13.461050033569336,,
5.73,28,-4.42645429,456,2503,86,0.0003,-10.046329498291016,6.171926498413086,2402,0.4893198609352112,-13.389890670776367,,
5.83,29,-4.46557657,460,2530,86,0.0003,-9.19929313659668,5.989571571350098,2429,0.485483855009079,-13.57664680480957,,
5.83,29,-4.39486936,464,2552,86,0.0003,-9.934591293334961,4.27841329574585,2451,0.48237740993499756,-13.675468444824219,,
5.87,29,-4.46845932,468,2580,86,0.0003,-9.480649948120117,5.370959281921387,2479,0.47846418619155884,-13.944866180419922,,
5.83,30,-4.4226261,472,2597,86,0.0003,-9.131288528442383,3.364133596420288,2496,0.4760972857475281,-13.821172714233398,,
5.92,30,-4.476647709999999,476,2622,86,0.0003,-9.041877746582031,4.991935729980469,2521,0.4726550281047821,-13.794002532958984,,
5.9,30,-4.42245852,480,2638,86,0.0003,-7.964632987976074,3.315051555633545,2537,0.47046568989753723,-13.981935501098633,,
5.81,30,-4.29723424,484,2662,86,0.0003,-9.18102741241455,4.144505977630615,2561,0.4672029912471771,-14.095590591430664,,
5.76,31,-4.226260529999999,488,2684,86,0.0003,-9.138483047485352,4.1980791091918945,2583,0.46423372626304626,-14.3056640625,,
5.72,31,-4.19079303,492,2707,86,0.0003,-8.832157135009766,4.0313029289245605,2606,0.46114620566368103,-14.359902381896973,,
5.77,31,-4.231625599999999,496,2732,86,0.0003,-9.356131553649902,5.803576469421387,2631,0.45779961347579956,-14.477924346923828,,
5.73,31,-4.225453589999999,500,2749,86,0.0003,-8.720386505126953,3.2652621269226074,2648,0.45554250478744507,-14.450044631958008,,
5.79,32,-4.25274586,504,2773,86,0.0003,-8.437368392944336,4.391252517700195,2672,0.4523845911026001,-14.708162307739258,,
5.8,32,-4.23325922,508,2795,86,0.0003,-8.45521354675293,3.904017210006714,2694,0.4495067894458771,-14.56820297241211,,
5.75,32,-4.154375999999999,512,2818,85,0.0003,-8.058050155639648,3.489624261856079,2717,0.4465107023715973,-15.050378799438477,,
5.74,33,-4.176737419999999,516,2842,85,0.0003,-8.011285781860352,5.036037445068359,2741,0.44338735938072205,-15.03549861907959,,
5.8,33,-4.202581589999999,520,2866,85,0.0003,-7.829499244689941,2.6464715003967285,2765,0.44027554988861084,-15.44238567352295,,
5.77,33,-4.16119287,524,2884,85,0.0003,-8.313386917114258,2.9754157066345215,2783,0.4379470944404602,-15.419506072998047,,
5.66,33,-4.0529503799999995,528,2905,85,0.0003,-7.905874252319336,3.476914405822754,2804,0.4352457821369171,-15.663396835327148,,
5.58,34,-3.9559154100000002,532,2926,85,0.0003,-7.325847625732422,2.749020576477051,2825,0.4325498640537262,-15.741704940795898,,
5.61,34,-3.96394276,536,2952,85,0.0003,-7.817054271697998,2.8458595275878906,2851,0.42922672629356384,-16.11033058166504,,
5.57,34,-3.9131659599999993,540,2969,85,0.0003,-7.546328544616699,2.812211036682129,2868,0.42705658078193665,-16.08575439453125,,
5.54,35,-3.8334146300000005,544,2990,85,0.0003,-7.761471748352051,3.493035078048706,2889,0.42438018321990967,-16.313302993774414,,
5.5,35,-3.7810584699999996,548,3010,85,0.0003,-7.415146350860596,2.5723438262939453,2909,0.42183172702789307,-16.550006866455078,,
5.45,35,-3.6727449500000002,552,3030,85,0.0003,-7.639605522155762,2.971353769302368,2929,0.4192952513694763,-16.715513229370117,,
5.43,35,-3.6081835600000005,556,3046,85,0.0003,-7.71429967880249,3.0431809425354004,2945,0.4172702133655548,-16.702760696411133,,
5.34,35,-3.52433313,560,3064,85,0.0003,-7.630404472351074,3.203056812286377,2963,0.41500574350357056,-17.02545738220215,,
5.35,36,-3.5183390400000003,564,3087,85,0.0003,-7.845235824584961,2.741889476776123,2986,0.4121403992176056,-16.715103149414062,,
5.29,36,-3.4315336,568,3109,85,0.0003,-7.181188583374023,2.62449312210083,3008,0.4094470143318176,-16.60262107849121,,
5.31,36,-3.41689881,572,3128,85,0.0003,-7.814868450164795,2.0879926681518555,3027,0.4071918725967407,-16.332679748535156,,
5.28,37,-3.42529494,576,3150,84,0.0003,-7.579240798950195,2.6859426498413086,3049,0.4046487510204315,-16.62085723876953,,
5.34,37,-3.42804234,580,3172,84,0.0003,-6.937219619750977,2.657625913619995,3071,0.4021238088607788,-16.477947235107422,,
5.27,37,-3.4775445400000002,584,3189,84,0.0003,-6.873027801513672,1.8355329036712646,3088,0.40018659830093384,-16.53168487548828,,
5.24,37,-3.4385401300000003,588,3208,84,0.0003,-6.687050819396973,1.4671196937561035,3107,0.39803487062454224,-16.695629119873047,,
5.28,38,-3.466695980000001,592,3235,84,0.0003,-6.8873291015625,2.2458958625793457,3134,0.3949723541736603,-16.411224365234375,,
5.21,38,-3.409232290000001,596,3253,84,0.0003,-6.759548664093018,2.365204334259033,3152,0.392936110496521,-16.95623016357422,,
5.23,38,-3.39394495,600,3272,84,0.0003,-7.306082725524902,2.190375328063965,3171,0.3907875716686249,-17.3363037109375,,
5.28,38,-3.4007394700000004,604,3301,84,0.0003,-6.729824066162109,1.7993735074996948,3200,0.38750073313713074,-17.154714584350586,,
5.37,39,-3.457775489999999,608,3332,84,0.0003,-6.467970848083496,2.1938486099243164,3231,0.38400548696517944,-17.894855499267578,,
5.34,39,-3.43759463,612,3352,84,0.0003,-6.75974178314209,1.8496074676513672,3251,0.3817465603351593,-17.849407196044922,,
5.33,39,-3.39839557,616,3375,84,0.0003,-6.338311195373535,1.731400966644287,3274,0.37916573882102966,-18.082366943359375,,
5.28,40,-3.3801438899999994,620,3394,84,0.0003,-6.44888973236084,2.0203664302825928,3293,0.3770383596420288,-18.207592010498047,,
5.34,40,-3.3789893899999996,624,3418,84,0.0003,-6.265578269958496,1.6553795337677002,3317,0.3743780553340912,-18.172378540039062,,
5.29,40,-3.4050757899999997,628,3434,84,0.0003,-6.884763717651367,1.856728196144104,3333,0.37262052297592163,-18.1831111907959,,
5.31,40,-3.3793756000000004,632,3457,84,0.0003,-5.95084285736084,1.8812779188156128,3356,0.37012529373168945,-17.91256332397461,,
5.28,41,-3.4052683200000002,636,3480,84,0.0003,-6.547924995422363,1.508963704109192,3379,0.3676708936691284,-17.672378540039062,,
5.31,41,-3.47967362,640,3500,84,0.0003,-6.835316181182861,1.7598164081573486,3399,0.3655846416950226,-17.49108123779297,,
5.34,41,-3.513163149999999,644,3524,84,0.0003,-6.309521675109863,1.5174877643585205,3423,0.3631027340888977,-17.844635009765625,,
5.3,41,-3.5066205000000004,648,3540,84,0.0003,-6.234111785888672,1.6646597385406494,3439,0.3614630103111267,-18.378263473510742,,
5.34,42,-3.521216910000001,652,3564,84,0.0003,-5.622561931610107,1.504699945449829,3463,0.3590005040168762,-18.539270401000977,,
5.5,42,-3.5897664700000003,656,3596,84,0.0003,-6.241603374481201,1.5189958810806274,3495,0.35569697618484497,-18.68574333190918,,
5.56,42,-3.59703206,660,3620,84,0.0003,-5.539084434509277,1.7413084506988525,3519,0.35321104526519775,-19.242050170898438,,
5.5,43,-3.5739943600000004,664,3637,84,0.0003,-5.710750579833984,1.462019920349121,3536,0.35144591331481934,-19.329898834228516,,
5.52,43,-3.5714131599999996,668,3661,84,0.0003,-5.784104347229004,1.622729778289795,3560,0.3489471971988678,-19.767702102661133,,
5.58,43,-3.5922529400000003,672,3686,84,0.0003,-5.204418182373047,1.4016199111938477,3585,0.346351683139801,-19.900222778320312,,
5.64,44,-3.4521780800000013,676,3714,84,0.0003,-5.904689788818359,1.15834379196167,3613,0.34347206354141235,-19.750633239746094,,
5.6,44,-3.4662577700000003,680,3732,84,0.0003,-5.337088584899902,1.3636088371276855,3631,0.34162619709968567,-19.925392150878906,,
5.81,44,-3.54314145,684,3770,84,0.0003,-5.330440998077393,1.3084018230438232,3669,0.3377728760242462,-20.365304946899414,,
5.81,44,-3.53145056,688,3789,84,0.0003,-5.147887706756592,1.3138988018035889,3688,0.3358575403690338,-20.458560943603516,,
5.73,45,-3.4442751699999996,692,3808,84,0.0003,-5.07658576965332,1.0976718664169312,3707,0.3339456021785736,-20.65770721435547,,
5.8,45,-3.4655833300000007,696,3833,84,0.0003,-5.6290388107299805,1.1971358060836792,3732,0.33144229650497437,-20.487518310546875,,
5.93,45,-3.5338434499999996,700,3865,84,0.0003,-4.83809232711792,0.8658658266067505,3764,0.3282575309276581,-20.911258697509766,,
5.84,46,-3.47898089,704,3885,84,0.0003,-4.624931335449219,0.8024672269821167,3784,0.32628461718559265,-20.957576751708984,,
5.74,46,-3.37139178,708,3906,83,0.0003,-4.929224491119385,1.056138038635254,3805,0.32423123717308044,-21.080078125,,
5.72,46,-3.3603459100000004,712,3924,83,0.0003,-5.025546550750732,0.9310861825942993,3823,0.3224875330924988,-21.115081787109375,,
5.74,47,-3.314139569999999,716,3949,83,0.0003,-5.039719581604004,0.9061514735221863,3848,0.32008570432662964,-21.06908416748047,,
5.74,47,-3.21681235,720,3968,83,0.0003,-4.656609535217285,0.6389551758766174,3867,0.318291038274765,-21.017240524291992,,
5.72,47,-3.2366216899999993,724,3990,83,0.0003,-4.989414215087891,0.8883078694343567,3889,0.3162515163421631,-20.711763381958008,,
5.75,47,-3.18166391,728,4009,83,0.0003,-4.934129238128662,0.8051811456680298,3908,0.3145281970500946,-20.33012580871582,,
5.78,48,-3.18677572,732,4035,83,0.0003,-4.784461975097656,0.8574347496032715,3934,0.3122072219848633,-20.616159439086914,,
5.76,48,-3.0865133099999995,736,4056,83,0.0003,-4.601872444152832,0.7858445644378662,3955,0.31034037470817566,-20.44628143310547,,
5.75,48,-3.02591322,740,4075,83,0.0003,-4.80003547668457,1.0975643396377563,3974,0.3086603581905365,-20.845951080322266,,
5.73,48,-2.908878620000001,744,4097,83,0.0003,-4.736366271972656,0.9158480167388916,3996,0.3067168891429901,-21.557575225830078,,
5.82,49,-2.8967569300000005,748,4122,83,0.0003,-4.365386009216309,0.6894012689590454,4021,0.30448997020721436,-21.869543075561523,,
5.86,49,-2.94024644,752,4150,83,0.0003,-4.565920829772949,0.9724481105804443,4049,0.30197861790657043,-21.810714721679688,,
5.82,49,-2.82426043,756,4178,83,0.0003,-4.615026473999023,0.9338676929473877,4077,0.29947125911712646,-22.400863647460938,,
5.8,50,-2.7582300600000007,760,4200,83,0.0003,-4.425070762634277,0.8875983357429504,4099,0.29750001430511475,-22.56084442138672,,
5.91,50,-2.71938338,764,4228,83,0.0003,-4.298276901245117,0.8441126346588135,4127,0.2950015962123871,-22.747594833374023,,
5.89,50,-2.6758526000000002,768,4250,83,0.0003,-4.438126087188721,0.7700870037078857,4149,0.29304239153862,-22.92672348022461,,
5.87,50,-2.66913428,772,4273,83,0.0003,-4.266719818115234,0.8086932897567749,4172,0.2909984290599823,-23.183279037475586,,
5.77,51,-2.7685145899999997,776,4291,83,0.0003,-4.000884056091309,0.5725026726722717,4190,0.28941473364830017,-23.644384384155273,,
5.85,51,-2.73594158,780,4317,83,0.0003,-4.532812118530273,0.6931580305099487,4216,0.28714048862457275,-23.432544708251953,,
5.69,51,-2.6469941899999996,784,4339,83,0.0003,-4.075473308563232,1.0739696025848389,4238,0.28523191809654236,-23.418914794921875,,
5.72,51,-2.61011971,788,4361,83,0.0003,-4.318501949310303,0.7445726990699768,4260,0.2833401560783386,-23.566173553466797,,
5.78,52,-2.6182065600000004,792,4386,83,0.0003,-4.356175899505615,0.8108441233634949,4285,0.2812069058418274,-23.62810707092285,,
5.75,52,-2.6204220200000004,796,4408,83,0.0003,-3.612241506576538,0.6231662034988403,4307,0.27934545278549194,-23.861242294311523,,
5.68,52,-2.5878078500000004,800,4433,83,0.0003,-3.723917245864868,0.6771454811096191,4332,0.2772425711154938,-23.978992462158203,,
5.71,53,-2.58447213,804,4456,83,0.0003,-3.948422431945801,0.6389529705047607,4355,0.2753235101699829,-24.127506256103516,,
5.67,53,-2.5433475399999996,808,4473,83,0.0003,-3.791858434677124,0.5471204519271851,4372,0.2739151120185852,-24.178773880004883,,
5.67,53,-2.52029571,812,4491,83,0.0003,-3.533964157104492,0.6113979816436768,4390,0.27243486046791077,-24.12030792236328,,
5.67,53,-2.5330139700000003,816,4516,83,0.0003,-4.08876895904541,0.7084782123565674,4415,0.2703944146633148,-24.566864013671875,,
5.65,53,-2.5967839299999995,820,4533,83,0.0003,-3.876115322113037,0.5875604748725891,4432,0.26901549100875854,-24.41138458251953,,
5.64,54,-2.5481635899999997,824,4554,83,0.0003,-3.480120897293091,0.5479304790496826,4453,0.2673240602016449,-24.457035064697266,,
5.73,54,-2.5941443,828,4582,83,0.0003,-3.6065802574157715,0.4566592574119568,4481,0.2650910019874573,-24.36810302734375,,
5.83,55,-2.5719294600000002,832,4618,83,0.0003,-3.73050594329834,0.6515727043151855,4517,0.2622555196285248,-24.576122283935547,,
