time/time_elapsed,time/episodes,time/total_timesteps,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/actor_loss,train/critic_loss,eval/mean_reward,eval/mean_ep_length
45,400,5709,126,47.61,47.61,0.001,5535,-10.81155039659187,0.24427163737144933,,
,,6000,,,,0.001,5855,-11.283426911490304,0.23407056395496642,76.2,76.2
48,404,6029,125,50.69,50.69,,,,,,
50,408,6293,125,53.15,53.15,0.001,6136,-11.857628494501114,0.24468239292036742,,
52,412,6545,125,55.53,55.53,0.001,6389,-12.206738501787186,0.24335645645624027,,
54,416,6797,125,57.6,57.6,0.001,6639,-12.564122766256332,0.21621158982698735,,
,,7000,,,,0.001,6896,-12.93327773701061,0.28131094687815866,64.7,64.7
56,420,7056,125,59.68,59.68,,,,,,
58,424,7306,125,61.1,61.1,0.001,7152,-13.110797464847565,0.31267590960487723,,
60,428,7556,125,62.2,62.2,0.001,7397,-13.61503991484642,0.24060346360784024,,
62,432,7818,125,63.49,63.49,0.001,7653,-13.93308513395248,0.27360927822097897,,
,,8000,,,,0.001,7902,-14.358100792457318,0.3168911014137597,63.0,63.0
64,436,8061,125,64.22,64.22,,,,,,
66,440,8316,125,64.62,64.62,0.001,8158,-14.455456574757894,0.31027409974485637,,
68,444,8566,125,64.58,64.58,0.001,8412,-14.96168730335851,0.28689289177137034,,
70,448,8819,125,63.11,63.11,0.001,8660,-15.283446629842123,0.23736228321989378,,
,,9000,,,,0.001,8851,-15.381101191043854,0.2292049729730934,65.1,65.1
72,452,9077,125,63.54,63.54,0.001,8915,-15.456054717302322,0.20745438896119595,,
74,456,9363,125,64.13,64.13,0.001,9198,-15.841323363475311,0.25009271628283836,,
77,460,9842,127,66.52,66.52,0.001,9570,-16.45244538399481,0.18939742648868058,,
,,10000,,,,0.001,9818,-16.77593774265713,0.2095605091414821,95.1,95.1
81,464,10160,125,67.22,67.22,0.001,9989,-17.13082423210144,0.1669760760385543,,
83,468,10502,125,68.31,68.31,0.001,10298,-17.423054027557374,0.2829893560537809,,
86,472,10933,125,70.22,70.22,0.001,10753,-17.910484896765816,0.2763207424432039,,
,,11000,,,,0.001,10838,-17.98411750793457,0.2127415097811643,91.1,91.1
89,476,11249,125,71.06,71.06,0.001,11090,-18.25346856958726,0.32753723552998376,,
91,480,11573,125,72.08,72.08,0.001,11384,-18.769807020823162,0.23386895537583363,,
94,484,11889,126,72.9,72.9,0.001,11721,-19.12130583786383,0.2655057244275401,,
,,12000,,,,0.001,11857,-19.334586604948967,0.3629640927390447,63.2,63.2
96,488,12146,125,73.3,73.3,0.001,11990,-19.332642290327286,0.2536975414906111,,
98,492,12387,125,73.5,73.5,0.001,12228,-19.531984394994275,0.48481939039353666,,
100,496,12635,126,73.12,73.12,0.001,12482,-19.66664047241211,0.3687514701237281,,
102,500,12861,126,71.52,71.52,0.001,12710,-20.23683916727702,0.3519886509204904,,
,,13000,,,,0.001,12881,-20.337521717466156,0.35676529708093613,59.7,59.7
104,504,13091,125,70.62,70.62,0.001,12940,-20.00348974863688,0.37581750169648964,,
105,508,13316,125,70.23,70.23,0.001,13165,-20.204587607548156,0.32296799296705886,,
107,512,13547,126,70.02,70.02,0.001,13394,-20.591565954274145,0.30246468829481227,,
109,516,13771,126,69.74,69.74,0.001,13620,-20.614243737582502,0.4558645681592456,,
,,14000,,,,0.001,13848,-20.74869014598705,0.4035155092952428,57.5,57.5
111,520,14001,125,69.45,69.45,,,,,,
112,524,14230,125,69.24,69.24,0.001,14075,-21.177341651916503,0.45362760263184704,,
114,528,14477,126,69.21,69.21,0.001,14318,-21.293602055516736,0.5030571020625788,,
116,532,14722,126,69.04,69.04,0.001,14564,-21.507248582511114,0.34715324993534336,,
118,536,14971,126,69.1,69.1,0.001,14814,-21.51906669139862,0.44555288180708885,,
,,15000,,,,0.001,14876,-21.55409929829259,0.3675477016837366,62.0,62.0
120,540,15222,126,69.06,69.06,0.001,15064,-21.7601987161944,0.334443029136427,,
122,544,15486,126,69.2,69.2,0.001,15321,-22.031308549823184,0.26750886632185994,,
125,548,15869,126,70.5,70.5,0.001,15650,-22.16145373325722,0.32989893046518165,,
,,16000,,,,0.001,15774,-22.208476497280984,0.34357075026679423,240.7,240.7
,,17000,,,,0.001,16107,-22.655017497927645,0.41326370319828043,1000.0,1000.0
142,552,17341,122,82.64,82.64,0.001,17107,-23.758069381713867,0.3834179320037365,,
,,18000,,,,0.001,17353,-24.505848110846753,0.3907029059863536,1000.0,1000.0
,,19000,,,,0.001,18599,-25.97526257212569,0.31823742845496994,1000.0,1000.0
162,556,19694,121,103.31,103.31,,,,,,
,,20000,,,,0.001,19599,-26.836587287902834,0.3944688311740756,1000.0,1000.0
,,21000,,,,0.001,20599,-28.25944111251831,0.5069462315440177,1000.0,1000.0
,,22000,,,,0.001,21599,-29.52903033065796,0.4843996585533023,1000.0,1000.0
,,23000,,,,0.001,22599,-30.848229656219484,0.5507695505209267,892.9,892.9
212,560,23426,110,135.84,135.84,,,,,,
,,24000,,,,0.001,23331,-31.64822899969549,0.4895410524436929,1000.0,1000.0
,,25000,,,,0.001,24331,-32.79477968215942,0.3987336858026683,1000.0,1000.0
,,26000,,,,0.001,25331,-33.99659146881103,0.46093764692917466,1000.0,1000.0
,,27000,,,,0.001,26331,-35.28021814727783,0.469800636138767,1000.0,1000.0
265,564,27426,103,172.66,172.66,,,,,,
,,28000,,,,0.001,27331,-36.44765030288696,0.3979919800069183,1000.0,1000.0
,,29000,,,,0.001,28331,-37.52458980560303,0.38676284937560557,1000.0,1000.0
,,30000,,,,0.001,29331,-38.671085052490234,0.42593423747643827,1000.0,1000.0
,,31000,,,,0.001,30331,-39.769578674316406,0.38212828351557254,1000.0,1000.0
317,568,31426,98,209.24,209.24,,,,,,
,,32000,,,,0.001,31331,-40.71801480102539,0.37225052162632344,1000.0,1000.0
,,33000,,,,0.001,32331,-41.7845140991211,0.4620873413532972,1000.0,1000.0
,,34000,,,,0.001,33331,-42.840124351501466,0.39891761270910503,1000.0,1000.0
,,35000,,,,0.001,34331,-43.999740188598636,0.35927428063377737,1000.0,1000.0
371,572,35426,95,244.93,244.93,,,,,,
,,36000,,,,0.001,35331,-44.96467013549805,0.42337762002274393,1000.0,1000.0
,,37000,,,,0.001,36331,-46.106711151123044,0.3651279501002282,1000.0,1000.0
,,38000,,,,0.001,37331,-46.97102604675293,0.40215102552250026,1000.0,1000.0
,,39000,,,,0.001,38331,-47.928025718688964,0.35961466074362397,1000.0,1000.0
427,576,39426,92,281.77,281.77,,,,,,
,,40000,,,,0.001,39331,-48.77567106628418,0.3752441284023225,1000.0,1000.0
,,41000,,,,0.001,40331,-49.63107395935059,0.4587979188859463,1000.0,1000.0
,,42000,,,,0.001,41331,-50.92418148040772,0.36244705301895735,1000.0,1000.0
,,43000,,,,0.001,42331,-51.661059898376465,0.335336209975183,1000.0,1000.0
486,580,43426,89,318.53,318.53,,,,,,
,,44000,,,,0.001,43331,-52.66775743865967,0.3147891270443797,1000.0,1000.0
,,45000,,,,0.001,44331,-53.27270539855957,0.45062439462170006,1000.0,1000.0
,,46000,,,,0.001,45331,-54.34479030609131,0.3036020146906376,1000.0,1000.0
,,47000,,,,0.001,46331,-55.02746273040771,0.3771556650213897,1000.0,1000.0
542,584,47426,87,355.37,355.37,,,,,,
,,48000,,,,0.001,47331,-55.73071131134033,0.35934030523523686,1000.0,1000.0
,,49000,,,,0.001,48331,-56.64554788970947,0.3690634572803974,1000.0,1000.0
,,50000,,,,0.001,49331,-57.247883529663085,0.3084997926056385,1000.0,1000.0
,,51000,,,,0.001,50331,-58.14990007019043,0.3507251456268132,1000.0,1000.0
591,588,51426,86,392.8,392.8,,,,,,
,,52000,,,,0.001,51331,-58.87970219421387,0.34135305931791665,1000.0,1000.0
,,53000,,,,0.001,52331,-59.64175117492676,0.2702259185742587,1000.0,1000.0
,,54000,,,,0.001,53331,-60.34277764129639,0.35714286904409526,1000.0,1000.0
,,55000,,,,0.001,54331,-61.179509567260745,0.2953006493337452,1000.0,1000.0
646,592,55426,85,430.39,430.39,,,,,,
,,56000,,,,0.001,55331,-61.9142663192749,0.5046575959436596,1000.0,1000.0
,,57000,,,,0.001,56331,-62.52885467529297,0.6393823882527649,1000.0,1000.0
