time/time_elapsed,time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/actor_loss,train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,train/critic_loss,eval/mean_reward,eval/mean_ep_length
17,248,1274,-4.15100817,72,5.03,-15.353715896606445,-6.839524745941162,1173,0.7042607069015503,0.0003,4.544208526611328,,
18,252,1298,-4.17931539,71,5.09,-14.076635360717773,-6.967427730560303,1197,0.6992639899253845,0.0003,4.406905651092529,,
18,256,1324,-4.2708246899999995,71,5.19,-13.326603889465332,-7.149486541748047,1223,0.693885326385498,0.0003,4.6619415283203125,,
18,260,1349,-4.363339239999999,71,5.21,-14.33841323852539,-7.293968200683594,1248,0.688758373260498,0.0003,4.425611972808838,,
19,264,1365,-4.23519813,71,5.2,-15.158329963684082,-7.3782854080200195,1264,0.6854952573776245,0.0003,5.083115577697754,,
19,268,1389,-4.164989769999999,71,5.25,-13.554544448852539,-7.448933124542236,1288,0.680634617805481,0.0003,5.288153171539307,,
19,272,1410,-4.1042909,71,5.21,-13.779693603515625,-7.591896057128906,1309,0.6764055490493774,0.0003,5.017436504364014,,
20,276,1433,-4.0739333,71,5.22,-14.128292083740234,-7.718836784362793,1332,0.6718010902404785,0.0003,4.727429389953613,,
20,280,1454,-4.05345938,71,5.22,-13.605433464050293,-7.892685890197754,1353,0.6676245927810669,0.0003,4.9268693923950195,,
20,284,1474,-4.09976457,71,5.26,-13.118719100952148,-8.01254653930664,1373,0.6636675000190735,0.0003,4.976282596588135,,
20,288,1489,-4.03044801,71,5.17,-13.829195976257324,-8.025849342346191,1388,0.6607130169868469,0.0003,6.323400020599365,,
21,292,1509,-4.089645480000001,71,5.16,-12.992965698242188,-8.146749496459961,1408,0.6568009853363037,0.0003,4.83245849609375,,
21,296,1526,-4.10112008,71,5.13,-12.919243812561035,-8.276503562927246,1425,0.6534976959228516,0.0003,5.376582145690918,,
21,300,1556,-4.13471361,70,5.2,-12.71209716796875,-8.456274032592773,1455,0.6476975679397583,0.0003,4.5623579025268555,,
22,304,1577,-4.159190870000001,70,5.22,-13.634197235107422,-8.546285629272461,1476,0.6436746716499329,0.0003,5.304303169250488,,
22,308,1597,-4.18937065,70,5.19,-11.74415111541748,-8.542579650878906,1496,0.6398772597312927,0.0003,4.556974411010742,,
22,312,1615,-4.2075698599999996,70,5.23,-13.920726776123047,-8.591194152832031,1514,0.6364815831184387,0.0003,3.9062347412109375,,
23,316,1639,-4.2622443,70,5.27,-12.400262832641602,-8.84183120727539,1538,0.631996750831604,0.0003,5.075634479522705,,
23,320,1661,-4.33130227,70,5.32,-13.180408477783203,-8.885793685913086,1560,0.6279144883155823,0.0003,5.953978538513184,,
23,324,1684,-4.401809750000001,70,5.38,-12.726621627807617,-9.006712913513184,1583,0.6236758232116699,0.0003,3.8104939460754395,,
24,328,1702,-4.463299070000001,70,5.36,-12.269475936889648,-9.227910041809082,1601,0.6203837990760803,0.0003,4.2972822189331055,,
24,332,1722,-4.44719998,70,5.38,-12.35792350769043,-9.312636375427246,1621,0.6167341470718384,0.0003,5.24208927154541,,
24,336,1747,-4.45020512,70,5.4,-12.347858428955078,-9.519250869750977,1646,0.6121954917907715,0.0003,6.5163187980651855,,
25,340,1772,-4.47185341,70,5.42,-12.24072551727295,-9.605100631713867,1671,0.6076898574829102,0.0003,7.950961112976074,,
25,344,1794,-4.481777310000001,70,5.41,-12.427071571350098,-9.768678665161133,1693,0.6037498116493225,0.0003,7.763932228088379,,
25,348,1808,-4.4183914,70,5.34,-12.212654113769531,-9.850759506225586,1707,0.601252555847168,0.0003,6.8948869705200195,,
26,352,1824,-4.38167561,70,5.26,-12.111064910888672,-9.840497970581055,1723,0.5984055995941162,0.0003,6.134848594665527,,
26,356,1846,-4.28184872,70,5.22,-11.451549530029297,-10.10593032836914,1745,0.5945127606391907,0.0003,4.438636779785156,,
26,360,1865,-4.20008039,70,5.16,-11.651342391967773,-10.163957595825195,1764,0.59117192029953,0.0003,5.675631523132324,,
26,364,1882,-4.23430452,70,5.17,-11.47412109375,-10.20775032043457,1781,0.5881975293159485,0.0003,8.917108535766602,,
27,368,1907,-4.36202231,70,5.18,-12.183414459228516,-10.339348793029785,1806,0.5838624238967896,0.0003,5.500809669494629,,
27,372,1929,-4.3548057899999995,70,5.19,-11.810157775878906,-10.570396423339844,1828,0.5800714492797852,0.0003,5.743241310119629,,
27,376,1953,-4.3432865099999995,69,5.2,-11.37521743774414,-10.594254493713379,1852,0.5759570002555847,0.0003,4.353109359741211,,
28,380,1976,-4.38294354,69,5.22,-11.666280746459961,-10.7138671875,1875,0.5720465183258057,0.0003,4.268566131591797,,
28,384,1995,-4.32924612,69,5.21,-11.649126052856445,-10.894051551818848,1894,0.5688282251358032,0.0003,7.935962200164795,,
28,388,2014,-4.296199219999999,69,5.25,-12.07178020477295,-10.860275268554688,1913,0.5656291842460632,0.0003,9.327264785766602,,
29,392,2029,-4.225218760000001,69,5.2,-11.198625564575195,-11.04466438293457,1928,0.5631199479103088,0.0003,6.337900161743164,,
29,396,2050,-4.2041018,69,5.24,-10.864957809448242,-11.176460266113281,1949,0.5596165060997009,0.0003,5.755411624908447,,
29,400,2075,-4.071374220000001,69,5.19,-10.855756759643555,-11.208834648132324,1974,0.5554686784744263,0.0003,4.724861145019531,,
30,404,2097,-4.025566970000001,69,5.2,-11.791844367980957,-11.418495178222656,1996,0.5518584847450256,0.0003,6.2546067237854,,
30,408,2112,-3.9146470700000005,69,5.15,-10.347410202026367,-11.57185173034668,2011,0.5494095683097839,0.0003,5.99992561340332,,
30,412,2136,-3.9116300699999993,69,5.21,-11.244281768798828,-11.761062622070312,2035,0.545497477054596,0.0003,6.428996562957764,,
31,416,2167,-4.01856513,69,5.28,-10.969282150268555,-11.865095138549805,2066,0.5404819846153259,0.0003,4.06439208984375,,
31,420,2201,-4.140836859999999,69,5.4,-10.56783676147461,-12.001428604125977,2100,0.5350465774536133,0.0003,5.771728515625,,
31,424,2220,-4.08711192,69,5.36,-9.567522048950195,-11.97408390045166,2119,0.532060444355011,0.0003,4.492812156677246,,
32,428,2246,-4.0970834300000005,69,5.44,-10.037755966186523,-12.247422218322754,2145,0.528002917766571,0.0003,4.318540573120117,,
32,432,2267,-4.0822392899999995,69,5.45,-9.998893737792969,-12.257417678833008,2166,0.5247370600700378,0.0003,6.5810651779174805,,
32,436,2283,-4.0572165,69,5.36,-10.239761352539062,-12.263004302978516,2182,0.5222744345664978,0.0003,6.437752723693848,,
33,440,2312,-4.09351182,69,5.4,-10.83167839050293,-12.425067901611328,2211,0.5178587436676025,0.0003,5.8592000007629395,,
33,444,2339,-4.10829743,69,5.45,-10.291269302368164,-12.652717590332031,2238,0.5137820243835449,0.0003,6.313259124755859,,
33,448,2356,-4.11996523,69,5.48,-9.972249984741211,-12.492950439453125,2255,0.5112476944923401,0.0003,8.067115783691406,,
34,452,2382,-4.11785028,69,5.58,-9.042470932006836,-13.007550239562988,2281,0.5073792338371277,0.0003,3.928297519683838,,
34,456,2405,-4.1855671899999995,69,5.59,-9.7904052734375,-12.769660949707031,2304,0.5039542317390442,0.0003,5.675176620483398,,
35,460,2430,-4.24800445,69,5.65,-8.829293251037598,-13.21727180480957,2329,0.5002598166465759,0.0003,4.3177337646484375,,
35,464,2446,-4.24752664,69,5.64,-8.967403411865234,-13.320564270019531,2345,0.497904509305954,0.0003,4.370959758758545,,
35,468,2471,-4.194476689999999,69,5.64,-9.014622688293457,-13.399089813232422,2370,0.4942496418952942,0.0003,5.234084606170654,,
35,472,2487,-4.14183202,69,5.58,-9.50621223449707,-13.4237060546875,2386,0.49193447828292847,0.0003,6.5379204750061035,,
36,476,2513,-4.124838690000001,69,5.6,-9.40437126159668,-13.527164459228516,2412,0.48819658160209656,0.0003,4.519101142883301,,
36,480,2532,-4.06520833,69,5.56,-9.14399528503418,-13.517830848693848,2431,0.48548024892807007,0.0003,3.172912120819092,,
36,484,2552,-4.10112215,69,5.57,-9.08399772644043,-13.78734302520752,2451,0.4826402962207794,0.0003,4.871472358703613,,
37,488,2571,-4.12898573,69,5.57,-9.631145477294922,-13.698493003845215,2470,0.47995468974113464,0.0003,6.133832931518555,,
37,492,2591,-4.2069195100000005,68,5.62,-8.649799346923828,-13.887421607971191,2490,0.4771476089954376,0.0003,4.7357177734375,,
37,496,2614,-4.17040906,68,5.64,-9.157126426696777,-14.066858291625977,2513,0.4739304482936859,0.0003,3.643527030944824,,
38,500,2633,-4.18577715,68,5.58,-8.708560943603516,-14.220141410827637,2532,0.4712739586830139,0.0003,3.861388683319092,,
38,504,2650,-4.15267201,68,5.53,-9.105390548706055,-14.18897819519043,2549,0.46891164779663086,0.0003,4.007326126098633,,
38,508,2671,-4.22604882,68,5.59,-8.251944541931152,-14.599959373474121,2570,0.4660099744796753,0.0003,4.913657188415527,,
39,512,2688,-4.23646742,68,5.52,-8.985039710998535,-14.603192329406738,2587,0.4636678993701935,0.0003,3.279062271118164,,
39,516,2709,-4.116737350000001,68,5.42,-8.344099044799805,-14.758563995361328,2608,0.4607849419116974,0.0003,3.111055374145508,,
39,520,2727,-3.9441963099999997,68,5.26,-8.26800537109375,-14.886604309082031,2626,0.4583277106285095,0.0003,3.7042083740234375,,
40,524,2756,-4.025863320000001,68,5.36,-7.74937629699707,-14.947259902954102,2655,0.4544026553630829,0.0003,4.013991355895996,,
40,528,2773,-3.9749142500000003,68,5.27,-7.96331262588501,-15.14529037475586,2672,0.4521200358867645,0.0003,3.7729148864746094,,
40,532,2790,-3.94877448,68,5.23,-7.711816787719727,-15.09049129486084,2689,0.4498494267463684,0.0003,3.5674548149108887,,
40,536,2806,-3.87978321,68,5.23,-8.003072738647461,-15.137964248657227,2705,0.4477255344390869,0.0003,3.7572145462036133,,
41,540,2828,-3.76943496,68,5.16,-7.919216632843018,-15.202692031860352,2727,0.4448198080062866,0.0003,3.4801878929138184,,
41,544,2854,-3.7342869299999997,68,5.15,-8.56688117980957,-15.460000991821289,2753,0.4414099156856537,0.0003,2.8522534370422363,,
41,548,2869,-3.7293907599999994,68,5.13,-8.38640022277832,-15.128942489624023,2768,0.4394570589065552,0.0003,4.583407402038574,,
42,552,2894,-3.747586509999999,68,5.12,-8.328495025634766,-15.420989990234375,2793,0.4362383186817169,0.0003,2.928518295288086,,
42,556,2920,-3.72129502,68,5.15,-7.861828804016113,-15.705997467041016,2819,0.43292495608329773,0.0003,3.3590011596679688,,
43,560,2936,-3.59453583,68,5.06,-7.705740451812744,-15.78852653503418,2835,0.4308893382549286,0.0003,2.4070963859558105,,
43,564,2958,-3.6074649800000005,68,5.12,-7.923935413360596,-15.988971710205078,2857,0.4281095266342163,0.0003,2.856933116912842,,
43,568,2989,-3.6972954799999997,68,5.18,-7.638989448547363,-16.36189842224121,2888,0.4241892397403717,0.0003,2.4073214530944824,,
44,572,3008,-3.6809255299999997,67,5.21,-7.100560188293457,-16.272159576416016,2907,0.42179960012435913,0.0003,2.0871920585632324,,
44,576,3030,-3.6846449800000003,67,5.17,-7.695933818817139,-16.3020076751709,2929,0.4190666973590851,0.0003,1.8189481496810913,,
45,580,3061,-3.8026306899999995,67,5.29,-6.976819038391113,-16.77481460571289,2960,0.415244460105896,0.0003,1.7458689212799072,,
45,584,3079,-3.7446232599999996,67,5.27,-7.004199981689453,-16.530994415283203,2978,0.4130319356918335,0.0003,2.2229604721069336,,
45,588,3107,-3.83369533,67,5.36,-7.0696306228637695,-16.703834533691406,3006,0.4096432328224182,0.0003,2.749433994293213,,
46,592,3123,-3.7152161300000004,67,5.32,-7.406215667724609,-16.645265579223633,3022,0.40773412585258484,0.0003,1.702042818069458,,
46,596,3140,-3.67336951,67,5.26,-6.779075622558594,-16.79780387878418,3039,0.4057214856147766,0.0003,2.7302722930908203,,
46,600,3162,-3.649911859999999,67,5.29,-6.776540756225586,-16.542064666748047,3061,0.40315812826156616,0.0003,1.7193515300750732,,
47,604,3187,-3.7226429099999994,67,5.37,-7.513567924499512,-16.346996307373047,3086,0.4002735912799835,0.0003,2.046431541442871,,
47,608,3208,-3.6702010599999992,67,5.37,-6.8692946434021,-16.822837829589844,3107,0.3978847861289978,0.0003,1.5687549114227295,,
47,612,3230,-3.646315869999999,67,5.42,-6.712555408477783,-16.564739227294922,3129,0.39540863037109375,0.0003,2.38481068611145,,
48,616,3257,-3.6511897799999997,67,5.48,-6.2879638671875,-16.903493881225586,3156,0.3923637568950653,0.0003,2.294729232788086,,
48,620,3277,-3.6482276699999994,67,5.5,-6.550498008728027,-17.14797592163086,3176,0.3901248574256897,0.0003,1.689744234085083,,
48,624,3299,-3.53124217,67,5.43,-6.387977600097656,-16.71466636657715,3198,0.38768070936203003,0.0003,1.918695092201233,,
49,628,3318,-3.5234335600000004,67,5.45,-6.076986312866211,-17.271818161010742,3217,0.3855821192264557,0.0003,1.3096020221710205,,
49,632,3338,-3.50289171,67,5.48,-5.719346046447754,-17.513357162475586,3237,0.3833988308906555,0.0003,1.6651246547698975,,
49,636,3355,-3.5366418699999995,67,5.49,-6.73642635345459,-17.273075103759766,3254,0.3815440535545349,0.0003,1.8514207601547241,,
49,640,3374,-3.44057312,67,5.46,-6.073282241821289,-17.48604965209961,3273,0.3794640302658081,0.0003,1.5745313167572021,,
50,644,3397,-3.4482347499999992,67,5.43,-6.246521949768066,-18.08847427368164,3296,0.3769480884075165,0.0003,1.597670316696167,,
50,648,3421,-3.5144003100000005,67,5.52,-5.596309661865234,-18.30158233642578,3320,0.3743119537830353,0.0003,1.4037024974822998,,
50,652,3441,-3.5019320299999994,67,5.47,-5.544954299926758,-18.513992309570312,3340,0.37209805846214294,0.0003,1.2369941473007202,,
51,656,3465,-3.48695042,67,5.45,-5.820141792297363,-18.785301208496094,3364,0.369427889585495,0.0003,1.4668171405792236,,
51,660,3491,-3.50603992,67,5.55,-6.260679244995117,-18.98752212524414,3390,0.3665371537208557,0.0003,1.8098268508911133,,
51,664,3510,-3.5286814700000004,67,5.52,-5.690219879150391,-19.119850158691406,3409,0.36443671584129333,0.0003,1.1453890800476074,,
52,668,3535,-3.4310699300000005,67,5.46,-5.413110733032227,-19.31679916381836,3434,0.3616813123226166,0.0003,1.071304440498352,,
52,672,3556,-3.4800427000000003,67,5.48,-5.376957416534424,-19.484407424926758,3455,0.3593847155570984,0.0003,1.021855354309082,,
52,676,3575,-3.4567675700000002,67,5.45,-5.688787460327148,-19.377119064331055,3474,0.3573293387889862,0.0003,1.5284135341644287,,
53,680,3595,-3.33977507,67,5.34,-5.47348165512085,-19.212677001953125,3494,0.3551974296569824,0.0003,1.2148282527923584,,
53,684,3612,-3.4019351600000003,67,5.33,-5.981584548950195,-19.135879516601562,3511,0.3534163534641266,0.0003,1.4861500263214111,,
53,688,3637,-3.2947900800000007,67,5.3,-5.386549949645996,-19.164318084716797,3536,0.3508313298225403,0.0003,1.1512339115142822,,
54,692,3657,-3.4067822900000007,67,5.34,-5.55119514465332,-19.322307586669922,3556,0.3487853407859802,0.0003,1.2939707040786743,,
54,696,3678,-3.4985267099999997,67,5.38,-5.501501083374023,-19.183658599853516,3577,0.34665507078170776,0.0003,0.927003026008606,,
54,700,3694,-3.4700235399999997,67,5.32,-5.587158203125,-19.424776077270508,3593,0.34504246711730957,0.0003,1.3826446533203125,,
55,704,3714,-3.4351471799999995,67,5.27,-5.264501571655273,-19.659177780151367,3613,0.34303122758865356,0.0003,0.9912959337234497,,
55,708,3730,-3.44646433,67,5.22,-4.883793354034424,-19.912017822265625,3629,0.34142985939979553,0.0003,0.9377584457397461,,
55,712,3753,-3.50569203,67,5.23,-5.17372989654541,-19.890953063964844,3652,0.3391292989253998,0.0003,0.9505568742752075,,
55,716,3768,-3.41271809,67,5.11,-4.640117168426514,-20.28020477294922,3667,0.3376334607601166,0.0003,0.8376301527023315,,
56,720,3789,-3.3695387800000005,67,5.12,-5.136166572570801,-20.329174041748047,3688,0.3355362117290497,0.0003,0.9220437407493591,,
56,724,3805,-3.4208353999999996,67,5.06,-5.331464767456055,-20.466793060302734,3704,0.33394134044647217,0.0003,1.0540211200714111,,
56,728,3822,-3.4260380999999995,67,5.04,-4.721503734588623,-20.182971954345703,3721,0.332256942987442,0.0003,0.8643535375595093,,
56,732,3837,-3.4118139700000008,67,4.99,-5.255260467529297,-20.590456008911133,3736,0.3307785093784332,0.0003,1.0651280879974365,,
57,736,3859,-3.3494897899999994,67,5.04,-5.021871566772461,-20.666852951049805,3758,0.3286247253417969,0.0003,0.8856499195098877,,
57,740,3882,-3.3739356299999996,67,5.08,-5.331829071044922,-20.844417572021484,3781,0.32638147473335266,0.0003,0.8845189809799194,,
57,744,3902,-3.27574706,67,5.05,-4.496599197387695,-21.147991180419922,3801,0.32444027066230774,0.0003,1.0902185440063477,,
58,748,3920,-3.2207387399999994,67,4.99,-4.486701965332031,-21.179676055908203,3819,0.32270491123199463,0.0003,0.8884828090667725,,
58,752,3934,-3.18497147,67,4.93,-4.651789665222168,-21.287439346313477,3833,0.3213595449924469,0.0003,0.6955322027206421,,
58,756,3957,-3.117598989999999,67,4.92,-4.8454790115356445,-21.38199234008789,3856,0.3191578686237335,0.0003,0.9102563858032227,,
59,760,3983,-3.10900698,67,4.92,-4.755652904510498,-21.664234161376953,3882,0.3166808784008026,0.0003,0.8398407697677612,,
59,764,4003,-3.0598656300000004,67,4.93,-4.898526191711426,-21.47116470336914,3902,0.31478962302207947,0.0003,0.7213414907455444,,
59,768,4027,-2.99895768,67,4.92,-4.287379264831543,-21.878732681274414,3926,0.31253618001937866,0.0003,0.6754992008209229,,
60,772,4048,-2.8920702600000006,67,4.92,-4.510454177856445,-21.904064178466797,3947,0.3105792701244354,0.0003,0.6579282879829407,,
60,776,4065,-2.8490215200000004,67,4.9,-4.953282356262207,-22.036029815673828,3964,0.309002548456192,0.0003,0.6835838556289673,,
60,780,4086,-2.85548304,67,4.91,-4.460742950439453,-22.16845703125,3985,0.3070664405822754,0.0003,0.6060453057289124,,
60,784,4104,-2.7947777300000007,67,4.92,-4.6261444091796875,-22.377239227294922,4003,0.3054134249687195,0.0003,0.6908302307128906,,
61,788,4120,-2.74060296,67,4.83,-4.243195533752441,-22.338314056396484,4019,0.30395257472991943,0.0003,0.45293116569519043,,
61,792,4143,-2.67725773,67,4.86,-4.367246627807617,-22.48571014404297,4042,0.30186474323272705,0.0003,0.7443591356277466,,
61,796,4165,-2.6075843200000004,67,4.87,-4.031829833984375,-22.472564697265625,4064,0.2998846173286438,0.0003,0.7082250118255615,,
62,800,4194,-2.65720052,67,5.0,-4.026954650878906,-22.68221664428711,4093,0.2972963750362396,0.0003,0.5287983417510986,,
62,804,4210,-2.58835647,67,4.96,-4.4598798751831055,-22.579702377319336,4109,0.29587897658348083,0.0003,0.5731415152549744,,
62,808,4231,-2.5606424299999997,67,5.01,-4.320027828216553,-22.787128448486328,4130,0.2940332293510437,0.0003,0.6480461359024048,,
63,812,4262,-2.6064774300000004,67,5.09,-3.946993350982666,-22.90091323852539,4161,0.2913234233856201,0.0003,0.563890814781189,,
63,816,4279,-2.5886098499999997,67,5.11,-3.847691535949707,-22.820560455322266,4178,0.28984907269477844,0.0003,0.6655692458152771,,
63,820,4297,-2.5834580099999997,67,5.08,-3.543898105621338,-23.40738296508789,4196,0.28829720616340637,0.0003,0.5305603742599487,,
64,824,4317,-2.52004835,67,5.12,-4.346115589141846,-23.388568878173828,4216,0.28657999634742737,0.0003,0.5319466590881348,,
64,828,4335,-2.5469749999999998,67,5.13,-3.771238327026367,-23.625316619873047,4234,0.2850398123264313,0.0003,0.5694599151611328,,
64,832,4350,-2.51539992,67,5.13,-3.6810121536254883,-23.370237350463867,4249,0.2837643623352051,0.0003,0.45216670632362366,,
