rollout/ep_len_mean,train/n_updates,time/time_elapsed,time/fps,time/episodes,train/ent_coef,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,time/total_timesteps,train/ent_coef_loss,train/actor_loss,eval/mean_reward,eval/mean_ep_length
605.4125,48332,625,77,80,0.024723755195736885,0.0003,182.39911721250002,0.7350440621376038,48433,0.7918083667755127,-36.11314392089844,,
,49899,,,,0.024776605889201164,0.0003,,0.6421019434928894,50000,0.2509215474128723,-38.45305252075195,801.1841034207202,1000.0
624.202380952381,52332,682,76,84,0.02491237409412861,0.0003,209.71247978571432,0.7625532746315002,52433,-0.32527968287467957,-39.549293518066406,,
,54899,,,,0.02529173716902733,0.0003,,0.5782697200775146,55000,0.5749666690826416,-40.915042877197266,697.8850417894777,905.6
641.2840909090909,56332,738,76,88,0.025490781292319298,0.0003,238.13014110227275,0.6211583614349365,56433,0.1779291033744812,-42.339141845703125,,
,59899,,,,0.02481829561293125,0.0003,,0.7517878413200378,60000,-0.5215147733688354,-42.087867736816406,750.3359468631912,901.6
656.8804347826087,60332,791,76,92,0.0249957088381052,0.0003,255.19893543478264,0.5839799642562866,60433,1.2639479637145996,-44.01286697387695,,
661.3541666666666,63389,826,76,96,0.025459198281168938,0.0003,270.28406518749995,0.4886362552642822,63490,-0.009361907839775085,-45.03650665283203,,
,64899,,,,0.02497747913002968,0.0003,,0.859997034072876,65000,0.09500384330749512,-44.63481903076172,848.0582196855452,1000.0
674.9,67389,883,76,100,0.0253076683729887,0.0003,292.21375968999996,0.46406614780426025,67490,-0.1932680606842041,-47.11054992675781,,
,69899,,,,0.02470751479268074,0.0003,,0.6008777618408203,70000,-0.08967724442481995,-47.56552505493164,866.6776064138394,1000.0
711.03,71389,937,76,104,0.025561384856700897,0.0003,328.89743247,0.41012805700302124,71490,0.1059456467628479,-48.49909591674805,,
,74899,,,,0.024601299315690994,0.0003,,0.4577632546424866,75000,-0.42888253927230835,-49.91284942626953,796.3664286473766,917.1
748.09,75389,994,75,108,0.024548068642616272,0.0003,361.69509367000006,0.5348516702651978,75490,0.18410924077033997,-50.16154861450195,,
775.46,79389,1038,76,112,0.024284491315484047,0.0003,401.0887189,0.6273024082183838,79490,-0.41522446274757385,-51.51237487792969,,
,79899,,,,0.024114977568387985,0.0003,,0.5277754068374634,80000,0.9131910800933838,-52.137821197509766,897.759530701465,1000.0
794.23,83389,1095,76,116,0.02359388954937458,0.0003,436.17303910000004,0.56512451171875,83490,-0.20732362568378448,-52.99681091308594,,
,84899,,,,0.022606391459703445,0.0003,,0.5188366174697876,85000,0.03925624489784241,-53.72809600830078,872.2731590291835,1000.0
804.53,86481,1142,75,120,0.023357585072517395,0.0003,472.40108835,0.6056140661239624,86582,1.4392800331115723,-53.691497802734375,,
833.46,89617,1177,76,124,0.02281295321881771,0.0003,499.41744517,0.474987655878067,89718,0.017764411866664886,-54.24420928955078,,
,89899,,,,0.023520667105913162,0.0003,,0.6089521050453186,90000,-0.46601250767707825,-53.98946762084961,708.9409042167215,903.7
861.55,93617,1232,76,128,0.02335396409034729,0.0003,538.8290138699999,0.5569806694984436,93718,-0.6971192955970764,-54.656978607177734,,
,94899,,,,0.022550487890839577,0.0003,,0.40895751118659973,95000,-0.6875745058059692,-57.01990509033203,880.141062322585,1000.0
894.44,97617,1290,75,132,0.022805972024798393,0.0003,576.16284725,0.42454230785369873,97718,0.7414040565490723,-56.60197448730469,,
,99899,,,,0.022390207275748253,0.0003,,0.4578792452812195,100000,-0.09174823760986328,-57.42906951904297,895.510956414789,1000.0
920.36,101617,1348,75,136,0.021943921223282814,0.0003,616.72760133,0.5111863613128662,101718,-0.6631209850311279,-57.30933380126953,,
,104899,,,,0.022146258503198624,0.0003,,0.564507007598877,105000,-0.679284930229187,-58.83917236328125,651.2549148171413,902.9
928.3,105617,1403,75,140,0.021521812304854393,0.0003,656.03198826,0.3379670977592468,105718,0.23320312798023224,-59.10006332397461,,
937.9,109617,1445,75,144,0.02149909734725952,0.0003,683.78187752,0.4845251441001892,109718,-1.7181973457336426,-59.63772201538086,,
,109899,,,,0.021852511912584305,0.0003,,0.4298020005226135,110000,-0.0958920419216156,-60.444435119628906,891.6451988173882,1000.0
934.36,112648,1490,75,148,0.021676726639270782,0.0003,693.9785857299998,0.3940419554710388,112749,0.31815168261528015,-60.653907775878906,,
,114899,,,,0.021472828462719917,0.0003,,0.6980393528938293,115000,0.1174379289150238,-59.910797119140625,627.3413479723822,846.3
925.33,115745,1535,75,152,0.022000707685947418,0.0003,685.1687644699997,0.467073917388916,115846,-0.48453640937805176,-61.12300109863281,,
925.33,119745,1578,75,156,0.02101851813495159,0.0003,700.7248727000001,0.430724561214447,119846,0.18225403130054474,-59.78050994873047,,
,119899,,,,0.021038442850112915,0.0003,,0.8007150888442993,120000,-1.0021030902862549,-60.679595947265625,890.3259317035554,1000.0
925.33,123745,1636,75,160,0.020753737539052963,0.0003,712.59240272,0.4255245327949524,123846,0.2650635540485382,-60.357059478759766,,
,124899,,,,0.020629309117794037,0.0003,,0.5024603605270386,125000,-0.9787473082542419,-60.74894714355469,906.8861115920124,1000.0
934.98,127745,1694,75,164,0.02032165229320526,0.0003,725.1098204100001,0.2574678659439087,127846,-0.29483529925346375,-60.974002838134766,,
,129899,,,,0.02047443576157093,0.0003,,0.3457079231739044,130000,-0.05943697690963745,-62.007598876953125,923.3807578565087,1000.0
934.98,131745,1750,75,168,0.020572515204548836,0.0003,726.8656520799999,0.3264004588127136,131846,0.5953983068466187,-62.1625862121582,,
,134899,,,,0.020183421671390533,0.0003,,0.434520959854126,135000,0.06922025978565216,-62.24630355834961,914.0742705887184,1000.0
954.13,135745,1806,75,172,0.020144835114479065,0.0003,759.1803313899999,0.33930352330207825,135846,0.23548229038715363,-62.58344268798828,,
954.13,139745,1849,75,176,0.019599953666329384,0.0003,766.9716307100002,0.3275793790817261,139846,0.5729700326919556,-63.51282501220703,,
,139899,,,,0.01962878368794918,0.0003,,0.3339676558971405,140000,0.2938482463359833,-63.666160583496094,813.6124555947608,914.9
954.13,143745,1905,75,180,0.019570624455809593,0.0003,768.5733336199999,0.36911433935165405,143846,-0.2776704430580139,-64.70921325683594,,
,144899,,,,0.019658204168081284,0.0003,,0.27224886417388916,145000,0.6882389187812805,-64.66961669921875,798.7109095610213,903.7
954.13,147745,1962,75,184,0.01943773217499256,0.0003,772.6369166300001,0.2340368628501892,147846,-0.35808253288269043,-64.95028686523438,,
,149899,,,,0.019296033307909966,0.0003,,0.8114733695983887,150000,0.6247533559799194,-64.14750671386719,817.601933301182,1000.0
954.13,151745,2019,75,188,0.019896740093827248,0.0003,765.2138249300001,0.2306264489889145,151846,0.018385320901870728,-65.59947967529297,,
,154899,,,,0.01852153241634369,0.0003,,0.3268374800682068,155000,-0.39270660281181335,-64.00386810302734,832.9160330545623,902.0
954.13,155745,2075,75,192,0.018829502165317535,0.0003,774.7973527699999,0.2463202178478241,155846,-0.08803331851959229,-65.70475769042969,,
963.56,159745,2118,75,196,0.018434995785355568,0.0003,785.0719006200001,0.4346004128456116,159846,0.09809186309576035,-66.60697174072266,,
,159899,,,,0.018621139228343964,0.0003,,0.7067492604255676,160000,-0.5632935166358948,-65.83758544921875,866.8849421107637,1000.0
963.56,163745,2175,75,200,0.01832488924264908,0.0003,787.19405952,0.3420369625091553,163846,-0.3583422005176544,-65.71755981445312,,
,164899,,,,0.017718322575092316,0.0003,,0.21022766828536987,165000,0.0045374855399131775,-66.98001861572266,908.1877116185963,1000.0
963.56,167745,2233,75,204,0.017639420926570892,0.0003,788.4726174500001,0.6315014958381653,167846,-0.7377027273178101,-66.09609985351562,,
,169899,,,,0.018167544156312943,0.0003,,0.3404603600502014,170000,-0.10329270362854004,-66.7231674194336,918.2307133164722,1000.0
963.56,171745,2290,75,208,0.018042726442217827,0.0003,792.19176257,0.1658572554588318,171846,-1.5917754173278809,-67.41686248779297,,
,174899,,,,0.01753714308142662,0.0003,,0.2578028440475464,175000,0.3726470470428467,-67.07931518554688,882.1208676521201,1000.0
963.56,175745,2346,74,212,0.017684131860733032,0.0003,793.91502269,0.20663774013519287,175846,-0.7994745373725891,-67.86779022216797,,
963.56,179745,2389,75,216,0.017788749188184738,0.0003,804.8828931400001,0.4340730309486389,179846,1.400417685508728,-67.91172790527344,,
,179899,,,,0.01763221248984337,0.0003,,0.2921767234802246,180000,-0.628926157951355,-68.3331298828125,849.049652355205,1000.0
972.64,183745,2446,75,220,0.017558155581355095,0.0003,810.21490419,0.3273268938064575,183846,0.7612453699111938,-68.20536041259766,,
,184899,,,,0.01812155731022358,0.0003,,0.22827443480491638,185000,-0.40442997217178345,-68.07687377929688,921.2042698128004,1000.0
981.28,187745,2504,75,224,0.018459929153323174,0.0003,819.2916196000001,0.1543731689453125,187846,-0.24333249032497406,-68.86860656738281,,
,189899,,,,0.018706347793340683,0.0003,,0.45382705330848694,190000,0.8507136702537537,-67.96650695800781,890.5700502554188,1000.0
981.28,191745,2560,74,228,0.018514955416321754,0.0003,813.5967973999999,0.34338921308517456,191846,0.19156625866889954,-68.28573608398438,,
,194899,,,,0.018170496448874474,0.0003,,0.23749466240406036,195000,0.7475974559783936,-69.09300231933594,934.8442502505379,1000.0
981.28,195745,2619,74,232,0.018433069810271263,0.0003,814.81658934,0.1936858892440796,195846,-0.2758702039718628,-68.7916488647461,,
981.28,199745,2663,75,236,0.018587252125144005,0.0003,816.0402939100001,0.2123705893754959,199846,0.7767970561981201,-68.5257568359375,,
,199899,,,,0.01869216188788414,0.0003,,0.28613805770874023,200000,-0.11983627825975418,-68.82635498046875,850.0512987893075,902.3
981.28,203745,2720,74,240,0.018458964303135872,0.0003,817.03263238,0.19877785444259644,203846,-0.17262250185012817,-68.50808715820312,,
,204899,,,,0.018821612000465393,0.0003,,0.2406608909368515,205000,-0.6258730888366699,-68.27058410644531,928.8632268986664,1000.0
981.28,207745,2776,74,244,0.018842242658138275,0.0003,819.4725193200002,0.2416967749595642,207846,-0.00839310884475708,-67.80464172363281,,
,209899,,,,0.01821611076593399,0.0003,,0.22989515960216522,210000,-0.33555787801742554,-69.05050659179688,937.2879638281651,1000.0
990.97,211745,2833,74,248,0.018637044355273247,0.0003,831.4896025999999,0.1329118311405182,211846,-0.4899025559425354,-69.18276977539062,,
,214899,,,,0.018406620249152184,0.0003,,0.18687975406646729,215000,0.9646115899085999,-69.65835571289062,939.2703254386782,1000.0
1000.0,215745,2891,74,252,0.01817162334918976,0.0003,851.0863199899999,0.37275809049606323,215846,-0.8829783201217651,-68.22358703613281,,
1000.0,219745,2935,74,256,0.017774224281311035,0.0003,855.26609074,0.21440453827381134,219846,1.1146553754806519,-69.00784301757812,,
,219899,,,,0.018434353172779083,0.0003,,0.15048329532146454,220000,-0.276325523853302,-69.19397735595703,902.991056518949,1000.0
1000.0,223745,2994,74,260,0.01844407431781292,0.0003,856.89086818,0.2668836712837219,223846,0.6934559345245361,-69.35862731933594,,
,224899,,,,0.018340932205319405,0.0003,,0.164117693901062,225000,-0.811011016368866,-69.87361907958984,849.0775793232955,901.2
1000.0,227745,3051,74,264,0.01820361614227295,0.0003,858.5958555000001,0.15941978991031647,227846,-1.8825010061264038,-69.97669982910156,,
,229899,,,,0.01805144175887108,0.0003,,0.20507006347179413,230000,1.12579345703125,-69.78469848632812,925.8754750960506,1000.0
1000.0,231745,3107,74,268,0.018479665741324425,0.0003,859.5470045199999,0.23535361886024475,231846,0.638062596321106,-69.888916015625,,
,234899,,,,0.018283501267433167,0.0003,,0.16692425310611725,235000,1.0768475532531738,-70.37027740478516,757.0769508797675,805.5
1000.0,235745,3161,74,272,0.01799953542649746,0.0003,860.5530443600001,0.320902019739151,235846,0.08690905570983887,-69.29167938232422,,
1000.0,239745,3204,74,276,0.01867174357175827,0.0003,861.6801401600001,0.17737209796905518,239846,0.951483428478241,-71.04493713378906,,
,239899,,,,0.018715985119342804,0.0003,,0.250169575214386,240000,0.24579046666622162,-70.02555084228516,732.2445081024896,803.4
990.22,242767,3248,74,280,0.01827182248234749,0.0003,854.2967970499999,0.20980846881866455,242868,-1.1014297008514404,-69.96202850341797,,
,244899,,,,0.018765997141599655,0.0003,,0.1517995297908783,245000,-0.15364250540733337,-70.6412582397461,944.2921627253294,1000.0
990.22,246767,3304,74,284,0.018915429711341858,0.0003,855.6889860899998,0.2034933716058731,246868,-0.585322916507721,-70.10014343261719,,
,249899,,,,0.018483014777302742,0.0003,,0.15939094126224518,250000,-0.7267954349517822,-70.14541625976562,946.322492441535,1000.0
990.22,250767,3361,74,288,0.018653590232133865,0.0003,864.4373499499998,0.2149493396282196,250868,0.3936033248901367,-70.37750244140625,,
990.22,254767,3405,74,292,0.018411338329315186,0.0003,865.4956712200002,0.1653255820274353,254868,0.31254714727401733,-70.8808364868164,,
,254899,,,,0.018678613007068634,0.0003,,0.2573375701904297,255000,0.47744813561439514,-69.73937225341797,849.7556288398803,902.8
970.56,256801,3439,74,296,0.017904287204146385,0.0003,848.6328005700001,0.2080477923154831,256902,0.8227037191390991,-70.36683654785156,,
,259899,,,,0.018797803670167923,0.0003,,0.14345231652259827,260000,-0.41445058584213257,-71.03255462646484,948.6598479489796,1000.0
970.56,260801,3494,74,300,0.018028097227215767,0.0003,849.5568028600002,0.1112159863114357,260902,-0.7508858442306519,-70.92799377441406,,
970.56,264801,3538,74,304,0.017928285524249077,0.0003,850.3520475800001,0.2607971429824829,264902,-0.4342513978481293,-71.29670715332031,,
,264899,,,,0.017780547961592674,0.0003,,0.14337556064128876,265000,0.41042113304138184,-70.70631408691406,946.4209823882208,1000.0
970.56,268801,3595,74,308,0.017877038568258286,0.0003,851.43658378,0.1360146701335907,268902,0.6858572959899902,-71.13182067871094,,
,269899,,,,0.018011245876550674,0.0003,,0.1592319905757904,270000,0.12199361622333527,-71.43788146972656,952.7937549926806,1000.0
970.56,272801,3653,74,312,0.01884566619992256,0.0003,852.60780095,0.16717664897441864,272902,-0.2734168469905853,-71.69473266601562,,
,274899,,,,0.019042817875742912,0.0003,,0.12141560018062592,275000,-0.13320258259773254,-71.34049224853516,921.101298140816,1000.0
960.7,275815,3696,74,316,0.017711566761136055,0.0003,844.98884043,0.1815858781337738,275916,-0.4359596371650696,-71.21246337890625,,
960.7,279815,3740,74,320,0.018498819321393967,0.0003,850.1795187100001,0.15216781198978424,279916,-0.20111554861068726,-71.44808197021484,,
,279899,,,,0.018752368167042732,0.0003,,0.20773257315158844,280000,0.5522386431694031,-71.75859832763672,940.7074291557074,1000.0
960.7,283815,3796,74,324,0.0180771816521883,0.0003,851.29512764,0.26989370584487915,283916,-0.4239622950553894,-70.75178527832031,,
,284899,,,,0.017990190535783768,0.0003,,0.14394932985305786,285000,-0.8638522028923035,-71.72142791748047,854.8719666650752,902.2
960.7,287815,3852,74,328,0.0183405764400959,0.0003,858.7740739099999,0.23732219636440277,287916,-0.7097433805465698,-71.65362548828125,,
,289899,,,,0.018593022599816322,0.0003,,0.16070961952209473,290000,0.10192126035690308,-71.7068099975586,947.8244856879115,1000.0
960.7,291815,3909,74,332,0.017846649512648582,0.0003,859.4676574800001,0.14665508270263672,291916,-0.001949593424797058,-72.06076049804688,,
,294899,,,,0.017938075587153435,0.0003,,0.18058544397354126,295000,-0.32492315769195557,-71.59996032714844,823.2421370214782,902.1
960.7,295815,3965,74,336,0.01802043803036213,0.0003,856.16692222,0.13500526547431946,295916,0.12168262153863907,-72.275390625,,
960.7,299815,4009,74,340,0.018217137083411217,0.0003,857.23773662,0.16408026218414307,299916,-1.0078340768814087,-71.78242492675781,,
,299899,,,,0.018098458647727966,0.0003,,0.13795477151870728,300000,-0.4806790053844452,-71.15396118164062,883.6208127638602,1000.0
960.7,303815,4066,74,344,0.017736701294779778,0.0003,854.6949588300001,0.09189461916685104,303916,-0.42367231845855713,-72.36758422851562,,
,304899,,,,0.01760479249060154,0.0003,,0.1762591451406479,305000,-1.1575102806091309,-71.82566833496094,952.6058875815943,1000.0
952.09,306954,4112,74,348,0.018514985218644142,0.0003,847.4209264199999,0.1796964406967163,307055,-0.5406079292297363,-72.24352264404297,,
,309899,,,,0.01818441040813923,0.0003,,0.24486176669597626,310000,0.47371792793273926,-72.02787017822266,948.9987948496826,1000.0
952.09,310954,4167,74,352,0.017510954290628433,0.0003,848.3730986599999,0.14999589323997498,311055,0.2454485446214676,-72.20121765136719,,
,314899,,,,0.017848564311861992,0.0003,,0.14333434402942657,315000,0.05476856231689453,-71.40779113769531,960.0609478213358,1000.0
952.09,314954,4222,74,356,0.01789611019194126,0.0003,848.9900292799998,0.20627298951148987,315055,0.06026101112365723,-71.58406066894531,,
952.09,318954,4265,74,360,0.01787090301513672,0.0003,849.7208186900002,0.14187979698181152,319055,-0.575546383857727,-71.79721069335938,,
,319899,,,,0.01773986406624317,0.0003,,0.28283411264419556,320000,-0.004285097122192383,-71.61479187011719,956.4723326278851,1000.0
952.09,322954,4324,74,364,0.017191573977470398,0.0003,850.57562918,0.21606355905532837,323055,-0.14463073015213013,-72.32266235351562,,
,324899,,,,0.018260516226291656,0.0003,,0.26146870851516724,325000,0.5963903665542603,-72.51182556152344,959.4753895550966,1000.0
952.09,326954,4382,74,368,0.017381098121404648,0.0003,851.40043132,0.09668159484863281,327055,-0.3991274833679199,-72.33087921142578,,
,329899,,,,0.01769150234758854,0.0003,,0.19974932074546814,330000,-0.395492285490036,-71.82008361816406,958.020722460933,1000.0
952.09,330954,4438,74,372,0.017771614715456963,0.0003,852.3766461600001,0.2903020977973938,331055,-0.04823920130729675,-72.29190063476562,,
,334899,,,,0.017320428043603897,0.0003,,0.1148381233215332,335000,0.4765068292617798,-73.39439392089844,962.437426461652,1000.0
952.09,334954,4493,74,376,0.017698151990771294,0.0003,853.15787839,0.14063413441181183,335055,1.5776528120040894,-73.27041625976562,,
961.87,338954,4537,74,380,0.017309702932834625,0.0003,862.9257967399999,0.15195892751216888,339055,-1.8083152770996094,-72.14474487304688,,
,339899,,,,0.016451088711619377,0.0003,,0.23638176918029785,340000,-0.36257296800613403,-72.771240234375,960.8685428140685,1000.0
961.87,342954,4594,74,384,0.016742488369345665,0.0003,864.1521714499999,0.08768443763256073,343055,0.7853219509124756,-73.3598861694336,,
,344899,,,,0.016559192910790443,0.0003,,0.1662035435438156,345000,-0.20201830565929413,-73.55843353271484,962.7479666743893,1000.0
961.87,346954,4651,74,388,0.01700831763446331,0.0003,866.3461477699999,0.12115898728370667,347055,-0.48300379514694214,-73.766357421875,,
,349899,,,,0.016935337334871292,0.0003,,0.10915911197662354,350000,0.6696202754974365,-73.53384399414062,956.6558069746709,1000.0
961.87,350954,4707,74,392,0.01696711964905262,0.0003,867.31792279,0.08402101695537567,351055,-1.0988543033599854,-73.40274047851562,,
,354899,,,,0.01612507365643978,0.0003,,0.11612619459629059,355000,-0.5176103115081787,-73.40581512451172,953.1555261870847,1000.0
981.53,354954,4762,74,396,0.015946226194500923,0.0003,886.03080061,0.11481384187936783,355055,-0.675035297870636,-74.14972686767578,,
981.53,358954,4804,74,400,0.01614382117986679,0.0003,887.1538534699998,0.5915536880493164,359055,-0.3001473546028137,-73.55117797851562,,
,359899,,,,0.01589985005557537,0.0003,,0.1362280249595642,360000,0.05611840635538101,-74.72096252441406,952.1907815429382,1000.0
981.53,362954,4861,74,404,0.01662706397473812,0.0003,887.7447902199998,0.12991423904895782,363055,-0.8851691484451294,-73.61320495605469,,
,364899,,,,0.016201559454202652,0.0003,,0.17450159788131714,365000,-0.6016421318054199,-73.9069595336914,964.3748615865479,1000.0
981.53,366954,4916,74,408,0.016258224844932556,0.0003,884.80846898,0.13412433862686157,367055,1.3951019048690796,-74.29840850830078,,
,369899,,,,0.015618378296494484,0.0003,,0.1438549906015396,370000,0.3730568289756775,-74.2065200805664,948.3681089564809,1000.0
981.53,370954,4974,74,412,0.016236066818237305,0.0003,885.4407927399999,0.11139360070228577,371055,-0.09510120749473572,-73.88079833984375,,
,374899,,,,0.016679910942912102,0.0003,,0.1770474910736084,375000,0.17351695895195007,-74.83197784423828,949.7253719120054,1000.0
991.39,374954,5029,74,416,0.016725245863199234,0.0003,894.8646111899999,0.3453619182109833,375055,-0.08204539120197296,-74.39838409423828,,
991.39,378954,5073,74,420,0.016030827537178993,0.0003,896.0740243100003,0.14497622847557068,379055,-0.9458080530166626,-74.66918182373047,,
,379899,,,,0.016759676858782768,0.0003,,0.14621058106422424,380000,-0.6250376105308533,-74.99867248535156,953.6545768934302,1000.0
991.39,382954,5129,74,424,0.016342565417289734,0.0003,893.2489977600002,0.14721861481666565,383055,-0.06364510208368301,-74.62474822998047,,
,384899,,,,0.01656249351799488,0.0003,,0.07819221168756485,385000,-0.06600995361804962,-75.3990707397461,883.9990939364768,1000.0
991.39,386954,5186,74,428,0.016497593373060226,0.0003,894.3162663000002,0.1760934442281723,387055,-0.5597027540206909,-74.7364501953125,,
,389899,,,,0.01638387329876423,0.0003,,0.10778558254241943,390000,-0.40240025520324707,-74.84446716308594,957.3671831752639,1000.0
991.39,390954,5244,74,432,0.01588582992553711,0.0003,895.4685777700001,0.09335543215274811,391055,-0.2398221790790558,-74.61001586914062,,
,394899,,,,0.015547839924693108,0.0003,,0.1208818107843399,395000,-1.0761653184890747,-74.7557601928711,910.5765456925146,1000.0
991.39,394954,5301,74,436,0.015562020242214203,0.0003,900.03822568,0.16501906514167786,395055,-0.054974496364593506,-74.59210205078125,,
991.39,398954,5347,74,440,0.01521217916160822,0.0003,900.6859489599999,0.14153018593788147,399055,1.1283029317855835,-74.92425537109375,,
,399899,,,,0.015943123027682304,0.0003,,0.33886200189590454,400000,1.0974775552749634,-75.01182556152344,968.199430099479,1000.0
991.39,402954,5403,74,444,0.015470374375581741,0.0003,904.7662903600001,0.1471542865037918,403055,0.8074249029159546,-75.0069580078125,,
,404899,,,,0.015390974469482899,0.0003,,0.16454005241394043,405000,-1.6309490203857422,-75.40538024902344,918.294917237293,1000.0
1000.0,406954,5456,74,448,0.01584657095372677,0.0003,909.7317582399999,0.0911550521850586,407055,-0.2971741855144501,-74.63250732421875,,
,409899,,,,0.015811510384082794,0.0003,,0.15802115201950073,410000,0.026028677821159363,-75.10287475585938,859.509311016975,1000.0
1000.0,410954,5511,74,452,0.015828613191843033,0.0003,911.21907762,0.19074305891990662,411055,0.7655979990959167,-75.3156509399414,,
990.18,413972,5541,74,456,0.016168536618351936,0.0003,902.3577058599999,0.1496596783399582,414073,-0.12187755107879639,-75.0445556640625,,
,414899,,,,0.015631744638085365,0.0003,,0.10501332581043243,415000,0.897775411605835,-75.9346694946289,965.8446534598246,1000.0
990.18,417972,5599,74,460,0.015017139725387096,0.0003,903.0245155499998,0.31144872307777405,418073,1.2194024324417114,-76.13504028320312,,
,419899,,,,0.015523828566074371,0.0003,,0.27390211820602417,420000,0.19521787762641907,-75.82521057128906,935.0064390922896,1000.0
990.18,421972,5655,74,464,0.01561799831688404,0.0003,900.4160718499999,0.19467514753341675,422073,-0.09630340337753296,-75.80835723876953,,
975.17,424471,5681,74,468,0.015510710887610912,0.0003,887.2962705099999,0.13025526702404022,424572,0.8521060347557068,-75.64141082763672,,
,424899,,,,0.015064668841660023,0.0003,,0.16128143668174744,425000,-1.3275096416473389,-75.318603515625,960.7315272215753,1000.0
975.17,428471,5737,74,472,0.015129819512367249,0.0003,888.1391532100001,0.10272766649723053,428572,-0.06829014420509338,-75.98255920410156,,
,429899,,,,0.014877819456160069,0.0003,,0.23629160225391388,430000,-0.1538265347480774,-76.23472595214844,942.1657489174977,1000.0
975.17,432471,5793,74,476,0.014367700554430485,0.0003,889.1114511499999,0.08988724648952484,432572,-0.022975698113441467,-76.61311340332031,,
