time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
700,41,-181.15448136135464,937.78,11.343253896568532,666562,0.001,2520.8633161,15884,666466,,
704,42,-181.11012011235303,929.79,12.079051729458481,669763,0.001,2505.71125741,15935,668708,,
,,-182.1521852722168,,11.300234034538269,670000,0.001,,,669708,851.8,1581.8613204141147
708,41,-182.27088949584962,925.6,11.114797419548035,673344,0.001,2514.71270844,16033,672708,,
,,-183.20343884277344,,11.983654023647308,675000,0.001,,,674289,939.0,2769.4602678720607
712,42,-183.58671435546876,923.73,12.539085814714431,677157,0.001,2514.387762,16119,676102,,
,,-184.19278860473634,,12.26480192065239,680000,0.001,,,679102,1000.0,2912.5302081870846
716,41,-184.89234411621095,930.27,11.23683163356781,681157,0.001,2538.19413168,16219,680102,,
,,-186.52053060913087,,11.609351726055145,685000,0.001,,,684102,1000.0,2841.205241476302
720,41,,930.27,,685157,,2541.48614039,16320,,,
724,41,-186.66912518310548,931.9,11.492073140144349,689157,0.001,2553.05685076,16410,688102,,
,,-187.11099072265625,,12.013992161989211,690000,0.001,,,689102,894.7,2632.7190145371133
728,41,-187.64317874145507,931.9,12.106131628990173,693157,0.001,2521.52728024,16508,692102,,
,,-188.08957744221112,,11.806224634359172,695000,0.001,,,694012,931.5,1939.16916733635
732,41,-187.62906930541993,938.61,12.173088546276093,697067,0.001,2546.9688780099996,16606,696012,,
,,-189.06923138427734,,11.815092406749725,700000,0.001,,,699012,970.0,2470.9453936955424
736,41,-189.0300265197754,938.61,11.580478911876678,701067,0.001,2555.9070277000005,16707,700012,,
,,-189.6072385559082,,11.92630093240738,705000,0.001,,,704012,879.1,2331.20232194718
740,41,,943.73,,705067,,2568.16403992,16805,,,
744,41,-189.97372787475587,937.45,12.166089107513427,708363,0.001,2554.72460125,16880,707308,,
,,-190.85963368970295,,10.88006635599358,710000,0.001,,,709394,819.0,2437.2491781726944
748,41,-190.9045326538086,918.66,11.6009733710289,710484,0.001,2522.88998473,16957,710394,,
752,41,-190.98563302612305,911.22,13.046815050125122,713740,0.001,2474.3049034699998,17027,713429,,
,,-191.05273526000977,,13.331086910247803,715000,0.001,,,714685,996.3,2951.4817982217296
756,41,-190.9944164123535,911.22,14.525190593242645,717740,0.001,2490.46598328,17110,716685,,
,,-191.5614965209961,,13.727024658203124,720000,0.001,,,719399,946.6,2748.7474776862655
760,41,-191.74394833374024,908.36,14.665961828231811,721454,0.001,2488.35037261,17203,720399,,
,,-193.18471334838867,,15.916423643112182,725000,0.001,,,724190,966.2,2691.0066867364685
764,41,,914.79,,725245,,2502.87156191,17298,,,
768,41,-194.32231667258523,909.52,14.516959411447699,727448,0.001,2509.19052199,17348,726393,,
,,-193.8597790222168,,16.207339690208435,730000,0.001,,,729393,1000.0,2900.793623574404
772,41,-193.71469686889648,910.04,15.547798614025115,731448,0.001,2509.2598404499995,17447,730393,,
,,-193.91492465209961,,15.354604994773865,735000,0.001,,,734393,989.5,3071.334374414198
776,41,,910.04,,735448,,2519.68942639,17547,,,
780,41,-193.4085950167674,899.36,13.98180943345124,738380,0.001,2490.12630015,17614,737325,,
,,-194.54420684814454,,14.421699333667755,740000,0.001,,,739325,1000.0,3000.1655966375956
784,41,-195.14726412963867,899.36,16.173035604953768,742380,0.001,2500.41135338,17714,741325,,
,,-195.0103360900879,,15.362320261955261,745000,0.001,,,744447,909.2,2522.2664567908737
788,41,,890.58,,745502,,2473.4557537,17792,,,
792,41,-195.61470053100587,890.3,13.78410518360138,749474,0.001,2473.5474482299996,17883,748419,,
,,-195.75447412109375,,13.098803013801575,750000,0.001,,,749419,1000.0,3094.0781906994525
796,41,-196.8505883929373,886.05,12.138989947434794,752243,0.001,2465.76656671,17964,751592,,
,,-197.20360839251177,,13.480824866341155,755000,0.001,,,754394,947.2,2933.991227836255
800,41,,888.87,,755449,,2485.9889307400003,18037,,,
804,41,-197.3184950866699,887.11,13.076266894817353,758474,0.001,2449.5731756299997,18127,758394,,
,,-197.26293859863281,,12.077695374965668,760000,0.001,,,759419,909.2,2791.6569347163663
808,41,-197.4944263305664,891.3,14.342064235687255,762474,0.001,2496.97430813,18205,761419,,
,,-197.8972925415039,,15.06220332145691,765000,0.001,,,764113,1000.0,3290.046213860437
812,41,-198.41804299926758,890.11,15.86342453813553,766168,0.001,2501.8351014,18298,765113,,
,,-199.11173486328124,,13.261246640205384,770000,0.001,,,769113,1000.0,3029.220000677179
816,41,,890.11,,770168,,2507.0923339700007,18399,,,
820,41,-199.78725064086913,890.11,13.576584366321564,774168,0.001,2513.80599831,18489,773113,,
,,-199.82443826293945,,14.400843775749207,775000,0.001,,,774113,1000.0,3235.750916401064
824,41,-200.12756747436524,890.11,13.743714086532593,778168,0.001,2523.40784982,18590,777113,,
,,-200.19915576171874,,14.18319568490982,780000,0.001,,,779113,1000.0,3153.13639824735
828,41,-200.91474861934267,886.48,14.380809301109853,781805,0.001,2555.5237461999996,18682,780750,,
832,41,-200.9428042602539,876.23,14.378436590671539,784690,0.001,2530.8043187999997,18761,784301,,
,,-201.21191963606967,,17.693446400636685,785000,0.001,,,784635,1000.0,3249.0740178799256
836,41,-201.25571978759766,876.23,16.379742363929747,788690,0.001,2541.49374476,18847,787635,,
,,-201.67141217041015,,15.230356392860413,790000,0.001,,,789635,1000.0,3144.684914494399
840,41,-202.0869075012207,876.23,15.31131670665741,792690,0.001,2556.1163525899997,18947,791635,,
,,-203.36571606445312,,14.329696031570435,795000,0.001,,,794635,1000.0,3222.1753225690686
844,41,-202.97836981201172,883.27,14.32287495136261,796690,0.001,2584.6701229,19047,795635,,
,,-204.0700433959961,,14.466349669456482,800000,0.001,,,799635,993.2,3152.5312426993623
848,41,,902.06,,800690,,2668.32243256,19146,,,
852,41,-204.63474002075196,909.5,15.552873429775238,804690,0.001,2721.116872659999,19237,803635,,
,,-204.19842364501955,,15.412063934803008,805000,0.001,,,804635,1000.0,2831.8862329601934
856,41,-204.89790228271485,909.5,14.907991372585297,808690,0.001,2751.01098005,19345,807635,,
,,-205.90874151371452,,14.360506682416757,810000,0.001,,,809093,1000.0,2965.348944660544
860,41,-205.21745681762695,906.94,16.20717578935623,812148,0.001,2744.8115526899996,19462,811093,,
,,-205.85073904418945,,17.411432150363922,815000,0.001,,,814093,984.7,3330.581916576624
864,41,-206.10942669677735,909.03,15.707743057727814,816148,0.001,2766.271874459999,19588,815093,,
,,-206.34715115356445,,16.95316061449051,820000,0.001,,,819093,1000.0,2695.226675736206
868,41,,927.0,,820148,,2831.20379635,19707,,,
872,41,-207.0078434753418,927.0,14.106134065628051,824148,0.001,2847.8454710300007,19817,823093,,
,,-207.63330605246804,,15.194256514985097,825000,0.001,,,824891,771.8,2583.27688166406
876,41,-207.10668307374425,912.06,17.74451534963597,826654,0.001,2806.4165118500005,19893,825599,,
,,-208.24291059286287,,15.044210861815085,830000,0.001,,,829407,1000.0,3343.6423703878886
880,41,,920.82,,830462,,2844.0928739200003,20002,,,
884,41,-208.34748788452148,920.82,15.365783486366272,834462,0.001,2850.96902847,20104,833407,,
,,-208.37053802490234,,15.564007878303528,835000,0.001,,,834407,902.6,1968.565794539731
888,41,-208.7353883972168,926.18,16.44756144332886,838120,0.001,2865.7676640499994,20213,837407,,
,,-208.48215020751954,,16.677388108730316,840000,0.001,,,839065,978.8,3230.1087981301594
892,41,-209.24158990478514,926.46,14.822397941589356,842120,0.001,2875.70537822,20322,841065,,
,,-209.78817587280273,,14.511305546283722,845000,0.001,,,844065,1000.0,3298.6100959556875
896,41,-210.05977471923828,938.77,13.72768924665451,846120,0.001,2874.9965583899993,20426,845065,,
,,-209.92493835449218,,15.68645236492157,850000,0.001,,,849065,1000.0,3268.080131155299
900,41,,946.71,,850120,,2859.24575372,20556,,,
904,41,-210.33623486030393,948.09,15.131069408603972,853283,0.001,2906.3447236,20649,852228,,
,,-210.79389190673828,,18.747486969947815,855000,0.001,,,854228,799.1,2465.395796695631
908,41,-210.761459564209,948.09,17.617619773387908,857283,0.001,2895.4841621699998,20773,856228,,
,,-210.80278228759767,,18.703546679973602,860000,0.001,,,859228,1000.0,3017.235246188473
912,41,-210.94826760864257,951.15,18.586056252479555,861283,0.001,2866.2759818199997,20879,860228,,
,,-211.11268649291992,,17.82038622379303,865000,0.001,,,864228,1000.0,3290.303235190947
916,41,,951.15,,865283,,2872.2715981000006,20951,,,
920,41,-210.4933716430664,951.15,19.01927660751343,869283,0.001,2827.1517716300004,21027,868228,,
,,-210.51485635375977,,19.727650188922883,870000,0.001,,,869228,1000.0,3230.1082849911413
924,41,-209.97511740112304,951.15,16.74816283941269,873283,0.001,2821.71342694,21136,872228,,
,,-210.06734118652344,,17.914696108341218,875000,0.001,,,874228,1000.0,2944.2566360967235
928,41,-209.80073529052734,954.78,16.269323186874388,877283,0.001,2832.9399338899993,21244,876228,,
,,-209.86012658691405,,16.22837879896164,880000,0.001,,,879414,857.6,2720.43904481926
932,41,,957.79,,880469,,2841.3773893600005,21325,,,
936,41,-210.82056607055665,957.79,18.520377156734465,884469,0.001,2835.5911601699995,21418,883414,,
,,-210.98827593994142,,17.20975305175781,885000,0.001,,,884414,937.2,2823.644527634932
940,41,-211.07080856323242,951.34,17.506336782455445,887824,0.001,2811.52524479,21504,886781,,
,,-210.37290618896483,,16.65098633670807,890000,0.001,,,889769,930.8,2870.886963698454
944,41,-210.4464958041322,944.4,15.414349870744095,891130,0.001,2748.26108565,21588,890075,,
948,41,-211.00156585693358,941.04,18.904838774681092,894794,0.001,2741.6197239699995,21677,893739,,
,,-210.3582103881836,,18.394445899009703,895000,0.001,,,894739,845.6,2744.433454884356
952,41,-209.86930877685546,941.04,19.47737422800064,898794,0.001,2747.7643664299994,21783,897739,,
,,-210.55699612426758,,19.157997814178465,900000,0.001,,,899739,952.9,2980.57125797738
956,34,-209.75587832641602,933.72,20.675629915237426,902062,0.001,2725.6917785399996,26489,901739,,
,,-210.06426376342773,,19.79020751619339,905000,0.001,,,904007,1000.0,3307.7918553432914
960,34,-210.09836239624025,934.35,19.02692610502243,905583,0.001,2726.23846349,26574,905007,,
964,34,-210.3141749267578,934.35,20.309207219600676,909583,0.001,2731.7630603799994,26658,908528,,
,,-209.555863861084,,19.714567008972168,910000,0.001,,,909528,1000.0,2970.0244241888636
968,34,-210.14173263549804,934.35,19.47794762802124,913583,0.001,2727.5825550600007,26761,912528,,
,,-210.05728897094727,,19.800409794330598,915000,0.001,,,914528,968.6,3083.9959609149023
972,34,-210.56212438964843,934.35,18.69795189285278,917583,0.001,2728.2655489300005,26864,916528,,
,,-210.37680584716796,,18.66922844171524,920000,0.001,,,919005,951.5,3064.601356155798
976,34,-210.77420697021483,944.06,19.753320254802706,921060,0.001,2762.0660085600002,26955,920005,,
980,34,-211.53615100097656,938.16,17.7864871969223,924278,0.001,2740.1481600799993,27029,923223,,
,,-211.15797384643554,,17.605001307487488,925000,0.001,,,924223,830.8,2556.9336201416327
984,34,-211.9937124633789,937.47,18.39895776939392,928209,0.001,2736.77932541,27128,927154,,
,,-211.99625122070313,,18.39938333463669,930000,0.001,,,929154,1000.0,3274.1067910785146
988,34,-212.17989044189454,940.89,16.17604308319092,932209,0.001,2765.5473434100004,27230,931154,,
,,-212.4648318786621,,17.147887362003328,935000,0.001,,,934154,1000.0,3146.604655123595
992,34,-212.64529208374023,940.89,18.53019150352478,936209,0.001,2762.2586398900003,27332,935154,,
,,-213.69706610107423,,18.36634513092041,940000,0.001,,,939154,1000.0,3390.345653865655
996,34,,940.89,,940209,,2809.18369406,27434,,,
1000,34,-214.10463217163087,940.26,17.67782010984421,944146,0.001,2855.8544697100006,27527,943154,,
,,-214.83303621080188,,17.803717256991813,945000,0.001,,,944091,1000.0,3144.6964332988487
1004,34,-214.5062721862793,948.63,19.725141055107116,948146,0.001,2880.8620273799997,27627,947091,,
,,-214.99818161010742,,18.638872970581055,950000,0.001,,,949091,1000.0,3355.2275702640413
1008,34,-215.01889630126954,948.63,16.50207882642746,952146,0.001,2909.4443838799994,27731,951091,,
,,-215.78261291503907,,16.97072067117691,955000,0.001,,,954091,1000.0,3284.3222427424976
1012,34,-216.32871014404296,948.63,16.822328164100647,956146,0.001,2956.58836044,27843,955091,,
,,-216.81411248779298,,18.225210916996,960000,0.001,,,959091,963.6,3387.058348380495
1016,34,,948.63,,960146,,2960.6951109199995,27959,,,
1020,34,-217.40955755615235,948.63,19.643578581809997,964146,0.001,3013.8528303600006,28065,963091,,
,,-217.46981640625,,18.049052519321442,965000,0.001,,,964091,1000.0,3527.4570432126056
1024,34,-217.52072644042968,948.63,18.042734686374665,968146,0.001,3032.2724095699996,28181,967091,,
,,-218.30701229858397,,17.408417816638945,970000,0.001,,,969091,1000.0,3398.2239292405548
1028,34,-218.24792753390182,941.08,17.55217115441147,971391,0.001,3015.3598118499995,28280,970336,,
,,-218.35021374511717,,17.84819724035263,975000,0.001,,,974336,1000.0,3597.0462315818295
1032,34,,949.22,,975391,,3050.22908502,28396,,,
1036,34,-219.26725289916993,949.22,17.303981877326965,979391,0.001,3061.07508224,28503,978336,,
,,-219.51618270874025,,18.17949779510498,980000,0.001,,,979336,981.5,3346.10352007451
1040,34,-219.86914682006835,955.67,16.43955182313919,983391,0.001,3099.4518876300003,28618,982336,,
,,-219.61502615356446,,18.15142019414902,985000,0.001,,,984336,930.8,3211.66128829089
1044,34,-220.50683151245119,962.61,17.687420959949492,987391,0.001,3176.8737450999993,28736,986336,,
,,-220.9515301208496,,18.133902679920197,990000,0.001,,,989336,997.7,3513.04255872583
1048,34,-221.20703436279297,965.97,18.473782552719115,991391,0.001,3196.2853931799996,28852,990336,,
,,-221.9761520385742,,17.630632343292238,995000,0.001,,,994336,942.2,2692.1367075361313
1052,34,,965.97,,995391,,3200.93707252,28967,,,
1056,34,-221.90517318725585,973.29,18.536406640529634,999391,0.001,3232.94936733,29069,998336,,
,,-222.46341784667968,,17.72531313800812,1000000,0.001,,,999336,1000.0,3397.545833264268
1060,34,-223.05919644165039,978.08,16.214954638004304,1003391,0.001,3266.56901832,29179,1002336,,
,,-223.35721173095703,,17.727605519771576,1005000,0.001,,,1004336,1000.0,3588.728403089568
1064,34,-223.9901487121582,978.08,17.91339725637436,1007391,0.001,3275.5113796099995,29291,1006336,,
,,-224.31933435058593,,19.57920247888565,1010000,0.001,,,1009336,1000.0,3576.3443893655904
1068,34,-225.27631683349608,978.08,17.33431911087036,1011391,0.001,3293.9647615099993,29404,1010336,,
,,-225.62209033203126,,19.26549540567398,1015000,0.001,,,1014336,1000.0,3450.8500428056345
1072,34,,978.08,,1015391,,3300.019654019999,29479,,,
1076,34,-226.07495764160157,983.31,19.710528958797454,1019391,0.001,3330.21508673,29538,1018336,,
,,-226.36314093017577,,18.32529032564163,1020000,0.001,,,1019336,853.9,2843.9037321516544
1080,34,-227.1663954772949,991.13,17.995998128890992,1023391,0.001,3364.8655446399994,29637,1022336,,
,,-227.42054559326172,,18.680030397891997,1025000,0.001,,,1024336,1000.0,3635.376927930303
1084,34,-227.93500814819336,991.82,16.604152663230895,1027391,0.001,3383.38425844,29748,1026336,,
,,-228.69965692138672,,18.856462333202362,1030000,0.001,,,1029117,1000.0,3472.169947904628
1088,34,,979.63,,1030172,,3347.75779927,29825,,,
1092,34,-229.34426733398436,979.63,17.006939011096954,1034172,0.001,3361.57248683,29921,1033117,,
,,-228.90846194458007,,19.152418003082275,1035000,0.001,,,1034117,1000.0,3230.972177204653
1096,34,-229.86793310546875,979.63,18.821705593585968,1038172,0.001,3370.72462873,30025,1037117,,
,,-230.1415944213867,,17.638721689224244,1040000,0.001,,,1039117,1000.0,3488.3280213345774
1100,34,-230.37633651733398,980.26,16.422894344329833,1042172,0.001,3378.9410322000003,30130,1041117,,
,,-231.45000805664063,,16.510993321418763,1045000,0.001,,,1044117,1000.0,3349.9699113767592
1104,34,-231.3994313659668,980.26,16.909778900146485,1046172,0.001,3388.8082986000004,30235,1045117,,
1108,34,-232.16850463867186,966.7,16.24651022386551,1048816,0.001,3345.04353778,30299,1047761,,
,,-232.24865974603696,,17.72669672716205,1050000,0.001,,,1049620,1000.0,3501.1455131935886
1112,34,-232.64019381713868,965.29,16.67255596113205,1052675,0.001,3343.2606730099997,30374,1051620,,
,,-233.35797897338867,,18.858887709617616,1055000,0.001,,,1054620,1000.0,3496.577216101391
1116,34,-233.4893324584961,965.29,18.723003837108614,1056675,0.001,3350.75212929,30438,1055620,,
,,-235.1291753845215,,15.029529117584229,1060000,0.001,,,1059620,904.3,3032.020976379793
1120,34,,958.64,,1060010,,3337.8073421500007,30528,,,
1124,34,-235.6833586730957,958.64,16.460363470077514,1064010,0.001,3328.89681388,30612,1062955,,
,,-236.3745563763465,,17.978679629276286,1065000,0.001,,,1064936,1000.0,3624.9889449255543
1128,34,-236.68729049682617,966.0,19.909851422309874,1067991,0.001,3357.0305984700008,30716,1066936,,
,,-237.70765130615234,,19.875650931358336,1070000,0.001,,,1069936,755.1,2172.7991184900516
1132,34,-237.70957247924804,966.0,20.43574970293045,1071991,0.001,3364.159082950001,30822,1070936,,
,,-237.82819692993164,,21.05608746290207,1075000,0.001,,,1074936,1000.0,3577.3818110387774
1136,34,,966.0,,1075991,,3370.42025379,30930,,,
1140,34,-238.41402853393555,966.0,19.166578941822053,1079991,0.001,3376.5371635399997,31026,1078936,,
,,-238.59056130981446,,20.19750331354141,1080000,0.001,,,1079936,901.5,3227.807089501014
1144,34,-237.776004486084,962.8,20.12748996925354,1083671,0.001,3370.9668491499997,31123,1082616,,
,,-237.83923999023438,,20.384969004631042,1085000,0.001,,,1084616,853.8,2972.451594308857
1148,34,-238.32826740345297,957.71,21.821724196763068,1087162,0.001,3355.38889055,31215,1086107,,
,,-238.18768045043944,,23.23887209224701,1090000,0.001,,,1089107,1000.0,3441.9553977322767
1152,34,-238.56776611328124,957.71,21.076221808433534,1091162,0.001,3357.3663331000002,31319,1090107,,
,,-238.95427490234374,,21.1537229180336,1095000,0.001,,,1094107,1000.0,3617.1613673994316
1156,34,,957.71,,1095162,,3364.7352072099998,31427,,,
1160,34,-239.94677432250975,953.32,20.545808834075928,1098723,0.001,3348.65201054,31524,1098107,,
,,-240.3477467956543,,21.218784702301026,1100000,0.001,,,1099668,1000.0,3629.0720256503673
1164,34,-241.10604223632814,953.32,18.139921897888183,1102723,0.001,3351.95756253,31622,1101668,,
,,-241.82370401000978,,19.879220861434938,1105000,0.001,,,1104668,964.4,3494.2696271501018
1168,34,-241.6764045715332,953.32,20.559389987945558,1106723,0.001,3354.22210348,31729,1105668,,
,,-242.12262344360352,,19.62995707178116,1110000,0.001,,,1109668,1000.0,3582.097761414945
1172,34,,953.32,,1110723,,3360.5725503699996,31835,,,
1176,34,-243.10336880493165,953.32,19.682261026382445,1114723,0.001,3358.35562993,31933,1113668,,
,,-243.704966217041,,20.47460353565216,1115000,0.001,,,1114668,927.6,3292.8992683170363
1180,34,-243.9701399230957,953.32,18.76074217414856,1118723,0.001,3361.96757074,32035,1117668,,
,,-244.1758883666992,,18.932045032978056,1120000,0.001,,,1119668,963.1,3542.3825810611247
1184,34,-244.89480355834962,953.32,22.136683813095093,1122723,0.001,3364.0299135499995,32139,1121668,,
,,-245.30772271728515,,20.288326899051665,1125000,0.001,,,1124358,1000.0,3603.1541376587934
1188,34,-245.2832366333008,962.41,18.596705263137817,1126413,0.001,3402.572062159999,32241,1125358,,
1192,34,-245.6203483581543,950.63,18.407455382823944,1129235,0.001,3365.67239457,32321,1128180,,
,,-245.94639483642578,,19.462386975765227,1130000,0.001,,,1129180,898.7,3076.7902819516253
1196,34,-246.4737312927246,945.79,20.766305567741394,1132751,0.001,3348.6618021799995,32437,1132180,,
,,-247.0162395629883,,20.825705337524415,1135000,0.001,,,1134696,935.9,3475.217600251641
1200,34,-246.67566271972657,943.07,20.202208362102507,1136479,0.001,3340.9853809700003,32541,1135696,,
,,-247.2474821472168,,19.73078817939758,1140000,0.001,,,1139424,1000.0,3640.516808702424
1204,34,,943.07,,1140479,,3348.181982609999,32649,,,
1208,34,-248.07221282958983,956.63,19.332405549526214,1144479,0.001,3405.2346843100004,32751,1143424,,
,,-248.30705740356444,,20.31215520620346,1145000,0.001,,,1144424,927.4,3244.1010716345163
1212,34,-248.8286297302246,958.04,19.008961515903472,1148479,0.001,3416.6621251200004,32869,1147424,,
,,-248.9436648864746,,18.437417936325073,1150000,0.001,,,1149424,1000.0,3665.8354774262757
1216,34,-249.28636297607423,958.04,18.844007702350616,1152479,0.001,3425.8774861399997,32985,1151424,,
,,-250.45110592651366,,19.8484369058609,1155000,0.001,,,1154424,1000.0,3775.1241691134173
1220,34,-250.6872392578125,964.69,20.887203608989715,1156479,0.001,3453.78097643,33106,1155424,,
,,-250.598841711593,,23.243268451351472,1160000,0.001,,,1159155,1000.0,3709.286127647385
1224,34,,962.0,,1160210,,3460.03388257,33214,,,
1228,34,-250.75259568956164,946.03,20.50683799622551,1162594,0.001,3414.17178345,33303,1162281,,
,,-251.7243321838379,,22.39276103210449,1165000,0.001,,,1164539,1000.0,3690.322203741828
1232,34,-251.61247540283202,946.03,23.58571070623398,1166594,0.001,3418.7512715500006,33399,1165539,,
,,-251.70581607055664,,22.07997109889984,1170000,0.001,,,1169332,1000.0,3721.5732657453045
1236,34,,943.96,,1170387,,3421.2357743800003,33506,,,
1240,34,-252.1128164367676,943.96,23.17136492538452,1174387,0.001,3421.9701359100004,33616,1173332,,
,,-252.5168298339844,,24.107550115585326,1175000,0.001,,,1174332,1000.0,3721.5239445197394
1244,34,-252.7679585876465,947.16,22.707833283901216,1178387,0.001,3431.33601361,33733,1177332,,
,,-252.77415963745116,,23.769681361198426,1180000,0.001,,,1179332,1000.0,3692.1614900536833
1248,34,-253.50795202636718,952.25,22.29943429994583,1182387,0.001,3458.7027407900005,33840,1181332,,
,,-253.1435669555664,,21.09712380886078,1185000,0.001,,,1184332,1000.0,3857.1931514541184
1252,34,-253.15620571899413,952.25,23.38784400177002,1186387,0.001,3475.06018821,33942,1185332,,
,,-253.9789640197754,,23.916103896141053,1190000,0.001,,,1189332,771.3,2820.3718835003674
1256,34,,952.25,,1190387,,3485.1045912600002,34043,,,
1260,34,-253.69024151611328,956.64,23.812955215454103,1194387,0.001,3505.89408333,34143,1193332,,
,,-254.31264044189453,,25.94496339607239,1195000,0.001,,,1194332,1000.0,3496.9509362665935
1264,34,-254.6536214904785,956.64,23.879686569690705,1198387,0.001,3504.4393966400003,34256,1197332,,
,,-254.56525512695313,,24.21941895198822,1200000,0.001,,,1199332,932.2,3323.6618949552067
1268,34,-254.81427841186525,956.64,22.413303512096405,1202387,0.001,3505.017995919999,34362,1201332,,
,,-255.68194201660157,,21.83322489452362,1205000,0.001,,,1204332,1000.0,3842.990964071825
1272,34,-255.87054156494142,956.64,20.48353767824173,1206387,0.001,3514.1876971299994,34469,1205332,,
1276,35,-255.55861376953126,951.72,18.84697499513626,1209895,0.001,3503.36478043,34563,1209332,,
,,-255.72430864469274,,18.425762298538928,1210000,0.001,,,1209840,1000.0,3756.707480605971
1280,35,-256.6471636657715,951.72,23.839036384105682,1213895,0.001,3513.36751348,34657,1212840,,
,,-256.0011286501025,,19.639760754147513,1215000,0.001,,,1214084,1000.0,3634.8878298241643
1284,35,-256.947324005127,944.16,21.6316617975235,1217139,0.001,3485.89391917,34743,1216084,,
,,-257.548307434082,,19.160309794425963,1220000,0.001,,,1219084,984.5,3679.2063090082725
1288,35,-257.86083502197266,947.26,22.393265789985655,1221139,0.001,3500.4999647199998,34848,1220084,,
,,-258.92886318969727,,23.074688807487487,1225000,0.001,,,1224084,911.7,3264.1854045518207
1292,35,,959.04,,1225139,,3539.8987912899993,34952,,,
1296,35,-259.18978662109373,963.88,21.887422396183013,1229139,0.001,3562.1175312399996,35048,1228084,,
,,-259.2343023986816,,21.32013807487488,1230000,0.001,,,1229084,1000.0,3817.075130591169
1300,35,-259.49523049926756,966.6,21.811140396118166,1233139,0.001,3580.6952862999997,35152,1232084,,
,,-260.1189984741211,,21.213200163841247,1235000,0.001,,,1234084,1000.0,3714.706673896662
1304,35,-260.46683551025393,964.85,24.890418838977812,1236964,0.001,3577.37746891,35254,1236084,,
,,-260.79908712768554,,22.636299441337584,1240000,0.001,,,1239909,784.9,2916.7927828429265
1308,35,,964.85,,1240964,,3571.4552953899997,35351,,,
1312,35,-261.3411358337402,964.85,22.049785345077513,1244964,0.001,3572.72393727,35447,1243909,,
,,-261.63858099365234,,22.726643579006193,1245000,0.001,,,1244909,1000.0,3777.234019031748
1316,35,-262.0870442504883,964.85,22.617974055290222,1248964,0.001,3577.7551796999996,35555,1247909,,
,,-261.7358305358887,,20.670357093334196,1250000,0.001,,,1249909,1000.0,3786.4935555080533
1320,35,-262.73891482543945,964.85,21.836060678005218,1252964,0.001,3584.3369375899997,35659,1251909,,
,,-262.8511008911133,,22.262547877788542,1255000,0.001,,,1254909,1000.0,3553.947901817411
1324,35,-263.17021392822267,967.54,21.05594359779358,1256964,0.001,3593.52815653,35765,1255909,,
,,-263.5455007019043,,19.808637654781343,1260000,0.001,,,1259909,936.8,3470.86577546224
1328,35,,983.7,,1260964,,3651.554129,35869,,,
1332,35,-264.3615234680176,983.7,21.74338122558594,1264964,0.001,3656.65553692,35969,1263909,,
,,-264.14258248901365,,21.594530752658844,1265000,0.001,,,1264909,602.5,2138.494250721764
1336,35,-265.24835037231446,976.49,22.17288351678848,1268036,0.001,3622.879746,36076,1267909,,
,,-264.9253889160156,,22.23708235025406,1270000,0.001,,,1268981,1000.0,3367.8700626375153
1340,35,-264.7681126403809,976.49,21.196319967269897,1272036,0.001,3617.7012074900003,36161,1270981,,
,,-265.54002404785155,,21.323061532974243,1275000,0.001,,,1273981,807.4,3048.0428781835362
1344,35,-265.5579535217285,976.49,24.130090250968934,1276036,0.001,3627.36130489,36268,1274981,,
1348,35,-265.63147189331056,967.65,22.648701469898224,1279152,0.001,3591.57492469,36348,1278097,,
,,-265.90018786621096,,23.920769075870513,1280000,0.001,,,1279097,1000.0,3688.8941357594913
1352,35,-266.0240807495117,967.65,25.671058844566346,1283152,0.001,3590.07264921,36458,1282097,,
,,-266.3323576965332,,20.931604625701905,1285000,0.001,,,1284755,1000.0,3748.724117150961
1356,35,-266.6132495422363,964.23,24.493234456062318,1286810,0.001,3575.24556003,36556,1285755,,
,,-267.06437687515523,,25.101499917020675,1290000,0.001,,,1289446,1000.0,3820.0588844847866
1360,35,,961.14,,1290501,,3561.2898846699995,36655,,,
1364,35,-266.9755111999512,961.14,24.338700890541077,1294501,0.001,3562.90711473,36751,1293446,,
,,-267.05128955078123,,23.006143476486205,1295000,0.001,,,1294446,1000.0,3529.9395172068384
1368,35,-267.1489829711914,961.14,23.024617858886717,1298501,0.001,3567.37023186,36856,1297446,,
,,-266.7255191650391,,26.608349193572998,1300000,0.001,,,1299446,961.0,3373.2292202132753
1372,35,-267.7003464050293,961.14,24.790907374858858,1302501,0.001,3560.6185454599995,36961,1301446,,
,,-267.1586663818359,,24.856536695957185,1305000,0.001,,,1304824,786.9,2771.317259619944
1376,35,,957.71,,1305666,,3546.0223305,37052,,,
1380,35,-267.85945703125,957.71,24.92105675506592,1309666,0.001,3540.9781330800006,37144,1308611,,
,,-267.3962430725098,,24.700775771617888,1310000,0.001,,,1309611,1000.0,3692.946602344062
1384,35,-267.2247095336914,965.27,22.144398360729216,1313666,0.001,3575.1356496599997,37232,1312611,,
,,-267.15790191650393,,23.805239959716797,1315000,0.001,,,1314611,1000.0,3536.254164135037
1388,35,-267.38335482788085,965.27,22.69071391582489,1317666,0.001,3573.6206312199997,37311,1316611,,
