time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/actor_loss,train/learning_rate,train/critic_loss,train/n_updates,eval/mean_ep_length,eval/mean_reward
108,12222,1120,37.16,345.3856851600001,113,-109.83747774011948,0.001,42.95556825750015,12090,,
109,12423,1124,38.11,354.2823183400001,113,-110.70462716592324,0.001,44.19680425283071,12290,,
110,12597,1128,38.44,357.38617912,113,-110.48624856131417,0.001,47.11927799951462,12445,,
111,12748,1132,38.35,356.56233627,113,-112.51053857803345,0.001,37.50841638445854,12595,,
113,12940,1136,38.86,361.34527409,114,-116.50683715820313,0.001,47.88919854631611,12769,,
,13000,,,,,-111.99073297837201,0.001,37.269238587581754,12876,49.1,457.3200260162354
115,13098,1140,39.25,365.00203084000003,113,-113.14560317993164,0.001,44.513944487138225,12970,,
116,13298,1144,40.06,372.59224234,113,-114.32756132238052,0.001,44.328595421530984,13164,,
118,13464,1148,40.04,372.41049993,113,-114.378223619963,0.001,44.427972743385716,13322,,
119,13627,1152,40.24,374.28950203999995,114,-113.96040464702405,0.001,47.20348651989086,13480,,
121,13879,1156,40.51,376.82030282999995,114,-117.5090121459961,0.001,44.08719673156738,13731,,
,14000,,,,,-117.54073803241437,0.001,55.8331074891267,13881,41.5,386.21294422149657
123,14080,1160,41.03,381.69766227,114,-116.31374112297507,0.001,52.348392002618134,13948,,
125,14266,1164,41.04,381.80091448,114,-117.12767944335937,0.001,60.157192929585776,14131,,
126,14443,1168,41.59,386.96174628,113,-115.32003335391774,0.001,54.1341589198393,14304,,
128,14627,1172,42.27,393.3299871999999,114,-119.74430796305339,0.001,60.27257906380346,14474,,
129,14778,1176,41.98,390.6137061900001,114,-118.63375630098231,0.001,53.777788162231445,14648,,
131,14990,1180,42.56,396.06273583999996,114,-119.41717552416253,0.001,56.18909752007687,14853,,
,15000,,,,,-123.36808891296387,0.001,57.38221368789673,14893,39.4,366.46777257919314
132,15219,1184,43.76,407.3166252899999,114,-118.13019515528823,0.001,66.78371183799975,15042,,
134,15373,1188,43.44,404.3324979,114,-120.89883253309462,0.001,65.66956911860285,15219,,
135,15550,1192,43.55,405.3828168,114,-119.82052081564198,0.001,64.64259379843007,15415,,
137,15747,1196,43.84,408.11702092,114,-119.241525777181,0.001,69.23297882080078,15594,,
138,15929,1200,44.07,410.2828202,114,-121.88067481631325,0.001,56.68448062275731,15783,,
,16000,,,,,-120.86272206025966,0.001,53.38867726045496,15866,48.5,451.96282329559324
140,16084,1204,44.51,414.4104882000001,114,-123.2809853804739,0.001,64.8136961585597,15949,,
141,16298,1208,45.35,422.27760457,114,-122.49802641435103,0.001,63.15200313301973,16164,,
143,16474,1212,45.32,421.9947822,114,-121.96594122684363,0.001,63.99206592097427,16341,,
144,16668,1216,45.93,427.7052155999999,115,-121.76556396484375,0.001,53.251589038155295,16518,,
146,16842,1220,46.2,430.25185708000004,115,-122.2988789876302,0.001,53.121131142904595,16713,,
,17000,,,,,-122.97204188296669,0.001,57.748108763443796,16900,45.6,424.61570224761965
147,17041,1224,46.18,430.07715866000007,115,,,,,,
149,17273,1228,46.76,435.51627778,115,-125.17523982607085,0.001,64.71202438756039,17102,,
151,17504,1232,47.56,442.9991860100001,115,-127.21437802522078,0.001,61.10215676349142,17378,,
152,17690,1236,47.5,442.4411986100001,115,-125.34814088240914,0.001,63.33472001817491,17550,,
154,17863,1240,47.65,443.86678021000006,115,-126.53567886352539,0.001,74.61559295654297,17705,,
,18000,,,,,-127.5519914298222,0.001,70.52712542435219,17871,59.0,550.2226176261902
156,18062,1244,47.64,443.774231,115,-126.46273956298828,0.001,68.08182814182379,17910,,
158,18328,1248,48.64,453.14526072000007,115,-126.7516484941755,0.001,80.88251575791692,18162,,
159,18553,1252,49.26,458.9535227699999,116,-128.55023996453536,0.001,80.89790461613582,18407,,
161,18789,1256,49.1,457.4796691899999,116,-128.0327982409247,0.001,75.79384317069218,18658,,
,19000,,,,,-129.3266889784071,0.001,82.93756665316495,18831,60.2,561.4417922973632
164,19069,1260,49.89,464.86805216,116,-129.88677554660373,0.001,78.31358400980632,18903,,
166,19311,1264,50.45,470.10487145,116,-130.00794787284656,0.001,91.2090814807747,19179,,
168,19582,1268,51.39,478.90919164999997,116,-132.79236266192268,0.001,99.07292753107407,19424,,
170,19863,1272,52.36,488.00111842,116,-133.43036342802503,0.001,94.81416477876552,19697,,
,20000,,,,,-133.68316141764322,0.001,89.62707659403483,19874,60.6,565.1651756286622
172,20077,1276,52.99,493.89712989,116,-129.90273729960123,0.001,98.43294801517409,19923,,
174,20353,1280,53.63,499.87717742000007,116,-132.64316891401242,0.001,97.36828842645959,20217,,
176,20584,1284,53.65,500.07577915,116,-135.06529437794404,0.001,99.40183482450597,20426,,
177,20837,1288,54.64,509.34637639999994,117,-132.96952179939515,0.001,103.08755693128032,20651,,
,21000,,,,,-136.6901002771714,0.001,117.91398833779728,20848,76.5,713.7677092552185
180,21066,1292,55.16,514.20918678,116,-134.12955235072545,0.001,114.61815005711146,20918,,
182,21482,1296,57.35,534.6967803,117,-133.25816222160094,0.001,86.34358159957394,21194,,
,22000,,,,,-134.82294595652613,0.001,117.35743690359182,21695,186.2,1740.9292414665222
195,22901,1300,69.72,650.47338115,117,-141.52530809020996,0.001,113.15757208061218,22695,,
,23000,,,,,-140.95151362699622,0.001,110.01521820952927,22873,198.7,1857.682646560669
198,23157,1304,70.73,659.92303924,116,-143.6080780029297,0.001,114.97214350493059,22998,,
201,23564,1308,72.66,677.9744827000001,116,-141.67517058703365,0.001,123.18157378994688,23378,,
204,23878,1312,74.04,690.87723937,116,-147.00818319881662,0.001,133.7360330469468,23705,,
,24000,,,,,-141.60461184853003,0.001,120.32015578811233,23818,124.6,1163.7162574768067
207,24353,1316,76.85,717.18438539,117,-143.72144638864617,0.001,121.52126421610514,24024,,
,25000,,,,,-145.65411705806338,0.001,130.96051903428702,24256,671.3,6281.942947483063
224,25901,1320,90.59,845.7666196000002,115,-151.8222698774494,0.001,138.75240482267787,25703,,
,26000,,,,,-153.22968995337393,0.001,143.425544398846,25804,223.4,2087.7678966522217
232,26693,1324,96.52,901.2260386599999,114,-155.22324491802016,0.001,138.64516157852975,26479,,
,27000,,,,,-155.56730325939586,0.001,136.98906529991373,26898,200.7,1875.411021232605
238,27280,1328,100.07,934.41003763,114,-155.0289012040242,0.001,134.18484171975422,27101,,
241,27728,1332,102.24,954.7111261700001,115,-157.56329029011277,0.001,130.99409074329193,27458,,
,28000,,,,,-156.5955195571437,0.001,124.69192205575796,27696,925.6,8662.799326992035
,29000,,,,,-160.7797882080078,0.001,141.54998054122925,28696,310.4,2902.147043132782
259,29212,1336,115.22,1076.20214018,112,-162.77501593695746,0.001,157.18541640180595,28913,,
,30000,,,,,-164.53444503525557,0.001,186.40120180915383,29339,943.4,8826.432367420197
,31000,,,,,-165.97609384155274,0.001,165.67654248046875,30339,1000.0,9358.373292922974
281,31436,1340,135.73,1268.10030108,111,,,,,,
,32000,,,,,-169.94326971435547,0.001,172.81021891784667,31339,1000.0,9359.02782421112
,33000,,,,,-174.40702471923828,0.001,160.2826332397461,32339,1000.0,9358.802959251403
,34000,,,,,-176.66302566528321,0.001,175.33358055496217,33339,1000.0,9358.902939510346
,35000,,,,,-179.5097293395996,0.001,195.03147340011597,34339,1000.0,9358.887591552735
334,35436,1344,173.74,1623.90643839,105,,,,,,
,36000,,,,,-182.03191815185548,0.001,179.5808016433716,35339,1000.0,9358.66481809616
,37000,,,,,-186.6871766052246,0.001,196.99879162979127,36339,1000.0,9358.738676261903
,38000,,,,,-188.99937899780272,0.001,208.23126148605346,37339,1000.0,9358.979451274872
,39000,,,,,-191.72650921630859,0.001,200.98407790374756,38339,1000.0,9358.666105461121
386,39436,1348,211.08,1973.4324207399998,102,,,,,,
,40000,,,,,-194.25422494506836,0.001,203.10721239471437,39339,1000.0,9358.95930891037
,41000,,,,,-197.93761111450195,0.001,219.76678107833862,40339,1000.0,9358.76195745468
,42000,,,,,-200.49435879516602,0.001,227.4280816307068,41339,1000.0,9358.608825969695
,43000,,,,,-203.15025091552735,0.001,225.47782886886597,42339,1000.0,9358.591414546967
444,43436,1352,248.83,2326.8108556099996,97,,,,,,
,44000,,,,,-205.75233209228514,0.001,231.14845738220214,43339,1000.0,9358.819571495056
,45000,,,,,-207.98413388061525,0.001,240.443155254364,44339,1000.0,9358.513646030426
,46000,,,,,-211.1504006652832,0.001,254.95828842163087,45339,1000.0,9358.663868427277
,47000,,,,,-213.14780676269532,0.001,248.18654847717286,46339,1000.0,9357.86077566147
500,47436,1356,286.47,2679.1306306899996,94,,,,,,
,48000,,,,,-216.56472134399414,0.001,218.93499379730224,47339,1000.0,9358.780634880066
,49000,,,,,-220.03279229736327,0.001,215.93230944061278,48339,1000.0,9358.959349536895
,50000,,,,,-223.98408923339844,0.001,242.6723063697815,49339,1000.0,9359.862933254242
,51000,,,,,-228.74145394897462,0.001,235.05828898620607,50339,1000.0,9359.78223209381
553,51436,1360,323.67,3027.3912206600003,92,,,,,,
,52000,,,,,-232.13659127807617,0.001,253.1180364074707,51339,1000.0,9359.188018131255
,53000,,,,,-234.63200827026367,0.001,262.39498567199706,52339,1000.0,9359.493686389924
,54000,,,,,-237.26651849365234,0.001,267.9818529815674,53339,1000.0,9359.129969596863
,55000,,,,,-239.98467010498047,0.001,284.71838061904907,54339,1000.0,9359.227031421662
610,55436,1364,361.25,3379.1992704599998,90,,,,,,
,56000,,,,,-242.62583575439453,0.001,265.991844669342,55339,1000.0,9359.85784959793
,57000,,,,,-249.51082501220702,0.001,260.2251326293945,56339,1000.0,9359.855557346344
,58000,,,,,-254.96009127807616,0.001,342.38528187561036,57339,1000.0,9359.764485263824
,59000,,,,,-257.4087019042969,0.001,418.50025121307374,58339,1000.0,9359.790110492706
665,59436,1368,398.54,3728.3148261099996,89,,,,,,
,60000,,,,,-263.53366140747073,0.001,436.2057784881592,59339,1000.0,9359.706795692444
,61000,,,,,-265.79421008300784,0.001,516.2750548019409,60339,1000.0,9359.818432807922
,62000,,,,,-267.3075971374512,0.001,578.8688388137817,61339,1000.0,9359.766371250153
,63000,,,,,-267.8807214660645,0.001,582.1452200775146,62339,1000.0,9359.809606647492
718,63436,1372,435.73,4076.4893168000003,88,,,,,,
,64000,,,,,-269.6066931762695,0.001,664.4751712646485,63339,1000.0,9359.862339305877
,65000,,,,,-268.90571728515624,0.001,740.0225897445679,64339,1000.0,9359.867928600312
,66000,,,,,-271.72947076416017,0.001,714.5751520080566,65339,1000.0,9359.840241336822
,67000,,,,,-273.15152841186523,0.001,782.6135621948242,66339,1000.0,9359.75046415329
776,67436,1376,473.59,4430.93689126,86,,,,,,
,68000,,,,,-274.5792019348145,0.001,850.252232498169,67339,1000.0,9359.820913791656
,69000,,,,,-276.52158224487306,0.001,839.5175990447998,68339,1000.0,9359.874176597596
,70000,,,,,-278.79189349365237,0.001,707.9699639129639,69339,1000.0,9359.54828453064
,71000,,,,,-280.3279125671387,0.001,655.6101098480225,70339,1000.0,9359.844251251221
834,71436,1380,510.83,4779.596006060001,85,,,,,,
,72000,,,,,-282.3451224365234,0.001,662.7280197067261,71339,1000.0,9359.84808177948
,73000,,,,,-283.27803384399414,0.001,487.0802112503052,72339,1000.0,9359.878981685639
,74000,,,,,-284.43320904541014,0.001,396.1321678466797,73339,1000.0,9359.790541934966
,75000,,,,,-285.7724905090332,0.001,301.76022832489014,74339,1000.0,9359.840142345429
891,75436,1384,548.52,5132.44480232,84,,,,,,
,76000,,,,,-286.60249038696287,0.001,340.20560002136233,75339,1000.0,9359.120213985443
,77000,,,,,-285.38996548461915,0.001,344.77389964294434,76339,1000.0,9359.740941047668
,78000,,,,,-287.9936632385254,0.001,329.43890268707275,77339,1000.0,9359.854813480377
,79000,,,,,-291.7001510009766,0.001,394.96387551879883,78339,1000.0,9359.816087341309
952,79436,1388,585.99,5483.244718489999,83,,,,,,
,80000,,,,,-297.13665814208986,0.001,505.45623653030395,79339,1000.0,9359.249400901794
,81000,,,,,-299.3681969604492,0.001,373.79641018676756,80339,1000.0,9359.689677906037
,82000,,,,,-301.9551964111328,0.001,481.0306461791992,81339,1000.0,9359.780750083923
,83000,,,,,-302.6677040405273,0.001,375.2106542816162,82339,1000.0,9357.641350841523
1011,83436,1392,623.7,5836.2507539200005,82,,,,,,
,84000,,,,,-303.75498638916014,0.001,364.05807998657224,83339,1000.0,9359.824289512635
,85000,,,,,-304.1975797729492,0.001,379.938612739563,84339,1000.0,9359.649770641327
,86000,,,,,-307.4273432006836,0.001,391.00992907714846,85339,1000.0,9359.804169178009
,87000,,,,,-311.83248583984374,0.001,373.7504621963501,86339,1000.0,9359.843268299102
1071,87436,1396,659.54,6171.80386257,81,,,,,,
,88000,,,,,-314.16986138916013,0.001,295.10994721603396,87339,1000.0,9359.854345417023
,89000,,,,,-318.50825073242186,0.001,302.16643437576295,88339,1000.0,9359.558533859254
,90000,,,,,-323.1584645385742,0.001,366.11457569122314,89339,1000.0,9359.811065006255
,91000,,,,,-329.29388568115235,0.001,404.6936996154785,90339,1000.0,9359.764413452149
1132,91436,1400,685.35,6413.467002599999,80,,,,,,
,92000,,,,,-333.0927481689453,0.001,633.233519065857,91339,1000.0,9359.814798927307
,93000,,,,,-333.57485559082033,0.001,667.9589070510864,92339,1000.0,9359.85284318924
,94000,,,,,-335.8772723999023,0.001,447.2107824935913,93339,1000.0,9359.497752380372
,95000,,,,,-337.4563532714844,0.001,455.3557314300537,94339,1000.0,9359.574997234344
1194,95436,1404,722.79,6763.98324776,79,,,,,,
,96000,,,,,-340.3221300048828,0.001,361.94228622055056,95339,1000.0,9359.67948141098
,97000,,,,,-343.7325810546875,0.001,463.0076650085449,96339,1000.0,9355.726621341706
,98000,,,,,-346.38165466308595,0.001,554.2670694961548,97339,1000.0,9359.710144424438
,99000,,,,,-345.6844772338867,0.001,491.15716132354737,98339,1000.0,9359.773314094544
1252,99436,1408,758.72,7100.33588657,79,,,,,,
,100000,,,,,-346.9488611450195,0.001,487.0234838066101,99339,1000.0,9359.661473178863
,101000,,,,,-347.43499145507815,0.001,556.8623964767456,100339,1000.0,9359.723838233947
,102000,,,,,-348.2100247192383,0.001,544.0936701583862,101339,1000.0,9359.61827507019
,103000,,,,,-350.7948287963867,0.001,610.6602352371216,102339,1000.0,9359.711216068268
1317,103436,1412,795.58,7445.43868837,78,,,,,,
,104000,,,,,-356.14949609375,0.001,709.553414970398,103339,1000.0,9359.442980480195
,105000,,,,,-360.9243542480469,0.001,759.0452627258301,104339,1000.0,9359.423169612885
,106000,,,,,-367.5078737182617,0.001,883.8610505142212,105339,1000.0,9359.396527385712
,107000,,,,,-370.59849243164064,0.001,1027.93010307312,106339,1000.0,9356.472812652588
1389,107436,1416,830.83,7775.41482009,77,,,,,,
,108000,,,,,-373.1974395141602,0.001,994.8877683715821,107339,1000.0,9359.75664024353
,109000,,,,,-374.95122760009764,0.001,885.2161785430908,108339,1000.0,9359.755619239808
,110000,,,,,-377.29545947265626,0.001,778.2344897155762,109339,1000.0,9356.76032295227
,111000,,,,,-382.9628031616211,0.001,715.7400773086548,110339,1000.0,9359.643482398988
1448,111436,1420,855.35,8004.910512039998,76,,,,,,
,112000,,,,,-385.3251649780273,0.001,866.9299408721923,111339,1000.0,9359.672101688386
,113000,,,,,-387.817857421875,0.001,887.5790839691163,112339,1000.0,9359.716236305238
,114000,,,,,-387.67737255859373,0.001,950.8016551971435,113339,1000.0,9359.80291042328
,115000,,,,,-384.75396844482424,0.001,1285.4190722961425,114339,1000.0,9359.70384426117
1505,115436,1424,887.43,8305.29030893,76,,,,,,
,116000,,,,,-385.04879272460937,0.001,1453.2451361083984,115339,1000.0,9358.737457752228
,117000,,,,,-390.1382294921875,0.001,1556.621655685425,116339,1000.0,9341.802821159363
,118000,,,,,-387.88301959228517,0.001,1671.1823348236085,117339,1000.0,9353.819220256806
,119000,,,,,-383.13082049560546,0.001,2052.2649313049315,118339,1000.0,9357.666479969024
1565,119436,1428,921.56,8624.572841000001,76,,,,,,
,120000,,,,,-380.97320361328127,0.001,2474.4654195861817,119339,1000.0,9359.345355033875
,121000,,,,,-380.35001403808593,0.001,2962.659964538574,120339,1000.0,9358.604665660858
,122000,,,,,-375.87657043457034,0.001,2548.7449872436523,121339,1000.0,9358.446692562104
,123000,,,,,-371.7025247192383,0.001,2191.254165863037,122339,1000.0,9359.614740753173
1625,123436,1432,957.08,8957.04118212,75,,,,,,
,124000,,,,,-370.99547283935544,0.001,1902.8486488952638,123339,1000.0,9358.455405330658
,125000,,,,,-368.9233939819336,0.001,1902.139202484131,124339,1000.0,9345.379257869721
,126000,,,,,-368.75868603515624,0.001,2080.1841797180177,125339,1000.0,9352.540126228332
,127000,,,,,-368.5575716552734,0.001,2113.730171020508,126339,1000.0,9356.510873985291
1690,127436,1436,982.24,9192.345039830001,75,,,,,,
,128000,,,,,-371.2959462890625,0.001,1830.071245239258,127339,1000.0,9357.77921447754
,129000,,,,,-375.68647991943357,0.001,1716.0598789978028,128339,1000.0,9357.155805683136
,130000,,,,,-376.31099658203124,0.001,1614.7549229125977,129339,1000.0,9355.984885883332
,131000,,,,,-374.49370330810547,0.001,1610.7872854919433,130339,1000.0,9358.689503479003
1756,131436,1440,1000.0,9358.60452407,74,,,,,,
,132000,,,,,-375.7833027954102,0.001,1493.4262558746339,131339,1000.0,9358.646499156952
,133000,,,,,-378.2642537231445,0.001,1419.8962816772462,132339,1000.0,9349.674088668824
,134000,,,,,-381.6859501953125,0.001,1577.272489654541,133339,1000.0,9352.289184188843
,135000,,,,,-383.7115319213867,0.001,1702.5849912261963,134339,1000.0,9359.149389648437
1825,135436,1444,1000.0,9358.45559976,74,,,,,,
,136000,,,,,-387.5125776977539,0.001,1965.6193439636231,135339,1000.0,9359.72749042511
,137000,,,,,-388.34743530273437,0.001,1844.6403716430664,136339,1000.0,9356.67546863556
,138000,,,,,-389.68308758544924,0.001,1698.5668609313964,137339,1000.0,9358.130354881287
,139000,,,,,-392.81704174804685,0.001,1680.3520049133301,138339,1000.0,9355.436850357055
1889,139436,1448,1000.0,9358.40968364,73,,,,,,
,140000,,,,,-397.84376928710935,0.001,1531.955540725708,139339,1000.0,9356.388001728057
,141000,,,,,-402.71645336914065,0.001,3027.1969871826172,140339,1000.0,9350.473678684235
,142000,,,,,-406.4003038330078,0.001,4316.645859924316,141339,1000.0,9348.114863967896
,143000,,,,,-407.8977338256836,0.001,5383.080656860351,142339,1000.0,9346.719553756713
1950,143436,1452,1000.0,9358.07441138,73,,,,,,
,144000,,,,,-403.04755969238283,0.001,6090.796403564453,143339,1000.0,9340.192354011535
,145000,,,,,-399.43771466064453,0.001,6502.44780493164,144339,1000.0,9336.722779560088
,146000,,,,,-384.05753564453124,0.001,6191.958341308594,145339,1000.0,9328.885088348388
,147000,,,,,-370.5587291870117,0.001,6337.544040771484,146339,1000.0,9330.652719974518
2013,147436,1456,1000.0,9357.02913983,73,,,,,,
,148000,,,,,-369.23623461914065,0.001,7262.89191821289,147339,1000.0,9323.422065162658
,149000,,,,,-378.111090766059,0.001,4729.42275390625,148502,694.3,6473.593620204925
2043,149572,1460,981.36,9181.78288526,73,,,,,,
,150000,,,,,-392.8062032063802,0.001,3115.680139160156,149567,604.8,5642.664548015595
2065,150731,1464,952.95,8915.497755800001,72,-397.73272845458985,0.001,2576.242616333008,150567,,
,151000,,,,,-401.2540626525879,0.001,3402.0282137431795,150810,719.0,6718.984773731232
2073,151907,1468,924.71,8650.90634877,73,,,,,,
,152000,,,,,-410.2710824584961,0.001,4264.768417724609,151810,924.1,8640.449735832215
,153000,,,,,-411.3806607666016,0.001,4090.437507873535,152810,1000.0,9354.067175102235
,154000,,,,,-418.408865234375,0.001,3563.2929367675783,153810,1000.0,9335.729698085785
,155000,,,,,-422.9582034301758,0.001,3880.4771969604494,154810,1000.0,9356.963894939423
2132,155907,1472,924.71,8650.44336808,73,,,,,,
,156000,,,,,-416.95766796875,0.001,5926.7974333496095,155810,1000.0,9358.562097644806
,157000,,,,,-409.5013939819336,0.001,8041.649901489258,156810,1000.0,9324.957842922211
,158000,,,,,-405.64776446533205,0.001,7285.649526855469,157810,1000.0,9324.936761951447
,159000,,,,,-400.4013932495117,0.001,6851.551372314453,158810,1000.0,9325.435542583466
2191,159907,1476,924.71,8649.38074652,72,,,,,,
,160000,,,,,-396.9608656616211,0.001,5937.749383789062,159810,1000.0,9331.320479774475
,161000,,,,,-390.29366766357424,0.001,4438.592146972656,160810,1000.0,9322.44317150116
,162000,,,,,-387.7816829833984,0.001,3360.6405198974608,161810,1000.0,9330.484394931793
,163000,,,,,-387.38070703125,0.001,3066.2501028442384,162810,1000.0,9328.981691265106
2253,163907,1480,924.71,8648.08580618,72,,,,,,
,164000,,,,,-387.2445523681641,0.001,3118.0104564819335,163810,1000.0,9324.741135406493
,165000,,,,,-383.52619079589846,0.001,2877.9616647338867,164810,1000.0,9323.485299301148
,166000,,,,,-386.06309741210936,0.001,3248.810160644531,165810,1000.0,9325.687668704986
,167000,,,,,-385.71378283691405,0.001,3851.8800559082033,166810,1000.0,9321.717910671234
2315,167907,1484,924.71,8646.64116513,72,,,,,,
,168000,,,,,-383.03880493164064,0.001,3228.6722186889647,167810,1000.0,9321.820691013336
,169000,,,,,-388.3051239013672,0.001,2608.418794494629,168810,1000.0,9322.73982782364
,170000,,,,,-391.3859868774414,0.001,2328.1739329223633,169810,1000.0,9319.891787433624
,171000,,,,,-391.0667935180664,0.001,2159.609504486084,170810,1000.0,9321.076389312744
2379,171907,1488,924.71,8645.09539615,72,,,,,,
,172000,,,,,-394.78946502685545,0.001,2361.078261566162,171810,1000.0,9320.656660747529
,173000,,,,,-396.81914819335935,0.001,2226.5919106140136,172810,1000.0,9323.840608406066
,174000,,,,,-397.99458422851563,0.001,1922.1470750732421,173810,1000.0,9320.649713897705
,175000,,,,,-398.00233306884763,0.001,2739.7041367492675,174810,1000.0,9320.568486785889
2441,175907,1492,924.71,8643.59286751,72,,,,,,
,176000,,,,,-398.80569525146484,0.001,2770.871731628418,175810,1000.0,9320.202102088928
,177000,,,,,-398.6633767089844,0.001,2873.718173034668,176810,1000.0,9321.194763565063
,178000,,,,,-402.01283081054686,0.001,3370.136742126465,177810,1000.0,9321.094387722016
,179000,,,,,-399.7564566650391,0.001,3998.5731575927734,178810,1000.0,9319.958741950988
2503,179907,1496,924.71,8642.020852720001,71,,,,,,
,180000,,,,,-404.3222165527344,0.001,4078.9736341552734,179810,1000.0,9321.129544639587
,181000,,,,,-408.7649528198242,0.001,3064.3236926269533,180810,1000.0,9319.845206165313
,182000,,,,,-413.00596575927733,0.001,3047.6462349243166,181810,1000.0,9320.473165035248
,183000,,,,,-412.8614614868164,0.001,3320.2505003051756,182810,1000.0,9319.862537097932
2563,183907,1500,924.71,8640.441574499999,71,,,,,,
,184000,,,,,-412.0146717529297,0.001,2784.788910675049,183810,1000.0,9319.919917964935
,185000,,,,,-410.69593798828123,0.001,3102.9745140991213,184810,1000.0,9320.476203632355
,186000,,,,,-406.20492443847655,0.001,5030.208118591308,185810,1000.0,9319.13086309433
,187000,,,,,-407.8113131713867,0.001,5619.373254882813,186810,1000.0,9319.384398651124
2622,187907,1504,924.71,8638.842710849998,71,,,,,,
,188000,,,,,-406.76679138183596,0.001,6062.9247598876955,187810,1000.0,9318.105821037292
,189000,,,,,-408.54766119384766,0.001,5010.935344726562,188810,1000.0,9318.337249279022
,190000,,,,,-413.27696411132814,0.001,3358.1264365844727,189810,1000.0,9319.85312280655
,191000,,,,,-418.8872798461914,0.001,2320.7245363464353,190810,1000.0,9319.461721229552
2681,191907,1508,924.71,8637.252222480001,71,,,,,,
,192000,,,,,-417.3868611450195,0.001,2688.847877319336,191810,1000.0,9318.693163776397
,193000,,,,,-414.5972391357422,0.001,2537.109415130615,192810,1000.0,9319.828560256958
,194000,,,,,-415.2346555175781,0.001,2801.6660490112304,193810,1000.0,9321.208839416504
,195000,,,,,-416.78333770751954,0.001,2719.1071548156738,194810,1000.0,9320.308283233642
2742,195907,1512,924.71,8635.658848500001,71,,,,,,
,196000,,,,,-414.58720587158206,0.001,3027.4657715148924,195810,1000.0,9319.473602962495
,197000,,,,,-412.7206520385742,0.001,3531.739298156738,196810,1000.0,9318.723264694214
,198000,,,,,-410.62628228759763,0.001,4145.411199157715,197810,1000.0,9318.655687618255
,199000,,,,,-411.92201416015627,0.001,3766.8618063964846,198810,1000.0,9319.580678749084
2802,199907,1516,924.71,8634.07412801,71,,,,,,
,200000,,,,,-411.27444622802733,0.001,2990.6369689941407,199810,1000.0,9320.028040504456
,201000,,,,,-409.5554915771484,0.001,3595.745928833008,200810,1000.0,9319.32829837799
,202000,,,,,-409.480171875,0.001,4296.83324584961,201810,1000.0,9319.22973842621
,203000,,,,,-411.7457227783203,0.001,4187.898879211426,202810,1000.0,9317.669379901887
2863,203907,1520,924.71,8632.548590049999,71,,,,,,
,204000,,,,,-413.95271520996096,0.001,4333.652041748047,203810,1000.0,9318.573530769349
,205000,,,,,-415.0290643920898,0.001,4274.7801384277345,204810,1000.0,9317.648313713074
,206000,,,,,-415.50167779541016,0.001,4491.458592163086,205810,1000.0,9320.369453144074
,207000,,,,,-417.0041940917969,0.001,4480.802919921875,206810,1000.0,9321.390594482422
2924,207907,1524,924.71,8630.93264729,71,,,,,,
,208000,,,,,-421.40865999109604,0.001,3696.543662250906,207879,1000.0,9317.99100894928
,209000,,,,,-419.1479970703125,0.001,3562.811080444336,208879,1000.0,9318.409408187867
,210000,,,,,-422.2350600585938,0.001,3448.7144204711913,209879,1000.0,9318.07494726181
2971,210976,1528,915.4,8542.77872016,71,,,,,,
,211000,,,,,-427.36263879394534,0.001,3339.0730075683596,210879,1000.0,9322.238532066345
,212000,,,,,-433.17711328125,0.001,3842.5694279785157,211879,1000.0,9317.352884578704
,213000,,,,,-434.16468133544925,0.001,4304.5442916870115,212879,1000.0,9315.331142807006
,214000,,,,,-434.6955684814453,0.001,4781.798286865234,213879,1000.0,9317.911023902892
3032,214976,1532,915.4,8541.20187665,70,,,,,,
,215000,,,,,-435.2332735595703,0.001,5360.674877746582,214879,1000.0,9319.889155006409
,216000,,,,,-437.73025201416016,0.001,4535.475718139648,215879,390.3,3636.8174759864805
,217000,,,,,-443.355907420623,0.001,3349.2805213341344,216269,1000.0,9320.249627017974
,218000,,,,,-441.91248803710937,0.001,3827.631363769531,217269,1000.0,9318.135056304931
3084,218366,1536,909.3,8483.015435450001,70,,,,,,
,219000,,,,,-442.55371661376955,0.001,4110.772460449219,218269,1000.0,9319.92820596695
,220000,,,,,-443.35955017089844,0.001,3853.386696533203,219269,1000.0,9320.0749958992
,221000,,,,,-442.7074427490234,0.001,3381.770685913086,220269,1000.0,9318.419380855561
3145,221436,1540,900.0,8394.830674669998,70,-442.7771068115234,0.001,3293.531690124512,221269,,
,222000,,,,,-445.6553894042969,0.001,3689.0519409179688,221339,1000.0,9317.130633544923
,223000,,,,,-439.94883264160154,0.001,3731.4126801147463,222339,1000.0,9316.904696464539
,224000,,,,,-440.8049794921875,0.001,3974.898482055664,223339,1000.0,9320.0708360672
,225000,,,,,-441.65355657958986,0.001,3763.9778665161134,224339,1000.0,9318.866948413848
3200,225436,1544,900.0,8393.357213199997,70,,,,,,
,226000,,,,,-443.5617015380859,0.001,3502.803781494141,225339,1000.0,9317.02427148819
,227000,,,,,-447.73390576171874,0.001,3288.7258634643554,226339,1000.0,9320.989507484435
,228000,,,,,-450.9506387939453,0.001,3341.653796081543,227339,1000.0,9319.663135528564
,229000,,,,,-451.1150249633789,0.001,3850.847736022949,228339,1000.0,9318.483965873718
3261,229436,1548,900.0,8391.816795429999,70,,,,,,
