rollout/ep_rew_mean,time/iterations,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/value_loss,train/n_updates,train/clip_fraction,train/explained_variance,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
109.7184380888889,1,663,22.622222222222224,3,2048,,,,,,,,,,,,,
112.27412507000001,2,553,23.07,7,4096,0.0003,0.01991501,-0.060703308758093044,0.998365044593811,0.2,500.13909912109375,1497.6133750915528,10,0.21591796875,0.002858579158782959,-24.116715186834334,,
,,,,,5000,0.0003,0.025829824,-0.07025575130537617,0.9968299865722656,0.2,416.1262512207031,1253.6562358856202,20,0.265380859375,0.01511073112487793,-24.075273704528808,232.30927543640138,48.65
109.87568222999997,3,473,22.57,12,6144,,,,,,,,,,,,,
113.58243442999998,4,471,23.34,17,8192,0.0003,0.029117003,-0.08295829125854652,0.994235098361969,0.2,470.3810729980469,1024.4976987838745,30,0.318310546875,0.01778864860534668,-24.037545424699783,,
,,,,,10000,0.0003,0.03388455,-0.08729073588328902,0.9935680627822876,0.2,466.2733154296875,958.9619932174683,40,0.35283203125,0.01991480588912964,-24.022384971380234,152.10145444869994,32.15
113.95660444,5,456,23.41,22,10240,,,,,,,,,,,,,
126.51070576000001,6,461,25.92,26,12288,0.0003,0.039591193,-0.09234179231862072,0.9907033443450928,0.2,427.4414978027344,908.0610151290894,50,0.3845703125,0.007882952690124512,-23.98538008928299,,
129.53289626000003,7,465,26.61,30,14336,0.0003,0.0342649,-0.08952779553364962,0.9884241819381714,0.2,567.4735717773438,1061.0302112579345,60,0.365673828125,0.027994155883789062,-23.938598108291625,,
,,,,,15000,0.0003,0.032964587,-0.08500557922234293,0.9870572090148926,0.2,532.9280395507812,1081.5298299789429,70,0.3435546875,0.038916707038879395,-23.907029742002486,285.55308837890624,62.5
127.50568491,8,447,26.37,36,16384,,,,,,,,,,,,,
125.33718469,9,449,25.77,41,18432,0.0003,0.02940841,-0.07879707092070021,0.9854057431221008,0.2,468.47930908203125,986.704176902771,80,0.2876953125,0.03683900833129883,-23.883990854024887,,
,,,,,20000,0.0003,0.020752862,-0.07044666442379821,0.9856361150741577,0.2,400.71746826171875,923.7038038253784,90,0.222802734375,0.08173787593841553,-23.87615790963173,202.53509833812714,44.85
134.5077603,10,441,27.43,46,20480,,,,,,,,,,,,,
135.61724074000003,11,443,27.76,50,22528,0.0003,0.018396106,-0.06699875613849145,0.9841453433036804,0.2,490.05706787109375,1004.8193391799927,100,0.18388671875,0.1668466329574585,-23.860377222299576,,
134.82096288,12,445,27.66,55,24576,0.0003,0.018535461,-0.06429350509715732,0.9825912714004517,0.2,416.867919921875,949.73069190979,110,0.1767578125,0.28216075897216797,-23.83597767353058,,
,,,,,25000,0.0003,0.017220046,-0.06193284514301922,0.9834105372428894,0.2,337.13897705078125,777.120738697052,120,0.163671875,0.33442163467407227,-23.833227068185806,282.4628910422325,64.65
141.34937199,13,435,28.93,61,26624,,,,,,,,,,,,,
152.36577713999998,14,439,31.0,65,28672,0.0003,0.017207215,-0.06153429627593141,0.9814877510070801,0.2,459.1586608886719,988.6085632324218,130,0.1724609375,0.3269808292388916,-23.82114718556404,,
