time/episodes,time/fps,train/actor_loss,rollout/ep_len_mean,train/critic_loss,time/total_timesteps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,eval/mean_ep_length,eval/mean_reward
,,-175.18073007202148,,14.691124964237213,645000,0.001,,,644739,997.5,2978.3487398205325
704,58,-175.6165928955078,961.85,14.27510633802414,648739,0.001,2741.5013863000004,11056,647739,,
,,-175.5403126220703,,14.189796957969666,650000,0.001,,,649739,1000.0,3010.746723010391
708,58,-175.97033383178712,961.85,14.981503293514251,652739,0.001,2746.0882894700003,11127,651739,,
,,-175.81619326942845,,14.063489323540738,655000,0.001,,,654499,1000.0,2975.879115640791
712,58,-175.96819198608398,959.45,14.483823826789855,656499,0.001,2745.7997132000005,11194,655499,,
716,58,-176.6231446533203,952.5,15.15266523551941,659804,0.001,2732.1041002399998,11256,659499,,
,,-177.15207118614046,,12.449821678536837,660000,0.001,,,659804,726.9,2128.820813725749
720,58,-177.13074380493165,952.5,13.62647225856781,663804,0.001,2732.5207561,11314,662804,,
,,-177.13108547973633,,13.77274092245102,665000,0.001,,,664804,1000.0,3038.182453933731
724,58,-177.76381652832032,952.5,14.010991202831269,667804,0.001,2735.4679692600002,11384,666804,,
,,-178.0225966796875,,13.025375892162323,670000,0.001,,,669804,1000.0,2758.111984590255
728,58,-178.43611041259766,952.5,14.008012801170349,671804,0.001,2783.98407065,11455,670804,,
,,-178.56023330688475,,14.085609446525574,675000,0.001,,,674224,919.9,2673.4289738234133
732,58,,953.6,,675224,,2790.0542180800007,11517,,,
736,58,-180.064162109375,949.99,14.94964776134491,678863,0.001,2781.74878733,11574,677863,,
,,-179.83365835571288,,15.273652590751649,680000,0.001,,,679863,917.5,2776.702033958398
740,58,-179.60292108154297,949.99,17.39323278903961,682863,0.001,2786.1762935500005,11643,681863,,
,,-179.6366765136719,,18.06942465877533,685000,0.001,,,684863,942.2,2908.406153816264
744,58,-179.61086727905274,949.99,18.03826629590988,686863,0.001,2796.2214972300008,11712,685863,,
,,-180.33810098266602,,18.29074356889725,690000,0.001,,,689863,1000.0,3018.77955245499
748,58,,961.86,,690863,,2837.92400023,11768,,,
752,58,-179.55030740356446,969.79,18.457249763965606,694863,0.001,2864.8375006999995,11829,693863,,
,,-179.5226221008301,,19.448775177001952,695000,0.001,,,694863,1000.0,3011.0294263229707
756,58,-179.2166911315918,969.79,18.846037751197816,698863,0.001,2869.02081939,11961,697863,,
,,-178.8616336364746,,18.891411083698273,700000,0.001,,,699863,1000.0,2884.852165007172
760,58,-178.01637728881835,964.02,19.702109996795656,702286,0.001,2851.91494064,12091,701863,,
,,-178.46549725341796,,18.4548035326004,705000,0.001,,,704286,1000.0,3009.774922667537
764,57,-178.8234630126953,964.02,18.86703669786453,706286,0.001,2858.78055653,12209,705286,,
,,-179.1462470703125,,20.417787244319914,710000,0.001,,,709286,821.3,2257.0889813468793
768,57,,964.02,,710286,,2869.300302740001,12346,,,
772,57,-179.59126412963866,966.28,20.966889800548554,714286,0.001,2881.5415488299996,12472,713286,,
,,-179.6552003479004,,19.98180525922775,715000,0.001,,,714286,1000.0,3032.3003971092403
776,56,-180.05364849853515,966.28,22.34468386030197,718286,0.001,2884.2813731100005,12605,717286,,
,,-179.59439184570311,,22.757405792236327,720000,0.001,,,719286,901.5,2663.9103021586316
780,56,-179.84044735717774,966.28,22.19189210128784,722286,0.001,2884.9181422199995,12736,721286,,
,,-179.51063714708602,,23.43371579700046,725000,0.001,,,724511,908.2,2551.921910536289
784,56,,958.53,,725511,,2864.5842076900008,12845,,,
788,56,-179.27715274265833,947.57,22.715162567946376,728415,0.001,2825.71737929,12936,727415,,
,,-179.11945729441456,,23.05323111546504,730000,0.001,,,729723,901.0,2638.0059700638058
792,56,-178.20970275878906,949.84,21.90571360397339,731723,0.001,2831.1261979900005,13048,730723,,
,,-177.70189724731446,,21.874082029819487,735000,0.001,,,734723,858.0,2452.540678303968
796,55,,949.84,,735723,,2833.12891023,13180,,,
800,55,-177.92865682983398,942.6,21.37987181997299,738999,0.001,2808.1118569599994,13278,737999,,
,,-177.72360964965821,,19.555192957878113,740000,0.001,,,739999,1000.0,3031.4951081469653
804,55,-177.53020229786136,929.22,20.64645687978671,741661,0.001,2769.12952336,13399,741596,,
,,-178.1228851094514,,19.23267704233855,745000,0.001,,,744479,625.7,1801.4779967359268
808,55,,927.4,,745479,,2760.21606352,13494,,,
812,55,-178.94867056274413,929.8,20.215551321029665,749479,0.001,2765.071090110001,13617,748479,,
,,-179.69824224853517,,20.880769853591918,750000,0.001,,,749479,1000.0,3010.5172948951486
816,54,-179.89668092495057,924.78,17.8615167744276,752282,0.001,2746.0787641700003,13712,751282,,
,,-181.05569705200196,,18.43863311290741,755000,0.001,,,754233,891.3,2665.595309379883
820,54,-181.62704568481445,924.29,19.81656104707718,756233,0.001,2749.38738107,13842,755233,,
,,-181.7575862121582,,17.85448693227768,760000,0.001,,,759233,964.2,2957.1661765193103
824,54,,924.29,,760233,,2750.3211378099995,13972,,,
828,54,-182.2609172363281,924.29,17.820706696510314,764233,0.001,2749.0862385799996,14094,763233,,
,,-182.3312872619629,,18.48400389909744,765000,0.001,,,764233,983.5,2867.641828326136
832,54,-182.68803616333008,921.23,18.42529584121704,767347,0.001,2740.7039811099994,14209,766347,,
,,-183.05299785166133,,16.449111519554847,770000,0.001,,,769841,969.6,2730.3031098471956
836,53,,919.78,,770841,,2735.717727239999,14335,,,
840,53,-184.74136737060547,919.78,16.909388221263885,774841,0.001,2735.89221956,14468,773841,,
,,-185.0195174560547,,17.026058510303496,775000,0.001,,,774841,844.4,2592.445951229706
844,53,-184.56240121459962,914.21,17.01697222518921,778284,0.001,2715.04467918,14588,777284,,
,,-185.57634817504882,,16.186583704471587,780000,0.001,,,779284,908.7,2655.5855593268993
848,53,-185.5614305114746,914.21,16.973222023963928,782284,0.001,2714.16530987,14731,781284,,
,,-186.35737622070312,,17.348397449493408,785000,0.001,,,784284,1000.0,2817.215368038509
852,52,-186.41553259277345,914.21,15.278811012268067,786284,0.001,2714.224489230001,14874,785284,,
,,-187.05053701782228,,20.10590882730484,790000,0.001,,,789284,638.2,1814.622443022346
856,52,,914.21,,790284,,2714.6354684199996,15013,,,
860,52,-188.55270111083985,919.98,17.65896283817291,794284,0.001,2740.77833722,15145,793284,,
,,-189.28239291381837,,17.673657318115236,795000,0.001,,,794284,938.3,2674.283482327126
864,52,-189.44812109375,919.98,20.78930338859558,798284,0.001,2741.2026895100003,15287,797284,,
,,-188.8015489578247,,15.138384847929984,800000,0.001,,,799317,1000.0,2970.8386593692003
868,52,-190.9801683654785,910.31,17.293177083969116,801317,0.001,2710.2922857300005,15384,800317,,
872,51,-191.4053263054193,893.46,16.500525250447325,803632,0.001,2653.8650272999994,15484,803409,,
,,-191.31739324951172,,17.200056661128997,805000,0.001,,,804632,922.0,2816.5267786904706
876,32,-192.03185150146484,893.46,20.16838087654114,807632,0.001,2654.4000669000006,25034,806632,,
,,-197.17433615112304,,29.551835580825806,810000,0.001,,,809058,1000.0,-988.6251709759235
880,32,-198.68127960205078,887.72,27.26243974685669,811058,0.001,2511.66302649,25181,810058,,
,,-207.5601413269043,,40.40905541038513,815000,0.001,,,814058,1000.0,-775.2865097080823
884,32,,895.47,,815058,,2381.26409574,25358,,,
888,32,-214.18822103881837,906.43,44.993051805496215,819058,0.001,2265.0852047900003,25518,818058,,
,,-213.93220135498046,,45.331596530914304,820000,0.001,,,819058,1000.0,-829.6465524693252
892,32,-213.1514797668457,913.35,44.820890605926515,823058,0.001,2132.01866853,25694,822058,,
,,-212.11610385131837,,34.98144205856323,825000,0.001,,,824058,904.4,-407.43076818299016
896,31,-211.0259287109375,913.35,30.713903586387634,827058,0.001,1989.04313968,25865,826058,,
,,-208.6281618347168,,29.24210503578186,830000,0.001,,,829058,1000.0,178.54252385358268
900,31,-207.53987203979491,920.59,25.698546551704407,831058,0.001,1900.5849271299996,26015,830058,,
,,-205.73546762084962,,21.503203114032747,835000,0.001,,,834058,1000.0,1249.8029707472247
904,31,,933.97,,835058,,1817.2394648099998,26150,,,
908,31,-202.95815639303189,921.22,17.321490237461262,837601,0.001,1738.4590482800006,26245,837257,,
,,-201.14714373964253,,18.255814419653184,840000,0.001,,,839047,1000.0,2287.607088800031
912,31,,905.68,,840047,,1652.4392288700005,26306,,,
916,31,-200.19523181152343,912.65,21.110253118038177,843547,0.001,1662.4377943,26407,842547,,
,,-199.32410372924804,,21.481510078430176,845000,0.001,,,844547,946.1,2681.411334362626
920,31,-197.596982421875,912.35,23.416833167552948,847468,0.001,1659.39672531,26530,846468,,
,,-196.29317834472656,,24.420559183597565,850000,0.001,,,849468,906.3,2693.52172759932
924,31,-195.7104921569824,912.35,27.30073951625824,851468,0.001,1655.6963094000002,26660,850468,,
928,31,-194.67638388061525,902.19,21.787973999977112,854452,0.001,1626.10486298,26794,854243,,
,,-194.27469802129838,,19.866232840068033,855000,0.001,,,854452,894.6,2826.0420932147654
932,31,-193.95109533691405,911.05,23.635678057193758,858452,0.001,1654.5982913700002,26917,857452,,
,,-193.7587691345215,,21.451953846931456,860000,0.001,,,859452,770.3,2278.858186998777
936,31,-194.69930618286133,914.17,20.803305630683898,862258,0.001,1668.3688192399998,27056,861258,,
,,-194.21313998413086,,18.602192387104033,865000,0.001,,,864258,913.3,2849.035884103435
940,31,-195.16841302490235,905.68,20.10620422935486,865409,0.001,1642.2134074,27210,865258,,
944,31,-194.6631565246582,894.4,19.52886262369156,867724,0.001,1609.7560778800002,27292,867684,,
,,-194.1020288696289,,21.774140095710756,870000,0.001,,,869243,873.7,2628.8768595665692
948,31,-193.96829724121093,884.3,21.865465341567994,870714,0.001,1579.7023283999997,27374,870243,,
952,31,-194.1478687133789,879.08,21.22316081285477,874192,0.001,1566.78053646,27460,873192,,
,,-194.3908498840332,,22.36924299478531,875000,0.001,,,874192,1000.0,3053.5504556732717
956,31,-193.7397126159668,879.08,23.047793642044066,878192,0.001,1565.6859353199998,27614,877192,,
,,-193.77148043823243,,22.93234275817871,880000,0.001,,,879192,1000.0,3013.780212450633
960,31,-194.05997967529296,879.08,21.532413098812103,882192,0.001,1567.4709404999999,27762,881192,,
,,-195.137984954834,,17.65696261882782,885000,0.001,,,884192,1000.0,3217.5255614431576
964,31,-194.89209176635742,879.08,18.830340574741363,886192,0.001,1570.1721181599999,27906,885192,,
,,-194.33265258789064,,18.588439606189727,890000,0.001,,,889192,1000.0,3066.926099856384
968,31,,888.75,,890192,,1603.17251949,28033,,,
972,31,-194.02049258422852,905.6,18.757896411418916,894192,0.001,1658.7709735099997,28150,893192,,
,,-194.25573272705077,,21.404780010223387,895000,0.001,,,894192,982.9,2983.4489784434436
976,31,-193.0099054260254,905.58,22.527502395629885,898190,0.001,1658.6305487299999,28282,897190,,
,,-193.92825704956056,,22.532699640750884,900000,0.001,,,899517,1000.0,3065.653712840192
980,31,-193.72132208251952,904.59,24.748363926887514,901517,0.001,1781.7804946099998,28389,900517,,
,,-194.98768832397462,,24.409534370422364,905000,0.001,,,904517,1000.0,3069.0549635096104
984,31,,904.59,,905517,,1938.35570588,28520,,,
988,31,-194.90743505859376,904.59,21.95921026802063,909517,0.001,2096.2653085700003,28643,908517,,
,,-195.56563592529298,,21.366334523677825,910000,0.001,,,909517,1000.0,3162.227030383702
992,31,-195.43835530270056,903.24,24.70661003355346,913382,0.001,2252.1854402900003,28771,912382,,
,,-196.19844226074218,,22.53085139131546,915000,0.001,,,914382,1000.0,3161.2664517474827
996,31,-195.53630487060548,903.24,23.146900518417358,917382,0.001,2402.48112217,28900,916382,,
,,-195.5383981628418,,20.7351192073822,920000,0.001,,,919382,1000.0,3156.331041778461
1000,31,-196.04090872192384,903.24,19.648760489940642,921382,0.001,2519.11927253,29042,920382,,
,,-196.75669714355467,,17.154298532009125,925000,0.001,,,924382,1000.0,2842.556629197998
1004,31,,903.24,,925382,,2647.0614601800003,29170,,,
1008,31,-197.03236502075194,917.81,19.927143497467043,929382,0.001,2735.9617200800008,29292,928382,,
,,-197.32075006103517,,23.332881472587584,930000,0.001,,,929382,1000.0,3139.4908252169844
1012,31,-197.38717825317383,933.35,18.584015303611757,933382,0.001,2830.6053153700004,29417,932382,,
,,-196.6453645324707,,19.831325578689576,935000,0.001,,,934382,898.0,2815.9025879090186
1016,31,-196.25459490966796,932.87,20.901257333278657,936834,0.001,2843.63136778,29550,936382,,
,,-197.92065438743163,,21.596867662509048,940000,0.001,,,939508,947.4,2932.9804371451028
1020,31,,930.4,,940508,,2843.30987327,29659,,,
1024,31,-197.4558218688965,930.4,20.01978407716751,944508,0.001,2826.9752749299996,29770,943508,,
,,-197.98469174194335,,24.751070630073546,945000,0.001,,,944508,1000.0,3088.594116220018
1028,31,-197.56077221679686,940.56,19.35532965373993,948508,0.001,2830.82342881,29909,947508,,
,,-197.2979671020508,,22.854550285339357,950000,0.001,,,949508,947.4,2995.5683850050905
1032,31,-196.94177145385743,940.56,22.090408781528474,952508,0.001,2836.0786377599998,30049,951508,,
,,-197.1875740661621,,19.906852300167085,955000,0.001,,,954508,1000.0,3194.818734183535
1036,31,-197.47027581787108,942.5,19.703449609279634,956508,0.001,2846.68921935,30170,955508,,
,,-198.1297685546875,,17.496489156723023,960000,0.001,,,959508,1000.0,3219.397531580832
1040,31,,950.99,,960508,,2880.24221851,30291,,,
1044,31,-199.25119885253906,967.84,19.3543569316864,964508,0.001,2934.5594436099996,30401,963508,,
,,-199.85956631469728,,19.310913195610045,965000,0.001,,,964508,923.7,2857.9713331800885
1048,31,-200.3784760134903,971.93,22.06279224022887,967907,0.001,2948.6335269700007,30510,966907,,
,,-201.39516278076172,,20.772981915950776,970000,0.001,,,969907,942.1,2938.7855207649527
1052,31,-201.75962478637695,977.15,23.550256288051607,971907,0.001,2966.7628891000004,30634,970907,,
,,-200.52297381591796,,20.6087724404335,975000,0.001,,,974907,1000.0,3147.944725055061
1056,31,,977.15,,975907,,2973.0880365900002,30754,,,
1060,31,-198.65097607421876,977.15,20.805802859306336,979907,0.001,2975.49834662,30875,978907,,
,,-199.03991018676757,,18.971246576309206,980000,0.001,,,979907,1000.0,3234.226268750802
1064,31,-199.2891765337809,975.77,22.186569519219987,983769,0.001,2970.48466289,31005,982769,,
,,-199.29779119873047,,20.853014848709105,985000,0.001,,,984769,938.0,3027.7759017276285
1068,31,-199.08095291137695,975.77,19.688670614719392,987769,0.001,2972.26044239,31136,986769,,
,,-198.94378549194337,,21.916619515419008,990000,0.001,,,989769,1000.0,2411.152276307717
1072,31,-199.86367337036134,975.77,21.8367162733078,991769,0.001,2976.50897432,31264,990769,,
,,-199.2641477355957,,19.2705823097229,995000,0.001,,,994769,927.4,2596.941464391211
1076,31,,975.79,,995769,,2981.3563897999993,31386,,,
1080,31,-198.85702246950385,979.35,19.329547811566822,999452,0.001,2998.824950339999,31493,998452,,
,,-198.00452401733398,,20.260655834674836,1000000,0.001,,,999452,921.0,2846.220546617452
1084,31,-198.6549732055664,979.35,20.582098789215088,1003452,0.001,3001.8527154400003,31619,1002452,,
,,-199.91935711669922,,20.943108685970305,1005000,0.001,,,1004452,1000.0,3291.85811257069
1088,31,-200.23824072265626,979.35,19.90189340162277,1007452,0.001,3004.8766823000005,31753,1006452,,
,,-200.77323986816407,,18.869877532482146,1010000,0.001,,,1009452,989.0,3211.463237904757
1092,31,-200.98238949584962,980.7,19.751401710987093,1011452,0.001,3013.96876598,31881,1010452,,
,,-203.86652725219727,,21.160412974834443,1015000,0.001,,,1014452,989.1,3244.231907215342
1096,31,,980.7,,1015452,,3019.2069255999995,32006,,,
1100,31,-206.93837799072264,980.7,21.883137621879577,1019452,0.001,2972.2628555599995,32121,1018452,,
,,-207.62179000854493,,19.682825948238374,1020000,0.001,,,1019452,1000.0,1365.2931538318167
1104,31,-208.13881588745116,980.7,16.669544516563416,1023452,0.001,2864.8538456799997,32246,1022452,,
,,-208.20088421214712,,14.097021102905273,1025000,0.001,,,1024628,901.7,1981.853894418804
1108,31,-207.52142398071288,972.46,18.406768146514892,1026628,0.001,2840.8093544599997,32351,1025628,,
,,-208.228072845459,,18.60817873430252,1030000,0.001,,,1029628,944.8,3169.0351858600975
1112,31,,972.46,,1030628,,2838.5693260899993,32483,,,
1116,31,-208.2140516052246,975.66,17.35036359357834,1034400,0.001,2857.1214320200006,32601,1033400,,
,,-208.33560690307618,,15.941058961391448,1035000,0.001,,,1034400,887.9,2941.314050440863
1120,31,-208.29916787719728,976.35,17.69709997558594,1038143,0.001,2862.9217035300007,32713,1037143,,
,,-208.0631513671875,,15.175846248626709,1040000,0.001,,,1039143,984.7,3053.4714461319613
1124,31,-208.6392000427246,976.35,17.85154532146454,1042143,0.001,2894.4363601300006,32827,1041143,,
,,-209.52404486083984,,16.896351368427275,1045000,0.001,,,1044143,1000.0,3310.7410121606663
1128,31,-209.64405548095704,976.35,16.480416233539582,1046143,0.001,2930.8608573300003,32946,1045143,,
,,-208.78430297851563,,19.856774617671967,1050000,0.001,,,1049143,907.5,2971.4482192724945
1132,31,,976.35,,1050143,,2933.2852989000003,33065,,,
1136,31,-208.67855184936522,976.35,22.229831091403963,1054143,0.001,2932.6713468699995,33174,1053143,,
,,-208.31507312011718,,22.089332271099092,1055000,0.001,,,1054143,1000.0,3154.8268698045867
1140,31,-208.10245858764648,976.35,20.54988199710846,1058143,0.001,2931.1638884999998,33293,1057143,,
,,-208.38739303588866,,21.803352542877196,1060000,0.001,,,1059143,1000.0,3151.5874357422
1144,31,-208.26323748779296,976.35,21.98454362297058,1062143,0.001,2934.50167267,33407,1061143,,
,,-207.9406253967285,,24.11508287143707,1065000,0.001,,,1064143,1000.0,3213.564392542228
1148,31,-208.71292764282228,982.36,22.639303129673003,1066143,0.001,2952.3960712299995,33476,1065143,,
,,-208.71726763916016,,20.66269302177429,1070000,0.001,,,1069143,1000.0,3096.092597990669
1152,31,,982.36,,1070143,,2954.3064234300005,33560,,,
1156,31,-209.87777978515626,982.36,20.958198476314546,1074143,0.001,2953.4560489900005,33667,1073143,,
,,-210.20137850952148,,20.942825885295868,1075000,0.001,,,1074143,1000.0,3199.804273676229
1160,31,-210.15757919311523,982.36,19.604567515850068,1078143,0.001,2947.8558750899997,33783,1077143,,
,,-210.69787924194335,,21.87704301929474,1080000,0.001,,,1079143,1000.0,3244.998326391261
1164,31,-211.5106921081543,983.74,21.1144829249382,1082143,0.001,2958.0934763299992,33903,1081143,,
,,-211.13409664916992,,20.64945626592636,1085000,0.001,,,1084143,1000.0,3205.5239689590408
1168,31,-211.84736099243165,983.74,20.57833410167694,1086143,0.001,2959.77921961,34032,1085143,,
,,-212.49042712402343,,20.56893382740021,1090000,0.001,,,1089143,1000.0,3247.031449773349
1172,31,,983.74,,1090143,,2966.7181865000002,34161,,,
1176,31,-213.35449807739258,983.74,20.569733310222627,1094143,0.001,2969.28244593,34269,1093143,,
,,-213.84031213378907,,22.831662383556367,1095000,0.001,,,1094143,911.6,2865.1968314229043
1180,31,-214.52761129760742,986.91,17.90471891307831,1098143,0.001,2979.7883267499997,34337,1097143,,
,,-214.57665643310546,,18.882557658672333,1100000,0.001,,,1099143,1000.0,3188.668788620923
1184,32,-215.32743423461915,986.91,20.852513316631317,1102143,0.001,2982.0205471199997,34434,1101143,,
,,-215.155317779541,,20.22276266813278,1105000,0.001,,,1104143,902.6,2898.6067175580656
1188,32,-215.50682556152344,986.91,21.742949251174927,1106143,0.001,2946.637901139999,34558,1105143,,
,,-215.70375415039064,,16.719552276611328,1110000,0.001,,,1109143,1000.0,3318.9068976846
1192,32,,986.91,,1110143,,2945.5936792700004,34685,,,
1196,32,-215.7065538330078,986.91,21.233609042167664,1114143,0.001,2944.15991854,34801,1113143,,
,,-215.87602755737305,,17.40257648420334,1115000,0.001,,,1114143,1000.0,3159.5231058533304
1200,32,-216.29290621948243,986.91,17.702794600486754,1118143,0.001,2995.65611033,34925,1117143,,
,,-216.47989303588867,,17.2325251955986,1120000,0.001,,,1119143,1000.0,3113.8769342198966
1204,32,-216.58894927978517,986.91,19.27643359327316,1122143,0.001,3105.63669956,35052,1121143,,
,,-216.86393426513672,,17.818801326274873,1125000,0.001,,,1124143,1000.0,3322.6024888088928
1208,32,-216.5469232788086,995.15,17.427607602119444,1126143,0.001,3137.1923252200004,35179,1125143,,
,,-217.55026052856445,,17.854573229789732,1130000,0.001,,,1129143,1000.0,3329.230717119761
1212,32,,995.15,,1130143,,3144.70764833,35303,,,
1216,32,-218.1249101257324,997.43,16.774754889965056,1134143,0.001,3154.28974582,35418,1133143,,
,,-217.97522970581053,,16.4724475774765,1135000,0.001,,,1134143,936.3,3074.2618279710414
1220,32,-219.2621591796875,1000.0,16.00571689748764,1138143,0.001,3168.4189544,35532,1137143,,
,,-220.07238018798827,,19.181790397167205,1140000,0.001,,,1139143,1000.0,3319.0144177823504
1224,32,-220.60980004882813,1000.0,17.483351164340974,1142143,0.001,3171.1907532500004,35655,1141143,,
,,-220.70233218383788,,15.53975409412384,1145000,0.001,,,1144143,1000.0,2891.9041104465723
1228,32,-220.9044562072754,1000.0,15.677018581390382,1146143,0.001,3176.5452903099986,35781,1145143,,
,,-221.88539614868165,,17.295204317092896,1150000,0.001,,,1149143,1000.0,3316.7143241827375
1232,32,,1000.0,,1150143,,3180.464998979999,35906,,,
1236,32,-222.34310815429689,1000.0,15.402235527038574,1154143,0.001,3189.4412963,36021,1153143,,
,,-222.2477391357422,,18.508595773220062,1155000,0.001,,,1154143,850.4,2689.491540818056
1240,32,-222.2213155822754,1000.0,20.56408280658722,1158143,0.001,3190.59763605,36144,1157143,,
,,-222.51134716796875,,16.65582589673996,1160000,0.001,,,1159143,1000.0,3395.836559252441
1244,32,-223.05035559082032,1000.0,19.836301065921784,1162143,0.001,3197.6977501300003,36267,1161143,,
,,-223.1436968383789,,20.630957578659057,1165000,0.001,,,1164672,1000.0,3471.17227960499
1248,32,,995.29,,1165672,,3194.7036085400005,36383,,,
1252,32,-223.73879989624024,995.29,15.529202772140502,1169672,0.001,3205.4458773,36501,1168672,,
,,-223.7864552307129,,17.64433267259598,1170000,0.001,,,1169672,1000.0,3456.5612138990314
1256,32,-224.2618786315918,995.29,16.705091935157775,1173672,0.001,3213.664177650001,36629,1172672,,
,,-224.36233166503905,,16.186670506477356,1175000,0.001,,,1174672,1000.0,3391.096158672124
1260,32,-225.02108209228516,995.29,17.80935177850723,1177672,0.001,3225.0077469199996,36748,1176672,,
,,-225.58222412109376,,15.901993762016296,1180000,0.001,,,1179672,1000.0,3380.7231156934054
1264,32,-225.3092255554199,995.29,14.487897647380828,1181672,0.001,3231.1016020599995,36862,1180672,,
1268,32,-226.08545944213867,988.23,15.269209756851197,1184966,0.001,3213.1530373099995,36968,1184672,,
,,-224.9263243383291,,21.068980721389355,1185000,0.001,,,1184966,923.8,2346.2905227051583
1272,32,-226.56511581420898,977.6,16.560960614204408,1187903,0.001,3176.64314922,37040,1187064,,
,,-226.88432913208007,,14.82697867679596,1190000,0.001,,,1189903,1000.0,3294.4894867334515
1276,32,-227.0114655151367,977.6,15.380057219028473,1191903,0.001,3177.52802752,37152,1190903,,
,,-227.55496365356444,,15.898827986717224,1195000,0.001,,,1194903,1000.0,3506.2151099075563
1280,32,,977.6,,1195903,,3188.8243268700007,37266,,,
1284,32,-228.10925393676757,977.6,19.402148760318756,1199903,0.001,3195.0363535800007,37371,1198903,,
,,-227.62974966430664,,18.486046573638916,1200000,0.001,,,1199903,1000.0,3443.339768705517
1288,32,-228.01896026611328,977.6,16.209089260578157,1203903,0.001,3178.7235063,37484,1202903,,
,,-228.26679357910157,,15.728419068813324,1205000,0.001,,,1204903,962.0,3144.9178832123057
1292,32,-227.73751220703124,972.79,13.994182417617827,1207422,0.001,3167.8085407900003,37584,1206422,,
,,-228.63838928222657,,15.314693130970001,1210000,0.001,,,1209422,905.4,3073.6400541484822
1296,32,-228.76037698364257,972.79,17.053896502017974,1211422,0.001,3176.6880622800004,37697,1210422,,
,,-229.20867364501953,,16.989220668792726,1215000,0.001,,,1214422,1000.0,3480.5370823970065
1300,32,,972.79,,1215422,,3182.1144303900005,37810,,,
1304,32,-229.04140979003907,972.79,15.378631633758545,1219422,0.001,3196.254565720001,37914,1218422,,
,,-229.0304876098633,,17.787663278102876,1220000,0.001,,,1219422,1000.0,3574.5037947447972
1308,32,-229.265291595459,972.79,19.575076674938202,1223422,0.001,3203.4826050600004,38029,1222422,,
,,-229.10221701049804,,18.570146486759185,1225000,0.001,,,1224422,966.0,3246.451542870095
1312,32,-229.03640405948346,971.11,19.256397396326065,1227254,0.001,3196.13572878,38137,1226254,,
,,-229.03089822387696,,16.63020377779007,1230000,0.001,,,1229254,948.5,3343.2954475245438
1316,32,-229.69300122070314,971.11,18.635511147975922,1231254,0.001,3202.6402301600006,38251,1230254,,
1320,32,-229.96385983276366,964.88,19.622765188217162,1234631,0.001,3180.9281411,38353,1234254,,
,,-230.39467637082365,,21.711249391975706,1235000,0.001,,,1234631,926.5,3121.967307452322
1324,32,-231.03447463989258,964.88,17.798123895168306,1238631,0.001,3179.9486423300004,38455,1237631,,
,,-231.85980404663087,,17.6233047747612,1240000,0.001,,,1239631,993.7,3386.4587416559457
1328,32,-232.14044458007814,964.88,18.297115852355958,1242631,0.001,3182.4689157400003,38577,1241631,,
,,-232.8262589111328,,18.90017317533493,1245000,0.001,,,1244631,1000.0,3356.572258943692
1332,32,-232.0840294189453,964.88,18.963103459835054,1246631,0.001,3184.94580596,38701,1245631,,
,,-232.27915048217773,,19.313927707195283,1250000,0.001,,,1249631,615.9,1986.7326323986053
1336,32,,964.88,,1250631,,3185.0003230999996,38821,,,
1340,32,-232.15794644165038,964.88,17.03554128551483,1254631,0.001,3195.6950646399996,38933,1253631,,
,,-232.0330794067383,,18.324553403377532,1255000,0.001,,,1254631,1000.0,3533.8117741476744
1344,32,-232.00622772216798,964.88,20.98571670293808,1258631,0.001,3200.9001402599997,39055,1257631,,
,,-232.23709404277292,,21.885630615265015,1260000,0.001,,,1259378,991.2,3400.050180791784
1348,32,-231.87797940063476,967.06,19.302290513038635,1262378,0.001,3207.40683634,39169,1261378,,
,,-232.49007418823243,,18.995915328025816,1265000,0.001,,,1264378,873.3,2779.9409537171477
1352,32,-232.78586196899414,967.06,19.01162275457382,1266378,0.001,3202.5264428499995,39288,1265378,,
,,-233.12341552734375,,21.006429687023164,1270000,0.001,,,1269378,1000.0,3430.81038691476
1356,32,,967.06,,1270378,,3205.9473906700005,39408,,,
1360,32,-233.9008916320801,967.06,18.787434676647187,1274378,0.001,3207.0357249399995,39520,1273378,,
,,-234.21913507080077,,19.30871957397461,1275000,0.001,,,1274378,891.3,3051.2203047134913
1364,32,-234.71475469970704,967.06,19.036511118888853,1278378,0.001,3209.3370851699997,39642,1277378,,
,,-235.15336483764648,,18.060331721305847,1280000,0.001,,,1279378,967.6,3420.418302209303
1368,32,-235.40943203735353,974.12,19.26610595035553,1282378,0.001,3238.1958808299996,39756,1281378,,
,,-235.61575619506837,,17.04649943780899,1285000,0.001,,,1284378,1000.0,3448.733165506029
1372,32,-235.26308303833008,984.75,17.85394565153122,1286378,0.001,3280.4448919300003,39854,1285378,,
,,-235.55566201782227,,20.5570603928566,1290000,0.001,,,1289378,1000.0,3325.587023624312
1376,32,,984.75,,1290378,,3287.3669992200007,39918,,,
1380,32,-235.4873352355957,984.75,17.618635371208192,1294378,0.001,3287.559078699999,40002,1293378,,
,,-235.97738400268554,,16.584541434764862,1295000,0.001,,,1294378,927.9,3275.440796083212
1384,32,-236.01594952392577,984.75,19.16881479883194,1298378,0.001,3291.7542622799997,40112,1297378,,
,,-237.19771517240085,,17.36871862594898,1300000,0.001,,,1299638,1000.0,3373.302158228308
