rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/loss,train/std,train/approx_kl,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/value_loss,eval/mean_ep_length,train/clip_range
,,,,,50000,-4.03325928747654,0.078955078125,240,0.9331482499837875,34.689056396484375,0.928655743598938,0.0072325426,337.86033472418785,-0.008165248192381114,0.0003,100.48450200557708,135.45,0.2
119.13,129,396,25,281.37634073000004,51200,,,,,,,,,,,,,
,,,,,52500,-4.039941661059856,0.10185546875,250,0.8640127927064896,84.03921508789062,0.9321627616882324,0.010185428,348.20387824773786,-0.01007380721566733,0.0003,159.66881543397903,138.05,0.2
121.41,135,393,26,290.53547402000004,53248,,,,,,,,,,,,,
,,,,,55000,-4.0327919840812685,0.088427734375,260,0.9282604455947876,21.344585418701172,0.9239358305931091,0.008398421,353.759390938282,-0.008952213829616085,0.0003,86.2692873120308,139.3,0.2
123.3,141,389,27,296.13088655,55296,,,,,,,,,,,,,
126.38,145,393,28,306.08546198,57344,-4.0109530374407765,0.109521484375,270,0.9769555050879717,10.410721778869629,0.9186538457870483,0.01119116,,-0.009169857678352855,0.0003,35.12104245722294,,0.2
,,,,,57500,-3.985399753600359,0.103076171875,280,0.9366105645895004,95.67860412597656,0.9092659950256348,0.010692935,428.36361610293386,-0.008585564235545462,0.0003,105.86701623797417,155.4,0.2
129.65,151,390,29,317.01544076,59392,,,,,,,,,,,,,
,,,,,60000,-3.9618629567325114,0.086279296875,290,0.957627423107624,24.373214721679688,0.9037835597991943,0.008002613,407.6685527086258,-0.010269275438622572,0.0003,72.92962156534195,147.15,0.2
132.48,157,389,30,328.35185337999997,61440,,,,,,,,,,,,,
,,,,,62500,-3.9522580459713934,0.1150390625,300,0.9428930878639221,27.00736427307129,0.9036871790885925,0.008531898,423.3624638557434,-0.011280537798302247,0.0003,109.00665286779403,151.9,0.2
136.58,163,387,31,342.94001439,63488,,,,,,,,,,,,,
,,,,,65000,-3.9664969176054,0.090478515625,310,0.7998256385326385,105.37782287597656,0.911180853843689,0.010067408,429.532600235939,-0.008145028533181175,0.0003,341.53903324604033,152.9,0.2
140.86,170,384,32,357.15147970999993,65536,,,,,,,,,,,,,
,,,,,67500,-3.974468882381916,0.103271484375,320,0.8616060614585876,134.9395751953125,0.9115116000175476,0.011247639,425.3136551916599,-0.007613478429266252,0.0003,280.5723154067993,150.3,0.2
143.64,176,382,33,369.94552139,67584,,,,,,,,,,,,,
147.48,180,385,34,386.65068148,69632,-3.9690842613577844,0.0962890625,330,0.9687308296561241,18.69428062438965,0.9075788855552673,0.007833922,,-0.008841236005537212,0.0003,72.74560449123382,,0.2
,,,,,70000,-3.9502612575888634,0.092138671875,340,0.8947342485189438,49.08232116699219,0.8992862701416016,0.009931837,396.34600619077685,-0.010064117226283998,0.0003,236.91981410980225,140.95,0.2
149.2,187,383,35,396.02364418999997,71680,,,,,,,,,,,,,
,,,,,72500,-3.923205541819334,0.10615234375,350,0.9124416708946228,80.31694030761719,0.8931228518486023,0.008644607,403.8008330821991,-0.009720827110868413,0.0003,192.26889990568162,144.1,0.2
150.34,193,380,36,402.08511032999996,73728,,,,,,,,,,,,,
,,,,,75000,-3.9056213423609734,0.13212890625,360,0.8653809279203415,416.46563720703125,0.8880609273910522,0.010989684,391.4811653673649,-0.009396027482580394,0.0003,307.6368164658546,139.05,0.2
153.56,200,377,37,414.60503285,75776,,,,,,,,,,,,,
,,,,,77500,-3.8955436341464518,0.083984375,370,0.8719602823257446,124.78960418701172,0.8873940706253052,0.006378824,398.18522243499757,-0.00721169013704639,0.0003,305.1756152629852,140.85,0.2
154.05,206,376,38,421.3709981599999,77824,,,,,,,,,,,,,
154.56,210,379,39,426.91230965,79872,-3.8886456534266474,0.128955078125,380,0.9745817016810179,35.3394660949707,0.8840733766555786,0.014158478,,-0.00742408849473577,0.0003,68.24111949205398,,0.2
,,,,,80000,-3.880179871618748,0.08564453125,390,0.9187484085559845,67.0519027709961,0.8828421831130981,0.007562086,397.3217946469784,-0.008152554032858462,0.0003,212.3276912212372,140.45,0.2
155.61,216,378,40,433.33091142999996,81920,,,,,,,,,,,,,
,,,,,82500,-3.8561009161174296,0.099462890625,400,0.9511355459690094,57.74821853637695,0.8714067339897156,0.0073333066,390.9711992442608,-0.008816767326788977,0.0003,125.65121054649353,138.0,0.2
152.03,223,376,41,421.98461531,83968,,,,,,,,,,,,,
,,,,,85000,-3.835337192565203,0.06865234375,410,0.8243330866098404,224.41053771972656,0.8702371120452881,0.007536615,389.11645380854605,-0.005720122205093503,0.0003,394.8242503166199,137.45,0.2
150.13,229,374,42,416.32452794999995,86016,,,,,,,,,,,,,
,,,,,87500,-3.826289816945791,0.068017578125,420,0.8881295099854469,76.72576141357422,0.8650252223014832,0.0071077226,386.76278815865516,-0.007580849822261371,0.0003,234.17129356861113,137.1,0.2
151.75,236,373,43,426.2298392,88064,,,,,,,,,,,,,
,,,,,90000,-3.810110907256603,0.09580078125,430,0.8634828329086304,220.7572784423828,0.8610903024673462,0.008463874,386.9226753056049,-0.007461311045335606,0.0003,306.01162440776824,138.25,0.2
151.13,242,371,44,426.67876445999997,90112,,,,,,,,,,,,,
152.26,246,373,45,429.31486893,92160,-3.8043680347502233,0.08896484375,440,0.910433828830719,36.36967468261719,0.8609970808029175,0.00809277,,-0.0068566875794203955,0.0003,234.3583157777786,,0.2
,,,,,92500,-3.799997566640377,0.106591796875,450,0.8658431470394135,399.3681945800781,0.858224630355835,0.0093525555,412.1554677665234,-0.008143711189040915,0.0003,365.3185594558716,143.5,0.2
155.68,253,372,46,443.43274686000007,94208,,,,,,,,,,,,,
,,,,,95000,-3.7966052524745466,0.099267578125,460,0.9107030183076859,223.51812744140625,0.86259925365448,0.009300436,417.00540226101873,-0.010069275423302316,0.0003,253.63276839256287,144.75,0.2
158.76,259,371,47,455.58610867999994,96256,,,,,,,,,,,,,
,,,,,97500,-3.788177775591612,0.096923828125,470,0.8842772990465164,229.75701904296875,0.8522067070007324,0.007290448,461.0954904973507,-0.00781441394938156,0.0003,359.06170628070834,154.6,0.2
162.8,265,369,48,471.77255385999996,98304,,,,,,,,,,,,,
,,,,,100000,-3.7496859282255173,0.08935546875,480,0.9377647154033184,120.05796813964844,0.8435063362121582,0.00980737,474.07969785928725,-0.009765027023968286,0.0003,171.99893779754638,157.4,0.2
166.88,273,367,49,485.3556134000001,100352,,,,,,,,,,,,,
168.2,277,369,50,493.03950126999996,102400,-3.7257334917783735,0.078564453125,490,0.8686365336179733,387.6550598144531,0.8376743793487549,0.006231866,,-0.005664993933169171,0.0003,378.5500549316406,,0.2
,,,,,102500,-3.7116830587387084,0.116943359375,500,0.8749791532754898,69.57847595214844,0.8348921537399292,0.011416828,554.9349090874196,-0.01054332010971848,0.0003,406.96245925426484,172.7,0.2
169.31,284,367,51,499.42346406999997,104448,,,,,,,,,,,,,
,,,,,105000,-3.6901087790727614,0.1142578125,510,0.9687675777822733,32.07191848754883,0.8270364999771118,0.010013288,540.7129492998123,-0.010703162490972317,0.0003,89.07104433774948,169.15,0.2
168.01,291,365,52,497.3528789299999,106496,,,,,,,,,,,,,
,,,,,107500,-3.6738178960978987,0.10126953125,520,0.9228383898735046,218.1451873779297,0.8242619037628174,0.0115066515,559.4599517285824,-0.010570694808848202,0.0003,234.24095047712325,172.05,0.2
169.07,298,363,53,505.84962199,108544,,,,,,,,,,,,,
,,,,,110000,-3.6604875043034553,0.093359375,530,0.9691447000950575,46.462364196777344,0.8201176524162292,0.0072598043,574.2946427643299,-0.008107415013364516,0.0003,95.79991023540497,173.75,0.2
166.74,305,362,54,498.20375600000006,110592,,,,,,,,,,,,,
,,,,,112500,-3.646946831047535,0.09677734375,540,0.8393613547086716,745.141357421875,0.8158788084983826,0.007969908,530.1005006074905,-0.008253098926797976,0.0003,553.986805486679,163.4,0.2
164.76,311,361,55,491.07585567,112640,,,,,,,,,,,,,
160.0,315,363,56,474.94207845000005,114688,-3.634463331103325,0.083544921875,550,0.793768510222435,170.09413146972656,0.8142284154891968,0.008901504,,-0.010442017475725152,0.0003,471.5678262233734,,0.2
,,,,,115000,-3.626658672094345,0.073974609375,560,0.8469776511192322,380.19903564453125,0.8119140863418579,0.005533058,550.8555097162723,-0.00663580970140174,0.0003,410.1115930318832,167.55,0.2
157.84,322,361,57,469.59494708,116736,,,,,,,,,,,,,
,,,,,117500,-3.628759591281414,0.081640625,570,0.8546303510665894,124.17632293701172,0.8144640326499939,0.007715758,550.9535627424717,-0.00743340133340098,0.0003,436.45060179233553,167.2,0.2
157.71,329,360,58,469.41383989,118784,,,,,,,,,,,,,
,,,,,120000,-3.624446328729391,0.070703125,580,0.8951200619339943,45.809757232666016,0.8100200891494751,0.009019529,572.0455559194088,-0.008472432915004902,0.0003,313.17316498756406,173.35,0.2
157.84,336,359,59,469.49788316999997,120832,,,,,,,,,,,,,
,,,,,122500,-3.6126117505133153,0.0876953125,590,0.912138007581234,113.54959869384766,0.8094631433486938,0.007999479,559.8794214487076,-0.00963202229468152,0.0003,229.77397198677062,170.35,0.2
160.48,343,357,60,481.54334064,122880,,,,,,,,,,,,,
158.94,347,359,61,474.8820270400001,124928,-3.621022395044565,0.108203125,600,0.8700093179941177,322.18310546875,0.8132573962211609,0.01045087,,-0.0107269867148716,0.0003,333.0247996687889,,0.2
,,,,,125000,-3.6180217415094376,0.17099609375,610,0.8988023325800896,194.2391357421875,0.8108775019645691,0.015714876,582.296708059311,-0.009660608023114036,0.0003,284.5793076515198,181.0,0.2
162.45,353,359,62,490.97671078,126976,,,,,,,,,,,,,
,,,,,127500,-3.6195793256163595,0.11337890625,620,0.9413538873195648,33.72124481201172,0.8114377856254578,0.009283435,591.6351671397686,-0.007638877394492738,0.0003,158.3590830683708,184.55,0.2
165.1,360,358,63,503.44473422999994,129024,,,,,,,,,,,,,
,,,,,130000,-3.6043888442218304,0.112060546875,630,0.9192841500043869,240.51341247558594,0.8040308356285095,0.010029817,569.1525490105153,-0.008943493201513775,0.0003,222.69683529138564,177.35,0.2
170.68,367,356,64,527.82467843,131072,,,,,,,,,,,,,
,,,,,132500,-3.6062290616333486,0.174755859375,640,0.9741472061723471,26.91263771057129,0.8080334663391113,0.014486289,595.9056405603885,-0.012999145497451537,0.0003,77.79554767608643,190.7,0.2
177.41,374,355,65,553.48391395,133120,,,,,,,,,,,,,
,,,,,135000,-3.595244225859642,0.124951171875,650,0.961814884096384,95.81117248535156,0.8035731315612793,0.010573974,669.6994637072087,-0.004605499465833418,0.0003,129.20018630027772,213.25,0.2
181.62,381,353,66,569.66188751,135168,,,,,,,,,,,,,
189.52,386,355,67,599.61888544,137216,-3.5925645105540753,0.12744140625,660,0.9693180788308382,24.28065299987793,0.8047096729278564,0.014917742,,-0.005689189478289336,0.0003,84.69506702423095,,0.2
,,,,,137500,-3.586456473916769,0.104736328125,670,0.975012082606554,22.198041915893555,0.8010729551315308,0.009347839,814.5402862846852,-0.006783431762596592,0.0003,61.27915657758713,257.55,0.2
191.38,394,353,68,605.1782838299999,139264,,,,,,,,,,,,,
,,,,,140000,-3.5794358521699907,0.066650390625,680,0.872659295797348,86.50492095947266,0.8040997385978699,0.0069533344,707.0010799407959,-0.005302453841431997,0.0003,393.02000126838686,223.75,0.2
196.79,401,351,69,625.3887211200001,141312,,,,,,,,,,,,,
,,,,,142500,-3.5881258554756643,0.095166015625,690,0.8679994493722916,80.22859191894531,0.8064959049224854,0.008206899,615.7512140512466,-0.008399068022845313,0.0003,525.2127683401108,196.75,0.2
195.03,409,350,70,617.7185905299998,143360,,,,,,,,,,,,,
,,,,,145000,-3.5874448329210282,0.05908203125,700,0.8070931732654572,85.50313568115234,0.8035921454429626,0.007575523,660.5518077790737,-0.008885834974353201,0.0003,758.6422760486603,208.8,0.2
199.37,416,348,71,634.9259025000001,145408,,,,,,,,,,,,,
202.36,420,350,72,644.78352391,147456,-3.5570330433547497,0.0958984375,710,0.9607757404446602,22.775020599365234,0.7922013998031616,0.010125993,,-0.008911181223811581,0.0003,87.65830807089806,,0.2
,,,,,147500,-3.5231654584407806,0.1474609375,720,0.9664846956729889,42.12937927246094,0.7866269946098328,0.013753839,653.0169428288937,-0.010403962388227227,0.0003,108.41215000748635,206.35,0.2
203.13,428,349,73,648.35586516,149504,,,,,,,,,,,,,
,,,,,150000,-3.4946745157241823,0.114013671875,730,0.9774205461144447,107.63414764404297,0.7750598788261414,0.009266272,711.1501313507557,-0.007454712575417943,0.0003,90.82641424536705,226.1,0.2
204.68,435,348,74,649.5934127599999,151552,,,,,,,,,,,,,
,,,,,152500,-3.479544580727816,0.147998046875,740,0.8202105909585953,287.09051513671875,0.7791845798492432,0.010482123,717.6805780947209,-0.011635524858138523,0.0003,610.2573744654655,224.5,0.2
205.64,442,347,75,652.5559740799999,153600,,,,,,,,,,,,,
,,,,,155000,-3.48090358749032,0.12529296875,750,0.9592732638120651,43.3333740234375,0.7775975465774536,0.01321148,695.2141389966012,-0.009068663424113766,0.0003,123.81857454776764,214.65,0.2
202.3,449,346,76,641.30460778,155648,,,,,,,,,,,,,
,,,,,157500,-3.4752762958407404,0.075146484375,760,0.8822078853845596,377.0609436035156,0.7757911086082458,0.008173612,670.542775863409,-0.007580331161443609,0.0003,463.4735185861588,206.1,0.2
198.76,457,344,77,629.59875652,157696,,,,,,,,,,,,,
196.95,461,346,78,624.96970051,159744,-3.4796224839985372,0.106884765625,770,0.9552733227610588,51.82658004760742,0.7776254415512085,0.010162951,,-0.009641697342158296,0.0003,170.05872989892958,,0.2
,,,,,160000,-3.4780305534601212,0.153515625,780,0.9388767816126347,128.87612915039062,0.7770540714263916,0.0129041355,664.0908532023429,-0.009642696165246888,0.0003,244.70450764894485,204.8,0.2
196.74,468,345,79,625.3240857999999,161792,,,,,,,,,,,,,
,,,,,162500,-3.4599115811288357,0.125,790,0.9727228190749884,22.51228141784668,0.7678635120391846,0.010692362,668.322341388464,-0.008301640515855978,0.0003,90.54460729360581,209.4,0.2
197.63,476,343,80,630.7877748099999,163840,,,,,,,,,,,,,
,,,,,165000,-3.4419548973441123,0.12197265625,800,0.9580456390976906,33.93046951293945,0.7680917978286743,0.009958306,674.329886507988,-0.006641997952829115,0.0003,119.36710774898529,214.2,0.2
197.51,483,342,81,630.87019683,165888,,,,,,,,,,,,,
,,,,,167500,-3.4277514420449733,0.104931640625,810,0.9715161863714457,16.86274528503418,0.7617479562759399,0.009784896,701.3280078709125,-0.0054540080891456455,0.0003,107.77842577695847,222.35,0.2
197.18,491,341,82,629.6896831399999,167936,,,,,,,,,,,,,
201.8,495,343,83,645.13420186,169984,-3.4065140046179296,0.151171875,820,0.9776979498565197,25.83902931213379,0.7584517002105713,0.0119514065,,-0.009080526285106316,0.0003,86.55379945039749,,0.2
,,,,,170000,-3.413199096918106,0.128662109375,830,0.9772375281900167,40.69940185546875,0.7663630247116089,0.008507011,667.6388573110104,-0.008035186331835576,0.0003,91.14800294041633,213.9,0.2
196.25,502,342,84,625.72470489,172032,,,,,,,,,,,,,
,,,,,172500,-3.4229061752557755,0.068701171875,840,0.7256326377391815,575.7620239257812,0.7645730972290039,0.0061523495,762.4627295076847,-0.00597777084185509,0.0003,1032.0772435188294,240.25,0.2
197.7,510,341,85,631.34458887,174080,,,,,,,,,,,,,
,,,,,175000,-3.4079398445785047,0.117919921875,850,0.954806175082922,22.27644157409668,0.7602428197860718,0.01060811,950.748798328638,-0.009628661489114166,0.0003,91.64913125038147,297.9,0.2
201.32,518,339,86,642.25665613,176128,,,,,,,,,,,,,
,,,,,177500,-3.403046826273203,0.1083984375,860,0.968411885201931,49.3646240234375,0.7609776258468628,0.010627385,926.3657616615295,-0.007423164611100219,0.0003,100.18377225995064,293.0,0.2
203.2,526,338,87,647.22643531,178176,,,,,,,,,,,,,
,,,,,180000,-3.4050934955477716,0.074462890625,870,0.8966563194990158,65.97630310058594,0.7607895731925964,0.0073710997,986.0758370518685,-0.008677281739073806,0.0003,325.0448802471161,320.65,0.2
213.99,536,336,88,680.6808326799999,180224,,,,,,,,,,,,,
220.13,539,337,89,699.6635302299999,182272,-3.3912174701690674,0.13193359375,880,0.9708185624331236,22.935226440429688,0.7560164332389832,0.011117524,,-0.007516324686002917,0.0003,78.33951122164726,,0.2
,,,,,182500,-3.405137925595045,0.107861328125,890,0.9740295670926571,50.4866828918457,0.7638739943504333,0.008437247,1300.916445851326,-0.006965824469807558,0.0003,77.22158508598804,454.7,0.2
226.8,551,334,90,719.06534926,184320,,,,,,,,,,,,,
,,,,,185000,-3.4151344247162343,0.112744140625,900,0.9689397308975458,31.74412727355957,0.763018786907196,0.010950738,909.2987214207649,-0.007025958590384107,0.0003,83.1159022986889,295.8,0.2
231.32,559,332,91,734.6144831899999,186368,,,,,,,,,,,,,
,,,,,187500,-3.408596018701792,0.11201171875,910,0.9736628048121929,17.388647079467773,0.7594736814498901,0.009762968,802.9385214686394,-0.006278702637064271,0.0003,99.74463123083115,253.05,0.2
237.85,567,331,92,752.9302121599999,188416,,,,,,,,,,,,,
,,,,,190000,-3.3909618303179743,0.139892578125,920,0.984662588685751,21.948305130004883,0.7556118369102478,0.011774906,1565.790377575159,-0.010571001913922374,0.0003,53.93913756012917,562.25,0.2
245.97,580,328,93,777.41123613,190464,,,,,,,,,,,,,
,,,,,192500,-3.381915817409754,0.113623046875,930,0.9756656624376774,26.641071319580078,0.7540451288223267,0.010304988,1997.1576205074787,-0.008773548679891973,0.0003,80.51211399435996,723.3,0.2
248.21,596,322,94,784.2803874100002,192512,,,,,,,,,,,,,
252.08,600,324,95,798.51960535,194560,-3.378032914549112,0.10986328125,940,0.9337301701307297,82.84642028808594,0.7540684938430786,0.010007318,,-0.007399714540224522,0.0003,297.5370837211609,,0.2
,,,,,195000,-3.3729235351085665,0.13369140625,950,0.9882147004827857,10.467996597290039,0.7526062726974487,0.016221838,2542.459155857563,-0.008926212415099144,0.0003,40.75368797779083,1000.0,0.2
257.95,619,317,96,817.0614722400002,196608,,,,,,,,,,,,,
,,,,,197500,-3.3514650210738184,0.13203125,960,0.98622652515769,9.834738731384277,0.7445537447929382,0.012339357,2654.778115361929,-0.00500627688888926,0.0003,37.27175794541836,1000.0,0.2
264.94,639,310,97,841.1028655800001,198656,,,,,,,,,,,,,
,,,,,200000,-3.3162978798151017,0.134619140625,970,0.9604540579020977,102.7411117553711,0.7340022921562195,0.012042314,2558.812349796295,-0.005815443530445918,0.0003,85.18045049011707,1000.0,0.2
271.35,658,304,98,861.6672487400001,200704,,,,,,,,,,,,,
,,,,,202500,-3.294404883682728,0.108154296875,980,0.943040281534195,86.9430923461914,0.7347407341003418,0.0089887725,2629.328517520428,-0.008647165539150592,0.0003,142.52147861719132,1000.0,0.2
277.74,678,298,99,880.0802749100003,202752,,,,,,,,,,,,,
280.42,682,300,100,889.3429103399999,204800,-3.29581705853343,0.06279296875,990,0.8991158232092857,577.55810546875,0.7331809401512146,0.0074434765,,-0.005718624254222959,0.0003,450.0907653570175,,0.2
,,,,,205000,-3.2969662062823772,0.14599609375,1000,0.8164476156234741,45.7262077331543,0.7353445887565613,0.0155758085,2566.612794303894,-0.011910620518028736,0.0003,727.7964113235473,1000.0,0.2
280.69,701,294,101,890.7866599799999,206848,,,,,,,,,,,,,
,,,,,207500,-3.3018166713416575,0.126025390625,1010,0.9324529618024826,101.73100280761719,0.7373967170715332,0.012306749,2558.9459106147287,-0.008479276529396885,0.0003,197.89598127007486,1000.0,0.2
276.45,721,289,102,880.03382524,208896,,,,,,,,,,,,,
,,,,,210000,-3.2972712852060795,0.136474609375,1020,0.9803124014288187,14.339471817016602,0.7346916198730469,0.0134505965,2572.4403655946253,-0.009503004353609868,0.0003,43.14704327881336,1000.0,0.2
274.48,741,284,103,874.6831777000001,210944,,,,,,,,,,,,,
,,,,,212500,-3.286820324510336,0.170703125,1030,0.9906822293996811,15.277321815490723,0.731791615486145,0.014954763,2583.6046217262747,-0.009570406793500297,0.0003,27.616315117478372,1000.0,0.2
279.76,760,280,104,891.8165293900003,212992,,,,,,,,,,,,,
,,,,,215000,-3.2816892243921756,0.15029296875,1040,0.9909772798418999,11.514328002929688,0.7308400869369507,0.01581046,2934.645967066288,-0.007758453967107925,0.0003,29.40006366074085,992.35,0.2
279.19,780,275,105,890.7153363900001,215040,,,,,,,,,,,,,
274.35,784,276,106,877.9956827000001,217088,-3.255368945002556,0.150146484375,1050,0.9910588571801782,8.501077651977539,0.7208853960037231,0.009925367,,-0.009695929719600826,0.0003,31.162549409270287,,0.2
,,,,,217500,-3.2046824760735033,0.156494140625,1060,0.994765602517873,12.16146183013916,0.7114009857177734,0.012850408,2642.623027575016,-0.010009961010655388,0.0003,20.84250914901495,1000.0,0.2
275.15,804,272,107,882.71753303,219136,,,,,,,,,,,,,
,,,,,220000,-3.1714031144976618,0.129248046875,1070,0.9949736506678164,7.624409198760986,0.7048239707946777,0.0126873255,2619.375327664614,-0.0075235277006868275,0.0003,16.08359257876873,1000.0,0.2
277.85,824,268,108,890.2649932600002,221184,,,,,,,,,,,,,
,,,,,222500,-3.1549182027578353,0.125390625,1080,0.9918789686635137,8.385295867919922,0.7035692930221558,0.011564188,2124.6124055325986,-0.009116269243531861,0.0003,28.272948491573334,757.3,0.2
283.15,840,265,109,909.1132033999999,223232,,,,,,,,,,,,,
,,,,,225000,-3.146982557326555,0.127685546875,1090,0.9904522569850087,5.480287551879883,0.7019984722137451,0.010952416,1894.1692321240903,-0.008732798101846129,0.0003,19.581822660565376,676.7,0.2
288.57,854,263,110,928.1408524900002,225280,,,,,,,,,,,,,
