train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/fps,time/time_elapsed,train/critic_loss,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,eval/mean_ep_length,eval/mean_reward
684793,685000,,0.001,,,0.07697941771522164,,,16.700346252441406,1000.0,964.5561541259289
686793,687836,692,0.001,135,5061,0.08301471151039004,1000.0,-11.999286329999997,16.560097869873047,,
689793,690000,,0.001,,,0.08739974962174893,,,16.496035888671877,1000.0,953.6106727421284
690793,691836,696,0.001,135,5092,0.0818289316035807,1000.0,-6.265598739999998,16.413788887023927,,
694793,695000,,0.001,,,0.07571933000534772,,,16.10951647949219,1000.0,954.2192774116993
,695836,700,,135,5121,,1000.0,-3.424460710000001,,,
698793,699836,704,0.001,136,5141,0.08728665662556886,1000.0,0.6544807400000008,16.06476711463928,,
699793,700000,,0.001,,,0.09534039434045553,,,16.118992603302,1000.0,945.8893776059151
702793,703836,708,0.001,136,5171,0.10932129641994834,1000.0,2.721753020000001,16.451894132614136,,
704793,705000,,0.001,,,0.20335502717643977,,,16.782456317901612,1000.0,958.4246678948402
706793,707836,712,0.001,136,5201,0.22198642279207706,1000.0,6.525765839999999,16.957622360229493,,
709793,710000,,0.001,,,0.13659215853363277,,,16.748782592773438,1000.0,930.769318306446
710793,711836,716,0.001,136,5232,0.11729599902778864,1000.0,12.51066474,16.645406154632568,,
714793,715000,,0.001,,,0.1158192289993167,,,16.76611582183838,1000.0,808.3129386246204
,715836,720,,135,5263,,1000.0,12.239337189999999,,,
718793,719836,724,0.001,136,5285,0.1225752809420228,1000.0,7.964257300000002,17.049280673980714,,
719793,720000,,0.001,,,0.12340790528059006,,,16.977740661621095,1000.0,954.3228645801544
722793,723836,728,0.001,136,5316,0.11450578480958938,1000.0,9.246742950000002,16.818471054077147,,
724793,725000,,0.001,,,0.11548769055306911,,,16.721292850494386,1000.0,937.8983753442765
726793,727836,732,0.001,136,5349,0.10901199339330196,1000.0,11.730490750000001,16.602642168045044,,
729793,730000,,0.001,,,0.10548021288961172,,,16.366093517303465,1000.0,929.3994545578956
730793,731836,736,0.001,136,5380,0.11034975112229585,1000.0,13.82254707,16.355992136001586,,
734793,735000,,0.001,,,0.15422036147117615,,,16.079189201354982,1000.0,875.6363801836967
,735836,740,,136,5410,,1000.0,16.631024309999997,,,
738793,739836,744,0.001,136,5432,0.1579410429894924,1000.0,16.33876156,15.770833408355713,,
739793,740000,,0.001,,,0.16895416800677776,,,15.835827041625977,1000.0,907.822777056694
742793,743836,748,0.001,136,5463,0.22021258789300918,1000.0,15.951960240000004,16.319561391830444,,
744793,745000,,0.001,,,0.3471755379885435,,,17.439853706359862,1000.0,679.9969810154871
746793,747836,752,0.001,136,5492,0.27119705839455127,1000.0,9.239234720000002,17.77612922668457,,
749793,750000,,0.001,,,0.3477015596628189,,,17.867554821014405,1000.0,705.4395593995229
750793,751836,756,0.001,136,5522,0.46742951595783233,1000.0,1.8412488100000002,18.07633794403076,,
754793,755000,,0.001,,,0.5408568740189076,,,19.984490547180176,1000.0,554.0340179552965
,755836,760,,136,5554,,1000.0,-23.055838910000002,,,
758793,759836,764,0.001,136,5574,0.4421788423359394,1000.0,-57.30319090999999,20.296854972839355,,
759793,760000,,0.001,,,0.39216997876763343,,,20.51892917251587,1000.0,136.412435119345
762793,763836,768,0.001,136,5604,0.34555021722614765,1000.0,-86.55875196999999,21.292297504425047,,
764793,765000,,0.001,,,0.3495465556681156,,,21.603338645935057,1000.0,720.5175180629725
766793,767836,772,0.001,136,5634,0.33279696530103686,1000.0,-99.51029945,21.82974700164795,,
769793,770000,,0.001,,,0.32725350113213064,,,21.9202903175354,1000.0,623.1600938773779
770793,771836,776,0.001,136,5664,0.3300612666904926,1000.0,-107.30533324000002,21.991554809570314,,
774793,775000,,0.001,,,0.3206167360544205,,,21.840071659088135,1000.0,891.5188960850239
,775836,780,,136,5696,,1000.0,-108.89110956999998,,,
778793,779836,784,0.001,136,5718,0.2866852956861258,1000.0,-111.97838697999998,21.232487438201904,,
779793,780000,,0.001,,,0.293488294556737,,,21.13769709777832,1000.0,821.0801677605602
782793,783836,788,0.001,136,5750,0.3214521212875843,1000.0,-115.18767119999998,21.338549434661864,,
784793,785000,,0.001,,,0.36001582111418245,,,21.603959686279296,1000.0,835.954596104147
786793,787836,792,0.001,136,5780,0.4772591294050217,1000.0,-118.30084391000003,21.945039421081542,,
789793,790000,,0.001,,,0.5996219386756421,,,21.887440238952635,1000.0,716.542531695962
790793,791836,796,0.001,136,5811,0.6009277862608433,1000.0,-126.11823282000002,21.786994525909424,,
794793,795000,,0.001,,,0.5586954071223735,,,21.7540043258667,960.9,455.6313669154886
,795287,800,,136,5842,,994.51,-132.515018,,,
797729,798772,804,0.001,136,5858,0.4658891484439373,989.36,-145.08272687000002,21.68150580215454,,
799729,800000,,0.001,,,0.4492583019137383,,,21.986542949676515,1000.0,850.4524621688528
801729,802772,808,0.001,136,5888,0.4747581906318665,989.36,-148.38265511999998,22.201234928131104,,
804729,805000,,0.001,,,0.4791086543649435,,,22.60210414505005,910.9,321.1822812049242
805610,806653,812,0.001,136,5915,0.5293782954352668,988.17,-190.60250875000003,22.84953555066029,,
809610,810000,,0.001,,,0.49095265713334085,,,22.92352056121826,1000.0,781.3722282862291
,810653,816,,136,5943,,988.17,-198.41554798,,,
813610,814653,820,0.001,136,5964,0.4914991087168455,988.17,-199.55531948000004,22.84203536605835,,
814610,815000,,0.001,,,0.4871391484737396,,,22.849317848205565,1000.0,835.4841033101081
817610,818653,824,0.001,136,5994,0.5168950161784888,988.17,-196.36415112999998,22.725682571411134,,
819610,820000,,0.001,,,0.6064316849410534,,,22.530636432647704,1000.0,766.127054974949
821610,822653,828,0.001,136,6024,0.6815623885095119,988.17,-202.37872812,22.245765438079832,,
824610,825000,,0.001,,,0.7128389065861702,,,21.849483032226562,1000.0,250.80547051569448
825610,826653,832,0.001,136,6052,0.6476428967118263,988.17,-214.95170270000003,21.646625003814698,,
829610,830000,,0.001,,,0.6550275598466396,,,22.629055263519287,1000.0,765.7769617177546
,830653,836,,136,6082,,988.17,-223.18847407,,,
833610,834653,840,0.001,136,6103,0.6290427967905998,988.17,-227.98870551000005,22.32843175125122,,
834610,835000,,0.001,,,0.6432443761229515,,,22.374825759887695,1000.0,885.5806326806545
837610,838653,844,0.001,136,6134,0.6818445052504539,988.17,-230.08890900000003,22.511483161926268,,
839610,840000,,0.001,,,0.6419819015562535,,,22.77562363433838,1000.0,885.1959027171135
841610,842653,848,0.001,136,6163,0.5474836357533932,988.17,-230.00193439000003,23.045248542785643,,
844610,845000,,0.001,,,0.40185805405676367,,,23.074556049346924,1000.0,802.1378583148122
845610,846653,852,0.001,136,6193,0.37226101361215114,988.17,-228.02564944000005,23.06976274871826,,
849610,850000,,0.001,,,0.33107315132021903,,,22.681408363342285,1000.0,824.0752865940333
,850653,856,,136,6223,,988.17,-224.35643899000002,,,
853610,854653,860,0.001,136,6243,0.2951615319699049,988.17,-199.28148956,22.216513359069825,,
854610,855000,,0.001,,,0.301876058742404,,,22.034767505645753,1000.0,899.2506295084953
857610,858653,864,0.001,136,6273,0.3590037367194891,988.17,-167.06317356,21.8286690826416,,
859610,860000,,0.001,,,0.36158252231776716,,,21.5468323097229,1000.0,885.7548125803471
861610,862653,868,0.001,136,6302,0.3210875422656536,988.17,-140.61072550000003,21.230048030853272,,
864610,865000,,0.001,,,0.2820267496407032,,,20.852434471130373,1000.0,873.5155584514141
865610,866653,872,0.001,136,6332,0.2912856426239014,988.17,-128.52770973,20.719299270629882,,
869610,870000,,0.001,,,0.28081510734558107,,,20.325246601104737,1000.0,891.5289430849255
,870653,876,,136,6363,,988.17,-121.24561847000001,,,
873610,874653,880,0.001,137,6383,0.25586865325272085,988.17,-121.82721744,20.224247253417968,,
874610,875000,,0.001,,,0.22424249727278947,,,20.16095338058472,1000.0,914.848300153017
877610,878653,884,0.001,137,6413,0.18886794167757034,988.17,-119.23244855000002,19.84317216873169,,
879610,880000,,0.001,,,0.19614815448224546,,,19.6408190574646,1000.0,933.6430729717016
881610,882653,888,0.001,136,6446,0.19651681457459927,988.17,-116.39071655999999,19.411260646820068,,
884610,885000,,0.001,,,0.21031658347696067,,,19.35420548629761,1000.0,918.2175145149231
885610,886653,892,0.001,136,6477,0.23467967519164085,988.17,-115.31312286999999,19.361797470092775,,
889610,890000,,0.001,,,0.26076855178177355,,,19.66539326095581,1000.0,800.3219614267349
,890653,896,,136,6508,,988.17,-114.75164876,,,
893610,894653,900,0.001,137,6528,0.31208319425582887,993.66,-111.86926656,19.78004792022705,,
894610,895000,,0.001,,,0.3063219377696514,,,19.74555174636841,1000.0,873.0673312366009
897610,898653,904,0.001,137,6557,0.32071255683898925,998.81,-102.85151419,19.745298862457275,,
899610,900000,,0.001,,,0.33496759194135667,,,19.60998041534424,1000.0,913.4152164667845
901610,902653,908,0.001,137,6587,0.31956928203999996,998.81,-99.97163745999998,19.09014332962036,,
904610,905000,,0.001,,,0.3131094069927931,,,18.71016820526123,1000.0,686.5470535814762
905610,906653,912,0.001,136,6617,0.2858316087573767,1000.0,-65.78518747,18.666910972595215,,
909610,910000,,0.001,,,0.22087792747467755,,,18.387876560211183,1000.0,812.050786229968
,910653,916,,136,6647,,1000.0,-59.98495586,,,
913610,914653,920,0.001,137,6668,0.22119250647723676,1000.0,-58.74554143999999,18.226651496887207,,
914799,915000,,0.001,,,0.2180311914395403,,,18.174069303147338,902.6,793.3261362105608
916799,917842,924,0.001,137,6692,0.22875991497933865,991.89,-59.85464649999999,18.066696449279785,,
919799,920000,,0.001,,,0.4258153061717749,,,17.605407497406006,1000.0,793.9469722688198
920799,921842,928,0.001,137,6720,0.45796564243733884,991.89,-66.63594841999999,18.59863138961792,,
924799,925000,,0.001,,,0.3763431951254606,,,18.494710159301757,1000.0,832.3782653063536
,925842,932,,137,6752,,991.89,-62.85642292000001,,,
928799,929842,936,0.001,137,6772,0.3616355985403061,991.89,-58.43696836,18.813714916229248,,
929799,930000,,0.001,,,0.3387190517485142,,,18.82177558517456,1000.0,846.7763438344002
932799,933842,940,0.001,137,6801,0.30689700788259505,991.89,-55.364589779999996,19.02972311401367,,
934799,935000,,0.001,,,0.3077823791950941,,,19.062086334228514,1000.0,770.7214700132608
936799,937842,944,0.001,137,6832,0.29374730560183526,991.89,-76.19730706,18.937585880279542,,
939799,940000,,0.001,,,0.3124442743062973,,,18.856016361236573,1000.0,899.2765110611915
940799,941842,948,0.001,137,6860,0.28447993405163285,991.89,-76.53028249,18.780321403503418,,
944799,945000,,0.001,,,0.28144467540085316,,,18.71636222076416,1000.0,892.4768122494221
,945842,952,,137,6888,,991.89,-73.17901477000001,,,
948799,949842,956,0.001,137,6908,0.2319913543239236,991.89,-73.08430118000001,18.749423503875732,,
949799,950000,,0.001,,,0.27886013750731947,,,18.863255470275877,1000.0,788.074992069602
952799,953842,960,0.001,137,6941,0.278571053147316,991.89,-78.08920527000001,19.233964725494385,,
954799,955000,,0.001,,,0.2980634039565921,,,19.249402500152588,1000.0,903.6296728551388
956799,957842,964,0.001,137,6974,0.2745546599775553,991.89,-77.88683289,19.208587600708007,,
959799,960000,,0.001,,,0.30848273406922816,,,19.636144870758056,1000.0,862.1013378411532
960799,961842,968,0.001,137,7010,0.3309533591717482,991.89,-78.32920978,19.991580917358398,,
964799,965000,,0.001,,,0.30672177229821684,,,20.533365898132324,1000.0,837.3060685873031
,965842,972,,137,7042,,991.89,-78.63801407,,,
967819,968862,976,0.001,137,7060,0.28096458357572557,982.09,-77.84194391,20.557610034942627,,
969819,970000,,0.001,,,0.3407578887194395,,,20.62884981918335,1000.0,912.0103389441967
971819,972862,980,0.001,137,7099,0.3874160801023245,982.09,-75.91586493999999,20.678387218475343,,
974819,975000,,0.001,,,0.5032842839956284,,,21.458886138916014,1000.0,888.8291320890188
975819,976862,984,0.001,136,7134,0.5223505289554596,982.09,-80.51317756,21.603649013519288,,
979819,980000,,0.001,,,0.4838510305285454,,,21.251072578430175,1000.0,820.1800305536017
,980862,988,,136,7168,,982.09,-83.60077033999998,,,
983819,984862,992,0.001,136,7192,0.45563599407672883,982.09,-90.13570356,21.013440284729004,,
984819,985000,,0.001,,,0.4449497981369495,,,20.969772590637206,1000.0,760.3191470054677
987819,988862,996,0.001,136,7227,0.4370094276368618,982.09,-88.05120170000002,20.962935188293457,,
989819,990000,,0.001,,,0.42353680785000325,,,21.042001667022706,1000.0,743.2692721769214
991819,992862,1000,0.001,136,7263,0.3781065047681332,982.09,-86.49083556000001,20.964279571533204,,
994819,995000,,0.001,,,0.3620806922018528,,,20.8507981338501,1000.0,890.8288962647318
995819,996862,1004,0.001,136,7301,0.3569342520385981,982.09,-87.18925142999998,20.791456729888917,,
999819,1000000,,0.001,,,0.33293713323771956,,,20.788767993927003,1000.0,850.0984675690531
,1000862,1008,,136,7334,,982.09,-90.26602518000001,,,
1003819,1004862,1012,0.001,136,7356,0.30879681013524535,982.09,-86.27948010000001,21.253603858947756,,
1004819,1005000,,0.001,,,0.3184997231811285,,,21.37514386367798,1000.0,887.3320780903101
1007819,1008862,1016,0.001,136,7387,0.2821457524895668,982.09,-86.81167167999998,21.36393489456177,,
1009819,1010000,,0.001,,,0.28367774781584737,,,21.43471463394165,1000.0,667.2824003517628
1011819,1012862,1020,0.001,136,7417,0.27837086987495424,982.09,-91.92816297000002,21.516818313598634,,
1014819,1015000,,0.001,,,0.22038377510756255,,,21.46279916381836,1000.0,733.6484957411885
1015819,1016862,1024,0.001,136,7450,0.2265551814213395,990.2,-92.01696998999999,21.410376316070558,,
1019819,1020000,,0.001,,,0.22579610008746387,,,20.874387214660644,1000.0,837.9832537062466
,1020862,1028,,136,7482,,990.2,-84.79291296,,,
1023819,1024862,1032,0.001,136,7505,0.274365522608161,990.2,-81.50349439,21.61127944946289,,
1024819,1025000,,0.001,,,0.30915546913444997,,,21.92324104309082,1000.0,218.34044122098786
1027819,1028862,1036,0.001,136,7538,0.4309039111286402,990.2,-93.89513288,22.699386821746828,,
1029819,1030000,,0.001,,,0.34860711301863195,,,22.615578048706055,1000.0,795.1457274286659
1031819,1032862,1040,0.001,136,7572,0.27201863814890387,990.2,-100.0719751,22.215290424346925,,
1034819,1035000,,0.001,,,0.25665548600256444,,,22.03435205078125,1000.0,895.9715444147587
1035819,1036862,1044,0.001,136,7607,0.2765870802104473,990.2,-76.99633239999999,21.971231815338136,,
1039819,1040000,,0.001,,,0.28814845624566077,,,21.88088596343994,1000.0,708.9504957050085
,1040862,1048,,136,7641,,990.2,-80.78248296000001,,,
1043819,1044862,1052,0.001,136,7665,0.21382315827906132,990.2,-84.29035118,21.457642024993895,,
1044819,1045000,,0.001,,,0.21045957423001527,,,21.419418468475342,1000.0,774.9935720741748
1047819,1048862,1056,0.001,136,7701,0.2079869916215539,990.2,-83.74397558999999,21.792369159698488,,
1049819,1050000,,0.001,,,0.23616977901011704,,,21.874387161254884,1000.0,863.1527282252907
1051819,1052862,1060,0.001,136,7738,0.28565139362215997,990.2,-79.92434990999999,21.96241558074951,,
1054819,1055000,,0.001,,,0.25403785824775693,,,21.725019180297853,1000.0,762.0421077459818
1055819,1056862,1064,0.001,136,7770,0.24505834574997426,990.2,-83.05768652,21.70439752960205,,
1059819,1060000,,0.001,,,0.23689187429845332,,,21.665353610992433,1000.0,854.6014092087746
,1060862,1068,,135,7802,,990.2,-83.58583072000002,,,
1063819,1064862,1072,0.001,136,7825,0.18129743649810554,990.2,-82.89774822999998,22.073656814575195,,
1064819,1065000,,0.001,,,0.17050332517176867,,,22.080081966400147,1000.0,819.089463892579
1067819,1068862,1076,0.001,136,7857,0.1902525421231985,1000.0,-83.92952933000001,21.992148136138916,,
1069819,1070000,,0.001,,,0.18802295975387096,,,21.65963896560669,1000.0,826.4953003972769
1071819,1072862,1080,0.001,135,7891,0.19818371905386448,1000.0,-86.33804866,21.42981745147705,,
1074819,1075000,,0.001,,,0.20172164332121612,,,21.340040004730223,1000.0,848.9478062391281
1075819,1076862,1084,0.001,135,7926,0.1767843790575862,1000.0,-84.35414692999998,21.26505040359497,,
1079819,1080000,,0.001,,,0.17585056091845036,,,21.277603004455568,1000.0,923.2496909350157
,1080862,1088,,135,7960,,1000.0,-83.72357014,,,
1083819,1084862,1092,0.001,135,7983,0.2038095958083868,1000.0,-81.96945788000001,21.54032023239136,,
1084819,1085000,,0.001,,,0.23205520628392695,,,21.68929183578491,1000.0,810.2956285625696
1087819,1088862,1096,0.001,135,8016,0.1825325313284993,1000.0,-82.93344444,21.784925632476806,,
1089819,1090000,,0.001,,,0.16013406027853488,,,21.704879680633546,1000.0,878.6198893845082
1091819,1092862,1100,0.001,135,8050,0.1432871774956584,1000.0,-82.68176834,21.45187319946289,,
1094819,1095000,,0.001,,,0.1916525377035141,,,21.317827178955078,1000.0,828.2051545709371
1095819,1096862,1104,0.001,135,8085,0.2117004903703928,1000.0,-80.87247792000001,21.28161542892456,,
1099819,1100000,,0.001,,,0.1958030752465129,,,20.908255878448486,1000.0,849.2134019345045
,1100862,1108,,135,8118,,1000.0,-79.27229615,,,
1103819,1104862,1112,0.001,135,8141,0.20464832325279714,1000.0,-82.81869788,20.72344974899292,,
1104819,1105000,,0.001,,,0.18530158795416354,,,20.714503421783448,1000.0,835.9237595066428
1107819,1108862,1116,0.001,135,8175,0.1638852857351303,1000.0,-85.4527653,20.647455192565918,,
1109819,1110000,,0.001,,,0.16668170984834432,,,20.891791080474853,1000.0,875.2572555124759
1111819,1112862,1120,0.001,135,8208,0.17640942176431418,1000.0,-80.16167545,20.988023292541502,,
1114819,1115000,,0.001,,,0.15438379426300525,,,21.029289001464843,1000.0,920.8990266643465
1115819,1116862,1124,0.001,135,8241,0.15872438780218362,1000.0,-76.29877248999999,20.98702501296997,,
1119819,1120000,,0.001,,,0.14633723852038383,,,20.857600063323975,1000.0,901.2146688133478
,1120862,1128,,135,8272,,1000.0,-70.93143494,,,
1123819,1124862,1132,0.001,135,8294,0.141218363404274,1000.0,-68.94415738999999,20.786852027893065,,
1124819,1125000,,0.001,,,0.14402055618911982,,,20.76752512359619,1000.0,879.8494430922904
1127819,1128862,1136,0.001,135,8326,0.16193315003067255,1000.0,-55.123876849999995,20.695563186645508,,
1129819,1130000,,0.001,,,0.15702171333879233,,,20.40200157928467,1000.0,916.1993392974139
1131819,1132862,1140,0.001,135,8358,0.16826213865727185,1000.0,-45.492082960000005,20.269081649780272,,
1134819,1135000,,0.001,,,0.16314116447418928,,,19.96964759063721,1000.0,933.2547075688839
1135819,1136862,1144,0.001,135,8391,0.15541524063423276,1000.0,-44.42665557,19.779337467193603,,
1139819,1140000,,0.001,,,0.1123419502750039,,,19.287674285888674,1000.0,941.9630382418633
,1140862,1148,,135,8423,,1000.0,-37.835553940000004,,,
1143819,1144862,1152,0.001,135,8446,0.14735120329260826,1000.0,-32.698689910000006,19.072531700134277,,
1144819,1145000,,0.001,,,0.1765638076364994,,,19.061836055755617,1000.0,932.5503953620791
1147819,1148862,1156,0.001,135,8479,0.2704010507687926,1000.0,-30.031259069999997,19.182297035217285,,
1149819,1150000,,0.001,,,0.24358329803496598,,,19.208959800720216,1000.0,835.6697930753231
1151819,1152862,1160,0.001,135,8512,0.2073443615436554,1000.0,-29.599435249999996,19.27468521118164,,
1154819,1155000,,0.001,,,0.19220882041752338,,,19.41287391281128,1000.0,888.7869439810514
1155819,1156862,1164,0.001,135,8548,0.20678704096376896,1000.0,-25.344322439999996,19.456478843688966,,
1159819,1160000,,0.001,,,0.2492950785011053,,,19.66758214187622,1000.0,783.3368197023868
,1160862,1168,,135,8584,,1000.0,-27.2724309,,,
1163819,1164862,1172,0.001,135,8606,0.1893933656513691,1000.0,-31.542568129999996,19.568384456634522,,
1164819,1165000,,0.001,,,0.1745163927525282,,,19.533227306365966,1000.0,916.8794780552387
1167819,1168862,1176,0.001,135,8638,0.15255719535052775,1000.0,-30.352546930000003,19.430261821746825,,
1169819,1170000,,0.001,,,0.143625080101192,,,19.283471626281738,1000.0,922.9447633475065
1171819,1172862,1180,0.001,135,8670,0.12652685374766587,1000.0,-27.839897629999996,19.066177555084227,,
1174819,1175000,,0.001,,,0.11480124088004232,,,18.728290954589845,1000.0,878.8811793386936
1175819,1176862,1184,0.001,135,8702,0.11169513476639986,1000.0,-25.774681010000005,18.65612005996704,,
1179819,1180000,,0.001,,,0.12128780809044838,,,18.240620330810547,1000.0,904.2164254963398
,1180862,1188,,135,8740,,1000.0,-25.82971576,,,
1183819,1184862,1192,0.001,135,8761,0.10956025696545839,1000.0,-19.594341010000004,17.86456321334839,,
1184819,1185000,,0.001,,,0.11749346197769046,,,17.815578010559083,1000.0,966.2515984356403
1187819,1188862,1196,0.001,135,8797,0.1343962709158659,1000.0,-13.948418299999998,17.79431370162964,,
1189819,1190000,,0.001,,,0.16333996906876563,,,17.945796325683595,1000.0,922.3741585969925
1191819,1192862,1200,0.001,135,8834,0.18217540859431028,1000.0,-12.06400327,18.0027795753479,,
1194819,1195000,,0.001,,,0.17621079614758492,,,17.970560581207277,1000.0,887.9134336173535
1195819,1196862,1204,0.001,134,8872,0.1786973780617118,1000.0,-11.414178550000004,17.991375076293945,,
1199819,1200000,,0.001,,,0.1741125718727708,,,18.006075801849367,1000.0,937.8036679446698
,1200862,1208,,134,8912,,1000.0,-11.309741550000002,,,
1203819,1204862,1212,0.001,134,8933,0.1688511627689004,1000.0,-4.57713101,17.866721126556396,,
1204819,1205000,,0.001,,,0.16790219766646625,,,17.771644351959228,1000.0,934.5924947619438
1207819,1208862,1216,0.001,134,8968,0.14040375240892172,1000.0,0.29037957000000014,17.419480598449706,,
1209819,1210000,,0.001,,,0.1308043554648757,,,17.212151790618897,1000.0,805.4233338832855
1211819,1212862,1220,0.001,134,9001,0.12925129321962595,1000.0,-1.7107264299999998,17.037132774353026,,
1214819,1215000,,0.001,,,0.120328298214823,,,16.732251556396484,1000.0,901.166164124012
1215819,1216862,1224,0.001,134,9033,0.10779160314425826,1000.0,-2.4565851100000002,16.647833194732666,,
1219819,1220000,,0.001,,,0.09524619273468853,,,16.373382942199708,1000.0,918.5599596977233
,1220862,1228,,134,9067,,1000.0,-4.170475079999999,,,
1223819,1224862,1232,0.001,134,9089,0.07730989598482847,1000.0,-1.7467135099999993,16.0734303150177,,
1224819,1225000,,0.001,,,0.0786114452444017,,,16.00252276420593,1000.0,947.1590905845165
1227819,1228862,1236,0.001,134,9121,0.07264471816271544,1000.0,1.5516269700000003,15.819932014465332,,
1229819,1230000,,0.001,,,0.07466059692949056,,,15.691506177902221,1000.0,969.3787869811058
1231819,1232862,1240,0.001,134,9152,0.07702659254521131,1000.0,3.1943089099999997,15.574883546829223,,
1234819,1235000,,0.001,,,0.07576863792911172,,,15.37103381538391,1000.0,954.0916068196296
1235819,1236862,1244,0.001,134,9183,0.07430328425019979,1000.0,4.802709490000001,15.306265436172485,,
1239819,1240000,,0.001,,,0.07460433873161673,,,15.177113899230957,1000.0,937.5581290364265
,1240862,1248,,134,9223,,1000.0,5.261547190000001,,,
1243819,1244862,1252,0.001,134,9266,0.08106197291240096,1000.0,6.6269497400000015,15.157384168624878,,
1244819,1245000,,0.001,,,0.07649046679586172,,,15.148895557403565,1000.0,959.6227056026459
1247819,1248862,1256,0.001,134,9311,0.07418769264221191,1000.0,8.101859610000002,15.103484457015991,,
1249819,1250000,,0.001,,,0.07208609307929874,,,15.075922452926635,1000.0,969.371563488245
1251819,1252862,1260,0.001,133,9362,0.07646044572070242,1000.0,11.35293167,15.00646135520935,,
1254819,1255000,,0.001,,,0.08282961489260196,,,14.982439191818237,1000.0,939.4231611728668
1255819,1256862,1264,0.001,133,9415,0.08763908523321151,1000.0,12.60431262,14.960439342498779,,
1259819,1260000,,0.001,,,0.15815016064792872,,,15.200212692260742,1000.0,970.1145376384259
,1260862,1268,,132,9482,,1000.0,19.50505051,,,
1263819,1264862,1272,0.001,132,9520,0.4230043160021305,1000.0,26.68526292999999,15.896109189987182,,
1264819,1265000,,0.001,,,0.3625072322487831,,,15.852981199264526,1000.0,955.7155086301267
1267819,1268862,1276,0.001,132,9589,0.20997394156455992,1000.0,29.46127589999999,16.03586553955078,,
1269819,1270000,,0.001,,,0.25841286063939334,,,16.27440661239624,1000.0,907.8995010495186
1271819,1272862,1280,0.001,132,9639,0.36169114130735397,1000.0,27.786046819999992,16.57881683731079,,
1274819,1275000,,0.001,,,0.4928883217871189,,,17.123280349731445,1000.0,828.5221819678321
1275819,1276862,1284,0.001,131,9677,0.5108055213838816,1000.0,27.94759572,17.32156754684448,,
1279819,1280000,,0.001,,,0.4227052875906229,,,17.84339294052124,1000.0,919.0137620687485
,1280862,1288,,131,9720,,1000.0,28.98866647,,,
1283819,1284862,1292,0.001,131,9747,0.3921578951254487,1000.0,19.76450434,17.987659412384033,,
1284819,1285000,,0.001,,,0.3867053169310093,,,18.005012496948243,1000.0,893.9352159053087
1287819,1288862,1296,0.001,131,9785,0.39395209620893,1000.0,18.711275060000002,18.461587566375734,,
1289819,1290000,,0.001,,,0.41606540067493913,,,18.683318431854246,925.5,786.5899844100117
1291819,1292862,1300,0.001,131,9820,0.326880057066679,1000.0,17.161592990000003,18.567612297058105,,
1294819,1295000,,0.001,,,0.356334133207798,,,18.320913578033448,1000.0,932.384364014864
1295819,1296862,1304,0.001,131,9857,0.3564146134629846,1000.0,18.311043360000003,18.264466529846192,,
1299819,1300000,,0.001,,,0.366306436881423,,,17.984099678039552,1000.0,944.5600819110871
,1300862,1308,,131,9889,,1000.0,20.14273223,,,
1303819,1304862,1312,0.001,131,9911,0.4009627609401941,1000.0,19.955419459999995,17.70000464630127,,
1304819,1305000,,0.001,,,0.38163794289529324,,,17.702722148895262,1000.0,928.5312525972724
1307819,1308862,1316,0.001,131,9945,0.305995816513896,1000.0,19.60761089,17.662874431610106,,
1309819,1310000,,0.001,,,0.2551267269104719,,,17.576542572021484,1000.0,949.8272572517395
1311819,1312862,1320,0.001,131,9977,0.23047489129751922,1000.0,23.39971819,17.31994711303711,,
1314819,1315000,,0.001,,,0.20592354533076287,,,16.97248434448242,1000.0,701.6091730633009
1315819,1316862,1324,0.001,131,10009,0.20394323347508908,1000.0,24.29562358,16.835129249572756,,
1319819,1320000,,0.001,,,0.1505307367518544,,,16.497299207687377,1000.0,940.0035527065396
,1320862,1328,,131,10044,,1000.0,27.108881430000007,,,
1323819,1324862,1332,0.001,131,10067,0.15312308439612388,1000.0,28.846097960000005,16.093215459823607,,
1324819,1325000,,0.001,,,0.15363114136829972,,,16.028780920028687,1000.0,953.8425170838833
1327819,1328862,1336,0.001,131,10101,0.14320657857507468,1000.0,28.521502390000002,15.750130081176758,,
1329847,1330000,,0.001,,,0.1508574259600469,,,15.542421204703194,1000.0,967.0730855375529
1330847,1331890,1340,0.001,131,10128,0.14294702132791282,990.28,27.16809898,15.586274032592774,,
1334847,1335000,,0.001,,,0.11849342419952154,,,15.325347173690796,1000.0,952.0159813404083
,1335890,1344,,131,10161,,990.28,26.792495930000005,,,
1338847,1339890,1348,0.001,131,10185,0.11573437025770544,990.28,26.817898640000003,15.090886421203614,,
1339847,1340000,,0.001,,,0.11943803184106946,,,15.054215490341187,1000.0,960.2060488760471
1342847,1343890,1352,0.001,131,10216,0.11952544070035219,990.28,26.883028539999994,14.964472539901733,,
1344847,1345000,,0.001,,,0.11842150017246604,,,14.894197174072266,1000.0,955.4739037752151
1346847,1347890,1356,0.001,131,10256,0.1430512153506279,990.28,26.977966419999998,14.893854734420776,,
1349847,1350000,,0.001,,,0.12620596044510604,,,14.797228416442872,1000.0,939.0404774963856
1350847,1351890,1360,0.001,131,10293,0.12410275461152195,990.28,25.95327716,14.799901094436645,,
