rollout/ep_rew_mean,time/episodes,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/ent_coef_loss,train/actor_loss,train/learning_rate,train/ent_coef,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
-8.2607815,4,26,675,0,6.5,,,,,,,,
-7.82305375,8,53,682,0,6.625,,,,,,,,
-7.425640833333333,12,79,714,0,6.583333333333333,,,,,,,,
-7.7600434375,16,102,651,0,6.375,0.0,-6.018670082092285,0.0003,1.0,1,23.432878494262695,,
-7.290744999999999,20,124,301,0,6.2,-0.13279607892036438,-12.96136474609375,0.0003,0.9933833479881287,23,17.316905975341797,,
-7.021035500000001,24,144,227,0,6.0,-0.25467848777770996,-12.475862503051758,0.0003,0.9873834252357483,43,17.951343536376953,,
-6.883865214285715,28,167,188,0,5.964285714285714,-0.39492425322532654,-12.96359920501709,0.0003,0.9805395007133484,66,18.91628646850586,,
-7.21481978125,32,196,160,1,6.125,-0.5705420970916748,-13.185004234313965,0.0003,0.9719937443733215,95,15.971014022827148,,
-7.1529771944444445,36,216,149,1,6.0,-0.6920696496963501,-13.75273323059082,0.0003,0.9661474227905273,115,15.195852279663086,,
-7.036332450000001,40,234,142,1,5.85,-0.7990360856056213,-13.907093048095703,0.0003,0.9609206318855286,133,11.811233520507812,,
-7.020539818181818,44,260,133,1,5.909090909090909,-0.9542864561080933,-13.855106353759766,0.0003,0.9534364342689514,159,10.919231414794922,,
-6.956221645833334,48,285,126,2,5.9375,-1.0984634160995483,-14.880744934082031,0.0003,0.9463245272636414,184,6.0061726570129395,,
-6.715611961538461,52,303,124,2,5.826923076923077,-1.1970269680023193,-14.859670639038086,0.0003,0.9412466883659363,202,3.9800071716308594,,
-6.543794714285714,56,321,121,2,5.732142857142857,-1.3116934299468994,-15.234800338745117,0.0003,0.9362117648124695,220,3.847100257873535,,
-6.405380766666665,60,345,118,2,5.75,-1.4515033960342407,-15.440740585327148,0.0003,0.9295368790626526,244,3.882688522338867,,
-6.339811546875,64,370,116,3,5.78125,-1.6008915901184082,-15.789470672607422,0.0003,0.9226375818252563,269,2.7459216117858887,,
-6.166174985294118,68,386,115,3,5.676470588235294,-1.6958204507827759,-16.152164459228516,0.0003,0.918246328830719,285,2.274123191833496,,
-6.2053025277777785,72,413,112,3,5.736111111111111,-1.8571391105651855,-16.650781631469727,0.0003,0.9108741879463196,312,2.7583682537078857,,
-6.19991552631579,76,441,110,3,5.802631578947368,-2.0246410369873047,-16.902610778808594,0.0003,0.9032918810844421,340,2.959813117980957,,
-6.112538387500001,80,460,109,4,5.75,-2.128265380859375,-16.556167602539062,0.0003,0.898179292678833,359,2.8224101066589355,,
-6.051608916666668,84,484,108,4,5.761904761904762,-2.2772650718688965,-16.916675567626953,0.0003,0.8917645215988159,383,2.307882308959961,,
-5.977610079545456,88,510,107,4,5.795454545454546,-2.429743766784668,-17.41006088256836,0.0003,0.8848700523376465,409,2.090273857116699,,
-5.992385163043477,92,540,105,5,5.869565217391305,-2.6010689735412598,-17.507465362548828,0.0003,0.8769921660423279,439,2.2882065773010254,,
-5.880847895833334,96,559,105,5,5.822916666666667,-2.69262957572937,-16.894031524658203,0.0003,0.8720361590385437,458,2.645203113555908,,
-5.833853620000001,100,584,104,5,5.84,-2.8514955043792725,-17.205110549926758,0.0003,0.8655633330345154,483,2.171192169189453,,
-5.75274503,104,610,103,5,5.84,-3.0005569458007812,-17.696176528930664,0.0003,0.8588727116584778,509,2.6861846446990967,,
-5.618101239999999,108,631,103,6,5.78,-3.125903367996216,-17.584136962890625,0.0003,0.8535121083259583,530,2.102423667907715,,
-5.5626900699999995,112,656,102,6,5.77,-3.2730116844177246,-18.017723083496094,0.0003,0.8471851348876953,555,1.9790033102035522,,
-5.408441149999999,116,674,102,6,5.72,-3.35797381401062,-16.844980239868164,0.0003,0.842667281627655,573,2.013888359069824,,
-5.40362255,120,706,101,6,5.82,-3.5428147315979004,-17.387348175048828,0.0003,0.8347029685974121,605,1.9398704767227173,,
-5.2766090499999985,124,724,101,7,5.8,-3.624997615814209,-18.937393188476562,0.0003,0.8302571177482605,623,2.0574254989624023,,
-5.162987179999999,128,747,101,7,5.8,-3.7951698303222656,-17.801054000854492,0.0003,0.8246164321899414,646,1.6478058099746704,,
-4.961736420000001,132,776,101,7,5.8,-3.9905500411987305,-17.54393768310547,0.0003,0.8175656199455261,675,2.015625238418579,,
-4.91798651,136,810,100,8,5.94,-4.1115803718566895,-17.514263153076172,0.0003,0.8093847036361694,709,1.9395055770874023,,
-4.8818574,140,834,99,8,6.0,-4.252913475036621,-17.682723999023438,0.0003,0.8036555647850037,733,2.0897293090820312,,
-4.74280739,144,852,99,8,5.92,-4.366209983825684,-18.123077392578125,0.0003,0.7993881702423096,751,1.9239649772644043,,
-4.66056124,148,878,99,8,5.93,-4.502921104431152,-17.374858856201172,0.0003,0.7932575345039368,777,2.2644035816192627,,
-4.6523268,152,901,98,9,5.98,-4.614006042480469,-18.092811584472656,0.0003,0.787881076335907,800,1.8163660764694214,,
-4.68550656,156,924,98,9,6.03,-4.758755683898926,-19.10623550415039,0.0003,0.7825503945350647,823,2.124166965484619,,
