train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
1.9024453163146973,55.75,0.9643004536628723,-11.261486053466797,-24.579454,223,-0.48900529742240906,144,4,1,0.0003,122,,
1.8384617567062378,59.625,0.8936401605606079,-14.067276000976562,-32.226987625,477,-1.5081901550292969,102,8,4,0.0003,376,,
1.7530745267868042,217.16666666666666,0.4777681231498718,-32.328468322753906,-118.73478458333334,2606,-9.034687042236328,84,12,30,0.0003,2505,,
2.4556994438171387,240.5625,0.3334656357765198,-35.38538360595703,-142.957364875,3849,-12.817948341369629,84,16,45,0.0003,3748,,
4.320239543914795,207.5,0.3057447671890259,-35.42938995361328,-128.2753045,4150,-13.697896957397461,83,20,49,0.0003,4049,,
3.014531135559082,,0.23982805013656616,-35.47981262207031,,5000,-15.2607421875,,,,0.0003,4899,810.0,-455.9343406632717
2.6996774673461914,221.5,0.21922841668128967,-33.96486282348633,-141.22844479166665,5316,-16.269424438476562,69,24,76,0.0003,5215,,
2.9433398246765137,236.5,0.1518426090478897,-31.128904342651367,-151.6490962142857,6622,-18.45266342163086,72,28,91,0.0003,6521,,
3.7732598781585693,217.53125,0.13825853168964386,-30.63953399658203,-140.90519665624998,6961,-19.00131607055664,72,32,95,0.0003,6860,,
2.620224952697754,198.94444444444446,0.13073527812957764,-29.766319274902344,-128.41702216666664,7162,-18.500280380249023,72,36,98,0.0003,7061,,
2.7852416038513184,209.45,0.09349031746387482,-25.085676193237305,-136.335012375,8378,-19.850677490234375,73,40,113,0.0003,8277,,
2.488859176635742,203.70454545454547,0.07957252115011215,-23.72696304321289,-133.2278530227273,8963,-18.969736099243164,74,44,120,0.0003,8862,,
3.25783371925354,,0.06022489815950394,-20.533788681030273,,10000,-18.90243911743164,,,,0.0003,9899,573.4,-85.31486093639178
2.3711228370666504,211.25,0.05800763890147209,-20.634689331054688,-134.290875,10140,-18.477781295776367,70,48,142,0.0003,10039,,
2.5944952964782715,223.1153846153846,0.039610471576452255,-15.618855476379395,-135.1169758076923,11602,-17.531375885009766,72,52,160,0.0003,11501,,
1.9672185182571411,238.57142857142858,0.025592276826500893,-12.184504508972168,-132.35531417857143,13360,-14.577710151672363,73,56,181,0.0003,13259,,
