train/critic_loss,rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
0.7936643362045288,273.0,0.7435566782951355,-23.218887329101562,-117.69946949999999,1092,-3.950453281402588,92,4,11,0.0003,991,,
1.7391250133514404,406.875,0.39321231842041016,-37.85132598876953,-218.160437875,3255,-11.559502601623535,84,8,38,0.0003,3154,,
1.6129400730133057,365.75,0.2827507257461548,-39.401424407958984,-210.29874041666667,4389,-14.628118515014648,84,12,51,0.0003,4288,,
1.4306042194366455,,0.2373206466436386,-38.9624137878418,,5000,-16.515466690063477,,,,0.0003,4899,775.0,120.96089214391831
2.1055450439453125,343.0625,0.2062927633523941,-38.74773406982422,-199.943811875,5489,-17.785594940185547,72,16,75,0.0003,5388,,
1.9478479623794556,378.9,0.1133824810385704,-33.54453659057617,-226.21781785,7578,-20.754091262817383,76,20,99,0.0003,7477,,
1.3782273530960083,365.125,0.08153309673070908,-29.565601348876953,-215.8925880416667,8763,-22.941770553588867,77,24,112,0.0003,8662,,
1.2249163389205933,,0.05802991986274719,-25.54978370666504,,10000,-22.090227127075195,,,,0.0003,9899,74.0,-1.606830014125444
1.3503676652908325,396.10714285714283,0.04325084388256073,-22.563426971435547,-227.0597197142857,11091,-21.917057037353516,79,28,139,0.0003,10990,,
1.2248387336730957,397.4375,0.028343619778752327,-18.278614044189453,-212.91648209375,12718,-19.518957138061523,81,32,156,0.0003,12617,,
1.2262465953826904,361.1666666666667,0.02639371156692505,-17.789216995239258,-191.4894619722222,13002,-20.16665267944336,81,36,159,0.0003,12901,,
1.3130980730056763,363.2,0.018343519419431686,-14.712769508361816,-174.904939625,14528,-13.938986778259277,82,40,175,0.0003,14427,,
1.159986972808838,,0.01653335429728031,-14.10769271850586,,15000,-11.086963653564453,,,,0.0003,14899,303.0,45.53027815184614
0.8477621674537659,366.29545454545456,0.013149866834282875,-12.936746597290039,-156.41133627272725,16117,-6.815051078796387,81,44,197,0.0003,16016,,
0.860990583896637,371.0208333333333,0.010253239423036575,-11.79172134399414,-133.9011482916667,17809,-2.742570400238037,82,48,216,0.0003,17708,,
1.1729934215545654,,0.009879890829324722,-12.011859893798828,,20000,0.05050170421600342,,,,0.0003,19899,906.1,332.6198755644815
0.7639979124069214,401.1923076923077,0.01027101743966341,-12.085234642028809,-101.98380105769232,20862,0.7902985215187073,79,52,261,0.0003,20761,,
1.0389329195022583,427.2857142857143,0.011600540019571781,-14.29123306274414,-70.4784532857143,23928,1.0954880714416504,80,56,296,0.0003,23827,,
1.2362616062164307,,0.012103352695703506,-14.759220123291016,,25000,0.1349218785762787,,,,0.0003,24899,884.1,517.7887214379189
1.24459969997406,439.51666666666665,0.012513417750597,-15.917933464050293,-44.262539483333356,26371,1.548446536064148,78,60,336,0.0003,26270,,
2.070136547088623,450.75,0.012960834428668022,-17.865102767944336,-24.099170875000006,28848,-0.51966392993927,79,64,363,0.0003,28747,,
1.150603175163269,,0.012900752946734428,-19.432395935058594,,30000,-1.0597035884857178,,,,0.0003,29899,769.0,380.4495230411092
1.1498125791549683,483.05882352941177,0.012965289875864983,-20.872446060180664,1.6441797647058753,32848,-1.99314546585083,78,68,416,0.0003,32747,,
1.7298133373260498,,0.013155085034668446,-23.370637893676758,,35000,0.25176969170570374,,,,0.0003,34899,490.8,258.51731235132536
1.7005088329315186,501.90277777777777,0.01323821023106575,-23.447444915771484,22.951946902777774,36137,0.9723377227783203,78,72,460,0.0003,36036,,
2.0114364624023438,522.6184210526316,0.013085123151540756,-25.581146240234375,46.77423999999999,39719,-0.06008470058441162,79,76,500,0.0003,39618,,
1.5331194400787354,,0.013142752461135387,-26.564937591552734,,40000,-0.9977517127990723,,,,0.0003,39899,719.9,310.7281734188826
1.3805890083312988,522.675,0.013187210075557232,-27.240718841552734,56.499224112499995,41814,0.81999272108078,78,80,533,0.0003,41713,,
1.5625393390655518,535.2738095238095,0.01338135078549385,-29.726627349853516,71.2361995,44963,1.2812235355377197,79,84,568,0.0003,44862,,
1.7042096853256226,,0.013375098817050457,-29.054584503173828,,45000,0.2870970666408539,,,,0.0003,44899,911.0,546.322499913014
1.5542091131210327,547.1931818181819,0.013508415780961514,-29.720748901367188,83.6526026590909,48153,-2.4839677810668945,77,88,621,0.0003,48052,,
1.786557674407959,,0.013518165796995163,-31.392261505126953,,50000,-0.09344431757926941,,,,0.0003,49899,794.0,501.12359838939153
1.549224853515625,557.7934782608696,0.013360654935240746,-31.798513412475586,95.19100705434782,51317,0.7793118357658386,75,92,678,0.0003,51216,,
1.6887377500534058,,0.013604000210762024,-34.36423110961914,,55000,1.3867300748825073,,,,0.0003,54899,738.4,552.8725079225202
1.6640124320983887,573.6458333333334,0.013568886555731297,-33.08049774169922,118.24975498958334,55070,1.4870638847351074,74,96,738,0.0003,54969,,
1.7413474321365356,582.83,0.0135798966512084,-35.26704406738281,137.89077014,58283,-0.2506135106086731,74,100,780,0.0003,58182,,
1.6422245502471924,,0.013334610499441624,-37.039703369140625,,60000,-0.23925095796585083,,,,0.0003,59899,476.6,347.4892737069975
1.4295353889465332,598.64,0.013309403322637081,-37.32859802246094,164.57378204,60956,0.09090116620063782,74,104,820,0.0003,60855,,
2.621349334716797,598.16,0.013167109340429306,-38.194122314453125,193.86918995000005,63071,-0.5292187333106995,74,108,846,0.0003,62970,,
3.1265010833740234,,0.013237143866717815,-39.18209457397461,,65000,-0.15192538499832153,,,,0.0003,64899,741.0,614.1010630734581
