time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
,0.5108936658650637,,284418,,-48.97015919494629,285000,,0.001,,763.5775411717593,1000.0
162,0.5194397564232349,1770,287418,296,-48.9109437866211,288418,784.2292267999999,0.001,1000.0,,
,0.5194929521828889,,289418,,-48.61716287231445,290000,,0.001,,875.9808718657121,1000.0
162,0.5575929068773985,1796,291418,300,-48.50085089874268,292418,782.0507534699999,0.001,1000.0,,
,0.5632840394228696,,294418,,-48.15805192565918,295000,,0.001,,268.3856509998386,1000.0
162,0.583684946000576,1823,295418,304,-47.830053985595704,296418,766.6575793499999,0.001,1000.0,,
,0.4583084701150656,,299418,,-47.990382087707516,300000,,0.001,,884.5042605929077,1000.0
162,,1848,,308,,300418,749.62320504,,1000.0,,
163,0.4285814539045095,1867,303418,312,-48.466603843688965,304418,748.66046872,0.001,1000.0,,
,0.43610249732434747,,304418,,-48.508363861083986,305000,,0.001,,840.0868274650536,1000.0
162,0.46881379893422126,1893,307418,316,-48.46078584289551,308418,746.5590356,0.001,1000.0,,
,0.5439104231595993,,309418,,-48.09801188659668,310000,,0.001,,863.7957800598815,1000.0
162,0.5812585227787495,1919,311418,320,-48.110557571411135,312418,748.67385859,0.001,1000.0,,
,0.5059636332839728,,314418,,-48.21029684448242,315000,,0.001,,836.7309170007705,1000.0
162,0.5218246845752,1946,315418,324,-48.47344844818115,316418,745.20934025,0.001,1000.0,,
,0.6347646545469761,,319418,,-48.471243156433104,320000,,0.001,,809.8224380478263,1000.0
162,,1972,,328,,320418,776.47427508,,1000.0,,
162,0.6009603992700577,1991,323418,332,-47.71602117156982,324418,775.2285521900001,0.001,1000.0,,
,0.60911284288764,,324418,,-47.29540719604492,325000,,0.001,,852.0336248851847,1000.0
162,0.6107245816886425,2018,327418,336,-47.26275341796875,328418,755.8189077499998,0.001,1000.0,,
,0.5622427381575108,,329418,,-47.48069947814941,330000,,0.001,,668.7888595998287,1000.0
162,0.5394194879084826,2043,331418,340,-47.352376106262206,332418,748.2900667,0.001,1000.0,,
,0.6547834575176239,,334418,,-47.24806228637695,335000,,0.001,,712.4821867269696,1000.0
162,0.721846726924181,2070,335418,344,-46.981622688293456,336418,729.4657704,0.001,1000.0,,
162,0.9284322526156902,2085,338773,348,-43.99440956115723,339773,692.64389236,0.001,993.55,,
,0.9059234077036381,,339773,,-43.23604621124267,340000,,0.001,,-457.0938438131913,1000.0
162,0.859920713275671,2112,342773,352,-42.834494659423825,343773,690.3525299600001,0.001,993.55,,
,0.7721459487974643,,344773,,-42.71776382446289,345000,,0.001,,799.4350442111493,1000.0
162,0.7199999524652958,2137,346773,356,-42.6653677520752,347773,689.2863514699999,0.001,993.55,,
,0.7841688819527626,,349773,,-42.765680450439454,350000,,0.001,,771.2870113029145,1000.0
162,0.7158645465970039,2163,350773,360,-42.62488132476807,351773,679.27071088,0.001,993.55,,
,0.5563576138615608,,354773,,-42.21310187530518,355000,,0.001,,754.8071769937873,1000.0
162,,2189,,364,,355773,673.9158551599999,,993.55,,
162,0.5402624169588089,2208,358773,368,-42.42363932037353,359773,672.8640020500002,0.001,993.55,,
,0.514382566049695,,359773,,-42.66674117279053,360000,,0.001,,709.1099893149919,1000.0
162,0.5533292117267847,2234,362773,372,-43.2921597366333,363773,673.1734381500002,0.001,993.55,,
,0.5667808600366115,,364773,,-43.05276142883301,365000,,0.001,,750.4579628296196,1000.0
162,0.5765075563639402,2261,366773,376,-43.74581655883789,367773,671.72137242,0.001,993.55,,
,0.550331506639719,,369773,,-44.244959991455076,370000,,0.001,,891.1211348578333,1000.0
162,0.5242711705714465,2287,370773,380,-44.10633470153809,371773,673.0277945599998,0.001,993.55,,
,0.5329696657955647,,374773,,-44.29080007171631,375000,,0.001,,877.7241970032453,1000.0
162,,2313,,384,,375773,677.80462327,,993.55,,
162,0.5400253678113223,2332,378773,388,-44.67702663421631,379773,682.3078737200001,0.001,993.55,,
,0.5586370646357536,,379773,,-44.677892456054686,380000,,0.001,,907.9105022516102,1000.0
162,0.6273758570253849,2358,382773,392,-44.488999755859375,383773,681.1449339400002,0.001,993.55,,
,0.6406541252732277,,384773,,-44.54023585510254,385000,,0.001,,837.4405817404389,1000.0
162,0.6112063562422991,2385,386773,396,-44.92719446563721,387773,672.26428348,0.001,993.55,,
,0.619125685453415,,389773,,-45.41042960357666,390000,,0.001,,566.9051680208416,1000.0
162,0.6399508848488331,2411,390773,400,-45.158875526428226,391773,664.47567482,0.001,993.55,,
,0.5357592529505492,,394773,,-45.77587078857422,395000,,0.001,,877.1084268253296,1000.0
162,,2437,,404,,395773,676.8150570900002,,993.55,,
162,0.47237722554802897,2456,398773,408,-46.76538110351562,399773,674.4774579300001,0.001,993.55,,
,0.4655895764529705,,399773,,-46.7346911239624,400000,,0.001,,903.3439914944581,1000.0
162,0.4928959558457136,2483,402773,412,-47.08282890319824,403773,674.2398602000001,0.001,993.55,,
,0.5074157339036465,,404773,,-47.08172368621826,405000,,0.001,,718.0983453277498,1000.0
162,0.5975217727124691,2510,406773,416,-46.681113861083986,407773,667.3413904199999,0.001,993.55,,
,0.49551097564399244,,409773,,-46.607999366760254,410000,,0.001,,724.9208946506493,1000.0
162,0.4473527502417564,2536,410773,420,-46.57330556488037,411773,660.93809327,0.001,993.55,,
,0.4449444792121649,,414773,,-47.014005966186524,415000,,0.001,,876.450734791439,1000.0
162,,2563,,424,,415773,665.75096792,,993.55,,
162,0.5015248253643513,2581,418773,428,-47.07304215240479,419773,670.2921026399999,0.001,993.55,,
,0.5259892719537019,,419773,,-47.058806510925294,420000,,0.001,,801.5017253205181,1000.0
162,0.6350223189592361,2607,422773,432,-47.22905281066895,423773,669.0786678299999,0.001,993.55,,
,0.5542609330415725,,424773,,-47.275872215270994,425000,,0.001,,256.4602371768764,1000.0
162,0.4959453528225422,2634,426773,436,-47.41059972381592,427773,689.20221458,0.001,993.55,,
,0.3828781497627497,,429773,,-47.68779096221924,430000,,0.001,,735.9055587969721,1000.0
162,0.35577193668484686,2659,430773,440,-47.75747428894043,431773,700.59129091,0.001,993.55,,
,0.31121443229168655,,434773,,-48.5924974899292,435000,,0.001,,848.8913259967696,1000.0
162,,2685,,444,,435773,719.64879332,,993.55,,
162,0.32524665911495687,2704,438773,448,-49.45424436187744,439773,760.6973752699997,0.001,1000.0,,
,0.3439048656821251,,439773,,-49.639539909362796,440000,,0.001,,923.9638187170028,1000.0
162,0.35288448064029215,2730,442773,452,-50.07934619140625,443773,765.04609914,0.001,1000.0,,
,0.3341174061149359,,444773,,-50.30182929229736,445000,,0.001,,918.6525885380804,1000.0
162,0.33205159070342777,2756,446773,456,-50.582821098327635,447773,766.46698426,0.001,1000.0,,
,0.31281716164946555,,449773,,-51.053109214782715,450000,,0.001,,872.1991230836138,1000.0
162,0.2990448121279478,2782,450773,460,-51.282394577026366,451773,777.9432021,0.001,1000.0,,
,0.35802564658224584,,454773,,-52.363485244750976,455000,,0.001,,860.7896970175673,1000.0
162,,2809,,464,,455773,801.8677302499999,,1000.0,,
162,0.407895568087697,2827,458773,468,-53.04374883270264,459773,804.9994642800001,0.001,1000.0,,
,0.41271949826180937,,459773,,-53.17731916809082,460000,,0.001,,939.3470603428781,1000.0
162,0.389316954895854,2853,462773,472,-53.56440494537353,463773,811.7984788300001,0.001,1000.0,,
,0.3843031574189663,,464773,,-53.72537399291992,465000,,0.001,,894.6775409057736,1000.0
162,0.3933012121021748,2879,466773,476,-53.8949659576416,467773,814.7740273000003,0.001,1000.0,,
,0.44255125863850114,,469773,,-53.92869735717773,470000,,0.001,,868.4611562058329,1000.0
162,0.43669500650465487,2905,470773,480,-53.95764655303955,471773,813.8761103999999,0.001,1000.0,,
,0.4511079806685448,,474773,,-53.5515320892334,475000,,0.001,,867.7046772997826,1000.0
162,,2931,,484,,475773,812.3098352900001,,1000.0,,
162,0.49577398535609246,2949,478773,488,-52.89512689971924,479773,813.7116981799998,0.001,1000.0,,
,0.48045870004594327,,479773,,-52.76442428588867,480000,,0.001,,869.2501593198627,1000.0
162,0.4844882343411446,2975,482773,492,-52.29350656890869,483773,814.51566003,0.001,1000.0,,
,0.4584761589616537,,484773,,-52.18825720977783,485000,,0.001,,606.0265373641275,1000.0
162,0.44558565467596056,3002,486773,496,-51.88340090179443,487773,818.93856654,0.001,1000.0,,
,0.4762441540658474,,489773,,-51.371165161132815,490000,,0.001,,776.4460120506585,1000.0
162,0.45558605809509756,3028,490773,500,-51.23088592529297,491773,820.8647262199999,0.001,1000.0,,
,0.41840528225898743,,494773,,-51.00125524139404,495000,,0.001,,724.0787912081927,1000.0
162,,3054,,504,,495773,816.3511663699996,,1000.0,,
162,0.4143638407289982,3072,498773,508,-50.85907294464111,499773,836.4690369000001,0.001,1000.0,,
,0.4532662447988987,,499773,,-50.88057582092285,500000,,0.001,,830.3067753011361,1000.0
162,0.44916040733456614,3099,502773,512,-51.08204973602295,503773,835.3110128099999,0.001,1000.0,,
,0.48990542571246626,,504773,,-51.017547973632816,505000,,0.001,,833.5959938496351,1000.0
162,0.48312994800508025,3126,506773,516,-50.85263655090332,507773,843.7330035899998,0.001,1000.0,,
,0.5083881474882365,,509773,,-51.0263152923584,510000,,0.001,,802.4739850880578,1000.0
162,0.47840712033212185,3153,510773,520,-51.16454109954834,511773,851.5269088,0.001,1000.0,,
,0.6265616627335548,,514773,,-50.775337127685546,515000,,0.001,,838.1947225622832,1000.0
162,,3179,,524,,515773,850.9269128899999,,1000.0,,
162,0.916688603490591,3197,518773,528,-48.52567015075684,519773,823.8997556300002,0.001,1000.0,,
,0.8969308170676231,,519773,,-47.929755416870115,520000,,0.001,,738.3091205976904,1000.0
162,0.7598662014007569,3223,522773,532,-46.38204418182373,523773,824.0215127600001,0.001,1000.0,,
,0.7647256888747215,,524773,,-45.27004066467285,525000,,0.001,,447.17381991449804,1000.0
162,0.9003530120551586,3249,526773,536,-44.30191788482666,527773,818.6381577199999,0.001,1000.0,,
,0.9034859279692173,,529773,,-42.75810726165771,530000,,0.001,,552.7912219628691,1000.0
162,0.9340042159557342,3275,530773,540,-42.301217582702634,531773,800.5784357900001,0.001,1000.0,,
,1.0944366690516472,,534773,,-40.993940658569336,535000,,0.001,,768.2420208048076,1000.0
162,,3301,,544,,535773,784.4487721200001,,1000.0,,
162,1.1683048477768898,3319,538773,548,-41.537179985046386,539773,780.0491062599999,0.001,1000.0,,
,1.2111229021549226,,539773,,-41.44986246490478,540000,,0.001,,706.7859116308391,1000.0
162,1.0882131027281283,3345,542773,552,-40.81010900878906,543773,776.7835672300002,0.001,1000.0,,
,0.9884978658258915,,544773,,-41.12379183959961,545000,,0.001,,757.8951006742078,1000.0
162,0.9942475644648076,3371,546773,556,-41.59867037963867,547773,757.7725084400001,0.001,1000.0,,
,0.8630923380553722,,549773,,-41.82153592681885,550000,,0.001,,749.7550418369908,1000.0
162,0.8401784461438656,3398,550773,560,-41.5857596282959,551773,751.93296385,0.001,1000.0,,
162,0.821744321167469,3415,554773,564,-40.77939357757568,554815,729.7888944499999,0.001,990.42,,
,0.7242708887372699,,554850,,-40.85396639506022,555000,,0.001,,548.0177507174492,907.9
162,0.850783544331789,3432,556850,568,-40.51477601623535,557850,699.3057861099999,0.001,980.77,,
,1.2690375264286995,,559850,,-40.696731910705566,560000,,0.001,,633.820562439796,1000.0
162,1.8448058280944823,3459,560850,572,-41.073920616149906,561850,686.9299084300001,0.001,980.77,,
,1.655669626891613,,564850,,-41.902531372070314,565000,,0.001,,727.4774182656344,1000.0
162,,3485,,576,,565850,663.71134439,,980.77,,
162,1.773213328242302,3503,568850,580,-41.12535163116455,569850,635.0516285900001,0.001,980.77,,
,1.6901122156381607,,569850,,-40.441423049926755,570000,,0.001,,196.9374913866981,1000.0
162,1.5255124428868294,3529,572850,584,-39.495507949829104,573850,626.69291865,0.001,980.77,,
,1.6091468824744224,,574850,,-38.682913711547855,575000,,0.001,,603.4572723209858,1000.0
162,2.041754399418831,3555,576850,588,-37.111384460449216,577850,613.88906504,0.001,980.77,,
,2.7421322581768037,,579850,,-34.487592224121094,580000,,0.001,,85.97616577125154,1000.0
162,2.8819320183992385,3581,580850,592,-33.746400970458986,581850,564.10419124,0.001,980.77,,
,1.984887848317623,,584850,,-31.3970129737854,585000,,0.001,,609.154887691536,1000.0
162,,3607,,596,,585850,554.6105929500001,,980.77,,
162,1.809867012500763,3621,587965,600,-29.77036596599378,588965,533.76797477,0.001,971.92,,
,1.8352315883040429,,589965,,-29.753631969451906,590000,,0.001,,210.97798537618945,1000.0
162,1.7468344864845275,3647,591965,604,-30.032144050598145,592965,525.61075914,0.001,971.92,,
,1.8971036293506622,,594965,,-30.770337127685547,595000,,0.001,,469.01656010269653,1000.0
162,1.927325036585331,3673,595965,608,-31.093676891326904,596965,495.1076914899999,0.001,971.92,,
,1.6447481381893159,,599113,,-31.502256618499757,600000,,0.001,,-815.5448055556378,1000.0
162,,3695,,612,,600113,452.97307657,,963.4,,
162,1.5501076284646989,3713,603113,616,-31.724104888916017,604113,410.74192130000006,0.001,963.4,,
,1.4862690612077714,,604113,,-31.83016464614868,605000,,0.001,,-486.0624182904004,1000.0
162,1.7336763355731963,3740,607113,620,-31.571937393188477,608113,353.38253240000006,0.001,963.4,,
,1.8932081729769707,,609113,,-30.878385040283202,610000,,0.001,,299.2204939760268,1000.0
162,1.844202321767807,3766,611113,624,-30.958838806152343,612113,324.61767040000007,0.001,963.4,,
,1.824812154352665,,614113,,-32.11456074142456,615000,,0.001,,45.28704350310436,921.2
162,1.7016074702739716,3793,615113,628,-32.46212553024292,616113,322.00377647,0.001,963.4,,
162,1.7991428686976432,3808,618550,632,-33.80109103012085,619550,314.07186803,0.001,957.77,,
,1.810913911819458,,619550,,-33.872331787109374,620000,,0.001,,384.494313780962,1000.0
162,2.11847922539711,3834,622550,636,-33.85814535522461,623550,318.15359176999993,0.001,957.77,,
,2.0832308639883994,,624550,,-34.19926828384399,625000,,0.001,,753.2781411026372,1000.0
162,1.9500592898130418,3860,626550,640,-34.26013134384155,627550,330.59027602000003,0.001,957.77,,
,1.9514561235904693,,629550,,-33.70065022277832,630000,,0.001,,-118.51999140933621,904.5
162,1.951109954714775,3885,630550,644,-33.19836988830566,631550,326.64662535,0.001,957.77,,
162,1.9388784545232944,3895,633018,648,-31.986621821148795,633148,289.4270887,0.001,933.75,,
,1.9096019551157952,,634148,,-31.67709310531616,635000,,0.001,,80.52813012420665,810.8
162,1.924513622522354,3916,636148,652,-31.167744789123535,637148,239.62651904999998,0.001,933.75,,
,1.8524192752242088,,639148,,-30.657476585388185,640000,,0.001,,293.4115971618565,1000.0
162,1.8599793878793716,3943,640148,656,-30.298529220581056,641148,240.81360937000002,0.001,933.75,,
,1.759089227795601,,644148,,-29.246601238250733,645000,,0.001,,605.321095937863,1000.0
162,,3969,,660,,645148,230.03811312,,933.75,,
162,1.6260669724941255,3987,648148,664,-30.582996604919433,649148,244.06761668000001,0.001,943.33,,
,1.7126114382743836,,649148,,-30.28738827896118,650000,,0.001,,371.14861721312917,1000.0
162,2.2679622249007223,4013,652148,668,-29.312602645874023,653148,243.71827291999998,0.001,952.98,,
,2.0047275348901747,,654148,,-28.36711279678345,655000,,0.001,,-71.07499078282271,1000.0
162,2.066290824353695,4039,656148,672,-27.738991104125976,657148,228.20256715999997,0.001,952.98,,
,1.893822709798813,,659148,,-27.232175926208495,660000,,0.001,,78.97536520662979,1000.0
162,1.9605315924286841,4066,660148,676,-26.480205711364746,661148,223.87799852,0.001,952.98,,
,2.2492677941322325,,664148,,-24.984259494781494,665000,,0.001,,512.9566014114068,1000.0
162,,4092,,680,,665148,226.13288655,,952.98,,
162,2.407777708053589,4110,668148,684,-24.09251836013794,669148,216.08748288000007,0.001,952.98,,
