rollout/ep_len_mean,time/episodes,time/time_elapsed,train/critic_loss,train/learning_rate,train/n_updates,rollout/ep_rew_mean,train/actor_loss,time/fps,time/total_timesteps,eval/mean_ep_length,eval/mean_reward
988.0375,80,808,2.6367960472106935,0.001,78000,-2903.2171386625,133.76301211547852,97,79043,,
,,,2.6228167363405226,0.001,79000,,133.69236172485353,,80000,1000.0,-3003.0714692354204
988.6071428571429,84,852,2.695377619743347,0.001,82000,-2908.0181911190475,133.2011184387207,97,83043,,
,,,2.5450841530561448,0.001,84000,,133.14691317749023,,85000,1000.0,-3003.0714692354204
989.125,88,892,2.5290386681556702,0.001,86000,-2912.3985898295455,132.9689189453125,97,87043,,
,,,2.4927841777801514,0.001,89000,,132.66416293334962,,90000,1000.0,-3003.0714692354204
989.5978260869565,92,936,2.4356015684604646,0.001,90000,-2916.3607591847826,132.60090600585937,97,91043,,
,,,2.572015898823738,0.001,94000,,132.40635278320312,,95000,1000.0,-3003.0714692354204
990.03125,96,977,,,,-2919.985252104167,,97,95043,,
990.43,100,1006,2.369788596868515,0.001,98000,-2923.2848413100005,132.247032623291,98,99043,,
,,,2.343780487418175,0.001,99000,,132.23011080932616,,100000,1000.0,-3003.0714692354204
1000.0,104,1050,2.42904884159565,0.001,102000,-2998.9066577599997,132.05748864746093,98,103043,,
,,,2.430529201745987,0.001,104000,,131.6985510864258,,105000,1000.0,-3003.0714692354204
1000.0,108,1090,2.4827464265823362,0.001,106000,-3003.35434632,131.53887582397462,98,107043,,
,,,2.6552606699466703,0.001,109000,,130.73386883544921,,110000,1000.0,-3003.0714692354204
1000.0,112,1134,2.618956589818001,0.001,110000,-3003.34270379,130.4851809387207,97,111043,,
,,,2.695608476281166,0.001,114000,,128.80085079956055,,115000,1000.0,-3003.0714692354204
1000.0,116,1174,,,,-3003.31380825,,97,115043,,
1000.0,120,1204,2.7103794590234758,0.001,118000,-3003.31349733,127.14255157470703,98,119043,,
,,,2.7966572551727293,0.001,119000,,126.73998594665527,,120000,1000.0,-3003.0714692354204
1000.0,124,1245,2.7216896562576296,0.001,122000,-3003.3427684099997,125.4869114074707,98,123043,,
,,,2.7399907174110414,0.001,124000,,124.71858769226074,,125000,1000.0,-3003.0714692354204
1000.0,128,1287,2.7183365750312807,0.001,126000,-3003.312256269999,123.87530574035644,98,127043,,
,,,2.6479694982767104,0.001,129000,,122.7103797454834,,130000,1000.0,-3003.0714692354204
1000.0,132,1329,2.6635120334625246,0.001,130000,-3003.3170209499995,122.37857681274414,98,131043,,
,,,2.5710086236000063,0.001,134000,,121.76656280517578,,135000,1000.0,-3003.0714692354204
1000.0,136,1371,,,,-3003.2676077,,98,135043,,
1000.0,140,1400,2.565574769616127,0.001,138000,-3003.3396043099992,121.30433963012695,99,139043,,
,,,2.5191483068466187,0.001,139000,,121.22857235717774,,140000,1000.0,-3003.0714692354204
1000.0,144,1440,2.503058702707291,0.001,142000,-3003.2854962699994,120.8972406616211,99,143043,,
,,,2.5661962307691573,0.001,144000,,120.60103216552734,,145000,1000.0,-3003.0714692354204
1000.0,148,1483,2.5571119794845583,0.001,146000,-3003.313467459999,120.24510081481934,99,147043,,
,,,2.5841502767801283,0.001,149000,,119.62991871643067,,150000,1000.0,-3003.0714692354204
1000.0,152,1524,2.5190132185220717,0.001,150000,-3003.3164057699996,119.5010246887207,99,151043,,
,,,2.5680734951496125,0.001,154000,,118.81627975463867,,155000,1000.0,-3003.0714692354204
1000.0,156,1567,,,,-3003.3147081700004,,98,155043,,
1000.0,160,1598,2.47623319876194,0.001,158000,-3003.24746613,118.16862307739258,99,159043,,
,,,2.4871038551330567,0.001,159000,,118.05111793518067,,160000,1000.0,-3003.0714692354204
1000.0,164,1643,2.4796666243076326,0.001,162000,-3003.2860373,117.75840936279297,99,163043,,
,,,2.561024898648262,0.001,164000,,117.41453913879394,,165000,1000.0,-3003.0714692354204
1000.0,168,1690,2.5048411412239076,0.001,166000,-3003.3112799200007,117.16712911987305,98,167043,,
,,,2.4459317296743395,0.001,169000,,116.74155116271973,,170000,1000.0,-3003.0714692354204
1000.0,172,1742,2.4408050134181978,0.001,170000,-3003.31863637,116.6365613861084,98,171043,,
,,,2.5546683129072187,0.001,174000,,116.11536625671387,,175000,1000.0,-3003.0714692354204
1000.0,176,1793,,,,-3003.3875159599993,,97,175043,,
1000.0,180,1826,2.528220643162727,0.001,178000,-3003.3819900400003,115.47498364257812,98,179043,,
,,,2.4890792578458787,0.001,179000,,115.33099633789062,,180000,1000.0,-3003.0714692354204
1000.0,184,1880,2.532570529937744,0.001,182000,-3003.3970311299995,114.87209280395508,97,183043,,
,,,2.5478339216709136,0.001,184000,,114.55705659484863,,185000,1000.0,-3003.0714692354204
1000.0,188,1934,2.5327849040031434,0.001,186000,-3003.3226067,114.18898585510254,96,187043,,
,,,2.5624244145154953,0.001,189000,,113.66215037536621,,190000,1000.0,-3003.0714692354204
1000.0,192,1998,2.565363159418106,0.001,190000,-3003.34997683,113.51714448547364,95,191043,,
,,,2.5118995831012727,0.001,194000,,113.00798902893067,,195000,1000.0,-3003.0714692354204
1000.0,196,2056,,,,-3003.35188588,,94,195043,,
1000.0,200,2091,2.471316368699074,0.001,198000,-3003.37402722,112.56542720031739,95,199043,,
,,,2.479799575328827,0.001,199000,,112.46584466552734,,200000,1000.0,-3003.0714692354204
1000.0,204,2141,2.512411016702652,0.001,202000,-3003.33014064,112.15619032287597,94,203043,,
,,,2.4760952005386354,0.001,204000,,111.95369548034668,,205000,1000.0,-3003.0714692354204
1000.0,208,2191,2.4853124372959137,0.001,206000,-3003.3296429800002,111.77270014953613,94,207043,,
,,,2.476458075165749,0.001,209000,,111.44677359008789,,210000,1000.0,-3003.0714692354204
1000.0,212,2238,2.475042061448097,0.001,210000,-3003.2888529,111.33967764282227,94,211043,,
,,,2.4899589635133745,0.001,214000,,110.91130392456054,,215000,1000.0,-3003.0714692354204
1000.0,216,2283,,,,-3003.2927675099995,,94,215043,,
1000.0,220,2314,2.521932549595833,0.001,218000,-3003.36881826,110.39051416015624,94,219043,,
,,,2.4955549790859224,0.001,219000,,110.28749934387207,,220000,1000.0,-3003.0714692354204
1000.0,224,2359,2.4578737765550613,0.001,222000,-3003.3937527699995,109.99965190124512,94,223043,,
,,,2.4473343315124514,0.001,224000,,109.83964727783203,,225000,1000.0,-3003.0714692354204
1000.0,228,2404,2.4308003503084183,0.001,226000,-3003.4820931899994,109.6497130279541,94,227043,,
,,,2.4700169496536253,0.001,229000,,109.2785651550293,,230000,1000.0,-3003.0714692354204
1000.0,232,2450,2.474925210595131,0.001,230000,-3003.4676480400003,109.1373624420166,94,231043,,
,,,2.466767343521118,0.001,234000,,108.85262377929688,,235000,1000.0,-3003.0714692354204
1000.0,236,2496,,,,-3003.464280259999,,94,235043,,
1000.0,240,2527,2.4117370851039888,0.001,238000,-3003.4035248799996,108.57864239501953,94,239043,,
,,,2.449735512018204,0.001,239000,,108.5102115020752,,240000,1000.0,-3003.0714692354204
1000.0,244,2572,2.4587876777648927,0.001,242000,-3003.4336435500004,108.27021981811524,94,243043,,
,,,2.4681717972755433,0.001,244000,,108.06857707214355,,245000,1000.0,-3003.0714692354204
1000.0,248,2616,2.4840179487466814,0.001,246000,-3003.37594569,107.88057582092286,94,247043,,
,,,2.5313043112754823,0.001,249000,,107.56563412475586,,250000,1000.0,-3003.0714692354204
1000.0,252,2661,2.5016886583566667,0.001,250000,-3003.4435615,107.43647473144532,94,251043,,
,,,2.524672449588776,0.001,254000,,107.05133255004883,,255000,1000.0,-3003.0714692354204
1000.0,256,2706,,,,-3003.4431123700006,,94,255043,,
1000.0,260,2737,2.5253259670734405,0.001,258000,-3003.4707957400005,106.61305570983886,94,259043,,
,,,2.563709988951683,0.001,259000,,106.45972171020507,,260000,1000.0,-3003.0714692354204
1000.0,264,2782,2.488587815642357,0.001,262000,-3003.4764479,106.05486480712891,94,263043,,
,,,2.449327025771141,0.001,264000,,105.86058932495118,,265000,1000.0,-3003.0714692354204
1000.0,268,2828,2.4461035251617433,0.001,266000,-3003.4973232400002,105.69702647399902,94,267043,,
,,,2.3909275592565535,0.001,269000,,105.51476803588868,,270000,1000.0,-3003.0714692354204
1000.0,272,2872,2.403201036930084,0.001,270000,-3003.4691814300004,105.46251669311523,94,271043,,
,,,2.3971700142621994,0.001,274000,,105.2047339630127,,275000,1000.0,-3003.0714692354204
1000.0,276,2918,,,,-3003.4159649000003,,94,275043,,
1000.0,280,2948,2.4450297068357467,0.001,278000,-3003.42755002,104.99924792480469,94,279043,,
,,,2.481686823964119,0.001,279000,,104.91513830566406,,280000,1000.0,-3003.0714692354204
1000.0,284,2990,2.4329769389629363,0.001,282000,-3003.4038648,104.75308728027343,94,283043,,
,,,2.49517001080513,0.001,284000,,104.63366551208496,,285000,1000.0,-3003.0714692354204
1000.0,288,3034,2.4961360996961592,0.001,286000,-3003.42933282,104.48977467346191,94,287043,,
,,,2.49819457423687,0.001,289000,,104.30085403442382,,290000,1000.0,-3003.0714692354204
1000.0,292,3079,2.4935271083116533,0.001,290000,-3003.30251331,104.23370016479493,94,291043,,
,,,2.4560186527967454,0.001,294000,,104.02267152404785,,295000,1000.0,-3003.0714692354204
1000.0,296,3124,,,,-3003.3385636900002,,94,295043,,
1000.0,300,3154,2.471606866002083,0.001,298000,-3003.37260397,103.69672688293457,94,299043,,
,,,2.4959246118068696,0.001,299000,,103.64143629455566,,300000,1000.0,-3003.0714692354204
1000.0,304,3201,2.496102925777435,0.001,302000,-3003.3742981199994,103.53645994567871,94,303043,,
,,,2.5206100499629973,0.001,304000,,103.44943356323242,,305000,1000.0,-3003.0714692354204
1000.0,308,3247,2.4332728950977325,0.001,306000,-3003.34118276,103.36164170837402,94,307043,,
,,,2.480535686135292,0.001,309000,,103.25156199645996,,310000,1000.0,-3003.0714692354204
1000.0,312,3293,2.4571516848802566,0.001,310000,-3003.4032254000003,103.19225358581544,94,311043,,
,,,2.3714547357559206,0.001,314000,,103.1730464630127,,315000,1000.0,-3003.0714692354204
1000.0,316,3337,,,,-3003.4241106199997,,94,315043,,
1000.0,320,3368,2.3470422412157057,0.001,318000,-3003.406523350001,103.22656533813476,94,319043,,
,,,2.3426599805355073,0.001,319000,,103.23424977111816,,320000,1000.0,-3003.0714692354204
1000.0,324,3412,2.3952718955278396,0.001,322000,-3003.3019165399996,103.13075218200683,94,323043,,
,,,2.4276398890018465,0.001,324000,,103.03895977783203,,325000,1000.0,-3003.0714692354204
1000.0,328,3456,2.406859505176544,0.001,326000,-3003.24108748,102.97138781738282,94,327043,,
,,,2.5064382734298705,0.001,329000,,102.67550662231446,,330000,1000.0,-3003.0714692354204
1000.0,332,3501,2.5059629774093626,0.001,330000,-3003.2487498900005,102.58588668823242,94,331043,,
,,,2.452891214966774,0.001,334000,,102.26100463867188,,335000,1000.0,-3003.0714692354204
1000.0,336,3545,,,,-3003.31119187,,94,335043,,
1000.0,340,3575,2.452016637086868,0.001,338000,-3003.33508931,102.01663740539551,94,339043,,
,,,2.467514142870903,0.001,339000,,101.94293200683593,,340000,1000.0,-3003.0714692354204
1000.0,344,3618,2.4851875722408296,0.001,342000,-3003.4445376299996,101.74172198486328,94,343043,,
,,,2.5100702546834945,0.001,344000,,101.59253211975097,,345000,1000.0,-3003.0714692354204
1000.0,348,3664,2.4846495561599733,0.001,346000,-3003.47546843,101.45267218017578,94,347043,,
,,,2.5519048883914945,0.001,349000,,101.23292712402343,,350000,1000.0,-3003.0714692354204
1000.0,352,3707,2.5134527072906496,0.001,350000,-3003.40822693,101.1523491973877,94,351043,,
,,,2.527343256473541,0.001,354000,,100.8078480834961,,355000,1000.0,-3003.0714692354204
1000.0,356,3753,,,,-3003.42019652,,94,355043,,
1000.0,360,3783,2.5430121163129806,0.001,358000,-3003.4485538199997,100.52657781982421,94,359043,,
,,,2.5036681085824966,0.001,359000,,100.45075216674805,,360000,1000.0,-3003.0714692354204
1000.0,364,3829,2.500499931573868,0.001,362000,-3003.4344445399997,100.30879110717774,94,363043,,
,,,2.5156090317964552,0.001,364000,,100.16703413391113,,365000,1000.0,-3003.0714692354204
1000.0,368,3873,2.5563808946609496,0.001,366000,-3003.4194879799998,100.00383996582032,94,367043,,
,,,2.5478727527856826,0.001,369000,,99.82459300231933,,370000,1000.0,-3003.0714692354204
1000.0,372,3918,2.58260598897934,0.001,370000,-3003.4117819000003,99.73660401916504,94,371043,,
,,,2.549709195137024,0.001,374000,,99.39161682128906,,375000,1000.0,-3003.0714692354204
1000.0,376,3963,,,,-3003.3963351,,94,375043,,
1000.0,380,3992,2.5347932716608046,0.001,378000,-3003.3587566,98.96626306152343,94,379043,,
,,,2.5713016793727874,0.001,379000,,98.88082125854493,,380000,1000.0,-3003.0714692354204
1000.0,384,4039,2.5137546026706694,0.001,382000,-3003.32763885,98.62451805114746,94,383043,,
,,,2.491918096542358,0.001,384000,,98.49616906738281,,385000,1000.0,-3003.0714692354204
1000.0,388,4085,2.545786312818527,0.001,386000,-3003.327915,98.36572807312012,94,387043,,
,,,2.5193736270666123,0.001,389000,,98.1280118408203,,390000,1000.0,-3003.0714692354204
1000.0,392,4130,2.5551616810560227,0.001,390000,-3003.3563603300004,98.05441055297851,94,391043,,
,,,2.584530834674835,0.001,394000,,97.76843887329102,,395000,1000.0,-3003.0714692354204
1000.0,396,4174,,,,-3003.3002004199993,,94,395043,,
1000.0,400,4205,2.561509622812271,0.001,398000,-3003.2617531299998,97.49069444274902,94,399043,,
,,,2.546300867557526,0.001,399000,,97.42697171020508,,400000,1000.0,-3003.0714692354204
1000.0,404,4250,2.4829627759456634,0.001,402000,-3003.27589499,96.77218482971192,94,403043,,
,,,2.4916085332632063,0.001,404000,,96.24518051147462,,405000,1000.0,-3003.0714692354204
1000.0,408,4295,2.4778708257675173,0.001,406000,-3003.3004481999997,95.67463970947266,94,407043,,
,,,2.3973990339040756,0.001,409000,,95.26447985839843,,410000,1000.0,-3003.0714692354204
1000.0,412,4339,2.4126565502882005,0.001,410000,-3003.26838815,95.13919548034669,94,411043,,
,,,2.351535977602005,0.001,414000,,94.76510345458985,,415000,1000.0,-3003.0714692354204
1000.0,416,4383,,,,-3003.2541940600004,,94,415043,,
1000.0,420,4414,2.461049110174179,0.001,418000,-3003.2077390699997,94.5337799835205,94,419043,,
,,,2.427336333632469,0.001,419000,,94.4721349029541,,420000,1000.0,-3003.0714692354204
1000.0,424,4458,2.437977039694786,0.001,422000,-3003.275625199999,94.22483517456055,94,423043,,
,,,2.4284198852777483,0.001,424000,,94.07291535949707,,425000,1000.0,-3003.0714692354204
1000.0,428,4504,2.4192862343788146,0.001,426000,-3003.2618504300003,93.94574659729004,94,427043,,
,,,2.4258804535865783,0.001,429000,,93.7683704071045,,430000,1000.0,-3003.0714692354204
1000.0,432,4548,2.445016183376312,0.001,430000,-3003.3024961900005,93.72323545837402,94,431043,,
,,,2.44636454474926,0.001,434000,,93.5783560180664,,435000,1000.0,-3003.0714692354204
1000.0,436,4593,,,,-3003.2129107499995,,94,435043,,
1000.0,440,4624,2.4332638857364652,0.001,438000,-3003.174822929999,93.47416804504394,94,439043,,
,,,2.44336426794529,0.001,439000,,93.45709461975098,,440000,1000.0,-3003.0714692354204
1000.0,444,4669,2.4231881670951845,0.001,442000,-3003.0921040599997,93.05005599975586,94,443043,,
,,,2.4826841440200806,0.001,444000,,92.79122793579101,,445000,1000.0,-3003.0714692354204
1000.0,448,4713,2.4714492694139483,0.001,446000,-3003.045636869999,92.5746033782959,94,447043,,
,,,2.4713783634901048,0.001,449000,,92.28501721191407,,450000,1000.0,-3003.0714692354204
1000.0,452,4758,2.5067445305585863,0.001,450000,-3003.04450932,92.19003765869141,94,451043,,
,,,2.4510128659009935,0.001,454000,,91.9144640045166,,455000,1000.0,-3003.0714692354204
1000.0,456,4805,,,,-3003.058372579999,,94,455043,,
1000.0,460,4836,2.452740731239319,0.001,458000,-3003.0522814700007,91.78116851806641,94,459043,,
,,,2.446890323638916,0.001,459000,,91.79198025512696,,460000,1000.0,-3003.0714692354204
1000.0,464,4883,2.416740040898323,0.001,462000,-3003.0340627800006,91.93229104614258,94,463043,,
,,,2.4096536396741866,0.001,464000,,92.00119226074219,,465000,1000.0,-3003.0714692354204
1000.0,468,4929,2.454466519474983,0.001,466000,-3002.97920825,92.03972357177734,94,467043,,
,,,2.401434657692909,0.001,469000,,92.20822712707519,,470000,1000.0,-3003.0714692354204
1000.0,472,4976,2.3777822047472,0.001,470000,-3003.0182819299994,92.27406834411622,94,471043,,
,,,2.4441068217754363,0.001,474000,,92.2146424407959,,475000,1000.0,-3003.0714692354204
1000.0,476,5022,,,,-3003.0130594300003,,94,475043,,
1000.0,480,5054,2.407659041881561,0.001,478000,-3003.02695542,92.30056227111817,94,479043,,
,,,2.4113144875764845,0.001,479000,,92.33623365783691,,480000,1000.0,-3003.0714692354204
1000.0,484,5101,2.396102359175682,0.001,482000,-3002.9602422,92.44328968811035,94,483043,,
,,,2.474925125837326,0.001,484000,,92.52451661682129,,485000,1000.0,-3003.0714692354204
1000.0,488,5148,2.383817046761513,0.001,486000,-3002.9748204400003,92.58539474487304,94,487043,,
,,,2.3065149388313295,0.001,489000,,92.75911094665527,,490000,1000.0,-3003.0714692354204
1000.0,492,5192,2.2970465012788774,0.001,490000,-3003.0598533100006,92.85949592590332,94,491043,,
,,,2.4488994983434678,0.001,494000,,92.90304141235352,,495000,1000.0,-3003.0714692354204
1000.0,496,5236,,,,-3003.03555212,,94,495043,,
1000.0,500,5265,2.5064859949350358,0.001,498000,-3003.1147202400007,92.77946533203125,94,499043,,
,,,2.539337373614311,0.001,499000,,92.72514012145996,,500000,1000.0,-3003.0714692354204
1000.0,504,5309,2.496566752195358,0.001,502000,-3003.08636177,92.64949609375,94,503043,,
,,,2.465022934317589,0.001,504000,,92.67937359619141,,505000,1000.0,-3003.0714692354204
1000.0,508,5351,2.5054731965065002,0.001,506000,-3003.0650431700005,92.70240226745605,94,507043,,
,,,2.533110523819923,0.001,509000,,92.71194787597656,,510000,1000.0,-3003.0714692354204
1000.0,512,5396,2.528593666553497,0.001,510000,-3003.07934125,92.72729302978516,94,511043,,
,,,2.559431340813637,0.001,514000,,92.71542463684082,,515000,1000.0,-3003.0714692354204
1000.0,516,5442,,,,-3003.04504715,,94,515043,,
1000.0,520,5474,2.51647839486599,0.001,518000,-3002.98278322,92.74666032409668,94,519043,,
,,,2.4911206315755843,0.001,519000,,92.74825381469726,,520000,1000.0,-3003.0714692354204
1000.0,524,5522,2.504894103169441,0.001,522000,-3002.975251079999,92.76295672607422,94,523043,,
,,,2.398283288002014,0.001,524000,,92.80915977478027,,525000,1000.0,-3003.0714692354204
1000.0,528,5568,2.3784253730773925,0.001,526000,-3002.97078432,92.88826034545899,94,527043,,
,,,2.4690075682401655,0.001,529000,,92.99578736877442,,530000,1000.0,-3003.0714692354204
1000.0,532,5616,2.4765765906572343,0.001,530000,-3002.9332542800003,92.98713847351074,94,531043,,
,,,2.4809378091096876,0.001,534000,,92.9554232635498,,535000,1000.0,-3003.0714692354204
1000.0,536,5663,,,,-3002.9423425099985,,94,535043,,
1000.0,540,5696,2.4767826708555223,0.001,538000,-3002.9355729499994,92.89839404296875,94,539043,,
,,,2.494197186946869,0.001,539000,,92.87483978271484,,540000,1000.0,-3003.0714692354204
1000.0,544,5741,2.504532511115074,0.001,542000,-3002.9479458600003,92.53332575988769,94,543043,,
,,,2.5015574346780776,0.001,544000,,92.30100885009766,,545000,1000.0,-3003.0714692354204
1000.0,548,5789,2.484624071478844,0.001,546000,-3003.0164575099993,92.1244845123291,94,547043,,
,,,2.5010754070281984,0.001,549000,,91.96568327331543,,550000,1000.0,-3003.0714692354204
1000.0,552,5837,2.476949853181839,0.001,550000,-3003.05794552,91.91326493835449,94,551043,,
,,,2.5090355664491653,0.001,554000,,91.67238481140137,,555000,1000.0,-3003.0714692354204
1000.0,556,5885,,,,-3003.0106191399996,,94,555043,,
1000.0,560,5917,2.459550466775894,0.001,558000,-3003.0316812999995,91.55046086120605,94,559043,,
,,,2.4769306782484053,0.001,559000,,91.51501638793945,,560000,1000.0,-3003.0714692354204
1000.0,564,5962,2.4326668704748156,0.001,562000,-3002.96136568,91.47253561401367,94,563043,,
,,,2.26366155230999,0.001,564000,,91.56677690124512,,565000,1000.0,-3003.0714692354204
1000.0,568,6010,2.440672415971756,0.001,566000,-3003.0467937200006,91.64042485046387,94,567043,,
,,,2.543999690413475,0.001,569000,,91.51131657409668,,570000,1000.0,-3003.0714692354204
1000.0,572,6056,2.5255298023223878,0.001,570000,-3003.03027763,91.49501846313477,94,571043,,
,,,2.507449069261551,0.001,574000,,91.46270835876464,,575000,1000.0,-3003.0714692354204
1000.0,576,6104,,,,-3003.0668767699995,,94,575043,,
1000.0,580,6134,2.4162968624830246,0.001,578000,-3003.0413596000003,91.45185511779785,94,579043,,
,,,2.414215093612671,0.001,579000,,91.4750006866455,,580000,1000.0,-3003.0714692354204
1000.0,584,6182,2.5407727900743486,0.001,582000,-3003.11627036,91.40917814636231,94,583043,,
,,,2.6155611151456832,0.001,584000,,91.26773341369629,,585000,1000.0,-3003.0714692354204
1000.0,588,6227,2.553513563990593,0.001,586000,-3003.1003775399995,91.14974459838866,94,587043,,
,,,2.6037110723257064,0.001,589000,,90.97694529724122,,590000,1000.0,-3003.0714692354204
1000.0,592,6276,2.6187834779024124,0.001,590000,-3003.11969773,90.8856614074707,94,591043,,
,,,2.5597234547138212,0.001,594000,,90.69286422729492,,595000,1000.0,-3003.0714692354204
1000.0,596,6324,,,,-3003.1759274499996,,94,595043,,
1000.0,600,6355,2.5203296238183976,0.001,598000,-3003.14048727,90.56672605895996,94,599043,,
,,,2.565750324368477,0.001,599000,,90.5405272064209,,600000,1000.0,-3003.0714692354204
1000.0,604,6403,2.6087818610668183,0.001,602000,-3003.1474417100003,90.46369277954102,94,603043,,
,,,2.610580244898796,0.001,604000,,90.38380885314942,,605000,1000.0,-3003.0714692354204
1000.0,608,6447,2.6162856954336164,0.001,606000,-3003.12852449,90.34632505798339,94,607043,,
,,,2.627610492825508,0.001,609000,,90.25630505371093,,610000,1000.0,-3003.0714692354204
1000.0,612,6495,2.615076835513115,0.001,610000,-3003.1524221299996,90.2300154876709,94,611043,,
,,,2.5922565619945526,0.001,614000,,90.1436686706543,,615000,1000.0,-3003.0714692354204
1000.0,616,6541,,,,-3003.1036069099996,,94,615043,,
1000.0,620,6573,2.574791387796402,0.001,618000,-3003.1930770900003,90.0714868774414,94,619043,,
,,,2.55034198474884,0.001,619000,,90.06858926391601,,620000,1000.0,-3003.0714692354204
1000.0,624,6622,2.554297170639038,0.001,622000,-3003.2420062899996,90.10461561584472,94,623043,,
,,,2.573445973277092,0.001,624000,,90.07133610534667,,625000,1000.0,-3003.0714692354204
1000.0,628,6668,2.5952117755413053,0.001,626000,-3003.26158446,89.89808868408203,94,627043,,
,,,2.522102339625359,0.001,629000,,89.70490167236328,,630000,1000.0,-3003.0714692354204
1000.0,632,6717,2.5322060717344286,0.001,630000,-3003.2799947699996,89.66715000915528,93,631043,,
,,,2.4765472029447557,0.001,634000,,89.59523124694825,,635000,1000.0,-3003.0714692354204
1000.0,636,6767,,,,-3003.3401677000006,,93,635043,,
1000.0,640,6801,2.4067649297714233,0.001,638000,-3003.3822459100006,89.66674253845216,93,639043,,
,,,2.404793845653534,0.001,639000,,89.71659149169922,,640000,1000.0,-3003.0714692354204
1000.0,644,6850,2.484376403570175,0.001,642000,-3003.3393166099995,89.77088021850587,93,643043,,
,,,2.5264749492406846,0.001,644000,,89.72829615783691,,645000,1000.0,-3003.0714692354204
1000.0,648,6899,2.5440641787052156,0.001,646000,-3003.3062786500004,89.6637209777832,93,647043,,
,,,2.5842779210805893,0.001,649000,,89.54445210266114,,650000,1000.0,-3003.0714692354204
1000.0,652,6947,2.571577733874321,0.001,650000,-3003.32031793,89.53026226806641,93,651043,,
,,,2.58695280957222,0.001,654000,,89.49979734802245,,655000,1000.0,-3003.0714692354204
1000.0,656,6995,,,,-3003.37950538,,93,655043,,
1000.0,660,7028,2.5578733797073365,0.001,658000,-3003.34644818,89.45682888793945,93,659043,,
,,,2.588432937979698,0.001,659000,,89.44677172851563,,660000,1000.0,-3003.0714692354204
1000.0,664,7076,2.545071050167084,0.001,662000,-3003.3956328800004,89.44448306274414,93,663043,,
