time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/value_loss,eval/mean_ep_length,train/std,eval/mean_reward,train/entropy_loss,train/approx_kl,train/clip_range,train/loss
20000,,,,,,0.3105905055999756,90,0.0003,-0.006780205576797016,0.049755859375,357.5323335647583,91.8,0.9643449783325195,207.2863599717617,-4.153234538435936,0.006081171,0.2,135.17161560058594
20480,60,10,86.22,183.29080476,336,,,,,,,,,,,,,
22500,,,,,,0.6391612589359283,100,0.0003,-0.009915867759264074,0.079541015625,281.70438413619996,94.45,0.9702966213226318,215.3063401699066,-4.1557153597474095,0.0069085727,0.2,102.74466705322266
22528,68,11,89.11,192.80915770999997,328,,,,,,,,,,,,,
24576,74,12,92.37,201.01470345,330,0.7516073733568192,110,0.0003,-0.009820300329010934,0.06875,235.36664242744445,,0.9732421636581421,,-4.169251289963722,0.006396527,0.2,80.56829833984375
25000,,,,,,0.793636366724968,120,0.0003,-0.008677601342787966,0.080908203125,195.52405371665955,112.65,0.9721684455871582,275.9434087216854,-4.172034347057343,0.007021351,0.2,88.41877746582031
26624,81,13,96.34,211.84552113,327,,,,,,,,,,,,,
27500,,,,,,0.8727707266807556,130,0.0003,-0.009581157320644707,0.0857421875,155.05861372947692,128.35,0.9648407697677612,321.97671654224393,-4.156810809671879,0.007654825,0.2,46.86085510253906
28672,88,14,98.92,219.86627971,323,,,,,,,,,,,,,
30000,,,,,,0.8663612455129623,140,0.0003,-0.008813850517617539,0.08544921875,182.08660547733308,131.75,0.9667031764984131,319.7547996044159,-4.149611914157868,0.008873888,0.2,57.310550689697266
30720,97,15,103.05,232.36604972,316,,,,,,,,,,,,,
32500,,,,,,0.9110363349318504,150,0.0003,-0.01347360627260059,0.107373046875,167.39520900249482,137.55,0.9568971395492554,325.2060570597649,-4.137454237043857,0.0102066975,0.2,56.8112678527832
32768,104,16,106.52,242.06922502999998,312,,,,,,,,,,,,,
34816,109,17,111.26,257.24634728999996,318,0.824850782752037,160,0.0003,-0.008745584104326553,0.07197265625,213.25572924613954,,0.9465727210044861,,-4.104841643571854,0.00815253,0.2,103.26016235351562
35000,,,,,,0.9058641418814659,170,0.0003,-0.009335217316402123,0.065771484375,186.13814017772674,139.0,0.9442338943481445,324.04839280843737,-4.084943883121014,0.007472627,0.2,69.99565887451172
36864,117,18,116.54,273.74590733,314,,,,,,,,,,,,,
37500,,,,,,0.8447935581207275,180,0.0003,-0.006188677984755486,0.056494140625,226.55883972644807,135.65,0.9343611598014832,319.2880531728268,-4.067050349712372,0.00679346,0.2,121.20549774169922
38912,125,19,119.65,284.62672825000004,309,,,,,,,,,,,,,
40000,,,,,,0.7763401716947556,190,0.0003,-0.009702749479038176,0.1072265625,285.0704071521759,131.5,0.9246467351913452,308.9600078344345,-4.030923849344253,0.008764738,0.2,112.7937240600586
40960,133,20,123.35,296.95301323999996,306,,,,,,,,,,,,,
42500,,,,,,0.8908099085092545,200,0.0003,-0.010494937494513579,0.096826171875,160.74710636138917,137.3,0.9277617931365967,327.2368072271347,-4.022999101877213,0.00911151,0.2,66.11575317382812
43008,140,21,125.56,305.20155663,305,,,,,,,,,,,,,
45000,,,,,,0.9270512983202934,210,0.0003,-0.010203231360355858,0.100732421875,133.2660737991333,147.1,0.9241495132446289,362.18120554685595,-4.024105995893478,0.010620592,0.2,57.91926956176758
45056,147,22,127.53,313.15386719,304,,,,,,,,,,,,,
47104,153,23,129.11,318.92202698000006,307,0.9248515218496323,220,0.0003,-0.009147365906392224,0.085302734375,136.61072388887405,,0.931307315826416,,-4.029484342038631,0.008176925,0.2,27.491174697875977
47500,,,,,,0.9021615833044052,230,0.0003,-0.011947511151083745,0.09892578125,153.76497853994368,155.75,0.9306097030639648,398.8946022093296,-4.038390226662159,0.008326326,0.2,32.20442199707031
49152,161,24,131.01,326.48751271000003,304,,,,,,,,,,,,,
50000,,,,,,0.957267414778471,240,0.0003,-0.0090379400367965,0.082421875,91.24380575418472,176.85,0.9335778951644897,486.2660177111626,-4.0438264310359955,0.010632329,0.2,37.512935638427734
51200,169,25,131.6,328.21336934000004,302,,,,,,,,,,,,,
52500,,,,,,0.8776703923940659,250,0.0003,-0.008833830020739697,0.091455078125,180.0362522482872,196.95,0.9348963499069214,568.9821217656136,-4.048082022368908,0.009284158,0.2,49.56083679199219
53248,178,26,133.73,335.99195332000005,297,,,,,,,,,,,,,
55000,,,,,,0.954861231148243,260,0.0003,-0.007791481481399387,0.082275390625,87.51315693855285,209.9,0.9337932467460632,620.7063896536827,-4.04671598225832,0.008560769,0.2,20.229509353637695
55296,188,27,136.14,345.0379474900001,292,,,,,,,,,,,,,
57344,193,28,139.09,356.43434138000003,296,0.8836801573634148,270,0.0003,-0.00866492740024114,0.081103515625,218.59477438926697,,0.931783139705658,,-4.042391836643219,0.009583935,0.2,127.18634033203125
57500,,,,,,0.9493708722293377,280,0.0003,-0.009110933486954308,0.0771484375,101.91522883176803,212.55,0.9199069738388062,590.3662968993187,-4.015983074903488,0.0075558685,0.2,39.3240966796875
59392,202,29,142.48,369.70239826,293,,,,,,,,,,,,,
60000,,,,,,0.9467261992394924,290,0.0003,-0.009975417067471426,0.094580078125,112.40809384584426,212.1,0.910564124584198,546.2829236924648,-3.9838656008243563,0.0078500835,0.2,49.114990234375
61440,212,30,146.85,387.7057824299999,289,,,,,,,,,,,,,
62500,,,,,,0.821578174829483,300,0.0003,-0.011857019376475365,0.0919921875,349.07828452587125,221.3,0.9065351486206055,564.9620207309723,-3.961459781229496,0.0072936495,0.2,271.61572265625
63488,221,31,151.41,404.10994695999995,286,,,,,,,,,,,,,
65000,,,,,,0.8410445600748062,310,0.0003,-0.01038489728816785,0.083251953125,330.12194793224336,241.95,0.9036428928375244,622.8972384154797,-3.9454140618443487,0.0062739253,0.2,284.8520202636719
65536,231,32,156.57,424.2351094900001,283,,,,,,,,,,,,,
67500,,,,,,0.9168145209550858,320,0.0003,-0.01209928078460507,0.11455078125,196.24651877880098,303.4,0.8994829058647156,856.168232446909,-3.9366892099380495,0.010141265,0.2,32.67601776123047
67584,243,33,162.72,449.41343000999984,277,,,,,,,,,,,,,
69632,248,34,169.23,473.6709009299999,280,0.9390206597745419,330,0.0003,-0.009696200129110367,0.08701171875,160.49441492557526,,0.8925089836120605,,-3.916350904852152,0.00646885,0.2,63.51414108276367
70000,,,,,,0.8968042954802513,340,0.0003,-0.008578111958922819,0.0884765625,228.22688999176026,339.15,0.8852235078811646,1013.7514694154263,-3.8931546874344347,0.008691659,0.2,90.23592376708984
71680,258,35,175.26,496.32011530000005,277,,,,,,,,,,,,,
72500,,,,,,0.8884599357843399,350,0.0003,-0.007692168731591664,0.082666015625,281.6147846698761,372.1,0.884118914604187,1070.1853384256362,-3.878104830533266,0.0071906713,0.2,72.22132110595703
73728,271,36,182.06,521.4359269,271,,,,,,,,,,,,,
75000,,,,,,0.9608212858438492,360,0.0003,-0.008064232239848933,0.074365234375,127.9723623752594,588.25,0.8819083571434021,1758.9270094871522,-3.873223816603422,0.007931591,0.2,50.8350944519043
75776,288,37,186.34,536.69746958,262,,,,,,,,,,,,,
77500,,,,,,0.9681671895086765,370,0.0003,-0.008958893787348644,0.10458984375,86.46632665395737,530.2,0.8787022829055786,1600.271807664633,-3.860212640464306,0.012855958,0.2,40.89597702026367
77824,305,38,190.25,551.0891445699999,254,,,,,,,,,,,,,
79872,310,39,201.08,582.8063510899999,257,0.9742984063923359,380,0.0003,-0.009316426160512491,0.0994140625,64.97524057626724,,0.8683894872665405,,-3.8362795382738115,0.0085131815,0.2,22.107463836669922
80000,,,,,,0.9547465704381466,390,0.0003,-0.00597808642196469,0.056640625,124.8260348558426,481.0,0.8609771728515625,1489.2106746435165,-3.809039647877216,0.0058031688,0.2,51.506813049316406
81920,325,40,205.04,597.0704881199999,251,,,,,,,,,,,,,
82500,,,,,,0.9036732539534569,400,0.0003,-0.003985948080662638,0.04833984375,232.93326125144958,452.05,0.8607405424118042,1416.9145812451839,-3.7978705443441867,0.006269234,0.2,63.50685501098633
83968,337,41,208.92,611.50536899,248,,,,,,,,,,,,,
85000,,,,,,0.9520753957331181,410,0.0003,-0.008729460471658967,0.074951171875,130.31430726051332,405.7,0.8617095947265625,1293.3455969035626,-3.796151868253946,0.00803609,0.2,43.89884948730469
86016,351,42,210.16,616.7301423799998,244,,,,,,,,,,,,,
87500,,,,,,0.9350472018122673,420,0.0003,-0.00906062563881278,0.071533203125,176.0482069015503,404.85,0.858404815196991,1278.3594819545747,-3.7928818188607694,0.0063320296,0.2,53.69122314453125
88064,364,43,211.97,624.17772622,241,,,,,,,,,,,,,
90000,,,,,,0.9230423718690872,430,0.0003,-0.005929195796488785,0.08466796875,236.9025062084198,385.2,0.8565351963043213,1234.46771517992,-3.7842441447079183,0.0077433363,0.2,68.78284454345703
90112,376,44,216.85,638.9801569800001,239,,,,,,,,,,,,,
92160,381,45,215.42,637.4815366600001,241,0.9705823864787817,440,0.0003,-0.006118489446816966,0.0912109375,77.13055436611175,,0.8545867800712585,,-3.779944948107004,0.009194762,0.2,28.87007713317871
92500,,,,,,0.8354766815900803,450,0.0003,-0.007599712727824226,0.06728515625,462.02495591640474,458.35,0.8523635268211365,1399.0897791326047,-3.7710865937173366,0.006838424,0.2,128.5889129638672
94208,394,46,219.58,646.07900253,238,,,,,,,,,,,,,
95000,,,,,,0.8960504308342934,460,0.0003,-0.005686626858368982,0.137158203125,264.48042957782746,1000.0,0.8330543041229248,2156.5374917268755,-3.7282590538263323,0.011749351,0.2,54.41199493408203
96256,421,47,224.05,658.6521491299999,228,,,,,,,,,,,,,
97500,,,,,,0.9120151773095131,470,0.0003,-0.005279555967717897,0.091748046875,210.72854229211808,469.85,0.8338769674301147,1415.7551790177822,-3.7007289059460162,0.009898445,0.2,51.72613525390625
98304,436,48,224.65,661.8788961300002,225,,,,,,,,,,,,,
100000,,,,,,0.7569122612476349,480,0.0003,-0.009740538246114738,0.0646484375,661.5499797344207,653.0,0.8337221145629883,1865.5067310094832,-3.7014777727425097,0.0064623463,0.2,236.53012084960938
100352,453,49,215.08,637.28841199,221,,,,,,,,,,,,,
102400,458,50,217.2,641.93147069,223,0.8581387549638748,490,0.0003,-0.006947005892288871,0.072998046875,379.27016870975496,,0.8323528170585632,,-3.6993893697857856,0.0077852034,0.2,178.967529296875
102500,,,,,,0.9414519667625427,500,0.0003,-0.01104367914085742,0.094091796875,154.113618183136,414.9,0.8244147300720215,1295.235741788149,-3.6804574437439443,0.0096713975,0.2,43.42842483520508
104448,471,51,215.4,639.14924461,221,,,,,,,,,,,,,
105000,,,,,,0.9564204886555672,510,0.0003,-0.008637081453343853,0.095263671875,116.14791029691696,413.95,0.8118796348571777,1295.3438005030155,-3.643963962048292,0.010200106,0.2,60.39742660522461
106496,485,52,229.46,675.42105068,219,,,,,,,,,,,,,
