train/learning_rate,train/n_updates,train/critic_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,time/fps,eval/mean_reward,eval/mean_ep_length
0.001,140097,0.23318330159783363,148,956.67,946,141097,-70.94844717407227,638.3477131100001,149,,
0.001,144097,0.3276880542188883,,,,145000,-71.16982647705078,,,933.9626071989536,1000.0
,,,152,956.67,974,145097,,636.65645284,148,,
0.001,148097,0.3043929936811328,156,956.67,995,149097,-71.23969952392578,634.6414660300001,149,,
0.001,149097,0.23737078509479762,,,,150000,-71.24666206359863,,,933.8061457455158,1000.0
0.001,152097,0.34162159264087677,160,956.67,1023,153097,-71.34097604370118,633.06896474,149,,
0.001,154097,0.267846269890666,,,,155000,-71.40379791259765,,,931.3592895269394,1000.0
0.001,156097,0.24458482088893652,164,962.45,1051,157097,-71.39254026794434,635.42993874,149,,
0.001,159097,0.336240869268775,,,,160000,-71.32210359191895,,,928.2747730851173,1000.0
0.001,160097,0.29860020258277653,168,962.45,1080,161097,-71.31502447509766,634.8393198299999,149,,
0.001,164097,0.29065028347074984,,,,165000,-71.26445964050293,,,938.3797723710537,1000.0
,,,172,970.19,1109,165097,,638.1202387000001,148,,
0.001,168097,0.2604520330578089,176,970.19,1129,169097,-71.25171563720703,637.51937966,149,,
0.001,169097,0.3106303510069847,,,,170000,-71.28320463562012,,,903.1373526215554,1000.0
0.001,172097,0.2718540580049157,180,970.19,1158,173097,-71.34760375976562,637.79344995,149,,
0.001,174097,0.31024460438638923,,,,175000,-71.25318966674804,,,914.6751979827881,1000.0
0.001,176097,0.3689988511800766,184,970.19,1186,177097,-71.23934910583496,637.62442018,149,,
0.001,179097,0.2968388606533408,,,,180000,-71.23738710021972,,,940.111240196228,1000.0
0.001,180097,0.42459903394430876,188,981.25,1215,181097,-71.25836184692383,644.37191929,149,,
0.001,183304,0.39174572153389453,192,972.99,1231,184271,-71.22412231445313,626.15896086,149,,
0.001,184271,0.35676364691575535,,,,185000,-71.22411817151814,,,951.7048512160778,1000.0
0.001,187271,0.48576305678486825,196,975.22,1260,188271,-71.24040040588379,627.04705381,149,,
0.001,189271,0.47276026468724014,,,,190000,-71.34545991516113,,,956.8264557659626,1000.0
0.001,191271,0.7894558240100742,200,991.74,1288,192271,-71.24138133239747,630.8785163,149,,
0.001,194013,0.5275891288171078,,,,195000,-71.10357822305109,,,920.7789837777615,1000.0
0.001,195013,0.43682119461894037,204,989.16,1316,196013,-71.03642610168457,627.5810871100001,148,,
0.001,199013,0.6116511330008507,,,,200000,-70.96389518737793,,,936.6850494027137,1000.0
,,,208,989.16,1344,200013,,625.5801493099999,148,,
0.001,203013,0.544112117357552,212,989.16,1365,204013,-70.881385055542,620.47681647,149,,
0.001,204013,0.5059275656193495,,,,205000,-70.80075117492676,,,892.0275309741497,1000.0
0.001,207013,0.5263798380568624,216,989.16,1394,208013,-70.713724609375,618.32745826,149,,
0.001,209013,0.3794966832697392,,,,210000,-70.6602025604248,,,920.0423854649067,1000.0
0.001,211013,0.4535946868881583,220,987.48,1422,211845,-70.63494018554688,615.89125906,148,,
0.001,214845,0.3373497231081128,,,,215000,-70.64781964111329,,,929.3045151889324,1000.0
,,,224,987.48,1450,215845,,614.5945636,148,,
0.001,218845,0.43260183149576187,228,987.48,1470,219845,-70.47364295959473,613.39501206,149,,
0.001,219845,0.5745907417535782,,,,220000,-70.43323683166504,,,892.7226097106934,1000.0
0.001,222845,0.39654465675354006,232,987.48,1499,223845,-70.45443148803712,612.02042773,149,,
0.001,224845,0.538818733587861,,,,225000,-70.46847145080567,,,953.9453637361527,1000.0
0.001,226845,0.5297049729153513,236,987.48,1529,227845,-70.45501864624023,612.22214358,149,,
0.001,229845,0.47897182961553336,,,,230000,-70.44437359619141,,,654.5765138234943,1000.0
0.001,230845,0.4530205583944917,240,987.48,1558,231845,-70.32667864990235,609.56958949,148,,
0.001,234845,0.43053913362324236,,,,235000,-70.26436795043945,,,908.7486277997493,1000.0
,,,244,987.48,1587,235845,,607.4802302799999,148,,
0.001,238845,0.5310361276119947,248,987.48,1606,239845,-70.0183063659668,605.89591687,149,,
0.001,239845,0.5161128168553114,,,,240000,-70.01638415527344,,,907.8589857637883,1000.0
0.001,242845,0.6101554450467229,252,987.48,1635,243845,-69.9028003540039,604.51333595,149,,
0.001,244845,0.5125121088176966,,,,245000,-69.79400534057618,,,890.9422730565071,1000.0
0.001,246845,0.6366569479852915,256,987.48,1663,247845,-69.59211178588868,574.4919471100001,148,,
0.001,249845,0.4683067898452282,,,,250000,-69.48002294921875,,,883.9539106309414,1000.0
0.001,250845,0.47771059708297253,260,987.48,1692,251845,-69.45370181274414,573.0737208099999,148,,
0.001,254845,0.46957643269747495,,,,255000,-69.60280348205566,,,961.1383059740067,1000.0
,,,264,987.48,1720,255845,,573.0786482199999,148,,
0.001,258845,0.4585727922618389,268,987.48,1740,259845,-69.5812784576416,572.9194082199999,149,,
0.001,259845,0.4910415989011526,,,,260000,-69.58875491333008,,,934.9369820594787,1000.0
0.001,262675,0.4535959822855082,272,985.78,1768,263675,-69.51675825004118,561.03603349,149,,
0.001,264675,0.6857296768575907,,,,265000,-69.24415100097656,,,965.406479716301,1000.0
0.001,266576,0.5658853659331798,276,984.79,1797,267576,-69.11929861450196,560.69161715,148,,
0.001,269576,0.7933778571933507,,,,270000,-69.15576568603515,,,906.203640139103,1000.0
0.001,270576,1.1021304234415292,280,984.79,1826,271576,-69.21265313720703,559.77402365,148,,
0.001,274576,0.9980536963045598,,,,275000,-68.57152945709228,,,854.1620112895965,1000.0
,,,284,979.65,1853,275062,,555.21018967,148,,
0.001,278062,1.7386142453700304,288,979.65,1871,279062,-67.59135451507568,532.0251346699999,149,,
0.001,279062,1.9189074710309506,,,,280000,-67.69494846343994,,,752.6276417732239,1000.0
0.001,282062,1.7746924237459898,292,987.91,1900,283062,-67.68874253845215,542.1718818800001,148,,
0.001,284926,1.6251165850162506,,,,285000,-67.65325159454346,,,864.1623642325401,1000.0
,,,296,976.55,1923,285926,,531.48144704,148,,
0.001,288926,1.472243001267314,300,976.55,1943,289926,-67.39673448181152,535.96291449,149,,
0.001,289926,1.7504381358772516,,,,290000,-67.28162564849853,,,911.8696934700013,1000.0
0.001,292926,1.1346605756133794,304,979.13,1971,293926,-66.89604293060303,535.6120413099999,149,,
0.001,294926,1.337102712854743,,,,295000,-66.71787517547608,,,865.3502635598182,1000.0
0.001,296926,1.1815680798590182,308,979.13,2000,297926,-66.51377055358887,530.0194272000001,148,,
0.001,299211,1.1657117723822594,,,,300000,-66.23246073150635,,,834.2674409270287,1000.0
0.001,300211,1.146686608582735,312,971.98,2025,301211,-66.10365249633789,526.1253810100001,148,,
0.001,304211,1.1745536628961564,,,,305000,-65.56545430755615,,,714.4782848730683,1000.0
,,,316,971.98,2054,305211,,521.68675787,148,,
0.001,308211,1.0884893175363541,320,973.66,2074,309211,-65.35408068084716,522.66125272,149,,
0.001,309211,1.1826658095866442,,,,310000,-65.34360025024414,,,888.3423321664334,1000.0
0.001,312211,1.013760223776102,324,973.66,2103,313211,-64.98948052978515,520.3671755299999,148,,
0.001,314211,1.0127649605423212,,,,315000,-64.86234048461914,,,879.0514011323452,1000.0
0.001,316211,1.1104428828060626,328,973.66,2132,317211,-64.78853666687012,518.8597076699999,148,,
0.001,319211,1.1015057586580514,,,,320000,-64.51787327575684,,,885.9561882466078,1000.0
0.001,320211,1.5284607215970754,332,973.66,2161,321211,-64.42913375854492,507.84759437,148,,
0.001,323925,1.2338793175268907,336,970.8,2180,324925,-64.13871423203071,502.3858326200001,149,,
0.001,324925,1.2151964027881623,,,,325000,-64.07262808990478,,,891.5322923004627,1000.0
0.001,327925,1.2910389321744442,340,970.8,2209,328925,-63.82668268585205,495.92810716,148,,
0.001,329925,1.105631318077445,,,,330000,-63.71604447174072,,,848.6130817979574,1000.0
0.001,331925,1.07617768612504,344,970.8,2238,332925,-63.60709571838379,495.25431569999995,148,,
0.001,334925,1.0724695757031442,,,,335000,-63.46675347137451,,,830.7005589187145,1000.0
0.001,335925,1.2104679223448038,348,970.8,2267,336925,-63.224160949707034,481.12310801,148,,
0.001,339925,1.4825485910326242,,,,340000,-62.38813492584229,,,804.0930313467979,1000.0
,,,352,970.8,2296,340925,,458.94560552,148,,
0.001,343925,1.528853382974863,356,970.8,2315,344925,-62.34236171722412,485.97220014,148,,
0.001,344925,1.2443234793543816,,,,345000,-62.36706351470947,,,840.5590329408645,1000.0
0.001,347925,1.4200080267786979,360,970.8,2345,348925,-61.98617234039307,481.22440652999995,148,,
0.001,349617,1.4285653569019598,,,,350000,-61.94063914304524,,,847.8807937085628,1000.0
0.001,351617,1.359905825048685,364,967.72,2371,352617,-61.936182174682614,476.11297160999993,148,,
0.001,354617,1.377576907992363,,,,355000,-61.45547676086426,,,858.9767732083798,1000.0
0.001,355617,1.4188871153146028,368,967.72,2400,356617,-61.40426636505127,471.76540946,148,,
0.001,359617,1.3520726255476474,,,,360000,-60.70458464050293,,,703.8140640169382,1000.0
,,,372,969.42,2428,360617,,477.32030268999995,148,,
0.001,363617,1.700686561256647,376,970.41,2449,364617,-60.19693357849121,464.5530590400001,148,,
0.001,364617,1.788742872864008,,,,365000,-60.09515702056885,,,708.3484009444713,1000.0
0.001,366805,1.8118583421707153,380,962.29,2474,367805,-59.7474836730957,454.4664302299999,148,,
0.001,369805,1.5356647319793701,,,,370000,-59.20600583648682,,,741.626142346859,1000.0
0.001,370635,1.5312165967671267,384,965.73,2502,371635,-59.30567274897932,452.5922886999999,148,,
0.001,374635,1.1951444380879401,,,,375000,-58.991538856506345,,,803.0476085484028,1000.0
,,,388,965.73,2531,375635,,469.81427299,148,,
0.001,378635,1.2649582309126854,392,965.73,2552,379635,-58.66882133483887,452.43569482,148,,
0.001,379635,1.2572031147480012,,,,380000,-58.411460151672365,,,887.5146018326283,1000.0
0.001,382635,1.4425092953890561,396,977.09,2580,383635,-58.17072765350342,458.92679363,148,,
0.001,384635,1.3599890594929456,,,,385000,-58.19055110168457,,,788.9253663063049,1000.0
0.001,386635,1.3836881430745125,400,977.09,2608,387635,-58.32589473724365,455.3474546600001,148,,
0.001,389635,1.2923748679757119,,,,390000,-58.1656076965332,,,803.9355970323086,1000.0
0.001,390635,1.3037029003798961,404,977.09,2637,391635,-58.035700187683105,455.5057614499999,148,,
0.001,394635,1.072788056179881,,,,395000,-58.531611366271974,,,740.6133759379387,1000.0
,,,408,977.09,2666,395635,,459.87283461,148,,
0.001,397837,1.2795698366837926,412,976.26,2682,398837,-58.812254688527325,460.71832500000005,148,,
0.001,399343,1.382867218801391,,,,400000,-58.779151418934696,,,754.5260295957327,1000.0
0.001,401343,1.6284259708672761,416,971.32,2708,402343,-58.95297079467773,457.76878691999997,148,,
0.001,404343,1.4328802455365657,,,,405000,-58.660811622619626,,,719.0014230817557,1000.0
0.001,405115,1.5835249080790756,420,969.04,2735,406115,-58.587216006659474,451.46725186999987,148,,
0.001,409115,1.3080926722586155,,,,410000,-58.26758338928223,,,185.91917685936204,1000.0
,,,424,969.04,2763,410115,,444.7374591,148,,
0.001,413115,1.3849136789888143,428,969.04,2784,414115,-57.73248767852783,440.88072647,148,,
0.001,414115,1.507737355440855,,,,415000,-57.69554191589356,,,557.5586731377989,1000.0
0.001,417115,1.7430440376251937,432,969.04,2812,418115,-56.74821422576904,431.4916880199999,148,,
0.001,419115,2.04332346573472,,,,420000,-56.36392894744873,,,339.0178074626281,1000.0
0.001,420205,4.831792129410638,436,962.8,2837,421205,-55.19444079928928,394.98714401000007,148,,
0.001,424205,2.6491939921677115,,,,425000,-56.02678482055664,,,589.8245566055178,1000.0
,,,440,962.8,2866,425205,,376.08789810999986,148,,
0.001,427706,1.7012467329016703,444,957.81,2883,428706,-55.745709377455995,368.44977159999985,148,,
0.001,429706,1.3921867963671684,,,,430000,-55.48810201263428,,,789.086147900857,1000.0
0.001,431706,1.7206610749959945,448,957.81,2912,432706,-55.143748374938966,350.3238162899999,148,,
0.001,434828,1.839139154225588,,,,435000,-54.11424750518799,,,651.2690302863717,1000.0
,,,452,949.03,2936,435828,,360.90360539999995,148,,
0.001,438828,2.2341879528462885,456,949.03,2956,439828,-53.65540003204346,357.09970304,148,,
0.001,439828,2.536749281108379,,,,440000,-53.53781007385254,,,727.212718655169,1000.0
0.001,442828,2.316788228303194,460,949.03,2985,443828,-53.204629821777345,356.35721209999997,148,,
0.001,444828,2.2032762449085714,,,,445000,-52.806965209960936,,,853.4686535507441,1000.0
0.001,446828,2.057531754016876,464,952.11,3014,447828,-52.76354383850098,342.84018713000006,148,,
0.001,449828,2.5143473225831987,,,,450000,-52.81912384033203,,,769.8835645928979,1000.0
0.001,450828,2.5187902186512945,468,945.58,3042,451175,-52.40090879058838,325.91901005999995,148,,
0.001,454175,2.260013462662697,,,,455000,-51.7313999710083,,,695.9475382506847,1000.0
,,,472,945.58,3068,455175,,322.66764256000005,148,,
0.001,458175,2.269868589371443,476,942.67,3088,458884,-51.49457225036621,326.85281164,148,,
0.001,459884,2.058536282479763,,,,460000,-51.61360900878906,,,644.9705852851272,1000.0
0.001,461884,2.2834864696264265,480,945.13,3115,462318,-51.51248181915283,327.35240924,148,,
0.001,464318,1.9846404579281807,,,,465000,-51.44456409454346,,,760.5580373555422,1000.0
0.001,465318,2.410484324514866,484,946.83,3141,466318,-51.08024882507324,326.89229865,148,,
0.001,468396,2.263498476535082,488,937.61,3157,469396,-51.28444274902344,321.1597491,148,,
0.001,469396,1.8274105268716812,,,,470000,-51.20272540283203,,,788.2017357498407,1000.0
0.001,472396,2.0485708607435225,492,928.94,3185,472529,-51.04841938018799,335.1454015,148,,
0.001,474795,2.0151864239819965,,,,475000,-51.51064590224646,,,774.3748255014419,1000.0
,,,496,921.6,3206,475795,,312.65713745,148,,
0.001,478795,2.121583487480879,500,921.6,3226,479795,-50.626971420288086,311.13094419000004,148,,
0.001,479795,2.4347495110929014,,,,480000,-50.69766527557373,,,775.8546241335571,1000.0
0.001,482795,2.7372006103992463,504,921.6,3255,483795,-50.16740480041504,289.04636594999994,148,,
0.001,484838,2.669396053369707,,,,485000,-49.93387951781207,,,794.767113545537,1000.0
0.001,485039,2.136530829157995,508,904.04,3274,486039,-50.366927223205565,277.16594834,148,,
0.001,487951,2.5735649647744925,512,891.33,3288,487970,-49.77917547483702,267.38031279,148,,
0.001,489754,3.0783750991523267,,,,490000,-49.907974876403806,,,837.8413730233908,1000.0
,,,516,884.11,3307,490754,,263.61269897,148,,
0.001,492954,2.8078127065598966,520,871.7,3322,493285,-49.7223084564209,257.26248416000004,148,,
0.001,494355,2.6891893993914127,,,,495000,-49.44251081085205,,,670.6992439866066,1000.0
0.001,495355,3.4705776114463807,524,862.4,3343,496355,-49.810012397766116,251.48071462999997,148,,
0.001,499355,3.0480407562851908,,,,500000,-49.67747492980957,,,739.6149967730046,1000.0
,,,528,862.4,3373,500355,,250.22118288999994,148,,
0.001,503036,2.740120076660543,532,859.21,3391,504036,-49.34684368592203,238.84089893999996,148,,
0.001,504036,2.8108689049482347,,,,505000,-49.334345497131345,,,759.5339188307523,1000.0
0.001,507036,2.5751711740493772,536,868.31,3420,508036,-49.48472380065918,271.31693041000005,148,,
0.001,509036,2.6350443980395792,,,,510000,-49.202548149108885,,,777.9555739745498,1000.0
0.001,511036,2.8324922884106636,540,868.31,3449,512036,-48.8790909576416,287.00782694000003,148,,
0.001,514036,3.1917596300542352,,,,515000,-49.00239577484131,,,707.645503988117,1000.0
0.001,515036,2.7822404256761075,544,873.3,3478,516036,-49.01652768707275,287.52602262999994,148,,
0.001,519036,3.24634970921278,,,,520000,-49.26401226806641,,,664.466065013851,1000.0
,,,548,873.3,3508,520036,,294.29977816999997,148,,
0.001,523036,3.0297414419054984,552,882.08,3528,524036,-49.1500544052124,295.93962188,148,,
0.001,524036,3.5970365010499954,,,,525000,-49.26186519622803,,,707.2048539415002,1000.0
0.001,527036,3.7161132709383966,556,882.08,3557,528036,-49.13069073486328,290.92875188,148,,
0.001,529036,3.039453858047724,,,,530000,-49.144336303710936,,,488.4524358831346,1000.0
0.001,531036,3.250238666653633,560,882.08,3586,532036,-48.85367694091797,285.31005744,148,,
0.001,534036,2.735773334801197,,,,535000,-48.58760777282715,,,775.0119411153719,1000.0
0.001,535036,2.642505086481571,564,882.08,3615,536036,-48.2317060546875,290.6781049,148,,
0.001,539036,2.692198292851448,,,,540000,-48.22386224365234,,,829.7929328002035,1000.0
,,,568,888.61,3643,540036,,299.73666649,148,,
0.001,543036,2.8554029775857925,572,888.61,3664,544036,-48.71664234161377,301.47428718000003,148,,
0.001,544036,2.807364290267229,,,,545000,-48.86136848449707,,,688.896861891076,1000.0
0.001,547036,2.5514151736199855,576,891.52,3693,548036,-49.273081787109376,303.1581157,148,,
0.001,549036,2.6379593120217324,,,,550000,-49.27249703979492,,,844.4184981819242,1000.0
0.001,551036,2.490987949937582,580,897.18,3722,552036,-49.346859825134274,305.98680214,148,,
0.001,554036,2.5896991221904755,,,,555000,-49.522018951416015,,,862.5681721687317,1000.0
0.001,555036,2.4259907641112806,584,897.18,3751,556036,-49.739868133544924,306.54310784000006,148,,
0.001,559036,2.122586848318577,,,,560000,-49.8510608215332,,,874.6844592601061,1000.0
,,,588,906.4,3780,560036,,311.96606975,148,,
0.001,562230,2.1010810096263883,592,907.01,3796,563230,-49.9832448348999,312.63025657,148,,
0.001,564230,2.0999910920858382,,,,565000,-50.286635650634764,,,886.4732837498188,1000.0
0.001,566230,2.276606911867857,596,914.35,3824,567230,-50.44307312011719,334.46021010000004,148,,
0.001,569230,2.3111803930699826,,,,570000,-50.53748900604248,,,808.7391189217567,1000.0
0.001,570230,1.9983548899590968,600,904.48,3852,570243,-50.61886767578125,332.47977179000003,148,,
0.001,573243,2.0316029020547868,604,904.48,3868,574243,-50.27841786193848,354.31286206,148,,
0.001,574243,1.9541960180401803,,,,575000,-50.2173669128418,,,825.8209433972836,1000.0
0.001,577243,1.8986722472310067,608,922.04,3897,578243,-50.63208786010742,363.94358637,148,,
0.001,579243,1.825917093783617,,,,580000,-50.60867092132568,,,827.0932679235935,1000.0
0.001,581243,1.7187533217668534,612,942.73,3926,582243,-50.8229624786377,377.15552636,148,,
0.001,584243,1.9593197179436683,,,,585000,-50.84137787628174,,,851.372482469678,1000.0
0.001,585243,1.979735465735197,616,954.89,3955,586243,-50.99308221435547,385.3777455900001,148,,
0.001,589243,2.080999652117491,620,960.6,3974,589345,-51.21443534851074,389.69077494,148,,
0.001,589345,2.0829139109335695,,,,590000,-51.31454385495653,,,857.8343753427267,1000.0
0.001,592345,1.7793813620209693,624,969.9,4000,593345,-51.70206575775146,401.51401551,148,,
0.001,594345,2.0564715196192265,,,,595000,-51.776157653808596,,,810.2537223339081,1000.0
0.001,595928,2.5202411931538458,628,960.22,4026,596377,-51.85524604745107,390.78065759,148,,
0.001,599377,2.17214045843482,,,,600000,-51.903589401245114,,,709.0841806352139,1000.0
,,,632,963.41,4053,600377,,418.81726832999993,148,,
0.001,603377,2.4469480732679365,636,963.41,4073,604377,-51.7016944732666,423.8297155699999,148,,
0.001,604377,2.5058431852459906,,,,605000,-51.802909965515134,,,681.6582971394062,1000.0
0.001,607377,2.163767116934061,640,963.41,4101,608377,-51.704868431091306,430.5828965199999,148,,
0.001,609377,2.0353761368989947,,,,610000,-51.77047229003906,,,794.2018886506557,1000.0
0.001,611377,2.018846507668495,644,963.41,4130,612377,-51.641081344604494,435.72002508,148,,
0.001,614377,2.0804177993535995,,,,615000,-51.67596534729004,,,818.4884452659637,1000.0
0.001,615377,2.0636998891532423,648,963.41,4159,616377,-51.594473068237306,444.8628794899999,148,,
0.001,619377,2.210583205938339,,,,620000,-51.23540770721436,,,748.0205722659827,1000.0
,,,652,963.41,4188,620377,,449.1016124099999,148,,
0.001,623377,2.1104455582201482,656,963.41,4207,624377,-51.154282234191896,454.7924325299999,148,,
0.001,624377,2.022699746862054,,,,625000,-51.52999373626709,,,789.7432206109166,1000.0
0.001,627377,2.014225923359394,660,963.41,4237,628377,-51.08338523101806,460.60629163000004,148,,
0.001,629377,1.9627106614112855,,,,630000,-51.079906257629396,,,804.8801816165447,1000.0
0.001,631377,1.7771249037384986,664,963.41,4265,632377,-51.074193229675295,468.82091829000007,148,,
0.001,634299,2.1046181070388905,,,,635000,-50.761383417490364,,,788.0467205762864,1000.0
,,,668,952.63,4289,635299,,469.66372463,148,,
0.001,637873,2.1228671639561654,672,948.37,4307,638873,-50.93032238006592,470.3243761,148,,
0.001,639873,2.082021053791046,,,,640000,-50.55083406829834,,,759.0840137243271,1000.0
0.001,641873,1.9459548867046832,676,948.37,4336,642873,-50.83975736999512,472.12786671000003,148,,
0.001,644873,2.0770287959575655,,,,645000,-50.654986846923826,,,769.6524087309838,1000.0
0.001,645873,2.3119150770008563,680,948.37,4365,646873,-50.810167015075685,475.03361514999995,148,,
0.001,649873,2.3485273588299753,,,,650000,-50.6508969039917,,,710.5983826965094,1000.0
,,,684,948.37,4394,650873,,474.68678780000005,148,,
0.001,653873,2.370299270927906,688,948.37,4413,654873,-50.502487434387206,473.19957798999997,148,,
0.001,654873,2.401895851790905,,,,655000,-50.45318972015381,,,793.1508748441935,1000.0
0.001,657424,2.019544176040674,692,951.94,4440,658424,-50.86127362735029,475.1870815,148,,
0.001,659424,2.354105480402708,,,,660000,-50.6217685470581,,,732.4120210200548,1000.0
0.001,661424,2.1133857038021087,696,951.94,4469,662424,-50.61120183563232,473.75969547000005,148,,
0.001,664424,2.044731622815132,,,,665000,-50.81410356903076,,,740.697963398695,1000.0
0.001,665424,2.129256988853216,700,961.81,4498,666424,-51.034664520263675,478.09435560000003,148,,
