train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,train/actor_loss,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/n_updates,train/critic_loss,eval/mean_reward,eval/mean_ep_length
0.001,60,42050,307,-16.362926332473755,700.8333333333334,51.50610395000002,136,41050,0.6595779625177384,,
0.001,,45000,,-18.21564142036438,,,,44050,0.668999361038208,910.1874245641986,1000.0
0.001,64,46050,338,-19.004278823852538,719.53125,102.70643370312501,135,45050,0.6253679776191712,,
0.001,,50000,,-21.96546409225464,,,,49050,0.6179869192838668,912.382852413319,1000.0
,68,50050,371,,736.0294117647059,150.88714925,134,,,,
0.001,72,54050,394,-24.99879800796509,750.6944444444445,193.54658231944444,137,53050,0.6198432618975639,,
0.001,,55000,,-25.769944831848143,,,,54050,0.616205170750618,905.6468979317403,1000.0
0.001,76,58050,426,-27.771982372283937,763.8157894736842,230.44930172368421,135,57050,0.6322617688775063,,
0.001,,60000,,-29.13180289840698,,,,59050,0.5968956881761551,944.915368891973,1000.0
0.001,80,62050,460,-30.452424324035643,775.625,266.0542428625,134,61050,0.615254236638546,,
0.001,,65000,,-32.40694764328003,,,,64050,0.6039136703312397,898.6944558708987,1000.0
0.001,84,66050,493,-32.94107124328613,786.3095238095239,298.4373958690477,133,65050,0.6169587049782276,,
0.001,,70000,,-35.364650718688964,,,,69050,0.6463095892071724,931.1055796833709,1000.0
,88,70050,525,,796.0227272727273,325.48262005681823,133,,,,
0.001,92,74050,549,-37.7859882736206,804.8913043478261,360.94673645652176,134,73050,0.6422189791202545,,
0.001,,75000,,-38.38829636383057,,,,74050,0.6507523818910121,873.4318210297963,1000.0
0.001,96,78050,582,-40.22346255493164,813.0208333333334,392.1913385104167,134,77050,0.6609978686869145,,
0.001,,80000,,-41.35606300354004,,,,79050,0.6765188428163529,1178.5333372928203,1000.0
0.001,100,82050,615,-42.58251416015625,820.5,424.91568724000007,133,81050,0.6667279748022557,,
0.001,,85000,,-44.24517778778076,,,,84050,0.7090932226479053,1180.8073443627916,1000.0
0.001,104,86050,648,-44.755961418151855,820.5,536.7556637900001,132,85050,0.7036719108521938,,
0.001,,90000,,-47.04330283355713,,,,89050,0.7384902518987656,1222.997284591943,1000.0
,108,90050,682,,849.46,614.31209856,132,,,,
0.001,112,94050,705,-49.030619415283205,876.68,684.4822019100002,133,93050,0.773047091126442,,
0.001,,95000,,-49.48994408416748,,,,94050,0.7723323404788971,1241.5863565592094,1000.0
0.001,116,98050,738,-50.833330078125,915.7,736.1875078400002,132,97050,0.754747138530016,,
0.001,,100000,,-51.881189720153806,,,,99050,0.7747980394363403,1249.730087028956,1000.0
0.001,120,102050,772,-52.730003723144534,943.78,795.98956063,132,101050,0.7554109685122967,,
0.001,,105000,,-53.97031942749023,,,,104050,0.7715507727563381,1287.6342996601015,1000.0
0.001,124,106050,805,-54.49939781951905,971.75,856.2503745099999,131,105050,0.7979620576202869,,
0.001,,110000,,-56.22427867126465,,,,109050,0.7972598350048066,1361.9586136473342,1000.0
,128,110050,838,,990.14,921.03395068,131,,,,
0.001,132,114050,860,-58.063883804321286,1000.0,967.72043201,132,113050,0.7304704668819905,,
0.001,,115000,,-58.358093643188475,,,,114050,0.7536804767549038,1203.7079365662764,915.4
0.001,136,118050,897,-59.38184888458252,1000.0,1011.8007484199999,131,117050,0.8112039904594421,,
0.001,,120000,,-60.24409520721436,,,,119050,0.7823215613365173,1387.839011277631,1000.0
0.001,140,122050,934,-61.14061351776123,1000.0,1049.2671259400004,130,121050,0.7759656164944172,,
0.001,,125000,,-62.4743829498291,,,,124050,0.7834214908182621,1436.3778512588935,1000.0
0.001,144,126050,972,-62.70288451385498,1000.0,1076.89385188,129,125050,0.7784540430307388,,
0.001,,130000,,-64.23819799041748,,,,129050,0.8213640262782573,1358.541608255729,1000.0
,148,130050,1011,,1000.0,1104.3042453099997,128,,,,
0.001,152,133430,1033,-65.55494402835244,993.8,1118.9759614099999,129,132430,0.8205776078136344,,
0.001,,135000,,-66.11631914520264,,,,134430,0.8404362492263318,1494.033313508844,1000.0
0.001,156,137430,1071,-66.67860388946534,993.8,1161.27273304,128,136430,0.8657825599908828,,
0.001,,140000,,-67.73166175842285,,,,139430,0.9440511161386966,1489.803711143136,1000.0
0.001,160,141430,1111,-68.2146906967163,993.8,1184.55941019,127,140430,0.8715563463270665,,
0.001,,145000,,-69.25773001861572,,,,144430,0.8922281689047813,1531.931992311403,1000.0
,164,145430,1148,,993.8,1208.6065438399999,126,,,,
0.001,168,149430,1175,-70.6521198425293,993.8,1230.94982597,127,148430,0.9368401381671428,,
0.001,,150000,,-71.1609125213623,,,,149430,1.0337182271778584,1295.5418216202538,1000.0
0.001,172,153430,1212,-71.24360604858398,993.8,1230.2761670300001,126,152430,1.120691875576973,,
0.001,,155000,,-72.11763404846191,,,,154430,1.0401394975483418,1544.6903553300538,1000.0
0.001,176,157430,1252,-72.59999661254882,993.8,1256.23661711,125,156430,1.196044685781002,,
0.001,,160000,,-73.62246092224122,,,,159430,1.2188954968452455,1579.5809334747494,1000.0
0.001,180,161430,1293,-74.0106947631836,993.8,1283.0460147000001,124,160430,1.225715185523033,,
0.001,,165000,,-75.59279229736327,,,,164430,1.2484802905321122,1721.4993700303137,1000.0
,184,165430,1334,,993.8,1311.6953286599999,123,,,,
0.001,188,169430,1362,-77.74119462585449,993.8,1342.82128708,124,168430,1.414865256845951,,
0.001,,170000,,-77.88884773254395,,,,169430,1.3665625537037849,1659.8677631583414,1000.0
0.001,192,173430,1401,-79.28558476257324,993.8,1364.0657147899997,123,172430,1.4997042412757873,,
0.001,,175000,,-80.24127111816406,,,,174430,1.5871860001683236,1476.376333884953,942.7
0.001,196,177430,1437,-81.06753971862793,993.8,1386.7692404299999,123,176430,1.5906965602636338,,
0.001,,180000,,-82.80960182189942,,,,179229,1.675901736021042,1424.7627991163724,929.1
0.001,200,181229,1470,-82.58087915039063,991.79,1384.2386812899995,123,180229,2.134292693853378,,
0.001,,185000,,-83.99384072875976,,,,184229,1.9264712987542152,1785.1468710802496,1000.0
,204,185229,1507,,991.79,1394.22198621,122,,,,
0.001,208,189229,1532,-85.67965872192383,991.79,1415.7759605999997,123,188229,1.9682290955781936,,
0.001,,190000,,-86.05652508544922,,,,189229,2.2162122522592544,1763.0233766786755,1000.0
0.001,212,193229,1567,-87.59358082580566,991.79,1440.9539853799997,123,192229,2.089750747680664,,
0.001,,195000,,-88.39366076660156,,,,194229,2.0969049932956696,1798.9307541800779,1000.0
0.001,216,197229,1603,-89.32072171020508,991.79,1463.97490809,123,196229,2.1630559147000312,,
0.001,,200000,,-90.70855619812012,,,,199229,2.295272187232971,1891.0455596337094,1000.0
0.001,220,201229,1638,-91.12214477539062,991.79,1488.2610226999998,122,200229,2.3223990803956984,,
0.001,,205000,,-92.90672470092774,,,,204229,2.4152088537216185,1935.2683251904323,1000.0
,224,205229,1675,,991.79,1511.2793425200005,122,,,,
0.001,228,209229,1698,-94.51907022094727,991.79,1535.7971787199997,123,208229,2.5619162479639055,,
0.001,,210000,,-94.73553915405273,,,,209229,2.7512804857492448,1589.895287097653,929.0
0.001,232,213229,1733,-96.20246487426758,991.79,1561.2447309400002,122,212229,2.7756249972581863,,
0.001,,215000,,-97.4883952331543,,,,214229,2.597689770460129,1970.675625545159,1000.0
0.001,236,217229,1769,-98.31688348388671,991.79,1587.0005947199998,122,216229,2.4814233702421187,,
0.001,,220000,,-99.64166822814941,,,,219229,2.685588998556137,1438.4114708320799,901.8
0.001,240,221229,1804,-99.93229647827148,991.79,1612.1486512800004,122,220229,2.7505369148254393,,
0.001,,225000,,-101.90586032104493,,,,224229,2.7603583334684374,1377.5075376928114,1000.0
,244,225229,1841,,991.79,1622.1906902300002,122,,,,
0.001,248,229229,1866,-102.44480284118653,991.79,1631.83367886,122,228229,3.1708266599178314,,
0.001,,230000,,-103.38114320373535,,,,229229,2.9255435868501665,1854.8926593792014,1000.0
0.001,252,233229,1899,-104.3213083190918,997.99,1669.0888072700002,122,232229,3.1555926359891893,,
0.001,,235000,,-104.98402215576172,,,,234229,3.1363237498998644,721.0447306758062,779.6
0.001,256,237229,1928,-105.56941398620606,997.99,1656.09524756,123,236229,3.2377552119493482,,
0.001,,240000,,-105.51262327575684,,,,239229,3.648251494050026,1826.511283980694,946.4
0.001,260,241229,1959,-105.91692976379395,997.99,1645.11788363,123,240229,3.6778883175849915,,
0.001,264,244948,1979,-105.8420714111328,995.18,1633.4699295700002,123,243948,4.136113608002662,,
0.001,,245000,,-108.02144224747367,,,,244995,3.790236599901889,2141.160465163272,972.3
0.001,268,247995,2004,-106.72958253479004,985.65,1639.0764862399997,123,246995,4.752184372067451,,
0.001,,250000,,-107.69023056030274,,,,249995,4.341378395080566,2001.6849293422886,1000.0
0.001,272,251995,2035,-107.81996453857423,985.65,1688.76424347,123,250995,4.299623711109161,,
0.001,,255000,,-108.60549887084962,,,,254995,4.49304846405983,1766.177915570978,815.6
,276,255995,2067,,985.65,1711.45798723,123,,,,
0.001,280,259995,2089,-109.32514416503906,985.65,1733.5520871400001,124,258995,4.691772936105728,,
0.001,,260000,,-109.62302680969238,,,,259995,4.849627212762833,2064.496089274436,949.5
0.001,284,263995,2119,-109.92738078308105,985.65,1730.4775855899998,124,262995,5.112174112558365,,
0.001,,265000,,-110.42911030578614,,,,264995,4.873422797679901,2145.718091407791,1000.0
0.001,288,267995,2150,-111.27575228881835,985.65,1731.79725017,124,266995,4.902056163787842,,
0.001,,270000,,-111.68462571716309,,,,269995,4.551498114585876,2105.437158571696,1000.0
0.001,292,271995,2180,-111.62531350708008,985.65,1724.5694838,124,270995,4.633189574241638,,
0.001,,275000,,-112.28367930603028,,,,274946,5.160484422683716,2150.2384078342466,1000.0
,296,275946,2211,,985.16,1742.8231030899997,124,,,,
0.001,300,279137,2228,-112.69120798211348,979.08,1767.81594415,125,278137,6.055237979668298,,
0.001,,280000,,-112.54791989135742,,,,279137,5.445046349287033,2193.1780974768103,1000.0
0.001,304,283137,2260,-113.04797171020508,979.08,1795.3104422400002,125,282137,5.873321331977844,,
0.001,,285000,,-113.39509866333007,,,,284137,6.536227910041809,2118.3977602993227,1000.0
0.001,308,287137,2292,-113.18165599060059,979.08,1812.60278709,125,286137,6.458740031480789,,
0.001,,290000,,-113.59702365112305,,,,289137,7.119123778343201,2210.05895440774,1000.0
0.001,312,291137,2324,-113.43240112304687,979.08,1826.6068719700002,125,290137,6.416097472667694,,
0.001,,295000,,-113.77810720825195,,,,294137,6.919116182088852,2088.290266428818,1000.0
,316,295137,2356,,979.08,1812.2519471,125,,,,
0.001,320,299137,2377,-113.98844410705567,979.08,1823.9833481099997,125,298137,7.858916343927383,,
0.001,,300000,,-114.4776343383789,,,,299137,8.02047167491913,1989.9537560217316,1000.0
0.001,324,303137,2408,-114.62268676757813,979.08,1836.43209138,125,302137,8.449532529115677,,
0.001,,305000,,-114.71186708068848,,,,304137,8.340366091251374,2280.8754332130775,1000.0
0.001,328,307137,2438,-114.81623159790038,979.08,1849.51629353,125,306137,7.952197566270828,,
0.001,,310000,,-115.30591316223145,,,,309137,7.877805508852005,1881.0963157339022,869.4
0.001,332,311137,2467,-115.3795948486328,979.08,1857.88086082,126,310137,7.786841405153274,,
0.001,,315000,,-116.20916546630859,,,,314137,7.9504683661460875,2129.124621641822,941.7
,336,315137,2495,,979.08,1865.2570048900004,126,,,,
0.001,340,318423,2514,-116.94643162536622,971.94,1857.06496143,126,317848,7.523745540380478,,
0.001,,320000,,-117.54093730163574,,,,319423,7.857116710424423,2313.189156154543,1000.0
0.001,344,322423,2540,-117.44423579406738,971.94,1884.2330173599998,126,321423,7.5484551615715025,,
0.001,,325000,,-118.00704983520508,,,,324423,7.459112862110138,2268.6359506671315,969.4
0.001,348,326280,2568,-117.87463902282715,970.51,1908.17506347,127,325423,7.941969615459442,,
0.001,,330000,,-118.94356434631348,,,,329280,7.607353410720825,2213.609617064986,1000.0
,352,330280,2598,,970.51,1916.70143973,127,,,,
0.001,356,334280,2618,-119.72591348266602,970.51,1960.56761684,127,333280,7.3842053940296175,,
0.001,,335000,,-119.6569298248291,,,,334280,7.482349668741226,2365.438797931187,1000.0
0.001,360,338280,2646,-119.98534971618652,970.51,2009.3774801900001,127,337280,7.50460601401329,,
0.001,,340000,,-120.73310861206055,,,,339280,7.423022761821747,2398.581085057929,1000.0
0.001,364,342280,2675,-121.82904707336425,973.32,2057.10091568,127,341280,7.588412344217301,,
0.001,,345000,,-122.1630068359375,,,,344280,7.17341653752327,2120.9097539132463,863.7
0.001,368,346280,2704,-121.84742059326172,982.85,2083.77949421,128,345280,7.547314264059067,,
0.001,372,349288,2725,-122.97066296386718,972.93,2068.05473014,128,349280,8.088973271131515,,
0.001,,350000,,-118.90753936767578,,,,349288,9.729152202606201,1888.3073770479446,804.1
0.001,376,353037,2750,-124.19755383300782,970.42,2070.61477252,128,352288,8.368567012786865,,
0.001,,355000,,-124.31846235656738,,,,354037,8.620699359178543,2100.1765553625764,934.2
0.001,380,357037,2779,-124.50283265686035,970.42,2078.2171395400005,128,356037,8.776557713508605,,
0.001,,360000,,-125.37895379638672,,,,359842,8.385621907234192,2306.1991729233587,1000.0
,384,360842,2807,,968.47,2105.4570446499997,128,,,,
0.001,388,364842,2826,-125.82969172668457,968.47,2136.00751263,129,363842,8.249717881917954,,
0.001,,365000,,-126.11832859802246,,,,364842,8.551992414712906,2347.782124905102,1000.0
0.001,392,368842,2855,-126.05375431823731,968.47,2169.6944819600003,129,367842,9.270920776367188,,
0.001,,370000,,-126.75688174438477,,,,369842,9.34388007926941,2375.285118824989,1000.0
0.001,396,372842,2885,-126.82777627563476,968.96,2180.2484654200002,129,371842,9.428378240585328,,
0.001,,375000,,-127.21055323791504,,,,374842,9.556782339572907,2098.9984001670964,914.2
0.001,400,376842,2912,-127.74760057067871,977.05,2204.2358337200003,129,375842,9.809609148979186,,
0.001,,380000,,-127.26940519714356,,,,379250,9.88043831062317,1929.2741515196685,892.0
,404,380250,2936,,971.13,2196.99648205,129,,,,
0.001,408,383459,2955,-127.20157974243165,963.22,2162.11463665,129,383250,10.755943824768066,,
0.001,,385000,,-127.41505624389649,,,,384459,9.97199929189682,2141.475878355652,928.1
0.001,412,387459,2980,-128.34237475585937,963.22,2170.25396713,130,386459,10.494261781692504,,
0.001,,390000,,-128.33475578308105,,,,389459,10.02129522895813,2244.0576613598505,1000.0
0.001,416,391459,3008,-128.56709548950195,963.22,2204.31282991,130,390459,10.414548810958863,,
0.001,,395000,,-128.98757522583008,,,,394459,11.02272288608551,2325.639871871937,988.2
,420,395459,3037,,963.22,2205.00185149,130,,,,
0.001,424,399303,3056,-129.55826235961914,961.66,2207.13333116,130,398303,10.991780016899108,,
0.001,,400000,,-130.46464706420898,,,,399303,10.318437580108643,2144.1786875169723,888.3
0.001,428,402312,3080,-130.42603631591797,951.75,2189.24559138,130,401312,9.673383092880249,,
0.001,,405000,,-130.77466702270507,,,,404312,10.43183486366272,2202.1988940281326,1000.0
0.001,432,406312,3109,-131.24665103149414,951.75,2195.9014176399996,130,405312,9.84386230802536,,
0.001,,410000,,-131.5092431793213,,,,409312,9.93936831331253,2396.781391636282,1000.0
,436,410312,3137,,951.75,2199.26825763,130,,,,
0.001,440,414312,3158,-132.6797586669922,958.89,2224.7455241400003,131,413312,10.531136976718903,,
0.001,,415000,,-132.683856552124,,,,414312,9.694384453773498,2007.8949299137107,948.6
0.001,444,417947,3184,-133.2134061279297,955.24,2212.03314738,131,416947,8.787513072490691,,
0.001,,420000,,-133.41951784174492,,,,419416,9.420224472403781,2042.5182896597078,991.2
0.001,448,421416,3210,-133.36675645446778,951.36,2206.9033946600002,131,420416,9.760899070739747,,
0.001,,425000,,-133.62236532592775,,,,424416,9.870250635623933,1735.971044867835,834.3
,452,425416,3238,,951.36,2211.99146043,131,,,,
0.001,456,429416,3257,-134.82899255371095,951.36,2220.14854678,131,428416,9.912873542308807,,
0.001,,430000,,-134.69397943115234,,,,429416,10.76482205247879,2014.232967454521,846.2
0.001,460,433416,3285,-135.4793260345459,951.36,2221.12516092,131,432416,9.131988552331924,,
0.001,,435000,,-136.01312968444824,,,,434416,9.389700460910797,2519.523553114571,981.1
0.001,464,437416,3313,-136.12383093261718,951.36,2222.7739632199996,132,436416,9.180865993499756,,
0.001,,440000,,-136.52909274291991,,,,439416,9.322479437828063,2277.8401488915088,1000.0
0.001,468,441416,3342,-137.1371612701416,951.36,2227.52673909,132,440416,10.156237865686416,,
0.001,,445000,,-137.45508880615233,,,,444416,9.167046389341355,2475.7798644889144,1000.0
,472,445416,3370,,961.28,2258.7630784999997,132,,,,
0.001,476,449416,3391,-138.06064569091797,963.79,2272.48944383,132,448416,8.252120832204819,,
0.001,,450000,,-138.3567043914795,,,,449416,8.36481990814209,2426.6780466658993,1000.0
0.001,480,453416,3419,-139.06036488342286,963.79,2278.04021302,132,452416,8.614443677186966,,
0.001,,455000,,-139.75821716308593,,,,454416,7.968806578874588,2496.4115687672047,1000.0
0.001,484,457416,3448,-140.08503976440429,965.74,2289.96861699,132,456416,8.711408188581467,,
0.001,,460000,,-140.75107991027832,,,,459416,8.016123985290527,2279.577855724143,920.6
0.001,488,461416,3475,-141.25803558349608,965.74,2291.24677179,132,460416,8.296102256536484,,
0.001,,465000,,-142.06372817993164,,,,464416,8.3092203104496,2196.9658065383787,920.5
,492,465416,3502,,965.74,2296.6216031599997,132,,,,
0.001,496,469416,3522,-143.17262718200683,965.74,2301.90135784,133,468416,8.543248625278473,,
0.001,,470000,,-143.18062536621093,,,,469416,8.76437201833725,2451.347907351889,1000.0
0.001,500,473416,3550,-144.35094052124023,965.74,2308.8932405600003,133,472416,8.153940772056579,,
0.001,,475000,,-144.98259091186523,,,,474416,9.147465320825576,2569.642068899609,1000.0
0.001,504,477416,3579,-145.424332611084,971.66,2331.99671973,133,476416,7.923593219041824,,
0.001,,480000,,-146.53258743286133,,,,479416,7.768784053087234,2512.5450917903336,1000.0
0.001,508,481416,3607,-146.55392135620116,979.57,2379.8695757200003,133,480416,7.026544517040253,,
0.001,,485000,,-147.05394815063477,,,,484416,6.92522057390213,2638.7461594644933,1000.0
,512,485416,3635,,979.57,2366.0459565300002,133,,,,
0.001,516,489416,3656,-147.78823187255858,979.57,2375.48825094,133,488416,7.045956479787827,,
0.001,,490000,,-148.05235427856445,,,,489416,7.739663271903992,2484.7637289944805,978.8
0.001,520,493416,3683,-149.01009786987305,979.57,2391.4728034800005,133,492416,8.067338975191117,,
0.001,,495000,,-149.5855912475586,,,,494416,6.9961847615242005,2305.7607029683886,918.5
0.001,524,497416,3711,-149.58681436157227,981.13,2404.0554514699998,134,496416,7.710362508296966,,
0.001,,500000,,-150.60996566772462,,,,499416,7.927214888095856,2444.6548410939986,916.7
0.001,528,501416,3739,-150.84360147094728,991.04,2436.31575191,134,500416,7.580059338808059,,
0.001,,505000,,-152.09610955810547,,,,504416,7.552700550556183,2426.474384945445,901.8
,532,505416,3766,,991.04,2443.86073118,134,,,,
0.001,536,509416,3787,-152.37949935913085,991.04,2454.4737262099998,134,508416,7.699401215314865,,
0.001,,510000,,-152.38580419921874,,,,509416,8.208240972280503,2418.2983334530145,1000.0
0.001,540,513416,3814,-153.17284576416014,991.04,2456.4987634599997,134,512416,7.443719573736191,,
0.001,,515000,,-153.84460510253905,,,,514416,7.293757680892944,2653.1876719729976,1000.0
0.001,544,517416,3842,-154.07992517089843,994.69,2480.2813506300004,134,516416,7.180646094560623,,
0.001,,520000,,-154.58662213134767,,,,519416,8.631480632066726,2588.5858225559814,1000.0
0.001,548,521416,3871,-154.57363168334962,1000.0,2498.39236913,134,520416,7.5999961922168735,,
0.001,,525000,,-155.46945513916015,,,,524416,7.467008111715317,2519.6840479453094,1000.0
,552,525416,3900,,1000.0,2506.0531689500003,134,,,,
0.001,556,529416,3920,-155.67380361938476,1000.0,2510.55369729,135,528416,7.87702387714386,,
0.001,,530000,,-155.88934356689452,,,,529416,7.21530838394165,2625.262935553584,1000.0
0.001,560,533416,3950,-156.60046929931642,1000.0,2518.87546544,135,532416,8.160755957365035,,
0.001,,535000,,-157.03723806762696,,,,534416,7.598067846536637,2562.0531873859463,1000.0
0.001,564,537416,3979,-157.27600537109376,1000.0,2524.5234361000003,135,536416,7.761350304841995,,
0.001,,540000,,-158.16011819458006,,,,539416,8.193454297304154,2657.8215101879787,1000.0
0.001,568,541416,4008,-157.74661044311523,1000.0,2499.20108674,135,540416,8.28315391111374,,
0.001,,545000,,-158.36749990844726,,,,544416,7.791508317947388,2475.083859372791,1000.0
,572,545416,4037,,1000.0,2501.02603885,135,,,,
0.001,576,549416,4057,-158.40940173339843,1000.0,2503.9988620599997,135,548416,7.9567235050201415,,
0.001,,550000,,-159.11190679931642,,,,549416,7.844751459121704,2374.8769912373273,1000.0
0.001,580,553416,4086,-158.97502340698242,1000.0,2508.4774000899997,135,552416,8.359429942369461,,
0.001,,555000,,-159.883876373291,,,,554416,8.757948907613754,2689.135413935967,1000.0
0.001,584,557416,4114,-160.32387423706055,1000.0,2512.6664644800003,135,556416,7.855634281635284,,
0.001,,560000,,-160.3667264404297,,,,559416,8.257161159276963,2034.983666803164,934.7
0.001,588,561416,4142,-160.68511093139648,1000.0,2518.7911556500003,135,560416,8.105642652273177,,
0.001,,565000,,-161.0518819580078,,,,564416,7.435123987436294,2600.0014935932354,1000.0
,592,565416,4170,,1000.0,2525.22297288,135,,,,
0.001,596,569416,4190,-161.87494119262695,1000.0,2533.54296392,135,568416,7.607289408922195,,
0.001,,570000,,-161.6121721496582,,,,569416,8.47033788061142,1970.1855736722587,1000.0
0.001,600,573416,4219,-162.4411469116211,1000.0,2536.83763563,135,572416,8.143321726560593,,
0.001,,575000,,-162.5457512512207,,,,574416,8.26954196190834,2481.5215521431646,1000.0
0.001,604,577416,4246,-162.82890213012695,1000.0,2538.52789933,135,576416,8.370922337532043,,
0.001,,580000,,-163.5709894104004,,,,579416,8.051044730901719,2713.873223913461,1000.0
0.001,608,581416,4275,-162.96360931396484,1000.0,2546.03408249,135,580416,8.01673268532753,,
0.001,,585000,,-163.9474870300293,,,,584416,7.731956478357315,2468.3378546661697,921.6
,612,585416,4303,,1000.0,2567.57577821,136,,,,
0.001,616,589416,4324,-164.97597891235353,1000.0,2572.14835506,136,588416,9.008589251518249,,
0.001,,590000,,-165.0824630126953,,,,589416,9.479418378829957,2711.6705147877337,1000.0
0.001,620,593416,4354,-165.0683727722168,1000.0,2572.47728707,136,592416,8.602424657821656,,
0.001,,595000,,-165.1163444519043,,,,594416,8.92781920838356,2597.6485563131164,982.2
0.001,624,597416,4386,-164.74910473632812,1000.0,2562.21606131,136,596416,9.340542855739594,,
0.001,,600000,,-164.44842392446748,,,,599862,8.972918498141883,2657.608653705567,1000.0
,628,600862,4416,,994.46,2546.90162573,136,,,,
0.001,632,604862,4437,-165.40176425170898,994.46,2550.08453136,136,603862,8.465947076559067,,
0.001,,605000,,-166.07812167358398,,,,604862,8.454080680131913,2772.2045506566765,1000.0
0.001,636,608862,4469,-166.2161095275879,994.46,2548.6568066,136,607862,9.457999750614166,,
0.001,,610000,,-166.30228778076173,,,,609862,8.420353713750838,2707.051901034266,1000.0
0.001,640,612415,4498,-166.69535214233397,989.99,2544.88429795,136,611862,9.293227205753327,,
0.001,,615000,,-166.323975189209,,,,614415,10.440075697422028,2319.143659415096,868.2
0.001,644,616415,4525,-166.38158547973632,989.99,2514.8606505400003,136,615415,10.333202352523804,,
0.001,,620000,,-166.6729670715332,,,,619029,9.771766549110412,2674.321341450885,1000.0
,648,620029,4556,,986.13,2508.91982483,136,,,,
0.001,652,624029,4584,-166.99584689331056,986.13,2513.9797791,136,623029,9.659669336795806,,
0.001,,625000,,-166.85810848999023,,,,624029,8.75009791135788,2743.1618711061774,1000.0
0.001,656,628029,4635,-167.1422716369629,986.13,2518.49327574,135,627029,11.090478454113006,,
0.001,,630000,,-166.9792424316406,,,,629029,10.633144921302796,2579.6346447655465,1000.0
0.001,660,632029,4688,-167.50054107666017,986.13,2520.57513943,134,631029,11.433496622562409,,
0.001,,635000,,-167.65004180908204,,,,634029,10.85370224905014,2477.118101824238,933.4
0.001,664,635912,4738,-167.91665936279296,984.96,2518.4947353400003,134,635029,10.751839525699616,,
0.001,668,639912,4772,-167.9343982849121,984.96,2554.1365379,134,638912,10.611512118816377,,
0.001,,640000,,-168.28859509277345,,,,639912,10.506923367500304,892.9287882588803,357.1
0.001,672,643450,4806,-166.91903952026368,980.34,2520.05253297,133,642450,11.54701944255829,,
0.001,,645000,,-167.5951433105469,,,,644450,11.745720261096954,2254.064745620964,869.1
0.001,676,647450,4852,-167.5940426635742,980.34,2489.14365928,133,646450,11.626559486865997,,
0.001,,650000,,-167.53745977783203,,,,649450,11.846997820854186,2667.1689359085635,969.3
0.001,680,651450,4895,-168.33515759277344,980.34,2492.7272887800004,133,650450,11.149446311950683,,
0.001,,655000,,-168.2148807373047,,,,654450,10.625573852777482,2781.0692849732704,1000.0
,684,655450,4940,,980.34,2491.56248161,132,,,,
0.001,688,659450,4974,-168.57575442504884,980.34,2494.77943947,132,658450,10.255599442958832,,
0.001,,660000,,-168.7182004699707,,,,659450,10.34486428976059,2156.102437184588,884.1
0.001,692,663450,5019,-168.90737576293947,980.34,2485.28549397,132,662450,9.926496284246445,,
0.001,,665000,,-169.12098489379883,,,,664450,10.378443482637405,2451.308381269686,1000.0
