rollout/ep_rew_mean,train/n_updates,train/critic_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
,654817,13.884762250423432,,,,,655000,-164.40044296264648,0.001,2849.8176826706376,1000.0
2483.8591258600004,,,712,154,4231,895.96,655817,,,,
2479.80764807,658491,15.572781334877014,716,155,4249,892.7,659491,-164.83950958251953,0.001,,
,659491,15.525462274074554,,,,,660000,-165.00870712280275,0.001,2818.418038733769,965.1
2465.0509536800005,661926,15.371408729076386,720,155,4273,886.46,662867,-165.00237084960938,0.001,,
,664016,15.644218313217163,,,,,665000,-165.69158322143554,0.001,2485.0509295783936,849.4
2463.2363553800005,665016,15.476687819957734,724,155,4295,885.32,666016,-165.11226318359374,0.001,,
2451.56919497,668233,14.249538641929627,728,155,4312,880.68,669233,-165.25298876953124,0.001,,
,669233,15.2523477973938,,,,,670000,-165.36702590942383,0.001,2237.628510629898,934.2
2460.28626932,672233,17.070727543354035,732,155,4340,880.68,673233,-165.44170877075194,0.001,,
,674233,15.924620469093323,,,,,675000,-165.86307052612304,0.001,2709.342638007761,951.7
2461.08347219,676233,14.96608321762085,736,155,4367,880.68,677233,-165.79608737182616,0.001,,
,679233,13.627874093532562,,,,,680000,-166.1154889831543,0.001,2885.155733593367,999.8
2476.2228305,680233,15.217013803958892,740,155,4394,884.55,681233,-166.1303637084961,0.001,,
,684233,15.717166457653045,,,,,685000,-166.70937377929687,0.001,2339.0680570531636,951.1
2506.62390567,,,744,154,4421,899.3,685233,,,,
2509.0277352000003,688233,14.97673013830185,748,155,4441,899.3,689233,-166.8244359436035,0.001,,
,689233,15.658173513412475,,,,,690000,-167.04543881225587,0.001,2953.301711571391,1000.0
2517.2452102999996,692233,14.114135773658752,752,155,4469,899.3,693233,-167.26846536254882,0.001,,
,694233,15.047927797794342,,,,,695000,-167.76270544433595,0.001,2836.4466018294916,1000.0
2521.1709045999996,696233,14.328118245124816,756,154,4496,898.64,697026,-168.15913772583008,0.001,,
,699649,13.760974267895302,,,,,700000,-168.27171688754459,0.001,2766.338152971142,924.5
2520.83215921,,,760,154,4520,897.24,700649,,,,
2530.02089179,703055,13.953310311794281,764,155,4537,899.9,704055,-169.14368753051758,0.001,,
,704055,16.786950694561003,,,,,705000,-169.34317831420898,0.001,2865.105173466122,1000.0
2507.6891015,706129,14.532940677694372,768,155,4561,890.64,707129,-168.61847088788008,0.001,,
,709340,14.230293922514711,,,,,710000,-169.60712749553176,0.001,2811.863541676663,1000.0
2485.9544096899995,,,772,154,4585,882.75,710340,,,,
2502.0842274300003,713340,15.659197002887726,776,155,4604,882.75,714340,-170.40533367919923,0.001,,
,714340,15.581995006561279,,,,,715000,-171.01138623046876,0.001,2746.696952686808,978.2
2535.27431281,716827,17.190868333372148,780,155,4630,894.07,717827,-171.53928507060905,0.001,,
,719864,16.783574398517608,,,,,720000,-171.34491754150392,0.001,1849.0092377329215,787.0
2507.51303507,,,784,154,4651,884.44,720864,,,,
2519.8692139899995,723864,14.858612113952637,788,155,4671,889.25,724373,-171.6610947265625,0.001,,
,724373,17.343867394685276,,,,,725000,-172.09348417267086,0.001,2802.639211163111,949.6
2587.80872477,727373,16.904097625255584,792,155,4696,910.45,728373,-172.34910339355469,0.001,,
,729535,14.561547187437494,,,,,730000,-172.5727702815358,0.001,2415.9373322368656,827.0
2571.5410467100005,,,796,154,4713,905.0,730317,,,,
2578.7287051300004,733317,16.95018932676315,800,155,4731,905.0,734317,-172.61538104248046,0.001,,
,734317,15.094295515537262,,,,,735000,-172.53479675292968,0.001,2891.7462853371167,1000.0
2582.97622214,737317,17.30895836162567,804,155,4759,905.0,738317,-173.22108178710937,0.001,,
,739317,17.272237001895906,,,,,740000,-173.3260455932617,0.001,2606.8716219605994,897.7
2584.23945098,741317,17.51158772945404,808,155,4786,905.0,742317,-173.29040270996094,0.001,,
,744661,15.793910081863404,,,,,745000,-173.89763076782228,0.001,1912.3259372381028,636.9
2562.81760296,,,812,155,4807,896.68,745485,,,,
2561.5795376300002,748485,16.594248536109923,816,155,4826,897.15,749206,-174.77065267944337,0.001,,
,749206,17.447854989113985,,,,,750000,-174.32670424189263,0.001,2687.4116133939765,901.0
2583.7490781,752206,15.695705517292023,820,155,4852,903.39,753206,-175.0764253540039,0.001,,
,754635,15.676847764662096,,,,,755000,-175.14321350382866,0.001,2934.5443928779105,1000.0
2571.53470981,755635,15.400988496780396,824,154,4876,897.8,755796,-174.51254516601563,0.001,,
2599.28077299,758796,15.956344053268433,828,155,4892,905.63,759796,-175.51584902954102,0.001,,
,759914,13.36954958560103,,,,,760000,-175.50205605717028,0.001,2002.418911633175,699.7
2532.97669541,761179,17.915599022271497,832,155,4909,883.86,761619,-176.60636416348544,0.001,,
,764619,16.709396798610687,,,,,765000,-175.7572008666992,0.001,2930.3110652632777,1000.0
2538.26025752,,,836,155,4934,883.86,765619,,,,
2514.17335192,767853,17.472249116897583,840,155,4950,876.2,768853,-175.9372756652832,0.001,,
,769853,16.5055971865654,,,,,770000,-176.36322213745117,0.001,3020.6926434560214,1000.0
2533.9834602500005,771853,15.767478899002075,844,155,4978,876.2,772853,-176.6670475769043,0.001,,
,774624,15.957307209968567,,,,,775000,-176.81152807617187,0.001,2929.4119505086214,960.2
2530.25907072,775624,14.262326333522797,848,155,5004,873.91,776624,-177.15078439331054,0.001,,
,779624,20.43874662590027,,,,,780000,-177.3038660583496,0.001,2952.4688068600835,1000.0
2533.55675477,,,852,155,5031,873.91,780624,,,,
2540.26118919,783624,17.963304164886473,856,155,5051,875.98,784624,-177.1332456665039,0.001,,
,784624,16.277760085582734,,,,,785000,-177.42537469482423,0.001,2922.4178753618153,1000.0
2556.5047137099996,787624,16.110588114261628,860,155,5079,879.75,788624,-178.05380715942383,0.001,,
,789901,18.559601531637476,,,,,790000,-178.24810482593293,0.001,2687.0237728510283,934.8
2555.48149784,790901,16.262553226947784,864,155,5102,878.46,791901,-178.1649176940918,0.001,,
,794901,16.114368698596955,,,,,795000,-179.0626145324707,0.001,2694.9564555361867,912.6
2585.40512078,,,868,155,5128,887.72,795901,,,,
2610.26684459,798901,15.51707076215744,872,155,5147,895.61,799901,-179.0863221435547,0.001,,
,799901,13.639076157093047,,,,,800000,-179.0718495788574,0.001,1941.9021015419626,660.5
2594.6267022700004,802074,17.293739856323064,876,155,5168,887.34,803074,-178.8285113806012,0.001,,
,804074,17.964502517700197,,,,,805000,-179.4799670715332,0.001,3018.8443291438743,1000.0
2616.03882432,806074,15.91485308122635,880,155,5196,892.47,807074,-179.26324572753907,0.001,,
,809492,15.280034388065339,,,,,810000,-180.30714111328126,0.001,3098.2444630480372,1000.0
2632.6096851499997,,,884,155,5221,896.28,810492,,,,
2609.8065307800002,812875,14.558084218993821,888,155,5238,895.02,813875,-179.53369316380684,0.001,,
,814875,18.13687030363083,,,,,815000,-179.6940758972168,0.001,2978.827125553612,1000.0
2608.23675809,816875,17.672409341812134,892,155,5265,895.02,817875,-179.72479107666015,0.001,,
,819875,18.807389628887176,,,,,820000,-180.20358322143554,0.001,3052.1659400351346,1000.0
2668.5203497400003,820875,18.527986031532286,896,155,5292,914.28,821745,-180.10452310180665,0.001,,
,824745,18.138820824146272,,,,,825000,-180.73262957763671,0.001,2997.5752990163865,1000.0
2669.3488260999998,,,900,155,5320,914.28,825745,,,,
2642.5993617,827887,19.50392129135132,904,155,5336,905.7,828887,-180.6554085998535,0.001,,
,829887,17.000563029289246,,,,,830000,-180.39585983276368,0.001,1709.6478074069134,581.7
2623.92156947,831070,19.930706665164134,908,155,5356,897.53,832070,-180.54111231928286,0.001,,
,834070,18.297090640068053,,,,,835000,-180.9056731567383,0.001,2706.4406818041925,917.4
2648.2186645,835067,19.71548904363466,912,155,5383,905.82,836067,-180.7826432377459,0.001,,
,839067,20.770910598278046,,,,,840000,-180.80974279785156,0.001,2776.5173544706777,1000.0
2660.6054051200003,,,916,155,5411,908.61,840067,,,,
2664.77225156,843067,16.794312435626985,920,155,5430,908.61,844067,-181.228228515625,0.001,,
,844067,19.412034883975984,,,,,845000,-181.30350164794922,0.001,2860.4721506010274,951.5
2708.94283561,847067,19.278964509963988,924,155,5458,922.71,848067,-181.0337057800293,0.001,,
,849067,20.114469473361968,,,,,850000,-181.30561776733398,0.001,2753.074395813624,924.2
2707.5779795700005,850986,18.84711019829386,928,155,5485,921.9,851986,-181.314967180335,0.001,,
,854986,18.08891660451889,,,,,855000,-181.30189471435546,0.001,2972.7823405444624,988.4
2777.1125902500003,,,932,155,5512,943.67,855986,,,,
2776.963977300001,858986,17.950954825878142,936,155,5532,943.67,859986,-181.74516076660157,0.001,,
,859986,18.54695553255081,,,,,860000,-181.39154107666016,0.001,2475.5537592998417,886.9
2803.8189489300007,862986,18.59791488456726,940,155,5558,951.33,863986,-181.99292181396484,0.001,,
,864986,18.823963385105134,,,,,865000,-181.62012039184572,0.001,2751.3500669483096,906.5
2808.14685026,866986,19.346914330005646,944,155,5585,951.33,867986,-181.86965197753906,0.001,,
,869986,18.93588411140442,,,,,870000,-181.81632876586914,0.001,2377.5081622273547,1000.0
2800.26057292,870986,17.109884795188904,948,155,5611,947.95,871419,-182.24232104492188,0.001,,
,874419,20.04620470762253,,,,,875000,-182.17282122802735,0.001,2894.6434731051327,947.9
2803.11500667,,,952,155,5636,947.95,875419,,,,
2789.05593295,877962,17.647925362110136,956,155,5654,943.38,878962,-181.80476168823242,0.001,,
,879962,19.150317552566527,,,,,880000,-182.19788000488282,0.001,2947.2116249990418,979.7
2791.2177942100006,881962,18.031851749420166,960,155,5681,943.38,882962,-182.25047940063476,0.001,,
,884962,17.58978773498535,,,,,885000,-181.97002822875976,0.001,2735.906085387105,898.2
2816.97973828,885962,18.545658424854278,964,155,5708,950.61,886962,-182.34267404174804,0.001,,
,889962,20.233802211761475,,,,,890000,-182.94513540649413,0.001,3083.524302466586,1000.0
2819.38650765,,,968,155,5735,950.61,890962,,,,
2786.9559360300004,892877,18.065254308700563,972,155,5749,939.76,893877,-183.1028779296875,0.001,,
,894877,17.92070553970337,,,,,895000,-183.3809313659668,0.001,2784.6534988299945,1000.0
2814.75465509,896877,19.059164345264435,976,155,5777,948.03,897877,-183.70717517089844,0.001,,
,899877,21.98129058742523,,,,,900000,-183.8699137573242,0.001,2754.7992046061904,913.0
2818.6138993100003,900877,17.064310829639435,980,155,5804,948.03,901877,-183.6199306640625,0.001,,
,904877,18.08345189476013,,,,,905000,-184.2338664855957,0.001,2728.7041608542786,992.5
2839.9184579,,,984,155,5832,953.85,905877,,,,
2883.319384290001,908877,17.254668075561522,988,155,5851,960.02,909877,-184.12004013061522,0.001,,
,909877,19.748952980041505,,,,,910000,-184.74482849121094,0.001,2984.0472349190154,1000.0
2885.91721421,912877,18.17014465045929,992,155,5879,960.02,913877,-184.83147677612305,0.001,,
,914877,19.13315994977951,,,,,915000,-184.75526614379882,0.001,2970.051129568275,1000.0
2891.56567441,916877,21.36841619300842,996,155,5907,961.32,917877,-184.81007760620116,0.001,,
,919877,19.543052753925323,,,,,920000,-184.89145135498046,0.001,2925.282825933653,967.6
2883.19370236,920877,17.89379435968399,1000,155,5935,958.51,921596,-184.797548828125,0.001,,
2872.83307815,923865,16.478494140738448,1004,155,5949,953.8,924267,-184.93827535145317,0.001,,
,924294,17.223519837414777,,,,,925000,-186.41479274204798,0.001,2901.3725179799367,950.8
2868.57872812,926294,19.90122581386566,1008,155,5969,952.24,927294,-185.44094680786134,0.001,,
,929929,18.133121368408204,,,,,930000,-186.26407586669922,0.001,3129.9803470673423,1000.0
2862.26370709,,,1012,155,5994,948.62,930929,,,,
2871.8691506800005,933929,19.71632190990448,1016,155,6013,948.62,934929,-186.74573947143554,0.001,,
,934929,19.31576836872101,,,,,935000,-186.74516946411134,0.001,2787.379806620395,920.6
2872.4933599,937929,17.64583365392685,1020,155,6041,948.62,938929,-187.14617150878905,0.001,,
,939929,18.567770537853242,,,,,940000,-187.3195539855957,0.001,2993.1468670309055,996.5
2875.2200231199995,941929,20.247169462203978,1024,155,6068,948.62,942929,-187.43934646606445,0.001,,
,944929,18.76277181816101,,,,,945000,-187.46143899536133,0.001,2806.3090536082627,933.4
2854.804563559999,945929,20.962903760433196,1028,155,6094,941.09,946095,-187.43119921875,0.001,,
,949095,19.05254995059967,,,,,950000,-187.59436471557618,0.001,3032.378652346274,1000.0
2854.8738528599997,,,1032,155,6119,941.09,950095,,,,
2830.4408377199998,952243,17.517176785984553,1036,155,6134,932.57,953243,-187.77407981253958,0.001,,
,954243,17.85361867713928,,,,,955000,-187.92266564941406,0.001,2973.360089744395,998.4
2830.8162415300003,956222,17.57716009395237,1040,155,6161,932.36,957222,-188.46428275594906,0.001,,
,959222,19.905244556427,,,,,960000,-188.15454693603516,0.001,3075.1667665293908,977.9
2829.6554319700012,960222,19.89498072052002,1044,155,6188,932.36,961222,-188.3963786315918,0.001,,
,964222,20.834996566295622,,,,,965000,-188.66669387817382,0.001,2993.2091353703754,1000.0
2850.9752713299995,,,1048,155,6215,938.03,965222,,,,
2851.64095516,968222,19.4384354596138,1052,155,6234,938.03,969222,-188.937409576416,0.001,,
,969222,18.752182993888855,,,,,970000,-188.84801541137696,0.001,3081.774712577826,1000.0
2869.8837844699992,972222,16.915438769340515,1056,155,6261,942.6,973222,-189.34979833984374,0.001,,
,974222,19.32677536916733,,,,,975000,-189.6784921875,0.001,3013.8691151458306,972.1
2869.9882069499995,976222,20.72160803127289,1060,155,6288,942.6,977222,-189.76602981567382,0.001,,
,979222,18.68912382888794,,,,,980000,-189.8296923828125,0.001,3003.2915322306567,1000.0
2869.753503419999,980222,18.633998125076292,1064,155,6316,942.6,981222,-190.06536871337892,0.001,,
2863.97924113,983960,17.753798751831056,1068,155,6334,939.98,984960,-189.73140090942383,0.001,,
,984960,17.39799036359787,,,,,985000,-190.04145916748047,0.001,3064.174360645353,1000.0
2900.764442140001,987960,21.776936870098115,1072,155,6361,950.83,988960,-190.19690811157227,0.001,,
,989960,20.548350522994994,,,,,990000,-190.03035626220702,0.001,3081.992110858578,1000.0
2871.3447464900005,991007,14.64394956953982,1076,155,6384,941.3,992007,-189.09946607506794,0.001,,
,994007,21.752555351257325,,,,,995000,-189.7715812072754,0.001,3139.6352885693314,1000.0
2872.70241469,995007,19.313761478424073,1080,155,6412,941.3,996007,-189.89237145996094,0.001,,
,999007,18.838107231140135,,,,,1000000,-190.19001022338867,0.001,2749.491444252897,927.4
2871.90805809,,,1084,155,6439,941.3,1000007,,,,
2846.42355656,1002179,17.479767137527467,1088,155,6455,933.02,1003179,-190.98665518188477,0.001,,
,1004179,19.118959079265593,,,,,1005000,-190.9801526184082,0.001,3103.545987882814,1000.0
2851.6326647700002,1006179,19.53580096912384,1092,155,6483,933.02,1007179,-191.38443487548827,0.001,,
,1009135,18.296145710985034,,,,,1010000,-192.56917064459253,0.001,3166.3128634824884,1000.0
2847.05528945,1010135,20.27625870037079,1096,155,6510,932.58,1011135,-192.53802471923828,0.001,,
2841.3746212400006,1013648,19.71099196100235,1100,155,6527,930.52,1014648,-192.75412475585938,0.001,,
,1014648,19.580190234661103,,,,,1015000,-193.1996947631836,0.001,3119.3739640585845,1000.0
2883.20624578,1017648,17.57983512067795,1104,155,6554,943.81,1018648,-193.219689453125,0.001,,
,1019648,19.751434920310974,,,,,1020000,-193.64891320800783,0.001,3126.2041528022846,1000.0
2898.0961182900005,1021648,21.210127250671388,1108,155,6582,948.19,1022113,-193.43800082397462,0.001,,
,1024113,18.904430765628813,,,,,1025000,-193.9444121398926,0.001,2728.930651310412,919.5
2907.6313938300004,1025113,19.824820324897765,1112,155,6606,951.84,1026113,-193.51798358154298,0.001,,
2860.4974506599997,1028453,18.75253741312027,1116,155,6622,938.29,1028758,-194.07353759765624,0.001,,
,1029758,18.84685628795624,,,,,1030000,-194.4251315612793,0.001,2903.4104396737034,940.3
2857.4882709800004,1031758,20.734369639873506,1120,155,6645,938.29,1032758,-194.74314181518554,0.001,,
,1034758,18.385533544540404,,,,,1035000,-194.6825548400879,0.001,3015.2146525345042,999.4
2856.74963093,1035758,23.58592629814148,1124,155,6672,938.29,1036758,-194.86041232299806,0.001,,
,1039758,20.063760994911195,,,,,1040000,-195.26635195922853,0.001,3201.951117259689,1000.0
2883.9121743200003,,,1128,155,6700,946.63,1040758,,,,
2879.55599189,1043758,17.066730352878572,1132,155,6719,944.06,1044501,-195.88222357177733,0.001,,
,1044501,21.155914388787536,,,,,1045000,-195.69961231159715,0.001,3137.7204115605446,1000.0
2907.332936569999,1047501,19.88521944618225,1136,155,6747,952.58,1048501,-195.99750476074217,0.001,,
,1049452,19.667849782388167,,,,,1050000,-195.66971443881508,0.001,3114.5742704933973,1000.0
2908.7868520899997,1051452,21.71620337152481,1140,155,6775,952.3,1052452,-195.34778359985353,0.001,,
,1054452,23.716921067237855,,,,,1055000,-194.86660729980468,0.001,3033.012839979422,1000.0
2911.53870925,1055452,22.881353198051453,1144,155,6803,952.3,1056452,-195.14329098510743,0.001,,
,1059452,23.1055245513916,,,,,1060000,-194.51394146728515,0.001,2834.200094920024,1000.0
2907.48229505,,,1148,155,6830,952.3,1060452,,,,
2897.619345029999,1063452,24.36881429386139,1152,155,6850,952.3,1064452,-194.36711169433593,0.001,,
,1064452,26.73701114988327,,,,,1065000,-194.92633047485353,0.001,2986.0649413235137,1000.0
2893.16851638,1067452,23.992442383766175,1156,155,6877,952.3,1068452,-194.9836467895508,0.001,,
,1069452,22.44350592803955,,,,,1070000,-195.30829504394532,0.001,3106.984217087971,1000.0
2889.5864867400005,1071452,23.789563592910767,1160,155,6904,952.3,1072452,-195.21808950805664,0.001,,
,1074452,23.57278209877014,,,,,1075000,-195.90349172973632,0.001,3039.447575608501,1000.0
2892.6190573900003,1075452,23.82085367965698,1164,155,6931,952.3,1076452,-196.02809991455078,0.001,,
2876.4134905200003,1078738,23.899718558038032,1168,155,6946,947.78,1079738,-196.0253103829764,0.001,,
,1079738,24.295786806106566,,,,,1080000,-195.83484521484374,0.001,3093.8263980772113,1000.0
2872.7868734400004,1082738,25.200896342277527,1172,155,6974,947.78,1083738,-195.4992502746582,0.001,,
,1084738,24.7662551240921,,,,,1085000,-195.56814337158204,0.001,2922.247769741528,1000.0
2902.76873579,1086738,23.51025829744339,1176,155,7001,957.31,1087738,-195.6535256958008,0.001,,
,1089913,22.872570419311522,,,,,1090000,-196.05669517078618,0.001,2950.331224764371,1000.0
2875.96963613,,,1180,155,7024,949.06,1090913,,,,
2841.253815809999,1092803,31.742104220699954,1184,155,7039,937.96,1093803,-195.50624767102693,0.001,,
,1094803,27.041156697273255,,,,,1095000,-196.0905355834961,0.001,3067.5660821093247,1000.0
2866.9623032300005,1096803,29.9221842880249,1188,155,7067,946.24,1097803,-195.71834274291993,0.001,,
,1099803,27.69376100063324,,,,,1100000,-195.45802459716796,0.001,2712.5090860492082,925.1
2866.0134115399997,1100803,27.80228544998169,1192,155,7094,946.24,1101803,-195.74568743896484,0.001,,
,1104803,30.1924985370636,,,,,1105000,-195.03423693847657,0.001,3020.311664489936,1000.0
2868.56904799,,,1196,155,7122,946.68,1105803,,,,
2852.78266932,1108803,27.616915009498594,1200,155,7141,951.55,1109803,-195.00117849731444,0.001,,
,1109803,28.788601818084718,,,,,1110000,-195.12859103393555,0.001,2545.5873137885706,869.1
2851.27747984,1112803,32.47451221752167,1204,155,7168,951.55,1113803,-195.1858868408203,0.001,,
,1114803,33.134255646705626,,,,,1115000,-194.9604856262207,0.001,2911.079364603461,990.5
2860.98501091,1116803,30.456239669799803,1208,155,7195,956.9,1117803,-195.1758182373047,0.001,,
,1119803,27.654773477554322,,,,,1120000,-195.2449396057129,0.001,2748.4043050241658,903.7
2860.26590004,1120803,28.87857078552246,1212,155,7222,956.9,1121803,-195.5668550720215,0.001,,
,1124803,28.366840560913086,,,,,1125000,-195.32291720581054,0.001,3039.841815204546,1000.0
2902.7865260000003,,,1216,155,7249,970.45,1125803,,,,
2905.9784651799996,1128803,27.787900623321534,1220,155,7269,970.45,1129803,-195.49598565673827,0.001,,
,1129803,28.572131278991698,,,,,1130000,-195.3086096191406,0.001,2966.2599335706386,994.2
2900.1461558299993,1132803,31.46191215324402,1224,155,7297,970.45,1133803,-195.27742138671874,0.001,,
,1134803,32.880726365089416,,,,,1135000,-195.13164852905274,0.001,2931.6753053896186,1000.0
2871.8910971499995,1136803,34.2975967502594,1228,155,7324,962.28,1136986,-195.0666851501465,0.001,,
,1139237,29.460488087627517,,,,,1140000,-195.02303845214843,0.001,2933.174949516723,959.4
2852.9566366400004,,,1232,155,7344,957.36,1140237,,,,
2842.18280699,1142924,28.429129080772398,1236,155,7362,954.23,1143924,-196.17409185791016,0.001,,
,1144047,25.296729242898586,,,,,1145000,-195.89237025526702,0.001,3052.525517225964,1000.0
2815.91567905,1146047,26.060943650245665,1240,155,7387,945.95,1147047,-196.69900646972656,0.001,,
,1149047,29.27527196788788,,,,,1150000,-197.01029580688476,0.001,2815.747017935896,1000.0
2809.54615089,1150047,28.218634503364562,1244,155,7415,945.95,1151047,-197.05643630981444,0.001,,
,1154047,31.78230661392212,,,,,1155000,-196.66532995605468,0.001,2819.990092914086,1000.0
2804.5371993900003,,,1248,155,7443,945.95,1155047,,,,
2811.3927019199996,1158047,31.753039627075196,1252,155,7462,945.95,1159047,-195.96755563354492,0.001,,
,1159047,31.165512150764464,,,,,1160000,-196.28120239257814,0.001,3101.2190912473015,1000.0
2816.0341950699994,1162047,29.865059690475462,1256,155,7490,945.95,1163047,-196.9125244140625,0.001,,
,1164696,27.07816390323639,,,,,1165000,-197.33408786010742,0.001,2853.875925337337,948.2
2806.4342921900006,1165696,27.118055636882783,1260,155,7515,942.44,1166696,-197.6284230957031,0.001,,
,1169696,22.514094919204712,,,,,1170000,-198.31740728759766,0.001,2953.639105067775,1000.0
2798.3377175200003,,,1264,155,7543,942.44,1170696,,,,
2819.62049506,1173696,23.762456321239473,1268,155,7562,949.58,1174696,-199.41367156982423,0.001,,
,1174696,19.86909875535965,,,,,1175000,-199.34635507202148,0.001,3138.015564906411,1000.0
2797.4798205399998,1177076,21.199218775096693,1272,155,7587,943.38,1178076,-200.52329687821236,0.001,,
,1179076,20.73073712491989,,,,,1180000,-200.7327751159668,0.001,3121.90393519029,1000.0
2798.9710988199995,1181076,18.880549376010894,1276,155,7614,943.38,1182076,-201.07851434326173,0.001,,
,1184076,19.783196590423582,,,,,1185000,-202.00219570922852,0.001,2879.210365434084,947.8
2825.7310331599997,1185076,19.028276292324065,1280,155,7642,951.63,1186076,-202.26055422973633,0.001,,
,1189076,18.627909118652344,,,,,1190000,-203.92598751831054,0.001,2901.392855884973,950.0
2863.84053319,,,1284,155,7669,962.73,1190076,,,,
2864.6049090799997,1193076,19.099916680812836,1288,155,7689,962.73,1194076,-204.75069760131836,0.001,,
,1194076,17.66400587940216,,,,,1195000,-205.07121490478517,0.001,3066.2991393653674,1000.0
2819.340470399999,1197076,21.918938261032103,1292,155,7717,962.73,1198076,-204.89596224975585,0.001,,
,1199076,20.390148083686828,,,,,1200000,-205.40761779785157,0.001,3099.48029858768,1000.0
2825.69605141,1201076,19.358113148212432,1296,155,7744,962.73,1202076,-205.471826171875,0.001,,
,1204076,22.496548098564148,,,,,1205000,-205.2054664916992,0.001,2839.536129221294,945.2
2852.91849479,1205076,22.26862438392639,1300,155,7771,961.15,1205918,-205.42989456176758,0.001,,
2858.3311806199995,1208918,22.37757396030426,1304,155,7790,961.15,1209918,-205.94046157836914,0.001,,
,1209918,22.624211420536042,,,,,1210000,-206.15756619262694,0.001,3012.9458272115676,986.1
2829.3830846399997,1212498,23.073821903919352,1308,155,7815,956.95,1213498,-206.23550309806035,0.001,,
,1214498,21.017698696613312,,,,,1215000,-206.54189233398438,0.001,3079.0680988234467,1000.0
2809.89711239,1215817,23.07990663701838,1312,155,7840,950.14,1216817,-206.49748997718282,0.001,,
,1219817,21.78072515964508,,,,,1220000,-207.31855227661134,0.001,3064.779285304062,1000.0
2809.3493954200003,,,1316,155,7867,950.14,1220817,,,,
2812.5998604700003,1223817,21.29618169116974,1320,155,7886,950.14,1224817,-207.62620581054688,0.001,,
,1224817,21.53281008195877,,,,,1225000,-207.97271829223632,0.001,3028.065139456093,973.1
2821.38594785,1227817,18.38478405570984,1324,155,7914,950.14,1228817,-208.34211962890626,0.001,,
,1229817,21.11849981737137,,,,,1230000,-208.66763912963867,0.001,3131.3416701693554,1000.0
2845.9710205799997,1231817,17.367038225650788,1328,155,7941,957.06,1232692,-208.85490341186522,0.001,,
,1234692,20.729488957881927,,,,,1235000,-209.21256466674805,0.001,3027.2243008004502,969.1
2874.5789857,1235692,19.760868321418762,1332,155,7968,964.55,1236692,-209.30270852661133,0.001,,
,1239382,18.31733469390869,,,,,1240000,-210.3877682800293,0.001,3037.0018656293164,1000.0
2871.86297473,,,1336,155,7993,964.58,1240382,,,,
2903.6737606200004,1243382,22.46560209608078,1340,155,8013,973.35,1244382,-210.498572265625,0.001,,
,1244382,20.741633501529694,,,,,1245000,-210.97841323852538,0.001,3137.9013296104968,1000.0
2909.4971705700004,1247382,24.071350747585296,1344,155,8041,973.35,1248382,-211.38522644042968,0.001,,
,1249751,20.618539113521575,,,,,1250000,-211.6793596496582,0.001,3127.4674385291523,1000.0
2898.9291121000006,1250751,24.88209550666809,1348,155,8066,967.04,1251751,-211.46961221313475,0.001,,
,1254751,22.51690971326828,,,,,1255000,-211.9759805908203,0.001,3009.4237477621996,985.7
2901.41629,,,1352,155,8093,967.04,1255751,,,,
2888.95070703,1258751,21.530403982162476,1356,155,8112,962.45,1259292,-212.63505206298828,0.001,,
,1259292,19.50928980938388,,,,,1260000,-213.1488980226411,0.001,3121.5419226598924,1000.0
2902.918707459999,1262292,20.460050343036652,1360,155,8137,965.96,1263292,-213.1162108154297,0.001,,
,1264292,22.10975193166733,,,,,1265000,-213.18433514404296,0.001,3196.578850252554,1000.0
2889.16092906,1265575,25.856530159185294,1364,155,8161,958.79,1266575,-213.09440331425228,0.001,,
,1269232,22.6030516166687,,,,,1270000,-213.81738366699219,0.001,3146.265079579549,1000.0
2879.46575626,,,1368,155,8187,955.36,1270232,,,,
2907.2793905400003,1273232,22.261042127609254,1372,155,8206,961.56,1274232,-214.20984603881837,0.001,,
,1274232,19.918210644721984,,,,,1275000,-214.22993475341798,0.001,3070.0122231381015,997.3
2908.4838441800002,1277232,18.2712908577919,1376,155,8234,961.56,1278232,-214.54902532958985,0.001,,
,1279232,21.133825198173522,,,,,1280000,-214.77069140625,0.001,3022.837049509585,955.6
2909.317293819999,1281232,20.472575610637666,1380,155,8261,961.56,1282232,-215.04881771850586,0.001,,
,1284232,19.72092208337784,,,,,1285000,-215.52979299926758,0.001,3083.1499336605893,1000.0
2878.8081241200007,1285232,18.264504458427428,1384,155,8287,952.76,1285352,-215.5294358215332,0.001,,
2850.93719962,1287444,20.137752930641174,1388,155,8299,943.68,1288444,-215.8199719848633,0.001,,
,1289444,21.36463956785202,,,,,1290000,-215.70501950073242,0.001,3195.908626205538,1000.0
2900.5720227200004,1291444,20.51581743812561,1392,155,8326,943.68,1292444,-215.77510650634767,0.001,,
,1294444,19.53072685098648,,,,,1295000,-216.0593233642578,0.001,2781.664050314715,904.1
2901.9549133200007,1295444,18.42682616186142,1396,155,8353,943.68,1296444,-216.25675677490236,0.001,,
,1299444,24.6339918551445,,,,,1300000,-216.46788366699218,0.001,3060.4551209908213,1000.0
2908.92245638,,,1400,155,8380,945.26,1300444,,,,
2908.887370849999,1303444,21.623113434314728,1404,155,8400,945.26,1304444,-216.9172275390625,0.001,,
