time/fps,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,rollout/ep_len_mean,eval/mean_reward,eval/mean_ep_length
,5.691350039243698,,654784,,-34.704872215270996,655000,,0.001,,-754.4127714727074,1000.0
127,5.043153477191925,5155,656784,676,-34.28864864730835,657827,374.2905043400001,0.001,1000.0,,
,6.0605719435214995,,659784,,-36.0404522857666,660000,,0.001,,11.123459427012131,1000.0
127,6.5547896633148195,5186,660784,680,-37.05832362747192,661827,344.13484786999993,0.001,1000.0,,
127,8.244119803110758,5203,663856,684,-42.35125859578451,664899,317.07713494,0.001,990.72,,
,8.678836204767228,,664856,,-41.434270225524905,665000,,0.001,,-87.36710386375925,1000.0
127,11.995390502929688,5234,667856,688,-41.78856985473633,668029,280.21671633000005,0.001,982.02,,
,12.604866340046836,,669070,,-40.935065314883275,670000,,0.001,,-317.31307316567984,1000.0
127,12.849266158103942,5255,670070,692,-40.93222867202759,670180,262.52318684,0.001,963.53,,
127,12.487029049873351,5272,673137,696,-41.65360493850708,674180,206.37480049,0.001,963.53,,
,12.769118391513825,,674137,,-42.723536796569825,675000,,0.001,,-544.6433444097289,1000.0
127,10.666661257743835,5303,677137,700,-46.103327964782714,678180,157.97146996,0.001,963.53,,
,8.310694005754259,,679182,,-47.05064060377038,680000,,0.001,,-796.938804840712,828.0
127,8.156116111278534,5328,680182,704,-46.68754611968994,681225,127.98339130000002,0.001,953.98,,
128,7.15002020573616,5344,683202,708,-49.87032084655762,684245,101.74280941,0.001,944.18,,
,7.294535963773727,,684202,,-50.24321265411377,685000,,0.001,,-514.5422512354329,901.3
128,7.6625249737598855,5368,686263,712,-53.189772542317705,687306,42.20574121,0.001,934.79,,
,9.426608423233032,,689263,,-54.58178087615967,690000,,0.001,,-1878.469844109728,1000.0
128,11.161125268936157,5399,690263,716,-57.08797659301758,691306,-21.46166962000002,0.001,934.79,,
,10.636978555679322,,694263,,-64.74197385406494,695000,,0.001,,-783.1254824602977,1000.0
128,,5429,,720,,695306,-120.71751252000004,,934.79,,
128,8.370078518390656,5451,698263,724,-71.93787200164795,699306,-178.14178035,0.001,934.79,,
,9.09431676530838,,699263,,-72.03697846221924,700000,,0.001,,-644.9190684104396,1000.0
128,9.404292346000672,5480,702263,728,-76.47398818969727,702341,-228.29817166000004,0.001,925.14,,
,7.462544028043747,,704298,,-72.43960076904297,705000,,0.001,,-922.7395986638963,1000.0
128,7.596660091876983,5506,705298,732,-70.73024603271485,706341,-293.42333927999994,0.001,925.14,,
128,7.1487958736419674,5522,708338,736,-63.417236831665036,709381,-351.56514734999996,0.001,915.54,,
,6.540155362844467,,709338,,-60.90885846710205,710000,,0.001,,-180.48706865151763,901.5
128,5.250689239263535,5550,712338,740,-62.177193870544436,713381,-374.23404947,0.001,915.54,,
,4.648258445501328,,714418,,-63.62264833831787,715000,,0.001,,-759.0395543676801,904.2
128,4.187043486952781,5572,715418,744,-63.62987293243408,716461,-398.81481304,0.001,906.34,,
128,3.6855259878635405,5582,717457,748,-63.17814084625244,718500,-435.56215521999997,0.001,886.73,,
,3.1356634800434113,,719457,,-61.641224113464354,720000,,0.001,,-109.19833591633942,814.1
128,2.8256650038957596,5609,721457,752,-60.20526329040527,722500,-442.72608343000013,0.001,886.73,,
128,3.0002247807979585,5624,724636,756,-57.632915267944334,724776,-433.02098890999986,0.001,869.49,,
,2.7947011694465718,,724733,,-56.683953444163,725000,,0.001,,336.3232383656079,1000.0
129,2.5670962092876435,5647,727733,760,-54.94430182647705,728776,-404.08029566000005,0.001,869.49,,
,2.162143611848354,,729733,,-53.93402471923828,730000,,0.001,,395.57733106588785,912.2
129,2.1243389946222306,5676,731733,764,-53.338602195739746,732776,-396.89294165000007,0.001,869.49,,
,1.8535455210208893,,734733,,-52.72740565490723,735000,,0.001,,735.5973729107994,1000.0
129,1.900533855676651,5710,735733,768,-52.76154605102539,736776,-357.5439403399999,0.001,869.49,,
,1.513240145921707,,739733,,-52.93278484344482,740000,,0.001,,786.3342499910389,1000.0
129,,5741,,772,,740776,-293.41470396999995,,869.49,,
129,1.6082946722507476,5763,743733,776,-52.509178367614744,744776,-246.67472583999995,0.001,869.49,,
,1.377812963962555,,744733,,-52.41082717895508,745000,,0.001,,719.5093759068288,1000.0
129,1.4697316638827325,5795,747733,780,-51.54906462097168,748776,-218.78329372,0.001,869.49,,
,1.5017298014163971,,749733,,-51.1532260055542,750000,,0.001,,880.2855837017298,1000.0
129,1.4792152049541474,5825,751733,784,-50.627416236877444,752776,-186.33060394999993,0.001,878.77,,
,1.7750124707818031,,754733,,-49.33022487640381,755000,,0.001,,649.0447089527967,1000.0
129,1.8942983807325364,5855,755733,788,-48.76575280761719,756776,-152.1014641,0.001,887.47,,
,2.330113992333412,,759733,,-46.15171370697021,760000,,0.001,,321.3353470261245,1000.0
129,,5887,,792,,760776,-127.71209474999999,,905.96,,
129,2.5580031156539915,5909,763733,796,-45.44395810699463,764776,-71.12865559,0.001,905.96,,
,2.5038597177267077,,764733,,-45.817051612854,765000,,0.001,,667.4046651716635,1000.0
129,2.3195491797924044,5941,767733,800,-45.57636835479736,768776,-29.87537997000002,0.001,905.96,,
,2.0056172369122507,,769733,,-44.97137810516357,770000,,0.001,,429.5458854130469,1000.0
129,1.6169696788191796,5972,771733,804,-44.92812612915039,772776,-7.848389110000012,0.001,915.51,,
,1.390720774292946,,774733,,-45.35403496551514,775000,,0.001,,458.39223534371706,1000.0
129,1.314283125758171,6001,775733,808,-45.44996766662597,776776,13.89245224999999,0.001,925.31,,
,1.1571342439055443,,779733,,-45.64474240875244,780000,,0.001,,551.4955041868612,1000.0
129,,6032,,812,,780776,69.79537128,,934.7,,
129,1.434709337413311,6053,783733,816,-45.793619270324704,784776,124.12709277,0.001,934.7,,
,1.3924931810498238,,784733,,-45.365149215698246,785000,,0.001,,423.9591726491577,1000.0
129,1.3664033174514771,6082,787733,820,-44.05663424682617,788776,206.23232636000003,0.001,934.7,,
,1.4844738531708717,,789733,,-43.58348490142822,790000,,0.001,,762.8212599921972,1000.0
129,1.3165181574225426,6113,791733,824,-43.47488361358643,792776,256.39045487000004,0.001,934.7,,
,1.0724036369919776,,794733,,-43.71295101928711,795000,,0.001,,831.5869637787342,1000.0
129,1.0119242190122604,6142,795733,828,-43.93682624053955,796776,314.09066234000005,0.001,944.35,,
,1.1082314708232879,,799733,,-45.16941762542724,800000,,0.001,,789.1967784339562,1000.0
129,,6172,,832,,800776,386.87002665,,944.35,,
129,1.112297910928726,6192,803733,836,-45.57269637298584,804776,449.1949566400001,0.001,953.95,,
,1.1120542195141316,,804733,,-45.624334426879884,805000,,0.001,,793.7683187724091,1000.0
129,0.9817728111743927,6222,807733,840,-45.441316589355466,808776,474.42438543,0.001,953.95,,
,0.8335913197994232,,809733,,-45.32787522888184,810000,,0.001,,648.4578429545276,1000.0
130,0.8430425230264663,6251,811733,844,-45.32200914001465,812776,527.00685742,0.001,963.15,,
,0.8818882146179676,,814733,,-45.61934929656982,815000,,0.001,,848.6956280834972,1000.0
130,0.8818420425951481,6280,815733,848,-45.7447142868042,816776,561.9987999,0.001,982.76,,
,0.8782981097996235,,819733,,-46.56865683746338,820000,,0.001,,764.6019384254702,1000.0
130,,6310,,852,,820776,606.15500028,,982.76,,
130,0.7891165302097798,6330,823733,856,-46.85422137451172,824776,632.8083688300001,0.001,1000.0,,
,0.7585039455294609,,824733,,-46.7311282043457,825000,,0.001,,928.4534512324259,1000.0
130,0.7842643541693688,6359,827733,860,-47.04568556213379,828776,650.97523331,0.001,1000.0,,
,0.8567442170381546,,829733,,-47.24017878723144,830000,,0.001,,920.8023184360936,1000.0
130,0.7951398503482342,6386,831733,864,-47.38238801574707,832776,675.7395777099998,0.001,1000.0,,
,0.839195094794035,,834733,,-47.56375542449951,835000,,0.001,,900.1744598054399,1000.0
130,0.811295547157526,6417,835733,868,-47.585154029846194,836776,678.2139432099998,0.001,1000.0,,
,0.7431496050059795,,839733,,-47.44688701629639,840000,,0.001,,835.5880751423538,1000.0
130,,6448,,872,,840776,679.5007859199999,,1000.0,,
130,0.740394767075777,6470,843733,876,-46.99637113952637,844776,682.4576391699999,0.001,1000.0,,
,0.7209466037452221,,844733,,-46.88452903747559,845000,,0.001,,677.8134828834329,1000.0
130,0.7454786162674427,6500,847733,880,-46.396271575927734,848776,687.2825217799999,0.001,1000.0,,
,0.7269254448711873,,849733,,-46.18195423126221,850000,,0.001,,854.5769659627229,1000.0
130,0.7006376146376133,6528,851733,884,-46.00332780456543,852776,690.25850948,0.001,1000.0,,
,0.6863929724097252,,854733,,-46.00086863708496,855000,,0.001,,846.9420853497461,1000.0
130,0.6549222216308117,6557,855733,888,-46.14543558502197,856776,704.9299067100001,0.001,1000.0,,
,0.6402014163136482,,859733,,-46.98150772857666,860000,,0.001,,936.709791752696,1000.0
130,,6584,,892,,860776,721.23304491,,1000.0,,
130,0.6461666990965604,6604,863733,896,-47.69581955718994,864776,745.52120008,0.001,1000.0,,
,0.6332675147801637,,864733,,-47.9187325592041,865000,,0.001,,889.9666486829519,1000.0
130,0.6937255004048347,6633,867733,900,-48.36456195831299,868776,756.9307947600001,0.001,1000.0,,
,0.7275924851000309,,869733,,-48.4006838760376,870000,,0.001,,895.2350752033293,1000.0
131,0.7608442721366883,6661,871733,904,-48.44850338745117,872776,770.35028811,0.001,1000.0,,
,0.7727332890927792,,874733,,-48.84503105926514,875000,,0.001,,797.6028995007276,1000.0
131,0.7965008128881454,6689,875733,908,-48.85654405975342,876776,779.41699227,0.001,1000.0,,
,0.8426906424760818,,879733,,-49.43072901153565,880000,,0.001,,873.4818241767586,1000.0
131,,6719,,912,,880776,794.03227949,,1000.0,,
131,0.7593575378060341,6739,883733,916,-50.081944961547855,884776,809.4540324100001,0.001,1000.0,,
,0.7327954815328122,,884733,,-50.01004494476318,885000,,0.001,,870.8314644001424,1000.0
131,0.7068386003077031,6770,887733,920,-50.16588506317139,888776,829.7204415100001,0.001,1000.0,,
,0.6926369479298592,,889733,,-50.155030784606936,890000,,0.001,,763.0621446266771,1000.0
131,0.6609117920100689,6802,891733,924,-50.39947064971924,892776,837.7166743299999,0.001,1000.0,,
,0.6035716629475355,,894733,,-50.6049319229126,895000,,0.001,,959.6515530884266,1000.0
131,0.5440697222799062,6833,895733,928,-50.735110122680666,896776,844.2368589600001,0.001,1000.0,,
,0.5370550337582827,,899733,,-50.99435111236572,900000,,0.001,,951.4423442278057,1000.0
131,,6864,,932,,900776,851.6989012199999,,1000.0,,
131,0.568886440679431,6886,903733,936,-51.31588690948486,904776,850.7186086700001,0.001,1000.0,,
,0.5573739718049765,,904733,,-51.39885692596435,905000,,0.001,,944.6004709199071,1000.0
131,0.5751321511566639,6917,907733,940,-51.41419152832031,908776,865.14659497,0.001,1000.0,,
,0.6021054387390613,,909733,,-51.48928379058838,910000,,0.001,,897.6529051497579,1000.0
131,0.5789451754987239,6949,911733,944,-51.61662635040283,912776,874.3205894399997,0.001,1000.0,,
,0.5760862959474325,,914733,,-51.89462415313721,915000,,0.001,,938.3809390291572,1000.0
131,0.5524800959229469,6980,915733,948,-51.982037017822265,916776,878.55211916,0.001,1000.0,,
,0.5813806786835194,,919733,,-52.38545916748047,920000,,0.001,,927.5386023014784,1000.0
131,,7011,,952,,920776,882.6693536100001,,1000.0,,
131,0.5177807835042476,7032,923733,956,-52.36475695037842,924776,883.02186462,0.001,1000.0,,
,0.5326579191684723,,924733,,-52.45689023590088,925000,,0.001,,920.0666211485863,1000.0
131,0.5412464567422867,7063,927733,960,-52.45964261627197,928776,887.7173337400002,0.001,1000.0,,
,0.5923347980976105,,929733,,-52.43339136505127,930000,,0.001,,956.0513282269239,1000.0
131,0.619485931545496,7093,931733,964,-52.32520491790771,932776,889.15606208,0.001,1000.0,,
,0.6206571226865053,,934733,,-52.31608031463623,935000,,0.001,,910.2048902258277,1000.0
131,0.6680864745080471,7124,935733,968,-52.16789753723145,936776,889.0600525899999,0.001,1000.0,,
,0.6888402898013591,,939733,,-52.014194564819334,940000,,0.001,,838.2878240257502,1000.0
131,,7152,,972,,940776,889.7597059399999,,1000.0,,
131,0.6169827287644147,7173,943733,976,-51.61125933837891,944776,896.64957957,0.001,1000.0,,
,0.663750095769763,,944733,,-51.51562923431396,945000,,0.001,,938.7505816251039,1000.0
131,0.5926607459783554,7202,947733,980,-51.56993022155762,948776,901.7986104399997,0.001,1000.0,,
,0.6271262037307024,,949733,,-51.257009574890134,950000,,0.001,,912.1682781420648,1000.0
131,0.6351980660557747,7231,951733,984,-50.93667169189453,952776,901.5390258400001,0.001,1000.0,,
,0.6482920888066291,,954733,,-50.21727625274658,955000,,0.001,,714.4929189488699,1000.0
131,0.6493626896739007,7261,955733,988,-50.098734054565426,956776,900.2041548299999,0.001,1000.0,,
,0.6162809698879719,,959733,,-50.05427346038818,960000,,0.001,,781.1487998488359,1000.0
131,,7290,,992,,960776,896.3886190799999,,1000.0,,
131,0.535740472137928,7311,963733,996,-49.941374168395996,964776,886.9903541299999,0.001,1000.0,,
,0.5322959916889668,,964733,,-49.92464277648926,965000,,0.001,,898.2873288795352,1000.0
131,0.504250392600894,7340,967733,1000,-49.7195825805664,968776,890.24595185,0.001,1000.0,,
,0.5084625623822212,,969733,,-49.661041091918946,970000,,0.001,,907.7131337583065,1000.0
131,0.4903114264458418,7370,971733,1004,-49.663119293212894,972776,889.77258246,0.001,1000.0,,
,0.45420378793776034,,974733,,-49.77699465942383,975000,,0.001,,953.4913362577557,1000.0
131,0.4381897743493319,7400,975733,1008,-49.86058444213867,976776,898.0086584399999,0.001,1000.0,,
,0.4559640732705593,,979733,,-50.49166829681396,980000,,0.001,,939.458595337579,1000.0
131,,7430,,1012,,980776,899.9375519399999,,1000.0,,
132,0.44943799303472043,7450,983733,1016,-50.766866058349606,984776,898.00059469,0.001,1000.0,,
,0.4580375877171755,,984733,,-50.833476417541505,985000,,0.001,,833.3426580563188,1000.0
132,0.43631884625554085,7479,987733,1020,-50.91505960083008,988776,896.3673785799998,0.001,1000.0,,
,0.43283391854166986,,989733,,-51.21095436859131,990000,,0.001,,699.8931771039963,1000.0
132,0.44717010110616684,7508,991733,1024,-51.28085216522217,992776,894.4023720700002,0.001,1000.0,,
,0.40733132302761077,,994733,,-51.607849746704105,995000,,0.001,,957.3946378618479,1000.0
132,0.44712188294529914,7537,995733,1028,-51.70252380371094,996776,894.7118592900001,0.001,1000.0,,
,0.4436221012920141,,999733,,-51.946139930725096,1000000,,0.001,,938.8352189451456,1000.0
132,,7566,,1032,,1000776,894.18967706,,1000.0,,
132,0.4474296086281538,7587,1003733,1036,-52.55854810333252,1004776,897.11926599,0.001,1000.0,,
,0.4645418948531151,,1004733,,-52.654542427062985,1005000,,0.001,,964.8315689904615,1000.0
132,0.43834152567386625,7615,1007733,1040,-53.15017141723633,1008776,895.90629327,0.001,1000.0,,
,0.42712245805561544,,1009733,,-53.2541926651001,1010000,,0.001,,923.9811543084681,1000.0
132,0.43420616970956327,7644,1011733,1044,-53.311535034179684,1012776,897.40284128,0.001,1000.0,,
,0.4867119636237621,,1014733,,-53.30009087371826,1015000,,0.001,,915.2999043017626,1000.0
132,0.5183179552257061,7673,1015733,1048,-53.10375006103516,1016776,898.2167002499998,0.001,1000.0,,
,0.5635472043454647,,1019733,,-52.97808437347412,1020000,,0.001,,843.5849788475782,1000.0
132,,7703,,1052,,1020776,895.1521611199998,,1000.0,,
132,0.737890730470419,7724,1023733,1056,-51.93303394317627,1024776,889.1760619199999,0.001,1000.0,,
,0.7491572977304458,,1024733,,-51.6724983291626,1025000,,0.001,,557.6260534107685,1000.0
132,0.9558127037584782,7753,1027733,1060,-50.49794533538818,1028776,872.7399650799998,0.001,1000.0,,
,1.1218398911356926,,1029733,,-49.51389924621582,1030000,,0.001,,514.6345027083065,1000.0
132,0.9975947880148888,7784,1031733,1064,-48.71969257354736,1032776,859.3453022299999,0.001,1000.0,,
,0.7398027504682541,,1034733,,-48.89625107574463,1035000,,0.001,,823.3660175085067,1000.0
132,0.7273020908236504,7813,1035733,1068,-49.023609481811526,1036776,856.7394394500001,0.001,1000.0,,
,0.7939906934499741,,1039733,,-49.02995989227295,1040000,,0.001,,854.1578253593295,1000.0
132,,7842,,1072,,1040776,857.7220153100002,,1000.0,,
132,1.0670642458200454,7862,1043733,1076,-50.22218742370605,1044776,850.9439924200001,0.001,1000.0,,
,1.193196053624153,,1044733,,-50.3026587600708,1045000,,0.001,,760.0606422349811,1000.0
132,1.5385684340000152,7892,1047733,1080,-47.902755615234376,1048776,840.65643335,0.001,1000.0,,
,1.4223633501529693,,1049733,,-46.60538967895508,1050000,,0.001,,59.320632140809906,1000.0
132,1.1745487087368964,7920,1051733,1084,-45.8179997253418,1052776,826.2952503500002,0.001,1000.0,,
,1.0980686445832253,,1054733,,-45.57132762145996,1055000,,0.001,,564.5268873386085,1000.0
132,1.0246880615949632,7950,1055733,1088,-45.589875541687015,1056776,815.5413444899999,0.001,1000.0,,
,1.0739943364858626,,1059733,,-44.541156219482424,1060000,,0.001,,680.9453906543553,1000.0
132,,7980,,1092,,1060776,812.8957483800001,,1000.0,,
133,1.1877626270651818,8000,1063733,1096,-44.602602409362795,1064776,802.6123515600001,0.001,1000.0,,
,1.3096119027733804,,1064733,,-44.67301166534424,1065000,,0.001,,860.0239725241903,1000.0
133,1.8821396065354348,8028,1067733,1100,-44.48462127685547,1068776,801.7374518700001,0.001,1000.0,,
,2.6147369548082353,,1069733,,-44.116161430358886,1070000,,0.001,,493.7722649941221,1000.0
133,1.8149147775769234,8055,1071733,1104,-42.6151478805542,1072776,779.6103689,0.001,1000.0,,
,1.4031951971650123,,1074733,,-40.90812898254394,1075000,,0.001,,423.35266218464824,1000.0
133,1.3263999274373055,8082,1075733,1108,-40.865819061279296,1076776,744.0490246899998,0.001,1000.0,,
,1.6953545246124269,,1079733,,-40.38584092712402,1080000,,0.001,,-77.89250825969502,1000.0
133,,8109,,1112,,1080776,713.9098435999999,,1000.0,,
133,2.9443456082344057,8129,1083733,1116,-38.23230078887939,1084776,670.9377075699999,0.001,1000.0,,
,3.1116103971004487,,1084733,,-37.03184185791016,1085000,,0.001,,-228.68867560722865,1000.0
133,2.6152545478343963,8155,1087733,1120,-34.16851901626587,1088776,650.61205436,0.001,1000.0,,
,2.6522254028320313,,1089733,,-32.81284707641601,1090000,,0.001,,281.64129661670887,1000.0
133,2.0895612432956696,8182,1091733,1124,-32.07000440216064,1092776,643.6429398399999,0.001,1000.0,,
,2.3744650344848632,,1094733,,-32.818050731658936,1095000,,0.001,,792.341631911276,1000.0
133,2.5730460230112078,8209,1095733,1128,-32.800106845855716,1096776,631.75220439,0.001,1000.0,,
,2.4018076395988466,,1099733,,-32.23846019363403,1100000,,0.001,,601.020124966884,1000.0
133,,8235,,1132,,1100776,624.17033123,,1000.0,,
133,2.5431518647670748,8254,1103733,1136,-33.52408655166626,1104776,596.3651235399998,0.001,1000.0,,
,2.7614302644729616,,1104733,,-34.09898295593262,1105000,,0.001,,-269.28621181225316,1000.0
133,2.549227336406708,8281,1107733,1140,-33.035367443084716,1108776,555.89011171,0.001,1000.0,,
,2.5827105567455293,,1109733,,-32.770377090454105,1110000,,0.001,,-869.5237115741359,1000.0
133,3.326083626031876,8308,1111733,1144,-31.704775787353515,1112776,498.81358714999993,0.001,1000.0,,
,3.442804441690445,,1114733,,-30.475438705444336,1115000,,0.001,,-59.6612112582603,1000.0
133,3.1290354437828065,8335,1115733,1148,-30.3249303817749,1116776,419.88066212000007,0.001,1000.0,,
,3.0753787949085236,,1119733,,-28.66578091430664,1120000,,0.001,,-331.71491242721675,1000.0
134,,8361,,1152,,1120776,407.53336423,,1000.0,,
134,2.007395722270012,8380,1123733,1156,-27.822750133514404,1124776,383.93393345000004,0.001,1000.0,,
,2.0098048475980756,,1124733,,-28.033006938934328,1125000,,0.001,,67.39311090547126,1000.0
134,2.2588794659376146,8407,1127733,1160,-28.962970733642578,1128776,387.38437674999994,0.001,1000.0,,
,2.374745759487152,,1129733,,-29.221544750213624,1130000,,0.001,,-56.58316858179169,915.1
134,3.4396760367155075,8434,1131733,1164,-29.322496547698975,1132776,367.16033956,0.001,1000.0,,
,3.8090706058740618,,1134733,,-28.436359848022462,1135000,,0.001,,112.1779047587057,1000.0
134,3.500853017091751,8461,1135733,1168,-28.11034386062622,1136776,337.8004216500001,0.001,1000.0,,
,2.565315092921257,,1139733,,-28.47776039123535,1140000,,0.001,,597.2344113957137,1000.0
134,,8487,,1172,,1140776,304.66058712000006,,1000.0,,
134,3.0159628887176515,8505,1143733,1176,-28.365947734832762,1144776,272.34096577,0.001,1000.0,,
,2.9960383466482163,,1144733,,-27.76667222595215,1145000,,0.001,,-130.3713650667599,1000.0
134,3.14499916267395,8531,1147733,1180,-25.402451507568358,1148776,221.10504166,0.001,1000.0,,
,2.5453626431226732,,1149733,,-24.773080829620362,1150000,,0.001,,349.292531461014,1000.0
134,2.0694107575416565,8558,1151733,1184,-23.62671395111084,1152776,180.60501565,0.001,1000.0,,
,1.8424469705224038,,1154733,,-21.490079231262207,1155000,,0.001,,216.37171268459642,1000.0
134,1.7423714743852616,8585,1155733,1188,-20.704323562622072,1156776,157.96811174999996,0.001,1000.0,,
134,2.108517172641324,8600,1158866,1192,-19.68283920857444,1159909,130.57245057,0.001,991.33,,
,2.333201120376587,,1159866,,-19.4843631401062,1160000,,0.001,,-243.62622184103822,712.6
134,3.1559177289009095,8625,1162866,1196,-17.985360311508177,1163909,61.89514052000002,0.001,991.33,,
,3.3647029374837873,,1164866,,-16.48229322052002,1165000,,0.001,,451.1082971679745,1000.0
134,3.0645698764324187,8652,1166866,1200,-15.237552942276,1167909,44.31471582000001,0.001,991.33,,
,3.048310376882553,,1169866,,-16.476863080978394,1170000,,0.001,,-2534.529423898971,1000.0
135,4.754518439054489,8678,1170866,1204,-18.089500061035157,1171909,0.7676144799999929,0.001,991.33,,
,13.523934998989105,,1174866,,-27.562012226104738,1175000,,0.001,,-931.9409246489406,1000.0
135,,8705,,1208,,1175909,-17.32283862000002,,991.33,,
135,16.74928982257843,8723,1178866,1212,-54.67249786376953,1179909,-92.07086808000003,0.001,991.33,,
,16.88267840194702,,1179866,,-53.37908723449707,1180000,,0.001,,-1887.4560618045275,821.7
135,18.100712776184082,8743,1181880,1216,-46.65426853724888,1182923,-139.30120854,0.001,981.47,,
135,16.187946176528932,8752,1183983,1220,-38.970370356241865,1184072,-176.63528619000002,0.001,952.96,,
,16.203304166379183,,1184029,,-39.00924591396166,1185000,,0.001,,-1949.4670862477274,1000.0
135,19.935243995666504,8776,1187029,1224,-29.75758617401123,1188072,-234.84462042999996,0.001,952.96,,
,24.386436731338502,,1189029,,-30.77926136016846,1190000,,0.001,,-778.4296353833691,617.1
135,31.39939083480835,8799,1191029,1228,-37.75440979766846,1192072,-297.81093584999996,0.001,952.96,,
,26.435619448661804,,1194029,,-38.34407605361938,1195000,,0.001,,-62.490990045719265,1000.0
135,22.50346770095825,8825,1195029,1232,-41.1705672454834,1196072,-337.29901852,0.001,952.96,,
,12.812830288410186,,1199029,,-34.690698192596436,1200000,,0.001,,-841.7492260468935,839.8
135,,8850,,1236,,1200072,-351.42460471,,952.96,,
135,8.638837233781814,8868,1203029,1240,-23.754142894744874,1204072,-413.50748197999997,0.001,952.96,,
,7.848712165117264,,1204029,,-21.062070413589478,1205000,,0.001,,-1550.6221273961478,904.7
135,6.300326703310013,8894,1207029,1244,-18.91527735710144,1208072,-403.17714818,0.001,952.96,,
,5.944455707550049,,1209029,,-20.140477005004882,1210000,,0.001,,-1045.422352948878,727.2
135,6.516968126773834,8919,1211029,1248,-19.799685386657714,1212072,-366.21639608000004,0.001,952.96,,
,7.16584113407135,,1214029,,-19.438494010925293,1215000,,0.001,,-45.5759107267455,902.6
135,6.893995982408524,8945,1215029,1252,-19.370061882019044,1216072,-416.8057939899999,0.001,952.96,,
,6.6798982517719265,,1219029,,-20.245980028152466,1220000,,0.001,,-433.7911674050207,1000.0
135,,8972,,1256,,1220072,-435.12137355999994,,952.96,,
136,8.694938235521317,8990,1223029,1260,-15.818710484504699,1224072,-502.97744699000003,0.001,952.96,,
,8.639025880336762,,1224029,,-14.090727116584778,1225000,,0.001,,-1195.5785506792367,1000.0
136,7.778519013404846,9018,1227029,1264,-10.987471157550813,1228072,-546.17075156,0.001,952.96,,
,7.43920440196991,,1229029,,-11.05197664642334,1230000,,0.001,,-1145.107762695101,901.1
136,8.031364246845245,9044,1231029,1268,-10.790663995862007,1232072,-604.3044286499999,0.001,952.96,,
,6.6861675834655765,,1234029,,-12.207298865318299,1235000,,0.001,,-122.03922076120617,1000.0
136,5.552083584547042,9070,1235029,1272,-11.807284130096436,1236072,-630.6320077099999,0.001,952.96,,
,4.1126683344841,,1239029,,-9.204320210933686,1240000,,0.001,,-431.4689750496647,1000.0
136,,9097,,1276,,1240072,-651.4824020100001,,952.96,,
136,3.943500931382179,9111,1242077,1280,-5.563259076435119,1243120,-635.8839428300001,0.001,943.44,,
,4.5484056015014644,,1244077,,-2.52254705459252,1245000,,0.001,,-897.5012034637155,827.2
136,4.887813538312912,9132,1245101,1284,-1.287563173721234,1246144,-630.1939181700001,0.001,933.68,,
,4.8737563985586165,,1249101,,-0.009641259747557342,1250000,,0.001,,-229.25744095764094,1000.0
136,,9161,,1288,,1250144,-669.7977232800002,,933.68,,
136,3.995909502983093,9183,1253101,1292,-1.716695924255997,1253276,-679.5838836899999,0.001,933.67,,
,3.702205324411392,,1254233,,-2.1038279060453644,1255000,,0.001,,551.1592192614917,1000.0
136,4.012486848473549,9210,1256233,1296,-1.981866683633998,1257276,-617.9913290000001,0.001,933.67,,
,5.019787572860718,,1259233,,-0.7712540286239237,1260000,,0.001,,-630.1093012056488,1000.0
136,5.641616183757782,9241,1260233,1300,0.026808740878594108,1261276,-633.0558447000001,0.001,933.67,,
,7.399303009271621,,1264233,,1.9724351095221937,1265000,,0.001,,64.7883586282027,903.6
136,,9274,,1304,,1265276,-598.63735045,,933.67,,
136,9.819295099258422,9294,1268233,1308,10.938436012268067,1269276,-603.55925218,0.001,933.67,,
,10.45067145729065,,1269233,,13.950754196166992,1270000,,0.001,,-1243.191960755014,921.7
136,9.520597513198853,9318,1271271,1312,14.742802448272705,1272314,-556.2527274700001,0.001,924.05,,
,9.890022786140442,,1274271,,6.94101433057338,1275000,,0.001,,-2201.9713402420284,1000.0
136,9.397424705266953,9352,1275271,1316,2.016844563649036,1276314,-542.19639109,0.001,933.91,,
,7.4265608086586,,1279271,,-7.933188247621059,1280000,,0.001,,-468.0100804546382,1000.0
136,,9385,,1320,,1280314,-554.2488516100001,,962.42,,
136,7.138949131727219,9407,1283271,1324,-8.499626383513212,1284314,-535.3564310400001,0.001,962.42,,
,7.360572139024734,,1284271,,-8.90536645424366,1285000,,0.001,,21.67821813513292,1000.0
136,6.333731971740723,9439,1287271,1328,-10.296458218812942,1288314,-532.48042333,0.001,962.42,,
,6.04938134263482,,1289607,,-9.631097432814146,1290000,,0.001,,-443.62181028701013,717.7
136,5.612040806055069,9464,1290607,1332,-9.780703714251517,1291650,-572.8743824400001,0.001,955.78,,
,4.574843550562859,,1294607,,-12.116599454879761,1295000,,0.001,,317.832857989279,1000.0
136,,9497,,1336,,1295650,-573.20934707,,955.78,,
136,4.615457647323608,9520,1298607,1340,-15.747980269432068,1299650,-510.5138750199999,0.001,955.78,,
,4.401709507107735,,1299607,,-15.919149955749512,1300000,,0.001,,-117.4308454348371,1000.0
136,3.3015782696008684,9553,1302607,1344,-15.850994424819946,1303650,-509.45821376999993,0.001,955.78,,
