time/total_timesteps,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/learning_rate,train/approx_kl,train/n_updates,train/std,train/clip_range,train/entropy_loss,train/loss,train/clip_fraction,train/explained_variance,train/value_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
434176,212,359,370.7505693399999,75.68,1207,0.0003,0.050960727,2110,0.8412129878997803,0.2,-21.08129386305809,117.63304901123047,0.288037109375,0.918294832110405,268.61139075756074,-0.056602855655364694,,
435000,,,,,,0.0003,0.04987827,2120,0.8393016457557678,0.2,-21.063236582279206,73.13504028320312,0.2939453125,0.9220482707023621,253.5228245973587,-0.05530388268525712,77.9,404.8894978255033
436224,213,359,378.00940604999994,76.91,1214,,,,,,,,,,,,,
438272,214,359,381.95638124000004,77.53,1218,0.0003,0.044891104,2130,0.8389579057693481,0.2,-21.038012266159058,109.08452606201172,0.27724609375,0.9302171468734741,257.17348794937135,-0.05302325650700368,,
440000,,,,,,0.0003,0.042114828,2140,0.8377566933631897,0.2,-21.024522227048873,132.57406616210938,0.279638671875,0.8848121464252472,326.07116351127627,-0.05416845753206871,80.85,417.73909606919625
440320,215,359,384.9767959099999,77.96,1226,,,,,,,,,,,,,
442368,216,359,393.7349353099999,79.11,1231,0.0003,0.050177086,2150,0.8376104831695557,0.2,-21.006375217437743,114.63365936279297,0.300537109375,0.9285486415028572,219.19905893802644,-0.058893385058036075,,
444416,217,359,399.29588406000005,80.37,1236,0.0003,0.04160678,2160,0.8372536897659302,0.2,-21.0049760222435,128.21307373046875,0.270166015625,0.9260782524943352,268.03570065498354,-0.05702001643076073,,
445000,,,,,,0.0003,0.0378422,2170,0.8369929194450378,0.2,-20.998045563697815,102.93698120117188,0.263232421875,0.9068750292062759,311.45246415138246,-0.05774766776885372,65.2,338.62277639582754
446464,218,358,407.28414241999997,82.27,1243,,,,,,,,,,,,,
448512,219,359,406.0699798,82.8,1248,0.0003,0.046257593,2180,0.8374223709106445,0.2,-21.002023899555205,103.44808197021484,0.2734375,0.9110048711299896,294.10996520519257,-0.05426544054353144,,
450000,,,,,,0.0003,0.042939678,2190,0.8361266851425171,0.2,-20.989798629283904,89.66969299316406,0.270654296875,0.9074585735797882,291.6889761686325,-0.05643090204976033,77.4,393.2946949362755
450560,220,358,402.5267407,82.41,1255,,,,,,,,,,,,,
452608,221,359,394.42715971999996,80.97,1260,0.0003,0.043135196,2200,0.8338884711265564,0.2,-20.955042171478272,60.079750061035156,0.29228515625,0.9194107428193092,277.5251481294632,-0.05872014227497857,,
454656,222,359,392.86230101,80.67,1265,0.0003,0.045318134,2210,0.833811342716217,0.2,-20.9310970723629,130.32913208007812,0.286279296875,0.9096153602004051,342.7359876871109,-0.061992344714235516,,
455000,,,,,,0.0003,0.04779413,2220,0.8341374397277832,0.2,-20.931360322237015,102.24884796142578,0.290625,0.9003003463149071,283.7437680482864,-0.05618691966519691,73.25,380.33551259934904
456704,223,358,394.17168592999997,80.39,1272,,,,,,,,,,,,,
458752,224,358,388.40755084000006,78.96,1278,0.0003,0.044840515,2230,0.8333024382591248,0.2,-20.925063174962997,81.18527221679688,0.29501953125,0.9083784073591232,300.1395359992981,-0.0562843473860994,,
460000,,,,,,0.0003,0.049354516,2240,0.8327388763427734,0.2,-20.91073489189148,119.81978607177734,0.30693359375,0.8924317806959152,329.06614365577695,-0.05845921251748223,90.75,450.5045797358267
460800,225,358,387.67145922000003,78.23,1285,,,,,,,,,,,,,
462848,226,358,381.20588245999994,76.89,1289,0.0003,0.060755193,2250,0.8313155770301819,0.2,-20.889168882369994,73.9124526977539,0.331201171875,0.9170936048030853,244.83617742061614,-0.06088874127890449,,
464896,227,359,384.15564935000003,77.79,1294,0.0003,0.053242117,2260,0.8310689330101013,0.2,-20.86826947927475,90.13915252685547,0.3078125,0.9126290380954742,287.26958084106445,-0.0583860540529713,,
465000,,,,,,0.0003,0.04051087,2270,0.8295460343360901,0.2,-20.850282579660416,126.0757827758789,0.2712890625,0.898988164961338,315.1846386909485,-0.05549962537479587,89.15,436.1758068437688
466944,228,358,390.53669253,79.07,1302,,,,,,,,,,,,,
468992,229,358,391.50134128999997,79.64,1307,0.0003,0.04917328,2280,0.8297885656356812,0.2,-20.837043517827986,166.60589599609375,0.277783203125,0.8764851540327072,365.12425298690795,-0.05340828150801826,,
470000,,,,,,0.0003,0.051197834,2290,0.8290699124336243,0.2,-20.83612388968468,110.47285461425781,0.2958984375,0.9270903542637825,258.6481831073761,-0.05934341312968172,86.15,438.08279578760266
471040,230,358,403.3804668300001,81.95,1314,,,,,,,,,,,,,
473088,231,358,385.42115966,78.04,1319,0.0003,0.039789654,2300,0.8282606601715088,0.2,-20.82182513475418,100.9645004272461,0.26416015625,0.9028953611850739,348.92179708480836,-0.054240611294517294,,
475000,,,,,,0.0003,0.04710019,2310,0.8291316032409668,0.2,-20.82428859472275,101.11385345458984,0.298193359375,0.9308695867657661,225.48156716823578,-0.05868705735774711,82.3,419.9272006049752
475136,232,358,383.30261500999995,78.01,1326,,,,,,,,,,,,,
477184,233,358,384.57745965000004,78.36,1331,0.0003,0.039880402,2320,0.8293662667274475,0.2,-20.83417366743088,109.90507507324219,0.285546875,0.9252448379993439,286.37474751472473,-0.05871915341122076,,
479232,234,358,386.16024878,78.51,1336,0.0003,0.041624725,2330,0.8288124799728394,0.2,-20.829897916316988,129.5032501220703,0.251123046875,0.9012120366096497,343.1496977329254,-0.055104815345839595,,
480000,,,,,,0.0003,0.051380135,2340,0.827215313911438,0.2,-20.804771375656127,110.8135757446289,0.302099609375,0.8912258222699165,290.4307250499725,-0.052817485589184796,66.8,339.23992546796796
481280,235,358,393.59291534,80.31,1343,,,,,,,,,,,,,
483328,236,358,395.93084981999993,80.61,1349,0.0003,0.056892596,2350,0.8275599479675293,0.2,-20.790147721767426,87.74775695800781,0.321875,0.9147228375077248,258.3580617904663,-0.057853879709728065,,
485000,,,,,,0.0003,0.059554674,2360,0.826421320438385,0.2,-20.781891888380052,126.45398712158203,0.31982421875,0.9033224955201149,308.49875073432924,-0.05553522169648204,67.05,340.1903894484043
485376,237,358,398.3334622400001,80.8,1355,,,,,,,,,,,,,
487424,238,358,393.6250771200001,80.53,1360,0.0003,0.041076176,2370,0.8254864811897278,0.2,-20.758582866191865,74.293701171875,0.27880859375,0.9200692251324654,269.541912484169,-0.05676025782595388,,
489472,239,358,391.74158952,79.78,1365,0.0003,0.054463122,2380,0.8244516253471375,0.2,-20.73728240132332,120.13450622558594,0.300244140625,0.9149484485387802,297.2116760253906,-0.0608156270624022,,
490000,,,,,,0.0003,0.046360914,2390,0.8228238821029663,0.2,-20.70854434967041,113.70579528808594,0.277099609375,0.9178971350193024,282.24937934875487,-0.0566476286330726,82.85,420.4456058328971
491520,240,357,397.60195481999995,81.03,1373,,,,,,,,,,,,,
493568,241,358,396.89845334,80.65,1378,0.0003,0.045300387,2400,0.8223225474357605,0.2,-20.6872867166996,182.70419311523438,0.244140625,0.8730635195970535,409.96411027908323,-0.04985991252178792,,
495000,,,,,,0.0003,0.04651214,2410,0.8211045265197754,0.2,-20.6649977684021,98.76954650878906,0.28984375,0.926519364118576,268.68143904209137,-0.056005016961717044,82.7,417.00865985956045
495616,242,357,397.1958730299999,80.37,1385,,,,,,,,,,,,,
497664,243,358,399.35543289999987,81.41,1390,0.0003,0.04834844,2420,0.8194364309310913,0.2,-20.635692286491395,112.36324310302734,0.291552734375,0.9061250612139702,372.2888887882233,-0.058492005275911654,,
499712,244,358,399.1562538199999,81.34,1394,0.0003,0.046010245,2430,0.8193612098693848,0.2,-20.618285191059112,107.90364074707031,0.28486328125,0.897411659359932,329.46250743865966,-0.0549566748610232,,
500000,,,,,,0.0003,0.05595547,2440,0.8192756772041321,0.2,-20.620368951559065,104.9037094116211,0.297900390625,0.924682579934597,287.8622481107712,-0.05412230304500554,75.45,376.93995571974665
501760,245,358,405.09358529,82.56,1401,,,,,,,,,,,,,
503808,246,358,405.79148703,82.79,1406,0.0003,0.04039269,2450,0.8197015523910522,0.2,-20.622210562229156,77.94231414794922,0.277978515625,0.9167431965470314,297.3405539751053,-0.05353197662334423,,
505000,,,,,,0.0003,0.04954473,2460,0.8186779618263245,0.2,-20.61151106953621,79.97103881835938,0.266552734375,0.925581157207489,285.2268530845642,-0.05713200840400532,83.8,413.01546461179385
505856,247,357,406.32318273,82.77,1413,,,,,,,,,,,,,
507904,248,357,403.86346324000004,82.11,1419,0.0003,0.042932205,2470,0.8175056576728821,0.2,-20.58787430524826,99.84010314941406,0.29384765625,0.9283711984753609,261.0947033405304,-0.05858531219419092,,
509952,249,358,404.6706470799998,81.89,1423,0.0003,0.051595617,2480,0.8167718052864075,0.2,-20.563958013057707,108.07770538330078,0.3001953125,0.9120322838425636,325.31931047439576,-0.05471551739028655,,
510000,,,,,,0.0003,0.043670088,2490,0.8162345886230469,0.2,-20.550820922851564,100.2634048461914,0.289892578125,0.9273326173424721,248.83416068553925,-0.055666388585814276,88.7,448.8014077462256
512000,250,357,402.35945355,81.58,1430,,,,,,,,,,,,,
514048,251,358,399.60376961,80.84,1435,0.0003,0.042757843,2500,0.8164564967155457,0.2,-20.54657284617424,175.9174041748047,0.275634765625,0.9103895053267479,350.71493487358094,-0.056892505183350296,,
515000,,,,,,0.0003,0.046272732,2510,0.8156948685646057,0.2,-20.53943799138069,103.6866455078125,0.30595703125,0.9217305555939674,299.57587242126465,-0.053977692031185145,80.85,419.31846045330167
516096,252,357,397.48071976,80.78,1442,,,,,,,,,,,,,
518144,253,357,389.0436959800001,79.31,1448,0.0003,0.05691086,2520,0.816747784614563,0.2,-20.542860412597655,103.93157958984375,0.306982421875,0.908744566142559,264.8626886367798,-0.05523924684093799,,
520000,,,,,,0.0003,0.060354702,2530,0.8152084946632385,0.2,-20.536411786079405,76.24349975585938,0.3345703125,0.9256365075707436,237.87169437408448,-0.06055658948316704,91.05,466.471926315967
520192,254,357,389.8541005099999,79.28,1455,,,,,,,,,,,,,
522240,255,357,382.04524941999995,77.86,1460,0.0003,0.03845468,2540,0.8147075772285461,0.2,-20.513063836097718,93.4504623413086,0.285986328125,0.9077382236719131,321.5467652797699,-0.05430050002178177,,
524288,256,357,391.56208633,78.97,1465,0.0003,0.050747074,2550,0.8136127591133118,0.2,-20.49340374469757,119.12655639648438,0.2951171875,0.9127110093832016,316.0346213817596,-0.057438565240590836,,
525000,,,,,,0.0003,0.049486294,2560,0.8124361634254456,0.2,-20.473488825559617,120.05409240722656,0.28623046875,0.9073097556829453,305.74194531440736,-0.058984026190591975,81.15,403.4628837958444
526336,257,357,392.4763061599999,79.68,1471,,,,,,,,,,,,,
528384,258,357,388.69545444000005,78.72,1476,0.0003,0.0537778,2570,0.8122344613075256,0.2,-20.45861882567406,60.03313064575195,0.30263671875,0.9106012508273125,287.9113067865372,-0.05749246762716211,,
530000,,,,,,0.0003,0.05219907,2580,0.8122385144233704,0.2,-20.458969300985338,92.71842956542969,0.306884765625,0.9159318581223488,267.87264721393586,-0.05920061992947012,87.9,439.9011214824801
530432,259,357,400.07699920999994,81.1,1484,,,,,,,,,,,,,
532480,260,357,398.025206,81.55,1489,0.0003,0.054070506,2590,0.8106613755226135,0.2,-20.43810287117958,117.51432037353516,0.31689453125,0.9199117571115494,273.7086963176727,-0.05932654794305563,,
534528,261,357,403.68033719999994,82.24,1494,0.0003,0.06220685,2600,0.8106899261474609,0.2,-20.422949582338333,82.59453582763672,0.332275390625,0.9241927787661552,268.33878700733186,-0.05975773146201391,,
535000,,,,,,0.0003,0.055660117,2610,0.8097660541534424,0.2,-20.41151967048645,102.65477752685547,0.31875,0.9316797852516174,275.0345838546753,-0.059689125741715546,73.8,354.47397575117645
536576,262,357,413.34780665,84.03,1500,,,,,,,,,,,,,
538624,263,357,409.47136603,83.13,1506,0.0003,0.044279397,2620,0.8085991144180298,0.2,-20.389332842826843,129.0745849609375,0.277783203125,0.9093201160430908,308.9071122169495,-0.053299019960104485,,
540000,,,,,,0.0003,0.04781895,2630,0.8088358640670776,0.2,-20.378512817621232,58.80549621582031,0.291748046875,0.9198368191719055,285.1102689266205,-0.051801092815003356,81.65,389.61590197645125
540672,264,357,407.40248567000003,82.21,1513,,,,,,,,,,,,,
542720,265,357,402.57904565000007,81.4,1518,0.0003,0.060107175,2640,0.8066036105155945,0.2,-20.35672132372856,75.0839614868164,0.3177734375,0.9286987408995628,274.29931554794314,-0.05153569011890795,,
544768,266,357,399.4642779599999,80.63,1523,0.0003,0.05559995,2650,0.8072921633720398,0.2,-20.344831520318984,90.06653594970703,0.305810546875,0.9355421364307404,235.29585027694702,-0.05796000604168512,,
545000,,,,,,0.0003,0.057657503,2660,0.8074241876602173,0.2,-20.352858233451844,99.621337890625,0.31865234375,0.9253697171807289,251.99534757137297,-0.05512024261115585,86.65,429.0557515373454
546816,267,357,410.54920602,82.78,1530,,,,,,,,,,,,,
548864,268,357,409.15730200999997,82.51,1535,0.0003,0.056111485,2670,0.8056392669677734,0.2,-20.333150750398637,88.38870239257812,0.3349609375,0.9294964447617531,230.5191360235214,-0.058067592355655506,,
550000,,,,,,0.0003,0.054301146,2680,0.8045696020126343,0.2,-20.30302734375,127.15788269042969,0.303515625,0.928658090531826,244.73102600574492,-0.05773379247111734,80.6,384.60322472602127
550912,269,357,417.8358625,84.06,1542,,,,,,,,,,,,,
552960,270,357,414.09784394999997,83.41,1547,0.0003,0.053112723,2690,0.8030663728713989,0.2,-20.276354944705965,118.1286392211914,0.303515625,0.9146085232496262,285.4882646560669,-0.06042254718922777,,
555000,,,,,,0.0003,0.0543992,2700,0.8026468753814697,0.2,-20.25759842991829,103.08788299560547,0.300732421875,0.9201478660106659,278.6555454492569,-0.05684789033839479,89.55,446.09048183322886
555008,271,356,401.35615332000003,80.68,1555,,,,,,,,,,,,,
557056,272,356,407.25514976000005,81.92,1560,0.0003,0.06911271,2710,0.8018287420272827,0.2,-20.24020000100136,63.49216079711914,0.345849609375,0.9293831512331963,224.612451505661,-0.06309929812996415,,
559104,273,357,399.72275453,80.67,1565,0.0003,0.058044493,2720,0.8021941781044006,0.2,-20.23785520195961,99.03684997558594,0.3328125,0.9258144497871399,269.8141219377518,-0.06075121633475646,,
560000,,,,,,0.0003,0.049074113,2730,0.8019144535064697,0.2,-20.235782319307326,107.46585845947266,0.29921875,0.9272039458155632,274.0582193136215,-0.055200313558452764,89.5,443.63139194399116
561152,274,356,407.74328984999994,82.37,1573,,,,,,,,,,,,,
563200,275,356,409.84646596,82.89,1578,0.0003,0.045738336,2740,0.8009834885597229,0.2,-20.22318379878998,121.8375015258789,0.302783203125,0.9106935858726501,342.53872780799867,-0.05563634755962994,,
565000,,,,,,0.0003,0.06615947,2750,0.8003132939338684,0.2,-20.20859758257866,92.46173095703125,0.3431640625,0.9374373108148575,216.77213950157164,-0.06167898552957922,84.25,411.4947303642519
565248,276,356,407.0831750099999,82.06,1585,,,,,,,,,,,,,
567296,277,356,407.93426386,82.18,1590,0.0003,0.055071987,2760,0.7994059324264526,0.2,-20.191279315948485,98.2624740600586,0.314501953125,0.9192610085010529,285.9919251680374,-0.052039530460024255,,
569344,278,356,401.77062544000006,81.14,1596,0.0003,0.056685403,2770,0.798357367515564,0.2,-20.164873826503754,131.06236267089844,0.312109375,0.9162615910172462,276.33049030303954,-0.05697286420618184,,
570000,,,,,,0.0003,0.042503193,2780,0.7978571653366089,0.2,-20.14537239074707,127.46701049804688,0.300048828125,0.9154707193374634,303.37264425754546,-0.059030289863585494,85.5,422.04793726205827
571392,279,356,408.8970437900001,82.75,1602,,,,,,,,,,,,,
573440,280,356,401.45333568,81.47,1607,0.0003,0.053263403,2790,0.7963195443153381,0.2,-20.121678018569945,66.83733367919922,0.30849609375,0.9301116690039635,249.66022782325746,-0.05706207415205426,,
575000,,,,,,0.0003,0.062303793,2800,0.7956902384757996,0.2,-20.098700755834578,79.9459457397461,0.2998046875,0.9205201789736748,286.99601151943205,-0.053663827490527186,90.75,456.31094855908304
575488,281,356,394.04794301000004,80.05,1614,,,,,,,,,,,,,
577536,282,356,387.49421084999994,78.79,1620,0.0003,0.059503634,2810,0.7957054376602173,0.2,-20.091726994514467,81.44902801513672,0.339697265625,0.9336937889456749,188.5619566679001,-0.056300415311125104,,
579584,283,356,388.38450296999997,79.36,1625,0.0003,0.072014906,2820,0.7949861884117126,0.2,-20.085709619522095,62.26879119873047,0.342529296875,0.9347386881709099,206.64151818752288,-0.05555924817745108,,
580000,,,,,,0.0003,0.06629964,2830,0.795657217502594,0.2,-20.08234375119209,66.61534118652344,0.350732421875,0.9347481802105904,221.7960479259491,-0.05906931762874592,93.7,475.19152198797093
581632,284,356,391.88572436999993,79.95,1633,,,,,,,,,,,,,
583680,285,356,402.16795121999996,81.98,1638,0.0003,0.054830212,2840,0.7952786087989807,0.2,-20.08681610226631,101.16546630859375,0.30498046875,0.9167127758264542,281.9753790140152,-0.05827102531475248,,
585000,,,,,,0.0003,0.054604538,2850,0.7945277094841003,0.2,-20.070839536190032,108.05575561523438,0.32353515625,0.9124456197023392,296.68071403503416,-0.061447775096166876,97.05,488.4199926801026
585728,286,355,408.73132475000006,82.76,1645,,,,,,,,,,,,,
587776,287,355,408.89519666,82.59,1651,0.0003,0.051755674,2860,0.7947226166725159,0.2,-20.06620518565178,127.69239807128906,0.314306640625,0.9118415787816048,320.54356160163877,-0.05625732644693926,,
589824,288,356,405.52316767,81.99,1656,0.0003,0.047338642,2870,0.7937467694282532,0.2,-20.05770170688629,123.17801666259766,0.296533203125,0.9275962710380554,272.3821936130524,-0.05734754302247893,,
590000,,,,,,0.0003,0.05166214,2880,0.7940849661827087,0.2,-20.050156277418136,124.4189224243164,0.310205078125,0.9112805798649788,346.00203042030336,-0.05590557626273949,89.1,430.99446263764986
591872,289,355,398.06370064,80.56,1664,,,,,,,,,,,,,
593920,290,355,388.07280022,78.58,1669,0.0003,0.061110333,2890,0.7929877638816833,0.2,-20.045429360866546,81.98372650146484,0.336669921875,0.909635104238987,271.5489140987396,-0.05872550301719457,,
595000,,,,,,0.0003,0.07282014,2900,0.7922969460487366,0.2,-20.023881322145463,94.68975830078125,0.34453125,0.937739547342062,220.16746995449066,-0.06142791822203435,80.9,392.81780319288373
595968,291,355,389.5380334200001,78.74,1675,,,,,,,,,,,,,
598016,292,355,387.94737499,78.57,1680,0.0003,0.06509385,2910,0.7918165922164917,0.2,-20.01308234333992,73.14752960205078,0.327001953125,0.9262740761041641,249.11282691955566,-0.05702818720892537,,
600000,,,,,,0.0003,0.0519078,2920,0.7907781004905701,0.2,-19.995696043968202,97.69207763671875,0.288525390625,0.9139801636338234,284.73188750743867,-0.05290034423524048,87.6,440.54727506488564
600064,293,355,399.25699762000005,80.61,1687,,,,,,,,,,,,,
602112,294,355,415.42981219,84.04,1692,0.0003,0.07398209,2930,0.7894750237464905,0.2,-19.969268596172334,77.38165283203125,0.357421875,0.9210181832313538,216.2180154323578,-0.05475288578891195,,
604160,295,355,402.71963744999994,82.02,1698,0.0003,0.0601609,2940,0.7883303165435791,0.2,-19.945392155647276,126.29183197021484,0.338623046875,0.9307513609528542,242.81538972854614,-0.06124685871473048,,
605000,,,,,,0.0003,0.05566875,2950,0.7879040837287903,0.2,-19.92470347881317,113.47480773925781,0.3185546875,0.9333088397979736,271.4142360925674,-0.055645944050047545,81.7,422.99260833002626
606208,296,355,417.34686368,84.86,1705,,,,,,,,,,,,,
608256,297,355,415.69435849,84.82,1709,0.0003,0.05051268,2960,0.7861663699150085,0.2,-19.901205956935883,76.17485046386719,0.305859375,0.9018162488937378,317.22472312450407,-0.0578520922921598,,
610000,,,,,,0.0003,0.055318594,2970,0.7851594090461731,0.2,-19.87139156460762,94.56291198730469,0.301953125,0.9050626829266548,361.6389380931854,-0.05769139700278174,88.1,441.1717507389374
610304,298,355,404.6898547300001,82.37,1717,,,,,,,,,,,,,
612352,299,355,412.43616936000006,83.78,1722,0.0003,0.0630676,2980,0.784591555595398,0.2,-19.85567564368248,75.57823181152344,0.34970703125,0.9281462132930756,256.63040645122527,-0.05862045582034625,,
614400,300,355,399.71490491,81.11,1727,0.0003,0.05962485,2990,0.7838700413703918,0.2,-19.836457538604737,103.59834289550781,0.325146484375,0.9329858273267746,263.42994060516355,-0.05630701481131837,,
615000,,,,,,0.0003,0.05470559,3000,0.7835049033164978,0.2,-19.822622966766357,85.8156967163086,0.3291015625,0.9342685416340828,244.41273975372314,-0.05633324957452714,72.95,365.5334697591141
616448,301,355,392.47485594,79.81,1734,,,,,,,,,,,,,
618496,302,355,401.31744203,81.91,1739,0.0003,0.057474125,3010,0.7825180888175964,0.2,-19.809264451265335,163.92062377929688,0.31025390625,0.9215235114097595,298.1941794872284,-0.05706640206626616,,
620000,,,,,,0.0003,0.08731187,3020,0.7807644605636597,0.2,-19.776753145456315,52.279029846191406,0.345654296875,0.9083224311470985,238.61038086414337,-0.049982355668907984,93.5,460.95809939000753
620544,303,355,405.4870564900001,82.61,1745,,,,,,,,,,,,,
622592,304,355,410.2899651900001,83.27,1751,0.0003,0.06292161,3030,0.7792077660560608,0.2,-19.743549948930742,114.79556274414062,0.34970703125,0.9103513136506081,290.1234652996063,-0.05948675261752214,,
624640,305,355,417.88406975000004,84.48,1756,0.0003,0.071154505,3040,0.7791321873664856,0.2,-19.72409924864769,191.65553283691406,0.348193359375,0.9172309711575508,316.1057411432266,-0.05544283305644058,,
625000,,,,,,0.0003,0.055437677,3050,0.7791197299957275,0.2,-19.72102360725403,102.02405548095703,0.32158203125,0.9329214543104172,240.39700465202333,-0.05669962001848035,78.9,369.3770168155432
626688,306,355,407.7053163500001,82.18,1763,,,,,,,,,,,,,
628736,307,355,417.1986290900001,83.93,1768,0.0003,0.06775126,3060,0.7778061032295227,0.2,-19.70675292611122,59.971717834472656,0.35615234375,0.9286372363567352,232.95969531536102,-0.06134860319434665,,
630000,,,,,,0.0003,0.077822044,3070,0.7770658135414124,0.2,-19.682245081663133,110.14246368408203,0.346044921875,0.910288505256176,261.69784355163574,-0.055017909817979674,85.15,414.8120229803026
630784,308,355,407.12755266,82.52,1776,,,,,,,,,,,,,
632832,309,355,408.40352051,83.11,1781,0.0003,0.062486786,3080,0.7750939726829529,0.2,-19.65395607948303,89.71463775634766,0.33232421875,0.924186147749424,260.87273211479186,-0.05694083765265532,,
634880,310,355,409.8503525500001,83.27,1786,0.0003,0.05387081,3090,0.774459719657898,0.2,-19.627449160814287,98.3248062133789,0.325048828125,0.9130213111639023,298.73464047908783,-0.059929601580370216,,
635000,,,,,,0.0003,0.07440379,3100,0.7735569477081299,0.2,-19.611439114809038,70.39168548583984,0.357080078125,0.9382553100585938,206.65437707901,-0.05600069870124571,90.55,420.74504744242876
636928,311,354,404.90962026,82.48,1794,,,,,,,,,,,,,
638976,312,354,420.41179083000003,85.71,1801,0.0003,0.05743113,3110,0.7728403210639954,0.2,-19.594408535957335,87.79431915283203,0.344384765625,0.9162612333893776,259.9840040206909,-0.06362890015880111,,
640000,,,,,,0.0003,0.0632734,3120,0.7720625400543213,0.2,-19.57684995532036,124.41512298583984,0.3044921875,0.8685445636510849,423.09362597465514,-0.05784487533383072,87.6,430.7501460734755
641024,313,354,416.91890281,84.32,1809,,,,,,,,,,,,,
643072,314,354,415.15802182,84.79,1814,0.0003,0.059714694,3130,0.7720087766647339,0.2,-19.568069523572923,91.60844421386719,0.312548828125,0.9079115614295006,312.00712769031526,-0.054493125033332035,,
645000,,,,,,0.0003,0.07256068,3140,0.7710463404655457,0.2,-19.558557683229445,99.21592712402344,0.328173828125,0.9232520312070847,250.97251782417297,-0.058276101382216436,83.4,407.7044170856476
645120,315,354,412.62011705,84.22,1821,,,,,,,,,,,,,
647168,316,354,401.10160823999996,81.73,1827,0.0003,0.066152826,3150,0.7703877687454224,0.2,-19.536266219615936,129.59207153320312,0.32568359375,0.9288365766406059,254.45516896247864,-0.05711530361149926,,
649216,317,354,411.35090757000006,84.47,1832,0.0003,0.06657462,3160,0.7700868248939514,0.2,-19.530501955747603,79.1365966796875,0.345556640625,0.9231093004345894,302.908402299881,-0.05879321634129155,,
650000,,,,,,0.0003,0.06911445,3170,0.7697924375534058,0.2,-19.52068748474121,89.08552551269531,0.315673828125,0.9219497740268707,284.0497702360153,-0.05489692842820659,86.45,418.8203355319798
651264,318,353,410.1753744100001,84.12,1841,,,,,,,,,,,,,
653312,319,353,418.98688324999995,86.0,1847,0.0003,0.05603454,3180,0.7698611617088318,0.2,-19.515899747610092,105.70528411865234,0.323095703125,0.9142001494765282,306.84229187965394,-0.05609063188021537,,
655000,,,,,,0.0003,0.054790054,3190,0.768982470035553,0.2,-19.50542025566101,109.79451751708984,0.313037109375,0.9108579829335213,325.3255394220352,-0.05968365115695633,92.55,441.79379835296425
655360,320,352,422.5808940300001,86.8,1859,,,,,,,,,,,,,
657408,321,351,408.31243794,83.62,1870,0.0003,0.057648145,3200,0.7681766748428345,0.2,-19.494651407003403,125.35224151611328,0.3255859375,0.9137546941637993,306.1074486494064,-0.05957942726672627,,
659456,322,350,408.9630029800001,83.23,1880,0.0003,0.07457739,3210,0.768261730670929,0.2,-19.482996654510497,64.05579376220703,0.348779296875,0.9171217530965805,246.0001779794693,-0.05898208144935779,,
660000,,,,,,0.0003,0.056021824,3220,0.7677580714225769,0.2,-19.476872926950456,76.08872985839844,0.341796875,0.9295033141970634,252.0262881755829,-0.05970748999970965,81.65,380.6214217135683
661504,323,349,397.88358761,80.87,1893,,,,,,,,,,,,,
663552,324,348,398.2393760599999,81.17,1902,0.0003,0.0688947,3230,0.7675672173500061,0.2,-19.465437775850297,85.27084350585938,0.3423828125,0.9212913438677788,257.09978704452516,-0.05967504069849383,,
665000,,,,,,0.0003,0.054709226,3240,0.7669438719749451,0.2,-19.456267589330672,77.25426483154297,0.310302734375,0.9095062017440796,302.02611434459686,-0.061326448048930615,81.85,382.85781036391853
665600,325,347,407.75950962,82.81,1915,,,,,,,,,,,,,
667648,326,347,417.70710098999996,85.45,1923,0.0003,0.069334246,3250,0.7643305659294128,0.2,-19.41955868601799,73.07527160644531,0.373193359375,0.9368580132722855,217.99052472114562,-0.06021713135996833,,
669696,327,346,429.504659,87.43,1931,0.0003,0.065311715,3260,0.7632503509521484,0.2,-19.378415381908418,102.3128433227539,0.3341796875,0.9007037505507469,334.1940685033798,-0.05857762904488482,,
670000,,,,,,0.0003,0.06684595,3270,0.7626386284828186,0.2,-19.358361262083054,98.64950561523438,0.337939453125,0.9306507259607315,245.7771934747696,-0.05746775967709254,85.05,402.11021276079117
671744,328,345,426.65729899000013,86.44,1943,,,,,,,,,,,,,
673792,329,345,437.6366348100001,88.43,1951,0.0003,0.07167609,3280,0.7614219784736633,0.2,-19.334955340623857,101.07875061035156,0.34541015625,0.9362270757555962,254.88642127513884,-0.05981625865679234,,
675000,,,,,,0.0003,0.067203194,3290,0.7605767846107483,0.2,-19.310340040922163,177.88714599609375,0.30361328125,0.912782721221447,302.7703098297119,-0.05413687519030645,72.75,335.44316598975564
675840,330,344,425.96501843,85.89,1962,,,,,,,,,,,,,
677888,331,343,405.89644766000004,82.44,1970,0.0003,0.06408723,3300,0.7596383094787598,0.2,-19.29152633547783,117.81275939941406,0.312353515625,0.9087912887334824,334.6594424724579,-0.05318445752782282,,
679936,332,343,410.91849550000006,83.39,1978,0.0003,0.06447637,3310,0.7590882182121277,0.2,-19.27280753850937,72.79399871826172,0.32236328125,0.9370929822325706,221.45776870250702,-0.057194508728571236,,
680000,,,,,,0.0003,0.08435222,3320,0.7586038112640381,0.2,-19.260847121477127,64.47648620605469,0.381396484375,0.9221915677189827,242.6427051305771,-0.05656378924031742,98.55,465.00142032895235
